year,regtyp,sampreg,plh0185,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2007,Urban regions,West,Very seldom,0.43342147914356394,25385,0.4273253696959554,0.43951758859117246
2007,Urban regions,West,Seldom,0.3073445363814723,25385,0.30166858236757904,0.31302049039536556
2007,Urban regions,West,Sometimes,0.17657596178452614,25385,0.17188518196237534,0.18126674160667694
2007,Urban regions,West,Often,0.06551224089396912,25385,0.06246844502369662,0.06855603676424162
2007,Urban regions,West,Very often,0.01714578179646848,25385,0.015548834120669798,0.018742729472267163
2007,Urban regions,East,Seldom,0.3505402160864346,25385,0.3446705615076659,0.3564098706652033
2007,Urban regions,East,Very seldom,0.34513805522208885,25385,0.3392896320649459,0.3509864783792318
2007,Urban regions,East,Sometimes,0.21608643457382953,25385,0.21102334828204344,0.22114952086561562
2007,Urban regions,East,Often,0.06902761104441776,25385,0.06590909983465972,0.07214612225417581
2007,Urban regions,East,Very often,0.01920768307322929,25385,0.01751921246288061,0.02089615368357797
2007,Rural regions,West,Very seldom,0.39714208681585333,25385,0.3911227599521209,0.40316141367958575
2007,Rural regions,West,Seldom,0.3286600161768671,25385,0.32288155525626305,0.3344384770974711
2007,Rural regions,West,Sometimes,0.1946616338635751,25385,0.18979087236735032,0.19953239535979989
2007,Rural regions,West,Often,0.06255055270962524,25385,0.05957164538740525,0.06552946003184523
2007,Rural regions,West,Very often,0.016985710434079267,25385,0.015396105284396685,0.01857531558376185
2007,Rural regions,East,Very seldom,0.38639783328317784,25385,0.38040781330371487,0.3923878532626408
2007,Rural regions,East,Seldom,0.3183869996990671,25385,0.31265621512458436,0.3241177842735498
2007,Rural regions,East,Sometimes,0.21727354799879628,25385,0.2122004188194697,0.22234667717812287
2007,Rural regions,East,Often,0.06108937706891363,25385,0.05814317546116249,0.06403557867666478
2007,Rural regions,East,Very often,0.01685224195004514,25385,0.015268786945586399,0.01843569695450388
2008,Urban regions,West,Very seldom,0.4269223777495001,23673,0.42062136138926204,0.43322339410973815
2008,Urban regions,West,Seldom,0.3305762588620251,23673,0.3245836517163055,0.33656886600774466
2008,Urban regions,West,Sometimes,0.16733321214324667,23673,0.16257815087077127,0.17208827341572208
2008,Urban regions,West,Often,0.05908016724231958,23673,0.056076674466624364,0.06208366001801479
2008,Urban regions,West,Very often,0.016087984002908562,23673,0.01448526137919683,0.017690706626620294
2008,Urban regions,East,Seldom,0.38933663980161193,23673,0.38312518982477334,0.3955480897784505
2008,Urban regions,East,Very seldom,0.34097954122752633,23673,0.33494084710441013,0.3470182353506425
2008,Urban regions,East,Sometimes,0.1859888406695598,23673,0.18103219304547608,0.19094548829364355
2008,Urban regions,East,Often,0.069435833849969,23673,0.06619770286467104,0.07267396483526696
2008,Urban regions,East,Very often,0.01425914445133292,23673,0.012748864229357705,0.015769424673308136
2008,Rural regions,West,Very seldom,0.37798217878700774,23673,0.37180533670584115,0.38415902086817433
2008,Rural regions,West,Seldom,0.36533486634090256,23673,0.35920081645852586,0.37146891622327927
2008,Rural regions,West,Sometimes,0.17677493532624317,23673,0.1719153517204497,0.18163451893203664
2008,Rural regions,West,Often,0.06352400114975568,23673,0.060416962394638396,0.06663103990487296
2008,Rural regions,West,Very often,0.01638401839609083,23673,0.014766860506077116,0.018001176286104544
2008,Rural regions,East,Very seldom,0.38084632516703787,23673,0.37466041605899086,0.3870322342750849
2008,Rural regions,East,Seldom,0.3636652879414572,23673,0.3575372258886315,0.36979334999428287
2008,Rural regions,East,Sometimes,0.1813553929366847,23673,0.17644696564459264,0.18626382022877677
2008,Rural regions,East,Often,0.05854279350938594,23673,0.05555213768731401,0.061533449331457865
2008,Rural regions,East,Very often,0.015590200445434299,23673,0.014012068773150848,0.01716833211771775
2009,Urban regions,West,Very seldom,0.4165426956263017,21983,0.4100257080420286,0.4230596832105748
2009,Urban regions,West,Seldom,0.326291778240603,21983,0.3200937781181238,0.33248977836308224
2009,Urban regions,West,Sometimes,0.1805018347713974,21983,0.17541757894972315,0.18558609059307163
2009,Urban regions,West,Often,0.06049786769810572,21983,0.057346264660644686,0.06364947073556676
2009,Urban regions,West,Very often,0.016165823663592184,21983,0.014498682163584787,0.01783296516359958
2009,Urban regions,East,Seldom,0.378698224852071,21983,0.37228597371391,0.385110475990232
2009,Urban regions,East,Very seldom,0.368836291913215,21983,0.3624580582624518,0.37521452556397816
2009,Urban regions,East,Sometimes,0.17817225509533202,21983,0.17311374024502407,0.18323076994563997
2009,Urban regions,East,Often,0.057856673241288625,21983,0.054770304522506835,0.060943041960070415
2009,Urban regions,East,Very often,0.01643655489809336,21983,0.014755742749331483,0.018117367046855237
2009,Rural regions,West,Very seldom,0.38298516500151375,21983,0.3765590074312846,0.3894113225717429
2009,Rural regions,West,Seldom,0.34998486224644265,21983,0.34367966093849805,0.35629006355438725
2009,Rural regions,West,Sometimes,0.18407508325764457,21983,0.17895195543027723,0.18919821108501192
2009,Rural regions,West,Often,0.06357856494096276,21983,0.06035301607954193,0.06680411380238359
2009,Rural regions,West,Very often,0.01937632455343627,21983,0.017554110135000158,0.02119853897187238
2009,Rural regions,East,Very seldom,0.3797256607561057,21983,0.37331002835531835,0.38614129315689305
2009,Rural regions,East,Seldom,0.3586483773837404,21983,0.3523082917256431,0.3649884630418377
2009,Rural regions,East,Sometimes,0.1830043492806959,21983,0.17789279273650013,0.18811590582489165
2009,Rural regions,East,Often,0.06590833054533289,21983,0.06262830295820405,0.06918835813246173
2009,Rural regions,East,Very often,0.012713282034125126,21983,0.011232254681565572,0.01419430938668468
2010,Urban regions,West,Very seldom,0.4058829753465242,35837,0.4007987280731748,0.41096722261987356
2010,Urban regions,West,Seldom,0.34610094169929106,35837,0.3411754794541045,0.35102640394447765
2010,Urban regions,West,Sometimes,0.1769124960321659,35837,0.17296162814897953,0.1808633639153523
2010,Urban regions,West,Often,0.05872394455613163,35837,0.05628974396516751,0.06115814514709574
2010,Urban regions,West,Very often,0.012379642365887207,35837,0.011234816814228105,0.01352446791754631
2010,Urban regions,East,Seldom,0.3836793128131711,35837,0.3786445639505315,0.3887140616758107
2010,Urban regions,East,Very seldom,0.3443092340730136,35837,0.33938981164347287,0.34922865650255436
2010,Urban regions,East,Sometimes,0.19828203292770222,35837,0.19415400394527382,0.2024100619101306
2010,Urban regions,East,Often,0.06299212598425197,35837,0.06047673788856404,0.0655075140799399
2010,Urban regions,East,Very often,0.010737294201861132,35837,0.009670222769956733,0.01180436563376553
2010,Rural regions,West,Seldom,0.3685780576731853,35837,0.3635832954143599,0.3735728199320107
2010,Rural regions,West,Very seldom,0.3626118660921445,35837,0.3576343434878694,0.36758938869641966
2010,Rural regions,West,Sometimes,0.1935697712959894,35837,0.18947912041599116,0.19766042217598764
2010,Rural regions,West,Often,0.06231355651309248,35837,0.059810847623677936,0.06481626540250701
