year,bula_h,regtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Bremen,Urban regions,A Bit Too Small,0.22946,43,189,0.16936,0.28957
2020,Bremen,Urban regions,Just Right,0.59263,146,189,0.52239,0.66286
2020,North Rhine-Westphalia,Urban regions,Much Too Small,0.01518,222,4284,0.01152,0.01884
2020,North Rhine-Westphalia,Urban regions,A Bit Too Small,0.10484,674,4284,0.09566,0.11401
2020,North Rhine-Westphalia,Urban regions,Just Right,0.71166,2911,4284,0.69809,0.72522
2020,North Rhine-Westphalia,Urban regions,A Bit Too Large,0.13348,398,4284,0.12329,0.14366
2020,North Rhine-Westphalia,Urban regions,Much Too Large,0.03486,79,4284,0.02936,0.04035
2020,North Rhine-Westphalia,Rural regions,Just Right,0.75253,45,45,0.62502,0.88004
2020,Hesse,Urban regions,Much Too Small,0.02393,49,1103,0.01490,0.03295
2020,Hesse,Urban regions,A Bit Too Small,0.14020,207,1103,0.11970,0.16070
2020,Hesse,Urban regions,Just Right,0.68095,731,1103,0.65343,0.70847
2020,Hesse,Urban regions,A Bit Too Large,0.13515,116,1103,0.11497,0.15534
2020,Hesse,Rural regions,Just Right,0.59161,140,179,0.51940,0.66382
2020,Hesse,Rural regions,A Bit Too Large,0.24050,39,179,0.17772,0.30329
2020,"Rhineland-Palatinate, Saarland",Urban regions,Much Too Small,0.00359,40,792,-0.00058,0.00776
2020,"Rhineland-Palatinate, Saarland",Urban regions,A Bit Too Small,0.09889,105,792,0.07809,0.11969
2020,"Rhineland-Palatinate, Saarland",Urban regions,Just Right,0.70681,547,792,0.67509,0.73854
2020,"Rhineland-Palatinate, Saarland",Urban regions,A Bit Too Large,0.15477,100,792,0.12956,0.17998
2020,"Rhineland-Palatinate, Saarland",Rural regions,Just Right,0.61755,164,195,0.54916,0.68594
2020,"Rhineland-Palatinate, Saarland",Rural regions,A Bit Too Large,0.17598,31,195,0.12239,0.22956
2020,Baden-Wuerttemberg,Urban regions,Much Too Small,0.01045,69,1744,0.00567,0.01522
2020,Baden-Wuerttemberg,Urban regions,A Bit Too Small,0.13108,275,1744,0.11523,0.14692
2020,Baden-Wuerttemberg,Urban regions,Just Right,0.72125,1204,1744,0.70020,0.74230
2020,Baden-Wuerttemberg,Urban regions,A Bit Too Large,0.12267,196,1744,0.10727,0.13807
2020,Baden-Wuerttemberg,Rural regions,A Bit Too Small,0.10697,31,185,0.06231,0.15162
2020,Baden-Wuerttemberg,Rural regions,Just Right,0.63210,154,185,0.56242,0.70178
2020,Bavaria,Urban regions,Much Too Small,0.02298,61,1404,0.01514,0.03082
2020,Bavaria,Urban regions,A Bit Too Small,0.13539,256,1404,0.11748,0.15329
2020,Bavaria,Urban regions,Just Right,0.69347,932,1404,0.66935,0.71760
2020,Bavaria,Urban regions,A Bit Too Large,0.12946,155,1404,0.11189,0.14702
2020,Bavaria,Rural regions,Much Too Small,0.01087,49,1440,0.00551,0.01623
2020,Bavaria,Rural regions,A Bit Too Small,0.09756,182,1440,0.08223,0.11289
2020,Bavaria,Rural regions,Just Right,0.67632,1002,1440,0.65215,0.70050
2020,Bavaria,Rural regions,A Bit Too Large,0.18885,207,1440,0.16862,0.20907
2020,Berlin,Urban regions,Much Too Small,0.02249,54,1024,0.01341,0.03158
2020,Berlin,Urban regions,A Bit Too Small,0.16510,220,1024,0.14235,0.18785
2020,Berlin,Urban regions,Just Right,0.71222,670,1024,0.68447,0.73996
2020,Berlin,Urban regions,A Bit Too Large,0.09307,80,1024,0.07527,0.11087
2020,Brandenburg,Urban regions,Just Right,0.74968,46,46,0.62311,0.87626
2020,Brandenburg,Rural regions,A Bit Too Small,0.08006,80,654,0.05924,0.10087
2020,Brandenburg,Rural regions,Just Right,0.80045,509,654,0.76980,0.83110
2020,Brandenburg,Rural regions,A Bit Too Large,0.10582,65,654,0.08222,0.12941
2020,Mecklenburg-Western Pomerania,Urban regions,Just Right,0.81021,53,53,0.70362,0.91679
2020,Mecklenburg-Western Pomerania,Rural regions,Just Right,0.77903,230,263,0.72879,0.82927
2020,Mecklenburg-Western Pomerania,Rural regions,A Bit Too Large,0.10912,33,263,0.07136,0.14687
2020,Saxony,Urban regions,A Bit Too Small,0.16417,95,595,0.13438,0.19396
2020,Saxony,Urban regions,Just Right,0.72820,449,595,0.69242,0.76398
2020,Saxony,Urban regions,A Bit Too Large,0.09020,51,595,0.06716,0.11324
2020,Saxony,Rural regions,A Bit Too Small,0.11859,48,450,0.08868,0.14849
2020,Saxony,Rural regions,Just Right,0.69560,347,450,0.65303,0.73816
2020,Saxony,Rural regions,A Bit Too Large,0.15499,55,450,0.12151,0.18846
2020,Saxony-Anhalt,Urban regions,Just Right,0.75863,116,116,0.68042,0.83684
2020,Saxony-Anhalt,Rural regions,A Bit Too Small,0.09576,58,432,0.06798,0.12354
2020,Saxony-Anhalt,Rural regions,Just Right,0.71496,320,432,0.67234,0.75758
2020,Saxony-Anhalt,Rural regions,A Bit Too Large,0.14724,54,432,0.11378,0.18069
2020,Thuringa,Urban regions,A Bit Too Small,0.16746,41,202,0.11584,0.21908
2020,Thuringa,Urban regions,Just Right,0.76734,161,202,0.70892,0.82575
2020,Thuringa,Rural regions,A Bit Too Small,0.07688,37,390,0.05041,0.10336
2020,Thuringa,Rural regions,Just Right,0.79088,296,390,0.75046,0.83129
2020,Thuringa,Rural regions,A Bit Too Large,0.11763,57,390,0.08562,0.14965
2021,Schleswig-Holstein,Urban regions,A Bit Too Small,0.17419,35,174,0.11767,0.23070
2021,Schleswig-Holstein,Urban regions,Just Right,0.65888,139,174,0.58823,0.72952
2021,Schleswig-Holstein,Rural regions,Just Right,0.69466,204,253,0.63779,0.75152
2021,Schleswig-Holstein,Rural regions,A Bit Too Large,0.19887,49,253,0.14958,0.24815
2021,Hamburg,Urban regions,A Bit Too Small,0.13251,49,273,0.09222,0.17280
2021,Hamburg,Urban regions,Just Right,0.74262,224,273,0.69066,0.79458
2021,Lower Saxony,Urban regions,A Bit Too Small,0.07996,62,501,0.05618,0.10373
2021,Lower Saxony,Urban regions,Just Right,0.66302,364,501,0.62158,0.70445
2021,Lower Saxony,Urban regions,A Bit Too Large,0.18277,75,501,0.14890,0.21665
2021,Lower Saxony,Rural regions,A Bit Too Small,0.10078,90,626,0.07718,0.12438
2021,Lower Saxony,Rural regions,Just Right,0.69543,445,626,0.65935,0.73151
2021,Lower Saxony,Rural regions,A Bit Too Large,0.16053,91,626,0.13175,0.18931
2021,Bremen,Urban regions,Just Right,0.75307,69,69,0.65058,0.85557
2021,North Rhine-Westphalia,Urban regions,Much Too Small,0.01150,99,2631,0.00743,0.01558
2021,North Rhine-Westphalia,Urban regions,A Bit Too Small,0.11295,374,2631,0.10085,0.12504
2021,North Rhine-Westphalia,Urban regions,Just Right,0.70357,1806,2631,0.68612,0.72103
2021,North Rhine-Westphalia,Urban regions,A Bit Too Large,0.14469,305,2631,0.13124,0.15813
2021,North Rhine-Westphalia,Urban regions,Much Too Large,0.02730,47,2631,0.02107,0.03352
2021,Hesse,Urban regions,Much Too Small,0.01921,34,694,0.00899,0.02943
2021,Hesse,Urban regions,A Bit Too Small,0.10355,118,694,0.08087,0.12624
2021,Hesse,Urban regions,Just Right,0.68647,459,694,0.65193,0.72101
2021,Hesse,Urban regions,A Bit Too Large,0.16886,83,694,0.14097,0.19676
2021,Hesse,Rural regions,Just Right,0.65159,92,128,0.56872,0.73446
2021,Hesse,Rural regions,A Bit Too Large,0.17497,36,128,0.10889,0.24105
2021,"Rhineland-Palatinate, Saarland",Urban regions,A Bit Too Small,0.08248,74,468,0.05753,0.10743
2021,"Rhineland-Palatinate, Saarland",Urban regions,Just Right,0.71219,327,468,0.67113,0.75326
2021,"Rhineland-Palatinate, Saarland",Urban regions,A Bit Too Large,0.16302,67,468,0.12952,0.19652
2021,"Rhineland-Palatinate, Saarland",Rural regions,Just Right,0.57187,95,95,0.47184,0.67190
2021,Baden-Wuerttemberg,Urban regions,Much Too Small,0.01728,39,1219,0.00996,0.02460
2021,Baden-Wuerttemberg,Urban regions,A Bit Too Small,0.09891,161,1219,0.08214,0.11567
2021,Baden-Wuerttemberg,Urban regions,Just Right,0.71515,825,1219,0.68980,0.74049
2021,Baden-Wuerttemberg,Urban regions,A Bit Too Large,0.14651,162,1219,0.12665,0.16637
2021,Baden-Wuerttemberg,Urban regions,Much Too Large,0.02215,32,1219,0.01388,0.03041
2021,Baden-Wuerttemberg,Rural regions,Just Right,0.64073,85,85,0.53813,0.74334
2021,Bavaria,Urban regions,A Bit Too Small,0.12723,160,893,0.10536,0.14910
2021,Bavaria,Urban regions,Just Right,0.69572,622,893,0.66553,0.72592
2021,Bavaria,Urban regions,A Bit Too Large,0.12946,111,893,0.10743,0.15149
2021,Bavaria,Rural regions,A Bit Too Small,0.08852,103,900,0.06995,0.10709
2021,Bavaria,Rural regions,Just Right,0.66617,638,900,0.63534,0.69699
2021,Bavaria,Rural regions,A Bit Too Large,0.19767,159,900,0.17164,0.22370
2021,Berlin,Urban regions,Much Too Small,0.03165,44,650,0.01818,0.04511
2021,Berlin,Urban regions,A Bit Too Small,0.16070,135,650,0.13244,0.18895
2021,Berlin,Urban regions,Just Right,0.68111,399,650,0.64525,0.71697
2021,Berlin,Urban regions,A Bit Too Large,0.11840,72,650,0.09354,0.14325
2021,Brandenburg,Urban regions,Just Right,0.65197,33,33,0.48692,0.81701
2021,Brandenburg,Rural regions,A Bit Too Small,0.06574,37,413,0.04181,0.08967
2021,Brandenburg,Rural regions,Just Right,0.76344,307,413,0.72240,0.80447
2021,Brandenburg,Rural regions,A Bit Too Large,0.15178,69,413,0.11713,0.18642
2021,Mecklenburg-Western Pomerania,Urban regions,Just Right,0.75012,38,38,0.61061,0.88962
2021,Mecklenburg-Western Pomerania,Rural regions,Just Right,0.74692,154,188,0.68460,0.80924
2021,Mecklenburg-Western Pomerania,Rural regions,A Bit Too Large,0.10917,34,188,0.06447,0.15386
2021,Saxony,Urban regions,A Bit Too Small,0.13232,68,409,0.09944,0.16520
2021,Saxony,Urban regions,Just Right,0.76240,305,409,0.72110,0.80370
2021,Saxony,Urban regions,A Bit Too Large,0.08892,36,409,0.06130,0.11653
2021,Saxony,Rural regions,A Bit Too Small,0.09064,31,334,0.05981,0.12148
2021,Saxony,Rural regions,Just Right,0.72752,261,334,0.67970,0.77534
2021,Saxony,Rural regions,A Bit Too Large,0.15356,42,334,0.11483,0.19228
2021,Saxony-Anhalt,Urban regions,Just Right,0.72866,62,62,0.61707,0.84024
2021,Saxony-Anhalt,Rural regions,A Bit Too Small,0.07196,37,290,0.04216,0.10175
2021,Saxony-Anhalt,Rural regions,Just Right,0.73156,215,290,0.68046,0.78265
2021,Saxony-Anhalt,Rural regions,A Bit Too Large,0.17356,38,290,0.12989,0.21722
2021,Thuringa,Urban regions,Just Right,0.72609,112,112,0.64312,0.80905
2021,Thuringa,Rural regions,Just Right,0.73761,192,229,0.68051,0.79472
2021,Thuringa,Rural regions,A Bit Too Large,0.18612,37,229,0.13560,0.23664
2022,Schleswig-Holstein,Urban regions,A Bit Too Small,0.12726,47,277,0.08794,0.16658
2022,Schleswig-Holstein,Urban regions,Just Right,0.68419,194,277,0.62935,0.73904
2022,Schleswig-Holstein,Urban regions,A Bit Too Large,0.14429,36,277,0.10284,0.18575
2022,Schleswig-Holstein,Rural regions,A Bit Too Small,0.11074,58,395,0.07975,0.14172
2022,Schleswig-Holstein,Rural regions,Just Right,0.64941,274,395,0.60229,0.69653
2022,Schleswig-Holstein,Rural regions,A Bit Too Large,0.20354,63,395,0.16378,0.24330
2022,Hamburg,Urban regions,A Bit Too Small,0.13561,90,448,0.10387,0.16735
2022,Hamburg,Urban regions,Just Right,0.74414,321,448,0.70369,0.78459
2022,Hamburg,Urban regions,A Bit Too Large,0.08778,37,448,0.06155,0.11402
2022,Lower Saxony,Urban regions,A Bit Too Small,0.11825,121,760,0.09527,0.14122
2022,Lower Saxony,Urban regions,Just Right,0.62012,524,760,0.58559,0.65465
2022,Lower Saxony,Urban regions,A Bit Too Large,0.19994,115,760,0.17148,0.22839
2022,Lower Saxony,Rural regions,A Bit Too Small,0.10157,128,916,0.08199,0.12114
2022,Lower Saxony,Rural regions,Just Right,0.65723,627,916,0.62647,0.68798
2022,Lower Saxony,Rural regions,A Bit Too Large,0.19579,161,916,0.17008,0.22150
2022,Bremen,Urban regions,A Bit Too Small,0.25073,35,134,0.17707,0.32439
2022,Bremen,Urban regions,Just Right,0.59796,99,134,0.51463,0.68129
2022,North Rhine-Westphalia,Urban regions,Much Too Small,0.02237,161,4232,0.01791,0.02682
2022,North Rhine-Westphalia,Urban regions,A Bit Too Small,0.12876,709,4232,0.11867,0.13885
2022,North Rhine-Westphalia,Urban regions,Just Right,0.67517,2780,4232,0.66106,0.68928
2022,North Rhine-Westphalia,Urban regions,A Bit Too Large,0.14697,504,4232,0.13630,0.15764
2022,North Rhine-Westphalia,Urban regions,Much Too Large,0.02674,78,4232,0.02187,0.03160
2022,North Rhine-Westphalia,Rural regions,Just Right,0.63719,55,55,0.50894,0.76543
2022,Hesse,Urban regions,Much Too Small,0.02126,43,1069,0.01261,0.02991
2022,Hesse,Urban regions,A Bit Too Small,0.14075,194,1069,0.11989,0.16161
2022,Hesse,Urban regions,Just Right,0.62158,685,1069,0.59249,0.65067
2022,Hesse,Urban regions,A Bit Too Large,0.18946,147,1069,0.16596,0.21296
2022,Hesse,Rural regions,A Bit Too Small,0.11265,38,242,0.07274,0.15257
2022,Hesse,Rural regions,Just Right,0.61310,165,242,0.55161,0.67459
2022,Hesse,Rural regions,A Bit Too Large,0.18858,39,242,0.13919,0.23797
2022,"Rhineland-Palatinate, Saarland",Urban regions,A Bit Too Small,0.09184,113,725,0.07080,0.11287
2022,"Rhineland-Palatinate, Saarland",Urban regions,Just Right,0.67823,499,725,0.64420,0.71226
2022,"Rhineland-Palatinate, Saarland",Urban regions,A Bit Too Large,0.17086,113,725,0.14344,0.19828
2022,"Rhineland-Palatinate, Saarland",Rural regions,Just Right,0.65848,138,138,0.57907,0.73789
2022,Baden-Wuerttemberg,Urban regions,Much Too Small,0.02068,56,2069,0.01455,0.02681
2022,Baden-Wuerttemberg,Urban regions,A Bit Too Small,0.15720,370,2069,0.14151,0.17288
2022,Baden-Wuerttemberg,Urban regions,Just Right,0.64887,1336,2069,0.62829,0.66944
2022,Baden-Wuerttemberg,Urban regions,A Bit Too Large,0.15316,276,2069,0.13764,0.16868
2022,Baden-Wuerttemberg,Urban regions,Much Too Large,0.02010,31,2069,0.01405,0.02614
2022,Baden-Wuerttemberg,Rural regions,A Bit Too Small,0.07585,42,292,0.04543,0.10627
2022,Baden-Wuerttemberg,Rural regions,Just Right,0.59178,194,292,0.53531,0.64825
2022,Baden-Wuerttemberg,Rural regions,A Bit Too Large,0.22069,56,292,0.17304,0.26834
2022,Bavaria,Urban regions,Much Too Small,0.02750,60,1756,0.01985,0.03515
2022,Bavaria,Urban regions,A Bit Too Small,0.15598,361,1756,0.13901,0.17296
2022,Bavaria,Urban regions,Just Right,0.64334,1139,1756,0.62093,0.66575
2022,Bavaria,Urban regions,A Bit Too Large,0.15210,196,1756,0.13529,0.16890
2022,Bavaria,Rural regions,A Bit Too Small,0.08806,173,1404,0.07323,0.10289
2022,Bavaria,Rural regions,Just Right,0.67527,970,1404,0.65077,0.69977
2022,Bavaria,Rural regions,A Bit Too Large,0.18692,228,1404,0.16652,0.20732
2022,Bavaria,Rural regions,Much Too Large,0.03429,33,1404,0.02477,0.04381
2022,Berlin,Urban regions,Much Too Small,0.02522,64,1204,0.01636,0.03408
2022,Berlin,Urban regions,A Bit Too Small,0.18437,307,1204,0.16246,0.20628
2022,Berlin,Urban regions,Just Right,0.66314,743,1204,0.63643,0.68985
2022,Berlin,Urban regions,A Bit Too Large,0.11125,90,1204,0.09348,0.12902
2022,Brandenburg,Urban regions,Just Right,0.73079,43,43,0.59664,0.86493
2022,Brandenburg,Rural regions,A Bit Too Small,0.10995,109,671,0.08626,0.13363
2022,Brandenburg,Rural regions,Just Right,0.73388,478,671,0.70042,0.76734
2022,Brandenburg,Rural regions,A Bit Too Large,0.11832,84,671,0.09386,0.14278
2022,Mecklenburg-Western Pomerania,Urban regions,Just Right,0.65039,59,59,0.52766,0.77311
2022,Mecklenburg-Western Pomerania,Rural regions,A Bit Too Small,0.09824,38,331,0.06613,0.13036
2022,Mecklenburg-Western Pomerania,Rural regions,Just Right,0.72711,251,331,0.67905,0.77517
2022,Mecklenburg-Western Pomerania,Rural regions,A Bit Too Large,0.15072,42,331,0.11212,0.18932
2022,Saxony,Urban regions,A Bit Too Small,0.14320,112,650,0.11625,0.17015
2022,Saxony,Urban regions,Just Right,0.72676,477,650,0.69248,0.76105
2022,Saxony,Urban regions,A Bit Too Large,0.10214,61,650,0.07884,0.12544
2022,Saxony,Rural regions,A Bit Too Small,0.10567,87,641,0.08185,0.12948
2022,Saxony,Rural regions,Just Right,0.71119,475,641,0.67608,0.74631
2022,Saxony,Rural regions,A Bit Too Large,0.14109,79,641,0.11412,0.16806
2022,Saxony-Anhalt,Urban regions,A Bit Too Small,0.20988,35,143,0.14290,0.27686
2022,Saxony-Anhalt,Urban regions,Just Right,0.69294,108,143,0.61707,0.76881
2022,Saxony-Anhalt,Rural regions,A Bit Too Small,0.11335,83,520,0.08608,0.14063
2022,Saxony-Anhalt,Rural regions,Just Right,0.66088,372,520,0.62015,0.70161
2022,Saxony-Anhalt,Rural regions,A Bit Too Large,0.18114,65,520,0.14800,0.21427
2022,Thuringa,Urban regions,A Bit Too Small,0.17670,49,196,0.12316,0.23023
2022,Thuringa,Urban regions,Just Right,0.70023,147,196,0.63592,0.76453
2022,Thuringa,Rural regions,A Bit Too Small,0.05703,38,368,0.03330,0.08075
2022,Thuringa,Rural regions,Just Right,0.73906,283,368,0.69413,0.78399
2022,Thuringa,Rural regions,A Bit Too Large,0.15526,47,368,0.11821,0.19232
