year,sex,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,female,Not concerned at all,0.03803,365,6908,0.03352,0.04254
1992,male,Very concerned,0.45135,3444,6421,0.43917,0.46352
1992,male,Somewhat concerned,0.32336,2647,6421,0.31192,0.33480
1992,male,Not concerned at all,0.03424,330,6421,0.02979,0.03869
1992,female,Very concerned,0.49843,3977,6794,0.48654,0.51032
1992,female,Somewhat concerned,0.29443,2531,6794,0.28359,0.30526
1992,female,Not concerned at all,0.03243,286,6794,0.02821,0.03664
1993,male,Very concerned,0.39436,3009,6321,0.38231,0.40641
1993,male,Somewhat concerned,0.37756,2995,6321,0.36561,0.38951
1993,male,Not concerned at all,0.03624,317,6321,0.03163,0.04085
1993,female,Very concerned,0.43400,3439,6684,0.42212,0.44588
1993,female,Somewhat concerned,0.35794,2954,6684,0.34644,0.36943
1993,female,Not concerned at all,0.03186,291,6684,0.02765,0.03607
1994,male,Very concerned,0.29997,2229,6175,0.28854,0.31140
1994,male,Somewhat concerned,0.45080,3481,6175,0.43838,0.46321
1994,male,Not concerned at all,0.05503,465,6175,0.04935,0.06072
1994,female,Very concerned,0.33970,2657,6611,0.32828,0.35111
1994,female,Somewhat concerned,0.44189,3578,6611,0.42992,0.45386
1994,female,Not concerned at all,0.04472,376,6611,0.03974,0.04971
1995,male,Very concerned,0.33284,2540,6357,0.32125,0.34442
1995,male,Somewhat concerned,0.41957,3398,6357,0.40743,0.43170
1995,male,Not concerned at all,0.05015,419,6357,0.04479,0.05552
1995,female,Very concerned,0.38261,3070,6815,0.37106,0.39415
1995,female,Somewhat concerned,0.40097,3392,6815,0.38933,0.41261
1995,female,Not concerned at all,0.04039,353,6815,0.03571,0.04506
1996,male,Very concerned,0.27484,2080,6269,0.26379,0.28590
1996,male,Somewhat concerned,0.46539,3640,6269,0.45305,0.47774
1996,male,Not concerned at all,0.06588,549,6269,0.05974,0.07202
1996,female,Very concerned,0.33389,2599,6723,0.32262,0.34516
1996,female,Somewhat concerned,0.44827,3686,6723,0.43638,0.46016
1996,female,Not concerned at all,0.04672,438,6723,0.04167,0.05176
1997,male,Very concerned,0.25811,1887,6192,0.24721,0.26901
1997,male,Somewhat concerned,0.47344,3663,6192,0.46101,0.48588
1997,male,Not concerned at all,0.07855,642,6192,0.07185,0.08525
1997,female,Very concerned,0.31631,2440,6584,0.30507,0.32754
1997,female,Somewhat concerned,0.45402,3647,6584,0.44199,0.46604
1997,female,Not concerned at all,0.05856,497,6584,0.05289,0.06423
1998,male,Very concerned,0.25233,2004,6855,0.24205,0.26261
1998,male,Somewhat concerned,0.48512,4181,6855,0.47329,0.49695
1998,male,Not concerned at all,0.07534,670,6855,0.06909,0.08159
1998,female,Very concerned,0.29850,2543,7315,0.28802,0.30899
1998,female,Somewhat concerned,0.47524,4300,7315,0.46379,0.48668
1998,female,Not concerned at all,0.05560,472,7315,0.05035,0.06086
1999,male,Very concerned,0.17475,1341,6592,0.16559,0.18392
1999,male,Somewhat concerned,0.51947,4188,6592,0.50741,0.53154
1999,male,Not concerned at all,0.12401,1063,6592,0.11605,0.13197
1999,female,Very concerned,0.20902,1697,7030,0.19952,0.21853
1999,female,Somewhat concerned,0.53696,4590,7030,0.52530,0.54862
1999,female,Not concerned at all,0.08268,743,7030,0.07624,0.08912
2000,male,Very concerned,0.19805,2723,11487,0.19076,0.20534
2000,male,Somewhat concerned,0.47340,6768,11487,0.46427,0.48253
2000,male,Not concerned at all,0.14007,1996,11487,0.13372,0.14641
2000,female,Very concerned,0.24087,3548,12415,0.23335,0.24839
2000,female,Somewhat concerned,0.48611,7371,12415,0.47732,0.49491
2000,female,Not concerned at all,0.09994,1496,12415,0.09467,0.10522
2001,male,Very concerned,0.19245,2391,10457,0.18489,0.20000
2001,male,Somewhat concerned,0.48451,6297,10457,0.47493,0.49409
2001,male,Not concerned at all,0.13754,1769,10457,0.13094,0.14414
2001,female,Very concerned,0.22173,3021,11291,0.21407,0.22939
2001,female,Somewhat concerned,0.49784,6793,11291,0.48862,0.50706
2001,female,Not concerned at all,0.10719,1477,11291,0.10148,0.11289
2002,male,Very concerned,0.17122,2230,11076,0.16421,0.17824
2002,male,Somewhat concerned,0.49091,6743,11076,0.48160,0.50022
2002,male,Not concerned at all,0.15603,2103,11076,0.14928,0.16279
2002,female,Very concerned,0.21229,2912,11820,0.20492,0.21966
2002,female,Somewhat concerned,0.51287,7359,11820,0.50386,0.52189
2002,female,Not concerned at all,0.10722,1549,11820,0.10164,0.11280
2003,male,Very concerned,0.18106,2191,10626,0.17374,0.18838
2003,male,Somewhat concerned,0.50147,6601,10626,0.49196,0.51098
2003,male,Not concerned at all,0.13828,1834,10626,0.13172,0.14484
2003,female,Very concerned,0.22467,2941,11409,0.21702,0.23233
2003,female,Somewhat concerned,0.50907,7103,11409,0.49990,0.51825
2003,female,Not concerned at all,0.09885,1365,11409,0.09337,0.10432
2004,male,Very concerned,0.16900,2055,10321,0.16177,0.17623
2004,male,Somewhat concerned,0.49652,6259,10321,0.48688,0.50617
2004,male,Not concerned at all,0.15788,2007,10321,0.15084,0.16491
2004,female,Very concerned,0.21755,2792,11135,0.20989,0.22522
2004,female,Somewhat concerned,0.50863,6885,11135,0.49934,0.51792
2004,female,Not concerned at all,0.10840,1458,11135,0.10262,0.11417
2005,male,Very concerned,0.20694,2377,9841,0.19894,0.21494
2005,male,Somewhat concerned,0.47591,5701,9841,0.46604,0.48578
2005,male,Not concerned at all,0.14566,1763,9841,0.13869,0.15263
2005,female,Very concerned,0.26318,3227,10729,0.25484,0.27151
2005,female,Somewhat concerned,0.48658,6286,10729,0.47712,0.49604
2005,female,Not concerned at all,0.09215,1216,10729,0.08668,0.09763
2006,male,Very concerned,0.19835,2455,10394,0.19068,0.20601
2006,male,Somewhat concerned,0.47957,6194,10394,0.46997,0.48918
2006,male,Not concerned at all,0.13964,1745,10394,0.13297,0.14630
2006,female,Very concerned,0.24280,3282,11399,0.23492,0.25067
2006,female,Somewhat concerned,0.49597,6883,11399,0.48679,0.50515
2006,female,Not concerned at all,0.09246,1234,11399,0.08714,0.09778
2007,male,Very concerned,0.28100,3226,9718,0.27206,0.28993
2007,male,Somewhat concerned,0.42530,5194,9718,0.41547,0.43513
2007,male,Not concerned at all,0.11413,1298,9718,0.10780,0.12045
2007,female,Very concerned,0.32876,4150,10661,0.31984,0.33768
2007,female,Somewhat concerned,0.43234,5573,10661,0.42294,0.44174
2007,female,Not concerned at all,0.07391,938,10661,0.06894,0.07887
2008,male,Very concerned,0.21357,2292,9172,0.20518,0.22196
2008,male,Somewhat concerned,0.47115,5366,9172,0.46093,0.48137
2008,male,Not concerned at all,0.14285,1514,9172,0.13569,0.15001
2008,female,Very concerned,0.26186,2977,10074,0.25328,0.27045
2008,female,Somewhat concerned,0.49189,6009,10074,0.48213,0.50165
2008,female,Not concerned at all,0.09037,1088,10074,0.08477,0.09597
2009,male,Very concerned,0.20310,2061,8570,0.19459,0.21162
2009,male,Somewhat concerned,0.48447,5062,8570,0.47389,0.49505
2009,male,Not concerned at all,0.14418,1447,8570,0.13674,0.15162
2009,female,Very concerned,0.23933,2636,9371,0.23069,0.24797
2009,female,Somewhat concerned,0.51396,5715,9371,0.50383,0.52408
2009,female,Not concerned at all,0.09111,1020,9371,0.08528,0.09693
2010,male,Very concerned,0.23660,2913,10879,0.22862,0.24459
2010,male,Somewhat concerned,0.47095,6270,10879,0.46157,0.48033
2010,male,Not concerned at all,0.12828,1696,10879,0.12200,0.13456
2010,female,Very concerned,0.27148,4019,13001,0.26383,0.27912
2010,female,Somewhat concerned,0.49870,7739,13001,0.49011,0.50730
2010,female,Not concerned at all,0.07681,1243,13001,0.07224,0.08139
2011,male,Very concerned,0.21085,2620,9673,0.20272,0.21898
2011,male,Somewhat concerned,0.43286,5614,9673,0.42299,0.44274
2011,male,Not concerned at all,0.11191,1439,9673,0.10563,0.11819
2011,female,Very concerned,0.25186,3605,10818,0.24368,0.26004
2011,female,Somewhat concerned,0.43553,6231,10818,0.42619,0.44488
2011,female,Not concerned at all,0.06938,982,10818,0.06459,0.07417
2012,male,Very concerned,0.19335,2384,9608,0.18545,0.20125
2012,male,Somewhat concerned,0.44567,5655,9608,0.43573,0.45561
2012,male,Not concerned at all,0.12713,1569,9608,0.12047,0.13380
2012,female,Very concerned,0.23125,3281,10777,0.22329,0.23921
2012,female,Somewhat concerned,0.46184,6436,10777,0.45243,0.47126
2012,female,Not concerned at all,0.07112,1060,10777,0.06627,0.07598
2013,male,Very concerned,0.16663,2034,8795,0.15885,0.17442
2013,male,Somewhat concerned,0.41074,5187,8795,0.40046,0.42102
2013,male,Not concerned at all,0.12630,1574,8795,0.11935,0.13324
2013,female,Very concerned,0.20354,2882,9971,0.19563,0.21144
2013,female,Somewhat concerned,0.42406,5911,9971,0.41436,0.43376
2013,female,Not concerned at all,0.08108,1178,9971,0.07572,0.08644
2014,male,Very concerned,0.19384,2953,12382,0.18687,0.20080
2014,male,Somewhat concerned,0.47659,7052,12382,0.46779,0.48539
2014,male,Not concerned at all,0.16323,2377,12382,0.15672,0.16974
2014,female,Very concerned,0.25159,4285,14573,0.24454,0.25864
2014,female,Somewhat concerned,0.49819,8571,14573,0.49007,0.50631
2014,female,Not concerned at all,0.09335,1717,14573,0.08862,0.09807
2015,male,Very concerned,0.18731,2576,11389,0.18014,0.19447
2015,male,Somewhat concerned,0.47463,6606,11389,0.46546,0.48380
2015,male,Not concerned at all,0.15128,2207,11389,0.14470,0.15786
2015,female,Very concerned,0.24243,3812,13487,0.23520,0.24967
2015,female,Somewhat concerned,0.49088,8071,13487,0.48244,0.49931
2015,female,Not concerned at all,0.09290,1604,13487,0.08800,0.09780
2016,male,Very concerned,0.20842,2804,11005,0.20083,0.21601
2016,male,Somewhat concerned,0.46092,6216,11005,0.45161,0.47023
2016,male,Not concerned at all,0.15202,1985,11005,0.14531,0.15872
2016,female,Very concerned,0.25838,3996,13041,0.25086,0.26589
2016,female,Somewhat concerned,0.48564,7558,13041,0.47706,0.49421
2016,female,Not concerned at all,0.09383,1487,13041,0.08882,0.09883
2017,male,Very concerned,0.24229,3568,12189,0.23468,0.24990
2017,male,Somewhat concerned,0.45609,6779,12189,0.44725,0.46493
2017,male,Not concerned at all,0.12136,1842,12189,0.11556,0.12715
2017,female,Very concerned,0.30899,5175,14200,0.30139,0.31659
2017,female,Somewhat concerned,0.44631,7679,14200,0.43813,0.45448
2017,female,Not concerned at all,0.08238,1346,14200,0.07786,0.08690
2018,male,Very concerned,0.23503,3285,11772,0.22737,0.24269
2018,male,Somewhat concerned,0.46275,6558,11772,0.45374,0.47176
2018,male,Not concerned at all,0.12849,1929,11772,0.12244,0.13453
2018,female,Very concerned,0.28309,4571,13784,0.27557,0.29062
2018,female,Somewhat concerned,0.47127,7693,13784,0.46294,0.47961
2018,female,Not concerned at all,0.08768,1520,13784,0.08296,0.09240
2019,male,Very concerned,0.34012,5162,12221,0.33172,0.34852
2019,male,Somewhat concerned,0.39330,5856,12221,0.38464,0.40197
2019,male,Not concerned at all,0.08602,1203,12221,0.08105,0.09099
2019,female,Very concerned,0.41124,6657,13379,0.40290,0.41958
2019,female,Somewhat concerned,0.37548,5980,13379,0.36728,0.38369
2019,female,Not concerned at all,0.05006,742,13379,0.04636,0.05375
2020,male,Very concerned,0.27373,3907,12206,0.26582,0.28164
2020,male,Somewhat concerned,0.43913,6499,12206,0.43032,0.44793
2020,male,Not concerned at all,0.10406,1800,12206,0.09865,0.10948
2020,female,Very concerned,0.32322,5158,13333,0.31528,0.33116
2020,female,Somewhat concerned,0.44071,6967,13333,0.43228,0.44914
2020,female,Not concerned at all,0.06911,1208,13333,0.06480,0.07341
2021,male,Very concerned,0.32076,3207,8063,0.31057,0.33094
2021,male,Somewhat concerned,0.40277,3986,8063,0.39206,0.41347
2021,male,Not concerned at all,0.08784,870,8063,0.08166,0.09402
2021,female,Very concerned,0.38481,4130,9085,0.37480,0.39481
2021,female,Somewhat concerned,0.38891,4362,9085,0.37889,0.39894
2021,female,Not concerned at all,0.05518,593,9085,0.05048,0.05987
