year,age_gr,migback,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,46-65 y.,No migration background,Somewhat concerned,0.34695,726,2038,0.32628,0.36762
1989,46-65 y.,No migration background,Not concerned at all,0.03387,64,2038,0.02601,0.04172
1989,46-65 y.,Direct migration background,Very concerned,0.51913,377,887,0.48623,0.55203
1989,46-65 y.,Direct migration background,Somewhat concerned,0.37281,372,887,0.34097,0.40466
1989,46-65 y.,Direct migration background,Not concerned at all,0.09196,138,887,0.07294,0.11099
1989,66 and older,No migration background,Very concerned,0.49872,463,931,0.46659,0.53086
1989,66 and older,No migration background,Somewhat concerned,0.41180,394,931,0.38016,0.44343
1989,66 and older,No migration background,Not concerned at all,0.07956,74,931,0.06217,0.09695
1989,66 and older,Direct migration background,Very concerned,0.56209,36,36,0.39772,0.72646
1990,17-29 y.,No migration background,Very concerned,0.66873,1877,2878,0.65153,0.68593
1990,17-29 y.,No migration background,Somewhat concerned,0.29820,918,2878,0.28148,0.31491
1990,17-29 y.,No migration background,Not concerned at all,0.02665,83,2878,0.02077,0.03254
1990,17-29 y.,Direct migration background,Very concerned,0.59116,354,696,0.55461,0.62771
1990,17-29 y.,Direct migration background,Somewhat concerned,0.32525,279,696,0.29042,0.36008
1990,17-29 y.,Direct migration background,Not concerned at all,0.07361,63,696,0.05419,0.09302
1990,17-29 y.,Indirect migration background,Very concerned,0.56404,136,257,0.50329,0.62478
1990,17-29 y.,Indirect migration background,Somewhat concerned,0.31736,88,257,0.26034,0.37438
1990,17-29 y.,Indirect migration background,Not concerned at all,0.09722,33,257,0.06093,0.13351
1990,30-45 y.,No migration background,Very concerned,0.68339,2226,3402,0.66775,0.69902
1990,30-45 y.,No migration background,Somewhat concerned,0.28696,1093,3402,0.27176,0.30216
1990,30-45 y.,No migration background,Not concerned at all,0.02633,83,3402,0.02095,0.03171
1990,30-45 y.,Direct migration background,Very concerned,0.55064,439,862,0.51742,0.58387
1990,30-45 y.,Direct migration background,Somewhat concerned,0.37026,340,862,0.33801,0.40251
1990,30-45 y.,Direct migration background,Not concerned at all,0.06495,83,862,0.04849,0.08141
1990,46-65 y.,No migration background,Very concerned,0.61139,1999,3239,0.59460,0.62818
1990,46-65 y.,No migration background,Somewhat concerned,0.34883,1150,3239,0.33242,0.36525
1990,46-65 y.,No migration background,Not concerned at all,0.03048,90,3239,0.02456,0.03640
1990,46-65 y.,Direct migration background,Very concerned,0.53259,458,981,0.50135,0.56383
1990,46-65 y.,Direct migration background,Somewhat concerned,0.39219,415,981,0.36163,0.42276
1990,46-65 y.,Direct migration background,Not concerned at all,0.05997,108,981,0.04510,0.07483
1990,66 and older,No migration background,Very concerned,0.46060,627,1335,0.43385,0.48734
1990,66 and older,No migration background,Somewhat concerned,0.42590,583,1335,0.39937,0.45244
1990,66 and older,No migration background,Not concerned at all,0.09925,125,1335,0.08320,0.11529
1990,66 and older,Direct migration background,Very concerned,0.46599,46,88,0.36116,0.57081
1990,66 and older,Direct migration background,Somewhat concerned,0.35542,42,88,0.25484,0.45600
1991,17-29 y.,No migration background,Very concerned,0.60300,1555,2702,0.58455,0.62145
1991,17-29 y.,No migration background,Somewhat concerned,0.36164,1046,2702,0.34352,0.37976
1991,17-29 y.,No migration background,Not concerned at all,0.03078,101,2702,0.02427,0.03729
1991,17-29 y.,Direct migration background,Very concerned,0.47609,274,661,0.43799,0.51420
1991,17-29 y.,Direct migration background,Somewhat concerned,0.43445,320,661,0.39663,0.47226
1991,17-29 y.,Direct migration background,Not concerned at all,0.08364,67,661,0.06252,0.10476
1991,17-29 y.,Indirect migration background,Very concerned,0.55639,151,312,0.50117,0.61160
1991,17-29 y.,Indirect migration background,Somewhat concerned,0.34196,124,312,0.28924,0.39468
1991,17-29 y.,Indirect migration background,Not concerned at all,0.09370,37,312,0.06131,0.12608
1991,30-45 y.,No migration background,Very concerned,0.56027,1826,3440,0.54368,0.57686
1991,30-45 y.,No migration background,Somewhat concerned,0.40360,1510,3440,0.38720,0.42000
1991,30-45 y.,No migration background,Not concerned at all,0.03100,104,3440,0.02520,0.03679
1991,30-45 y.,Direct migration background,Very concerned,0.44729,320,828,0.41341,0.48118
1991,30-45 y.,Direct migration background,Somewhat concerned,0.45902,420,828,0.42505,0.49298
1991,30-45 y.,Direct migration background,Not concerned at all,0.08733,88,828,0.06809,0.10657
1991,46-65 y.,No migration background,Very concerned,0.48818,1513,3101,0.47059,0.50578
1991,46-65 y.,No migration background,Somewhat concerned,0.46608,1478,3101,0.44852,0.48364
1991,46-65 y.,No migration background,Not concerned at all,0.03766,110,3101,0.03096,0.04436
1991,46-65 y.,Direct migration background,Very concerned,0.40960,341,993,0.37900,0.44020
1991,46-65 y.,Direct migration background,Somewhat concerned,0.50220,506,993,0.47109,0.53332
1991,46-65 y.,Direct migration background,Not concerned at all,0.08302,146,993,0.06585,0.10019
1991,66 and older,No migration background,Very concerned,0.37683,501,1312,0.35059,0.40306
1991,66 and older,No migration background,Somewhat concerned,0.51696,685,1312,0.48991,0.54401
1991,66 and older,No migration background,Not concerned at all,0.09802,126,1312,0.08193,0.11412
1991,66 and older,Direct migration background,Very concerned,0.43209,44,100,0.33451,0.52967
1991,66 and older,Direct migration background,Somewhat concerned,0.43051,56,100,0.33298,0.52805
1992,17-29 y.,No migration background,Very concerned,0.65180,1644,2558,0.63333,0.67027
1992,17-29 y.,No migration background,Somewhat concerned,0.31088,831,2558,0.29294,0.32882
1992,17-29 y.,No migration background,Not concerned at all,0.02855,83,2558,0.02209,0.03500
1992,17-29 y.,Direct migration background,Very concerned,0.48755,270,624,0.44830,0.52680
1992,17-29 y.,Direct migration background,Somewhat concerned,0.43803,294,624,0.39907,0.47699
1992,17-29 y.,Direct migration background,Not concerned at all,0.06929,60,624,0.04935,0.08923
1992,17-29 y.,Indirect migration background,Very concerned,0.59431,199,365,0.54387,0.64475
1992,17-29 y.,Indirect migration background,Somewhat concerned,0.33967,135,365,0.29102,0.38833
1992,17-29 y.,Indirect migration background,Not concerned at all,0.05534,31,365,0.03185,0.07882
1992,30-45 y.,No migration background,Very concerned,0.62949,2109,3434,0.61333,0.64564
1992,30-45 y.,No migration background,Somewhat concerned,0.34917,1255,3434,0.33322,0.36512
1992,30-45 y.,No migration background,Not concerned at all,0.01845,70,3434,0.01395,0.02295
1992,30-45 y.,Direct migration background,Very concerned,0.56062,373,783,0.52583,0.59541
1992,30-45 y.,Direct migration background,Somewhat concerned,0.36351,343,783,0.32980,0.39722
1992,30-45 y.,Direct migration background,Not concerned at all,0.06247,67,783,0.04551,0.07944
1992,46-65 y.,No migration background,Very concerned,0.56280,1707,3000,0.54505,0.58056
1992,46-65 y.,No migration background,Somewhat concerned,0.39947,1218,3000,0.38194,0.41700
1992,46-65 y.,No migration background,Not concerned at all,0.02949,75,3000,0.02343,0.03554
1992,46-65 y.,Direct migration background,Very concerned,0.49469,405,982,0.46341,0.52598
1992,46-65 y.,Direct migration background,Somewhat concerned,0.39190,457,982,0.36135,0.42245
1992,46-65 y.,Direct migration background,Not concerned at all,0.09205,120,982,0.07396,0.11014
1992,66 and older,No migration background,Very concerned,0.47259,628,1298,0.44542,0.49976
1992,66 and older,No migration background,Somewhat concerned,0.43911,575,1298,0.41210,0.46612
1992,66 and older,No migration background,Not concerned at all,0.07788,95,1298,0.06330,0.09247
1992,66 and older,Direct migration background,Very concerned,0.53797,65,122,0.44913,0.62680
1992,66 and older,Direct migration background,Somewhat concerned,0.36951,57,122,0.28351,0.45551
1993,17-29 y.,No migration background,Very concerned,0.58065,1408,2462,0.56116,0.60015
1993,17-29 y.,No migration background,Somewhat concerned,0.38175,979,2462,0.36256,0.40095
1993,17-29 y.,No migration background,Not concerned at all,0.02926,75,2462,0.02260,0.03592
1993,17-29 y.,Direct migration background,Very concerned,0.48990,266,576,0.44904,0.53076
1993,17-29 y.,Direct migration background,Somewhat concerned,0.42054,253,576,0.38019,0.46089
1993,17-29 y.,Direct migration background,Not concerned at all,0.08118,57,576,0.05885,0.10350
1993,17-29 y.,Indirect migration background,Very concerned,0.57609,212,391,0.52704,0.62513
1993,17-29 y.,Indirect migration background,Somewhat concerned,0.37344,179,391,0.32543,0.42145
1993,30-45 y.,No migration background,Very concerned,0.55084,1829,3401,0.53412,0.56756
1993,30-45 y.,No migration background,Somewhat concerned,0.42352,1491,3401,0.40691,0.44013
1993,30-45 y.,No migration background,Not concerned at all,0.02264,81,3401,0.01764,0.02764
1993,30-45 y.,Direct migration background,Very concerned,0.50707,337,747,0.47120,0.54295
1993,30-45 y.,Direct migration background,Somewhat concerned,0.42691,339,747,0.39141,0.46240
1993,30-45 y.,Direct migration background,Not concerned at all,0.05779,71,747,0.04104,0.07453
1993,46-65 y.,No migration background,Very concerned,0.47407,1397,2936,0.45600,0.49213
1993,46-65 y.,No migration background,Somewhat concerned,0.48221,1445,2936,0.46413,0.50028
1993,46-65 y.,No migration background,Not concerned at all,0.03580,94,2936,0.02908,0.04252
1993,46-65 y.,Direct migration background,Very concerned,0.40512,355,970,0.37421,0.43603
1993,46-65 y.,Direct migration background,Somewhat concerned,0.51243,513,970,0.48096,0.54391
1993,46-65 y.,Direct migration background,Not concerned at all,0.07142,102,970,0.05521,0.08764
1993,66 and older,No migration background,Very concerned,0.42381,556,1300,0.39694,0.45068
1993,66 and older,No migration background,Somewhat concerned,0.48943,660,1300,0.46225,0.51662
1993,66 and older,No migration background,Not concerned at all,0.07043,84,1300,0.05652,0.08435
1993,66 and older,Direct migration background,Very concerned,0.47292,66,134,0.38806,0.55777
1993,66 and older,Direct migration background,Somewhat concerned,0.40031,68,134,0.31704,0.48358
1994,17-29 y.,No migration background,Very concerned,0.46281,1088,2373,0.44274,0.48287
1994,17-29 y.,No migration background,Somewhat concerned,0.49658,1196,2373,0.47646,0.51670
1994,17-29 y.,No migration background,Not concerned at all,0.03709,89,2373,0.02949,0.04470
1994,17-29 y.,Direct migration background,Very concerned,0.40973,183,514,0.36717,0.45228
1994,17-29 y.,Direct migration background,Somewhat concerned,0.46326,261,514,0.42011,0.50641
1994,17-29 y.,Direct migration background,Not concerned at all,0.11588,70,514,0.08818,0.14357
1994,17-29 y.,Indirect migration background,Very concerned,0.45574,190,435,0.40888,0.50260
1994,17-29 y.,Indirect migration background,Somewhat concerned,0.46426,212,435,0.41734,0.51118
1994,17-29 y.,Indirect migration background,Not concerned at all,0.05541,33,435,0.03388,0.07693
1994,30-45 y.,No migration background,Very concerned,0.41806,1351,3382,0.40143,0.43469
1994,30-45 y.,No migration background,Somewhat concerned,0.53806,1881,3382,0.52125,0.55486
1994,30-45 y.,No migration background,Not concerned at all,0.03958,150,3382,0.03301,0.04616
1994,30-45 y.,Direct migration background,Very concerned,0.45006,260,703,0.41326,0.48686
1994,30-45 y.,Direct migration background,Somewhat concerned,0.48953,384,703,0.45255,0.52651
1994,30-45 y.,Direct migration background,Not concerned at all,0.05493,59,703,0.03808,0.07179
1994,46-65 y.,No migration background,Very concerned,0.37937,1089,2918,0.36176,0.39698
1994,46-65 y.,No migration background,Somewhat concerned,0.56103,1674,2918,0.54302,0.57904
1994,46-65 y.,No migration background,Not concerned at all,0.05557,155,2918,0.04725,0.06388
1994,46-65 y.,Direct migration background,Very concerned,0.32121,262,947,0.29145,0.35096
1994,46-65 y.,Direct migration background,Somewhat concerned,0.58046,556,947,0.54901,0.61190
1994,46-65 y.,Direct migration background,Not concerned at all,0.09601,129,947,0.07723,0.11478
1994,66 and older,No migration background,Very concerned,0.28893,388,1293,0.26422,0.31365
1994,66 and older,No migration background,Somewhat concerned,0.58850,777,1293,0.56166,0.61533
1994,66 and older,No migration background,Not concerned at all,0.10291,128,1293,0.08634,0.11947
1994,66 and older,Direct migration background,Very concerned,0.36110,55,146,0.28292,0.43929
1994,66 and older,Direct migration background,Somewhat concerned,0.49007,91,146,0.40870,0.57144
1995,17-29 y.,No migration background,Very concerned,0.51342,1149,2289,0.49294,0.53390
1995,17-29 y.,No migration background,Somewhat concerned,0.44716,1058,2289,0.42679,0.46753
1995,17-29 y.,No migration background,Not concerned at all,0.02921,82,2289,0.02231,0.03611
1995,17-29 y.,Direct migration background,Very concerned,0.45456,237,595,0.41452,0.49460
1995,17-29 y.,Direct migration background,Somewhat concerned,0.43823,304,595,0.39833,0.47813
1995,17-29 y.,Direct migration background,Not concerned at all,0.09798,54,595,0.07407,0.12189
1995,17-29 y.,Indirect migration background,Very concerned,0.46126,203,441,0.41468,0.50784
1995,17-29 y.,Indirect migration background,Somewhat concerned,0.47031,207,441,0.42367,0.51695
1995,17-29 y.,Indirect migration background,Not concerned at all,0.06496,31,441,0.04193,0.08799
1995,30-45 y.,No migration background,Very concerned,0.45830,1505,3450,0.44167,0.47493
1995,30-45 y.,No migration background,Somewhat concerned,0.49819,1809,3450,0.48150,0.51487
1995,30-45 y.,No migration background,Not concerned at all,0.03645,136,3450,0.03019,0.04270
1995,30-45 y.,Direct migration background,Very concerned,0.45480,361,911,0.42245,0.48716
1995,30-45 y.,Direct migration background,Somewhat concerned,0.46790,480,911,0.43548,0.50032
1995,30-45 y.,Direct migration background,Not concerned at all,0.05610,70,911,0.04115,0.07105
1995,46-65 y.,No migration background,Very concerned,0.42102,1225,2890,0.40302,0.43903
1995,46-65 y.,No migration background,Somewhat concerned,0.52026,1532,2890,0.50204,0.53848
1995,46-65 y.,No migration background,Not concerned at all,0.04748,133,2890,0.03973,0.05524
1995,46-65 y.,Direct migration background,Very concerned,0.36150,339,1030,0.33215,0.39086
1995,46-65 y.,Direct migration background,Somewhat concerned,0.52279,568,1030,0.49227,0.55331
1995,46-65 y.,Direct migration background,Not concerned at all,0.09963,123,1030,0.08133,0.11793
1995,66 and older,No migration background,Very concerned,0.38022,508,1296,0.35378,0.40666
1995,66 and older,No migration background,Somewhat concerned,0.52235,680,1296,0.49514,0.54955
1995,66 and older,No migration background,Not concerned at all,0.09002,108,1296,0.07444,0.10561
1995,66 and older,Direct migration background,Very concerned,0.33158,63,180,0.26261,0.40055
1995,66 and older,Direct migration background,Somewhat concerned,0.53880,117,180,0.46577,0.61183
1996,17-29 y.,No migration background,Very concerned,0.44524,949,2157,0.42426,0.46622
1996,17-29 y.,No migration background,Somewhat concerned,0.50310,1095,2157,0.48200,0.52421
1996,17-29 y.,No migration background,Not concerned at all,0.04462,113,2157,0.03591,0.05334
1996,17-29 y.,Direct migration background,Very concerned,0.34026,173,528,0.29981,0.38071
1996,17-29 y.,Direct migration background,Somewhat concerned,0.54104,293,528,0.49849,0.58358
1996,17-29 y.,Direct migration background,Not concerned at all,0.10406,62,528,0.07799,0.13013
1996,17-29 y.,Indirect migration background,Very concerned,0.42064,175,462,0.37558,0.46571
1996,17-29 y.,Indirect migration background,Somewhat concerned,0.49835,231,462,0.45271,0.54400
1996,17-29 y.,Indirect migration background,Not concerned at all,0.08023,56,462,0.05543,0.10503
1996,30-45 y.,No migration background,Very concerned,0.39725,1316,3508,0.38105,0.41344
1996,30-45 y.,No migration background,Somewhat concerned,0.55387,2021,3508,0.53742,0.57033
1996,30-45 y.,No migration background,Not concerned at all,0.04663,171,3508,0.03966,0.05361
1996,30-45 y.,Direct migration background,Very concerned,0.34239,272,851,0.31049,0.37429
1996,30-45 y.,Direct migration background,Somewhat concerned,0.56278,493,851,0.52944,0.59613
1996,30-45 y.,Direct migration background,Not concerned at all,0.08138,86,851,0.06300,0.09976
1996,30-45 y.,Indirect migration background,Somewhat concerned,0.36101,33,33,0.19459,0.52742
1996,46-65 y.,No migration background,Very concerned,0.35690,1020,2901,0.33946,0.37434
1996,46-65 y.,No migration background,Somewhat concerned,0.57503,1697,2901,0.55704,0.59302
1996,46-65 y.,No migration background,Not concerned at all,0.06337,184,2901,0.05450,0.07224
1996,46-65 y.,Direct migration background,Very concerned,0.29744,256,974,0.26872,0.32616
1996,46-65 y.,Direct migration background,Somewhat concerned,0.56916,569,974,0.53804,0.60028
1996,46-65 y.,Direct migration background,Not concerned at all,0.11939,149,974,0.09902,0.13976
1996,66 and older,No migration background,Very concerned,0.32582,430,1307,0.30040,0.35124
1996,66 and older,No migration background,Somewhat concerned,0.56989,752,1307,0.54304,0.59674
1996,66 and older,No migration background,Not concerned at all,0.09918,125,1307,0.08297,0.11539
1996,66 and older,Direct migration background,Very concerned,0.26121,54,224,0.20355,0.31887
1996,66 and older,Direct migration background,Somewhat concerned,0.58706,135,224,0.52244,0.65168
