year,age_gr,quintil_oecd,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,17-29 y.,1st Quintile,Somewhat concerned,0.36506,322,766,0.33094,0.39918
1985,17-29 y.,1st Quintile,Not concerned at all,0.05226,77,766,0.03649,0.06803
1985,17-29 y.,2nd Quintile,Very concerned,0.55186,298,583,0.51145,0.59226
1985,17-29 y.,2nd Quintile,Somewhat concerned,0.36932,234,583,0.33011,0.40853
1985,17-29 y.,2nd Quintile,Not concerned at all,0.06491,51,583,0.04489,0.08492
1985,17-29 y.,3rd Quintile,Very concerned,0.57056,345,643,0.53227,0.60885
1985,17-29 y.,3rd Quintile,Somewhat concerned,0.36453,249,643,0.32730,0.40176
1985,17-29 y.,3rd Quintile,Not concerned at all,0.05836,49,643,0.04023,0.07650
1985,17-29 y.,4th Quintile,Very concerned,0.58638,358,622,0.54764,0.62511
1985,17-29 y.,4th Quintile,Somewhat concerned,0.37049,231,622,0.33251,0.40848
1985,17-29 y.,4th Quintile,Not concerned at all,0.03498,33,622,0.02053,0.04943
1985,17-29 y.,5th Quintile,Very concerned,0.55170,260,486,0.50743,0.59596
1985,17-29 y.,5th Quintile,Somewhat concerned,0.39168,195,486,0.34823,0.43512
1985,17-29 y.,5th Quintile,Not concerned at all,0.04769,31,486,0.02873,0.06666
1985,30-45 y.,1st Quintile,Very concerned,0.44047,264,671,0.40288,0.47807
1985,30-45 y.,1st Quintile,Somewhat concerned,0.45521,310,671,0.41750,0.49292
1985,30-45 y.,1st Quintile,Not concerned at all,0.08771,97,671,0.06629,0.10913
1985,30-45 y.,2nd Quintile,Very concerned,0.44346,304,733,0.40747,0.47945
1985,30-45 y.,2nd Quintile,Somewhat concerned,0.47967,358,733,0.44348,0.51586
1985,30-45 y.,2nd Quintile,Not concerned at all,0.06575,71,733,0.04780,0.08371
1985,30-45 y.,3rd Quintile,Very concerned,0.50803,309,641,0.46930,0.54676
1985,30-45 y.,3rd Quintile,Somewhat concerned,0.43517,278,641,0.39676,0.47358
1985,30-45 y.,3rd Quintile,Not concerned at all,0.04543,54,641,0.02930,0.06157
1985,30-45 y.,4th Quintile,Very concerned,0.52109,338,671,0.48326,0.55891
1985,30-45 y.,4th Quintile,Somewhat concerned,0.40890,271,671,0.37167,0.44612
1985,30-45 y.,4th Quintile,Not concerned at all,0.06590,62,671,0.04712,0.08469
1985,30-45 y.,5th Quintile,Very concerned,0.53124,379,724,0.49486,0.56761
1985,30-45 y.,5th Quintile,Somewhat concerned,0.41815,305,724,0.38219,0.45410
1985,30-45 y.,5th Quintile,Not concerned at all,0.04459,40,724,0.02955,0.05964
1985,46-65 y.,1st Quintile,Very concerned,0.39642,180,524,0.35449,0.43834
1985,46-65 y.,1st Quintile,Somewhat concerned,0.47859,266,524,0.43577,0.52140
1985,46-65 y.,1st Quintile,Not concerned at all,0.10224,78,524,0.07627,0.12820
1985,46-65 y.,2nd Quintile,Very concerned,0.44557,239,558,0.40430,0.48685
1985,46-65 y.,2nd Quintile,Somewhat concerned,0.46501,267,558,0.42359,0.50644
1985,46-65 y.,2nd Quintile,Not concerned at all,0.06510,52,558,0.04461,0.08559
1985,46-65 y.,3rd Quintile,Very concerned,0.42961,275,672,0.39215,0.46707
1985,46-65 y.,3rd Quintile,Somewhat concerned,0.49004,331,672,0.45221,0.52786
1985,46-65 y.,3rd Quintile,Not concerned at all,0.06734,66,672,0.04838,0.08630
1985,46-65 y.,4th Quintile,Very concerned,0.43996,304,712,0.40347,0.47644
1985,46-65 y.,4th Quintile,Somewhat concerned,0.48853,345,712,0.45178,0.52527
1985,46-65 y.,4th Quintile,Not concerned at all,0.06022,63,712,0.04273,0.07771
1985,46-65 y.,5th Quintile,Very concerned,0.42950,336,774,0.39460,0.46439
1985,46-65 y.,5th Quintile,Somewhat concerned,0.48589,375,774,0.45066,0.52113
1985,46-65 y.,5th Quintile,Not concerned at all,0.07090,63,774,0.05281,0.08900
1985,66 and older,1st Quintile,Very concerned,0.32957,82,250,0.27118,0.38795
1985,66 and older,1st Quintile,Somewhat concerned,0.46527,119,250,0.40331,0.52722
1985,66 and older,1st Quintile,Not concerned at all,0.18227,49,250,0.13432,0.23022
1985,66 and older,2nd Quintile,Very concerned,0.30195,78,249,0.24481,0.35909
1985,66 and older,2nd Quintile,Somewhat concerned,0.49887,124,249,0.43664,0.56110
1985,66 and older,2nd Quintile,Not concerned at all,0.17779,47,249,0.13020,0.22537
1985,66 and older,3rd Quintile,Very concerned,0.35438,77,190,0.28619,0.42258
1985,66 and older,3rd Quintile,Somewhat concerned,0.48814,113,190,0.41688,0.55941
1985,66 and older,4th Quintile,Very concerned,0.36770,73,172,0.29542,0.43997
1985,66 and older,4th Quintile,Somewhat concerned,0.49022,99,172,0.41529,0.56515
1985,66 and older,5th Quintile,Very concerned,0.32007,53,141,0.24279,0.39734
1985,66 and older,5th Quintile,Somewhat concerned,0.51922,88,141,0.43646,0.60198
1986,17-29 y.,1st Quintile,Very concerned,0.58395,319,647,0.54594,0.62196
1986,17-29 y.,1st Quintile,Somewhat concerned,0.33933,264,647,0.30282,0.37584
1986,17-29 y.,1st Quintile,Not concerned at all,0.05662,64,647,0.03880,0.07444
1986,17-29 y.,2nd Quintile,Very concerned,0.52066,280,602,0.48072,0.56060
1986,17-29 y.,2nd Quintile,Somewhat concerned,0.41337,265,602,0.37400,0.45274
1986,17-29 y.,2nd Quintile,Not concerned at all,0.05979,57,602,0.04084,0.07875
1986,17-29 y.,3rd Quintile,Very concerned,0.52429,298,609,0.48459,0.56398
1986,17-29 y.,3rd Quintile,Somewhat concerned,0.41591,266,609,0.37673,0.45509
1986,17-29 y.,3rd Quintile,Not concerned at all,0.04776,45,609,0.03081,0.06471
1986,17-29 y.,4th Quintile,Very concerned,0.50136,325,659,0.46315,0.53956
1986,17-29 y.,4th Quintile,Somewhat concerned,0.42190,285,659,0.38416,0.45963
1986,17-29 y.,4th Quintile,Not concerned at all,0.06391,49,659,0.04522,0.08259
1986,17-29 y.,5th Quintile,Very concerned,0.52044,266,499,0.47656,0.56432
1986,17-29 y.,5th Quintile,Somewhat concerned,0.40538,194,499,0.36226,0.44850
1986,17-29 y.,5th Quintile,Not concerned at all,0.07418,39,499,0.05116,0.09720
1986,30-45 y.,1st Quintile,Very concerned,0.37995,207,594,0.34088,0.41901
1986,30-45 y.,1st Quintile,Somewhat concerned,0.50208,298,594,0.46184,0.54233
1986,30-45 y.,1st Quintile,Not concerned at all,0.10438,89,594,0.07977,0.12899
1986,30-45 y.,2nd Quintile,Very concerned,0.40060,247,681,0.36377,0.43743
1986,30-45 y.,2nd Quintile,Somewhat concerned,0.49625,350,681,0.45867,0.53383
1986,30-45 y.,2nd Quintile,Not concerned at all,0.09564,84,681,0.07354,0.11775
1986,30-45 y.,3rd Quintile,Very concerned,0.46788,286,654,0.42961,0.50615
1986,30-45 y.,3rd Quintile,Somewhat concerned,0.45193,306,654,0.41375,0.49010
1986,30-45 y.,3rd Quintile,Not concerned at all,0.07134,62,654,0.05160,0.09108
1986,30-45 y.,4th Quintile,Very concerned,0.48114,303,634,0.44221,0.52006
1986,30-45 y.,4th Quintile,Somewhat concerned,0.42748,272,634,0.38894,0.46602
1986,30-45 y.,4th Quintile,Not concerned at all,0.07796,59,634,0.05708,0.09885
1986,30-45 y.,5th Quintile,Very concerned,0.47254,308,675,0.43484,0.51023
1986,30-45 y.,5th Quintile,Somewhat concerned,0.46989,316,675,0.43221,0.50757
1986,30-45 y.,5th Quintile,Not concerned at all,0.05083,51,675,0.03425,0.06741
1986,46-65 y.,1st Quintile,Very concerned,0.36829,186,542,0.32765,0.40894
1986,46-65 y.,1st Quintile,Somewhat concerned,0.49563,273,542,0.45350,0.53776
1986,46-65 y.,1st Quintile,Not concerned at all,0.11825,83,542,0.09104,0.14546
1986,46-65 y.,2nd Quintile,Very concerned,0.38320,211,531,0.34181,0.42459
1986,46-65 y.,2nd Quintile,Somewhat concerned,0.52197,260,531,0.47944,0.56449
1986,46-65 y.,2nd Quintile,Not concerned at all,0.08338,60,531,0.05984,0.10691
1986,46-65 y.,3rd Quintile,Very concerned,0.39726,236,609,0.35836,0.43615
1986,46-65 y.,3rd Quintile,Somewhat concerned,0.48854,306,609,0.44881,0.52828
1986,46-65 y.,3rd Quintile,Not concerned at all,0.09189,67,609,0.06893,0.11485
1986,46-65 y.,4th Quintile,Very concerned,0.40894,284,735,0.37337,0.44451
1986,46-65 y.,4th Quintile,Somewhat concerned,0.50079,374,735,0.46462,0.53696
1986,46-65 y.,4th Quintile,Not concerned at all,0.07530,77,735,0.05621,0.09439
1986,46-65 y.,5th Quintile,Very concerned,0.39488,304,759,0.36008,0.42968
1986,46-65 y.,5th Quintile,Somewhat concerned,0.49760,384,759,0.46200,0.53319
1986,46-65 y.,5th Quintile,Not concerned at all,0.09356,71,759,0.07282,0.11429
1986,66 and older,1st Quintile,Very concerned,0.34019,86,246,0.28086,0.39951
1986,66 and older,1st Quintile,Somewhat concerned,0.38764,98,246,0.32663,0.44865
1986,66 and older,1st Quintile,Not concerned at all,0.24067,62,246,0.18714,0.29420
1986,66 and older,2nd Quintile,Very concerned,0.23986,62,245,0.18628,0.29344
1986,66 and older,2nd Quintile,Somewhat concerned,0.47883,120,245,0.41615,0.54152
1986,66 and older,2nd Quintile,Not concerned at all,0.27067,63,245,0.21492,0.32642
1986,66 and older,3rd Quintile,Very concerned,0.29863,62,210,0.23659,0.36068
1986,66 and older,3rd Quintile,Somewhat concerned,0.54805,116,210,0.48057,0.61552
1986,66 and older,3rd Quintile,Not concerned at all,0.13715,32,210,0.09051,0.18379
1986,66 and older,4th Quintile,Very concerned,0.30675,49,159,0.23484,0.37866
1986,66 and older,4th Quintile,Somewhat concerned,0.44051,75,159,0.36310,0.51792
1986,66 and older,4th Quintile,Not concerned at all,0.22597,35,159,0.16075,0.29118
1986,66 and older,5th Quintile,Very concerned,0.31074,46,122,0.22828,0.39321
1986,66 and older,5th Quintile,Somewhat concerned,0.49324,76,122,0.40416,0.58232
1987,17-29 y.,1st Quintile,Very concerned,0.60944,333,631,0.57134,0.64754
1987,17-29 y.,1st Quintile,Somewhat concerned,0.32512,243,631,0.28854,0.36170
1987,17-29 y.,1st Quintile,Not concerned at all,0.05170,55,631,0.03441,0.06899
1987,17-29 y.,2nd Quintile,Very concerned,0.64421,350,613,0.60628,0.68214
1987,17-29 y.,2nd Quintile,Somewhat concerned,0.31580,219,613,0.27898,0.35263
1987,17-29 y.,2nd Quintile,Not concerned at all,0.03708,44,613,0.02211,0.05205
1987,17-29 y.,3rd Quintile,Very concerned,0.67576,385,606,0.63846,0.71306
1987,17-29 y.,3rd Quintile,Somewhat concerned,0.28825,188,606,0.25216,0.32435
1987,17-29 y.,3rd Quintile,Not concerned at all,0.03465,33,606,0.02007,0.04922
1987,17-29 y.,4th Quintile,Very concerned,0.65920,399,652,0.62279,0.69561
1987,17-29 y.,4th Quintile,Somewhat concerned,0.30062,211,652,0.26540,0.33584
1987,17-29 y.,4th Quintile,Not concerned at all,0.03278,42,652,0.01910,0.04645
1987,17-29 y.,5th Quintile,Very concerned,0.68458,322,461,0.64212,0.72705
1987,17-29 y.,5th Quintile,Somewhat concerned,0.27536,139,461,0.23454,0.31619
1987,30-45 y.,1st Quintile,Very concerned,0.50121,239,539,0.45896,0.54346
1987,30-45 y.,1st Quintile,Somewhat concerned,0.40386,244,539,0.36240,0.44532
1987,30-45 y.,1st Quintile,Not concerned at all,0.05145,56,539,0.03278,0.07012
1987,30-45 y.,2nd Quintile,Very concerned,0.55137,334,654,0.51323,0.58952
1987,30-45 y.,2nd Quintile,Somewhat concerned,0.38274,262,654,0.34546,0.42002
1987,30-45 y.,2nd Quintile,Not concerned at all,0.05051,58,654,0.03372,0.06731
1987,30-45 y.,3rd Quintile,Very concerned,0.62149,370,645,0.58403,0.65895
1987,30-45 y.,3rd Quintile,Somewhat concerned,0.34509,240,645,0.30838,0.38181
1987,30-45 y.,3rd Quintile,Not concerned at all,0.03244,35,645,0.01876,0.04612
1987,30-45 y.,4th Quintile,Very concerned,0.65208,374,614,0.61437,0.68978
1987,30-45 y.,4th Quintile,Somewhat concerned,0.31536,208,614,0.27857,0.35214
1987,30-45 y.,4th Quintile,Not concerned at all,0.02533,32,614,0.01289,0.03777
1987,30-45 y.,5th Quintile,Very concerned,0.66514,433,679,0.62962,0.70067
1987,30-45 y.,5th Quintile,Somewhat concerned,0.30358,215,679,0.26897,0.33819
1987,30-45 y.,5th Quintile,Not concerned at all,0.02682,31,679,0.01466,0.03898
1987,46-65 y.,1st Quintile,Very concerned,0.50089,221,508,0.45737,0.54441
1987,46-65 y.,1st Quintile,Somewhat concerned,0.40028,217,508,0.35763,0.44292
1987,46-65 y.,1st Quintile,Not concerned at all,0.08365,70,508,0.05955,0.10775
1987,46-65 y.,2nd Quintile,Very concerned,0.54073,270,535,0.49846,0.58299
1987,46-65 y.,2nd Quintile,Somewhat concerned,0.39689,230,535,0.35540,0.43839
1987,46-65 y.,2nd Quintile,Not concerned at all,0.05027,35,535,0.03174,0.06881
1987,46-65 y.,3rd Quintile,Very concerned,0.56569,340,627,0.52686,0.60452
1987,46-65 y.,3rd Quintile,Somewhat concerned,0.39027,253,627,0.35206,0.42849
1987,46-65 y.,3rd Quintile,Not concerned at all,0.03008,34,627,0.01670,0.04346
1987,46-65 y.,4th Quintile,Very concerned,0.54214,391,743,0.50629,0.57799
1987,46-65 y.,4th Quintile,Somewhat concerned,0.39175,293,743,0.35663,0.42687
1987,46-65 y.,4th Quintile,Not concerned at all,0.05619,59,743,0.03962,0.07276
1987,46-65 y.,5th Quintile,Very concerned,0.55905,429,732,0.52305,0.59504
1987,46-65 y.,5th Quintile,Somewhat concerned,0.40717,303,732,0.37156,0.44279
1987,66 and older,1st Quintile,Very concerned,0.42548,132,304,0.36981,0.48115
1987,66 and older,1st Quintile,Somewhat concerned,0.40374,128,304,0.34850,0.45899
1987,66 and older,1st Quintile,Not concerned at all,0.14751,44,304,0.10758,0.18744
1987,66 and older,2nd Quintile,Very concerned,0.51064,110,201,0.44136,0.57992
1987,66 and older,2nd Quintile,Somewhat concerned,0.37545,91,201,0.30834,0.44257
1987,66 and older,3rd Quintile,Very concerned,0.55527,115,194,0.48516,0.62538
1987,66 and older,3rd Quintile,Somewhat concerned,0.36247,79,194,0.29465,0.43029
1987,66 and older,4th Quintile,Very concerned,0.39860,64,138,0.31661,0.48059
1987,66 and older,4th Quintile,Somewhat concerned,0.43972,74,138,0.35661,0.52284
1987,66 and older,5th Quintile,Very concerned,0.49924,73,136,0.41489,0.58358
1987,66 and older,5th Quintile,Somewhat concerned,0.40608,63,136,0.32324,0.48893
1988,17-29 y.,1st Quintile,Very concerned,0.60977,316,633,0.57174,0.64780
1988,17-29 y.,1st Quintile,Somewhat concerned,0.31186,246,633,0.27575,0.34798
1988,17-29 y.,1st Quintile,Not concerned at all,0.07058,71,633,0.05061,0.09055
1988,17-29 y.,2nd Quintile,Very concerned,0.60951,307,558,0.56900,0.65003
1988,17-29 y.,2nd Quintile,Somewhat concerned,0.33569,210,558,0.29647,0.37490
1988,17-29 y.,2nd Quintile,Not concerned at all,0.04637,41,558,0.02891,0.06384
1988,17-29 y.,3rd Quintile,Very concerned,0.62143,357,602,0.58265,0.66021
1988,17-29 y.,3rd Quintile,Somewhat concerned,0.33714,213,602,0.29935,0.37494
1988,17-29 y.,3rd Quintile,Not concerned at all,0.03048,32,602,0.01674,0.04423
1988,17-29 y.,4th Quintile,Very concerned,0.62537,371,619,0.58721,0.66353
1988,17-29 y.,4th Quintile,Somewhat concerned,0.33808,212,619,0.30078,0.37538
1988,17-29 y.,4th Quintile,Not concerned at all,0.02773,36,619,0.01479,0.04068
1988,17-29 y.,5th Quintile,Very concerned,0.62140,257,413,0.57456,0.66824
1988,17-29 y.,5th Quintile,Somewhat concerned,0.33181,156,413,0.28634,0.37728
1988,30-45 y.,1st Quintile,Very concerned,0.52943,244,531,0.48694,0.57193
1988,30-45 y.,1st Quintile,Somewhat concerned,0.40500,232,531,0.36321,0.44679
1988,30-45 y.,1st Quintile,Not concerned at all,0.05397,55,531,0.03474,0.07321
1988,30-45 y.,2nd Quintile,Very concerned,0.56741,322,640,0.52899,0.60582
1988,30-45 y.,2nd Quintile,Somewhat concerned,0.38910,277,640,0.35130,0.42691
1988,30-45 y.,2nd Quintile,Not concerned at all,0.03745,41,640,0.02273,0.05217
1988,30-45 y.,3rd Quintile,Very concerned,0.63726,350,593,0.59853,0.67599
1988,30-45 y.,3rd Quintile,Somewhat concerned,0.32243,211,593,0.28478,0.36009
1988,30-45 y.,3rd Quintile,Not concerned at all,0.03096,32,593,0.01701,0.04492
1988,30-45 y.,4th Quintile,Very concerned,0.62110,321,536,0.57999,0.66221
1988,30-45 y.,4th Quintile,Somewhat concerned,0.35379,215,536,0.31328,0.39431
1988,30-45 y.,5th Quintile,Very concerned,0.65130,382,583,0.61258,0.69002
1988,30-45 y.,5th Quintile,Somewhat concerned,0.31166,201,583,0.27403,0.34929
1988,46-65 y.,1st Quintile,Very concerned,0.50014,225,499,0.45623,0.54406
1988,46-65 y.,1st Quintile,Somewhat concerned,0.40481,216,499,0.36170,0.44792
1988,46-65 y.,1st Quintile,Not concerned at all,0.06089,58,499,0.03989,0.08189
1988,46-65 y.,2nd Quintile,Very concerned,0.55755,258,503,0.51410,0.60100
1988,46-65 y.,2nd Quintile,Somewhat concerned,0.37837,207,503,0.33594,0.42079
1988,46-65 y.,2nd Quintile,Not concerned at all,0.04788,38,503,0.02920,0.06655
1988,46-65 y.,3rd Quintile,Very concerned,0.53439,326,620,0.49509,0.57369
1988,46-65 y.,3rd Quintile,Somewhat concerned,0.41073,257,620,0.37198,0.44949
1988,46-65 y.,3rd Quintile,Not concerned at all,0.04418,37,620,0.02799,0.06037
1988,46-65 y.,4th Quintile,Very concerned,0.52622,371,725,0.48985,0.56259
1988,46-65 y.,4th Quintile,Somewhat concerned,0.42643,316,725,0.39040,0.46245
1988,46-65 y.,4th Quintile,Not concerned at all,0.03773,38,725,0.02385,0.05160
1988,46-65 y.,5th Quintile,Very concerned,0.54983,397,696,0.51284,0.58682
1988,46-65 y.,5th Quintile,Somewhat concerned,0.40594,299,696,0.36943,0.44245
1988,66 and older,1st Quintile,Very concerned,0.45335,119,277,0.39462,0.51208
1988,66 and older,1st Quintile,Somewhat concerned,0.40171,118,277,0.34387,0.45955
1988,66 and older,1st Quintile,Not concerned at all,0.13679,40,277,0.09625,0.17733
1988,66 and older,2nd Quintile,Very concerned,0.44719,112,233,0.38321,0.51117
1988,66 and older,2nd Quintile,Somewhat concerned,0.43151,121,233,0.36778,0.49525
1988,66 and older,3rd Quintile,Very concerned,0.40201,69,158,0.32531,0.47870
1988,66 and older,3rd Quintile,Somewhat concerned,0.49567,89,158,0.41746,0.57388
1988,66 and older,4th Quintile,Very concerned,0.38279,59,134,0.30018,0.46540
1988,66 and older,4th Quintile,Somewhat concerned,0.47791,75,134,0.39302,0.56281
1988,66 and older,5th Quintile,Very concerned,0.45769,72,147,0.37687,0.53850
1988,66 and older,5th Quintile,Somewhat concerned,0.47209,75,147,0.39111,0.55307
1989,17-29 y.,1st Quintile,Very concerned,0.70076,366,633,0.66505,0.73646
1989,17-29 y.,1st Quintile,Somewhat concerned,0.25841,216,633,0.22428,0.29254
1989,17-29 y.,1st Quintile,Not concerned at all,0.03264,51,633,0.01878,0.04649
1989,17-29 y.,2nd Quintile,Very concerned,0.66636,348,599,0.62857,0.70415
1989,17-29 y.,2nd Quintile,Somewhat concerned,0.28949,210,599,0.25314,0.32584
1989,17-29 y.,2nd Quintile,Not concerned at all,0.03975,41,599,0.02409,0.05541
1989,17-29 y.,3rd Quintile,Very concerned,0.69317,348,506,0.65295,0.73339
1989,17-29 y.,3rd Quintile,Somewhat concerned,0.27951,158,506,0.24037,0.31865
1989,17-29 y.,4th Quintile,Very concerned,0.69058,416,625,0.65431,0.72685
1989,17-29 y.,4th Quintile,Somewhat concerned,0.26573,168,625,0.23107,0.30039
1989,17-29 y.,4th Quintile,Not concerned at all,0.04030,41,625,0.02487,0.05573
1989,17-29 y.,5th Quintile,Very concerned,0.68573,277,403,0.64035,0.73111
1989,17-29 y.,5th Quintile,Somewhat concerned,0.27794,126,403,0.23414,0.32173
1989,30-45 y.,1st Quintile,Very concerned,0.63287,275,500,0.59058,0.67516
1989,30-45 y.,1st Quintile,Somewhat concerned,0.29364,175,500,0.25368,0.33360
1989,30-45 y.,1st Quintile,Not concerned at all,0.05324,50,500,0.03354,0.07293
1989,30-45 y.,2nd Quintile,Very concerned,0.67103,368,613,0.63381,0.70826
1989,30-45 y.,2nd Quintile,Somewhat concerned,0.28649,205,613,0.25067,0.32231
1989,30-45 y.,2nd Quintile,Not concerned at all,0.03962,40,613,0.02416,0.05507
1989,30-45 y.,3rd Quintile,Very concerned,0.66086,359,570,0.62196,0.69976
1989,30-45 y.,3rd Quintile,Somewhat concerned,0.32015,211,570,0.28181,0.35848
1989,30-45 y.,4th Quintile,Very concerned,0.71898,355,504,0.67970,0.75827
1989,30-45 y.,4th Quintile,Somewhat concerned,0.24958,149,504,0.21176,0.28740
1989,30-45 y.,5th Quintile,Very concerned,0.68000,392,571,0.64170,0.71829
1989,30-45 y.,5th Quintile,Somewhat concerned,0.28880,179,571,0.25160,0.32601
1989,46-65 y.,1st Quintile,Very concerned,0.59233,241,473,0.54799,0.63666
1989,46-65 y.,1st Quintile,Somewhat concerned,0.32278,181,473,0.28060,0.36496
1989,46-65 y.,1st Quintile,Not concerned at all,0.07098,51,473,0.04782,0.09415
1989,46-65 y.,2nd Quintile,Very concerned,0.58329,278,521,0.54092,0.62567
1989,46-65 y.,2nd Quintile,Somewhat concerned,0.35978,194,521,0.31853,0.40103
1989,46-65 y.,2nd Quintile,Not concerned at all,0.04524,49,521,0.02737,0.06310
1989,46-65 y.,3rd Quintile,Very concerned,0.60288,328,579,0.56299,0.64277
1989,46-65 y.,3rd Quintile,Somewhat concerned,0.35509,218,579,0.31608,0.39411
1989,46-65 y.,3rd Quintile,Not concerned at all,0.03253,33,579,0.01806,0.04699
1989,46-65 y.,4th Quintile,Very concerned,0.59118,397,701,0.55476,0.62760
1989,46-65 y.,4th Quintile,Somewhat concerned,0.34977,262,701,0.31444,0.38510
1989,46-65 y.,4th Quintile,Not concerned at all,0.03504,42,701,0.02142,0.04866
1989,46-65 y.,5th Quintile,Very concerned,0.59265,388,634,0.55438,0.63093
1989,46-65 y.,5th Quintile,Somewhat concerned,0.35701,246,634,0.31969,0.39434
1989,66 and older,1st Quintile,Very concerned,0.46359,133,284,0.40549,0.52169
