year,quintil_oecd,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,5th Quintile,Somewhat concerned,0.40617,963,2148,0.38540,0.42694
1985,5th Quintile,Not concerned at all,0.05851,157,2148,0.04859,0.06844
1986,1st Quintile,Very concerned,0.33018,798,2029,0.30971,0.35065
1986,1st Quintile,Somewhat concerned,0.33411,933,2029,0.31358,0.35464
1986,1st Quintile,Not concerned at all,0.10166,298,2029,0.08850,0.11481
1986,2nd Quintile,Very concerned,0.30635,800,2059,0.28644,0.32627
1986,2nd Quintile,Somewhat concerned,0.38023,995,2059,0.35926,0.40120
1986,2nd Quintile,Not concerned at all,0.09838,264,2059,0.08551,0.11125
1986,3rd Quintile,Very concerned,0.35892,882,2082,0.33831,0.37953
1986,3rd Quintile,Somewhat concerned,0.39072,994,2082,0.36976,0.41168
1986,3rd Quintile,Not concerned at all,0.06880,206,2082,0.05793,0.07968
1986,4th Quintile,Very concerned,0.38640,961,2187,0.36599,0.40682
1986,4th Quintile,Somewhat concerned,0.39771,1006,2187,0.37720,0.41823
1986,4th Quintile,Not concerned at all,0.08010,220,2187,0.06872,0.09148
1986,5th Quintile,Very concerned,0.39428,924,2083,0.37329,0.41527
1986,5th Quintile,Somewhat concerned,0.42392,970,2083,0.40269,0.44515
1986,5th Quintile,Not concerned at all,0.07773,189,2083,0.06622,0.08923
1987,1st Quintile,Very concerned,0.39577,925,1982,0.37423,0.41730
1987,1st Quintile,Somewhat concerned,0.30178,832,1982,0.28157,0.32200
1987,1st Quintile,Not concerned at all,0.07003,225,1982,0.05879,0.08127
1987,2nd Quintile,Very concerned,0.44310,1064,2030,0.42149,0.46472
1987,2nd Quintile,Somewhat concerned,0.29006,802,2030,0.27032,0.30981
1987,2nd Quintile,Not concerned at all,0.04682,164,2030,0.03762,0.05601
1987,3rd Quintile,Very concerned,0.49891,1210,2085,0.47744,0.52038
1987,3rd Quintile,Somewhat concerned,0.28621,760,2085,0.26680,0.30562
1987,3rd Quintile,Not concerned at all,0.03016,115,2085,0.02282,0.03751
1987,4th Quintile,Very concerned,0.51434,1228,2170,0.49331,0.53538
1987,4th Quintile,Somewhat concerned,0.31176,786,2170,0.29227,0.33126
1987,4th Quintile,Not concerned at all,0.04554,156,2170,0.03677,0.05432
1987,5th Quintile,Very concerned,0.54949,1257,2061,0.52801,0.57098
1987,5th Quintile,Somewhat concerned,0.31299,720,2061,0.29297,0.33302
1987,5th Quintile,Not concerned at all,0.02602,84,2061,0.01914,0.03289
1988,1st Quintile,Very concerned,0.40448,904,1940,0.38263,0.42632
1988,1st Quintile,Somewhat concerned,0.29648,812,1940,0.27615,0.31681
1988,1st Quintile,Not concerned at all,0.06503,224,1940,0.05405,0.07600
1988,2nd Quintile,Very concerned,0.42737,999,1964,0.40548,0.44925
1988,2nd Quintile,Somewhat concerned,0.30288,815,1964,0.28255,0.32321
1988,2nd Quintile,Not concerned at all,0.04900,150,1964,0.03945,0.05855
1988,3rd Quintile,Very concerned,0.46921,1102,1984,0.44724,0.49117
1988,3rd Quintile,Somewhat concerned,0.31705,770,1984,0.29657,0.33753
1988,3rd Quintile,Not concerned at all,0.03183,112,1984,0.02410,0.03956
1988,4th Quintile,Very concerned,0.48654,1122,2057,0.46494,0.50815
1988,4th Quintile,Somewhat concerned,0.34040,818,2057,0.31992,0.36088
1988,4th Quintile,Not concerned at all,0.03772,117,2057,0.02949,0.04596
1988,5th Quintile,Very concerned,0.53100,1108,1918,0.50866,0.55334
1988,5th Quintile,Somewhat concerned,0.33742,731,1918,0.31625,0.35858
1988,5th Quintile,Not concerned at all,0.03075,79,1918,0.02302,0.03848
1989,1st Quintile,Very concerned,0.46128,1015,1890,0.43880,0.48376
1989,1st Quintile,Somewhat concerned,0.25361,687,1890,0.23399,0.27323
1989,1st Quintile,Not concerned at all,0.05829,188,1890,0.04773,0.06886
1989,2nd Quintile,Very concerned,0.48122,1106,1946,0.45901,0.50343
1989,2nd Quintile,Somewhat concerned,0.25300,693,1946,0.23368,0.27233
1989,2nd Quintile,Not concerned at all,0.03877,147,1946,0.03019,0.04735
1989,3rd Quintile,Very concerned,0.51433,1121,1885,0.49177,0.53690
1989,3rd Quintile,Somewhat concerned,0.28032,669,1885,0.26004,0.30060
1989,3rd Quintile,Not concerned at all,0.03150,95,1885,0.02361,0.03938
1989,4th Quintile,Very concerned,0.57279,1252,2015,0.55118,0.59439
1989,4th Quintile,Somewhat concerned,0.27663,645,2015,0.25709,0.29617
1989,4th Quintile,Not concerned at all,0.03160,118,2015,0.02396,0.03924
1989,5th Quintile,Very concerned,0.56830,1142,1830,0.54559,0.59100
1989,5th Quintile,Somewhat concerned,0.29664,622,1830,0.27571,0.31758
1989,5th Quintile,Not concerned at all,0.02686,66,1830,0.01945,0.03426
1990,1st Quintile,Very concerned,0.41695,966,1861,0.39454,0.43935
1990,1st Quintile,Somewhat concerned,0.27680,711,1861,0.25647,0.29714
1990,1st Quintile,Not concerned at all,0.06997,184,1861,0.05837,0.08156
1990,2nd Quintile,Very concerned,0.47712,1090,1874,0.45450,0.49974
1990,2nd Quintile,Somewhat concerned,0.25491,657,1874,0.23517,0.27465
1990,2nd Quintile,Not concerned at all,0.04216,127,1874,0.03306,0.05126
1990,3rd Quintile,Very concerned,0.52215,1149,1895,0.49965,0.54464
1990,3rd Quintile,Somewhat concerned,0.25456,639,1895,0.23494,0.27417
1990,3rd Quintile,Not concerned at all,0.03716,107,1895,0.02864,0.04568
1990,4th Quintile,Very concerned,0.56958,1208,1924,0.54745,0.59171
1990,4th Quintile,Somewhat concerned,0.28567,634,1924,0.26548,0.30586
1990,4th Quintile,Not concerned at all,0.02646,82,1924,0.01929,0.03364
1990,5th Quintile,Very concerned,0.58863,1182,1822,0.56603,0.61124
1990,5th Quintile,Somewhat concerned,0.28687,576,1822,0.26610,0.30765
1990,5th Quintile,Not concerned at all,0.02337,64,1822,0.01643,0.03030
1991,1st Quintile,Very concerned,0.36240,800,1824,0.34033,0.38446
1991,1st Quintile,Somewhat concerned,0.33579,828,1824,0.31411,0.35747
1991,1st Quintile,Not concerned at all,0.07184,196,1824,0.05998,0.08369
1991,2nd Quintile,Very concerned,0.39215,881,1877,0.37006,0.41425
1991,2nd Quintile,Somewhat concerned,0.33545,851,1877,0.31409,0.35682
1991,2nd Quintile,Not concerned at all,0.04641,145,1877,0.03689,0.05593
1991,3rd Quintile,Very concerned,0.42002,921,1891,0.39777,0.44227
1991,3rd Quintile,Somewhat concerned,0.34739,845,1891,0.32592,0.36885
1991,3rd Quintile,Not concerned at all,0.03646,125,1891,0.02801,0.04491
1991,4th Quintile,Very concerned,0.48779,1037,1929,0.46548,0.51010
1991,4th Quintile,Somewhat concerned,0.34572,771,1929,0.32449,0.36695
1991,4th Quintile,Not concerned at all,0.03877,121,1929,0.03016,0.04739
1991,5th Quintile,Very concerned,0.48373,985,1828,0.46081,0.50664
1991,5th Quintile,Somewhat concerned,0.37956,769,1828,0.35730,0.40181
1991,5th Quintile,Not concerned at all,0.02990,74,1828,0.02209,0.03771
1992,1st Quintile,Very concerned,0.41339,1426,2755,0.39500,0.43178
1992,1st Quintile,Somewhat concerned,0.31255,1135,2755,0.29524,0.32986
1992,1st Quintile,Not concerned at all,0.05449,194,2755,0.04601,0.06296
1992,2nd Quintile,Very concerned,0.43140,1554,2824,0.41313,0.44967
1992,2nd Quintile,Somewhat concerned,0.29594,1141,2824,0.27911,0.31278
1992,2nd Quintile,Not concerned at all,0.02957,129,2824,0.02332,0.03582
1992,3rd Quintile,Very concerned,0.47976,1501,2646,0.46072,0.49880
1992,3rd Quintile,Somewhat concerned,0.28842,1032,2646,0.27116,0.30569
1992,3rd Quintile,Not concerned at all,0.03162,113,2646,0.02495,0.03829
1992,4th Quintile,Very concerned,0.50691,1498,2625,0.48778,0.52604
1992,4th Quintile,Somewhat concerned,0.32309,1001,2625,0.30519,0.34098
1992,4th Quintile,Not concerned at all,0.03206,126,2625,0.02532,0.03880
1992,5th Quintile,Very concerned,0.54636,1440,2362,0.52628,0.56644
1992,5th Quintile,Somewhat concerned,0.32233,868,2362,0.30348,0.34119
1992,5th Quintile,Not concerned at all,0.01880,54,2362,0.01332,0.02428
1993,1st Quintile,Very concerned,0.36024,1207,2592,0.34175,0.37872
1993,1st Quintile,Somewhat concerned,0.36239,1214,2592,0.34388,0.38090
1993,1st Quintile,Not concerned at all,0.05202,171,2592,0.04347,0.06057
1993,2nd Quintile,Very concerned,0.37556,1289,2790,0.35759,0.39354
1993,2nd Quintile,Somewhat concerned,0.35763,1376,2790,0.33984,0.37542
1993,2nd Quintile,Not concerned at all,0.03231,125,2790,0.02574,0.03887
1993,3rd Quintile,Very concerned,0.42577,1381,2657,0.40696,0.44457
1993,3rd Quintile,Somewhat concerned,0.33500,1149,2657,0.31704,0.35295
1993,3rd Quintile,Not concerned at all,0.03229,127,2657,0.02557,0.03902
1993,4th Quintile,Very concerned,0.45015,1332,2598,0.43101,0.46928
1993,4th Quintile,Somewhat concerned,0.38028,1159,2598,0.36161,0.39895
1993,4th Quintile,Not concerned at all,0.02439,107,2598,0.01846,0.03032
1993,5th Quintile,Very concerned,0.46174,1238,2366,0.44164,0.48183
1993,5th Quintile,Somewhat concerned,0.40277,1051,2366,0.38300,0.42253
1993,5th Quintile,Not concerned at all,0.02804,77,2366,0.02139,0.03469
1994,1st Quintile,Very concerned,0.27314,862,2485,0.25562,0.29066
1994,1st Quintile,Somewhat concerned,0.43281,1412,2485,0.41332,0.45229
1994,1st Quintile,Not concerned at all,0.05956,211,2485,0.05025,0.06886
1994,2nd Quintile,Very concerned,0.28221,981,2674,0.26515,0.29928
1994,2nd Quintile,Somewhat concerned,0.43487,1500,2674,0.41607,0.45366
1994,2nd Quintile,Not concerned at all,0.05157,193,2674,0.04319,0.05996
1994,3rd Quintile,Very concerned,0.34580,1083,2687,0.32781,0.36379
1994,3rd Quintile,Somewhat concerned,0.40564,1421,2687,0.38707,0.42420
1994,3rd Quintile,Not concerned at all,0.05157,183,2687,0.04320,0.05993
1994,4th Quintile,Very concerned,0.34222,996,2536,0.32375,0.36069
1994,4th Quintile,Somewhat concerned,0.46553,1407,2536,0.44611,0.48495
1994,4th Quintile,Not concerned at all,0.04130,133,2536,0.03355,0.04904
1994,5th Quintile,Very concerned,0.35885,962,2397,0.33965,0.37806
1994,5th Quintile,Somewhat concerned,0.49164,1315,2397,0.47162,0.51166
1994,5th Quintile,Not concerned at all,0.04461,120,2397,0.03635,0.05288
1995,1st Quintile,Very concerned,0.31080,1009,2510,0.29269,0.32891
1995,1st Quintile,Somewhat concerned,0.37394,1325,2510,0.35500,0.39287
1995,1st Quintile,Not concerned at all,0.05042,176,2510,0.04186,0.05898
1995,2nd Quintile,Very concerned,0.33732,1179,2840,0.31993,0.35471
1995,2nd Quintile,Somewhat concerned,0.39840,1490,2840,0.38039,0.41641
1995,2nd Quintile,Not concerned at all,0.04475,171,2840,0.03714,0.05235
1995,3rd Quintile,Very concerned,0.36768,1180,2703,0.34950,0.38586
1995,3rd Quintile,Somewhat concerned,0.39144,1367,2703,0.37304,0.40984
1995,3rd Quintile,Not concerned at all,0.04814,156,2703,0.04007,0.05621
1995,4th Quintile,Very concerned,0.38175,1136,2655,0.36326,0.40023
1995,4th Quintile,Somewhat concerned,0.43110,1389,2655,0.41226,0.44994
1995,4th Quintile,Not concerned at all,0.04344,130,2655,0.03568,0.05119
1995,5th Quintile,Very concerned,0.39493,1106,2460,0.37561,0.41425
1995,5th Quintile,Somewhat concerned,0.45403,1215,2460,0.43435,0.47371
1995,5th Quintile,Not concerned at all,0.03909,139,2460,0.03143,0.04675
1996,1st Quintile,Very concerned,0.27579,857,2520,0.25834,0.29324
1996,1st Quintile,Somewhat concerned,0.41139,1416,2520,0.39218,0.43061
1996,1st Quintile,Not concerned at all,0.06575,247,2520,0.05607,0.07543
1996,2nd Quintile,Very concerned,0.28726,970,2723,0.27027,0.30426
1996,2nd Quintile,Somewhat concerned,0.41695,1515,2723,0.39842,0.43547
1996,2nd Quintile,Not concerned at all,0.06546,238,2723,0.05617,0.07475
1996,3rd Quintile,Very concerned,0.32238,969,2648,0.30457,0.34018
1996,3rd Quintile,Somewhat concerned,0.46021,1513,2648,0.44123,0.47920
1996,3rd Quintile,Not concerned at all,0.04220,166,2648,0.03454,0.04986
1996,4th Quintile,Very concerned,0.31546,999,2700,0.29792,0.33299
1996,4th Quintile,Somewhat concerned,0.48269,1527,2700,0.46383,0.50154
1996,4th Quintile,Not concerned at all,0.04913,174,2700,0.04097,0.05728
1996,5th Quintile,Very concerned,0.32300,880,2395,0.30426,0.34173
1996,5th Quintile,Somewhat concerned,0.51238,1353,2395,0.49236,0.53240
1996,5th Quintile,Not concerned at all,0.05811,162,2395,0.04874,0.06748
1997,1st Quintile,Very concerned,0.27322,818,2359,0.25524,0.29121
1997,1st Quintile,Somewhat concerned,0.40057,1284,2359,0.38079,0.42035
1997,1st Quintile,Not concerned at all,0.07896,257,2359,0.06807,0.08984
1997,2nd Quintile,Very concerned,0.26426,892,2762,0.24781,0.28070
1997,2nd Quintile,Somewhat concerned,0.44893,1589,2762,0.43038,0.46749
1997,2nd Quintile,Not concerned at all,0.07173,281,2762,0.06210,0.08136
1997,3rd Quintile,Very concerned,0.29016,872,2556,0.27256,0.30775
1997,3rd Quintile,Somewhat concerned,0.45662,1485,2556,0.43731,0.47594
1997,3rd Quintile,Not concerned at all,0.05758,199,2556,0.04855,0.06662
1997,4th Quintile,Very concerned,0.32884,981,2660,0.31098,0.34670
1997,4th Quintile,Somewhat concerned,0.47305,1487,2660,0.45407,0.49203
1997,4th Quintile,Not concerned at all,0.05675,192,2660,0.04796,0.06555
1997,5th Quintile,Very concerned,0.28269,764,2438,0.26481,0.30057
1997,5th Quintile,Somewhat concerned,0.53861,1464,2438,0.51881,0.55840
1997,5th Quintile,Not concerned at all,0.07673,210,2438,0.06616,0.08729
1998,1st Quintile,Very concerned,0.24852,736,2329,0.23097,0.26608
1998,1st Quintile,Somewhat concerned,0.44204,1379,2329,0.42187,0.46222
1998,1st Quintile,Not concerned at all,0.06502,214,2329,0.05501,0.07504
1998,2nd Quintile,Very concerned,0.25983,781,2558,0.24283,0.27683
1998,2nd Quintile,Somewhat concerned,0.44330,1537,2558,0.42404,0.46255
1998,2nd Quintile,Not concerned at all,0.07156,240,2558,0.06157,0.08156
1998,3rd Quintile,Very concerned,0.26830,786,2525,0.25101,0.28558
1998,3rd Quintile,Somewhat concerned,0.48788,1541,2525,0.46838,0.50738
1998,3rd Quintile,Not concerned at all,0.06058,198,2525,0.05127,0.06989
1998,4th Quintile,Very concerned,0.29957,875,2579,0.28188,0.31725
1998,4th Quintile,Somewhat concerned,0.50694,1542,2579,0.48764,0.52624
1998,4th Quintile,Not concerned at all,0.05561,162,2579,0.04676,0.06446
1998,5th Quintile,Very concerned,0.28605,714,2282,0.26750,0.30460
1998,5th Quintile,Somewhat concerned,0.53765,1402,2282,0.51719,0.55811
1998,5th Quintile,Not concerned at all,0.06671,166,2282,0.05647,0.07695
1999,1st Quintile,Very concerned,0.17468,571,2575,0.16002,0.18935
1999,1st Quintile,Somewhat concerned,0.48114,1618,2575,0.46184,0.50045
1999,1st Quintile,Not concerned at all,0.10214,386,2575,0.09044,0.11384
1999,2nd Quintile,Very concerned,0.18300,629,2864,0.16884,0.19717
1999,2nd Quintile,Somewhat concerned,0.50401,1830,2864,0.48569,0.52232
1999,2nd Quintile,Not concerned at all,0.10828,405,2864,0.09690,0.11967
1999,3rd Quintile,Very concerned,0.19107,646,2810,0.17653,0.20561
1999,3rd Quintile,Somewhat concerned,0.52740,1827,2810,0.50894,0.54586
1999,3rd Quintile,Not concerned at all,0.09285,337,2810,0.08212,0.10358
1999,4th Quintile,Very concerned,0.21149,628,2773,0.19628,0.22669
1999,4th Quintile,Somewhat concerned,0.55474,1808,2773,0.53624,0.57324
1999,4th Quintile,Not concerned at all,0.09222,337,2773,0.08144,0.10299
1999,5th Quintile,Very concerned,0.20107,564,2600,0.18566,0.21648
1999,5th Quintile,Somewhat concerned,0.57480,1695,2600,0.55579,0.59380
1999,5th Quintile,Not concerned at all,0.11900,341,2600,0.10655,0.13145
2000,1st Quintile,Very concerned,0.21372,669,2559,0.19784,0.22961
2000,1st Quintile,Somewhat concerned,0.43633,1477,2559,0.41711,0.45555
2000,1st Quintile,Not concerned at all,0.11640,413,2559,0.10398,0.12883
2000,2nd Quintile,Very concerned,0.21406,725,2742,0.19870,0.22941
2000,2nd Quintile,Somewhat concerned,0.45106,1610,2742,0.43243,0.46969
2000,2nd Quintile,Not concerned at all,0.11377,407,2742,0.10189,0.12566
2000,3rd Quintile,Very concerned,0.21341,696,2694,0.19793,0.22888
2000,3rd Quintile,Somewhat concerned,0.50279,1671,2694,0.48391,0.52168
2000,3rd Quintile,Not concerned at all,0.09317,327,2694,0.08219,0.10414
2000,4th Quintile,Very concerned,0.23244,668,2680,0.21645,0.24844
2000,4th Quintile,Somewhat concerned,0.50565,1658,2680,0.48672,0.52458
2000,4th Quintile,Not concerned at all,0.10891,354,2680,0.09711,0.12071
2000,5th Quintile,Very concerned,0.21338,607,2519,0.19737,0.22938
2000,5th Quintile,Somewhat concerned,0.53462,1526,2519,0.51513,0.55410
2000,5th Quintile,Not concerned at all,0.13422,386,2519,0.12091,0.14754
2001,1st Quintile,Very concerned,0.18569,905,3831,0.17338,0.19801
2001,1st Quintile,Somewhat concerned,0.43613,2200,3831,0.42042,0.45183
2001,1st Quintile,Not concerned at all,0.14123,726,3831,0.13020,0.15226
2001,2nd Quintile,Very concerned,0.20070,1074,4352,0.18880,0.21260
2001,2nd Quintile,Somewhat concerned,0.46483,2629,4352,0.45001,0.47965
2001,2nd Quintile,Not concerned at all,0.11777,649,4352,0.10819,0.12735
2001,3rd Quintile,Very concerned,0.21547,1190,4499,0.20345,0.22748
2001,3rd Quintile,Somewhat concerned,0.48663,2675,4499,0.47202,0.50124
2001,3rd Quintile,Not concerned at all,0.11535,634,4499,0.10601,0.12468
2001,4th Quintile,Very concerned,0.21427,1144,4574,0.20238,0.22616
2001,4th Quintile,Somewhat concerned,0.52216,2817,4574,0.50768,0.53664
2001,4th Quintile,Not concerned at all,0.11813,613,4574,0.10877,0.12748
2001,5th Quintile,Very concerned,0.22035,1098,4490,0.20822,0.23247
2001,5th Quintile,Somewhat concerned,0.54704,2768,4490,0.53248,0.56160
2001,5th Quintile,Not concerned at all,0.11791,624,4490,0.10847,0.12734
2002,1st Quintile,Very concerned,0.18392,767,3417,0.17093,0.19691
2002,1st Quintile,Somewhat concerned,0.44346,2012,3417,0.42680,0.46012
2002,1st Quintile,Not concerned at all,0.14119,638,3417,0.12951,0.15286
2002,2nd Quintile,Very concerned,0.18913,889,3915,0.17686,0.20140
2002,2nd Quintile,Somewhat concerned,0.47668,2377,3915,0.46103,0.49233
2002,2nd Quintile,Not concerned at all,0.13556,649,3915,0.12483,0.14628
2002,3rd Quintile,Very concerned,0.18809,925,4048,0.17605,0.20013
2002,3rd Quintile,Somewhat concerned,0.49938,2536,4048,0.48398,0.51479
2002,3rd Quintile,Not concerned at all,0.12300,587,4048,0.11288,0.13312
2002,4th Quintile,Very concerned,0.19527,930,4339,0.18347,0.20706
2002,4th Quintile,Somewhat concerned,0.53305,2767,4339,0.51820,0.54789
2002,4th Quintile,Not concerned at all,0.12125,642,4339,0.11153,0.13096
2002,5th Quintile,Very concerned,0.19841,1029,4954,0.18731,0.20952
2002,5th Quintile,Somewhat concerned,0.57286,3104,4954,0.55909,0.58664
2002,5th Quintile,Not concerned at all,0.13760,821,4954,0.12801,0.14719
2003,1st Quintile,Very concerned,0.20502,855,3367,0.19139,0.21866
2003,1st Quintile,Somewhat concerned,0.43872,1934,3367,0.42196,0.45548
2003,1st Quintile,Not concerned at all,0.13768,578,3367,0.12604,0.14932
2003,2nd Quintile,Very concerned,0.18564,875,3844,0.17335,0.19793
2003,2nd Quintile,Somewhat concerned,0.48792,2401,3844,0.47211,0.50372
2003,2nd Quintile,Not concerned at all,0.11720,568,3844,0.10703,0.12737
2003,3rd Quintile,Very concerned,0.21380,1020,4100,0.20124,0.22635
2003,3rd Quintile,Somewhat concerned,0.49693,2541,4100,0.48162,0.51223
2003,3rd Quintile,Not concerned at all,0.10295,539,4100,0.09365,0.11225
2003,4th Quintile,Very concerned,0.21366,1054,4412,0.20157,0.22576
2003,4th Quintile,Somewhat concerned,0.53822,2796,4412,0.52351,0.55294
2003,4th Quintile,Not concerned at all,0.10535,562,4412,0.09629,0.11441
2003,5th Quintile,Very concerned,0.19860,1328,6308,0.18875,0.20844
2003,5th Quintile,Somewhat concerned,0.56497,4031,6308,0.55274,0.57721
2003,5th Quintile,Not concerned at all,0.12726,949,6308,0.11903,0.13548
2004,1st Quintile,Very concerned,0.17776,709,3252,0.16462,0.19090
2004,1st Quintile,Somewhat concerned,0.45434,1938,3252,0.43722,0.47146
2004,1st Quintile,Not concerned at all,0.14879,605,3252,0.13656,0.16103
2004,2nd Quintile,Very concerned,0.19450,910,3781,0.18188,0.20712
2004,2nd Quintile,Somewhat concerned,0.46226,2256,3781,0.44637,0.47815
2004,2nd Quintile,Not concerned at all,0.13753,615,3781,0.12655,0.14850
2004,3rd Quintile,Very concerned,0.19629,922,3924,0.18386,0.20872
2004,3rd Quintile,Somewhat concerned,0.50348,2399,3924,0.48784,0.51913
2004,3rd Quintile,Not concerned at all,0.12280,603,3924,0.11253,0.13307
2004,4th Quintile,Very concerned,0.19497,986,4320,0.18315,0.20679
2004,4th Quintile,Somewhat concerned,0.54233,2724,4320,0.52747,0.55719
2004,4th Quintile,Not concerned at all,0.11421,610,4320,0.10473,0.12370
2004,5th Quintile,Very concerned,0.20519,1319,6176,0.19512,0.21526
2004,5th Quintile,Somewhat concerned,0.55122,3826,6176,0.53881,0.56362
2004,5th Quintile,Not concerned at all,0.13972,1031,6176,0.13107,0.14836
2005,1st Quintile,Very concerned,0.23134,886,3117,0.21653,0.24615
2005,1st Quintile,Somewhat concerned,0.42390,1740,3117,0.40655,0.44125
2005,1st Quintile,Not concerned at all,0.12729,491,3117,0.11559,0.13899
2005,2nd Quintile,Very concerned,0.23394,1040,3675,0.22025,0.24763
2005,2nd Quintile,Somewhat concerned,0.46631,2109,3675,0.45018,0.48244
2005,2nd Quintile,Not concerned at all,0.11633,526,3675,0.10596,0.12669
2005,3rd Quintile,Very concerned,0.23344,1031,3716,0.21983,0.24704
2005,3rd Quintile,Somewhat concerned,0.47135,2152,3716,0.45530,0.48740
2005,3rd Quintile,Not concerned at all,0.11776,533,3716,0.10739,0.12812
2005,4th Quintile,Very concerned,0.24642,1191,4176,0.23335,0.25949
2005,4th Quintile,Somewhat concerned,0.50748,2479,4176,0.49232,0.52265
2005,4th Quintile,Not concerned at all,0.10057,506,4176,0.09144,0.10969
2005,5th Quintile,Very concerned,0.23292,1455,5883,0.22212,0.24372
2005,5th Quintile,Somewhat concerned,0.53758,3506,5883,0.52484,0.55032
2005,5th Quintile,Not concerned at all,0.12999,922,5883,0.12140,0.13859
2006,1st Quintile,Very concerned,0.21329,796,2912,0.19841,0.22817
2006,1st Quintile,Somewhat concerned,0.44835,1688,2912,0.43028,0.46642
2006,1st Quintile,Not concerned at all,0.11598,428,2912,0.10434,0.12761
2006,2nd Quintile,Very concerned,0.22643,901,3257,0.21206,0.24081
2006,2nd Quintile,Somewhat concerned,0.45599,1900,3257,0.43888,0.47309
2006,2nd Quintile,Not concerned at all,0.10949,456,3257,0.09876,0.12022
2006,3rd Quintile,Very concerned,0.20903,941,3617,0.19578,0.22228
2006,3rd Quintile,Somewhat concerned,0.49024,2180,3617,0.47395,0.50653
2006,3rd Quintile,Not concerned at all,0.11048,496,3617,0.10027,0.12070
2006,4th Quintile,Very concerned,0.21470,988,3917,0.20184,0.22756
2006,4th Quintile,Somewhat concerned,0.51534,2412,3917,0.49969,0.53099
2006,4th Quintile,Not concerned at all,0.11131,517,3917,0.10146,0.12116
2006,5th Quintile,Very concerned,0.22348,1343,5487,0.21245,0.23450
2006,5th Quintile,Somewhat concerned,0.54854,3428,5487,0.53537,0.56171
2006,5th Quintile,Not concerned at all,0.12549,716,5487,0.11672,0.13425
2007,1st Quintile,Very concerned,0.26523,1013,3141,0.24979,0.28067
2007,1st Quintile,Somewhat concerned,0.42111,1689,3141,0.40384,0.43838
2007,1st Quintile,Not concerned at all,0.11010,439,3141,0.09915,0.12105
2007,2nd Quintile,Very concerned,0.28926,1283,3534,0.27431,0.30422
2007,2nd Quintile,Somewhat concerned,0.39846,1841,3534,0.38231,0.41460
2007,2nd Quintile,Not concerned at all,0.09614,410,3534,0.08642,0.10586
2007,3rd Quintile,Very concerned,0.30257,1402,3818,0.28799,0.31714
2007,3rd Quintile,Somewhat concerned,0.42361,1985,3818,0.40794,0.43929
2007,3rd Quintile,Not concerned at all,0.09262,431,3818,0.08342,0.10181
2007,4th Quintile,Very concerned,0.32875,1617,4298,0.31470,0.34279
2007,4th Quintile,Somewhat concerned,0.43730,2278,4298,0.42247,0.45213
2007,4th Quintile,Not concerned at all,0.07994,403,4298,0.07183,0.08805
2007,5th Quintile,Very concerned,0.34085,2061,5585,0.32842,0.35328
2007,5th Quintile,Somewhat concerned,0.46375,2971,5585,0.45067,0.47683
2007,5th Quintile,Not concerned at all,0.08954,553,5585,0.08205,0.09702
2008,1st Quintile,Very concerned,0.23139,804,3004,0.21631,0.24648
