year,bula_h,regtyp,hlc0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Saxony,Rural regions,No,0.97210,392,392,0.95577,0.98842
2016,Saxony-Anhalt,Urban regions,No,0.94660,119,119,0.90603,0.98717
2016,Saxony-Anhalt,Rural regions,No,0.97475,382,382,0.95899,0.99050
2016,Thuringa,Urban regions,No,0.97621,176,176,0.95363,0.99879
2016,Thuringa,Rural regions,No,0.96465,355,355,0.94541,0.98389
2017,Schleswig-Holstein,Urban regions,No,0.95744,167,167,0.92673,0.98815
2017,Schleswig-Holstein,Rural regions,No,0.95896,381,381,0.93902,0.97891
2017,Hamburg,Urban regions,No,0.96173,284,284,0.93938,0.98409
2017,Lower Saxony,Urban regions,No,0.96977,644,644,0.95653,0.98300
2017,Lower Saxony,Rural regions,No,0.97283,859,859,0.96195,0.98371
2017,Bremen,Urban regions,No,0.97212,125,125,0.94314,1.00110
2017,North Rhine-Westphalia,Urban regions,Yes,0.01269,55,3123,0.00876,0.01661
2017,North Rhine-Westphalia,Urban regions,No,0.97692,3068,3123,0.97165,0.98218
2017,North Rhine-Westphalia,Rural regions,No,0.94959,61,61,0.89423,1.00495
2017,Hesse,Urban regions,No,0.97444,822,822,0.96365,0.98524
2017,Hesse,Rural regions,No,0.97430,203,203,0.95247,0.99612
2017,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96654,645,645,0.95265,0.98043
2017,"Rhineland-Palatinate, Saarland",Rural regions,No,0.96512,217,217,0.94066,0.98959
2017,Baden-Wuerttemberg,Urban regions,Yes,0.01739,51,1541,0.01086,0.02392
2017,Baden-Wuerttemberg,Urban regions,No,0.97773,1490,1541,0.97036,0.98510
2017,Baden-Wuerttemberg,Rural regions,No,0.97281,178,178,0.94885,0.99677
2017,Bavaria,Urban regions,Yes,0.03566,48,1194,0.02514,0.04619
2017,Bavaria,Urban regions,No,0.95772,1146,1194,0.94630,0.96914
2017,Bavaria,Rural regions,Yes,0.01549,38,1305,0.00879,0.02220
2017,Bavaria,Rural regions,No,0.97955,1267,1305,0.97187,0.98723
2017,Berlin,Urban regions,No,0.95416,630,630,0.93781,0.97050
2017,Brandenburg,Urban regions,No,0.95923,52,52,0.90495,1.01350
2017,Brandenburg,Rural regions,No,0.97863,550,550,0.96653,0.99072
2017,Mecklenburg-Western Pomerania,Urban regions,No,0.95916,51,51,0.90430,1.01402
2017,Mecklenburg-Western Pomerania,Rural regions,No,0.98220,305,305,0.96734,0.99707
2017,Saxony,Urban regions,No,0.96129,510,510,0.94453,0.97805
2017,Saxony,Rural regions,No,0.98477,447,447,0.97341,0.99614
2017,Saxony-Anhalt,Urban regions,No,0.95215,114,114,0.91280,0.99151
2017,Saxony-Anhalt,Rural regions,No,0.98347,442,442,0.97157,0.99537
2017,Thuringa,Urban regions,No,0.98507,183,183,0.96746,1.00269
2017,Thuringa,Rural regions,No,0.97370,398,398,0.95796,0.98944
2018,Schleswig-Holstein,Urban regions,No,0.95196,188,188,0.92130,0.98261
2018,Schleswig-Holstein,Rural regions,No,0.98745,354,354,0.97583,0.99906
2018,Hamburg,Urban regions,No,0.96588,315,315,0.94580,0.98596
2018,Lower Saxony,Urban regions,No,0.97379,625,625,0.96126,0.98633
2018,Lower Saxony,Rural regions,No,0.97255,814,814,0.96131,0.98378
2018,Bremen,Urban regions,No,0.98040,133,133,0.95675,1.00405
2018,North Rhine-Westphalia,Urban regions,Yes,0.01977,68,3123,0.01489,0.02465
2018,North Rhine-Westphalia,Urban regions,No,0.96907,3055,3123,0.96300,0.97514
2018,North Rhine-Westphalia,Rural regions,No,0.97394,55,55,0.93144,1.01643
2018,Hesse,Urban regions,No,0.95441,768,768,0.93964,0.96917
2018,Hesse,Rural regions,No,0.98021,202,202,0.96095,0.99946
2018,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96571,655,655,0.95176,0.97965
2018,"Rhineland-Palatinate, Saarland",Rural regions,No,0.98970,214,214,0.97614,1.00326
2018,Baden-Wuerttemberg,Urban regions,Yes,0.01712,42,1448,0.01043,0.02380
2018,Baden-Wuerttemberg,Urban regions,No,0.97484,1406,1448,0.96677,0.98291
2018,Baden-Wuerttemberg,Rural regions,No,0.95906,168,168,0.92901,0.98912
2018,Bavaria,Urban regions,Yes,0.02542,44,1169,0.01639,0.03444
2018,Bavaria,Urban regions,No,0.97140,1125,1169,0.96184,0.98096
2018,Bavaria,Rural regions,Yes,0.01645,31,1238,0.00936,0.02354
2018,Bavaria,Rural regions,No,0.97711,1207,1238,0.96878,0.98545
2018,Berlin,Urban regions,Yes,0.02796,33,692,0.01567,0.04026
2018,Berlin,Urban regions,No,0.96467,659,692,0.95091,0.97844
2018,Brandenburg,Urban regions,No,0.87573,57,57,0.78933,0.96213
2018,Brandenburg,Rural regions,No,0.97603,573,573,0.96349,0.98856
2018,Mecklenburg-Western Pomerania,Urban regions,No,0.98731,62,62,0.95922,1.01540
2018,Mecklenburg-Western Pomerania,Rural regions,No,0.98521,309,309,0.97172,0.99869
2018,Saxony,Urban regions,No,0.96592,517,517,0.95027,0.98158
2018,Saxony,Rural regions,No,0.97747,440,440,0.96359,0.99136
2018,Saxony-Anhalt,Urban regions,No,0.95373,126,126,0.91690,0.99055
2018,Saxony-Anhalt,Rural regions,No,0.98437,438,438,0.97273,0.99600
2018,Thuringa,Urban regions,No,0.97558,189,189,0.95352,0.99764
2018,Thuringa,Rural regions,No,0.97859,375,375,0.96392,0.99326
2019,Schleswig-Holstein,Urban regions,No,0.95795,209,209,0.93068,0.98523
2019,Schleswig-Holstein,Rural regions,No,0.97489,349,349,0.95845,0.99133
2019,Hamburg,Urban regions,No,0.95416,330,330,0.93157,0.97676
2019,Lower Saxony,Urban regions,No,0.95344,623,623,0.93689,0.97000
2019,Lower Saxony,Rural regions,No,0.97841,804,804,0.96836,0.98847
2019,Bremen,Urban regions,No,0.97302,121,121,0.94403,1.00201
2019,North Rhine-Westphalia,Urban regions,Yes,0.01753,87,3126,0.01293,0.02214
2019,North Rhine-Westphalia,Urban regions,No,0.97178,3039,3126,0.96597,0.97758
2019,North Rhine-Westphalia,Rural regions,No,0.95842,57,57,0.90614,1.01071
2019,Hesse,Urban regions,No,0.96890,796,796,0.95683,0.98096
2019,Hesse,Rural regions,No,0.96092,215,215,0.93496,0.98689
2019,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96809,668,668,0.95475,0.98143
2019,"Rhineland-Palatinate, Saarland",Rural regions,No,0.99276,207,207,0.98118,1.00434
2019,Baden-Wuerttemberg,Urban regions,Yes,0.02713,58,1494,0.01889,0.03537
2019,Baden-Wuerttemberg,Urban regions,No,0.96606,1436,1494,0.95688,0.97525
2019,Baden-Wuerttemberg,Rural regions,No,0.97698,152,152,0.95306,1.00090
2019,Bavaria,Urban regions,Yes,0.03678,47,1180,0.02603,0.04752
2019,Bavaria,Urban regions,No,0.95660,1133,1180,0.94496,0.96823
2019,Bavaria,Rural regions,No,0.98422,1245,1245,0.97729,0.99114
2019,Berlin,Urban regions,Yes,0.02831,37,677,0.01581,0.04081
2019,Berlin,Urban regions,No,0.95741,640,677,0.94219,0.97263
2019,Brandenburg,Urban regions,No,0.93564,57,57,0.87137,0.99991
2019,Brandenburg,Rural regions,No,0.98550,637,637,0.97622,0.99479
2019,Mecklenburg-Western Pomerania,Urban regions,No,0.96784,67,67,0.92528,1.01041
2019,Mecklenburg-Western Pomerania,Rural regions,No,0.98028,317,317,0.96495,0.99561
2019,Saxony,Urban regions,No,0.97658,534,534,0.96373,0.98942
2019,Saxony,Rural regions,No,0.97756,456,456,0.96395,0.99117
2019,Saxony-Anhalt,Urban regions,No,0.96555,125,125,0.93345,0.99765
2019,Saxony-Anhalt,Rural regions,No,0.98268,422,422,0.97022,0.99514
2019,Thuringa,Urban regions,No,0.96229,186,186,0.93484,0.98974
2019,Thuringa,Rural regions,No,0.97686,376,376,0.96164,0.99207
2020,Schleswig-Holstein,Urban regions,No,0.92991,182,182,0.89271,0.96710
2020,Schleswig-Holstein,Rural regions,No,0.95403,348,348,0.93199,0.97606
2020,Hamburg,Urban regions,No,0.92148,346,346,0.89310,0.94987
2020,Lower Saxony,Urban regions,No,0.97647,648,648,0.96479,0.98815
2020,Lower Saxony,Rural regions,No,0.97153,805,805,0.96004,0.98303
2020,Bremen,Urban regions,No,0.96217,135,135,0.92986,0.99447
2020,North Rhine-Westphalia,Urban regions,Yes,0.02006,83,3343,0.01531,0.02481
2020,North Rhine-Westphalia,Urban regions,No,0.96128,3260,3343,0.95474,0.96782
2020,North Rhine-Westphalia,Rural regions,No,0.97177,51,51,0.92585,1.01768
2020,Hesse,Urban regions,Yes,0.03328,37,920,0.02168,0.04488
2020,Hesse,Urban regions,No,0.95017,883,920,0.93611,0.96424
2020,Hesse,Rural regions,No,0.95280,186,186,0.92225,0.98336
2020,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96616,635,635,0.95208,0.98023
2020,"Rhineland-Palatinate, Saarland",Rural regions,No,0.98838,212,212,0.97392,1.00284
2020,Baden-Wuerttemberg,Urban regions,Yes,0.03024,51,1552,0.02172,0.03876
2020,Baden-Wuerttemberg,Urban regions,No,0.95737,1501,1552,0.94731,0.96742
2020,Baden-Wuerttemberg,Rural regions,No,0.97584,185,185,0.95366,0.99803
2020,Bavaria,Urban regions,Yes,0.03314,60,1321,0.02348,0.04280
2020,Bavaria,Urban regions,No,0.95855,1261,1321,0.94780,0.96930
2020,Bavaria,Rural regions,Yes,0.01686,35,1310,0.00988,0.02383
2020,Bavaria,Rural regions,No,0.96416,1275,1310,0.95409,0.97423
2020,Berlin,Urban regions,Yes,0.02903,40,861,0.01781,0.04025
2020,Berlin,Urban regions,No,0.95879,821,861,0.94550,0.97207
2020,Brandenburg,Urban regions,No,0.92956,55,55,0.86131,0.99781
2020,Brandenburg,Rural regions,No,0.96164,609,609,0.94637,0.97690
2020,Mecklenburg-Western Pomerania,Urban regions,No,0.98326,64,64,0.95157,1.01494
2020,Mecklenburg-Western Pomerania,Rural regions,No,0.98063,265,265,0.96400,0.99725
2020,Saxony,Urban regions,No,0.97509,524,524,0.96173,0.98844
2020,Saxony,Rural regions,No,0.97705,440,440,0.96304,0.99106
2020,Saxony-Anhalt,Urban regions,No,0.96797,135,135,0.93815,0.99778
2020,Saxony-Anhalt,Rural regions,No,0.98104,420,420,0.96798,0.99410
2020,Thuringa,Urban regions,No,0.90723,176,176,0.86424,0.95021
2020,Thuringa,Rural regions,No,0.98295,373,373,0.96979,0.99611
2021,Schleswig-Holstein,Urban regions,No,0.95297,150,150,0.91898,0.98696
2021,Schleswig-Holstein,Rural regions,No,0.96068,265,265,0.93724,0.98413
2021,Hamburg,Urban regions,No,0.96091,256,256,0.93713,0.98470
2021,Lower Saxony,Urban regions,No,0.97450,465,465,0.96016,0.98885
2021,Lower Saxony,Rural regions,No,0.96869,566,566,0.95433,0.98305
2021,Bremen,Urban regions,No,0.97754,77,77,0.94422,1.01085
2021,North Rhine-Westphalia,Urban regions,Yes,0.02064,72,2228,0.01474,0.02655
2021,North Rhine-Westphalia,Urban regions,No,0.96339,2156,2228,0.95559,0.97119
2021,North Rhine-Westphalia,Rural regions,No,0.91223,47,47,0.83045,0.99400
2021,Hesse,Urban regions,No,0.95563,541,541,0.93826,0.97300
2021,Hesse,Rural regions,No,0.98669,138,138,0.96749,1.00588
2021,"Rhineland-Palatinate, Saarland",Urban regions,No,0.91790,399,399,0.89093,0.94487
2021,"Rhineland-Palatinate, Saarland",Rural regions,No,0.98633,120,120,0.96547,1.00719
2021,Baden-Wuerttemberg,Urban regions,Yes,0.02439,42,1101,0.01527,0.03350
2021,Baden-Wuerttemberg,Urban regions,No,0.96704,1059,1101,0.95649,0.97759
2021,Baden-Wuerttemberg,Rural regions,No,0.97661,116,116,0.94899,1.00423
2021,Bavaria,Urban regions,Yes,0.02446,38,878,0.01423,0.03468
2021,Bavaria,Urban regions,No,0.96006,840,878,0.94710,0.97302
2021,Bavaria,Rural regions,Yes,0.02599,32,874,0.01544,0.03655
2021,Bavaria,Rural regions,No,0.96761,842,874,0.95587,0.97936
2021,Berlin,Urban regions,No,0.93732,529,529,0.91665,0.95800
2021,Brandenburg,Urban regions,No,0.98995,40,40,0.95865,1.02125
2021,Brandenburg,Rural regions,No,0.97888,396,396,0.96469,0.99306
2021,Mecklenburg-Western Pomerania,Urban regions,No,0.97003,48,48,0.92128,1.01878
2021,Mecklenburg-Western Pomerania,Rural regions,No,0.95742,206,206,0.92978,0.98506
2021,Saxony,Urban regions,No,0.95509,379,379,0.93421,0.97597
2021,Saxony,Rural regions,No,0.96610,333,333,0.94663,0.98557
2021,Saxony-Anhalt,Urban regions,No,0.85004,78,78,0.77029,0.92979
2021,Saxony-Anhalt,Rural regions,No,0.98139,281,281,0.96556,0.99722
2021,Thuringa,Urban regions,No,0.97527,136,136,0.94907,1.00147
2021,Thuringa,Rural regions,No,0.96552,235,235,0.94214,0.98890
2022,Schleswig-Holstein,Urban regions,No,0.95512,247,247,0.92925,0.98099
2022,Schleswig-Holstein,Rural regions,No,0.97673,383,383,0.96161,0.99185
2022,Hamburg,Urban regions,No,0.94419,420,420,0.92221,0.96617
2022,Lower Saxony,Urban regions,No,0.95259,710,710,0.93695,0.96824
2022,Lower Saxony,Rural regions,No,0.96819,868,868,0.95650,0.97987
2022,Bremen,Urban regions,No,0.95143,137,137,0.91530,0.98756
2022,North Rhine-Westphalia,Urban regions,Yes,0.02496,114,3834,0.02002,0.02990
2022,North Rhine-Westphalia,Urban regions,No,0.95414,3720,3834,0.94752,0.96077
2022,North Rhine-Westphalia,Rural regions,No,0.98320,83,83,0.95539,1.01102
2022,Hesse,Urban regions,Yes,0.03782,43,1008,0.02603,0.04960
2022,Hesse,Urban regions,No,0.94967,965,1008,0.93617,0.96318
2022,Hesse,Rural regions,No,0.93448,233,233,0.90264,0.96632
2022,"Rhineland-Palatinate, Saarland",Urban regions,No,0.94988,679,679,0.93345,0.96630
2022,"Rhineland-Palatinate, Saarland",Rural regions,No,0.96649,185,185,0.94049,0.99249
2022,Baden-Wuerttemberg,Urban regions,Yes,0.02417,64,1979,0.01740,0.03093
2022,Baden-Wuerttemberg,Urban regions,No,0.96546,1915,1979,0.95741,0.97351
2022,Baden-Wuerttemberg,Rural regions,No,0.95976,288,288,0.93702,0.98249
2022,Bavaria,Urban regions,Yes,0.03526,83,1738,0.02659,0.04393
2022,Bavaria,Urban regions,No,0.95365,1655,1738,0.94376,0.96354
2022,Bavaria,Rural regions,Yes,0.02600,46,1382,0.01761,0.03439
2022,Bavaria,Rural regions,No,0.96376,1336,1382,0.95390,0.97361
2022,Berlin,Urban regions,Yes,0.02857,53,1146,0.01892,0.03822
2022,Berlin,Urban regions,No,0.95445,1093,1146,0.94237,0.96652
2022,Brandenburg,Urban regions,No,0.99899,65,65,0.99121,1.00677
2022,Brandenburg,Rural regions,No,0.98346,661,661,0.97373,0.99319
2022,Mecklenburg-Western Pomerania,Urban regions,No,0.96536,85,85,0.92626,1.00447
2022,Mecklenburg-Western Pomerania,Rural regions,No,0.95655,325,325,0.93435,0.97875
2022,Saxony,Urban regions,No,0.96522,619,619,0.95078,0.97967
2022,Saxony,Rural regions,No,0.96186,636,636,0.94696,0.97676
2022,Saxony-Anhalt,Urban regions,No,0.93157,149,149,0.89090,0.97225
2022,Saxony-Anhalt,Rural regions,No,0.96637,516,516,0.95079,0.98194
2022,Thuringa,Urban regions,No,0.95648,194,194,0.92769,0.98526
2022,Thuringa,Rural regions,No,0.98198,368,368,0.96836,0.99559
