year,bula_h,hhtyp,hlc0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Baden-Wuerttemberg,Single-person household,No,0.97573,341,341,0.95937,0.99208
2016,Baden-Wuerttemberg,Couple without children,No,0.98428,420,420,0.97236,0.99619
2016,Baden-Wuerttemberg,Single parent,No,0.96883,143,143,0.94025,0.99741
2016,Baden-Wuerttemberg,Couple with children,Yes,0.05604,36,669,0.03860,0.07349
2016,Baden-Wuerttemberg,Couple with children,No,0.93668,633,669,0.91822,0.95515
2016,Bavaria,Single-person household,No,0.98569,510,510,0.97537,0.99601
2016,Bavaria,Couple without children,No,0.97591,622,622,0.96385,0.98797
2016,Bavaria,Single parent,No,0.98633,232,232,0.97136,1.00130
2016,Bavaria,Couple with children,Yes,0.03257,35,863,0.02072,0.04442
2016,Bavaria,Couple with children,No,0.95777,828,863,0.94434,0.97119
2016,Berlin,Single-person household,No,0.95946,220,220,0.93333,0.98558
2016,Berlin,Couple without children,No,0.98528,163,163,0.96674,1.00383
2016,Berlin,Single parent,No,0.97147,66,66,0.93100,1.01194
2016,Berlin,Couple with children,No,0.96143,130,130,0.92821,0.99466
2016,Brandenburg,Single-person household,No,0.99330,133,133,0.97938,1.00722
2016,Brandenburg,Couple without children,No,0.99481,211,211,0.98509,1.00453
2016,Brandenburg,Single parent,No,0.98407,51,51,0.94937,1.01877
2016,Brandenburg,Couple with children,No,0.98611,147,147,0.96713,1.00510
2016,Mecklenburg-Western Pomerania,Single-person household,No,0.99487,102,102,0.98094,1.00880
2016,Mecklenburg-Western Pomerania,Couple without children,No,0.98139,103,103,0.95517,1.00762
2016,Mecklenburg-Western Pomerania,Single parent,No,0.97370,39,39,0.92282,1.02458
2016,Mecklenburg-Western Pomerania,Couple with children,No,0.96770,75,75,0.92741,1.00798
2016,Saxony,Single-person household,No,0.97393,223,223,0.95297,0.99489
2016,Saxony,Couple without children,No,0.98729,281,281,0.97417,1.00041
2016,Saxony,Single parent,No,0.97362,91,91,0.94051,1.00673
2016,Saxony,Couple with children,No,0.92887,234,234,0.89587,0.96188
2016,Saxony-Anhalt,Single-person household,No,0.96943,146,146,0.94141,0.99745
2016,Saxony-Anhalt,Couple without children,No,0.97544,151,151,0.95067,1.00021
2016,Saxony-Anhalt,Single parent,No,0.94311,67,67,0.88723,0.99899
2016,Saxony-Anhalt,Couple with children,No,0.96230,129,129,0.92930,0.99529
2016,Thuringa,Single-person household,No,0.97687,148,148,0.95257,1.00117
2016,Thuringa,Couple without children,No,0.95696,177,177,0.92697,0.98694
2016,Thuringa,Single parent,No,0.99242,53,53,0.96884,1.01600
2016,Thuringa,Couple with children,No,0.95778,145,145,0.92494,0.99063
2017,Schleswig-Holstein,Single-person household,No,0.97638,128,128,0.94997,1.00279
2017,Schleswig-Holstein,Couple without children,No,0.96246,155,155,0.93244,0.99248
2017,Schleswig-Holstein,Single parent,No,0.98028,64,64,0.94594,1.01461
2017,Schleswig-Holstein,Couple with children,No,0.92190,190,190,0.88365,0.96016
2017,Hamburg,Single-person household,No,0.96875,72,72,0.92828,1.00922
2017,Hamburg,Couple without children,No,0.97305,84,84,0.93822,1.00789
2017,Hamburg,Couple with children,No,0.96570,94,94,0.92871,1.00269
2017,Lower Saxony,Single-person household,No,0.97975,344,344,0.96484,0.99465
2017,Lower Saxony,Couple without children,No,0.97618,453,453,0.96212,0.99024
2017,Lower Saxony,Single parent,No,0.97522,159,159,0.95098,0.99946
2017,Lower Saxony,Couple with children,No,0.94840,516,516,0.92929,0.96750
2017,Bremen,Single-person household,No,0.98015,37,37,0.93458,1.02572
2017,Bremen,Couple with children,No,0.93881,36,36,0.85941,1.01822
2017,North Rhine-Westphalia,Single-person household,No,0.98329,685,685,0.97368,0.99290
2017,North Rhine-Westphalia,Couple without children,No,0.98369,887,887,0.97535,0.99203
2017,North Rhine-Westphalia,Single parent,No,0.97639,314,314,0.95957,0.99321
2017,North Rhine-Westphalia,Couple with children,No,0.95621,1155,1155,0.94441,0.96802
2017,North Rhine-Westphalia,Other Combinations,No,0.95269,64,64,0.90026,1.00511
2017,Hesse,Single-person household,No,0.98079,233,233,0.96313,0.99845
2017,Hesse,Couple without children,No,0.97824,273,273,0.96090,0.99558
2017,Hesse,Single parent,No,0.92019,106,106,0.86835,0.97202
2017,Hesse,Couple with children,No,0.97481,372,372,0.95887,0.99076
2017,Hesse,Other Combinations,No,0.95442,32,32,0.88099,1.02784
2017,"Rhineland-Palatinate, Saarland",Single-person household,No,0.95948,211,211,0.93281,0.98615
2017,"Rhineland-Palatinate, Saarland",Couple without children,No,0.98149,249,249,0.96472,0.99827
2017,"Rhineland-Palatinate, Saarland",Single parent,No,0.91459,77,77,0.85175,0.97743
2017,"Rhineland-Palatinate, Saarland",Couple with children,No,0.98049,290,290,0.96455,0.99644
2017,Baden-Wuerttemberg,Single-person household,No,0.99205,372,372,0.98301,1.00109
2017,Baden-Wuerttemberg,Couple without children,No,0.97421,479,479,0.96000,0.98842
2017,Baden-Wuerttemberg,Single parent,No,0.95820,132,132,0.92393,0.99247
2017,Baden-Wuerttemberg,Couple with children,Yes,0.02927,35,688,0.01667,0.04188
2017,Baden-Wuerttemberg,Couple with children,No,0.96216,653,688,0.94789,0.97643
2017,Bavaria,Single-person household,No,0.97854,574,574,0.96668,0.99041
2017,Bavaria,Couple without children,No,0.97702,687,687,0.96581,0.98823
2017,Bavaria,Single parent,No,0.97247,236,236,0.95155,0.99339
2017,Bavaria,Couple with children,Yes,0.05460,46,906,0.03980,0.06941
2017,Bavaria,Couple with children,No,0.93784,860,906,0.92211,0.95357
2017,Bavaria,Other Combinations,No,0.97262,41,41,0.92206,1.02319
2017,Berlin,Single-person household,No,0.96178,243,243,0.93762,0.98593
2017,Berlin,Couple without children,No,0.94604,176,176,0.91256,0.97952
2017,Berlin,Single parent,No,0.96218,65,65,0.91544,1.00892
2017,Berlin,Couple with children,No,0.92963,135,135,0.88633,0.97294
2017,Brandenburg,Single-person household,No,0.98021,151,151,0.95793,1.00250
2017,Brandenburg,Couple without children,No,0.99144,226,226,0.97940,1.00348
2017,Brandenburg,Single parent,No,0.92357,53,53,0.85136,0.99579
2017,Brandenburg,Couple with children,No,0.95844,162,162,0.92761,0.98927
2017,Mecklenburg-Western Pomerania,Single-person household,No,0.98309,118,118,0.95973,1.00645
2017,Mecklenburg-Western Pomerania,Couple without children,No,0.98754,111,111,0.96682,1.00827
2017,Mecklenburg-Western Pomerania,Single parent,No,0.96856,36,36,0.91074,1.02637
2017,Mecklenburg-Western Pomerania,Couple with children,No,0.95853,87,87,0.91639,1.00067
2017,Saxony,Single-person household,No,0.96973,263,263,0.94899,0.99048
2017,Saxony,Couple without children,No,0.98389,312,312,0.96990,0.99788
2017,Saxony,Single parent,No,0.97873,93,93,0.94924,1.00821
2017,Saxony,Couple with children,No,0.96012,268,268,0.93665,0.98359
2017,Saxony-Anhalt,Single-person household,No,0.98111,148,148,0.95909,1.00312
2017,Saxony-Anhalt,Couple without children,No,0.98666,190,190,0.97030,1.00301
2017,Saxony-Anhalt,Single parent,No,0.97620,72,72,0.94075,1.01166
2017,Saxony-Anhalt,Couple with children,No,0.94617,136,136,0.90809,0.98424
2017,Thuringa,Single-person household,No,0.99101,173,173,0.97690,1.00512
2017,Thuringa,Couple without children,No,0.95258,191,191,0.92236,0.98280
2017,Thuringa,Single parent,No,0.98046,46,46,0.94001,1.02090
2017,Thuringa,Couple with children,No,0.97651,161,161,0.95305,0.99998
2018,Schleswig-Holstein,Single-person household,No,0.95830,126,126,0.92325,0.99334
2018,Schleswig-Holstein,Couple without children,No,0.99867,157,157,0.99296,1.00438
2018,Schleswig-Holstein,Single parent,No,0.96756,53,53,0.91940,1.01571
2018,Schleswig-Holstein,Couple with children,No,0.97252,194,194,0.94946,0.99559
2018,Hamburg,Single-person household,No,0.98576,85,85,0.96043,1.01110
2018,Hamburg,Couple without children,No,0.98407,92,92,0.95834,1.00979
2018,Hamburg,Single parent,No,0.92904,38,38,0.84630,1.01177
2018,Hamburg,Couple with children,No,0.89884,93,93,0.83723,0.96046
2018,Lower Saxony,Single-person household,No,0.97250,352,352,0.95540,0.98961
2018,Lower Saxony,Couple without children,No,0.98494,439,439,0.97353,0.99635
2018,Lower Saxony,Single parent,No,0.95148,138,138,0.91550,0.98746
2018,Lower Saxony,Couple with children,No,0.96539,484,484,0.94909,0.98169
2018,Bremen,Single-person household,No,0.98244,36,36,0.93893,1.02595
2018,Bremen,Couple with children,No,0.94239,41,41,0.87018,1.01460
2018,North Rhine-Westphalia,Single-person household,No,0.97092,726,726,0.95869,0.98315
2018,North Rhine-Westphalia,Couple without children,No,0.97514,885,885,0.96487,0.98540
2018,North Rhine-Westphalia,Single parent,No,0.97139,320,320,0.95309,0.98968
2018,North Rhine-Westphalia,Couple with children,No,0.95847,1097,1097,0.94665,0.97028
2018,North Rhine-Westphalia,Other Combinations,No,0.95021,59,59,0.89422,1.00619
2018,Hesse,Single-person household,No,0.97469,245,245,0.95499,0.99440
2018,Hesse,Couple without children,No,0.97674,263,263,0.95848,0.99499
2018,Hesse,Single parent,No,0.89562,104,104,0.83657,0.95467
2018,Hesse,Couple with children,No,0.93053,324,324,0.90280,0.95826
2018,"Rhineland-Palatinate, Saarland",Single-person household,No,0.96632,225,225,0.94269,0.98994
2018,"Rhineland-Palatinate, Saarland",Couple without children,No,0.98938,252,252,0.97670,1.00206
2018,"Rhineland-Palatinate, Saarland",Single parent,No,0.96933,82,82,0.93177,1.00688
2018,"Rhineland-Palatinate, Saarland",Couple with children,No,0.95323,279,279,0.92841,0.97805
2018,Baden-Wuerttemberg,Single-person household,No,0.98473,363,363,0.97210,0.99736
2018,Baden-Wuerttemberg,Couple without children,No,0.97482,457,457,0.96044,0.98920
2018,Baden-Wuerttemberg,Single parent,No,0.97972,124,124,0.95481,1.00463
2018,Baden-Wuerttemberg,Couple with children,Yes,0.03539,31,627,0.02092,0.04987
2018,Baden-Wuerttemberg,Couple with children,No,0.95370,596,627,0.93724,0.97016
2018,Bavaria,Single-person household,No,0.97846,591,591,0.96674,0.99017
2018,Bavaria,Couple without children,No,0.97408,652,652,0.96187,0.98628
2018,Bavaria,Single parent,No,0.98117,235,235,0.96375,0.99859
2018,Bavaria,Couple with children,Yes,0.02837,33,833,0.01709,0.03965
2018,Bavaria,Couple with children,No,0.96435,800,833,0.95175,0.97695
2018,Bavaria,Other Combinations,No,0.97068,38,38,0.91633,1.02504
2018,Berlin,Single-person household,No,0.97208,274,274,0.95254,0.99162
2018,Berlin,Couple without children,No,0.95479,173,173,0.92374,0.98584
2018,Berlin,Single parent,No,0.94571,63,63,0.88930,1.00211
2018,Berlin,Couple with children,No,0.95797,139,139,0.92449,0.99145
2018,Brandenburg,Single-person household,No,0.98229,173,173,0.96258,1.00200
2018,Brandenburg,Couple without children,No,0.94699,224,224,0.91758,0.97640
2018,Brandenburg,Single parent,No,0.98568,58,58,0.95484,1.01652
2018,Brandenburg,Couple with children,No,0.96826,161,161,0.94110,0.99543
2018,Mecklenburg-Western Pomerania,Single-person household,No,0.99321,125,125,0.97875,1.00766
2018,Mecklenburg-Western Pomerania,Couple without children,No,0.98298,118,118,0.95954,1.00642
2018,Mecklenburg-Western Pomerania,Single parent,No,0.99042,34,34,0.95717,1.02366
2018,Mecklenburg-Western Pomerania,Couple with children,No,0.96535,92,92,0.92778,1.00293
2018,Saxony,Single-person household,No,0.98743,283,283,0.97442,1.00043
2018,Saxony,Couple without children,No,0.96670,310,310,0.94670,0.98671
2018,Saxony,Single parent,No,0.98641,92,92,0.96263,1.01020
2018,Saxony,Couple with children,No,0.93817,256,256,0.90860,0.96773
2018,Saxony-Anhalt,Single-person household,No,0.98830,171,171,0.97214,1.00447
2018,Saxony-Anhalt,Couple without children,No,0.97420,178,178,0.95084,0.99756
2018,Saxony-Anhalt,Single parent,No,0.95860,67,67,0.91053,1.00666
2018,Saxony-Anhalt,Couple with children,No,0.96515,137,137,0.93433,0.99598
2018,Thuringa,Single-person household,No,0.98616,164,164,0.96823,1.00410
2018,Thuringa,Couple without children,No,0.97116,189,189,0.94724,0.99508
2018,Thuringa,Single parent,No,0.97647,52,52,0.93486,1.01807
2018,Thuringa,Couple with children,No,0.96952,151,151,0.94201,0.99703
2019,Schleswig-Holstein,Single-person household,No,0.97565,125,125,0.94852,1.00278
2019,Schleswig-Holstein,Couple without children,No,0.98562,188,188,0.96856,1.00268
2019,Schleswig-Holstein,Single parent,No,0.92222,46,46,0.84397,1.00047
2019,Schleswig-Holstein,Couple with children,No,0.94272,201,201,0.91051,0.97493
2019,Hamburg,Single-person household,No,0.97045,89,89,0.93508,1.00583
2019,Hamburg,Couple without children,No,0.95861,113,113,0.92172,0.99550
2019,Hamburg,Single parent,No,0.99185,43,43,0.96466,1.01904
2019,Hamburg,Couple with children,No,0.88927,97,97,0.82649,0.95204
2019,Lower Saxony,Single-person household,No,0.95372,339,339,0.93133,0.97612
2019,Lower Saxony,Couple without children,No,0.99718,473,473,0.99240,1.00196
2019,Lower Saxony,Single parent,No,0.93685,142,142,0.89670,0.97700
2019,Lower Saxony,Couple with children,No,0.95638,483,483,0.93814,0.97461
2019,Bremen,Single-person household,No,0.98880,37,37,0.95443,1.02317
2019,Bremen,Couple without children,No,0.98595,41,41,0.94947,1.02243
2019,Bremen,Couple with children,No,0.90474,32,32,0.80139,1.00808
2019,North Rhine-Westphalia,Single-person household,No,0.97482,759,759,0.96366,0.98597
2019,North Rhine-Westphalia,Couple without children,No,0.97919,974,974,0.97022,0.98816
2019,North Rhine-Westphalia,Single parent,No,0.96926,280,280,0.94901,0.98952
2019,North Rhine-Westphalia,Couple with children,Yes,0.02204,38,1139,0.01351,0.03057
2019,North Rhine-Westphalia,Couple with children,No,0.95894,1101,1139,0.94741,0.97047
2019,North Rhine-Westphalia,Other Combinations,No,0.94458,53,53,0.88239,1.00677
2019,Hesse,Single-person household,No,0.96211,264,264,0.93903,0.98518
2019,Hesse,Couple without children,No,0.97220,331,331,0.95446,0.98994
2019,Hesse,Single parent,No,0.96882,96,96,0.93388,1.00377
2019,Hesse,Couple with children,No,0.96300,330,330,0.94260,0.98340
2019,"Rhineland-Palatinate, Saarland",Single-person household,No,0.96061,229,229,0.93536,0.98586
2019,"Rhineland-Palatinate, Saarland",Couple without children,No,0.99644,290,290,0.98958,1.00331
2019,"Rhineland-Palatinate, Saarland",Single parent,No,0.96698,78,78,0.92706,1.00689
2019,"Rhineland-Palatinate, Saarland",Couple with children,No,0.96159,272,272,0.93871,0.98447
2019,Baden-Wuerttemberg,Single-person household,No,0.98197,375,375,0.96848,0.99545
2019,Baden-Wuerttemberg,Couple without children,No,0.97753,508,508,0.96462,0.99043
2019,Baden-Wuerttemberg,Single parent,No,0.96785,102,102,0.93345,1.00225
2019,Baden-Wuerttemberg,Couple with children,Yes,0.05893,41,648,0.04079,0.07708
2019,Baden-Wuerttemberg,Couple with children,No,0.93009,607,648,0.91044,0.94974
2019,Bavaria,Single-person household,No,0.98079,630,630,0.97006,0.99152
2019,Bavaria,Couple without children,No,0.97637,724,724,0.96530,0.98745
2019,Bavaria,Single parent,No,0.97445,215,215,0.95331,0.99559
2019,Bavaria,Couple with children,Yes,0.05341,41,857,0.03835,0.06847
2019,Bavaria,Couple with children,No,0.93848,816,857,0.92239,0.95458
2019,Bavaria,Other Combinations,No,0.98294,46,46,0.94511,1.02078
2019,Berlin,Single-person household,No,0.96039,292,292,0.93797,0.98280
2019,Berlin,Couple without children,No,0.96119,183,183,0.93313,0.98925
2019,Berlin,Single parent,No,0.98089,70,70,0.94859,1.01320
2019,Berlin,Couple with children,No,0.91573,143,143,0.87004,0.96142
2019,Brandenburg,Single-person household,No,0.99613,180,180,0.98703,1.00523
2019,Brandenburg,Couple without children,No,0.98182,265,265,0.96570,0.99793
2019,Brandenburg,Single parent,No,0.93848,58,58,0.87611,1.00086
2019,Brandenburg,Couple with children,No,0.95700,189,189,0.92801,0.98600
2019,Mecklenburg-Western Pomerania,Single-person household,No,0.97662,110,110,0.94826,1.00499
2019,Mecklenburg-Western Pomerania,Couple without children,No,0.98979,141,141,0.97314,1.00644
2019,Mecklenburg-Western Pomerania,Single parent,No,0.97463,34,34,0.92098,1.02828
2019,Mecklenburg-Western Pomerania,Couple with children,No,0.96627,104,104,0.93140,1.00114
2019,Saxony,Single-person household,No,0.98233,272,272,0.96664,0.99802
2019,Saxony,Couple without children,No,0.97765,365,365,0.96246,0.99283
2019,Saxony,Single parent,No,0.99313,88,88,0.97576,1.01049
2019,Saxony,Couple with children,No,0.95943,270,270,0.93585,0.98300
2019,Saxony-Anhalt,Single-person household,No,0.99176,161,161,0.97775,1.00577
2019,Saxony-Anhalt,Couple without children,No,0.97284,191,191,0.94973,0.99595
2019,Saxony-Anhalt,Single parent,No,0.94592,61,61,0.88869,1.00315
2019,Saxony-Anhalt,Couple with children,No,0.95006,135,135,0.91318,0.98694
2019,Thuringa,Single-person household,No,0.97766,171,171,0.95544,0.99987
2019,Thuringa,Couple without children,No,0.96564,190,190,0.93967,0.99161
2019,Thuringa,Single parent,No,0.96200,47,47,0.90674,1.01725
2019,Thuringa,Couple with children,No,0.97012,152,152,0.94297,0.99728
2020,Schleswig-Holstein,Single-person household,No,0.97507,127,127,0.94784,1.00229
2020,Schleswig-Holstein,Couple without children,No,0.97387,164,164,0.94938,0.99836
2020,Schleswig-Holstein,Single parent,No,0.84898,45,45,0.74318,0.95478
2020,Schleswig-Holstein,Couple with children,No,0.88870,183,183,0.84301,0.93439
2020,Hamburg,Single-person household,No,0.92129,94,94,0.86656,0.97602
2020,Hamburg,Couple without children,No,0.92260,109,109,0.87220,0.97300
2020,Hamburg,Single parent,No,0.99564,40,40,0.97497,1.01631
2020,Hamburg,Couple with children,No,0.88779,93,93,0.82330,0.95229
2020,Lower Saxony,Single-person household,No,0.98182,385,385,0.96845,0.99518
2020,Lower Saxony,Couple without children,No,0.98590,466,466,0.97518,0.99662
2020,Lower Saxony,Single parent,No,0.98102,134,134,0.95782,1.00421
2020,Lower Saxony,Couple with children,No,0.94344,442,442,0.92188,0.96500
2020,Bremen,Single-person household,No,0.97130,49,49,0.92407,1.01853
2020,Bremen,Couple without children,No,0.97150,42,42,0.92057,1.02243
2020,Bremen,Couple with children,No,0.92117,33,33,0.82781,1.01454
2020,North Rhine-Westphalia,Single-person household,No,0.97489,903,903,0.96467,0.98510
2020,North Rhine-Westphalia,Couple without children,No,0.96408,992,992,0.95250,0.97567
2020,North Rhine-Westphalia,Single parent,No,0.95147,255,255,0.92504,0.97790
2020,North Rhine-Westphalia,Couple with children,No,0.94132,1065,1065,0.92719,0.95544
2020,North Rhine-Westphalia,Other Combinations,No,0.90477,72,72,0.83649,0.97305
2020,Hesse,Single-person household,No,0.94956,328,328,0.92584,0.97328
2020,Hesse,Couple without children,No,0.94546,304,304,0.91989,0.97103
2020,Hesse,Single parent,No,0.95932,89,89,0.91805,1.00060
2020,Hesse,Couple with children,No,0.95549,318,318,0.93279,0.97819
2020,"Rhineland-Palatinate, Saarland",Single-person household,No,0.96935,235,235,0.94727,0.99144
2020,"Rhineland-Palatinate, Saarland",Couple without children,No,0.98354,272,272,0.96840,0.99869
2020,"Rhineland-Palatinate, Saarland",Single parent,No,0.94297,65,65,0.88615,0.99978
2020,"Rhineland-Palatinate, Saarland",Couple with children,No,0.96285,250,250,0.93936,0.98634
2020,Baden-Wuerttemberg,Single-person household,No,0.95139,416,416,0.93070,0.97208
2020,Baden-Wuerttemberg,Couple without children,No,0.98463,508,508,0.97393,0.99534
2020,Baden-Wuerttemberg,Single parent,No,0.96772,120,120,0.93597,0.99948
2020,Baden-Wuerttemberg,Couple with children,Yes,0.04384,34,632,0.02787,0.05982
2020,Baden-Wuerttemberg,Couple with children,No,0.94106,598,632,0.92268,0.95943
2020,Baden-Wuerttemberg,Other Combinations,No,0.85591,31,31,0.73024,0.98158
2020,Bavaria,Single-person household,No,0.96750,696,696,0.95431,0.98068
2020,Bavaria,Couple without children,No,0.95633,731,731,0.94150,0.97115
2020,Bavaria,Single parent,No,0.97941,216,216,0.96043,0.99839
2020,Bavaria,Couple with children,Yes,0.03683,42,847,0.02414,0.04952
2020,Bavaria,Couple with children,No,0.94848,805,847,0.93359,0.96338
2020,Bavaria,Other Combinations,No,0.97825,69,69,0.94359,1.01292
2020,Berlin,Single-person household,No,0.97839,360,360,0.96335,0.99343
2020,Berlin,Couple without children,No,0.96423,237,237,0.94054,0.98793
2020,Berlin,Single parent,No,0.92296,57,57,0.85311,0.99280
2020,Berlin,Couple with children,No,0.89220,149,149,0.84224,0.94217
2020,Brandenburg,Single-person household,No,0.98476,182,182,0.96692,1.00261
2020,Brandenburg,Couple without children,No,0.96465,247,247,0.94157,0.98772
2020,Brandenburg,Single parent,No,0.95091,47,47,0.88847,1.01335
2020,Brandenburg,Couple with children,No,0.90351,171,171,0.85912,0.94789
2020,Mecklenburg-Western Pomerania,Single-person household,No,0.98723,113,113,0.96644,1.00803
2020,Mecklenburg-Western Pomerania,Couple without children,No,0.99267,111,111,0.97674,1.00861
2020,Mecklenburg-Western Pomerania,Couple with children,No,0.94177,75,75,0.88841,0.99512
2020,Saxony,Single-person household,No,0.97893,288,288,0.96232,0.99555
2020,Saxony,Couple without children,No,0.99189,337,337,0.98230,1.00148
2020,Saxony,Single parent,No,0.99479,84,84,0.97930,1.01028
2020,Saxony,Couple with children,No,0.93701,237,237,0.90601,0.96800
2020,Saxony-Anhalt,Single-person household,No,0.99240,163,163,0.97902,1.00577
2020,Saxony-Anhalt,Couple without children,No,0.97412,184,184,0.95111,0.99712
2020,Saxony-Anhalt,Single parent,No,0.97415,66,66,0.93557,1.01273
2020,Saxony-Anhalt,Couple with children,No,0.94365,132,132,0.90416,0.98314
2020,Thuringa,Single-person household,No,0.97726,168,168,0.95465,0.99987
2020,Thuringa,Couple without children,No,0.98492,185,185,0.96731,1.00253
2020,Thuringa,Single parent,No,0.95946,45,45,0.90118,1.01773
2020,Thuringa,Couple with children,No,0.87493,141,141,0.82014,0.92973
2021,Schleswig-Holstein,Single-person household,No,0.98704,99,99,0.96465,1.00943
2021,Schleswig-Holstein,Couple without children,No,0.97821,124,124,0.95240,1.00401
2021,Schleswig-Holstein,Couple with children,No,0.87542,148,148,0.82204,0.92881
2021,Hamburg,Single-person household,No,0.98398,80,80,0.95629,1.01167
2021,Hamburg,Couple without children,No,0.99145,89,89,0.97220,1.01069
2021,Hamburg,Couple with children,No,0.87677,59,59,0.79217,0.96136
2021,Lower Saxony,Single-person household,No,0.97435,282,282,0.95586,0.99283
2021,Lower Saxony,Couple without children,No,0.98746,320,320,0.97525,0.99967
2021,Lower Saxony,Single parent,No,0.97481,90,90,0.94226,1.00737
2021,Lower Saxony,Couple with children,No,0.94016,305,305,0.91350,0.96682
2021,North Rhine-Westphalia,Single-person household,No,0.96977,611,611,0.95618,0.98335
2021,North Rhine-Westphalia,Couple without children,No,0.97323,659,659,0.96090,0.98556
2021,North Rhine-Westphalia,Single parent,No,0.96910,161,161,0.94229,0.99591
2021,North Rhine-Westphalia,Couple with children,Yes,0.03505,33,714,0.02155,0.04855
2021,North Rhine-Westphalia,Couple with children,No,0.93712,681,714,0.91930,0.95493
2021,North Rhine-Westphalia,Other Combinations,No,0.93497,64,64,0.87408,0.99586
2021,Hesse,Single-person household,No,0.96097,206,206,0.93445,0.98748
2021,Hesse,Couple without children,No,0.97241,206,206,0.94999,0.99483
2021,Hesse,Single parent,No,0.95887,58,58,0.90732,1.01043
2021,Hesse,Couple with children,No,0.95169,180,180,0.92027,0.98310
2021,"Rhineland-Palatinate, Saarland",Single-person household,No,0.93124,140,140,0.88917,0.97330
2021,"Rhineland-Palatinate, Saarland",Couple without children,No,0.94958,160,160,0.91556,0.98359
2021,"Rhineland-Palatinate, Saarland",Single parent,No,0.95644,38,38,0.89068,1.02221
2021,"Rhineland-Palatinate, Saarland",Couple with children,No,0.95442,152,152,0.92115,0.98769
2021,Baden-Wuerttemberg,Single-person household,No,0.98067,309,309,0.96529,0.99605
2021,Baden-Wuerttemberg,Couple without children,No,0.98306,354,354,0.96960,0.99652
2021,Baden-Wuerttemberg,Single parent,No,0.95507,84,84,0.91051,0.99964
2021,Baden-Wuerttemberg,Couple with children,No,0.92613,389,389,0.90011,0.95216
2021,Bavaria,Single-person household,No,0.96555,504,504,0.94961,0.98149
2021,Bavaria,Couple without children,No,0.96877,481,481,0.95321,0.98433
2021,Bavaria,Single parent,No,0.97675,126,126,0.95034,1.00317
2021,Bavaria,Couple with children,No,0.95432,508,508,0.93615,0.97250
2021,Bavaria,Other Combinations,No,0.91134,43,43,0.82537,0.99731
2021,Berlin,Single-person household,No,0.96144,228,228,0.93639,0.98649
2021,Berlin,Couple without children,No,0.95658,149,149,0.92374,0.98941
2021,Berlin,Single parent,No,0.93758,38,38,0.85963,1.01553
2021,Berlin,Couple with children,No,0.83417,104,104,0.76234,0.90600
2021,Brandenburg,Single-person household,No,0.99642,120,120,0.98569,1.00715
2021,Brandenburg,Couple without children,No,0.95831,159,159,0.92714,0.98948
2021,Brandenburg,Single parent,No,0.97972,39,39,0.93491,1.02454
2021,Brandenburg,Couple with children,No,0.97722,109,109,0.94908,1.00536
2021,Mecklenburg-Western Pomerania,Single-person household,No,0.94738,80,80,0.89815,0.99662
2021,Mecklenburg-Western Pomerania,Couple without children,No,0.96544,83,83,0.92590,1.00498
2021,Mecklenburg-Western Pomerania,Couple with children,No,0.95691,54,54,0.90224,1.01158
2021,Saxony,Single-person household,No,0.94663,190,190,0.91458,0.97868
