year,quintil_oecd_hh,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,,3492,78.24085612148822,77.72710797932335,78.75460426365309,56.0,72.0,96.0,6.0,156.0,72.0,70.0,74.0
1984,,1472,88.64536918808506,87.73219960522529,89.55853877094482,63.0,80.0,110.0,11.0,180.5,80.0,75.0,80.0
1984,,568,95.83879694565992,94.25052072513205,97.4270731661878,68.0,90.0,116.0,16.0,188.0,90.0,88.0,94.0
1984,,226,110.59225637431891,107.67294504398093,113.51156770465688,79.0,100.0,134.67680180450554,17.0,218.19200451126386,100.0,94.0,110.0
1984,,84,117.7244906832661,112.15387516822143,123.29510619831076,84.0,109.0819832844807,146.9828888000056,40.0,241.45722200001404,110.0,92.0,130.0
1985,,2988,76.31591892911277,75.7696144969283,76.86222336129724,55.0,70.0,90.0,10.0,142.5,70.0,70.0,70.0
1985,,1375,89.29627626289866,88.36391530929977,90.22863721649755,64.0,82.0,110.0,9.0,179.0,82.0,79.0,84.0
1985,,615,92.80005730580544,91.34998470429693,94.25012990731395,64.58745045276451,86.85500879668739,115.67979060159662,12.0,192.31830082484478,87.0,84.0,91.0
1985,,205,106.07086300156197,103.09860826538188,109.04311773774207,75.0,100.0,129.00558098815557,24.0,210.01395247038892,100.0,92.0,106.1
1985,,82,130.44847233590693,122.32871190725842,138.56823276455543,90.0,120.0,145.0,28.0,227.5,120.0,110.0,140.0
1986,,2688,77.36132902090736,76.71397926420735,78.00867877760737,55.0,70.0,92.0,8.0,147.5,70.0,69.0,70.0
1986,,1399,84.2976646885579,83.44226316286108,85.15306621425472,60.0,79.0,100.0,11.0,160.0,79.0,78.0,81.025
1986,,640,97.1031338470922,95.74064303191571,98.46562466226868,70.0,92.0,120.0,20.0,195.0,92.0,86.975,95.0
1986,,235,110.82601460555402,107.8645559331893,113.78747327791875,80.0,100.0,130.0,24.0,205.0,100.0,90.0,100.05
1986,,72,124.44274078883117,119.68164612231375,129.2038354553486,99.45052930502307,122.29858137974126,142.68591778042526,37.0,207.53900049352853,124.0,118.0,147.025
1987,,2421,76.4095408093019,75.77706626042605,77.04201535817775,55.0,70.0,91.0,12.0,145.0,70.0,70.0,70.0
1987,,1417,85.65074741521957,84.75204656428947,86.54944826614967,60.0,80.0,103.6748507929067,11.0,169.18712698226676,80.0,80.0,82.0
1987,,764,94.45037567110995,93.2471110348103,95.6536403074096,70.0,90.0,120.0,16.0,195.0,90.0,85.975,94.025
1987,,261,104.85829142870784,102.42332077107659,107.2932620863391,77.0,100.0,125.0,16.0,197.0,100.0,100.0,110.0
1987,,109,123.19699313938415,118.64901062601257,127.74497565275573,91.2168617214801,115.53062488019192,139.10908985126753,38.0,210.94743204594866,116.0,107.0,128.0
1988,,2159,76.05540132111956,75.40789948441397,76.70290315782515,55.6264360646366,70.0,90.0,10.0,141.56034590304512,70.0,70.0,71.0
1988,,1438,86.76623514952887,85.85483067141185,87.67763962764589,62.0,80.0,105.0,10.0,169.5,80.0,76.975,82.0
1988,,753,95.73072471827284,94.38559943201284,97.07585000453284,68.0,90.0,120.0,16.0,198.0,90.0,88.0,95.0
1988,,306,102.40173824456265,100.22341865676029,104.58005783236501,75.51645479942785,95.0,125.0,20.0,199.22531780085822,95.0,90.0,100.0
1988,,112,125.25916944220957,120.96869503536327,129.54964384905585,91.900532578115,120.0,142.02407526775082,38.0,217.20938930220453,120.0,110.0,136.0
1989,,1910,75.59883039512624,74.89365071179265,76.30401007845984,55.0,70.0,90.0,10.0,142.5,70.0,70.0,72.0
1989,,1422,85.44848944670356,84.56957094575426,86.32740794765286,62.0,80.0,103.0,10.0,164.5,80.0,80.0,82.025
1989,,824,94.46571806974306,93.27652351597854,95.65491262350758,70.0,90.0,120.0,16.0,195.0,90.0,90.0,95.0
1989,,359,104.2248988507378,102.03976758557955,106.41003011589605,75.0,95.37126729966832,121.51027261983916,25.0,191.2756815495979,95.0,90.0,100.0
1989,,135,122.35935043607074,118.34765348287945,126.37104738926203,89.15463929243724,120.0,140.0,27.0,216.26804106134415,120.0,114.0,140.0
1990,,1742,76.2958172403354,75.54661695312404,77.04501752754675,56.0,70.0,92.0,10.0,146.0,70.0,69.0,71.0
1990,,1386,83.97375263990031,83.10785005041154,84.83965522938908,60.0,78.0,100.0,12.0,160.0,78.0,76.0,81.0
1990,,870,92.7787998465254,91.53923345392963,94.01836623912118,65.0,85.0,114.0,16.0,187.5,85.0,81.0,90.0
1990,,426,99.3006902396955,97.63017441001007,100.97120606938093,72.0,92.0,120.0,16.0,192.0,92.0,84.0,96.025
1990,,166,124.54591003558659,120.93534828670985,128.15647178446332,90.0,120.0,145.5207801515409,27.0,228.8019503788522,120.0,115.975,135.0
1991,,1478,74.61348612858058,73.79540327641855,75.4315689807426,55.0,68.0,90.0,9.0,142.5,68.0,66.0,71.0
1991,,1328,85.89360957982835,84.99640013501282,86.79081902464388,62.0,80.0,102.0,12.0,162.0,80.0,80.0,83.0
1991,,985,91.02161703357356,89.94975499123663,92.0934790759105,66.0,85.0,110.23707603146744,10.0,176.5926900786686,85.0,80.0,90.0
1991,,598,99.92806205461896,98.30669394430234,101.54943016493559,70.0,91.0,120.0,20.0,195.0,91.0,84.0,92.0
