year,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Owner,2005,107.1101951277866,105.45146951538854,108.81266640271414,80.0,100.0,127.0,28.0,197.5,100.0,100.0,100.0
1984,Tenant,3858,69.54107371203702,68.48235060142001,70.57324496786244,53.0,67.0,82.0,9.5,125.5,67.0,66.0,69.0
1985,Owner,1865,106.48408900968744,104.19708550240307,108.33245073140327,80.0,100.0,125.0,16.0,192.5,100.0,100.0,100.0
1985,Tenant,3407,69.0095949117948,67.92987278628,70.12502195891499,52.0,65.0,80.0,10.0,122.0,65.0,63.0,65.0
1986,Owner,1836,106.72302001246923,104.75011441600546,108.74446244516082,80.0,100.0,126.0,20.0,195.0,100.0,100.0,100.0
1986,Tenant,3199,69.56922748538508,68.38770401449176,70.64878969351481,53.0,66.0,82.0,9.5,125.5,66.0,64.0,67.0
1987,Owner,1830,106.49375565163562,104.60498123094162,108.25004391509589,80.0,100.0,126.0,15.0,195.0,100.0,100.0,100.0
1987,Tenant,3143,70.08598394528448,68.69507925565703,71.19808266055959,53.0,65.0,83.0,11.0,128.0,65.0,62.0,65.0
1988,Owner,1748,107.63740458620299,105.64215252538173,109.32974040715152,80.0,100.0,130.0,15.0,205.0,100.0,98.975,100.0
1988,Tenant,3021,70.78634128003621,69.45080282034718,71.90094812210404,54.0,67.0,83.0,10.5,126.5,67.0,66.0,69.0
1989,Owner,1713,108.72837159032917,106.64224072873166,110.53608170734073,80.0,100.0,130.0,15.0,205.0,100.0,95.0,100.0
1989,Tenant,2935,70.70582293449259,69.68690795413201,71.82923270387967,54.0,68.0,83.0,10.5,126.5,68.0,67.0,70.0
1990,Owner,2362,105.67332061366892,103.65231296525643,107.24876437796307,80.0,100.0,125.0,15.0,192.5,100.0,100.0,100.0
1990,Tenant,4382,67.68997951833555,66.80589893707321,68.68694553464357,50.0,65.0,80.0,10.0,125.0,65.0,65.0,67.0
1991,Owner,2339,107.58708149132994,105.68136981881874,109.210850482682,80.0,100.0,130.0,15.0,205.0,100.0,99.0,100.0
1991,Tenant,4289,67.9765268045482,67.05168496613386,69.09038889160325,50.0,64.0,80.0,9.0,125.0,64.0,63.0,65.0
1992,Owner,2335,108.6823064197933,106.58241976487764,110.33347256397472,80.0,100.0,130.0,15.0,205.0,100.0,96.0,100.0
1992,Tenant,4268,68.0036149439478,67.0189346600454,68.98477574638103,51.0,64.0,80.0,9.0,123.5,64.0,63.0,65.0
1993,Owner,2322,109.69028964599325,107.64901530971997,111.53320027316344,80.0,101.54969495744666,130.0,10.0,205.0,102.0,99.0,104.0
1993,Tenant,4247,68.79007850047996,67.75211227983058,69.87616126124131,52.0,65.0,80.0,10.0,122.0,65.0,65.0,66.0
1994,Owner,2331,110.76257604894731,109.0425053090806,112.77393207065707,82.0,104.0,130.0,15.0,202.0,104.0,99.975,108.0
1994,Tenant,4162,68.69627243898601,67.67445987663108,69.64801953588405,51.0,65.0,80.0,9.0,123.5,65.0,65.0,67.0
1995,Owner,2364,111.3655404904573,109.39364835212689,113.23019139201429,83.0,104.0,130.0,15.0,200.5,104.0,99.975,108.0
1995,Tenant,4333,68.7417209134503,67.50164921632174,69.75097437001186,51.0,65.0,80.0,10.0,123.5,65.0,65.0,66.0
1996,Owner,2395,112.20099293490507,110.28929691430335,114.39289729109801,85.0,105.0,132.0,14.5,202.5,105.0,100.0,110.0
1996,Tenant,4236,69.50013817273759,68.38684397172933,70.47833677168514,52.0,65.0,82.0,10.0,127.0,65.0,63.0,65.0
1997,Owner,2444,112.7055735244039,110.56593212761783,114.7684975446576,85.0,108.0,135.0,10.0,210.0,108.0,106.0,113.0
1997,Tenant,4102,69.59753083452297,68.5840321685053,70.55279869459093,53.0,65.0,82.0,10.0,125.5,65.0,63.0,65.0
1998,Owner,2901,115.03966858906956,113.40696151969931,116.74809633010828,87.34559699313806,110.0,135.0,15.863992482845148,206.48160451029293,110.0,110.0,110.0
1998,Tenant,4516,70.3411666374708,69.34351831278715,71.0918282619784,54.0,66.0,83.0,10.5,126.5,66.0,64.0,67.0
1999,Owner,2859,115.77599853445138,113.9554725295144,117.54929013673362,87.0,110.0,136.0,15.0,209.5,110.0,106.0,110.0
1999,Tenant,4284,70.6255432631135,69.6667278350948,71.56404764446695,54.0,66.0,84.0,9.0,129.0,66.0,64.0,67.0
2000,Owner,5825,117.4808649627412,116.10404438443119,118.63247445900761,90.0,112.0,140.0,20.0,215.0,112.0,109.0,114.0
2000,Tenant,7125,70.80619876814194,70.16666594261275,71.44797074927291,54.0,67.0,84.0,9.0,129.0,67.0,66.0,68.025
2001,Owner,5267,117.09241031620124,115.7306194905004,118.32838774557739,90.0,112.0,140.0,15.0,215.0,112.0,109.0,114.0
2001,Tenant,6413,71.6258020656716,70.90907829370252,72.34205721974888,55.0,68.0,85.0,10.0,130.0,68.0,68.0,70.0
2002,Owner,5844,115.86828931484912,114.70501389872567,117.11284231281249,87.0,110.0,140.0,18.0,219.5,110.0,109.0,110.0
2002,Tenant,6368,71.48429266129644,70.80217075744206,72.14800290232655,54.0,68.0,85.0,9.0,131.5,68.0,68.0,70.0
2003,Owner,5659,115.4050567363385,113.6545067683753,116.65847006885777,88.0,110.0,135.0,17.5,205.5,110.0,110.0,110.0
2003,Tenant,6145,71.36059399860133,70.63278178902306,72.14979318651433,54.0,67.0,85.0,10.0,131.5,67.0,66.0,68.0
2004,Owner,5561,116.41658113103608,114.83166959489445,117.86720291117132,88.0,110.0,138.0,13.0,213.0,110.0,106.0,110.0
2004,Tenant,5982,72.22435955800147,71.33062705815352,73.04344061559335,55.0,68.0,85.0,12.0,130.0,68.0,67.0,69.0
2005,Owner,5385,117.19568625387528,115.65683176095945,118.59920020317351,90.0,112.0,140.0,15.0,215.0,112.0,108.0,114.0
2005,Tenant,5813,72.62476388309406,71.79399653508561,73.50582355203066,55.0,68.0,85.0,10.0,130.0,68.0,66.0,69.0
2006,Owner,6003,117.46454851948282,115.99557520751344,118.86465447137347,88.0,112.0,140.0,10.0,218.0,112.0,109.0,114.0
2006,Tenant,6260,72.41514706456658,71.58580414879262,73.1553845906397,55.0,68.0,85.0,10.0,130.0,68.0,67.0,69.0
2007,Owner,5620,118.2757423951578,116.83716607890285,119.72920915937274,90.0,115.0,140.0,15.0,215.0,115.0,110.0,120.0
2007,Tenant,5833,73.10153168427475,72.26425019773608,73.90409325552736,55.0,68.0,85.0,10.0,130.0,68.0,66.975,69.0
2008,Owner,5379,118.86167587805055,117.30632492493454,120.22031552032418,90.0,118.0,140.0,16.0,215.0,118.0,116.0,122.0
2008,Tenant,5443,73.03518517066378,72.22742860947295,73.87952455144199,55.0,68.0,85.0,10.0,130.0,68.0,66.0,69.0
2009,Owner,5063,119.19671165967901,117.63528287645384,120.79357853121762,90.0,117.4221641778529,140.0,15.0,215.0,118.0,116.0,122.025
2009,Tenant,5114,73.5205502772114,72.51726025630305,74.45899991391636,56.0,69.0,85.16258860627138,12.256117090592923,128.90647151567845,69.0,68.0,70.0
2010,Owner,6331,119.89093107296755,118.20072167390272,121.34334996712872,90.0,120.0,140.0,15.0,215.0,120.0,120.0,125.0
2010,Tenant,7468,73.8983651513873,72.87338905083483,74.90191061654258,56.0,70.0,86.0,14.0,131.0,70.0,70.0,72.0
2011,Owner,7721,120.28963347173502,119.0473156116215,121.56716676007659,90.0,120.0,140.0,20.0,215.0,120.0,120.0,125.0
2011,Tenant,8882,73.2417842660589,72.3246099839366,74.04641846879599,55.0,69.0,85.0,10.0,130.0,69.0,68.0,70.0
2012,Owner,7596,121.0575677325134,119.60642418529225,122.56939252654861,90.0,120.0,140.0,20.0,215.0,120.0,120.0,124.0
2012,Tenant,8707,73.50927995560966,72.81208976595694,74.32951317190717,55.0,69.0,85.0,10.0,130.0,69.0,68.0,70.0
2013,Owner,7708,120.58202827880221,119.14504519226361,121.83255513542872,90.0,120.0,140.0,20.0,215.0,120.0,120.0,125.0
2013,Tenant,10162,73.05312200049575,72.19085306414497,73.83607343045121,55.0,69.0,85.0,10.0,130.0,69.0,68.0,70.0
2014,Owner,7052,121.7050448977429,120.07601127959401,123.20559151022003,90.0,120.0,140.0,15.0,215.0,120.0,120.0,120.0
2014,Tenant,8776,73.47465572865866,72.64415279473248,74.52062613985055,55.0,69.0,85.0,10.0,130.0,69.0,68.0,70.0
2015,Owner,6739,121.62479576056072,119.77540056865826,122.97834072362878,90.0,120.0,143.0,11.0,222.5,120.0,120.0,120.0
2015,Tenant,9025,73.47580712234995,72.65044038720816,74.25127803125258,55.0,69.0,86.0,10.0,132.5,69.0,68.0,70.0
2016,Owner,6302,122.2747770490323,120.58859161991353,124.02314728960002,90.0,120.0,145.0,20.0,227.5,120.0,120.0,120.0
2016,Tenant,7999,73.6737955936355,72.64583276381187,74.68035173246341,55.0,69.0,86.0,11.0,132.5,69.0,68.0,70.0
2017,Owner,7063,122.88513597567699,121.27548146902926,124.61233409874468,92.0,120.0,143.0,16.0,219.5,120.0,120.0,120.0
2017,Tenant,10368,73.33780173904228,72.58538435346043,74.19782094585499,55.0,69.0,86.0,9.0,132.5,69.0,68.0,70.0
2018,Owner,6758,123.21183043888531,121.84452134345226,124.59334674415571,93.0,120.0,144.0,20.0,220.5,120.0,120.0,120.0
2018,Tenant,11051,73.66417979715423,72.79384621576014,74.50754581005751,55.0,70.0,86.33738067970543,11.0,133.3434516992636,70.0,70.0,72.0
2019,Owner,7883,124.44938451334703,122.84479855420017,125.91989816704071,93.0,120.0,146.0,22.0,225.5,120.0,120.0,120.0
2019,Tenant,10520,74.3800391938888,73.31816640759438,75.45298332761101,55.0,70.0,87.0,10.0,135.0,70.0,70.0,71.0
2020,Owner,6996,126.40167421451802,124.83676232369461,127.745995894343,95.0,120.0,150.0,22.0,232.5,120.0,120.0,120.0
2020,Tenant,12333,74.79066047307748,73.91375911473715,75.77491847977176,55.0,70.0,90.0,9.0,142.5,70.0,70.0,70.0
2021,Owner,5099,126.71601693314915,124.63745589851811,128.62998979773712,95.0,120.0,150.0,23.0,232.5,120.0,120.0,120.0
2021,Tenant,7463,74.79345984786254,73.72265611423789,75.82411574982207,56.0,70.0,89.0,9.0,138.5,70.0,70.0,70.0
