year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1991,Urban regions,West,3694,84.05018445022564,82.49738612831837,85.4367668933736,60.0,77.0,100.0,9.0,160.0,77.0,75.975,79.0
1991,Urban regions,East,664,62.79674006398281,60.506778091977594,64.67028316773278,47.0,60.0,75.0,10.0,117.0,60.0,60.0,63.0
1991,Rural regions,West,946,97.13003991655562,93.9349476532969,99.81951749063556,69.0,90.0,120.0,15.0,196.5,90.0,85.0,90.0
1991,Rural regions,East,1279,67.5887818338199,65.73411308715653,69.51747442409928,48.0,60.0,80.0,15.0,128.0,60.0,60.0,61.0
1992,Urban regions,West,3696,84.79536541316176,83.37849200932642,86.2911104042625,60.0,77.0,100.0,9.0,160.0,77.0,74.0,79.0
1992,Urban regions,East,679,62.8371943909605,60.286090885721265,65.09216493092981,48.0,60.0,75.0,11.0,115.5,60.0,60.0,62.0
1992,Rural regions,West,954,97.30298989515116,93.24622273698844,100.34279812177465,68.0,90.0,120.0,15.0,198.0,90.0,88.0,92.0
1992,Rural regions,East,1215,68.93466088926712,66.89736525824081,71.05246353595355,50.0,60.0,80.0,15.0,125.0,60.0,60.0,60.0
1993,Urban regions,West,3707,85.84493743718656,84.15480151213245,87.31954770314407,60.0,79.0,102.0,9.0,165.0,79.0,78.0,81.025
1993,Urban regions,East,662,64.42456054197072,62.572845014287836,66.42336375088368,49.0,60.0,75.0,11.0,114.0,60.0,58.0,60.0
1993,Rural regions,West,978,97.5653462346512,94.48600353986588,100.69534944090313,69.0,90.0,120.0,10.0,196.5,90.0,85.0,90.0
1993,Rural regions,East,1223,70.34423816382807,68.613879455954,72.42345520605436,50.0,60.0,84.0,14.0,135.0,60.0,57.0,60.0
1994,Urban regions,West,3654,86.5369698528288,84.80550968198602,88.0600479124355,60.0,80.0,104.0,9.0,170.0,80.0,80.0,82.025
1994,Urban regions,East,661,64.64658923083256,62.678726381851135,66.92251657794182,48.0,60.0,76.0,11.0,118.0,60.0,58.0,62.0
1994,Rural regions,West,982,98.46564539893791,95.49632290456292,101.81522883852335,70.0,90.0,120.0,10.0,195.0,90.0,84.0,90.0
1994,Rural regions,East,1199,69.3081968220409,67.11750897918748,71.21296733701226,50.0,60.0,82.0,10.0,130.0,60.0,59.0,60.0
1995,Urban regions,West,3830,86.25908372350295,84.9661164982688,87.81596932148692,60.0,80.0,103.0,12.0,167.5,80.0,80.0,83.0
1995,Urban regions,East,621,65.33254544070084,62.67315685159828,67.50866876857572,48.0,60.0,76.0,18.0,118.0,60.0,58.0,62.0
1995,Rural regions,West,1041,100.63369579827227,97.50875657851596,103.59731158015096,70.0,92.0,124.0,10.0,205.0,92.0,87.975,94.0
1995,Rural regions,East,1205,70.44558344847917,68.5438007863678,72.29315511415871,50.0,60.0,84.0,10.0,135.0,60.0,56.0,60.0
1996,Urban regions,West,3759,87.17345251986649,85.60922961769701,88.70442235233394,60.0,80.0,104.69638875428147,10.0,171.7409718857037,80.0,80.0,81.0
1996,Urban regions,East,638,67.1305789592303,64.67078504855651,69.73964915577709,50.0,60.0,78.0,12.0,120.0,60.0,56.0,60.0
1996,Rural regions,West,1034,100.88296044517394,97.65463381410301,103.90957050099365,70.0,95.0,125.0,10.0,207.5,95.0,90.0,100.0
1996,Rural regions,East,1200,72.24706288002776,70.36830788445043,74.48096508817426,50.0,63.0,88.08321169442374,10.0,145.20802923605936,63.0,61.0,66.0
1997,Urban regions,West,3700,87.93221244577695,86.37186898425458,89.54790372809366,60.0,80.0,107.0,10.0,177.5,80.0,79.0,80.0
1997,Urban regions,East,631,65.52075946595312,63.425688391940454,67.90382742312293,50.0,60.0,76.0,12.0,115.0,60.0,57.0,60.025
1997,Rural regions,West,1024,100.54610940699705,97.4155051493766,103.0267846865838,70.0,95.0,125.0,10.0,207.5,95.0,90.0,100.0
1997,Rural regions,East,1190,73.43616823359136,71.16606131809515,75.42571817372772,50.0,64.0,90.0,10.0,150.0,64.0,62.0,67.0
1998,Urban regions,West,4264,88.13541735375328,86.74571587378843,89.54952858246779,61.0,80.0,110.0,10.0,183.5,80.0,79.975,80.0
1998,Urban regions,East,650,69.45547509981009,66.40142227742892,71.82348970755204,53.0,65.0,80.0,12.5,120.5,65.0,63.0,68.0
1998,Rural regions,West,1193,103.8519828056664,100.30596508293769,106.86110757080701,74.0,100.0,128.4175996047632,10.0,210.04399901190803,100.0,100.0,105.0
1998,Rural regions,East,1310,78.60888125255047,76.15778684605999,80.4784032161271,55.0,70.0,100.0,8.0,167.5,70.0,70.0,74.0
1999,Urban regions,West,4066,89.04857984907835,87.37018454581097,90.77279255164382,61.0,80.0,110.0,10.0,183.5,80.0,78.0,80.0
1999,Urban regions,East,643,71.12390079432427,67.49926732651615,74.54476198218794,54.0,65.0,80.0,15.0,119.0,65.0,62.0,68.0
1999,Rural regions,West,1147,103.68594042518072,100.37446979493865,106.73433940271262,74.0,100.0,129.0,10.0,211.5,100.0,100.0,105.0
1999,Rural regions,East,1287,78.28718325188316,75.91942338294913,79.97674790515772,56.0,69.0,100.0,8.0,166.0,69.0,68.0,73.0
2000,Urban regions,West,7573,90.50275154200375,89.49912691883195,91.54541804588361,62.0,80.0,110.0,10.0,182.0,80.0,77.0,80.0
2000,Urban regions,East,1007,70.62465115708015,67.41542440520548,72.77208603941918,52.906234772379484,64.0,80.0,15.0,120.64064784143078,64.0,62.0,66.025
2000,Rural regions,West,2303,104.1513761121764,102.11647454906733,106.06912780669037,73.0,100.0,130.0,15.0,215.5,100.0,100.0,105.0
2000,Rural regions,East,2067,78.72570441402529,76.92941844992595,80.21706264171229,55.0,70.0,100.0,8.0,167.5,70.0,70.0,72.0
2001,Urban regions,West,6812,90.88657513452185,89.76079434070672,92.04080311044818,63.0,82.0,112.0,10.0,185.5,82.0,80.0,84.0
2001,Urban regions,East,955,70.82001343448634,67.64087433370786,73.85444011981141,53.0,64.0,80.0,15.0,120.5,64.0,61.0,66.0
2001,Rural regions,West,2025,105.15616538436682,102.8124619200824,106.87838056706829,75.0,100.0,130.0,15.0,212.5,100.0,100.0,102.0
2001,Rural regions,East,1888,79.32478005290059,77.74768393903206,80.65969446023766,56.0,70.0,100.0,8.0,166.0,70.0,69.0,71.025
2002,Urban regions,West,7276,90.68672701153935,89.61000973066828,91.812167221004,62.0,80.0,110.0,10.0,182.0,80.0,77.0,80.0
2002,Urban regions,East,961,70.23489516611099,68.08644652890463,72.2994258352807,52.0,64.0,82.0,20.0,127.0,64.0,63.0,67.0
2002,Rural regions,West,2094,104.5665961343387,102.55870661259368,106.94990411671186,74.0,100.0,126.0,18.0,204.0,100.0,100.0,102.0
2002,Rural regions,East,1881,78.26797177708197,76.36748114411941,79.91684152982282,55.0,70.0,100.0,9.0,167.5,70.0,68.0,71.025
2003,Urban regions,West,7010,90.20069268907723,88.85423937384058,91.29534497348544,62.0,80.0,110.0,12.0,182.0,80.0,78.0,80.0
2003,Urban regions,East,958,70.41695181228148,68.12437633277733,72.52528373201288,53.0,63.47267432171836,80.0,13.0,120.5,64.0,62.974999999999994,67.0
2003,Rural regions,West,1989,103.63765141961879,101.1531923799543,105.85730383213874,74.0,100.0,125.0,11.0,201.5,100.0,100.0,100.025
2003,Rural regions,East,1847,78.951498459418,77.18706428815528,80.8358087172896,56.0,70.0,100.0,10.0,166.0,70.0,68.0,72.0
2004,Urban regions,West,6819,91.15893455110975,90.04466873142984,92.30028187887767,63.0,81.0,112.0,10.0,185.5,81.0,78.0,82.0
2004,Urban regions,East,955,70.06955325655647,68.20802248669156,72.31234297965968,54.0,64.0,80.0,20.0,119.0,64.0,63.0,66.0
2004,Rural regions,West,1963,104.38810411859507,101.85062305953483,106.84488243518425,75.0,100.0,125.0,15.0,200.0,100.0,100.0,102.0
2004,Rural regions,East,1806,79.52165535336681,77.76869512541596,81.44604359678435,56.0,70.0,100.0,12.0,166.0,70.0,67.975,71.025
2005,Urban regions,West,6600,91.16673513010497,89.98332230806378,92.2381794291523,63.0,81.0,113.0,8.0,188.0,81.0,78.0,82.0
2005,Urban regions,East,940,70.63834553767964,68.31200897685873,73.13182340122421,54.0,63.0,80.0,16.0,119.0,63.0,61.0,65.0
2005,Rural regions,West,1907,106.05621178446205,104.00358547528181,108.53982523110457,75.0,100.0,130.0,10.0,212.5,100.0,100.0,102.0
2005,Rural regions,East,1752,80.22952017694487,78.4158060008385,82.07107069766691,57.0,70.0,100.0,12.0,164.5,70.0,66.0,70.0
2006,Urban regions,West,7154,91.34686325698789,90.3098072139312,92.56871657301195,63.0,81.0,114.0,9.0,190.5,81.0,79.0,82.0
2006,Urban regions,East,992,70.42499403806181,68.22374558039483,72.4328409892995,54.0,64.0,80.0,16.0,119.0,64.0,60.974999999999994,66.0
2006,Rural regions,West,2183,105.00887267982951,102.9307899978397,106.85283876753958,75.0,100.0,130.0,12.0,212.5,100.0,100.0,102.0
2006,Rural regions,East,1936,79.45027314059688,77.64787499704502,81.40058756174912,56.0,70.0,100.0,15.0,166.0,70.0,69.0,72.0
2007,Urban regions,West,6644,92.40273717526071,91.23746022501122,93.21487608444441,64.0,82.0,117.0,9.0,196.5,82.0,80.0,84.0
2007,Urban regions,East,943,71.42403419710398,69.13333526045398,73.55951483818106,54.0,65.0,81.0,17.0,121.5,65.0,62.0,67.0
2007,Rural regions,West,2049,106.45563378862045,103.80101876102417,109.10417448009812,75.0,100.0,130.0,17.0,212.5,100.0,100.0,100.0
2007,Rural regions,East,1817,80.75446983049953,78.36500295264469,82.87063450184031,56.0,70.0,100.0,12.0,166.0,70.0,68.0,72.0
2008,Urban regions,West,6244,92.98158964954986,91.72990085121656,94.20381614791972,64.0,83.0,120.0,10.0,204.0,83.0,81.0,86.0
2008,Urban regions,East,928,71.83386614757475,69.46859539002234,74.13804181262738,54.0,65.0,82.0,26.0,124.0,65.0,62.0,66.0
2008,Rural regions,West,1927,107.80773001441419,105.34706129740715,110.37544020033594,75.0,100.0,130.0,16.0,212.5,100.0,100.0,100.0
2008,Rural regions,East,1723,80.94498218888789,79.09438942165926,82.78865123573256,57.0,70.0,100.0,12.0,164.5,70.0,65.0,70.0
2009,Urban regions,West,5785,94.0659227737096,92.61532988587201,95.28794822650327,65.0,85.0,120.0,10.0,202.5,85.0,85.0,88.0
2009,Urban regions,East,898,70.89083994875489,68.33523289356363,73.30299926837665,54.0,64.0,80.0,15.0,119.0,64.0,61.0,66.0
2009,Rural regions,West,1837,108.4228965654403,105.98594595960355,110.97528353712623,75.0,100.0,130.0,10.0,212.5,100.0,100.0,100.0
2009,Rural regions,East,1657,82.24693870583089,80.12435596268365,84.39516953598378,57.0,74.0,100.0,15.0,164.5,74.0,72.0,78.0
2010,Urban regions,West,7942,95.18934919467691,94.02760049466312,96.59483663376908,65.0,85.0,120.0,13.0,202.5,85.0,84.0,86.025
2010,Urban regions,East,1121,71.4117286860197,68.32650816987757,73.62237811776485,54.0,65.0,80.0,20.0,119.0,65.0,62.0,68.0
2010,Rural regions,West,2697,108.49472012477672,105.98740118649441,110.88515168473303,75.0,100.0,130.0,18.0,212.5,100.0,100.0,100.0
2010,Rural regions,East,2039,84.00636051273655,81.78840458858538,86.42272864840618,58.0,75.0,103.0,15.0,170.5,75.0,70.0,78.0
2011,Urban regions,West,9397,94.75013943312469,93.8062369600743,95.83986815340292,65.0,85.0,120.0,11.0,202.5,85.0,85.0,87.0
2011,Urban regions,East,1336,71.95679192414127,69.9926609851766,74.20016946163076,54.0,65.0,82.0,12.0,124.0,65.0,62.0,67.0
2011,Rural regions,West,3462,108.69409838416193,106.50456309293082,110.69826712148522,75.0,100.0,135.0,13.0,225.0,100.0,100.0,100.0
2011,Rural regions,East,2408,83.35845476516228,81.6526940433577,85.2391552932813,58.0,74.0,103.0,16.0,170.5,74.0,71.0,77.0
2012,Urban regions,West,9128,95.45008523501312,94.17480374836303,96.58851065350478,65.0,85.0,120.0,12.0,202.5,85.0,84.975,87.0
2012,Urban regions,East,1301,72.66336566911122,70.4051371910758,75.14066032431884,54.0,65.75814311918631,83.11133795300343,10.332993070494858,126.77834488250858,66.0,64.0,68.0
2012,Rural regions,West,3463,108.5244264007826,105.91891429869078,110.6614272926123,75.0,100.0,132.0,15.0,217.5,100.0,96.0,100.0
2012,Rural regions,East,2411,83.16293803704065,81.14477343766804,84.94283702520069,58.0,74.0,100.0,16.0,163.0,74.0,72.0,78.0
2013,Urban regions,West,10515,94.7789005725343,93.53692610099266,95.82871245664371,65.0,85.0,120.0,10.0,202.5,85.0,85.0,87.0
2013,Urban regions,East,1316,72.35715505496397,70.12117104629242,74.58469370285962,54.0,65.0,80.0,15.0,119.0,65.0,62.0,66.0
2013,Rural regions,West,3698,107.55723141545445,105.3576283468374,109.51110613335037,74.0,100.0,131.0,14.0,216.5,100.0,100.0,100.0
2013,Rural regions,East,2341,83.78588826427632,81.88795513782667,85.656346407954,58.0,75.0,103.572098680338,10.0,171.930246700845,75.0,72.0,78.025
2014,Urban regions,West,9168,95.94048936307212,94.64946943669727,97.07523330997691,65.0,85.0,120.0,10.0,202.5,85.0,83.0,85.0
2014,Urban regions,East,1217,72.0695900083779,69.23904676572383,74.40381002588647,54.0,65.0,80.0,16.0,119.0,65.0,62.0,66.0
2014,Rural regions,West,3279,108.21295664442245,105.77119712432786,110.72581228570229,75.0,100.0,130.0,12.0,212.5,100.0,100.0,100.0
2014,Rural regions,East,2164,82.96679498835682,81.15805294477893,84.92648819978763,57.0,74.0,100.0,10.0,164.5,74.0,70.0,77.025
2015,Urban regions,West,9163,95.89979388368586,94.60442257083875,97.22437982538747,65.0,85.0,120.0,11.0,202.5,85.0,83.0,85.025
2015,Urban regions,East,1206,71.62637036689863,69.32680529327797,73.73927072718165,53.0,65.0,82.0,13.0,125.5,65.0,62.974999999999994,67.0
2015,Rural regions,West,3319,108.69106517222987,106.16698422251241,111.19519815958928,75.0,100.0,132.0,10.0,217.5,100.0,100.0,100.0
2015,Rural regions,East,2076,83.35775419152839,81.0290350926972,85.46372510499523,57.0,74.0,102.0,14.0,169.5,74.0,69.0,78.0
2016,Urban regions,West,9481,95.84376582547812,94.6052578141156,97.09284888448168,65.0,86.0,120.0,6.0,202.5,86.0,84.0,87.0
2016,Urban regions,East,1255,72.14393601802612,69.43664452312781,74.95549651306757,53.0,65.0,82.0,12.0,125.5,65.0,63.0,67.025
2016,Rural regions,West,3356,109.90892077163987,107.024107863737,112.74248749417114,75.0,100.0,135.0,10.0,225.0,100.0,93.0,100.0
2016,Rural regions,East,2168,85.48714347055622,82.68147623515556,88.03526416726703,58.0,75.0,108.76647142420325,14.0,184.91617856050811,75.0,70.0,77.0
2017,Urban regions,West,10549,96.14781335139442,94.92913412450916,97.46590130312498,65.0,86.0,120.0,10.0,202.5,86.0,84.0,87.0
2017,Urban regions,East,1401,72.79007271008882,70.59540819834824,75.16959001027868,53.0,65.0,85.0,10.0,133.0,65.0,62.0,66.0
2017,Rural regions,West,3827,109.89194446054104,107.08968968684778,112.54027696810341,75.0,100.0,136.0,9.0,227.5,100.0,94.0,100.0
2017,Rural regions,East,2386,86.19616165794045,83.90603506733801,88.3167731415818,58.0,77.0,110.0,15.0,188.0,77.0,74.0,80.0
2018,Urban regions,West,10452,96.58631944588795,95.41074761412455,97.9218233468226,65.0,86.0,120.0,11.0,202.5,86.0,82.0,87.0
2018,Urban regions,East,1416,73.68929468753983,71.14004821806522,76.13559281489657,54.0,66.0,87.0,14.0,136.5,66.0,63.0,68.0
2018,Rural regions,West,3586,110.15515937854374,107.69105366777569,112.68754997272808,75.0,100.0,137.6872191163764,13.0,231.71804779094103,100.0,93.0,100.0
2018,Rural regions,East,2355,86.64444985062164,83.97659906201943,89.02212558501465,58.0,79.0,110.0,14.0,188.0,79.0,78.0,84.0
2019,Urban regions,West,10517,97.59736397405524,96.34503688545783,99.02743506994246,65.0,87.0,120.0,10.0,202.5,87.0,84.0,89.0
2019,Urban regions,East,1425,75.24454756471265,72.87009618872666,78.00982424720593,55.0,68.0,88.0,20.0,137.5,68.0,66.0,71.0
2019,Rural regions,West,3581,111.0646803127006,108.22427954165745,113.23608304673931,75.0,103.0,139.3850269603125,14.0,235.96256740078127,103.0,96.0,106.0
2019,Rural regions,East,2414,87.63074011612437,84.88048023087697,89.84223592179919,58.0,80.0,113.93188439261681,15.0,197.829710981542,80.0,79.0,85.0
2020,Urban regions,West,11838,98.49986413002941,97.00177919371232,99.5577911736089,65.0,90.0,120.0,9.0,202.5,90.0,90.0,93.025
2020,Urban regions,East,1532,75.90462944387305,73.01675657347006,78.4473527975815,55.0,68.0,90.0,12.0,142.5,68.0,66.0,71.0
2020,Rural regions,West,3649,112.25912901996983,109.75516690131911,114.74343618442342,78.0,105.0,140.0,10.0,233.0,105.0,100.0,110.0
2020,Rural regions,East,2310,89.69890594176657,87.27071849102751,92.04234772273644,60.0,80.0,115.0,12.0,197.5,80.0,76.0,84.0
2021,Urban regions,West,7582,98.98329253389502,97.34791580797447,100.52632613624561,65.0,90.0,120.0,9.0,202.5,90.0,90.0,94.0
2021,Urban regions,East,1031,77.04134906206113,73.24453658583406,80.32373212185819,56.0,69.0,90.0,11.0,141.0,69.0,66.0,73.0
2021,Rural regions,West,2395,112.60196601078212,109.29330674409243,115.77578352504122,77.0,104.0,140.0,9.0,234.5,104.0,98.0,108.0
2021,Rural regions,East,1558,91.08996651713937,87.74407487588098,94.10768395092231,60.0,80.0,120.0,12.0,210.0,80.0,75.0,81.0
