year,hhtyp,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Single-person household,Owner,256,82.73707527482169,78.20068144352155,86.89733232120773,60.0,80.0,100.0,28.0,160.0,80.0,80.0,86.025
1984,Single-person household,Tenant,1032,55.536203758584946,54.6359653885034,56.76128078536939,43.8567897487798,54.0,65.0,12.141974371949509,96.7148153768303,54.0,53.0,56.0
1984,Couple without children,Owner,510,99.07741815524935,95.97932265386889,101.78693057784415,75.0,94.6688345170575,120.0,30.0,187.5,95.0,90.0,100.0
1984,Couple without children,Tenant,841,71.42973910921644,69.80892154106937,72.94520461832752,60.0,69.0,80.0,30.0,110.0,69.0,68.0,70.0
1984,Single parent,Owner,88,105.3529127601614,96.06060437675153,111.83125668409019,80.0,100.0,122.86007444339023,50.0,187.15018610847557,100.0,90.0,100.0
1984,Single parent,Tenant,238,76.25454756912288,72.96310069333555,79.06438788617729,62.0,72.07155426039529,86.0,26.0,122.0,72.0,68.0,74.0
1984,Couple with children,Owner,1028,120.01902557047733,118.08218734247686,122.2407691438033,99.0,120.0,139.11294520748697,40.0,199.28236301871743,120.0,120.0,125.0
1984,Couple with children,Tenant,1608,87.1010290758876,85.06999328573166,88.84716696486791,70.0,82.0,100.0,25.0,145.0,82.0,79.0,84.0
1984,Multi-generational household,Owner,70,134.9362642467216,120.718755629361,144.8088563864943,99.47470777458723,130.0,160.0,63.0,250.78793833811915,130.0,120.0,140.0
1984,Multi-generational household,Tenant,58,85.23102717416052,74.56074748027113,94.79247739608681,69.3710716667616,80.0,100.0,34.0,145.94339249985762,80.0,65.0,85.125
1984,Other Combinations,Owner,53,113.85637930863587,103.23649155684954,124.38946109291157,80.0,100.64696989602663,140.0,43.0,200.0,100.0,79.87499999999997,110.0
1984,Other Combinations,Tenant,81,79.82931604607693,72.88383651125255,85.97183234686551,64.46733774690689,76.46332617180467,90.0,26.16834436726723,128.29899337963965,77.0,74.0,82.0
1985,Single-person household,Owner,217,81.11205540999403,73.7625979817227,86.7548180465158,60.0,75.0,91.29133662802154,16.0,138.22834157005386,75.0,70.0,80.0
1985,Single-person household,Tenant,923,55.74593964971898,54.53268537146994,56.93097341101075,43.0,54.0,65.0,10.0,98.0,54.0,53.0,56.0
1985,Couple without children,Owner,460,98.96615951307137,95.19335153766707,101.70574420134199,75.0,95.0,120.0,40.0,187.5,95.0,90.0,100.0
1985,Couple without children,Tenant,765,72.57155732782007,71.1817820398181,74.12253963031637,59.0,70.0,82.0,24.5,116.5,70.0,70.0,74.0
1985,Single parent,Owner,85,111.20838988429554,103.24783650063108,118.67675520851306,82.31846169432,100.80861668066665,125.8996095072807,50.0,191.27133122672174,101.0,82.0,102.0
1985,Single parent,Tenant,208,75.60073793648407,71.82879734299662,79.08776727332818,60.0,72.29593648246434,87.0,20.0,127.5,72.0,65.0,74.0
1985,Couple with children,Owner,986,119.10543688087124,116.75347948026184,120.81341820115037,97.0,120.0,139.0,36.0,202.0,120.0,120.0,125.0
1985,Couple with children,Tenant,1389,86.97461818327412,85.14009648902977,88.6358736900636,70.0,81.0,99.0,26.5,142.5,81.0,78.0,82.0
1985,Multi-generational household,Owner,69,129.63786713634914,118.83750730905325,139.94158846154625,90.0,120.0,152.36019669999192,54.0,245.90049174997978,120.0,100.0,128.05
1985,Multi-generational household,Tenant,47,81.70382631129885,75.23832915368752,87.08153489254393,74.64482841064628,80.0,85.20939886146529,58.797972734417776,101.0562545376938,80.0,75.0,81.0
1985,Other Combinations,Owner,48,113.32032608733005,99.66009727557085,123.91739868856419,80.0,109.67206040263352,139.32459271621138,42.0,220.0,110.0,100.0,130.0
1985,Other Combinations,Tenant,75,77.10866358127707,71.7324487207226,82.10523308384437,64.92330058606451,73.84614434969924,90.0,27.308251465161284,127.61504912090322,74.0,68.0,81.0
1986,Single-person household,Owner,222,79.69694924100631,73.62280469796353,84.67911847199018,60.0,72.97269682576803,90.0,20.0,135.0,73.0,67.0,76.0
1986,Single-person household,Tenant,856,56.378110311475496,55.190838652249255,57.57485665549929,43.0,55.0,67.0,8.0,103.0,55.0,54.0,57.0
1986,Couple without children,Owner,455,100.42811857128288,97.25847764200529,103.59475349667052,77.92846523693672,96.0,120.0,40.0,183.10730214459494,96.0,92.0,100.05
1986,Couple without children,Tenant,750,72.94693358238074,71.51475150583069,74.57921234629005,59.0,70.0,82.0,24.5,116.5,70.0,69.0,72.0
1986,Single parent,Owner,86,117.08920419214908,108.49601034112193,126.16007591479308,89.01819669633511,110.0,134.55874227926742,55.0,202.86956065366587,110.0,100.0,120.0
1986,Single parent,Tenant,194,79.40041630500826,74.02427585963697,84.68137548930851,62.16260679502772,75.0,90.0,20.406516987569297,131.7560898074584,75.0,70.0,80.0
1986,Couple with children,Owner,960,119.83389954263764,117.18381945127277,121.92710594718658,100.0,120.0,140.0,45.0,200.0,120.0,120.0,125.0
1986,Couple with children,Tenant,1276,87.04571842592081,85.14257901282974,88.84375428206883,70.0,82.0,98.52638168392444,30.0,141.3159542098111,82.0,80.0,84.0
1986,Multi-generational household,Owner,64,125.33990488385389,114.16702506380352,137.76590300795368,90.0,117.65345249190378,150.0,50.0,240.0,120.0,110.0,140.0
1986,Multi-generational household,Tenant,53,83.68264277809595,68.04484224202095,94.16341316450423,68.0,79.72752943484326,92.27624094710012,31.58563857934982,128.6906023677503,79.0,73.0,82.0
1986,Other Combinations,Owner,49,114.27812272509418,103.57147159554106,126.69346310761024,90.0,106.90240286871469,140.0,42.0,215.0,108.0,96.0,126.0
1986,Other Combinations,Tenant,70,78.02168227465768,72.51350625431427,83.31996227591996,65.0,75.0,92.18086357693073,25.0,132.95215894232683,75.0,70.0,80.0
1987,Single-person household,Owner,225,77.86098661506537,74.147684098522,81.26552689273905,60.0,74.0,90.0,16.0,135.0,74.0,69.0,78.0
1987,Single-person household,Tenant,852,56.98492160575235,55.70437285337416,58.22503434292384,45.0,55.0,65.0,15.0,95.0,55.0,54.0,57.0
1987,Couple without children,Owner,473,101.48695457635111,97.92502657408255,104.55909983851603,80.0,96.19385044208782,120.0,34.0,180.0,96.0,92.0,100.0
1987,Couple without children,Tenant,719,73.4870807975189,71.90393411982829,74.97522274615034,59.0,70.0,84.0,21.5,121.5,70.0,68.0,72.0
1987,Single parent,Owner,89,115.92759417056087,107.43322797657932,124.51216153357393,85.0,105.30999698190921,135.4860461332098,55.0,211.21511533302453,102.0,84.0,104.0
1987,Single parent,Tenant,189,79.10510338740485,74.8353914754423,83.98895152828008,60.0,74.0,90.0,20.0,135.0,74.0,70.975,78.05
