year,quintil_oecd_hh,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,West,1202,70.58040272954806,69.75604061641475,71.40476484268136,50.0,65.0,86.12262175838056,8.0,140.3065543959514,65.0,62.0,66.0
1984,2nd Quintile,West,1199,81.39750637418197,80.52319328521256,82.27181946315139,60.0,75.0,100.0,12.0,160.0,75.0,73.0,78.0
1984,3rd Quintile,West,1174,83.19761565503146,82.25314039773522,84.14209091232769,60.0,79.0,100.0,6.0,160.0,79.0,78.0,83.0
1984,4th Quintile,West,1191,88.55120660989228,87.56858158025702,89.53383163952753,64.0,80.42636302614318,110.0,11.0,179.0,81.0,77.0,82.0
1984,5th Quintile,West,1076,100.02773179200854,98.7825279697341,101.27293561428297,70.0,90.0,120.0,16.0,195.0,90.0,86.0,90.0
1985,1st Quintile,West,1075,69.70942904620068,68.87570924988631,70.54314884251505,50.0,64.65624542991112,86.0,10.0,140.0,65.0,62.0,69.0
1985,2nd Quintile,West,1076,78.17871895423336,77.28294978489775,79.07448812356897,58.0,70.0,93.0,13.0,145.5,70.0,68.0,70.0
1985,3rd Quintile,West,1073,84.0355136229795,83.006644456501,85.064382789458,60.0,78.0,100.0,9.0,160.0,78.0,76.0,81.0
1985,4th Quintile,West,1061,89.01512336527664,87.97317372569289,90.05707300486038,63.0,82.0,109.95693560111096,11.0,180.3923390027774,82.0,79.0,84.0
1985,5th Quintile,West,980,99.18387266041171,97.80251973161302,100.5652255892104,70.0,90.0,120.0,12.0,195.0,90.0,82.0,90.025
1986,1st Quintile,West,992,69.89719562398102,68.92521626842739,70.86917497953465,50.0,65.0,81.78128691117695,8.0,129.45321727794237,65.0,63.0,69.0
1986,2nd Quintile,West,1030,80.86035276688492,79.94840166549001,81.77230386827982,60.0,75.0,98.0,16.0,155.0,75.0,72.975,79.0
1986,3rd Quintile,West,1033,82.69389628873398,81.52606570830886,83.8617268691591,60.0,75.0,100.0,14.0,160.0,75.0,70.0,78.0
1986,4th Quintile,West,1028,85.40575143218504,84.38317549250803,86.42832737186205,60.0,80.0,102.29024235150244,11.0,165.7256058787561,80.0,80.0,82.0
1986,5th Quintile,West,951,102.90239447074316,101.6361751280191,104.16861381346722,75.0,100.0,124.01021084969938,20.0,197.52552712424844,100.0,100.0,106.0
1987,1st Quintile,West,947,68.53835595298594,67.57087360435592,69.50583830161595,50.0,63.0,80.0,12.0,125.0,63.0,61.0,66.0
1987,2nd Quintile,West,1018,81.49585315846198,80.5025917964672,82.48911452045677,60.0,73.0,100.0,16.0,160.0,73.0,68.0,76.0
1987,3rd Quintile,West,1023,82.99091728207048,82.00594906668292,83.97588549745805,60.0,79.0,100.0,15.0,160.0,79.0,78.0,83.0
1987,4th Quintile,West,1032,88.03041146118181,86.98574324571017,89.07507967665346,64.0,80.0,110.0,11.0,179.0,80.0,74.0,80.0
1987,5th Quintile,West,952,101.29065379890268,100.04387194752577,102.53743565027959,72.0,98.0,120.0,16.0,192.0,98.0,96.0,104.0
1988,1st Quintile,West,940,71.32144984906407,70.34680774688009,72.29609195124804,52.0,65.0,85.0,16.0,134.5,65.0,62.0,67.0
1988,2nd Quintile,West,966,79.13650385220366,78.18205980313932,80.090947901268,58.0,70.0,96.0,10.0,153.0,70.0,66.0,70.0
1988,3rd Quintile,West,992,85.01161089176256,83.8958768204682,86.12734496305691,60.0,80.0,100.0,14.0,160.0,80.0,80.0,84.0
1988,4th Quintile,West,977,90.21339221496365,89.14012575821884,91.28665867170845,65.0,85.0,110.0,10.0,177.5,85.0,81.0,90.0
1988,5th Quintile,West,893,101.65164008429201,100.31951593100112,102.9837642375829,72.0,94.0,124.0,16.0,202.0,94.0,89.975,98.0
1989,1st Quintile,West,906,70.51402756266538,69.55155418812292,71.47650093720783,52.0,65.0,83.0,10.0,129.5,65.0,62.0,68.0
1989,2nd Quintile,West,985,80.49496957308907,79.47510944616272,81.51482970001541,59.0,73.0,98.0,12.0,156.5,73.0,71.0,76.0
1989,3rd Quintile,West,955,84.71608481790676,83.72150165641717,85.71066797939635,63.0,80.0,100.0,12.0,155.5,80.0,80.0,83.0
1989,4th Quintile,West,953,89.71333863285108,88.56296880193106,90.86370846377109,64.0,84.0,115.0,10.0,191.5,84.0,81.975,88.0
1989,5th Quintile,West,851,104.30303188749092,102.90553940785297,105.70052436712886,75.0,96.0,125.0,20.0,200.0,96.0,92.0,101.025
1990,1st Quintile,West,38,64.5724289579486,58.03363882268108,71.11121909321612,33.10623789120814,58.478075938070745,89.14176302163817,16.0,173.1950507172832,57.0,38.0,69.125
1990,1st Quintile,East,2158,65.01754810801273,64.42250194084983,65.61259427517564,47.0,60.0,78.0,10.0,124.5,60.0,60.0,61.0
1990,2nd Quintile,West,1152,73.84205935363117,72.93566693180409,74.74845177545825,55.0,68.0,90.0,10.0,142.5,68.0,66.0,70.025
1990,3rd Quintile,West,1183,82.50567353288517,81.62079723941235,83.39054982635798,60.0,76.0,100.0,14.0,160.0,76.0,72.0,77.0
1990,4th Quintile,West,1152,86.98168655589235,85.9818637068538,87.9815094049309,62.82006404743376,80.0,107.0,12.0,173.26990392884937,80.0,76.975,81.025
1990,5th Quintile,West,1065,101.74522426919856,100.53692010777378,102.95352843062334,72.0,95.0,124.0,16.0,202.0,95.0,92.0,100.0
1991,1st Quintile,West,62,69.94857206630628,65.9348603829727,73.96228374963987,50.0,61.75748574367273,89.96578960012081,17.0,149.91447400030205,60.0,50.0,63.0
1991,1st Quintile,East,1987,65.83710681540809,65.20667283207068,66.4675407987455,48.0,60.0,80.0,10.0,128.0,60.0,60.0,60.0
1991,2nd Quintile,West,1135,73.1524227005086,72.23354280072387,74.07130260029332,53.0,67.0,90.0,9.0,145.5,67.0,64.0,69.0
1991,3rd Quintile,West,1189,83.14718261518856,82.24574552774459,84.04861970263252,60.0,76.0,100.0,12.0,160.0,76.0,72.0,78.0
1991,4th Quintile,West,1193,90.53685475412871,89.5310340949232,91.54267541333422,65.0,85.0,110.0,10.0,177.5,85.0,82.0,90.0
1991,5th Quintile,West,1063,101.97857922718765,100.73373804967443,103.22342040470087,72.0,93.0,124.0,18.0,202.0,93.0,88.0,96.0
1992,1st Quintile,West,572,70.45891740051123,69.03769951772948,71.88013528329297,50.0,64.0,84.0,9.0,135.0,64.0,61.974999999999994,68.0
1992,1st Quintile,East,827,57.95890510206397,57.110367031466204,58.80744317266174,42.0,52.0,70.0,14.0,112.0,52.0,49.0,54.0
1992,2nd Quintile,West,881,80.52252275247288,79.49391472588917,81.55113077905659,60.0,75.0,100.0,15.0,160.0,75.0,74.0,80.0
1992,2nd Quintile,East,619,72.85811651845388,71.65302889724768,74.06320413966009,53.0,64.0,90.0,22.0,145.5,64.0,63.0,68.0
1992,3rd Quintile,West,1022,82.63404201944793,81.63777470970616,83.6303093291897,60.0,75.0,100.0,12.0,160.0,75.0,70.0,78.0
1992,3rd Quintile,East,314,76.33366963105173,74.71792607913873,77.94941318296473,57.0,68.3471156402025,90.0,11.0,139.5,68.0,64.0,71.0
1992,4th Quintile,West,1141,88.37034820420564,87.3309612748244,89.40973513358688,63.0,80.0,110.0,16.0,180.5,80.0,75.0,80.0
1992,4th Quintile,East,128,81.07671068600295,78.46400345169135,83.68941792031455,60.0,73.42868395759413,92.33377275595946,24.0,140.83443188989864,73.0,66.0,81.0
1992,5th Quintile,West,1039,105.82974883883944,104.57142095271205,107.08807672496683,75.0,100.0,130.0,10.0,212.5,100.0,100.0,105.0
1992,5th Quintile,East,58,82.83351858059038,78.28438797512419,87.38264918605657,60.0,70.0,100.0,31.0,160.0,70.0,60.0,76.0
1993,1st Quintile,West,694,71.49352456586904,70.28632267452181,72.70072645721626,53.0,66.0,86.13778125580224,9.0,135.8444531395056,66.0,64.0,69.0
1993,1st Quintile,East,612,58.47652212016761,57.47536379882447,59.47768044151075,43.0,53.0,69.70389634166669,11.0,109.75974085416672,53.0,51.0,56.0
1993,2nd Quintile,West,868,80.10628420529328,79.08844819315817,81.12412021742838,58.0,73.0,100.0,15.0,163.0,73.0,70.0,76.0
1993,2nd Quintile,East,630,68.56529223149738,67.41974662437222,69.71083783862254,50.0,60.0,80.0,18.0,125.0,60.0,57.0,60.0
1993,3rd Quintile,West,996,87.57004760262856,86.49493455839084,88.64516064686629,62.0,80.0,106.82650715881178,15.0,174.06626789702943,80.0,75.0,80.0
1993,3rd Quintile,East,377,78.3112662141994,76.7893656917395,79.83316673665931,58.0,70.0,90.0,25.0,138.0,70.0,65.975,75.0
1993,4th Quintile,West,1095,90.42130443803507,89.40703675154806,91.43557212452207,65.0,84.17424720086042,110.0,10.0,177.5,84.0,81.0,88.0
1993,4th Quintile,East,197,81.82424028417256,79.58875342980511,84.05972713854001,58.744566607131624,75.0,100.0,30.0,161.88315008930255,75.0,72.0,81.05
1993,5th Quintile,West,1030,104.98724255801767,103.63842882206427,106.33605629397107,74.0327252806076,96.0,129.40992514638273,15.0,212.47572494504544,96.0,92.0,102.0
1993,5th Quintile,East,69,82.50036977479914,78.81008464326412,86.19065490633416,64.0,74.41443156683508,94.45533878431102,28.0,140.13834696077757,75.0,66.0,80.0
1994,1st Quintile,West,805,71.29884039334414,70.26718515658497,72.3304956301033,52.0,65.0,87.0,9.0,139.5,65.0,63.0,68.0
1994,1st Quintile,East,531,59.148048634529744,58.05702213820107,60.23907513085842,43.0,54.0,70.0,10.0,110.5,54.0,52.974999999999994,58.0
1994,2nd Quintile,West,837,82.3223169426651,81.27469428984229,83.3699395954879,60.0,76.0,100.0,15.0,160.0,76.0,72.0,78.0
1994,2nd Quintile,East,573,65.79222736620089,64.73921406192535,66.84524067047643,49.0,60.0,78.0,12.0,121.5,60.0,60.0,60.025
1994,3rd Quintile,West,961,86.82334388530649,85.73134693642933,87.91534083418364,60.95611869430106,80.0,105.0,15.0,171.0658219585484,80.0,75.0,80.0
1994,3rd Quintile,East,403,73.94549350567846,72.40632768553604,75.48465932582087,52.0,65.0,90.0,15.0,147.0,65.0,60.0,70.0
1994,4th Quintile,West,1019,92.6311324272138,91.50546919492425,93.75679565950335,65.0,85.0,115.0,16.0,190.0,85.0,81.94999999999999,90.0
1994,4th Quintile,East,237,77.17781627898468,75.252034997383,79.10359756058635,55.0,67.49892879566156,91.77075459733672,25.0,146.92688649334178,67.0,58.974999999999994,72.025
1994,5th Quintile,West,1010,106.62729987364729,105.29653528960293,107.95806445769165,77.0,100.0,130.0,15.0,209.5,100.0,100.0,105.0
1994,5th Quintile,East,115,85.41421933039962,81.83311100811274,88.9953276526865,60.59133014267005,75.0,100.0,30.0,159.11300478599492,75.0,70.0,80.0
1995,1st Quintile,West,933,71.87197228695705,70.9049434205875,72.83900115332659,51.0,65.0,90.0,10.0,148.5,65.0,60.974999999999994,66.0
1995,1st Quintile,East,464,58.2355797164961,57.05708214644234,59.414077286549855,42.0,53.0,69.0,10.0,109.5,53.0,51.0,56.0
1995,2nd Quintile,West,933,81.89990113851644,80.86951749317691,82.93028478385597,60.0,75.0,100.0,15.0,160.0,75.0,70.0,77.025
1995,2nd Quintile,East,537,65.4848085414965,64.44627701271347,66.52334007027954,50.0,60.0,78.0,12.0,120.0,60.0,60.0,62.0
1995,3rd Quintile,West,993,87.95188193252832,86.82792172226395,89.0758421427927,61.0,80.0,109.35876087171661,16.0,181.89690217929154,80.0,75.0,82.0
1995,3rd Quintile,East,406,73.14788700396001,71.63165012603659,74.66412388188343,52.81454907756867,65.0,84.0,15.0,130.778176383647,65.0,60.0,69.0
1995,4th Quintile,West,997,92.81213667969122,91.6941103537195,93.93016300566295,65.0,85.0,115.0,18.0,190.0,85.0,80.0,90.0
1995,4th Quintile,East,287,77.4504066803036,75.5965322514395,79.3042811091677,55.0,70.0,96.47813516714356,22.0,158.69533791785892,70.0,62.0,76.0
1995,5th Quintile,West,1011,107.66303778190202,106.30621009099819,109.01986547280585,75.0,100.0,130.0,25.0,212.5,100.0,100.0,105.0
1995,5th Quintile,East,132,94.73311945562565,90.9098697548179,98.5563691564334,63.99152779689496,80.0,110.0,32.0,179.01270830465756,80.0,61.0,85.0
1996,1st Quintile,West,937,72.51686312561586,71.51203739981817,73.52168885141354,50.0,65.0,90.0,10.0,150.0,65.0,60.0,66.0
1996,1st Quintile,East,442,59.85308897637911,58.571220791366386,61.13495716139184,43.0,53.4099603403818,70.0,10.0,110.5,53.0,50.0,56.0
1996,2nd Quintile,West,938,82.93953120090838,81.9461569069504,83.93290549486635,60.0,78.0,100.0,19.0,160.0,78.0,76.0,81.0
1996,2nd Quintile,East,513,67.8665222704064,66.70614698784341,69.0268975529694,50.0,60.0,80.0,12.0,125.0,60.0,56.0,60.0
1996,3rd Quintile,West,945,88.04800901394357,86.9460247764224,89.14999325146474,62.0,80.0,106.17163415575727,15.0,172.4290853893932,80.0,75.0,80.0
1996,3rd Quintile,East,442,74.11938187664826,72.63520700324268,75.60355675005384,55.0,65.0,90.0,15.0,142.5,65.0,60.0,68.025
1996,4th Quintile,West,1020,93.72006432943645,92.57691103333806,94.86321762553484,65.0,86.0,120.0,18.0,202.5,86.0,82.0,90.0
1996,4th Quintile,East,284,78.31953190745841,76.49769340233314,80.14137041258368,55.0,70.0,99.0,28.0,165.0,70.0,64.0,75.0
1996,5th Quintile,West,948,109.2890287174623,107.88383194662103,110.69422548830357,80.0,100.0,130.9415456935555,26.0,207.35386423388874,100.0,100.0,104.0
1996,5th Quintile,East,157,92.37434418539942,88.77943748512492,95.96925088567393,60.0,79.18447874169557,110.0,32.0,185.0,80.0,73.0,88.0
1997,1st Quintile,West,885,73.75518548815711,72.77492941267164,74.73544156364258,54.0,67.0,90.0,10.0,144.0,67.0,64.0,70.0
1997,1st Quintile,East,435,60.544305765813704,59.397077434150866,61.69153409747654,45.0,55.0,70.0,10.0,107.5,55.0,50.0,56.025
1997,2nd Quintile,West,932,81.96105534401654,80.95895965452883,82.96315103350426,60.0,76.0,100.0,16.0,160.0,76.0,72.0,80.0
1997,2nd Quintile,East,516,66.3504945462609,65.2022672071241,67.49872188539771,50.0,60.0,76.27250454787192,14.0,115.68126136967979,60.0,58.974999999999994,60.0
1997,3rd Quintile,West,948,89.63098189756339,88.54764730541727,90.7143164897095,65.0,80.0,110.0,15.0,177.5,80.0,75.0,80.0
1997,3rd Quintile,East,407,72.78461958370008,71.25090007524614,74.31833909215402,53.35924918125081,64.0,88.92219775228928,15.0,142.26662060884698,64.0,58.0,68.0
1997,4th Quintile,West,991,93.62657969743724,92.4225789491965,94.83058044567797,65.0,86.0,115.0,10.0,190.0,86.0,82.0,90.0
1997,4th Quintile,East,309,80.87734399931193,79.09580854137796,82.6588794572459,59.66371437991675,74.88337739452224,100.0,30.0,160.50442843012488,75.0,70.0,81.025
1997,5th Quintile,West,968,109.69208823807192,108.32431278162292,111.05986369452091,80.0,100.0,132.0,18.0,210.0,100.0,99.975,100.0
1997,5th Quintile,East,154,96.74729978011933,93.74004484383912,99.75455471639955,66.4590266619461,90.0,120.0,28.0,200.31146000708085,90.0,80.0,96.05
1998,1st Quintile,West,1056,72.17553984073058,71.25465772147417,73.09642195998698,50.0,66.0,86.20020713115859,10.0,140.5005178278965,66.0,62.0,68.0
1998,1st Quintile,East,439,59.46035626642413,58.53287066551425,60.387841867334004,48.0,57.0,68.0,18.0,98.0,57.0,55.0,58.025
1998,2nd Quintile,West,1089,84.50499572298881,83.48502848341664,85.52496296256098,60.0,79.0,100.0,12.0,160.0,79.0,78.0,82.0
1998,2nd Quintile,East,512,71.77497276862843,70.61147599889182,72.93846953836504,52.913382977207256,65.0,85.0,8.0,133.1299255341891,65.0,62.0,69.0
1998,3rd Quintile,West,1041,90.7309023285681,89.68779637000645,91.77400828712976,65.0,85.0,112.0,15.0,182.5,85.0,82.0,90.0
1998,3rd Quintile,East,485,77.53833945566538,76.29106337053395,78.78561554079681,58.0,70.0,94.0,24.0,148.0,70.0,67.0,73.0
1998,4th Quintile,West,1131,94.62777092253211,93.54477448572842,95.71076735933579,66.0,86.0,120.0,20.0,201.0,86.0,82.0,88.025
1998,4th Quintile,East,345,87.76511381742735,85.96445678447094,89.56577085038376,61.0,78.0,110.0,28.0,183.5,78.0,73.975,84.025
1998,5th Quintile,West,1136,111.53324728729193,110.22987905695591,112.83661551762795,80.0,102.01217414405723,135.0,20.0,217.5,102.0,96.0,104.0
1998,5th Quintile,East,179,107.10917180544898,103.82951085824189,110.38883275265607,78.0,98.00775849596994,120.78293657663596,13.825595135046058,184.9573414415899,98.0,87.94999999999999,106.0
1999,1st Quintile,West,990,71.72762962727651,70.79603441064269,72.65922484391034,50.0,65.0,85.94063863454336,10.0,139.8515965863584,65.0,60.0,66.0
1999,1st Quintile,East,481,64.34392398501146,63.21875831706449,65.46908965295843,49.0,60.0,74.0,11.5,111.5,60.0,59.974999999999994,63.0
1999,2nd Quintile,West,1004,83.97744149749018,82.90486419188794,85.05001880309241,60.0,79.0,100.0,12.0,160.0,79.0,78.0,83.0
1999,2nd Quintile,East,534,71.29763158036405,70.17422582214279,72.42103733858532,55.0,64.0,82.0,14.5,122.5,64.0,61.0,68.0
1999,3rd Quintile,West,1044,91.82171002029543,90.7205831098793,92.92283693071155,64.0,85.0,115.0,15.0,191.5,85.0,80.0,90.0
1999,3rd Quintile,East,467,79.39139468567518,78.01367239093449,80.76911698041587,58.0,70.0,97.08238652745284,27.0,155.7059663186321,70.0,65.0,72.0
1999,4th Quintile,West,1091,96.43208249802143,95.29241399992554,97.57175099611732,68.0,90.0,120.0,20.0,198.0,90.0,89.0,94.0
1999,4th Quintile,East,295,86.4885932593555,84.63921979515274,88.33796672355825,61.957245609283596,80.0,105.37820437216136,12.0,170.509642516478,80.0,72.0,87.0
1999,5th Quintile,West,1084,112.01365691450577,110.67558865425748,113.35172517475407,80.0,104.0,135.0,18.0,217.5,104.0,98.0,108.0
1999,5th Quintile,East,153,104.38985203297159,100.03277788207821,108.74692618386497,68.60528335335037,92.0,120.95366393634906,34.0,199.47623481084707,92.0,83.975,100.1
2000,1st Quintile,West,1797,73.1651745605269,72.45035174888791,73.8799973721659,52.0,68.0,86.0,10.0,137.0,68.0,66.0,71.0
2000,1st Quintile,East,739,61.8750427294217,61.0093823510789,62.7407031077645,47.0,56.010050915684616,70.0,12.5,104.5,56.0,54.0,57.0
2000,2nd Quintile,West,1858,83.00909572498635,82.26604873092622,83.75214271904649,60.0,77.0,100.0,12.0,160.0,77.0,74.0,79.0
2000,2nd Quintile,East,862,71.2886612032157,70.41109777422285,72.16622463220854,54.0,64.0,83.0,10.5,126.5,64.0,61.974999999999994,66.0
2000,3rd Quintile,West,1929,91.9843062451572,91.17196204033144,92.79665044998296,64.14796474047682,85.0,114.0,18.0,188.77805288928477,85.0,83.0,88.0
2000,3rd Quintile,East,747,80.3855576846919,79.27601601987996,81.49509934950385,58.85819837308947,71.0,100.0,18.0,161.71270244036577,71.0,66.975,72.0
2000,4th Quintile,West,2112,97.45857073690387,96.66093526307452,98.25620621073321,68.0,90.0,120.0,16.0,198.0,90.0,87.0,90.025
2000,4th Quintile,East,465,87.72707012831488,86.21971567099462,89.23442458563514,61.0,79.0041796253816,110.0,26.0,183.5,79.0,76.94999999999999,83.0
2000,5th Quintile,West,2175,116.2888494350629,115.29930749295895,117.27839137716686,82.0,110.0,140.0,20.0,227.0,110.0,110.0,112.0
2000,5th Quintile,East,260,106.47055037795,103.39558068422672,109.5455200716733,74.89242245328359,100.0,120.0,27.0,187.66136632007462,100.0,98.0,110.0
2001,1st Quintile,West,1526,72.25055989252473,71.5292229776501,72.97189680739938,52.0,67.0,86.0,10.0,137.0,67.0,64.0,69.0
2001,1st Quintile,East,687,61.06176108208339,60.19703237452267,61.926489789644116,47.0,56.76503081005314,70.0,12.5,104.5,57.0,55.0,59.025
2001,2nd Quintile,West,1676,85.58193072347981,84.76631199323266,86.39754945372697,60.0,79.0,102.76489319575774,12.0,166.91223298939434,79.0,78.0,82.025
2001,2nd Quintile,East,786,72.80154274324258,71.85653702113035,73.7465484653548,55.60815377304122,65.0,86.0,10.020384432603045,131.58776934043817,65.0,62.0,67.0
2001,3rd Quintile,West,1782,93.10837374305343,92.23063907163903,93.98610841446784,65.0,85.0,115.0,18.0,190.0,85.0,83.0,87.0
2001,3rd Quintile,East,678,81.44620341355115,80.30059698770721,82.59180983939508,59.81174760466509,72.0,100.0,27.0,160.28237859300236,72.0,68.0,74.0
2001,4th Quintile,West,1913,98.62537696730664,97.7696152309211,99.48113870369217,70.0,90.0,120.0,20.0,195.0,90.0,86.0,90.0
2001,4th Quintile,East,455,89.17026440199861,87.75140647134215,90.58912233265507,65.0,83.0,110.0,26.0,177.5,83.0,76.0,87.0
2001,5th Quintile,West,1938,115.0960481909635,114.07703964138355,116.11505674054345,82.0,110.0,140.0,20.0,227.0,110.0,110.0,115.0
2001,5th Quintile,East,237,104.8714392269798,101.49522835393958,108.24765010002002,70.0,99.60524891496499,125.66154823125103,27.0,209.15387057812757,100.0,100.0,114.025
2002,1st Quintile,West,1430,72.48726230990748,71.71639878007556,73.25812583973939,53.23846749821371,68.0,86.0,10.0,135.14229875267944,68.0,66.0,71.0
2002,1st Quintile,East,660,60.20606861132281,59.32742975903969,61.08470746360594,45.0,56.0,70.0,12.0,107.5,56.0,54.0,59.0
2002,2nd Quintile,West,1529,85.69850419968306,84.86531890228089,86.53168949708522,61.0,80.0,103.10590083270019,10.0,166.26475208175046,80.0,79.0,81.025
2002,2nd Quintile,East,707,70.78918919592985,69.8656493827906,71.71272900906911,54.0,64.0,85.0,9.0,131.5,64.0,61.0,67.025
2002,3rd Quintile,West,1671,92.41915353169288,91.51955602149317,93.3187510418926,65.0,84.0,115.0,24.0,190.0,84.0,82.0,88.0
2002,3rd Quintile,East,610,81.04426623223766,79.86871789155931,82.21981457291601,60.0,74.0,100.0,25.0,160.0,74.0,69.0,78.0
