"year","alter_gr","sampreg","mean","median","n","lower_confidence","upper_confidence"
"2007","66 und älter","West","","","","",""
"2008","16-34 J.","Ost","7.28","7.5","1137","7.19","7.37"
"2008","16-34 J.","West","7.66","7.5","3186","7.61","7.71"
"2008","35-65 J.","Ost","6.46","6.5","2506","6.39","6.53"
"2008","35-65 J.","West","7.02","6.5","8094","6.98","7.06"
"2008","66 und älter","Ost","6.13","5.5","1106","6.02","6.24"
"2008","66 und älter","West","6.75","6.5","3098","6.68","6.82"
"2009","16-34 J.","Ost","","","","",""
"2009","16-34 J.","West","","","","",""
"2009","35-65 J.","Ost","","","","",""
"2009","35-65 J.","West","","","","",""
"2009","66 und älter","Ost","","","","",""
"2009","66 und älter","West","","","","",""
"2010","16-34 J.","Ost","","","","",""
"2010","16-34 J.","West","","","","",""
"2010","35-65 J.","Ost","","","","",""
"2010","35-65 J.","West","","","","",""
"2010","66 und älter","Ost","","","","",""
"2010","66 und älter","West","","","","",""
"2011","16-34 J.","Ost","","","","",""
"2011","16-34 J.","West","","","","",""
"2011","35-65 J.","Ost","","","","",""
"2011","35-65 J.","West","","","","",""
"2011","66 und älter","Ost","","","","",""
"2011","66 und älter","West","","","","",""
"2012","16-34 J.","Ost","","","","",""
"2012","16-34 J.","West","","","","",""
"2012","35-65 J.","Ost","","","","",""
"2012","35-65 J.","West","","","","",""
"2012","66 und älter","Ost","","","","",""
"2012","66 und älter","West","","","","",""
"2013","16-34 J.","Ost","7.6","7.5","908","7.49","7.71"
"2013","16-34 J.","West","8.01","7.5","4865","7.97","8.05"
"2013","35-65 J.","Ost","6.88","6.5","2665","6.81","6.95"
"2013","35-65 J.","West","7.34","7.5","10159","7.31","7.37"
"2013","66 und älter","Ost","6.54","6.5","1211","6.44","6.64"
"2013","66 und älter","West","7.08","6.5","3699","7.02","7.14"
"2014","16-34 J.","Ost","","","","",""
"2014","16-34 J.","West","","","","",""
"2014","35-65 J.","Ost","","","","",""
"2014","35-65 J.","West","","","","",""
"2014","66 und älter","Ost","","","","",""
"2014","66 und älter","West","","","","",""
"2015","16-34 J.","Ost","","","","",""
"2015","16-34 J.","West","","","","",""
"2015","35-65 J.","Ost","","","","",""
"2015","35-65 J.","West","","","","",""
"2015","66 und älter","Ost","","","","",""
"2015","66 und älter","West","","","","",""
"2016","16-34 J.","Ost","","","","",""
"2016","16-34 J.","West","","","","",""
"2016","35-65 J.","Ost","","","","",""
"2016","35-65 J.","West","","","","",""
"2016","66 und älter","Ost","","","","",""
"2016","66 und älter","West","","","","",""
"2017","16-34 J.","Ost","","","","",""
"2017","16-34 J.","West","","","","",""
"2017","35-65 J.","Ost","","","","",""
"2017","35-65 J.","West","","","","",""
"2017","66 und älter","Ost","","","","",""
"2017","66 und älter","West","","","","",""
"2018","16-34 J.","Ost","7.84","7.5","1080","7.75","7.93"
"2018","16-34 J.","West","8.04","7.5","4883","8","8.08"
"2018","35-65 J.","Ost","7.32","7.5","3143","7.26","7.38"
"2018","35-65 J.","West","7.6","7.5","11345","7.57","7.63"
"2018","66 und älter","Ost","6.83","6.5","1223","6.73","6.93"
"2018","66 und älter","West","7.35","7.5","3652","7.29","7.41"
