year,pgisced97,quintil_oecd,pli0165,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2013,Pre-primary Level,1st Quintile,Daily,0.8288288288288288,44486,0.8253286347324599,0.8323290229251977
2013,Pre-primary Level,1st Quintile,At least once per week,0.08108108108108109,44486,0.07854453501213836,0.08361762715002381
2013,Pre-primary Level,1st Quintile,Never,0.06306306306306306,44486,0.06080421456557067,0.06532191156055545
2013,Pre-primary Level,1st Quintile,Seldom,0.02702702702702703,44486,0.02552009411234056,0.028533959941713496
2013,Pre-primary Level,2nd Quintile,Daily,0.8484848484848485,44486,0.8451529292122286,0.8518167677574684
2013,Pre-primary Level,2nd Quintile,At least once per week,0.09090909090909091,44486,0.08823761226083392,0.0935805695573479
2013,Pre-primary Level,2nd Quintile,Never,0.030303030303030304,44486,0.028710068207579136,0.031895992398481475
2013,Pre-primary Level,2nd Quintile,At least once per month,0.020202020202020204,44486,0.01889461543854106,0.021509424965499346
2013,Pre-primary Level,2nd Quintile,Seldom,0.010101010101010102,44486,0.00917178221199692,0.011030237990023284
2013,Pre-primary Level,3rd Quintile,Daily,0.8222222222222222,44486,0.8186693651685437,0.8257750792759007
2013,Pre-primary Level,3rd Quintile,At least once per week,0.12222222222222222,44486,0.11917845264865104,0.1252659917957934
2013,Pre-primary Level,3rd Quintile,Never,0.022222222222222223,44486,0.020852418894049547,0.0235920255503949
2013,Pre-primary Level,3rd Quintile,At least once per month,0.022222222222222223,44486,0.020852418894049547,0.0235920255503949
2013,Pre-primary Level,3rd Quintile,Seldom,0.011111111111111112,44486,0.010137026041992951,0.012085196180229272
2013,Pre-primary Level,4th Quintile,Daily,0.8266666666666667,44486,0.8231490326685457,0.8301843006647877
2013,Pre-primary Level,4th Quintile,At least once per week,0.13333333333333333,44486,0.13017440475007247,0.1364922619165942
2013,Pre-primary Level,4th Quintile,Seldom,0.02666666666666667,44486,0.02516953651460147,0.02816379681873187
2013,Pre-primary Level,4th Quintile,At least once per month,0.013333333333333334,44486,0.012267476217229806,0.014399190449436862
2013,Pre-primary Level,5th Quintile,Daily,0.7971014492753623,44486,0.7933642981159207,0.8008386004348039
2013,Pre-primary Level,5th Quintile,At least once per week,0.11594202898550725,44486,0.11296690401622421,0.11891715395479029
2013,Pre-primary Level,5th Quintile,Never,0.057971014492753624,44486,0.0557994037777725,0.06014262520773475
2013,Pre-primary Level,5th Quintile,Seldom,0.014492753623188406,44486,0.013382173853212699,0.015603333393164113
2013,Pre-primary Level,5th Quintile,At least once per month,0.014492753623188406,44486,0.013382173853212699,0.015603333393164113
2013,Primary Level,1st Quintile,Never,0.49047619047619045,44486,0.4858306569457944,0.4951217240065865
2013,Primary Level,1st Quintile,Daily,0.3380952380952381,44486,0.3336991977217716,0.34249127846870464
2013,Primary Level,1st Quintile,At least once per week,0.1,44486,0.09721217410783003,0.10278782589216998
2013,Primary Level,1st Quintile,Seldom,0.05714285714285714,44486,0.05498586622729263,0.05929984805842165
2013,Primary Level,1st Quintile,At least once per month,0.014285714285714285,44486,0.013182979948497146,0.015388448622931424
2013,Primary Level,2nd Quintile,Never,0.5507246376811594,44486,0.5461022331833476,0.5553470421789712
2013,Primary Level,2nd Quintile,Daily,0.2608695652173913,44486,0.2567890345847443,0.2649500958500383
2013,Primary Level,2nd Quintile,At least once per week,0.13043478260869565,44486,0.1273051584775362,0.1335644067398551
2013,Primary Level,2nd Quintile,Seldom,0.028985507246376812,44486,0.02742650155356835,0.030544512939185274
2013,Primary Level,2nd Quintile,At least once per month,0.028985507246376812,44486,0.02742650155356835,0.030544512939185274
2013,Primary Level,3rd Quintile,Never,0.5517241379310345,44486,0.5471026900223978,0.5563455858396712
2013,Primary Level,3rd Quintile,Daily,0.2413793103448276,44486,0.2374027575283135,0.2453558631613417
2013,Primary Level,3rd Quintile,At least once per week,0.1724137931034483,44486,0.1689035514309461,0.17592403477595048
2013,Primary Level,3rd Quintile,At least once per month,0.034482758620689655,44486,0.032787150802476205,0.036178366438903105
2013,Primary Level,4th Quintile,Never,0.7777777777777778,44486,0.773914411354638,0.7816411442009176
2013,Primary Level,4th Quintile,Daily,0.2222222222222222,44486,0.21835885579908243,0.226085588645362
2013,Primary Level,5th Quintile,Never,0.625,44486,0.6205011653114583,0.6294988346885417
2013,Primary Level,5th Quintile,At least once per week,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Primary Level,5th Quintile,Daily,0.125,44486,0.12192671082948812,0.1280732891705119
2013,Lower Secondary Level,1st Quintile,Never,0.45384615384615384,44486,0.44921961492056817,0.4584726927717395
2013,Lower Secondary Level,1st Quintile,Daily,0.36346153846153845,44486,0.3589917605198781,0.3679313164031988
2013,Lower Secondary Level,1st Quintile,At least once per week,0.10576923076923077,44486,0.10291131864968057,0.10862714288878096
2013,Lower Secondary Level,1st Quintile,Seldom,0.05961538461538462,44486,0.057415112851723085,0.06181565637904615
2013,Lower Secondary Level,1st Quintile,At least once per month,0.01730769230769231,44486,0.016095775653078587,0.01851960896230603
2013,Lower Secondary Level,2nd Quintile,Never,0.5586510263929618,44486,0.5540367271717711,0.5632653256141525
2013,Lower Secondary Level,2nd Quintile,Daily,0.3020527859237537,44486,0.2977860368342011,0.3063195350133063
2013,Lower Secondary Level,2nd Quintile,At least once per week,0.07331378299120235,44486,0.07089161891190295,0.07573594707050176
2013,Lower Secondary Level,2nd Quintile,Seldom,0.04985337243401759,44486,0.0478308796564372,0.05187586521159798
2013,Lower Secondary Level,2nd Quintile,At least once per month,0.016129032258064516,44486,0.014958407727376093,0.017299656788752938
2013,Lower Secondary Level,3rd Quintile,Never,0.54337899543379,44486,0.5387501384956759,0.5480078523719041
2013,Lower Secondary Level,3rd Quintile,Daily,0.3059360730593607,44486,0.30165394675390306,0.31021819936481837
2013,Lower Secondary Level,3rd Quintile,At least once per week,0.091324200913242,44486,0.08864724133281998,0.09400116049366403
2013,Lower Secondary Level,3rd Quintile,Seldom,0.045662100456621,44486,0.04372222690974008,0.047601974003501926
2013,Lower Secondary Level,3rd Quintile,At least once per month,0.0136986301369863,44486,0.012618470907879,0.0147787893660936
2013,Lower Secondary Level,4th Quintile,Never,0.5454545454545454,44486,0.5408274087044289,0.5500816822046619
2013,Lower Secondary Level,4th Quintile,Daily,0.28363636363636363,44486,0.2794475396362239,0.2878251876365034
2013,Lower Secondary Level,4th Quintile,At least once per week,0.08727272727272728,44486,0.08464999367086552,0.08989546087458904
2013,Lower Secondary Level,4th Quintile,Seldom,0.05818181818181818,44486,0.05600650609906491,0.06035713026457146
2013,Lower Secondary Level,4th Quintile,At least once per month,0.025454545454545455,44486,0.0239909261945824,0.02691816471450851
2013,Lower Secondary Level,5th Quintile,Never,0.5214285714285715,44486,0.5167864639832439,0.526070678873899
2013,Lower Secondary Level,5th Quintile,Daily,0.30714285714285716,44486,0.3028560252622349,0.31142968902347945
2013,Lower Secondary Level,5th Quintile,At least once per week,0.10714285714285714,44486,0.10426865709053904,0.11001705719517524
2013,Lower Secondary Level,5th Quintile,Seldom,0.05714285714285714,44486,0.05498586622729263,0.05929984805842165
2013,Lower Secondary Level,5th Quintile,At least once per month,0.007142857142857143,44486,0.0063602861302706854,0.007925428155443599
2013,Upper Secondary Level,1st Quintile,Never,0.49301470588235297,44486,0.4883687828512217,0.4976606289134842
2013,Upper Secondary Level,1st Quintile,Daily,0.3011029411764706,44486,0.2968400082654791,0.305365874087462
2013,Upper Secondary Level,1st Quintile,At least once per week,0.10955882352941176,44486,0.10665633381092803,0.1124613132478955
2013,Upper Secondary Level,1st Quintile,Seldom,0.06911764705882353,44486,0.0667605022495567,0.07147479186809037
2013,Upper Secondary Level,1st Quintile,At least once per month,0.027205882352941177,44486,0.025694110453956,0.028717654251926353
2013,Upper Secondary Level,2nd Quintile,Never,0.5358361774744027,44486,0.5312017504001934,0.5404706045486121
2013,Upper Secondary Level,2nd Quintile,Daily,0.2593856655290102,44486,0.2553126746708575,0.2634586563871629
2013,Upper Secondary Level,2nd Quintile,At least once per week,0.10477815699658703,44486,0.10193209009113333,0.10762422390204074
2013,Upper Secondary Level,2nd Quintile,Seldom,0.0726962457337884,44486,0.07028350090667207,0.07510899056090473
2013,Upper Secondary Level,2nd Quintile,At least once per month,0.027303754266211604,44486,0.025789341730998547,0.028818166801424662
2013,Upper Secondary Level,3rd Quintile,Never,0.5267722473604827,44486,0.5221325362651007,0.5314119584558646
2013,Upper Secondary Level,3rd Quintile,Daily,0.24849170437405732,44486,0.2444759491822358,0.25250745956587883
2013,Upper Secondary Level,3rd Quintile,At least once per week,0.1165158371040724,44486,0.11353432719628183,0.11949734701186297
2013,Upper Secondary Level,3rd Quintile,Seldom,0.0784313725490196,44486,0.07593302334604285,0.08092972175199636
2013,Upper Secondary Level,3rd Quintile,At least once per month,0.029788838612368026,44486,0.02820903060183252,0.031368646622903534
2013,Upper Secondary Level,4th Quintile,Never,0.5353225098727512,44486,0.5306877422673612,0.5399572774781413
2013,Upper Secondary Level,4th Quintile,Daily,0.2430890741553313,44486,0.2391029621338527,0.24707518617680987
2013,Upper Secondary Level,4th Quintile,At least once per week,0.11671785870996051,44486,0.11373410636603933,0.1197016110538817
2013,Upper Secondary Level,4th Quintile,Seldom,0.07634927599824484,44486,0.07388152837870522,0.07881702361778446
2013,Upper Secondary Level,4th Quintile,At least once per month,0.028521281263712155,44486,0.026974440693936882,0.030068121833487428
2013,Upper Secondary Level,5th Quintile,Never,0.5303292894280762,44486,0.5256914689043398,0.5349671099518126
2013,Upper Secondary Level,5th Quintile,Daily,0.24494511842865396,44486,0.24094872674258452,0.2489415101147234
2013,Upper Secondary Level,5th Quintile,At least once per week,0.11322934719815136,44486,0.1102847252128958,0.11617396918340693
2013,Upper Secondary Level,5th Quintile,Seldom,0.08261120739456962,44486,0.08005297147478,0.08516944331435924
2013,Upper Secondary Level,5th Quintile,At least once per month,0.028885037550548817,44486,0.027328655607202896,0.03044141949389474
2013,Post-secondary Non-tertiary Level,1st Quintile,Never,0.3872053872053872,44486,0.3826787826363636,0.3917319917744108
2013,Post-secondary Non-tertiary Level,1st Quintile,Daily,0.37037037037037035,44486,0.36588286388604424,0.37485787685469646
2013,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.14814814814814814,44486,0.144846927581438,0.15144936871485828
2013,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.08080808080808081,44486,0.07827543249271056,0.08334072912345107
2013,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.013468013468013467,44486,0.012396859874457277,0.014539167061569658
2013,Post-secondary Non-tertiary Level,2nd Quintile,Never,0.42896935933147634,44486,0.42437010702342626,0.4335686116395264
2013,Post-secondary Non-tertiary Level,2nd Quintile,Daily,0.298050139275766,44486,0.29379961889163325,0.3023006596598988
2013,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.16434540389972144,44486,0.16090161456105384,0.16778919323838903
2013,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.07520891364902507,44486,0.07275815317184998,0.07765967412620016
2013,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.033426183844011144,44486,0.03175584221688865,0.035096525471133636
2013,Post-secondary Non-tertiary Level,3rd Quintile,Never,0.43213296398891965,44486,0.42752958829378845,0.43673633968405084
2013,Post-secondary Non-tertiary Level,3rd Quintile,Daily,0.33240997229916897,44486,0.32803236968545574,0.3367875749128822
2013,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.10803324099722991,44486,0.10514856241502694,0.11091791957943288
2013,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.10249307479224377,44486,0.09967462334439557,0.10531152624009198
2013,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.024930747922437674,44486,0.023481876731271157,0.026379619113604192
2013,Post-secondary Non-tertiary Level,4th Quintile,Never,0.46630727762803237,44486,0.46167146227262407,0.47094309298344067
2013,Post-secondary Non-tertiary Level,4th Quintile,Daily,0.30997304582210244,44486,0.30567531327032077,0.3142707783738841
2013,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.12398921832884097,44486,0.12092661267934716,0.12705182397833478
2013,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.07277628032345014,44486,0.07036231189190914,0.07519024875499114
2013,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.026954177897574125,44486,0.02544922092321911,0.02845913487192914
2013,Post-secondary Non-tertiary Level,5th Quintile,Never,0.5078947368421053,44486,0.5032489395794636,0.512540534104747
2013,Post-secondary Non-tertiary Level,5th Quintile,Daily,0.2710526315789474,44486,0.26692197306493093,0.27518329009296383
2013,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.10789473684210527,44486,0.1050116841924705,0.11077778949174003
2013,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.06578947368421052,44486,0.06348567260785457,0.06809327476056648
2013,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.04736842105263158,44486,0.045394402028318286,0.049342440076944875
2013,First Stage of Tertiary Education,1st Quintile,Never,0.5761589403973509,44486,0.5715667798975214,0.5807511008971805
2013,First Stage of Tertiary Education,1st Quintile,Daily,0.152317880794702,44486,0.1489787275697665,0.15565703401963749
2013,First Stage of Tertiary Education,1st Quintile,At least once per week,0.152317880794702,44486,0.1489787275697665,0.15565703401963749
2013,First Stage of Tertiary Education,1st Quintile,Seldom,0.09933774834437085,44486,0.09655814689782802,0.10211734979091369
2013,First Stage of Tertiary Education,1st Quintile,At least once per month,0.019867549668874173,44486,0.01857079168551256,0.021164307652235786
2013,First Stage of Tertiary Education,2nd Quintile,Never,0.6137931034482759,44486,0.6092686574692538,0.6183175494272979
2013,First Stage of Tertiary Education,2nd Quintile,Daily,0.19310344827586207,44486,0.18943528771687435,0.1967716088348498
2013,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.08275862068965517,44486,0.08019830903072273,0.08531893234858762
2013,First Stage of Tertiary Education,2nd Quintile,Seldom,0.07241379310344828,44486,0.0700053733416223,0.07482221286527427
2013,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.03793103448275862,44486,0.03615584449847831,0.039706224467038934
2013,First Stage of Tertiary Education,3rd Quintile,Never,0.5916230366492147,44486,0.5870553369005264,0.596190736397903
2013,First Stage of Tertiary Education,3rd Quintile,Daily,0.17801047120418848,44486,0.17445579284622156,0.1815651495621554
2013,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.13089005235602094,44486,0.12775579196966505,0.13402431274237683
2013,First Stage of Tertiary Education,3rd Quintile,Seldom,0.07853403141361257,44486,0.07603418694773138,0.08103387587949375
2013,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.020942408376963352,44486,0.019611764547764213,0.02227305220616249
2013,First Stage of Tertiary Education,4th Quintile,Never,0.5714285714285714,44486,0.5668298513448624,0.5760272915122804
2013,First Stage of Tertiary Education,4th Quintile,Daily,0.17798594847775176,44486,0.17443146195451414,0.18154043500098938
2013,First Stage of Tertiary Education,4th Quintile,At least once per week,0.12646370023419204,44486,0.12337505652297659,0.1295523439454075
2013,First Stage of Tertiary Education,4th Quintile,Seldom,0.0936768149882904,44486,0.09096910594303181,0.096384524033549
2013,First Stage of Tertiary Education,4th Quintile,At least once per month,0.03044496487119438,44486,0.028848393401458262,0.032041536340930495
2013,First Stage of Tertiary Education,5th Quintile,Never,0.5254237288135594,44486,0.5207833627334922,0.5300640948936265
2013,First Stage of Tertiary Education,5th Quintile,Daily,0.17191283292978207,44486,0.16840663387497978,0.17541903198458436
2013,First Stage of Tertiary Education,5th Quintile,Seldom,0.13559322033898305,44486,0.13241178967624131,0.13877465100172479
2013,First Stage of Tertiary Education,5th Quintile,At least once per week,0.12590799031476999,44486,0.12282516005126047,0.12899082057827949
2013,First Stage of Tertiary Education,5th Quintile,At least once per month,0.04116222760290557,44486,0.0393160801110627,0.04300837509474844
2013,Second Stage of Tertiary Education,1st Quintile,Never,0.4194373401534527,44486,0.4148516734311875,0.42402300687571787
2013,Second Stage of Tertiary Education,1st Quintile,Daily,0.340153452685422,44486,0.3357509127040872,0.34455599266675685
2013,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.1483375959079284,44486,0.14503463260360158,0.1516405592122552
2013,Second Stage of Tertiary Education,1st Quintile,Seldom,0.07161125319693094,44486,0.0692151806491476,0.07400732574471429
2013,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.020460358056265986,44486,0.019144793950107014,0.02177592216242496
2013,Second Stage of Tertiary Education,2nd Quintile,Never,0.5267558528428093,44486,0.5221161335807021,0.5313955721049166
2013,Second Stage of Tertiary Education,2nd Quintile,Daily,0.21070234113712374,44486,0.20691268783239364,0.21449199444185385
2013,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.1505016722408027,44486,0.14717893254811615,0.15382441193348922
2013,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.08361204013377926,44486,0.0810397586589405,0.08618432160861803
2013,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.028428093645484948,44486,0.026883708074185803,0.029972479216784094
2013,Second Stage of Tertiary Education,3rd Quintile,Never,0.5456674473067916,44486,0.5410404915896129,0.5502944030239704
2013,Second Stage of Tertiary Education,3rd Quintile,Daily,0.1990632318501171,44486,0.19535267548204557,0.20277378821818862
2013,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.1288056206088993,44486,0.12569269077098075,0.13191855044681786
2013,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.09601873536299765,44486,0.09328093297304944,0.09875653775294586
2013,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.03044496487119438,44486,0.028848393401458262,0.032041536340930495
2013,Second Stage of Tertiary Education,4th Quintile,Never,0.5149476831091181,44486,0.5103033833961078,0.5195919828221284
2013,Second Stage of Tertiary Education,4th Quintile,Daily,0.22869955156950672,44486,0.22479663883423276,0.23260246430478068
2013,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.11659192825112108,44486,0.1136095733963279,0.11957428310591425
2013,Second Stage of Tertiary Education,4th Quintile,Seldom,0.1031390134529148,44486,0.1003127122367418,0.1059653146690878
2013,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.03662182361733931,44486,0.034876352053848474,0.038367295180830145
2013,Second Stage of Tertiary Education,5th Quintile,Never,0.5524608927890118,44486,0.5478401620844692,0.5570816234935544
2013,Second Stage of Tertiary Education,5th Quintile,Daily,0.17397939717665015,44486,0.17045659104707625,0.17750220330622404
2013,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.12361694009919878,44486,0.1205582859393148,0.12667559425908276
2013,Second Stage of Tertiary Education,5th Quintile,Seldom,0.11026325829835941,44486,0.10735260440740693,0.11317391218931189
2013,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.03967951163677985,44486,0.03786551846032807,0.041493504813231635
2017,Pre-primary Level,1st Quintile,Seldom,1.0,45410,1.0,1.0
2017,Primary Level,1st Quintile,Daily,0.5219123505976095,45410,0.5173179075778795,0.5265067936173395
2017,Primary Level,1st Quintile,Never,0.20717131474103587,45410,0.20344366748307946,0.21089896199899227
2017,Primary Level,1st Quintile,At least once per week,0.18725099601593626,45410,0.18366284583839046,0.19083914619348205
2017,Primary Level,1st Quintile,Seldom,0.05776892430278884,45410,0.055623040643914504,0.05991480796166318
2017,Primary Level,1st Quintile,At least once per month,0.025896414342629483,45410,0.02443557415094526,0.027357254534313705
2017,Primary Level,2nd Quintile,Daily,0.43333333333333335,45410,0.42877553397913365,0.43789113268753305
2017,Primary Level,2nd Quintile,At least once per week,0.26666666666666666,45410,0.26259928057164916,0.27073405276168416
2017,Primary Level,2nd Quintile,Never,0.16666666666666666,45410,0.16323887773435952,0.1700944555989738
2017,Primary Level,2nd Quintile,Seldom,0.1,45410,0.09724068313654233,0.10275931686345768
2017,Primary Level,2nd Quintile,At least once per month,0.03333333333333333,45410,0.031682291548352774,0.03498437511831389
2017,Primary Level,3rd Quintile,Daily,0.4444444444444444,45410,0.43987405920136824,0.4490148296875206
2017,Primary Level,3rd Quintile,At least once per month,0.2222222222222222,45410,0.21839836358347914,0.22604608086096528
