"pli0165","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","2013","AkademikerIn","Ländlicher Raum","48","0.027681339610764","0.0197749502033765","0.0355877290181515"
"Seltener","2013","(noch) kein Abschluss","Städtischer Raum","14","","",""
"Seltener","2013","(noch) kein Abschluss","Ländlicher Raum","11","","",""
"Seltener","2013","Hauptschule","Städtischer Raum","315","0.0635972252006562","0.056580860023079","0.0706135903782335"
"Seltener","2013","Hauptschule","Ländlicher Raum","226","0.0734399721924107","0.0641349038611704","0.0827450405236511"
"Seltener","2013","Realschule","Städtischer Raum","278","0.0683458866746226","0.0605093082933035","0.0761824650559417"
"Seltener","2013","Realschule","Ländlicher Raum","291","0.0951086400938577","0.0849235408291374","0.105293739358578"
"Seltener","2013","(Fach-)Abitur","Städtischer Raum","176","0.0752906605917349","0.0646134634160187","0.0859678577674511"
"Seltener","2013","(Fach-)Abitur","Ländlicher Raum","70","0.0980308524517078","0.0786896977991987","0.117372007104217"
"Seltener","2013","AkademikerIn","Städtischer Raum","427","0.0889493557407141","0.0802862945826744","0.0976124168987539"
"Seltener","2013","AkademikerIn","Ländlicher Raum","160","0.0880015518861779","0.07434872594358","0.101654377828776"
"Nie","2013","(noch) kein Abschluss","Städtischer Raum","139","0.370073661689684","0.329122480330188","0.411024843049179"
"Nie","2013","(noch) kein Abschluss","Ländlicher Raum","74","0.397516325307302","0.339142744475035","0.455889906139569"
"Nie","2013","Hauptschule","Städtischer Raum","2791","0.667751407733903","0.654208848754369","0.681293966713437"
"Nie","2013","Hauptschule","Ländlicher Raum","1934","0.692804342332518","0.67634814936606","0.709260535298975"
"Nie","2013","Realschule","Städtischer Raum","1872","0.485934161210558","0.470412399006724","0.501455923414392"
"Nie","2013","Realschule","Ländlicher Raum","1525","0.50154629977128","0.484187288434856","0.518905311107704"
"Nie","2013","(Fach-)Abitur","Städtischer Raum","904","0.361297128763741","0.341858493252625","0.380735764274858"
"Nie","2013","(Fach-)Abitur","Ländlicher Raum","374","0.385450948009374","0.353794075853156","0.417107820165592"
"Nie","2013","AkademikerIn","Städtischer Raum","2145","0.52113974021585","0.505937408254987","0.536342072176713"
"Nie","2013","AkademikerIn","Ländlicher Raum","937","0.595548584540741","0.571896353282811","0.619200815798671"
"Täglich","2014","(noch) kein Abschluss","Städtischer Raum","","","",""
"Täglich","2014","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Täglich","2014","Hauptschule","Städtischer Raum","","","",""
"Täglich","2014","Hauptschule","Ländlicher Raum","","","",""
"Täglich","2014","Realschule","Städtischer Raum","","","",""
"Täglich","2014","Realschule","Ländlicher Raum","","","",""
"Täglich","2014","(Fach-)Abitur","Städtischer Raum","","","",""
"Täglich","2014","(Fach-)Abitur","Ländlicher Raum","","","",""
"Täglich","2014","AkademikerIn","Städtischer Raum","","","",""
"Täglich","2014","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Woche","2014","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Woche","2014","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","2014","Realschule","Städtischer Raum","","","",""
"Min 1x pro Woche","2014","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Woche","2014","AkademikerIn","Städtischer Raum","","","",""
"Min 1x pro Woche","2014","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Monat","2014","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Monat","2014","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","2014","Realschule","Städtischer Raum","","","",""
"Min 1x pro Monat","2014","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Monat","2014","AkademikerIn","Städtischer Raum","","","",""
"Min 1x pro Monat","2014","AkademikerIn","Ländlicher Raum","","","",""
"Seltener","2014","(noch) kein Abschluss","Städtischer Raum","","","",""
"Seltener","2014","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Seltener","2014","Hauptschule","Städtischer Raum","","","",""
"Seltener","2014","Hauptschule","Ländlicher Raum","","","",""
"Seltener","2014","Realschule","Städtischer Raum","","","",""
"Seltener","2014","Realschule","Ländlicher Raum","","","",""
"Seltener","2014","(Fach-)Abitur","Städtischer Raum","","","",""
"Seltener","2014","(Fach-)Abitur","Ländlicher Raum","","","",""
"Seltener","2014","AkademikerIn","Städtischer Raum","","","",""
"Seltener","2014","AkademikerIn","Ländlicher Raum","","","",""
"Nie","2014","(noch) kein Abschluss","Städtischer Raum","","","",""
"Nie","2014","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Nie","2014","Hauptschule","Städtischer Raum","","","",""
"Nie","2014","Hauptschule","Ländlicher Raum","","","",""
"Nie","2014","Realschule","Städtischer Raum","","","",""
"Nie","2014","Realschule","Ländlicher Raum","","","",""
"Nie","2014","(Fach-)Abitur","Städtischer Raum","","","",""
"Nie","2014","(Fach-)Abitur","Ländlicher Raum","","","",""
"Nie","2014","AkademikerIn","Städtischer Raum","","","",""
"Nie","2014","AkademikerIn","Ländlicher Raum","","","",""
"Täglich","2015","(noch) kein Abschluss","Städtischer Raum","","","",""
"Täglich","2015","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Täglich","2015","Hauptschule","Städtischer Raum","","","",""
"Täglich","2015","Hauptschule","Ländlicher Raum","","","",""
"Täglich","2015","Realschule","Städtischer Raum","","","",""
"Täglich","2015","Realschule","Ländlicher Raum","","","",""
"Täglich","2015","(Fach-)Abitur","Städtischer Raum","","","",""
"Täglich","2015","(Fach-)Abitur","Ländlicher Raum","","","",""
"Täglich","2015","AkademikerIn","Städtischer Raum","","","",""
"Täglich","2015","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Woche","2015","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Woche","2015","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","2015","Realschule","Städtischer Raum","","","",""
"Min 1x pro Woche","2015","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Woche","2015","AkademikerIn","Städtischer Raum","","","",""
"Min 1x pro Woche","2015","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Monat","2015","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Monat","2015","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","2015","Realschule","Städtischer Raum","","","",""
"Min 1x pro Monat","2015","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Monat","2015","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Monat","2015","AkademikerIn","Städtischer Raum","","","",""
"Min 1x pro Monat","2015","AkademikerIn","Ländlicher Raum","","","",""
"Seltener","2015","(noch) kein Abschluss","Städtischer Raum","","","",""
"Seltener","2015","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Seltener","2015","Hauptschule","Städtischer Raum","","","",""
"Seltener","2015","Hauptschule","Ländlicher Raum","","","",""
"Seltener","2015","Realschule","Städtischer Raum","","","",""
"Seltener","2015","Realschule","Ländlicher Raum","","","",""
"Seltener","2015","(Fach-)Abitur","Städtischer Raum","","","",""
"Seltener","2015","(Fach-)Abitur","Ländlicher Raum","","","",""
"Seltener","2015","AkademikerIn","Städtischer Raum","","","",""
"Seltener","2015","AkademikerIn","Ländlicher Raum","","","",""
"Nie","2015","(noch) kein Abschluss","Städtischer Raum","","","",""
"Nie","2015","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Nie","2015","Hauptschule","Städtischer Raum","","","",""
"Nie","2015","Hauptschule","Ländlicher Raum","","","",""
"Nie","2015","Realschule","Städtischer Raum","","","",""
"Nie","2015","Realschule","Ländlicher Raum","","","",""
"Nie","2015","(Fach-)Abitur","Städtischer Raum","","","",""
"Nie","2015","(Fach-)Abitur","Ländlicher Raum","","","",""
"Nie","2015","AkademikerIn","Städtischer Raum","","","",""
"Nie","2015","AkademikerIn","Ländlicher Raum","","","",""
"Täglich","2016","(noch) kein Abschluss","Städtischer Raum","","","",""
"Täglich","2016","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Täglich","2016","Hauptschule","Städtischer Raum","","","",""
"Täglich","2016","Hauptschule","Ländlicher Raum","","","",""
"Täglich","2016","Realschule","Städtischer Raum","","","",""
"Täglich","2016","Realschule","Ländlicher Raum","","","",""
"Täglich","2016","(Fach-)Abitur","Städtischer Raum","","","",""
"Täglich","2016","(Fach-)Abitur","Ländlicher Raum","","","",""
"Täglich","2016","AkademikerIn","Städtischer Raum","","","",""
"Täglich","2016","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Woche","2016","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Woche","2016","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","2016","Realschule","Städtischer Raum","","","",""
"Min 1x pro Woche","2016","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Städtischer Raum","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Ländlicher Raum","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Städtischer Raum","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Min 1x pro Monat","2016","Hauptschule","Städtischer Raum","","","",""
"Min 1x pro Monat","2016","Hauptschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","2016","Realschule","Städtischer Raum","","","",""
"Min 1x pro Monat","2016","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Städtischer Raum","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Ländlicher Raum","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Städtischer Raum","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Ländlicher Raum","","","",""
"Seltener","2016","(noch) kein Abschluss","Städtischer Raum","","","",""
"Seltener","2016","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Seltener","2016","Hauptschule","Städtischer Raum","","","",""
"Seltener","2016","Hauptschule","Ländlicher Raum","","","",""
"Seltener","2016","Realschule","Städtischer Raum","","","",""
"Seltener","2016","Realschule","Ländlicher Raum","","","",""
"Seltener","2016","(Fach-)Abitur","Städtischer Raum","","","",""
"Seltener","2016","(Fach-)Abitur","Ländlicher Raum","","","",""
"Seltener","2016","AkademikerIn","Städtischer Raum","","","",""
"Seltener","2016","AkademikerIn","Ländlicher Raum","","","",""
"Nie","2016","(noch) kein Abschluss","Städtischer Raum","","","",""
"Nie","2016","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Nie","2016","Hauptschule","Städtischer Raum","","","",""
"Nie","2016","Hauptschule","Ländlicher Raum","","","",""
"Nie","2016","Realschule","Städtischer Raum","","","",""
"Nie","2016","Realschule","Ländlicher Raum","","","",""
"Nie","2016","(Fach-)Abitur","Städtischer Raum","","","",""
"Nie","2016","(Fach-)Abitur","Ländlicher Raum","","","",""
"Nie","2016","AkademikerIn","Städtischer Raum","","","",""
"Nie","2016","AkademikerIn","Ländlicher Raum","","","",""
"Täglich","2017","(noch) kein Abschluss","Städtischer Raum","505","0.478921853397034","0.447740612773259","0.510103094020809"
"Täglich","2017","(noch) kein Abschluss","Ländlicher Raum","232","0.540193888185905","0.495184838811039","0.585202937560772"
"Täglich","2017","Hauptschule","Städtischer Raum","378","0.615215103140467","0.575888907908836","0.654541298372098"
"Täglich","2017","Hauptschule","Ländlicher Raum","181","0.686223530528915","0.631479529015312","0.740967532042517"
"Täglich","2017","Realschule","Städtischer Raum","4","","",""
"Täglich","2017","Realschule","Ländlicher Raum","2","","",""
"Täglich","2017","(Fach-)Abitur","Städtischer Raum","324","0.678971821864666","0.637074491232856","0.720869152496476"
"Täglich","2017","(Fach-)Abitur","Ländlicher Raum","128","0.725358727642606","0.663189593676797","0.787527861608416"
"Täglich","2017","AkademikerIn","Städtischer Raum","397","0.755469589852232","0.719083060953516","0.791856118750948"
"Täglich","2017","AkademikerIn","Ländlicher Raum","142","0.760797772141384","0.701675608469722","0.819919935813046"
"Min 1x pro Woche","2017","(noch) kein Abschluss","Städtischer Raum","180","0.180483840029004","0.156478516928599","0.204489163129408"
"Min 1x pro Woche","2017","(noch) kein Abschluss","Ländlicher Raum","84","0.14212836163332","0.110593627968339","0.173663095298302"
"Min 1x pro Woche","2017","Hauptschule","Städtischer Raum","89","0.155019427449715","0.125766060816416","0.184272794083013"
"Min 1x pro Woche","2017","Hauptschule","Ländlicher Raum","38","0.149647706770487","0.107562639411209","0.191732774129766"
"Min 1x pro Woche","2017","Realschule","Städtischer Raum","1","","",""
"Min 1x pro Woche","2017","Realschule","Ländlicher Raum","1","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Städtischer Raum","74","0.133780328615991","0.103231184185256","0.164329473046725"
"Min 1x pro Woche","2017","(Fach-)Abitur","Ländlicher Raum","36","0.134291479850691","0.0867989207759942","0.181784038925388"
"Min 1x pro Woche","2017","AkademikerIn","Städtischer Raum","73","0.118307325913106","0.0909653352034818","0.14564931662273"
"Min 1x pro Woche","2017","AkademikerIn","Ländlicher Raum","27","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Städtischer Raum","25","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Ländlicher Raum","15","","",""
"Min 1x pro Monat","2017","Hauptschule","Städtischer Raum","15","","",""
"Min 1x pro Monat","2017","Hauptschule","Ländlicher Raum","7","","",""
"Min 1x pro Monat","2017","Realschule","Städtischer Raum","","","",""
"Min 1x pro Monat","2017","Realschule","Ländlicher Raum","1","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Städtischer Raum","11","","",""
"Min 1x pro Monat","2017","(Fach-)Abitur","Ländlicher Raum","6","","",""
"Min 1x pro Monat","2017","AkademikerIn","Städtischer Raum","10","","",""
"Min 1x pro Monat","2017","AkademikerIn","Ländlicher Raum","3","","",""
"Seltener","2017","(noch) kein Abschluss","Städtischer Raum","55","0.0618967773038053","0.046856045530643","0.0769375090769675"
"Seltener","2017","(noch) kein Abschluss","Ländlicher Raum","31","0.0510472610987127","0.0311704755595401","0.0709240466378853"
"Seltener","2017","Hauptschule","Städtischer Raum","36","0.0522190988664941","0.0342375088703957","0.0702006888625926"
"Seltener","2017","Hauptschule","Ländlicher Raum","12","","",""
"Seltener","2017","Realschule","Städtischer Raum","","","",""
"Seltener","2017","Realschule","Ländlicher Raum","","","",""
"Seltener","2017","(Fach-)Abitur","Städtischer Raum","30","0.0620356720311354","0.0403884182760916","0.0836829257861792"
"Seltener","2017","(Fach-)Abitur","Ländlicher Raum","14","","",""
"Seltener","2017","AkademikerIn","Städtischer Raum","26","","",""
"Seltener","2017","AkademikerIn","Ländlicher Raum","13","","",""
"Nie","2017","(noch) kein Abschluss","Städtischer Raum","221","0.247764865184794","0.220818120913663","0.274711609455925"
"Nie","2017","(noch) kein Abschluss","Ländlicher Raum","109","0.221478990895069","0.183978316844878","0.258979664945261"
"Nie","2017","Hauptschule","Städtischer Raum","70","0.136952662898718","0.109164363018339","0.164740962779096"
"Nie","2017","Hauptschule","Ländlicher Raum","38","0.103374481688982","0.0674570090202044","0.139291954357759"
"Nie","2017","Realschule","Städtischer Raum","","","",""
"Nie","2017","Realschule","Ländlicher Raum","","","",""
"Nie","2017","(Fach-)Abitur","Städtischer Raum","38","0.0887543961245757","0.0632331684835844","0.114275623765567"
"Nie","2017","(Fach-)Abitur","Ländlicher Raum","14","","",""
"Nie","2017","AkademikerIn","Städtischer Raum","30","0.0591533643838946","0.0391816733176705","0.0791250554501187"
"Nie","2017","AkademikerIn","Ländlicher Raum","15","","",""
"Täglich","2018","(noch) kein Abschluss","Städtischer Raum","481","0.567451697829074","0.533848035731498","0.601055359926649"
"Täglich","2018","(noch) kein Abschluss","Ländlicher Raum","182","0.588231873148152","0.534642802467263","0.641820943829041"
"Täglich","2018","Hauptschule","Städtischer Raum","325","0.710388131959979","0.669853001141835","0.750923262778123"
"Täglich","2018","Hauptschule","Ländlicher Raum","144","0.808106889926813","0.753936224844727","0.8622775550089"
"Täglich","2018","Realschule","Städtischer Raum","6","","",""
"Täglich","2018","Realschule","Ländlicher Raum","2","","",""
"Täglich","2018","(Fach-)Abitur","Städtischer Raum","286","0.754887946069197","0.712196647282704","0.79757924485569"
"Täglich","2018","(Fach-)Abitur","Ländlicher Raum","101","0.772509360703503","0.704970944170103","0.840047777236903"
"Täglich","2018","AkademikerIn","Städtischer Raum","343","0.809628053159846","0.772986569893679","0.846269536426014"
"Täglich","2018","AkademikerIn","Ländlicher Raum","100","0.759098053131804","0.68669368204932","0.831502424214288"
"Min 1x pro Woche","2018","(noch) kein Abschluss","Städtischer Raum","136","0.17174053600275","0.146159126859057","0.197321945146443"
"Min 1x pro Woche","2018","(noch) kein Abschluss","Ländlicher Raum","66","0.203841026233924","0.159975708270883","0.247706344196964"
"Min 1x pro Woche","2018","Hauptschule","Städtischer Raum","75","0.132051549938591","0.101796751055352","0.16230634882183"
"Min 1x pro Woche","2018","Hauptschule","Ländlicher Raum","29","","",""
"Min 1x pro Woche","2018","Realschule","Städtischer Raum","2","","",""
"Min 1x pro Woche","2018","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Städtischer Raum","60","0.13993496656131","0.105504369219013","0.174365563903607"
"Min 1x pro Woche","2018","(Fach-)Abitur","Ländlicher Raum","29","","",""
"Min 1x pro Woche","2018","AkademikerIn","Städtischer Raum","58","0.122049387654852","0.0914979506936735","0.15260082461603"
"Min 1x pro Woche","2018","AkademikerIn","Ländlicher Raum","18","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","Städtischer Raum","32","0.0319736296280642","0.0200407731452833","0.0439064861108452"
"Min 1x pro Monat","2018","(noch) kein Abschluss","Ländlicher Raum","11","","",""
"Min 1x pro Monat","2018","Hauptschule","Städtischer Raum","25","","",""
"Min 1x pro Monat","2018","Hauptschule","Ländlicher Raum","2","","",""
"Min 1x pro Monat","2018","Realschule","Städtischer Raum","","","",""
"Min 1x pro Monat","2018","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","Städtischer Raum","6","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","Ländlicher Raum","4","","",""
"Min 1x pro Monat","2018","AkademikerIn","Städtischer Raum","6","","",""
"Min 1x pro Monat","2018","AkademikerIn","Ländlicher Raum","2","","",""
"Seltener","2018","(noch) kein Abschluss","Städtischer Raum","62","0.076540811606549","0.0585081331739676","0.0945734900391304"
"Seltener","2018","(noch) kein Abschluss","Ländlicher Raum","9","","",""
"Seltener","2018","Hauptschule","Städtischer Raum","20","","",""
"Seltener","2018","Hauptschule","Ländlicher Raum","1","","",""
"Seltener","2018","Realschule","Städtischer Raum","1","","",""
"Seltener","2018","Realschule","Ländlicher Raum","","","",""
"Seltener","2018","(Fach-)Abitur","Städtischer Raum","15","","",""
"Seltener","2018","(Fach-)Abitur","Ländlicher Raum","6","","",""
"Seltener","2018","AkademikerIn","Städtischer Raum","15","","",""
"Seltener","2018","AkademikerIn","Ländlicher Raum","7","","",""
"Nie","2018","(noch) kein Abschluss","Städtischer Raum","124","0.152293324933563","0.127922620143023","0.176664029724103"
"Nie","2018","(noch) kein Abschluss","Ländlicher Raum","56","0.147343865549659","0.108749084983397","0.185938646115921"
"Nie","2018","Hauptschule","Städtischer Raum","36","0.0822208670386435","0.0576717617516955","0.106769972325592"
"Nie","2018","Hauptschule","Ländlicher Raum","27","","",""
"Nie","2018","Realschule","Städtischer Raum","","","",""
"Nie","2018","Realschule","Ländlicher Raum","","","",""
"Nie","2018","(Fach-)Abitur","Städtischer Raum","23","","",""
"Nie","2018","(Fach-)Abitur","Ländlicher Raum","8","","",""
"Nie","2018","AkademikerIn","Städtischer Raum","19","","",""
"Nie","2018","AkademikerIn","Ländlicher Raum","7","","",""
"Täglich","2019","(noch) kein Abschluss","Städtischer Raum","516","0.598311821952025","0.56508006755399","0.63154357635006"
"Täglich","2019","(noch) kein Abschluss","Ländlicher Raum","225","0.688062066701826","0.637848378941547","0.738275754462105"
"Täglich","2019","Hauptschule","Städtischer Raum","336","0.750268469010874","0.711218370927279","0.789318567094469"
"Täglich","2019","Hauptschule","Ländlicher Raum","135","0.733224323554253","0.669319928764569","0.797128718343937"
"Täglich","2019","Realschule","Städtischer Raum","13","","",""
"Täglich","2019","Realschule","Ländlicher Raum","8","","",""
"Täglich","2019","(Fach-)Abitur","Städtischer Raum","279","0.724531438935913","0.679314923071306","0.76974795480052"
"Täglich","2019","(Fach-)Abitur","Ländlicher Raum","87","0.718119506071793","0.639560913872038","0.796678098271547"
"Täglich","2019","AkademikerIn","Städtischer Raum","320","0.812413287765834","0.774393461821663","0.850433113710005"
"Täglich","2019","AkademikerIn","Ländlicher Raum","94","0.723841399371091","0.647569928561656","0.800112870180525"
"Min 1x pro Woche","2019","(noch) kein Abschluss","Städtischer Raum","144","0.2005116599806","0.173370973039115","0.227652346922085"
"Min 1x pro Woche","2019","(noch) kein Abschluss","Ländlicher Raum","54","0.183596310802055","0.14163407024976","0.22555855135435"
"Min 1x pro Woche","2019","Hauptschule","Städtischer Raum","73","0.125471345507304","0.0955875062775048","0.155355184737103"
"Min 1x pro Woche","2019","Hauptschule","Ländlicher Raum","27","","",""
"Min 1x pro Woche","2019","Realschule","Städtischer Raum","1","","",""
"Min 1x pro Woche","2019","Realschule","Ländlicher Raum","1","","",""
"Min 1x pro Woche","2019","(Fach-)Abitur","Städtischer Raum","53","0.141462615880693","0.106190386924151","0.176734844837235"
"Min 1x pro Woche","2019","(Fach-)Abitur","Ländlicher Raum","23","","",""
"Min 1x pro Woche","2019","AkademikerIn","Städtischer Raum","46","0.115471984736021","0.0843466026773793","0.146597366794663"
"Min 1x pro Woche","2019","AkademikerIn","Ländlicher Raum","19","","",""
"Min 1x pro Monat","2019","(noch) kein Abschluss","Städtischer Raum","8","","",""
"Min 1x pro Monat","2019","(noch) kein Abschluss","Ländlicher Raum","9","","",""
"Min 1x pro Monat","2019","Hauptschule","Städtischer Raum","12","","",""
"Min 1x pro Monat","2019","Hauptschule","Ländlicher Raum","3","","",""
"Min 1x pro Monat","2019","Realschule","Städtischer Raum","","","",""
"Min 1x pro Monat","2019","Realschule","Ländlicher Raum","","","",""
"Min 1x pro Monat","2019","(Fach-)Abitur","Städtischer Raum","9","","",""
"Min 1x pro Monat","2019","(Fach-)Abitur","Ländlicher Raum","2","","",""
"Min 1x pro Monat","2019","AkademikerIn","Städtischer Raum","3","","",""
"Min 1x pro Monat","2019","AkademikerIn","Ländlicher Raum","4","","",""
"Seltener","2019","(noch) kein Abschluss","Städtischer Raum","54","0.063185924022736","0.0466936012228412","0.0796782468226308"
"Seltener","2019","(noch) kein Abschluss","Ländlicher Raum","14","","",""
"Seltener","2019","Hauptschule","Städtischer Raum","19","","",""
"Seltener","2019","Hauptschule","Ländlicher Raum","9","","",""
