year,bula_h,pgisced97,pli0165,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,North Rhine-Westphalia,Upper Secondary Level,Never,0.55999,1151,2219,0.53933,0.58065
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Daily,0.36207,164,489,0.31943,0.40471
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.11929,58,489,0.09053,0.14805
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.07756,43,489,0.05383,0.10129
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.39791,224,489,0.35448,0.44134
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Daily,0.18390,56,278,0.13828,0.22952
2013,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.13635,42,278,0.09594,0.17676
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.12347,33,278,0.08473,0.16221
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.52154,147,278,0.46271,0.58037
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.22982,228,1106,0.20501,0.25463
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.13200,148,1106,0.11204,0.15196
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.03817,37,1106,0.02687,0.04947
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.08606,113,1106,0.06952,0.10260
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.51395,580,1106,0.48448,0.54342
2013,Hesse,Pre-primary Level,Daily,0.91993,31,31,0.82282,1.01705
2013,Hesse,Lower Secondary Level,Daily,0.18069,55,141,0.11695,0.24442
2013,Hesse,Lower Secondary Level,Never,0.67423,86,141,0.59659,0.75186
2013,Hesse,Upper Secondary Level,Daily,0.24335,222,728,0.21215,0.27454
2013,Hesse,Upper Secondary Level,At least once per week,0.11204,91,728,0.08911,0.13496
2013,Hesse,Upper Secondary Level,Seldom,0.08763,61,728,0.06708,0.10819
2013,Hesse,Upper Secondary Level,Never,0.51764,354,728,0.48132,0.55397
2013,Hesse,Post-secondary Non-tertiary Level,Daily,0.33824,48,120,0.25324,0.42325
2013,Hesse,Post-secondary Non-tertiary Level,Never,0.48969,72,120,0.39987,0.57951
2013,Hesse,First Stage of Tertiary Education,Never,0.57783,45,45,0.43189,0.72377
2013,Hesse,Second Stage of Tertiary Education,Daily,0.19430,109,468,0.15842,0.23019
2013,Hesse,Second Stage of Tertiary Education,At least once per week,0.17900,83,468,0.14423,0.21377
2013,Hesse,Second Stage of Tertiary Education,Seldom,0.08146,49,468,0.05665,0.10627
2013,Hesse,Second Stage of Tertiary Education,Never,0.50839,227,468,0.46304,0.55373
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Daily,0.25047,53,161,0.18334,0.31761
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.59844,108,161,0.52248,0.67440
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Daily,0.25250,181,668,0.21953,0.28547
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.14065,95,668,0.11427,0.16704
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.08449,70,668,0.06338,0.10560
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.48743,322,668,0.44950,0.52536
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Daily,0.36066,33,65,0.24301,0.47830
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Never,0.32824,32,65,0.21319,0.44328
2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Never,0.48625,46,46,0.34021,0.63228
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Daily,0.22803,55,216,0.17195,0.28411
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per week,0.11697,33,216,0.07401,0.15993
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Never,0.53680,128,216,0.47015,0.60345
2013,Baden-Wuerttemberg,No answer / don't know,Daily,0.52883,31,31,0.35020,0.70745
2013,Baden-Wuerttemberg,Pre-primary Level,Daily,0.89943,43,43,0.80847,0.99039
2013,Baden-Wuerttemberg,Lower Secondary Level,Daily,0.20439,97,322,0.16028,0.24851
2013,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.04581,31,322,0.02294,0.06868
2013,Baden-Wuerttemberg,Lower Secondary Level,Never,0.70766,194,322,0.65790,0.75742
2013,Baden-Wuerttemberg,Upper Secondary Level,Daily,0.22326,358,1389,0.20135,0.24517
2013,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.10510,154,1389,0.08896,0.12123
2013,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.03085,42,1389,0.02175,0.03994
2013,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.06895,90,1389,0.05562,0.08228
2013,Baden-Wuerttemberg,Upper Secondary Level,Never,0.57185,745,1389,0.54582,0.59788
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Daily,0.27411,56,160,0.20477,0.34344
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Never,0.46174,104,160,0.38425,0.53924
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,Daily,0.19494,37,166,0.13449,0.25538
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.57939,129,166,0.50407,0.65472
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Daily,0.20551,136,679,0.17509,0.23592
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.10717,89,679,0.08388,0.13045
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.09915,69,679,0.07666,0.12165
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.54534,385,679,0.50786,0.58283
2013,Bavaria,No answer / don't know,Daily,0.52542,50,50,0.38560,0.66524
2013,Bavaria,Pre-primary Level,Daily,0.82846,51,51,0.72397,0.93295
2013,Bavaria,Lower Secondary Level,Daily,0.18330,107,384,0.14455,0.22205
2013,Bavaria,Lower Secondary Level,At least once per week,0.06548,39,384,0.04071,0.09026
2013,Bavaria,Lower Secondary Level,Never,0.70351,238,384,0.65777,0.74925
2013,Bavaria,Upper Secondary Level,Daily,0.22331,521,2095,0.20547,0.24114
2013,Bavaria,Upper Secondary Level,At least once per week,0.09948,236,2095,0.08666,0.11230
2013,Bavaria,Upper Secondary Level,At least once per month,0.02903,66,2095,0.02184,0.03622
2013,Bavaria,Upper Secondary Level,Seldom,0.07865,159,2095,0.06712,0.09018
2013,Bavaria,Upper Secondary Level,Never,0.56953,1113,2095,0.54832,0.59074
2013,Bavaria,Post-secondary Non-tertiary Level,Daily,0.29435,66,205,0.23181,0.35689
2013,Bavaria,Post-secondary Non-tertiary Level,At least once per week,0.17445,36,205,0.12237,0.22653
2013,Bavaria,Post-secondary Non-tertiary Level,Never,0.44974,103,205,0.38147,0.51800
2013,Bavaria,First Stage of Tertiary Education,Daily,0.22014,65,255,0.16919,0.27110
2013,Bavaria,First Stage of Tertiary Education,At least once per week,0.14016,36,255,0.09747,0.18285
2013,Bavaria,First Stage of Tertiary Education,Never,0.50526,154,255,0.44378,0.56675
2013,Bavaria,Second Stage of Tertiary Education,Daily,0.19554,155,797,0.16799,0.22309
2013,Bavaria,Second Stage of Tertiary Education,At least once per week,0.11351,99,797,0.09148,0.13555
2013,Bavaria,Second Stage of Tertiary Education,At least once per month,0.07331,38,797,0.05520,0.09141
2013,Bavaria,Second Stage of Tertiary Education,Seldom,0.11620,94,797,0.09394,0.13846
2013,Bavaria,Second Stage of Tertiary Education,Never,0.50144,411,797,0.46671,0.53618
2013,Berlin,Lower Secondary Level,Daily,0.34870,31,31,0.17817,0.51924
2013,Berlin,Upper Secondary Level,Daily,0.25956,107,368,0.21471,0.30441
2013,Berlin,Upper Secondary Level,At least once per week,0.11088,44,368,0.07875,0.14300
2013,Berlin,Upper Secondary Level,Never,0.58508,217,368,0.53467,0.63549
2013,Berlin,First Stage of Tertiary Education,Never,0.60265,37,37,0.44279,0.76250
2013,Berlin,Second Stage of Tertiary Education,Daily,0.26227,91,356,0.21651,0.30803
2013,Berlin,Second Stage of Tertiary Education,At least once per week,0.11406,40,356,0.08099,0.14713
2013,Berlin,Second Stage of Tertiary Education,Seldom,0.10047,45,356,0.06920,0.13175
2013,Berlin,Second Stage of Tertiary Education,Never,0.50768,180,356,0.45567,0.55968
2013,Brandenburg,Lower Secondary Level,Never,0.56910,45,45,0.42277,0.71542
2013,Brandenburg,Upper Secondary Level,Daily,0.16781,101,497,0.13492,0.20069
2013,Brandenburg,Upper Secondary Level,At least once per week,0.11351,59,497,0.08559,0.14142
2013,Brandenburg,Upper Secondary Level,Seldom,0.05909,33,497,0.03834,0.07984
2013,Brandenburg,Upper Secondary Level,Never,0.64492,304,497,0.60281,0.68704
2013,Brandenburg,First Stage of Tertiary Education,Never,0.59890,43,43,0.45067,0.74713
2013,Brandenburg,Second Stage of Tertiary Education,Daily,0.13367,34,195,0.08578,0.18156
2013,Brandenburg,Second Stage of Tertiary Education,Never,0.66206,161,195,0.59550,0.72862
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Daily,0.17557,78,307,0.13294,0.21820
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per week,0.11849,39,307,0.08228,0.15470
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.17656,38,307,0.13384,0.21929
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.51006,152,307,0.45405,0.56607
2013,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Never,0.58460,32,32,0.41112,0.75807
2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.60881,79,79,0.50050,0.71711
2013,Saxony,Lower Secondary Level,Daily,0.36155,33,77,0.25353,0.46957
2013,Saxony,Lower Secondary Level,Never,0.51901,44,77,0.40668,0.63135
2013,Saxony,Upper Secondary Level,Daily,0.23683,203,883,0.20878,0.26489
2013,Saxony,Upper Secondary Level,At least once per week,0.13673,110,883,0.11406,0.15940
2013,Saxony,Upper Secondary Level,Seldom,0.06546,65,883,0.04913,0.08178
2013,Saxony,Upper Secondary Level,Never,0.53869,505,883,0.50579,0.57159
2013,Saxony,Post-secondary Non-tertiary Level,Never,0.43094,36,36,0.26688,0.59500
2013,Saxony,First Stage of Tertiary Education,Never,0.78790,95,95,0.70525,0.87054
2013,Saxony,Second Stage of Tertiary Education,Daily,0.18178,80,436,0.14554,0.21803
2013,Saxony,Second Stage of Tertiary Education,At least once per week,0.10507,55,436,0.07625,0.13388
2013,Saxony,Second Stage of Tertiary Education,Seldom,0.08922,42,436,0.06243,0.11601
2013,Saxony,Second Stage of Tertiary Education,Never,0.58668,259,436,0.54041,0.63296
2013,Saxony-Anhalt,Lower Secondary Level,Never,0.57981,34,34,0.41140,0.74822
2013,Saxony-Anhalt,Upper Secondary Level,Daily,0.22170,127,509,0.18558,0.25782
2013,Saxony-Anhalt,Upper Secondary Level,At least once per week,0.05848,38,509,0.03808,0.07889
2013,Saxony-Anhalt,Upper Secondary Level,Seldom,0.08819,43,509,0.06353,0.11285
2013,Saxony-Anhalt,Upper Secondary Level,Never,0.61689,301,509,0.57462,0.65917
2013,Saxony-Anhalt,First Stage of Tertiary Education,Never,0.80763,50,50,0.69726,0.91799
2013,Saxony-Anhalt,Second Stage of Tertiary Education,Daily,0.21426,46,164,0.15127,0.27725
2013,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.58081,118,164,0.50506,0.65656
2013,Thuringa,Upper Secondary Level,Daily,0.17054,129,572,0.13969,0.20139
2013,Thuringa,Upper Secondary Level,At least once per week,0.07745,51,572,0.05552,0.09937
2013,Thuringa,Upper Secondary Level,Seldom,0.06784,41,572,0.04721,0.08846
2013,Thuringa,Upper Secondary Level,Never,0.65325,351,572,0.61421,0.69229
2013,Thuringa,First Stage of Tertiary Education,Never,0.61358,49,49,0.47583,0.75134
2013,Thuringa,Second Stage of Tertiary Education,Daily,0.19476,40,171,0.13523,0.25429
2013,Thuringa,Second Stage of Tertiary Education,Never,0.68130,131,171,0.61125,0.75135
2017,Schleswig-Holstein,Primary Level,Daily,0.47349,55,55,0.34032,0.60667
2017,Schleswig-Holstein,Lower Secondary Level,Daily,0.93515,41,41,0.85883,1.01147
2017,Schleswig-Holstein,Second Stage of Tertiary Education,Daily,0.91399,43,43,0.82920,0.99879
2017,Lower Saxony,Primary Level,Daily,0.55358,116,167,0.47796,0.62920
2017,Lower Saxony,Primary Level,Never,0.27022,51,167,0.20267,0.33778
2017,Lower Saxony,Lower Secondary Level,Daily,0.68932,80,80,0.58727,0.79137
2017,Lower Saxony,Upper Secondary Level,Daily,0.79663,59,59,0.69305,0.90022
2017,Lower Saxony,Second Stage of Tertiary Education,Daily,0.77299,63,63,0.66872,0.87726
2017,North Rhine-Westphalia,No answer / don't know,Daily,0.68155,40,40,0.53533,0.82776
2017,North Rhine-Westphalia,Primary Level,Daily,0.51320,150,289,0.45547,0.57093
2017,North Rhine-Westphalia,Primary Level,At least once per week,0.18950,68,289,0.14424,0.23476
2017,North Rhine-Westphalia,Primary Level,Never,0.23513,71,289,0.18615,0.28410
2017,North Rhine-Westphalia,Lower Secondary Level,Daily,0.58003,116,116,0.48983,0.67024
2017,North Rhine-Westphalia,Upper Secondary Level,Daily,0.65219,99,99,0.55790,0.74649
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.74043,163,194,0.67858,0.80228
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.14925,31,194,0.09897,0.19952
2017,Hesse,Primary Level,Daily,0.40006,60,98,0.30256,0.49755
2017,Hesse,Primary Level,Never,0.34608,38,98,0.25141,0.44075
2017,Hesse,Lower Secondary Level,Daily,0.57276,46,46,0.42823,0.71730
2017,Hesse,Upper Secondary Level,Daily,0.61721,46,46,0.47519,0.75923
2017,Hesse,Second Stage of Tertiary Education,Daily,0.70833,38,38,0.56187,0.85479
2017,"Rhineland-Palatinate, Saarland",Primary Level,Daily,0.49951,40,40,0.34259,0.65644
2017,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Daily,0.70530,34,34,0.54975,0.86085
2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Daily,0.67822,39,39,0.52968,0.82675
2017,Baden-Wuerttemberg,Primary Level,Daily,0.45904,83,118,0.36874,0.54933
2017,Baden-Wuerttemberg,Primary Level,At least once per week,0.22034,35,118,0.14524,0.29545
2017,Baden-Wuerttemberg,Lower Secondary Level,Daily,0.65975,70,70,0.54795,0.77154
2017,Baden-Wuerttemberg,Upper Secondary Level,Daily,0.69097,54,54,0.56656,0.81538
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,Daily,0.76187,69,69,0.66063,0.86311
2017,Bavaria,Primary Level,Daily,0.50422,76,144,0.42227,0.58617
2017,Bavaria,Primary Level,At least once per week,0.21849,37,144,0.15076,0.28622
2017,Bavaria,Primary Level,Never,0.21971,31,144,0.15184,0.28757
2017,Bavaria,Lower Secondary Level,Daily,0.34351,42,42,0.19815,0.48887
2017,Bavaria,Upper Secondary Level,Daily,0.68757,42,42,0.54570,0.82944
2017,Bavaria,Second Stage of Tertiary Education,Daily,0.77898,41,41,0.65039,0.90757
2017,Brandenburg,Primary Level,Daily,0.68121,32,32,0.51716,0.84526
2017,Saxony,Primary Level,Daily,0.47035,31,31,0.29174,0.64896
2018,Schleswig-Holstein,Primary Level,Daily,0.80309,37,37,0.67319,0.93299
2018,Lower Saxony,Primary Level,Daily,0.65708,124,124,0.57319,0.74097
2018,Lower Saxony,Lower Secondary Level,Daily,0.84403,75,75,0.76136,0.92670
2018,Lower Saxony,Upper Secondary Level,Daily,0.89270,54,54,0.80938,0.97602
2018,Lower Saxony,Second Stage of Tertiary Education,Daily,0.79978,51,51,0.68886,0.91070
2018,North Rhine-Westphalia,No answer / don't know,Daily,0.41043,37,37,0.24974,0.57112
2018,North Rhine-Westphalia,Primary Level,Daily,0.60237,156,228,0.53870,0.66603
2018,North Rhine-Westphalia,Primary Level,At least once per week,0.16653,40,228,0.11806,0.21499
2018,North Rhine-Westphalia,Primary Level,Never,0.12011,32,228,0.07782,0.16240
2018,North Rhine-Westphalia,Lower Secondary Level,Daily,0.75176,90,90,0.66201,0.84151
2018,North Rhine-Westphalia,Upper Secondary Level,Daily,0.81889,89,89,0.73842,0.89935
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.84299,136,136,0.78162,0.90436
2018,Hesse,Primary Level,Daily,0.50052,69,69,0.38168,0.61936
2018,Hesse,Lower Secondary Level,Daily,0.59809,33,33,0.42822,0.76796
2018,Hesse,Upper Secondary Level,Daily,0.59236,49,49,0.45334,0.73138
2018,"Rhineland-Palatinate, Saarland",Primary Level,Daily,0.62369,31,31,0.45033,0.79705
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Daily,0.78079,31,31,0.63275,0.92884
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Daily,0.82067,34,34,0.68978,0.95156
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Daily,0.77678,33,33,0.63250,0.92106
2018,Baden-Wuerttemberg,Primary Level,Daily,0.46545,61,94,0.36407,0.56683
2018,Baden-Wuerttemberg,Primary Level,At least once per week,0.32595,33,94,0.23069,0.42122
2018,Baden-Wuerttemberg,Lower Secondary Level,Daily,0.67018,56,56,0.54592,0.79443
2018,Baden-Wuerttemberg,Upper Secondary Level,Daily,0.54243,34,34,0.37245,0.71241
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Daily,0.78278,51,51,0.66848,0.89707
2018,Bavaria,Primary Level,Daily,0.60316,60,60,0.47832,0.72800
2018,Bavaria,Lower Secondary Level,Daily,0.69433,49,49,0.56400,0.82466
2018,Bavaria,Upper Secondary Level,Daily,0.83905,40,40,0.72372,0.95439
2018,Bavaria,Second Stage of Tertiary Education,Daily,0.78855,36,36,0.65327,0.92383
2019,Schleswig-Holstein,Primary Level,Daily,0.70022,54,54,0.57687,0.82357
2019,Lower Saxony,Primary Level,Daily,0.64115,102,102,0.54761,0.73470
2019,Lower Saxony,Lower Secondary Level,Daily,0.60637,58,58,0.47954,0.73320
2019,Lower Saxony,Upper Secondary Level,Daily,0.49337,36,36,0.32774,0.65901
2019,Lower Saxony,Second Stage of Tertiary Education,Daily,0.65761,36,36,0.50040,0.81481
2019,North Rhine-Westphalia,No answer / don't know,Daily,0.71327,45,45,0.57964,0.84689
2019,North Rhine-Westphalia,Primary Level,Daily,0.57585,151,213,0.50933,0.64238
2019,North Rhine-Westphalia,Primary Level,At least once per week,0.27703,62,213,0.21679,0.33727
2019,North Rhine-Westphalia,Lower Secondary Level,Daily,0.79382,105,105,0.71607,0.87158
2019,North Rhine-Westphalia,Upper Secondary Level,Daily,0.78148,96,96,0.69838,0.86458
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.84156,123,123,0.77676,0.90636
2019,Hesse,Primary Level,Daily,0.61564,68,68,0.49916,0.73212
2019,Hesse,Lower Secondary Level,Daily,0.67398,32,32,0.50897,0.83899
2019,Hesse,Upper Secondary Level,Daily,0.61997,37,37,0.46140,0.77853
2019,"Rhineland-Palatinate, Saarland",Primary Level,Daily,0.73781,46,46,0.60930,0.86631
2019,Baden-Wuerttemberg,Primary Level,Daily,0.49063,68,68,0.37093,0.61034
2019,Baden-Wuerttemberg,Lower Secondary Level,Daily,0.79200,73,73,0.69825,0.88576
2019,Baden-Wuerttemberg,Upper Secondary Level,Daily,0.68047,38,38,0.53022,0.83072
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Daily,0.88437,58,58,0.80135,0.96739
2019,Bavaria,Primary Level,Daily,0.79785,103,103,0.71991,0.87579
2019,Bavaria,Lower Secondary Level,Daily,0.85657,60,60,0.76713,0.94601
2019,Bavaria,Upper Secondary Level,Daily,0.88445,50,50,0.79494,0.97396
2019,Bavaria,Second Stage of Tertiary Education,Daily,0.86045,39,39,0.75028,0.97063
2019,Saxony-Anhalt,Primary Level,Daily,0.74506,31,31,0.58910,0.90102
