syear,age_gr,ple0024,proportion,n,lower_confidence,upper_confidence
2009,46-65 J.,2.0,0.19862279166901844,18254,0.19283503742067823,0.20441054591735866
2009,66 und älter,2.0,0.18264943274820794,18254,0.1770442420022438,0.18825462349417207
2009,30-45 J.,1.0,0.1711350680137721,18254,0.16567134798734257,0.17659878804020163
2009,46-65 J.,1.0,0.1527346616244285,18254,0.1475160428578281,0.1579532803910289
2009,17-29 J.,1.0,0.12157814528419032,18254,0.11683729357264042,0.12631899699574023
2009,30-45 J.,2.0,0.0868657221877293,18254,0.08278000230040042,0.09095144207505818
2009,66 und älter,1.0,0.049782694587119716,18254,0.04662748860971223,0.052937900564527206
2009,17-29 J.,2.0,0.03663148388553367,18254,0.03390627040482344,0.03935669736624389
2011,46-65 J.,2.0,0.25290272221680166,28898,0.24789099405091197,0.25791445038269134
2011,66 und älter,2.0,0.21177675870816665,28898,0.20706605331252081,0.21648746410381248
2011,30-45 J.,1.0,0.13323251048882817,28898,0.12931438275293772,0.13715063822471862
2011,46-65 J.,1.0,0.12240218557908089,28898,0.11862329313789138,0.1261810780202704
2011,17-29 J.,1.0,0.10181481120109279,28898,0.09832814314619273,0.10530147925599284
2011,30-45 J.,2.0,0.10010732754415065,28898,0.09664673498561262,0.10356792010268868
2011,17-29 J.,2.0,0.04190652746609425,28898,0.039596235030293234,0.04421681990189527
2011,66 und älter,1.0,0.03585715679578495,28898,0.03371337393709611,0.0380009396544738
2013,46-65 J.,2.0,0.27308700069515,31177,0.2681412679854771,0.27803273340482293
2013,66 und älter,2.0,0.22875782043740978,31177,0.2240952836487929,0.23342035722602666
2013,30-45 J.,1.0,0.1172664563392332,31177,0.11369503881250848,0.12083787386595793
2013,46-65 J.,1.0,0.1159296294315812,31177,0.11237593933941824,0.11948331952374415
2013,30-45 J.,2.0,0.09753489118228972,31177,0.0942415697395493,0.10082821262503015
2013,17-29 J.,1.0,0.09036949895727502,31177,0.08718689678955686,0.09355210112499317
2013,17-29 J.,2.0,0.04336666488423079,31177,0.041105721553995354,0.04562760821446623
2013,66 und älter,1.0,0.03368803807283033,31177,0.0316852479204454,0.03569082822521526
2015,46-65 J.,2.0,0.23712005160041924,27342,0.2320786282070194,0.24216147499381907
2015,66 und älter,2.0,0.1717326453277433,27342,0.1672621809980339,0.1762031096574527
2015,30-45 J.,1.0,0.1618963154075627,27342,0.15753006851818188,0.1662625622969435
2015,30-45 J.,2.0,0.13109731516568573,27342,0.12709673110546643,0.13509789922590504
2015,46-65 J.,1.0,0.11755220511166653,27342,0.11373451359313605,0.12136989663019701
2015,17-29 J.,1.0,0.10678868015802628,27342,0.10312784098069025,0.11044951933536232
2015,17-29 J.,2.0,0.049504152221236795,27342,0.04693294631163075,0.05207535813084284
2015,66 und älter,1.0,0.024308635007659438,27342,0.02248315345323025,0.026134116562088625
2017,46-65 J.,2.0,0.2589390664694953,31140,0.2540736220493379,0.26380451088965273
2017,66 und älter,2.0,0.16395556061123118,31140,0.15984335781709397,0.1680677634053684
2017,30-45 J.,1.0,0.15000189587836044,31140,0.14603588300243528,0.1539679087542856
2017,30-45 J.,2.0,0.12315625829446783,31140,0.11950631503237172,0.12680620155656394
2017,46-65 J.,1.0,0.11682402457058355,31140,0.11325633981774902,0.12039170932341808
2017,17-29 J.,1.0,0.10924051112880598,31140,0.10577578542733138,0.11270523683028058
2017,17-29 J.,2.0,0.054563379213589655,31140,0.052040690832153916,0.057086067595025394
2017,66 und älter,1.0,0.023319303833466046,31140,0.021643084444818612,0.02499552322211348
2019,46-65 J.,2.0,0.28984087167829425,29565,0.2846692734242721,0.2950124699323164
2019,66 und älter,2.0,0.18021478404013483,29565,0.17583338934033235,0.1845961787399373
2019,30-45 J.,2.0,0.12455906561103708,29565,0.1207949043103754,0.12832322691169876
2019,30-45 J.,1.0,0.11922865877557419,29565,0.11553472549960686,0.12292259205154152
2019,46-65 J.,1.0,0.11503488280943795,29565,0.11139786872332141,0.11867189689555449
2019,17-29 J.,1.0,0.09175354707219566,29565,0.08846290674175324,0.09504418740263808
2019,17-29 J.,2.0,0.057380261817041624,29565,0.05472921951809163,0.06003130411599162
2019,66 und älter,1.0,0.021987928196284392,29565,0.02031633192999148,0.023659524462577304
2021,46-65 J.,2.0,0.27269881026925485,19931,0.2665159376754383,0.2788816828630714
2021,66 und älter,2.0,0.16494468795658526,19931,0.15979218422314162,0.1700971916900289
2021,30-45 J.,1.0,0.13859319557503652,19931,0.13379622968803886,0.14339016146203418
2021,30-45 J.,2.0,0.13306199123356294,19931,0.1283466561755007,0.13777732629162517
2021,17-29 J.,1.0,0.10702358589021081,19931,0.10273166933233209,0.11131550244808953
2021,46-65 J.,1.0,0.10384053433521186,19931,0.09960539569254519,0.10807567297787853
2021,17-29 J.,2.0,0.058860363180964305,19931,0.05559275460103896,0.06212797176088965
2021,66 und älter,1.0,0.020976831559173452,19931,0.01898726736252783,0.022966395755819075
