syear,age_gr,quintil_oecd,ple0024,proportion,n,lower_confidence,upper_confidence
2011,46-65 J.,2. Quintil,1.0,0.015220997170455655,28898,0.013809392389299858,0.01663260195161145
2011,17-29 J.,3. Quintil,2.0,0.011708459361888964,28898,0.01046819406126241,0.012948724662515518
2011,66 und älter,5. Quintil,1.0,0.011610888867206556,28898,0.010375741183606058,0.012846036550807054
2011,17-29 J.,4. Quintil,2.0,0.011513318372524148,28898,0.010283310627200136,0.012743326117848161
2011,66 und älter,4. Quintil,1.0,0.010635183920382476,28898,0.009452488510398626,0.011817879330366326
2011,17-29 J.,2. Quintil,2.0,0.00995219045760562,28898,0.008807706786085044,0.011096674129126195
2011,66 und älter,3. Quintil,1.0,0.009366767489511171,28898,0.008256127019425649,0.010477407959596693
2011,17-29 J.,5. Quintil,2.0,0.00873255927407552,28898,0.007659834353573853,0.009805284194577187
2011,66 und älter,2. Quintil,1.0,0.004244316518684749,28898,0.0034947633285898607,0.004993869708779638
2013,46-65 J.,5. Quintil,2.0,0.11293513715844072,31177,0.10942170849422207,0.11644856582265938
2013,66 und älter,4. Quintil,2.0,0.07919362600930431,31177,0.07619606395486339,0.08219118806374523
2013,46-65 J.,4. Quintil,2.0,0.07438104914175712,31177,0.07146841337298517,0.07729368491052908
2013,66 und älter,5. Quintil,2.0,0.0672691299930485,31177,0.06448861660452053,0.07004964338157647
2013,66 und älter,3. Quintil,2.0,0.06293781081225602,31177,0.06024206503659314,0.0656335565879189
2013,46-65 J.,5. Quintil,1.0,0.05737661087642372,31177,0.054795091069519034,0.059958130683328406
2013,46-65 J.,3. Quintil,2.0,0.050639003261857655,31177,0.048205134386454525,0.053072872137260786
2013,30-45 J.,5. Quintil,1.0,0.04791187637024758,31177,0.045541053688558666,0.0502826990519365
2013,46-65 J.,2. Quintil,2.0,0.035131811133094486,31177,0.03308808276303089,0.03717553950315808
2013,30-45 J.,4. Quintil,1.0,0.034971391904176245,31177,0.032932165419332804,0.03701061838901969
2013,30-45 J.,5. Quintil,2.0,0.03465055344633977,31177,0.03262036536576709,0.036680741526912454
2013,30-45 J.,4. Quintil,2.0,0.029944922731404738,31177,0.02805302043298914,0.03183682502982034
2013,46-65 J.,4. Quintil,1.0,0.0289824073578953,31177,0.02712023580804689,0.030844578907743708
2013,17-29 J.,4. Quintil,1.0,0.026629592000427783,31177,0.024842445168571817,0.02841673883228375
2013,17-29 J.,5. Quintil,1.0,0.02486498048232715,31177,0.02313649654567549,0.026593464418978807
2013,30-45 J.,3. Quintil,1.0,0.02374204587989947,31177,0.022052070909486604,0.025432020850312334
2013,17-29 J.,3. Quintil,1.0,0.020694080530452918,31177,0.01911384738432298,0.022274313676582856
2013,30-45 J.,3. Quintil,2.0,0.01935725362280092,31177,0.01782787086320299,0.02088663638239885
2013,66 und älter,2. Quintil,2.0,0.01935725362280092,31177,0.01782787086320299,0.02088663638239885
2013,46-65 J.,3. Quintil,1.0,0.01908988824127052,31177,0.01757089721368704,0.020608879268854
2013,17-29 J.,2. Quintil,1.0,0.018180845944067162,31177,0.016697775761276,0.019663916126858326
2013,30-45 J.,2. Quintil,2.0,0.013582161381744291,31177,0.012297307290197337,0.014867015473291246
2013,17-29 J.,5. Quintil,2.0,0.012780065237153094,31177,0.011533220422645728,0.01402691005166046
2013,66 und älter,5. Quintil,1.0,0.012031442168867975,31177,0.010821208264256149,0.013241676073479801
2013,17-29 J.,3. Quintil,2.0,0.011443238329501096,31177,0.010262607317082891,0.012623869341919301
2013,17-29 J.,4. Quintil,2.0,0.010801561413828138,31177,0.009654137516752332,0.011948985310903944
2013,66 und älter,4. Quintil,1.0,0.010748088337522058,31177,0.009603477186527615,0.011892699488516501
2013,30-45 J.,2. Quintil,1.0,0.010641142184909897,31177,0.009502178292677865,0.01178010607714193
2013,46-65 J.,2. Quintil,1.0,0.010480722955991659,31177,0.00935028518498547,0.011611160726997848
2013,17-29 J.,2. Quintil,2.0,0.008341799903748462,31177,0.007332198844245749,0.009351400963251176
2013,66 und älter,3. Quintil,1.0,0.008288326827442382,31177,0.0072819397386447845,0.00929471391623998
2013,66 und älter,2. Quintil,1.0,0.0026201807389979147,31177,0.002052721301715088,0.003187640176280741
2015,46-65 J.,5. Quintil,2.0,0.09630734499717811,27342,0.09281046270956056,0.09980422728479565
2015,46-65 J.,4. Quintil,2.0,0.062283318551963236,27342,0.0594187275393149,0.06514790956461157
2015,66 und älter,4. Quintil,2.0,0.061638313311295656,27342,0.058787613818174524,0.06448901280441678
2015,30-45 J.,5. Quintil,1.0,0.06030799000241877,27342,0.057486223159252926,0.06312975684558461
2015,66 und älter,5. Quintil,2.0,0.05551076352495364,27342,0.0527966498149596,0.05822487723494768
2015,46-65 J.,5. Quintil,1.0,0.055027009594452954,27342,0.05232405602465549,0.05772996316425042
2015,30-45 J.,4. Quintil,1.0,0.048617270015318875,27342,0.046068011680553946,0.051166528350083805
2015,46-65 J.,3. Quintil,2.0,0.044465048778521324,27342,0.042021766713858544,0.046908330843184104
2015,30-45 J.,5. Quintil,2.0,0.04095783278239136,27342,0.03860858801876981,0.04330707754601291
2015,66 und älter,3. Quintil,2.0,0.04031282754172378,27342,0.037981370557054174,0.042644284526393385
2015,30-45 J.,3. Quintil,1.0,0.03749092961380311,27342,0.03523925074627376,0.039742608481332466
2015,30-45 J.,4. Quintil,2.0,0.037128114165927595,27342,0.034886934722267615,0.039369293609587575
2015,46-65 J.,2. Quintil,2.0,0.034064339272756594,27342,0.031914207798526446,0.03621447074698674
2015,30-45 J.,3. Quintil,2.0,0.03333870837700556,27342,0.031210802171256585,0.03546661458275453
2015,46-65 J.,4. Quintil,1.0,0.031040877207127306,27342,0.02898517286711942,0.03309658154713519
2015,17-29 J.,4. Quintil,1.0,0.029831492380875596,27342,0.027814974819362376,0.031848009942388816
2015,17-29 J.,3. Quintil,1.0,0.026969281625413205,27342,0.025049115089753993,0.028889448161072417
2015,17-29 J.,5. Quintil,1.0,0.0264452148673708,27342,0.02454328420638408,0.028347145528357518
2015,17-29 J.,2. Quintil,1.0,0.023542691284366684,27342,0.02174549456992553,0.025339887998807837
2015,46-65 J.,3. Quintil,1.0,0.021002983149238087,27342,0.019303283800276166,0.022702682498200007
2015,30-45 J.,2. Quintil,2.0,0.019672659840361203,27342,0.01802655295848474,0.021318766722237665
2015,30-45 J.,2. Quintil,1.0,0.01548012577602193,27342,0.014016802036746507,0.016943449515297353
2015,66 und älter,2. Quintil,2.0,0.014270740949770216,27342,0.0128648778982476,0.015676604001292834
2015,17-29 J.,4. Quintil,2.0,0.012698540675642989,27342,0.011371321253024008,0.01402576009826197
2015,17-29 J.,3. Quintil,2.0,0.012577602193017819,27342,0.011256637085109537,0.0138985673009261
2015,17-29 J.,2. Quintil,2.0,0.012376038055309199,27342,0.011065566619570318,0.01368650949104808
2015,17-29 J.,5. Quintil,2.0,0.01185197129726679,27342,0.010569205913534923,0.013134736680998658
2015,46-65 J.,2. Quintil,1.0,0.010481335160848182,27342,0.009274185181087519,0.011688485140608844
2015,66 und älter,5. Quintil,1.0,0.009513827299846811,27342,0.008363178543949103,0.01066447605574452
2015,66 und älter,4. Quintil,1.0,0.007981939853261307,27342,0.0069271767077447475,0.009036702998777868
2015,66 und älter,3. Quintil,1.0,0.004635975167298234,27342,0.003830777603125383,0.005441172731471084
2015,66 und älter,2. Quintil,1.0,0.002176892687253084,27342,0.001624451282913303,0.002729334091592865
2017,46-65 J.,5. Quintil,2.0,0.12004701778333902,31140,0.11643705945322619,0.12365697611345186
2017,46-65 J.,4. Quintil,2.0,0.06730368179577598,31140,0.06452085414629474,0.07008650944525721
2017,66 und älter,5. Quintil,2.0,0.06389110074697607,31140,0.061174785699839376,0.06660741579411276
2017,30-45 J.,5. Quintil,1.0,0.06343608994046943,31140,0.060728806794629484,0.06614337308630937
2017,46-65 J.,5. Quintil,1.0,0.05949266295074508,31140,0.05686536355706357,0.06211996234442659
2017,66 und älter,4. Quintil,2.0,0.05820346566564289,31140,0.055603008325078404,0.06080392300620738
2017,30-45 J.,5. Quintil,2.0,0.04572858605391878,31140,0.04340837970456011,0.04804879240327745
2017,30-45 J.,4. Quintil,1.0,0.04364311985742995,31140,0.04137396228390298,0.04591227743095692
2017,46-65 J.,3. Quintil,2.0,0.041292230690478895,31140,0.03908232335661141,0.04350213802434638
2017,30-45 J.,4. Quintil,2.0,0.03480832669775907,31140,0.03277247975685378,0.036844173638664365
2017,17-29 J.,5. Quintil,1.0,0.03423956318962575,31140,0.032219822661566866,0.03625930371768464
2017,46-65 J.,4. Quintil,1.0,0.030789064573616957,31140,0.02887037742236219,0.032707751724871725
2017,66 und älter,3. Quintil,2.0,0.030561559170363628,31140,0.02864974956579466,0.03247336877493259
2017,46-65 J.,2. Quintil,2.0,0.030296136199901413,31140,0.028392386041218628,0.032199886358584194
2017,30-45 J.,3. Quintil,1.0,0.029954878095021422,31140,0.02806154723557808,0.03184820895446477
2017,17-29 J.,4. Quintil,1.0,0.029689455124559207,31140,0.027804273245926645,0.03157463700319177
2017,30-45 J.,3. Quintil,2.0,0.027566071360861488,31140,0.02574756737680974,0.029384575344913236
2017,17-29 J.,3. Quintil,1.0,0.026314791642968186,31140,0.024536897000053456,0.028092686285882917
2017,17-29 J.,2. Quintil,1.0,0.018996701171652825,31140,0.01748045018429168,0.02051295215901397
2017,46-65 J.,3. Quintil,1.0,0.018693360633981724,31140,0.017189031632876512,0.020197689635086936
2017,17-29 J.,5. Quintil,2.0,0.016873317407955106,31140,0.01544277167271271,0.018303863143197503
2017,30-45 J.,2. Quintil,2.0,0.015053274181928488,31140,0.013700832261754716,0.016405716102102258
2017,17-29 J.,4. Quintil,2.0,0.01463618094263072,31140,0.013302324907837339,0.0159700369774241
2017,30-45 J.,2. Quintil,1.0,0.012967807985439655,31140,0.011711211873622106,0.014224404097257204
2017,17-29 J.,3. Quintil,2.0,0.012436962044515224,31140,0.011206023601481445,0.013667900487549003
2017,66 und älter,2. Quintil,2.0,0.011299435028248588,31140,0.010125463611522154,0.012473406444975021
2017,17-29 J.,2. Quintil,2.0,0.010616918818488606,31140,0.009478562413985288,0.011755275222991924
2017,66 und älter,5. Quintil,1.0,0.00966897963826641,31140,0.008582110439061208,0.010755848837471611
2017,46-65 J.,2. Quintil,1.0,0.00784893641223979,31140,0.006868789731036697,0.008829083093442883
2017,66 und älter,4. Quintil,1.0,0.007469760740150912,31140,0.006513399455893497,0.008426122024408325
2017,66 und älter,3. Quintil,1.0,0.004701778333902097,31140,0.0039419692936944065,0.005461587374109788
2017,66 und älter,2. Quintil,1.0,0.0014787851211466273,31140,0.0010519816413941479,0.0019055886008991067
2019,46-65 J.,5. Quintil,2.0,0.16296935016069608,29565,0.15875926600480267,0.1671794343165895
2019,66 und älter,5. Quintil,2.0,0.08626636356510152,29565,0.0830660120549325,0.08946671507527054
2019,46-65 J.,5. Quintil,1.0,0.07333228815552245,29565,0.07036078111655893,0.07630379519448598
2019,46-65 J.,4. Quintil,2.0,0.06568942541349847,29565,0.06286545271746405,0.06851339810953289
2019,30-45 J.,5. Quintil,1.0,0.06286744532413577,29565,0.0601006276035717,0.06563426304469983
2019,30-45 J.,5. Quintil,2.0,0.05945755271615583,29565,0.05676192542484228,0.06215318000746939
2019,66 und älter,4. Quintil,2.0,0.05573410676491338,29565,0.053119088034267146,0.058349125495559616
2019,46-65 J.,3. Quintil,2.0,0.037626401191502706,29565,0.035457272490599934,0.03979552989240548
2019,17-29 J.,5. Quintil,1.0,0.035117974445402524,29565,0.03301966774710848,0.037216281143696565
2019,30-45 J.,4. Quintil,2.0,0.03339343105745865,29565,0.031345466093418296,0.035441396021499004
2019,30-45 J.,4. Quintil,1.0,0.03139452849416007,29565,0.02940675190641755,0.0333823050819026
2019,66 und älter,3. Quintil,2.0,0.028102218389903583,29565,0.026218362283025543,0.029986074496781624
2019,17-29 J.,4. Quintil,1.0,0.025476209140079958,29565,0.023680108137119276,0.02727231014304064
2019,46-65 J.,2. Quintil,2.0,0.02351650074468919,29565,0.021789128513343588,0.025243872976034795
2019,46-65 J.,4. Quintil,1.0,0.02351650074468919,29565,0.021789128513343588,0.025243872976034795
2019,30-45 J.,3. Quintil,2.0,0.02116485067022027,29565,0.019524149408395367,0.022805551932045174
2019,17-29 J.,5. Quintil,2.0,0.020733714823234304,29565,0.019109452795555724,0.022357976850912883
2019,17-29 J.,3. Quintil,1.0,0.017872540565963786,29565,0.016362306708755374,0.019382774423172197
2019,30-45 J.,3. Quintil,1.0,0.016931880536176218,29565,0.01546122306469212,0.018402538007660316
2019,17-29 J.,4. Quintil,2.0,0.015324919651955789,29565,0.013924646679286567,0.01672519262462501
2019,17-29 J.,2. Quintil,1.0,0.013286822920749392,29565,0.011981634635199072,0.014592011206299712
2019,46-65 J.,3. Quintil,1.0,0.012306968723054009,29565,0.011050204893559913,0.013563732552548105
2019,17-29 J.,3. Quintil,2.0,0.012032609547699302,29565,0.010789760605759077,0.013275458489639527
2019,66 und älter,5. Quintil,1.0,0.011562279532805518,29565,0.010343672957017916,0.01278088610859312
2019,30-45 J.,2. Quintil,2.0,0.01054323116720232,29565,0.009378964655032832,0.011707497679371808
2019,66 und älter,2. Quintil,2.0,0.01003370698440072,29565,0.008897629270206058,0.011169784698595383
2019,17-29 J.,2. Quintil,2.0,0.00928901779415223,29565,0.008195500852864945,0.010382534735439515
2019,30-45 J.,2. Quintil,1.0,0.00803480442110214,29565,0.007017143724228504,0.009052465117975778
2019,66 und älter,4. Quintil,1.0,0.005879125186172298,29565,0.0050076739700879,0.006750576402256696
2019,46-65 J.,2. Quintil,1.0,0.005879125186172298,29565,0.0050076739700879,0.006750576402256696
2019,66 und älter,3. Quintil,1.0,0.0035666692796111937,29565,0.002887117313410172,0.004246221245812216
2019,66 und älter,2. Quintil,1.0,0.000979854197695383,29565,0.0006232101489017014,0.0013364982464890644
2019,66 und älter,1. Quintil,2.0,7.838833581563063e-05,29565,-2.253133597621567e-05,0.00017930800760747692
2019,46-65 J.,1. Quintil,2.0,3.9194167907815315e-05,29565,-3.216821493444719e-05,0.00011055655075007782
2021,46-65 J.,5. Quintil,2.0,0.15962220830724275,19931,0.15453738966613845,0.16470702694834705
2021,66 und älter,5. Quintil,2.0,0.09194322688374035,19931,0.08793171670238135,0.09595473706509934
2021,46-65 J.,5. Quintil,1.0,0.06720935086620747,19931,0.06373320118157268,0.07068550055084226
2021,30-45 J.,5. Quintil,2.0,0.06397411813817575,19931,0.06057678911311517,0.06737144716323633
2021,30-45 J.,5. Quintil,1.0,0.06392193696514298,19931,0.06052589910010907,0.06731797483017689
2021,46-65 J.,4. Quintil,2.0,0.0554164057608015,19931,0.052240037094258215,0.058592774427344785
2021,66 und älter,4. Quintil,2.0,0.04398872886662492,19931,0.04114168774969542,0.046835769983554425
2021,17-29 J.,5. Quintil,1.0,0.04153621373408474,19931,0.038766130403689265,0.044306297064480214
2021,46-65 J.,3. Quintil,2.0,0.031830515549989565,19931,0.029393327397827865,0.034267703702151264
2021,30-45 J.,4. Quintil,1.0,0.030108536839908162,19931,0.027736082183889486,0.032480991495926835
2021,30-45 J.,4. Quintil,2.0,0.02838655812982676,19931,0.026080901381348182,0.030692214878305337
2021,46-65 J.,2. Quintil,2.0,0.02582968065122104,19931,0.02362742115215762,0.02803194015028446
2021,30-45 J.,3. Quintil,1.0,0.024838238363598414,19931,0.0226775593501587,0.026998917377038127
2021,17-29 J.,5. Quintil,2.0,0.024212064287205175,19931,0.0220781097727275,0.02634601880168285
2021,30-45 J.,3. Quintil,2.0,0.022437904404091005,19931,0.02038175413774059,0.02449405467044142
2021,17-29 J.,3. Quintil,1.0,0.022072636192861615,19931,0.02003290973813643,0.024112362647586802
2021,17-29 J.,4. Quintil,1.0,0.02170736798163223,19931,0.0196842113712837,0.02373052459198076
2021,17-29 J.,2. Quintil,1.0,0.02170736798163223,19931,0.0196842113712837,0.02373052459198076
2021,66 und älter,3. Quintil,2.0,0.02076810686704237,19931,0.01878825473029511,0.02274795900378963
2021,30-45 J.,2. Quintil,1.0,0.019724483406386977,19931,0.017793989551535043,0.02165497726123891
2021,30-45 J.,2. Quintil,2.0,0.01826341056146942,19931,0.01640440813508514,0.0201224129878537
2021,46-65 J.,4. Quintil,1.0,0.017637236485076185,19931,0.015809798104425246,0.019464674865727123
2021,17-29 J.,4. Quintil,2.0,0.013045293258192444,19931,0.011469979517059602,0.014620606999325287
2021,66 und älter,5. Quintil,1.0,0.012940930912126905,19931,0.011371848126908389,0.014510013697345421
2021,17-29 J.,2. Quintil,2.0,0.011010227509914422,19931,0.009561503781063102,0.012458951238765743
2021,46-65 J.,3. Quintil,1.0,0.010853683990816114,19931,0.009415182282128672,0.012292185699503556
2021,17-29 J.,3. Quintil,2.0,0.010592778125652265,19931,0.009171483863833358,0.012014072387471172
2021,66 und älter,2. Quintil,2.0,0.008244625339177625,19931,0.006989233588461756,0.009500017089893495
2021,46-65 J.,2. Quintil,1.0,0.008140262993112084,19931,0.006892776432977695,0.009387749553246474
2021,66 und älter,4. Quintil,1.0,0.004487580880818201,19931,0.003559638495194512,0.00541552326644189
2021,66 und älter,3. Quintil,1.0,0.002504696305572949,19931,0.0018107521951547358,0.0031986404159911625
2021,66 und älter,2. Quintil,1.0,0.0010436234606553956,19931,0.0005953565261192268,0.0014918903951915644
