year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2005,East,male,,,,,,,,,,,,
2005,East,female,,,,,,,,,,,,
2006,West,male,8001,26.33149,26.24242,26.42056,23.66144,25.82645,28.40550,16.54534,35.52160,25.826447,25.68956,25.95156
2006,West,female,8713,25.20967,25.10672,25.31263,21.67126,24.38994,27.88519,12.35037,37.20608,24.391058,24.22145,24.52435
2006,East,male,2568,26.28938,26.13118,26.44759,23.43781,25.82645,28.70370,15.917107,36.60255,25.826447,25.56422,26.12245
2006,East,female,2761,25.72316,25.52639,25.91993,22.10029,24.88658,28.51562,14.128495,38.13863,24.859074,24.60859,25.21736
2007,West,male,,,,,,,,,,,,
2007,West,female,,,,,,,,,,,,
2007,East,male,,,,,,,,,,,,
2007,East,female,,,,,,,,,,,,
2008,West,male,6972,26.55824,26.45523,26.66125,23.76543,25.96305,28.72738,16.32252,36.17029,25.963047,25.88017,26.12245
2008,West,female,7605,25.34966,25.23931,25.46000,21.88708,24.46460,27.94214,13.364964,37.02474,24.464602,24.30462,24.65524
2008,East,male,2321,26.43704,26.27172,26.60237,23.66144,25.88057,28.73469,16.05155,36.34458,25.880571,25.61670,26.19619
2008,East,female,2456,25.73262,25.53317,25.93207,22.03857,24.83576,28.88889,15.570934,39.16437,24.835764,24.53897,25.28411
2009,West,male,,,,,,,,,,,,
2009,West,female,,,,,,,,,,,,
2009,East,male,,,,,,,,,,,,
2009,East,female,,,,,,,,,,,,
2010,West,male,6063,26.76436,26.64711,26.88161,23.87511,26.12245,29.03674,16.13268,36.77917,26.12245,25.95156,26.26552
2010,West,female,6616,25.51078,25.38710,25.63446,21.96712,24.56747,28.01022,13.03084,37.07488,24.567474,24.38653,24.77271
2010,East,male,2000,26.80991,26.62352,26.99630,23.87543,26.19619,29.07041,16.08297,36.86287,26.196188,25.88057,26.44635
2010,East,female,2142,25.96095,25.74875,26.17314,22.38631,25.14286,29.06627,14.08,39.08620,25.142857,24.67702,25.59403
2011,West,male,,,,,,,,,,,,
2011,West,female,,,,,,,,,,,,
2011,East,male,,,,,,,,,,,,
2011,East,female,,,,,,,,,,,,
2012,West,male,7538,26.71034,26.61095,26.80972,23.87543,26.19619,29.05329,16.10865,36.82007,26.196188,26.09328,26.29657
2012,West,female,8334,25.50728,25.39633,25.61823,21.93635,24.55978,28.04038,13.28125,37.19642,24.560326,24.38653,24.69043
2012,East,male,2321,26.95102,26.76590,27.13613,23.76543,26.29657,29.40684,15.30332,37.86896,26.296566,25.95141,26.59623
2012,East,female,2544,26.27392,26.06785,26.47999,22.40838,25.59374,29.33265,15.416447,39.71904,25.593737,25.33124,25.86451
2013,West,male,,,,,,,,,,,,
2013,West,female,,,,,,,,,,,,
2013,East,male,,,,,,,,,,,,
2013,East,female,,,,,,,,,,,,
2014,West,male,10066,26.79882,26.70979,26.88785,23.78764,26.21641,29.06593,15.87021,36.98336,26.21641,26.06118,26.29875
2014,West,female,11578,25.54304,25.44705,25.63904,21.87535,24.48980,28.28283,13.364964,37.89404,24.489796,24.34176,24.60973
2014,East,male,2575,26.93034,26.75427,27.10641,23.84938,26.31170,29.40779,15.51177,37.74540,26.31281,26.02726,26.59500
2014,East,female,3028,26.34440,26.15249,26.53631,22.48969,25.47350,29.33333,14.381986,39.59881,25.47666,25.15188,25.82855
2015,West,male,,,,,,,,,,,,
2015,West,female,,,,,,,,,,,,
2015,East,male,,,,,,,,,,,,
2015,East,female,,,,,,,,,,,,
2016,West,male,8908,26.92127,26.82484,27.01771,23.88844,26.27728,29.32099,15.73962,37.46981,26.277285,26.12245,26.47211
2016,West,female,10281,25.76118,25.65631,25.86606,21.97134,24.74745,28.34467,13.696129,37.90467,24.747454,24.53485,24.85907
2016,East,male,2319,27.00858,26.81663,27.20054,23.87195,26.29657,29.70041,15.12924,38.44311,26.296566,26.02159,26.57313
2016,East,female,2747,26.21213,26.00765,26.41662,22.17325,25.39062,29.03179,14.692378,39.31960,25.390625,25.05882,25.59403
2017,West,male,,,,,,,,,,,,
2017,West,female,,,,,,,,,,,,
2017,East,male,,,,,,,,,,,,
2017,East,female,,,,,,,,,,,,
2018,West,male,11022,26.95395,26.86648,27.04142,23.88844,26.26494,29.35235,15.69257,37.54822,26.264944,26.19563,26.42357
2018,West,female,11716,25.92281,25.82348,26.02215,22.10029,24.91349,28.40550,13.255902,37.86333,24.913494,24.77198,25.06575
2018,East,male,2841,27.24246,27.05505,27.42987,23.71662,26.39580,29.98359,14.31617,39.38404,26.395803,26.14928,26.82742
2018,East,female,3127,26.46014,26.26338,26.65691,22.49135,25.50456,29.63485,11.77609,40.35011,25.503616,25.15449,25.86451
2019,West,male,,,,,,,,,,,,
2019,West,female,,,,,,,,,,,,
2019,East,male,,,,,,,,,,,,
2019,East,female,,,,,,,,,,,,
2020,West,male,9839,27.06901,26.97374,27.16429,23.93948,26.31579,29.35235,15.82017,37.47166,26.31579,26.23457,26.54321
2020,West,female,10525,26.11784,26.01015,26.22553,22.13674,25.01352,28.90625,14.692378,39.06052,25.013521,24.80159,25.25952
2020,East,male,2564,27.45085,27.24405,27.65766,23.98687,26.77551,30.02463,14.93023,39.08127,26.77551,26.29657,27.10243
2020,East,female,2783,26.72323,26.50690,26.93957,22.49676,25.69658,29.89564,15.235261,40.99397,25.711008,25.46939,25.84819
2021,West,male,,,,,,,,,,,,
2021,West,female,,,,,,,,,,,,
2021,East,male,,,,,,,,,,,,
2021,East,female,,,,,,,,,,,,
2022,West,male,10792,26.87367,26.78208,26.96525,23.77894,26.12398,29.21841,15.61975,37.37760,26.12245,25.99090,26.28781
2022,West,female,10939,25.82152,25.71782,25.92522,22.03857,24.72518,28.36035,12.55589,37.84303,24.725183,24.46460,24.83576
2022,East,male,2762,27.27535,27.07441,27.47630,23.67125,26.29657,29.51059,14.91225,38.26960,26.296566,25.99210,26.58441
2022,East,female,2967,26.31099,26.10151,26.52047,22.21368,25.25453,29.29688,14.298379,39.92167,25.249338,24.97561,25.63722
