year,bula_h,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,North Rhine-Westphalia,At least once per week,0.05104,148,2552,0.04250,0.05958
1990,North Rhine-Westphalia,At least once per month,0.14260,371,2552,0.12903,0.15617
1990,North Rhine-Westphalia,Seldom,0.31225,754,2552,0.29427,0.33023
1990,North Rhine-Westphalia,Never,0.49410,1279,2552,0.47470,0.51351
1990,Hesse,At least once per week,0.05012,64,979,0.03644,0.06379
1990,Hesse,At least once per month,0.13175,141,979,0.11055,0.15294
1990,Hesse,Seldom,0.31543,269,979,0.28631,0.34456
1990,Hesse,Never,0.50270,505,979,0.47136,0.53404
1990,"Rhineland-Palatinate, Saarland",At least once per month,0.12130,86,645,0.09609,0.14652
1990,"Rhineland-Palatinate, Saarland",Seldom,0.25603,181,645,0.22232,0.28973
1990,"Rhineland-Palatinate, Saarland",Never,0.58935,378,645,0.55135,0.62734
1990,Baden-Wuerttemberg,At least once per week,0.04051,82,1780,0.03135,0.04967
1990,Baden-Wuerttemberg,At least once per month,0.12893,240,1780,0.11336,0.14450
1990,Baden-Wuerttemberg,Seldom,0.30617,479,1780,0.28475,0.32759
1990,Baden-Wuerttemberg,Never,0.52439,979,1780,0.50118,0.54760
1990,Bavaria,At least once per week,0.06782,116,1594,0.05547,0.08017
1990,Bavaria,At least once per month,0.13073,221,1594,0.11418,0.14729
1990,Bavaria,Seldom,0.31416,505,1594,0.29137,0.33696
1990,Bavaria,Never,0.48728,752,1594,0.46274,0.51183
1990,Berlin,At least once per week,0.07975,54,623,0.05846,0.10104
1990,Berlin,At least once per month,0.17678,105,623,0.14680,0.20676
1990,Berlin,Seldom,0.38138,269,623,0.34321,0.41955
1990,Berlin,Never,0.36209,195,623,0.32432,0.39986
1990,Brandenburg,At least once per week,0.08638,67,723,0.06589,0.10687
1990,Brandenburg,At least once per month,0.12579,85,723,0.10160,0.14997
1990,Brandenburg,Seldom,0.45011,362,723,0.41382,0.48640
1990,Brandenburg,Never,0.33773,209,723,0.30323,0.37222
1990,Mecklenburg-Western Pomerania,At least once per week,0.07341,39,499,0.05050,0.09631
1990,Mecklenburg-Western Pomerania,At least once per month,0.16398,82,499,0.13146,0.19650
1990,Mecklenburg-Western Pomerania,Seldom,0.47240,252,499,0.42856,0.51625
1990,Mecklenburg-Western Pomerania,Never,0.29021,126,499,0.25035,0.33007
1990,Saxony,At least once per week,0.06795,92,1310,0.05432,0.08158
1990,Saxony,At least once per month,0.12194,168,1310,0.10422,0.13967
1990,Saxony,Seldom,0.44825,643,1310,0.42131,0.47519
1990,Saxony,Never,0.36186,407,1310,0.33582,0.38789
1990,Saxony-Anhalt,At least once per week,0.10204,83,796,0.08099,0.12308
1990,Saxony-Anhalt,At least once per month,0.10463,92,796,0.08336,0.12591
1990,Saxony-Anhalt,Seldom,0.45535,392,796,0.42073,0.48997
1990,Saxony-Anhalt,Never,0.33798,229,796,0.30510,0.37086
1990,Thuringa,At least once per week,0.07594,60,738,0.05681,0.09506
1990,Thuringa,At least once per month,0.13472,105,738,0.11007,0.15937
1990,Thuringa,Seldom,0.40786,335,738,0.37238,0.44334
1990,Thuringa,Never,0.38148,238,738,0.34641,0.41655
1992,Schleswig-Holstein,At least once per month,0.13254,36,247,0.09017,0.17491
1992,Schleswig-Holstein,Seldom,0.38932,102,247,0.32838,0.45025
1992,Schleswig-Holstein,Never,0.39775,109,247,0.33659,0.45892
1992,Hamburg,Seldom,0.31804,48,126,0.23640,0.39969
1992,Hamburg,Never,0.55416,78,126,0.46703,0.64130
1992,Lower Saxony,At least once per week,0.08205,95,956,0.06464,0.09946
1992,Lower Saxony,At least once per month,0.16218,161,956,0.13880,0.18555
1992,Lower Saxony,Seldom,0.37436,365,956,0.34366,0.40505
1992,Lower Saxony,Never,0.38142,335,956,0.35061,0.41222
1992,Bremen,Seldom,0.38750,43,82,0.28140,0.49360
1992,Bremen,Never,0.48339,39,82,0.37456,0.59222
1992,North Rhine-Westphalia,At least once per week,0.06760,187,2491,0.05774,0.07746
1992,North Rhine-Westphalia,At least once per month,0.16858,421,2491,0.15387,0.18328
1992,North Rhine-Westphalia,Seldom,0.36637,905,2491,0.34745,0.38530
1992,North Rhine-Westphalia,Never,0.39745,978,2491,0.37823,0.41667
1992,Hesse,At least once per week,0.06450,73,940,0.04879,0.08021
1992,Hesse,At least once per month,0.16186,153,940,0.13830,0.18542
1992,Hesse,Seldom,0.32278,291,940,0.29288,0.35269
1992,Hesse,Never,0.45086,423,940,0.41903,0.48268
1992,"Rhineland-Palatinate, Saarland",At least once per week,0.06475,46,655,0.04589,0.08361
1992,"Rhineland-Palatinate, Saarland",At least once per month,0.12552,99,655,0.10013,0.15091
1992,"Rhineland-Palatinate, Saarland",Seldom,0.28092,200,655,0.24647,0.31537
1992,"Rhineland-Palatinate, Saarland",Never,0.52881,310,655,0.49055,0.56706
1992,Baden-Wuerttemberg,At least once per week,0.08729,174,1735,0.07401,0.10058
1992,Baden-Wuerttemberg,At least once per month,0.14118,254,1735,0.12479,0.15757
1992,Baden-Wuerttemberg,Seldom,0.36020,578,1735,0.33760,0.38279
1992,Baden-Wuerttemberg,Never,0.41132,729,1735,0.38816,0.43448
1992,Bavaria,At least once per week,0.10325,167,1617,0.08841,0.11808
1992,Bavaria,At least once per month,0.13285,234,1617,0.11630,0.14940
1992,Bavaria,Seldom,0.35096,582,1617,0.32769,0.37423
1992,Bavaria,Never,0.41294,634,1617,0.38894,0.43695
1992,Berlin,At least once per week,0.06825,35,587,0.04783,0.08867
1992,Berlin,At least once per month,0.18023,102,587,0.14910,0.21135
1992,Berlin,Seldom,0.42631,264,587,0.38627,0.46636
1992,Berlin,Never,0.32521,186,587,0.28728,0.36314
1992,Brandenburg,At least once per week,0.07286,52,653,0.05291,0.09281
1992,Brandenburg,At least once per month,0.08909,61,653,0.06722,0.11096
1992,Brandenburg,Seldom,0.39495,278,653,0.35742,0.43247
1992,Brandenburg,Never,0.44311,262,653,0.40498,0.48124
1992,Mecklenburg-Western Pomerania,At least once per week,0.07246,32,415,0.04749,0.09743
1992,Mecklenburg-Western Pomerania,At least once per month,0.10965,50,415,0.07956,0.13975
1992,Mecklenburg-Western Pomerania,Seldom,0.38440,179,415,0.33754,0.43125
1992,Mecklenburg-Western Pomerania,Never,0.43349,154,415,0.38575,0.48123
1992,Saxony,At least once per week,0.05276,63,1150,0.03984,0.06569
1992,Saxony,At least once per month,0.08511,109,1150,0.06897,0.10124
1992,Saxony,Seldom,0.37680,504,1150,0.34878,0.40482
1992,Saxony,Never,0.48533,474,1150,0.45643,0.51423
1992,Saxony-Anhalt,At least once per week,0.06520,57,767,0.04772,0.08269
1992,Saxony-Anhalt,At least once per month,0.09693,78,767,0.07598,0.11788
1992,Saxony-Anhalt,Seldom,0.40813,347,767,0.37332,0.44294
1992,Saxony-Anhalt,Never,0.42974,285,767,0.39468,0.46479
1992,Thuringa,At least once per week,0.07725,52,681,0.05718,0.09731
1992,Thuringa,At least once per month,0.08623,66,681,0.06513,0.10733
1992,Thuringa,Seldom,0.37352,286,681,0.33716,0.40988
1992,Thuringa,Never,0.46301,277,681,0.42553,0.50048
1994,Schleswig-Holstein,At least once per week,0.13692,31,281,0.09666,0.17719
1994,Schleswig-Holstein,At least once per month,0.15273,44,281,0.11060,0.19487
1994,Schleswig-Holstein,Seldom,0.37854,109,281,0.32173,0.43535
1994,Schleswig-Holstein,Never,0.33181,97,281,0.27665,0.38696
1994,Hamburg,Seldom,0.34812,49,117,0.26143,0.43481
1994,Hamburg,Never,0.48644,68,117,0.39549,0.57740
1994,Lower Saxony,At least once per week,0.07041,89,956,0.05418,0.08663
1994,Lower Saxony,At least once per month,0.15868,155,956,0.13551,0.18186
1994,Lower Saxony,Seldom,0.41194,396,956,0.38073,0.44316
1994,Lower Saxony,Never,0.35897,316,956,0.32854,0.38939
1994,Bremen,Seldom,0.34930,35,68,0.23514,0.46345
1994,Bremen,Never,0.45400,33,68,0.33478,0.57322
1994,North Rhine-Westphalia,At least once per week,0.08473,208,2433,0.07366,0.09579
1994,North Rhine-Westphalia,At least once per month,0.13857,378,2433,0.12484,0.15231
1994,North Rhine-Westphalia,Seldom,0.40258,939,2433,0.38309,0.42207
1994,North Rhine-Westphalia,Never,0.37412,908,2433,0.35489,0.39335
1994,Hesse,At least once per week,0.08558,87,907,0.06737,0.10380
1994,Hesse,At least once per month,0.14632,144,907,0.12331,0.16934
1994,Hesse,Seldom,0.34777,305,907,0.31676,0.37879
1994,Hesse,Never,0.42032,371,907,0.38818,0.45246
1994,"Rhineland-Palatinate, Saarland",At least once per week,0.05109,39,624,0.03380,0.06838
1994,"Rhineland-Palatinate, Saarland",At least once per month,0.14243,85,624,0.11498,0.16987
1994,"Rhineland-Palatinate, Saarland",Seldom,0.32515,226,624,0.28837,0.36194
1994,"Rhineland-Palatinate, Saarland",Never,0.48133,274,624,0.44210,0.52057
1994,Baden-Wuerttemberg,At least once per week,0.09007,181,1720,0.07654,0.10360
1994,Baden-Wuerttemberg,At least once per month,0.14371,266,1720,0.12712,0.16029
1994,Baden-Wuerttemberg,Seldom,0.33658,562,1720,0.31424,0.35892
1994,Baden-Wuerttemberg,Never,0.42964,711,1720,0.40624,0.45305
1994,Bavaria,At least once per week,0.08647,155,1561,0.07252,0.10042
1994,Bavaria,At least once per month,0.17056,277,1561,0.15189,0.18922
1994,Bavaria,Seldom,0.37483,582,1561,0.35081,0.39886
1994,Bavaria,Never,0.36814,547,1561,0.34421,0.39207
1994,Berlin,At least once per week,0.07379,39,545,0.05182,0.09576
1994,Berlin,At least once per month,0.17630,88,545,0.14428,0.20832
1994,Berlin,Seldom,0.43913,253,545,0.39743,0.48083
1994,Berlin,Never,0.31078,165,545,0.27189,0.34967
1994,Brandenburg,At least once per week,0.06795,45,602,0.04783,0.08807
1994,Brandenburg,At least once per month,0.07390,59,602,0.05298,0.09481
1994,Brandenburg,Seldom,0.40104,261,602,0.36186,0.44023
1994,Brandenburg,Never,0.45711,237,602,0.41728,0.49694
1994,Mecklenburg-Western Pomerania,At least once per month,0.12566,57,386,0.09255,0.15878
1994,Mecklenburg-Western Pomerania,Seldom,0.38079,173,386,0.33229,0.42930
1994,Mecklenburg-Western Pomerania,Never,0.44653,156,386,0.39687,0.49618
1994,Saxony,At least once per week,0.07541,93,1118,0.05993,0.09090
1994,Saxony,At least once per month,0.06812,98,1118,0.05335,0.08290
1994,Saxony,Seldom,0.38518,465,1118,0.35664,0.41372
1994,Saxony,Never,0.47129,462,1118,0.44202,0.50056
1994,Saxony-Anhalt,At least once per week,0.06304,52,697,0.04498,0.08109
1994,Saxony-Anhalt,At least once per month,0.11599,90,697,0.09220,0.13978
1994,Saxony-Anhalt,Seldom,0.35393,283,697,0.31840,0.38946
1994,Saxony-Anhalt,Never,0.46704,272,697,0.42997,0.50410
1994,Thuringa,At least once per week,0.08386,58,661,0.06271,0.10501
1994,Thuringa,At least once per month,0.11098,76,661,0.08701,0.13494
1994,Thuringa,Seldom,0.35813,275,661,0.32155,0.39471
1994,Thuringa,Never,0.44703,252,661,0.40910,0.48497
1995,Schleswig-Holstein,At least once per month,0.14965,43,260,0.10620,0.19309
1995,Schleswig-Holstein,Seldom,0.39922,110,260,0.33958,0.45887
1995,Schleswig-Holstein,Never,0.36342,107,260,0.30484,0.42200
1995,Hamburg,Seldom,0.35793,52,97,0.26203,0.45383
1995,Hamburg,Never,0.38613,45,97,0.28874,0.48352
1995,Lower Saxony,At least once per week,0.05602,67,1040,0.04203,0.07000
1995,Lower Saxony,At least once per month,0.14512,171,1040,0.12371,0.16654
1995,Lower Saxony,Seldom,0.35548,370,1040,0.32637,0.38458
1995,Lower Saxony,Never,0.44338,432,1040,0.41317,0.47359
1995,Bremen,Never,0.51813,41,41,0.36328,0.67298
1995,North Rhine-Westphalia,At least once per week,0.05495,167,2571,0.04614,0.06376
1995,North Rhine-Westphalia,At least once per month,0.15147,416,2571,0.13761,0.16534
1995,North Rhine-Westphalia,Seldom,0.34312,857,2571,0.32476,0.36147
1995,North Rhine-Westphalia,Never,0.45045,1131,2571,0.43122,0.46969
1995,Hesse,At least once per week,0.04866,59,940,0.03490,0.06242
1995,Hesse,At least once per month,0.13306,144,940,0.11134,0.15479
1995,Hesse,Seldom,0.34997,313,940,0.31946,0.38048
1995,Hesse,Never,0.46831,424,940,0.43639,0.50022
1995,"Rhineland-Palatinate, Saarland",At least once per week,0.04893,38,708,0.03303,0.06484
1995,"Rhineland-Palatinate, Saarland",At least once per month,0.11304,84,708,0.08970,0.13638
1995,"Rhineland-Palatinate, Saarland",Seldom,0.25729,203,708,0.22507,0.28951
1995,"Rhineland-Palatinate, Saarland",Never,0.58074,383,708,0.54436,0.61711
1995,Baden-Wuerttemberg,At least once per week,0.07049,152,1781,0.05860,0.08239
1995,Baden-Wuerttemberg,At least once per month,0.11937,240,1781,0.10430,0.13443
1995,Baden-Wuerttemberg,Seldom,0.33121,566,1781,0.30935,0.35308
1995,Baden-Wuerttemberg,Never,0.47893,823,1781,0.45572,0.50214
1995,Bavaria,At least once per week,0.06671,145,1679,0.05477,0.07864
1995,Bavaria,At least once per month,0.15353,259,1679,0.13628,0.17077
1995,Bavaria,Seldom,0.30446,542,1679,0.28244,0.32648
1995,Bavaria,Never,0.47531,733,1679,0.45142,0.49921
1995,Berlin,At least once per week,0.10160,50,562,0.07660,0.12660
1995,Berlin,At least once per month,0.17684,99,562,0.14527,0.20842
1995,Berlin,Seldom,0.39626,238,562,0.35578,0.43673
1995,Berlin,Never,0.32529,175,562,0.28652,0.36406
1995,Brandenburg,At least once per week,0.06411,41,585,0.04425,0.08398
1995,Brandenburg,At least once per month,0.12823,73,585,0.10111,0.15535
1995,Brandenburg,Seldom,0.36644,244,585,0.32736,0.40552
1995,Brandenburg,Never,0.44121,227,585,0.40094,0.48148
1995,Mecklenburg-Western Pomerania,At least once per month,0.09507,48,394,0.06607,0.12407
1995,Mecklenburg-Western Pomerania,Seldom,0.41779,187,394,0.36902,0.46655
1995,Mecklenburg-Western Pomerania,Never,0.44717,159,394,0.39801,0.49632
1995,Saxony,At least once per week,0.05027,67,1093,0.03731,0.06323
1995,Saxony,At least once per month,0.08255,117,1093,0.06622,0.09887
1995,Saxony,Seldom,0.33941,432,1093,0.31132,0.36749
1995,Saxony,Never,0.52778,477,1093,0.49817,0.55739
1995,Saxony-Anhalt,At least once per week,0.04154,42,684,0.02658,0.05651
1995,Saxony-Anhalt,At least once per month,0.11005,92,684,0.08658,0.13352
1995,Saxony-Anhalt,Seldom,0.31584,254,684,0.28097,0.35070
1995,Saxony-Anhalt,Never,0.53257,296,684,0.49515,0.56999
1995,Thuringa,At least once per week,0.06285,42,651,0.04420,0.08151
1995,Thuringa,At least once per month,0.11818,87,651,0.09336,0.14299
1995,Thuringa,Seldom,0.37207,278,651,0.33491,0.40923
1995,Thuringa,Never,0.44690,244,651,0.40868,0.48512
1996,Schleswig-Holstein,At least once per month,0.22263,56,257,0.17167,0.27359
1996,Schleswig-Holstein,Seldom,0.45026,127,257,0.38932,0.51121
1996,Schleswig-Holstein,Never,0.23956,74,257,0.18728,0.29185
1996,Hamburg,Seldom,0.38339,46,96,0.28562,0.48117
1996,Hamburg,Never,0.40697,50,96,0.30818,0.50576
1996,Lower Saxony,At least once per week,0.07757,85,1035,0.06126,0.09387
1996,Lower Saxony,At least once per month,0.16779,197,1035,0.14502,0.19057
1996,Lower Saxony,Seldom,0.40172,412,1035,0.37184,0.43160
1996,Lower Saxony,Never,0.35292,341,1035,0.32379,0.38205
1996,Bremen,Seldom,0.41772,40,74,0.30458,0.53086
1996,Bremen,Never,0.44194,34,74,0.32801,0.55586
1996,North Rhine-Westphalia,At least once per week,0.08937,210,2545,0.07829,0.10046
1996,North Rhine-Westphalia,At least once per month,0.18008,498,2545,0.16514,0.19501
1996,North Rhine-Westphalia,Seldom,0.39137,977,2545,0.37240,0.41033
1996,North Rhine-Westphalia,Never,0.33918,860,2545,0.32079,0.35758
1996,Hesse,At least once per week,0.08132,78,905,0.06351,0.09914
1996,Hesse,At least once per month,0.16840,152,905,0.14400,0.19279
1996,Hesse,Seldom,0.34713,329,905,0.31610,0.37816
1996,Hesse,Never,0.40315,346,905,0.37118,0.43513
1996,"Rhineland-Palatinate, Saarland",At least once per week,0.06331,45,691,0.04514,0.08148
1996,"Rhineland-Palatinate, Saarland",At least once per month,0.15457,120,691,0.12759,0.18154
1996,"Rhineland-Palatinate, Saarland",Seldom,0.30779,225,691,0.27335,0.34223
1996,"Rhineland-Palatinate, Saarland",Never,0.47434,301,691,0.43708,0.51159
1996,Baden-Wuerttemberg,At least once per week,0.08853,170,1696,0.07500,0.10205
1996,Baden-Wuerttemberg,At least once per month,0.15574,286,1696,0.13848,0.17301
1996,Baden-Wuerttemberg,Seldom,0.38038,622,1696,0.35727,0.40349
1996,Baden-Wuerttemberg,Never,0.37535,618,1696,0.35230,0.39840
1996,Bavaria,At least once per week,0.09894,193,1647,0.08451,0.11336
1996,Bavaria,At least once per month,0.19117,324,1647,0.17217,0.21017
1996,Bavaria,Seldom,0.35057,617,1647,0.32752,0.37362
1996,Bavaria,Never,0.35933,513,1647,0.33615,0.38251
1996,Berlin,At least once per week,0.10204,55,538,0.07644,0.12765
1996,Berlin,At least once per month,0.19635,114,538,0.16275,0.22994
1996,Berlin,Seldom,0.43501,239,538,0.39308,0.47694
1996,Berlin,Never,0.26660,130,538,0.22920,0.30400
1996,Brandenburg,At least once per week,0.05933,38,598,0.04038,0.07828
1996,Brandenburg,At least once per month,0.15425,98,598,0.12527,0.18322
1996,Brandenburg,Seldom,0.44394,290,598,0.40408,0.48379
1996,Brandenburg,Never,0.34249,172,598,0.30442,0.38056
1996,Mecklenburg-Western Pomerania,At least once per week,0.06202,33,398,0.03830,0.08575
1996,Mecklenburg-Western Pomerania,At least once per month,0.16116,69,398,0.12500,0.19733
1996,Mecklenburg-Western Pomerania,Seldom,0.47566,200,398,0.42653,0.52478
1996,Mecklenburg-Western Pomerania,Never,0.30115,96,398,0.25603,0.34628
1996,Saxony,At least once per week,0.06136,87,1102,0.04718,0.07554
1996,Saxony,At least once per month,0.13507,164,1102,0.11488,0.15526
1996,Saxony,Seldom,0.39487,468,1102,0.36599,0.42374
1996,Saxony,Never,0.40871,383,1102,0.37967,0.43774
1996,Saxony-Anhalt,At least once per week,0.04807,45,671,0.03187,0.06426
1996,Saxony-Anhalt,At least once per month,0.15082,108,671,0.12372,0.17792
1996,Saxony-Anhalt,Seldom,0.41222,308,671,0.37495,0.44950
1996,Saxony-Anhalt,Never,0.38889,210,671,0.35198,0.42580
1996,Thuringa,At least once per week,0.07917,62,660,0.05855,0.09978
1996,Thuringa,At least once per month,0.16828,113,660,0.13972,0.19685
1996,Thuringa,Seldom,0.39967,298,660,0.36228,0.43707
1996,Thuringa,Never,0.35287,187,660,0.31639,0.38936
1997,Schleswig-Holstein,At least once per month,0.17482,48,239,0.12656,0.22307
1997,Schleswig-Holstein,Seldom,0.42738,114,239,0.36453,0.49024
