year,bula_h,sampreg,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Bavaria,West,At least once per month,0.19117,324,1647,0.17217,0.21017
1996,Bavaria,West,Seldom,0.35057,617,1647,0.32752,0.37362
1996,Bavaria,West,Never,0.35933,513,1647,0.33615,0.38251
1996,Berlin,West,At least once per month,0.19794,61,265,0.14988,0.24601
1996,Berlin,West,Seldom,0.41793,124,265,0.35844,0.47743
1996,Berlin,West,Never,0.28688,80,265,0.23232,0.34144
1996,Berlin,East,At least once per month,0.19347,53,218,0.14091,0.24603
1996,Berlin,East,Seldom,0.46582,115,218,0.39945,0.53219
1996,Berlin,East,Never,0.23002,50,218,0.17402,0.28601
1996,Brandenburg,East,At least once per week,0.05933,38,598,0.04038,0.07828
1996,Brandenburg,East,At least once per month,0.15425,98,598,0.12527,0.18322
1996,Brandenburg,East,Seldom,0.44394,290,598,0.40408,0.48379
1996,Brandenburg,East,Never,0.34249,172,598,0.30442,0.38056
1996,Mecklenburg-Western Pomerania,East,At least once per week,0.06202,33,398,0.03830,0.08575
1996,Mecklenburg-Western Pomerania,East,At least once per month,0.16116,69,398,0.12500,0.19733
1996,Mecklenburg-Western Pomerania,East,Seldom,0.47566,200,398,0.42653,0.52478
1996,Mecklenburg-Western Pomerania,East,Never,0.30115,96,398,0.25603,0.34628
1996,Saxony,East,At least once per week,0.06136,87,1102,0.04718,0.07554
1996,Saxony,East,At least once per month,0.13507,164,1102,0.11488,0.15526
1996,Saxony,East,Seldom,0.39487,468,1102,0.36599,0.42374
1996,Saxony,East,Never,0.40871,383,1102,0.37967,0.43774
1996,Saxony-Anhalt,East,At least once per week,0.04807,45,671,0.03187,0.06426
1996,Saxony-Anhalt,East,At least once per month,0.15082,108,671,0.12372,0.17792
1996,Saxony-Anhalt,East,Seldom,0.41222,308,671,0.37495,0.44950
1996,Saxony-Anhalt,East,Never,0.38889,210,671,0.35198,0.42580
1996,Thuringa,East,At least once per week,0.07917,62,660,0.05855,0.09978
1996,Thuringa,East,At least once per month,0.16828,113,660,0.13972,0.19685
1996,Thuringa,East,Seldom,0.39967,298,660,0.36228,0.43707
1996,Thuringa,East,Never,0.35287,187,660,0.31639,0.38936
1997,Schleswig-Holstein,West,At least once per month,0.17482,48,239,0.12656,0.22307
1997,Schleswig-Holstein,West,Seldom,0.42738,114,239,0.36453,0.49024
1997,Schleswig-Holstein,West,Never,0.28334,77,239,0.22609,0.34059
1997,Hamburg,West,Seldom,0.32478,47,89,0.22693,0.42262
1997,Hamburg,West,Never,0.37577,42,89,0.27458,0.47696
1997,Lower Saxony,West,At least once per week,0.06349,75,1023,0.04854,0.07844
1997,Lower Saxony,West,At least once per month,0.18010,187,1023,0.15654,0.20366
1997,Lower Saxony,West,Seldom,0.40344,429,1023,0.37336,0.43351
1997,Lower Saxony,West,Never,0.35297,332,1023,0.32367,0.38227
1997,Bremen,West,Never,0.56855,44,44,0.42051,0.71658
1997,North Rhine-Westphalia,West,At least once per week,0.06766,175,2493,0.05780,0.07753
1997,North Rhine-Westphalia,West,At least once per month,0.18245,462,2493,0.16728,0.19761
1997,North Rhine-Westphalia,West,Seldom,0.39247,983,2493,0.37329,0.41164
1997,North Rhine-Westphalia,West,Never,0.35742,873,2493,0.33861,0.37624
1997,Hesse,West,At least once per week,0.06762,62,838,0.05061,0.08464
1997,Hesse,West,At least once per month,0.17126,148,838,0.14574,0.19678
1997,Hesse,West,Seldom,0.34586,296,838,0.31364,0.37809
1997,Hesse,West,Never,0.41525,332,838,0.38187,0.44864
1997,"Rhineland-Palatinate, Saarland",West,At least once per week,0.06959,47,706,0.05081,0.08838
1997,"Rhineland-Palatinate, Saarland",West,At least once per month,0.15247,117,706,0.12594,0.17901
1997,"Rhineland-Palatinate, Saarland",West,Seldom,0.33687,245,706,0.30198,0.37176
1997,"Rhineland-Palatinate, Saarland",West,Never,0.44107,297,706,0.40441,0.47772
1997,Baden-Wuerttemberg,West,At least once per week,0.08353,178,1691,0.07034,0.09672
1997,Baden-Wuerttemberg,West,At least once per month,0.13505,264,1691,0.11875,0.15134
1997,Baden-Wuerttemberg,West,Seldom,0.37271,594,1691,0.34965,0.39576
1997,Baden-Wuerttemberg,West,Never,0.40872,655,1691,0.38528,0.43216
1997,Bavaria,West,At least once per week,0.09924,176,1609,0.08463,0.11385
1997,Bavaria,West,At least once per month,0.16568,296,1609,0.14751,0.18385
1997,Bavaria,West,Seldom,0.36185,594,1609,0.33836,0.38534
1997,Bavaria,West,Never,0.37323,543,1609,0.34959,0.39687
1997,Berlin,West,At least once per month,0.19690,58,252,0.14770,0.24610
1997,Berlin,West,Seldom,0.40275,116,252,0.34207,0.46343
1997,Berlin,West,Never,0.30398,78,252,0.24708,0.36089
1997,Berlin,East,At least once per month,0.18425,52,211,0.13181,0.23669
1997,Berlin,East,Seldom,0.42631,102,211,0.35942,0.49320
1997,Berlin,East,Never,0.27005,57,211,0.21000,0.33010
1997,Brandenburg,East,At least once per week,0.07848,44,593,0.05682,0.10015
1997,Brandenburg,East,At least once per month,0.12719,78,593,0.10035,0.15404
1997,Brandenburg,East,Seldom,0.43242,282,593,0.39251,0.47233
1997,Brandenburg,East,Never,0.36190,189,593,0.32319,0.40061
1997,Mecklenburg-Western Pomerania,East,At least once per week,0.07665,33,388,0.05015,0.10316
1997,Mecklenburg-Western Pomerania,East,At least once per month,0.15580,75,388,0.11967,0.19194
1997,Mecklenburg-Western Pomerania,East,Seldom,0.43448,171,388,0.38510,0.48387
1997,Mecklenburg-Western Pomerania,East,Never,0.33306,109,388,0.28610,0.38002
1997,Saxony,East,At least once per week,0.07252,89,1076,0.05702,0.08803
1997,Saxony,East,At least once per month,0.12261,156,1076,0.10300,0.14221
1997,Saxony,East,Seldom,0.41227,475,1076,0.38284,0.44169
1997,Saxony,East,Never,0.39260,356,1076,0.36341,0.42179
1997,Saxony-Anhalt,East,At least once per week,0.06772,50,662,0.04856,0.08687
1997,Saxony-Anhalt,East,At least once per month,0.15714,120,662,0.12939,0.18488
1997,Saxony-Anhalt,East,Seldom,0.36881,281,662,0.33203,0.40560
1997,Saxony-Anhalt,East,Never,0.40633,211,662,0.36889,0.44378
1997,Thuringa,East,At least once per week,0.07271,61,660,0.05289,0.09254
1997,Thuringa,East,At least once per month,0.16442,114,660,0.13612,0.19272
1997,Thuringa,East,Seldom,0.39106,282,660,0.35380,0.42831
1997,Thuringa,East,Never,0.37181,203,660,0.33491,0.40871
1998,Schleswig-Holstein,West,At least once per month,0.18575,62,332,0.14385,0.22764
1998,Schleswig-Holstein,West,Seldom,0.49121,174,332,0.43736,0.54507
1998,Schleswig-Holstein,West,Never,0.28538,96,332,0.23672,0.33403
1998,Hamburg,West,At least once per month,0.20250,38,142,0.13616,0.26883
1998,Hamburg,West,Seldom,0.36457,57,142,0.28513,0.44402
1998,Hamburg,West,Never,0.35457,47,142,0.27560,0.43353
1998,Lower Saxony,West,At least once per week,0.04381,56,1194,0.03219,0.05542
1998,Lower Saxony,West,At least once per month,0.18638,235,1194,0.16428,0.20848
1998,Lower Saxony,West,Seldom,0.40454,508,1194,0.37668,0.43239
1998,Lower Saxony,West,Never,0.36528,395,1194,0.33796,0.39260
1998,Bremen,West,Never,0.56352,43,43,0.41353,0.71351
1998,North Rhine-Westphalia,West,At least once per week,0.04496,134,2825,0.03731,0.05260
1998,North Rhine-Westphalia,West,At least once per month,0.17776,539,2825,0.16366,0.19187
1998,North Rhine-Westphalia,West,Seldom,0.39015,1079,2825,0.37216,0.40814
1998,North Rhine-Westphalia,West,Never,0.38713,1073,2825,0.36916,0.40509
1998,Hesse,West,At least once per week,0.04878,52,943,0.03502,0.06254
1998,Hesse,West,At least once per month,0.14621,153,943,0.12364,0.16877
1998,Hesse,West,Seldom,0.36618,335,943,0.33542,0.39695
1998,Hesse,West,Never,0.43883,403,943,0.40714,0.47052
1998,"Rhineland-Palatinate, Saarland",West,At least once per month,0.14325,117,773,0.11854,0.16796
1998,"Rhineland-Palatinate, Saarland",West,Seldom,0.32503,278,773,0.29199,0.35807
1998,"Rhineland-Palatinate, Saarland",West,Never,0.49899,378,773,0.46372,0.53426
1998,Baden-Wuerttemberg,West,At least once per week,0.05370,118,1800,0.04329,0.06412
1998,Baden-Wuerttemberg,West,At least once per month,0.15379,267,1800,0.13711,0.17046
1998,Baden-Wuerttemberg,West,Seldom,0.35131,651,1800,0.32925,0.37337
1998,Baden-Wuerttemberg,West,Never,0.44120,764,1800,0.41825,0.46414
1998,Bavaria,West,At least once per week,0.05983,124,1859,0.04904,0.07061
1998,Bavaria,West,At least once per month,0.16278,319,1859,0.14599,0.17956
1998,Bavaria,West,Seldom,0.31854,638,1859,0.29735,0.33972
1998,Bavaria,West,Never,0.45886,778,1859,0.43620,0.48152
1998,Berlin,West,At least once per month,0.28530,80,270,0.23134,0.33926
1998,Berlin,West,Seldom,0.39317,119,270,0.33480,0.45154
1998,Berlin,West,Never,0.25083,71,270,0.19902,0.30263
1998,Berlin,East,At least once per month,0.26329,59,220,0.20496,0.32162
1998,Berlin,East,Seldom,0.44959,110,220,0.38370,0.51547
1998,Berlin,East,Never,0.23003,51,220,0.17429,0.28577
1998,Brandenburg,East,At least once per week,0.05967,36,619,0.04099,0.07835
1998,Brandenburg,East,At least once per month,0.13813,98,619,0.11093,0.16533
1998,Brandenburg,East,Seldom,0.36900,244,619,0.33095,0.40704
1998,Brandenburg,East,Never,0.43320,241,619,0.39413,0.47227
1998,Mecklenburg-Western Pomerania,East,At least once per month,0.15584,70,378,0.11922,0.19245
1998,Mecklenburg-Western Pomerania,East,Seldom,0.44335,195,378,0.39321,0.49350
1998,Mecklenburg-Western Pomerania,East,Never,0.33987,113,378,0.29206,0.38768
1998,Saxony,East,At least once per week,0.04943,72,1174,0.03702,0.06183
1998,Saxony,East,At least once per month,0.11970,155,1174,0.10112,0.13828
1998,Saxony,East,Seldom,0.39623,505,1174,0.36824,0.42422
1998,Saxony,East,Never,0.43464,442,1174,0.40628,0.46301
1998,Saxony-Anhalt,East,At least once per week,0.04765,47,689,0.03173,0.06356
1998,Saxony-Anhalt,East,At least once per month,0.14568,117,689,0.11932,0.17205
1998,Saxony-Anhalt,East,Seldom,0.35667,264,689,0.32088,0.39247
1998,Saxony-Anhalt,East,Never,0.45000,261,689,0.41282,0.48717
1998,Thuringa,East,At least once per week,0.04990,51,729,0.03408,0.06571
1998,Thuringa,East,At least once per month,0.13091,101,729,0.10641,0.15542
1998,Thuringa,East,Seldom,0.37498,306,729,0.33981,0.41014
1998,Thuringa,East,Never,0.44421,271,729,0.40812,0.48031
1999,Schleswig-Holstein,West,At least once per month,0.19889,60,302,0.15380,0.24399
1999,Schleswig-Holstein,West,Seldom,0.46564,160,302,0.40928,0.52199
1999,Schleswig-Holstein,West,Never,0.27605,82,302,0.22555,0.32656
1999,Hamburg,West,At least once per month,0.24587,33,130,0.17157,0.32018
1999,Hamburg,West,Seldom,0.39753,60,130,0.31308,0.48198
1999,Hamburg,West,Never,0.29325,37,130,0.21468,0.37181
1999,Lower Saxony,West,At least once per week,0.07209,91,1161,0.05721,0.08698
1999,Lower Saxony,West,At least once per month,0.17417,206,1161,0.15234,0.19600
1999,Lower Saxony,West,Seldom,0.47775,568,1161,0.44900,0.50649
1999,Lower Saxony,West,Never,0.27599,296,1161,0.25026,0.30171
1999,Bremen,West,Seldom,0.36325,35,35,0.20159,0.52491
1999,North Rhine-Westphalia,West,At least once per week,0.06269,178,2687,0.05352,0.07185
1999,North Rhine-Westphalia,West,At least once per month,0.18710,529,2687,0.17235,0.20185
1999,North Rhine-Westphalia,West,Seldom,0.40865,1114,2687,0.39006,0.42724
1999,North Rhine-Westphalia,West,Never,0.34157,866,2687,0.32363,0.35950
1999,Hesse,West,At least once per week,0.07366,73,886,0.05645,0.09088
1999,Hesse,West,At least once per month,0.13976,146,886,0.11691,0.16260
1999,Hesse,West,Seldom,0.40688,346,886,0.37451,0.43924
1999,Hesse,West,Never,0.37970,321,886,0.34772,0.41167
1999,"Rhineland-Palatinate, Saarland",West,At least once per week,0.05567,46,768,0.03944,0.07190
1999,"Rhineland-Palatinate, Saarland",West,At least once per month,0.15384,127,768,0.12831,0.17937
1999,"Rhineland-Palatinate, Saarland",West,Seldom,0.33558,276,768,0.30217,0.36900
1999,"Rhineland-Palatinate, Saarland",West,Never,0.45491,319,768,0.41967,0.49015
1999,Baden-Wuerttemberg,West,At least once per week,0.09025,183,1720,0.07670,0.10380
1999,Baden-Wuerttemberg,West,At least once per month,0.14223,293,1720,0.12572,0.15874
1999,Baden-Wuerttemberg,West,Seldom,0.37223,616,1720,0.34938,0.39509
1999,Baden-Wuerttemberg,West,Never,0.39529,628,1720,0.37218,0.41840
1999,Bavaria,West,At least once per week,0.09127,158,1780,0.07789,0.10465
1999,Bavaria,West,At least once per month,0.16277,306,1780,0.14562,0.17993
1999,Bavaria,West,Seldom,0.38233,734,1780,0.35974,0.40491
1999,Bavaria,West,Never,0.36363,582,1780,0.34128,0.38599
1999,Berlin,West,At least once per month,0.25641,83,269,0.20413,0.30869
1999,Berlin,West,Seldom,0.49274,137,269,0.43288,0.55260
1999,Berlin,West,Never,0.20422,49,269,0.15596,0.25249
1999,Berlin,East,At least once per month,0.30443,73,210,0.24204,0.36681
1999,Berlin,East,Seldom,0.44278,104,210,0.37543,0.51012
1999,Berlin,East,Never,0.16910,33,210,0.11828,0.21992
1999,Brandenburg,East,At least once per week,0.06010,35,594,0.04097,0.07922
1999,Brandenburg,East,At least once per month,0.13720,89,594,0.10950,0.16489
1999,Brandenburg,East,Seldom,0.45831,295,594,0.41821,0.49842
1999,Brandenburg,East,Never,0.34440,175,594,0.30615,0.38264
1999,Mecklenburg-Western Pomerania,East,At least once per week,0.07888,38,396,0.05230,0.10547
1999,Mecklenburg-Western Pomerania,East,At least once per month,0.19007,79,396,0.15138,0.22876
1999,Mecklenburg-Western Pomerania,East,Seldom,0.44969,188,396,0.40063,0.49875
1999,Mecklenburg-Western Pomerania,East,Never,0.28136,91,396,0.23701,0.32570
1999,Saxony,East,At least once per week,0.06170,93,1141,0.04773,0.07567
1999,Saxony,East,At least once per month,0.16228,194,1141,0.14088,0.18368
1999,Saxony,East,Seldom,0.42611,524,1141,0.39740,0.45481
1999,Saxony,East,Never,0.34992,330,1141,0.32223,0.37760
1999,Saxony-Anhalt,East,At least once per week,0.06426,54,685,0.04589,0.08264
1999,Saxony-Anhalt,East,At least once per month,0.17013,135,685,0.14197,0.19829
1999,Saxony-Anhalt,East,Seldom,0.41210,302,685,0.37521,0.44899
1999,Saxony-Anhalt,East,Never,0.35350,194,685,0.31768,0.38933
1999,Thuringa,East,At least once per week,0.09291,75,716,0.07163,0.11419
1999,Thuringa,East,At least once per month,0.14895,120,716,0.12285,0.17505
1999,Thuringa,East,Seldom,0.42768,337,716,0.39141,0.46394
1999,Thuringa,East,Never,0.33046,184,716,0.29599,0.36494
2001,Schleswig-Holstein,West,At least once per week,0.05358,33,641,0.03614,0.07103
2001,Schleswig-Holstein,West,At least once per month,0.18159,125,641,0.15172,0.21146
2001,Schleswig-Holstein,West,Seldom,0.41062,267,641,0.37250,0.44873
2001,Schleswig-Holstein,West,Never,0.35421,216,641,0.31715,0.39126
2001,Hamburg,West,At least once per month,0.25952,79,247,0.20474,0.31430
2001,Hamburg,West,Seldom,0.36055,96,247,0.30055,0.42055
2001,Hamburg,West,Never,0.29592,72,247,0.23887,0.35296
2001,Lower Saxony,West,At least once per week,0.08048,146,1835,0.06803,0.09293
2001,Lower Saxony,West,At least once per month,0.17309,321,1835,0.15577,0.19040
2001,Lower Saxony,West,Seldom,0.40831,786,1835,0.38581,0.43080
2001,Lower Saxony,West,Never,0.33813,582,1835,0.31648,0.35978
2001,Bremen,West,At least once per month,0.19656,35,140,0.13049,0.26262
2001,Bremen,West,Seldom,0.33316,58,140,0.25480,0.41152
2001,Bremen,West,Never,0.36261,47,140,0.28269,0.44254
2001,North Rhine-Westphalia,West,At least once per week,0.06610,329,4610,0.05893,0.07328
2001,North Rhine-Westphalia,West,At least once per month,0.17968,852,4610,0.16860,0.19077
2001,North Rhine-Westphalia,West,Seldom,0.39182,1880,4610,0.37773,0.40591
2001,North Rhine-Westphalia,West,Never,0.36239,1549,4610,0.34852,0.37627
2001,Hesse,West,At least once per week,0.06707,103,1477,0.05430,0.07983
2001,Hesse,West,At least once per month,0.15454,251,1477,0.13610,0.17298
2001,Hesse,West,Seldom,0.36223,551,1477,0.33771,0.38675
2001,Hesse,West,Never,0.41616,572,1477,0.39101,0.44131
2001,"Rhineland-Palatinate, Saarland",West,At least once per week,0.04528,77,1345,0.03416,0.05640
2001,"Rhineland-Palatinate, Saarland",West,At least once per month,0.12777,179,1345,0.10992,0.14562
2001,"Rhineland-Palatinate, Saarland",West,Seldom,0.35909,487,1345,0.33345,0.38474
2001,"Rhineland-Palatinate, Saarland",West,Never,0.46786,602,1345,0.44118,0.49453
2001,Baden-Wuerttemberg,West,At least once per week,0.08492,244,2577,0.07415,0.09568
2001,Baden-Wuerttemberg,West,At least once per month,0.16409,445,2577,0.14979,0.17839
2001,Baden-Wuerttemberg,West,Seldom,0.38261,974,2577,0.36384,0.40138
2001,Baden-Wuerttemberg,West,Never,0.36838,914,2577,0.34975,0.38701
2001,Bavaria,West,At least once per week,0.08881,276,3012,0.07865,0.09897
2001,Bavaria,West,At least once per month,0.16577,526,3012,0.15249,0.17905
2001,Bavaria,West,Seldom,0.34411,1101,3012,0.32714,0.36107
2001,Bavaria,West,Never,0.40132,1109,3012,0.38381,0.41883
2001,Berlin,West,At least once per week,0.07450,36,431,0.04968,0.09932
2001,Berlin,West,At least once per month,0.23070,108,431,0.19088,0.27052
2001,Berlin,West,Seldom,0.48482,202,431,0.43758,0.53206
2001,Berlin,West,Never,0.20997,85,431,0.17148,0.24847
2001,Berlin,East,At least once per month,0.25983,95,326,0.21215,0.30751
2001,Berlin,East,Seldom,0.47194,163,326,0.41766,0.52621
2001,Berlin,East,Never,0.18784,68,326,0.14537,0.23030
2001,Brandenburg,East,At least once per week,0.06051,65,949,0.04533,0.07569
2001,Brandenburg,East,At least once per month,0.17769,177,949,0.15335,0.20202
2001,Brandenburg,East,Seldom,0.42745,428,949,0.39596,0.45895
2001,Brandenburg,East,Never,0.33435,279,949,0.30431,0.36438
2001,Mecklenburg-Western Pomerania,East,At least once per week,0.07725,43,510,0.05406,0.10045
2001,Mecklenburg-Western Pomerania,East,At least once per month,0.17802,101,510,0.14479,0.21125
2001,Mecklenburg-Western Pomerania,East,Seldom,0.39495,213,510,0.35248,0.43741
2001,Mecklenburg-Western Pomerania,East,Never,0.34978,153,510,0.30835,0.39121
2001,Saxony,East,At least once per week,0.07417,127,1638,0.06148,0.08687
2001,Saxony,East,At least once per month,0.15980,274,1638,0.14205,0.17755
2001,Saxony,East,Seldom,0.40034,702,1638,0.37661,0.42408
2001,Saxony,East,Never,0.36568,535,1638,0.34235,0.38901
2001,Saxony-Anhalt,East,At least once per week,0.05347,62,995,0.03948,0.06745
2001,Saxony-Anhalt,East,At least once per month,0.18663,197,995,0.16241,0.21085
2001,Saxony-Anhalt,East,Seldom,0.38114,412,995,0.35095,0.41133
2001,Saxony-Anhalt,East,Never,0.37876,324,995,0.34860,0.40891
2001,Thuringa,East,At least once per week,0.05856,65,961,0.04370,0.07341
2001,Thuringa,East,At least once per month,0.17885,183,961,0.15461,0.20309
2001,Thuringa,East,Seldom,0.35127,388,961,0.32107,0.38147
2001,Thuringa,East,Never,0.41133,325,961,0.38020,0.44245
2003,Schleswig-Holstein,West,At least once per month,0.18128,117,648,0.15160,0.21097
2003,Schleswig-Holstein,West,Seldom,0.44107,297,648,0.40281,0.47933
2003,Schleswig-Holstein,West,Never,0.35498,234,648,0.31810,0.39185
2003,Hamburg,West,At least once per month,0.22536,76,276,0.17598,0.27474
2003,Hamburg,West,Seldom,0.40976,126,276,0.35164,0.46789
2003,Hamburg,West,Never,0.29394,74,276,0.24010,0.34778
2003,Lower Saxony,West,At least once per week,0.04981,100,1903,0.04004,0.05959
2003,Lower Saxony,West,At least once per month,0.13938,316,1903,0.12381,0.15494
2003,Lower Saxony,West,Seldom,0.40789,810,1903,0.38581,0.42998
2003,Lower Saxony,West,Never,0.40291,677,1903,0.38087,0.42496
2003,Bremen,West,At least once per month,0.22899,48,164,0.16449,0.29350
2003,Bremen,West,Seldom,0.32279,62,164,0.25101,0.39456
2003,Bremen,West,Never,0.41722,54,164,0.34152,0.49292
2003,North Rhine-Westphalia,West,At least once per week,0.03984,199,4640,0.03422,0.04547
2003,North Rhine-Westphalia,West,At least once per month,0.15710,803,4640,0.14663,0.16758
2003,North Rhine-Westphalia,West,Seldom,0.37811,1868,4640,0.36415,0.39206
2003,North Rhine-Westphalia,West,Never,0.42494,1770,4640,0.41072,0.43917
2003,Hesse,West,At least once per week,0.05337,85,1497,0.04198,0.06476
2003,Hesse,West,At least once per month,0.14893,255,1497,0.13089,0.16697
2003,Hesse,West,Seldom,0.37499,612,1497,0.35045,0.39952
2003,Hesse,West,Never,0.42272,545,1497,0.39768,0.44775
2003,"Rhineland-Palatinate, Saarland",West,At least once per week,0.03491,51,1343,0.02509,0.04473
2003,"Rhineland-Palatinate, Saarland",West,At least once per month,0.12876,191,1343,0.11084,0.14668
2003,"Rhineland-Palatinate, Saarland",West,Seldom,0.34741,490,1343,0.32193,0.37288
2003,"Rhineland-Palatinate, Saarland",West,Never,0.48893,611,1343,0.46218,0.51567
2003,Baden-Wuerttemberg,West,At least once per week,0.04345,141,2678,0.03572,0.05117
2003,Baden-Wuerttemberg,West,At least once per month,0.17411,489,2678,0.15974,0.18847
2003,Baden-Wuerttemberg,West,Seldom,0.36592,1017,2678,0.34768,0.38417
2003,Baden-Wuerttemberg,West,Never,0.41652,1031,2678,0.39785,0.43520
2003,Bavaria,West,At least once per week,0.05566,187,3109,0.04760,0.06372
2003,Bavaria,West,At least once per month,0.16677,571,3109,0.15366,0.17987
2003,Bavaria,West,Seldom,0.34975,1227,3109,0.33298,0.36652
2003,Bavaria,West,Never,0.42782,1124,3109,0.41043,0.44521
2003,Berlin,West,At least once per month,0.26362,123,422,0.22154,0.30571
2003,Berlin,West,Seldom,0.42205,190,422,0.37487,0.46923
2003,Berlin,West,Never,0.27752,109,422,0.23475,0.32029
2003,Berlin,East,At least once per month,0.23067,97,345,0.18615,0.27519
2003,Berlin,East,Seldom,0.45535,161,345,0.40272,0.50798
2003,Berlin,East,Never,0.24974,87,345,0.20399,0.29548
2003,Brandenburg,East,At least once per week,0.04038,39,939,0.02778,0.05298
2003,Brandenburg,East,At least once per month,0.17830,166,939,0.15381,0.20280
2003,Brandenburg,East,Seldom,0.39875,420,939,0.36741,0.43008
2003,Brandenburg,East,Never,0.38257,314,939,0.35147,0.41367
2003,Mecklenburg-Western Pomerania,East,At least once per month,0.17645,106,498,0.14294,0.20997
2003,Mecklenburg-Western Pomerania,East,Seldom,0.41535,226,498,0.37202,0.45867
2003,Mecklenburg-Western Pomerania,East,Never,0.36987,166,498,0.32742,0.41231
2003,Saxony,East,At least once per week,0.04464,78,1607,0.03454,0.05474
2003,Saxony,East,At least once per month,0.15045,254,1607,0.13297,0.16794
2003,Saxony,East,Seldom,0.38866,676,1607,0.36481,0.41250
2003,Saxony,East,Never,0.41625,599,1607,0.39215,0.44036
2003,Saxony-Anhalt,East,At least once per week,0.03287,41,931,0.02141,0.04433
2003,Saxony-Anhalt,East,At least once per month,0.15973,146,931,0.13618,0.18327
2003,Saxony-Anhalt,East,Seldom,0.35612,395,931,0.32534,0.38689
2003,Saxony-Anhalt,East,Never,0.45128,349,931,0.41930,0.48326
2003,Thuringa,East,At least once per week,0.03998,48,954,0.02754,0.05242
2003,Thuringa,East,At least once per month,0.16514,149,954,0.14156,0.18871
2003,Thuringa,East,Seldom,0.37515,421,954,0.34441,0.40589
2003,Thuringa,East,Never,0.41972,336,954,0.38839,0.45106
2005,Schleswig-Holstein,West,At least once per week,0.05669,41,646,0.03884,0.07453
2005,Schleswig-Holstein,West,At least once per month,0.22288,144,646,0.19076,0.25500
2005,Schleswig-Holstein,West,Seldom,0.46647,289,646,0.42797,0.50497
2005,Schleswig-Holstein,West,Never,0.25396,172,646,0.22037,0.28755
2005,Hamburg,West,At least once per month,0.18674,68,260,0.13928,0.23421
2005,Hamburg,West,Seldom,0.40863,126,260,0.34876,0.46850
2005,Hamburg,West,Never,0.27479,66,260,0.22042,0.32916
2005,Lower Saxony,West,At least once per week,0.05370,113,1770,0.04320,0.06421
2005,Lower Saxony,West,At least once per month,0.17728,337,1770,0.15948,0.19508
2005,Lower Saxony,West,Seldom,0.41974,782,1770,0.39674,0.44274
2005,Lower Saxony,West,Never,0.34927,538,1770,0.32706,0.37149
2005,Bremen,West,At least once per month,0.24922,35,139,0.17705,0.32140
2005,Bremen,West,Seldom,0.46695,71,139,0.38371,0.55019
2005,Bremen,West,Never,0.24350,33,139,0.17189,0.31511
2005,North Rhine-Westphalia,West,At least once per week,0.05836,251,4335,0.05138,0.06534
2005,North Rhine-Westphalia,West,At least once per month,0.15700,774,4335,0.14617,0.16783
2005,North Rhine-Westphalia,West,Seldom,0.43289,1946,4335,0.41814,0.44764
2005,North Rhine-Westphalia,West,Never,0.35175,1364,4335,0.33753,0.36597
2005,Hesse,West,At least once per week,0.05879,85,1362,0.04630,0.07129
2005,Hesse,West,At least once per month,0.18459,266,1362,0.16397,0.20520
2005,Hesse,West,Seldom,0.43351,606,1362,0.40718,0.45983
2005,Hesse,West,Never,0.32311,405,1362,0.29827,0.34796
2005,"Rhineland-Palatinate, Saarland",West,At least once per week,0.06074,78,1232,0.04740,0.07408
2005,"Rhineland-Palatinate, Saarland",West,At least once per month,0.13101,166,1232,0.11216,0.14986
2005,"Rhineland-Palatinate, Saarland",West,Seldom,0.36527,464,1232,0.33837,0.39217
2005,"Rhineland-Palatinate, Saarland",West,Never,0.44298,524,1232,0.41523,0.47073
2005,Baden-Wuerttemberg,West,At least once per week,0.07437,221,2510,0.06411,0.08464
2005,Baden-Wuerttemberg,West,At least once per month,0.18581,475,2510,0.17059,0.20103
2005,Baden-Wuerttemberg,West,Seldom,0.41703,1014,2510,0.39774,0.43632
2005,Baden-Wuerttemberg,West,Never,0.32278,800,2510,0.30449,0.34108
2005,Bavaria,West,At least once per week,0.06627,212,2880,0.05719,0.07536
2005,Bavaria,West,At least once per month,0.18388,552,2880,0.16973,0.19803
2005,Bavaria,West,Seldom,0.38147,1241,2880,0.36373,0.39921
2005,Bavaria,West,Never,0.36837,875,2880,0.35075,0.38599
2005,Berlin,West,At least once per month,0.31783,136,385,0.27126,0.36441
2005,Berlin,West,Seldom,0.42600,179,385,0.37654,0.47546
2005,Berlin,West,Never,0.18965,70,385,0.15044,0.22886
2005,Berlin,East,At least once per month,0.22301,75,311,0.17667,0.26935
2005,Berlin,East,Seldom,0.43392,158,311,0.37875,0.48909
2005,Berlin,East,Never,0.26462,78,311,0.21551,0.31372
2005,Brandenburg,East,At least once per week,0.04303,50,880,0.02961,0.05644
2005,Brandenburg,East,At least once per month,0.14554,125,880,0.12222,0.16885
2005,Brandenburg,East,Seldom,0.49809,445,880,0.46503,0.53114
2005,Brandenburg,East,Never,0.31335,260,880,0.28268,0.34401
2005,Mecklenburg-Western Pomerania,East,At least once per month,0.17944,96,476,0.14493,0.21395
2005,Mecklenburg-Western Pomerania,East,Seldom,0.46944,256,476,0.42456,0.51433
2005,Mecklenburg-Western Pomerania,East,Never,0.31256,124,476,0.27087,0.35424
2005,Saxony,East,At least once per week,0.06559,80,1519,0.05313,0.07804
2005,Saxony,East,At least once per month,0.17871,263,1519,0.15944,0.19798
