year,pgisced97,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Pre-primary Level,At least once per week,0.32609,62,177,0.25683,0.39535
1986,Pre-primary Level,At least once per month,0.38853,70,177,0.31651,0.46054
1986,Pre-primary Level,Seldom,0.23373,45,177,0.17121,0.29626
1986,Primary Level,At least once per week,0.08218,32,772,0.06279,0.10157
1986,Primary Level,At least once per month,0.07776,51,772,0.05886,0.09666
1986,Primary Level,Seldom,0.21123,143,772,0.18241,0.24004
1986,Primary Level,Never,0.62883,546,772,0.59473,0.66294
1986,Lower Secondary Level,At least once per week,0.08837,291,2878,0.07799,0.09874
1986,Lower Secondary Level,At least once per month,0.10850,351,2878,0.09713,0.11986
1986,Lower Secondary Level,Seldom,0.21865,710,2878,0.20355,0.23376
1986,Lower Secondary Level,Never,0.58448,1526,2878,0.56648,0.60249
1986,Upper Secondary Level,At least once per week,0.08527,450,4961,0.07750,0.09304
1986,Upper Secondary Level,At least once per month,0.13914,748,4961,0.12951,0.14877
1986,Upper Secondary Level,Seldom,0.33809,1735,4961,0.32492,0.35126
1986,Upper Secondary Level,Never,0.43750,2028,4961,0.42370,0.45131
1986,Post-secondary Non-tertiary Level,At least once per month,0.18958,52,251,0.14100,0.23817
1986,Post-secondary Non-tertiary Level,Seldom,0.37493,100,251,0.31492,0.43494
1986,Post-secondary Non-tertiary Level,Never,0.35053,99,251,0.29138,0.40968
1986,First Stage of Tertiary Education,At least once per week,0.04791,31,573,0.03040,0.06541
1986,First Stage of Tertiary Education,At least once per month,0.15918,85,573,0.12920,0.18916
1986,First Stage of Tertiary Education,Seldom,0.36454,237,573,0.32510,0.40399
1986,First Stage of Tertiary Education,Never,0.42837,220,573,0.38782,0.46892
1986,Second Stage of Tertiary Education,At least once per week,0.08066,61,742,0.06106,0.10027
1986,Second Stage of Tertiary Education,At least once per month,0.16708,139,742,0.14022,0.19394
1986,Second Stage of Tertiary Education,Seldom,0.39927,311,742,0.36401,0.43453
1986,Second Stage of Tertiary Education,Never,0.35299,231,742,0.31858,0.38740
1988,No answer / don't know,At least once per month,0.29632,31,125,0.21595,0.37669
1988,No answer / don't know,Seldom,0.28545,36,125,0.20596,0.36494
1988,No answer / don't know,Never,0.26362,58,125,0.18607,0.34117
1988,Pre-primary Level,At least once per week,0.37314,59,152,0.29600,0.45028
1988,Pre-primary Level,At least once per month,0.38943,59,152,0.31165,0.46721
1988,Pre-primary Level,Seldom,0.19974,34,152,0.13597,0.26351
1988,Primary Level,At least once per month,0.09952,48,666,0.07677,0.12228
1988,Primary Level,Seldom,0.20880,113,666,0.17791,0.23969
1988,Primary Level,Never,0.62058,505,666,0.58370,0.65746
1988,Lower Secondary Level,At least once per week,0.07966,278,2696,0.06944,0.08988
1988,Lower Secondary Level,At least once per month,0.10704,349,2696,0.09537,0.11872
1988,Lower Secondary Level,Seldom,0.21305,637,2696,0.19759,0.22850
1988,Lower Secondary Level,Never,0.60025,1432,2696,0.58176,0.61874
1988,Upper Secondary Level,At least once per week,0.07790,384,4692,0.07023,0.08557
1988,Upper Secondary Level,At least once per month,0.14950,758,4692,0.13930,0.15971
1988,Upper Secondary Level,Seldom,0.35004,1652,4692,0.33639,0.36369
1988,Upper Secondary Level,Never,0.42256,1898,4692,0.40842,0.43669
1988,Post-secondary Non-tertiary Level,At least once per month,0.23998,59,243,0.18617,0.29379
1988,Post-secondary Non-tertiary Level,Seldom,0.33413,82,243,0.27470,0.39356
1988,Post-secondary Non-tertiary Level,Never,0.32065,102,243,0.26185,0.37946
1988,First Stage of Tertiary Education,At least once per month,0.14308,76,508,0.11260,0.17356
1988,First Stage of Tertiary Education,Seldom,0.40996,238,508,0.36715,0.45277
1988,First Stage of Tertiary Education,Never,0.40249,194,508,0.35980,0.44517
1988,Second Stage of Tertiary Education,At least once per week,0.06851,50,699,0.04976,0.08725
1988,Second Stage of Tertiary Education,At least once per month,0.19876,141,699,0.16916,0.22837
1988,Second Stage of Tertiary Education,Seldom,0.41010,295,699,0.37361,0.44659
1988,Second Stage of Tertiary Education,Never,0.32264,213,699,0.28795,0.35732
1990,No answer / don't know,At least once per month,0.18212,32,142,0.11841,0.24582
1990,No answer / don't know,Seldom,0.37987,42,142,0.29976,0.45999
1990,No answer / don't know,Never,0.31342,68,142,0.23685,0.38999
1990,Pre-primary Level,At least once per week,0.31635,60,178,0.24783,0.38486
1990,Pre-primary Level,At least once per month,0.47008,80,178,0.39655,0.54361
1990,Pre-primary Level,Seldom,0.15715,38,178,0.10353,0.21077
1990,Primary Level,At least once per month,0.10846,36,621,0.08398,0.13294
1990,Primary Level,Seldom,0.14690,79,621,0.11903,0.17477
1990,Primary Level,Never,0.68953,506,621,0.65311,0.72595
1990,Lower Secondary Level,At least once per week,0.06992,278,2958,0.06073,0.07911
1990,Lower Secondary Level,At least once per month,0.09854,359,2958,0.08780,0.10929
1990,Lower Secondary Level,Seldom,0.19391,598,2958,0.17966,0.20816
1990,Lower Secondary Level,Never,0.63763,1723,2958,0.62030,0.65495
1990,Upper Secondary Level,At least once per week,0.05329,434,7021,0.04804,0.05855
1990,Upper Secondary Level,At least once per month,0.13219,978,7021,0.12427,0.14012
1990,Upper Secondary Level,Seldom,0.36482,2752,7021,0.35356,0.37608
1990,Upper Secondary Level,Never,0.44969,2857,7021,0.43806,0.46133
1990,Post-secondary Non-tertiary Level,At least once per week,0.10678,38,372,0.07535,0.13820
1990,Post-secondary Non-tertiary Level,At least once per month,0.24272,82,372,0.19909,0.28635
1990,Post-secondary Non-tertiary Level,Seldom,0.39995,146,372,0.35010,0.44980
1990,Post-secondary Non-tertiary Level,Never,0.25056,106,372,0.20646,0.29465
1990,First Stage of Tertiary Education,At least once per month,0.12328,94,745,0.09965,0.14690
1990,First Stage of Tertiary Education,Seldom,0.41767,358,745,0.38223,0.45310
1990,First Stage of Tertiary Education,Never,0.43936,293,745,0.40369,0.47502
1990,Second Stage of Tertiary Education,At least once per week,0.03224,57,1679,0.02379,0.04069
1990,Second Stage of Tertiary Education,At least once per month,0.16879,270,1679,0.15087,0.18671
1990,Second Stage of Tertiary Education,Seldom,0.51182,956,1679,0.48790,0.53574
1990,Second Stage of Tertiary Education,Never,0.28715,396,1679,0.26550,0.30880
1992,No answer / don't know,At least once per month,0.32178,55,171,0.25156,0.39201
1992,No answer / don't know,Seldom,0.34277,54,171,0.27142,0.41412
1992,No answer / don't know,Never,0.22666,62,171,0.16373,0.28960
1992,Pre-primary Level,At least once per week,0.36518,64,175,0.29364,0.43673
1992,Pre-primary Level,At least once per month,0.34266,65,175,0.27214,0.41318
1992,Pre-primary Level,Seldom,0.22684,46,175,0.16461,0.28906
1992,Primary Level,At least once per month,0.09027,39,598,0.06728,0.11326
1992,Primary Level,Seldom,0.21829,126,598,0.18515,0.25143
1992,Primary Level,Never,0.65033,433,598,0.61208,0.68858
1992,Lower Secondary Level,At least once per week,0.07961,289,2746,0.06948,0.08974
1992,Lower Secondary Level,At least once per month,0.10118,341,2746,0.08990,0.11246
1992,Lower Secondary Level,Seldom,0.23173,683,2746,0.21594,0.24751
1992,Lower Secondary Level,Never,0.58749,1433,2746,0.56907,0.60590
1992,Upper Secondary Level,At least once per week,0.07541,520,6626,0.06905,0.08177
1992,Upper Secondary Level,At least once per month,0.13215,914,6626,0.12399,0.14030
1992,Upper Secondary Level,Seldom,0.38924,2679,6626,0.37750,0.40098
1992,Upper Secondary Level,Never,0.40320,2513,6626,0.39139,0.41501
1992,Post-secondary Non-tertiary Level,At least once per week,0.14795,54,382,0.11230,0.18360
1992,Post-secondary Non-tertiary Level,At least once per month,0.24294,81,382,0.19988,0.28601
1992,Post-secondary Non-tertiary Level,Seldom,0.37917,156,382,0.33045,0.42789
1992,Post-secondary Non-tertiary Level,Never,0.22994,91,382,0.18769,0.27219
1992,First Stage of Tertiary Education,At least once per month,0.14904,109,727,0.12314,0.17495
1992,First Stage of Tertiary Education,Seldom,0.42202,357,727,0.38610,0.45795
1992,First Stage of Tertiary Education,Never,0.38627,261,727,0.35085,0.42169
1992,Second Stage of Tertiary Education,At least once per week,0.04363,64,1645,0.03376,0.05351
1992,Second Stage of Tertiary Education,At least once per month,0.17347,242,1645,0.15516,0.19177
1992,Second Stage of Tertiary Education,Seldom,0.47596,871,1645,0.45182,0.50011
1992,Second Stage of Tertiary Education,Never,0.30693,468,1645,0.28464,0.32923
1994,No answer / don't know,At least once per week,0.13641,32,219,0.09084,0.18197
1994,No answer / don't know,At least once per month,0.25600,48,219,0.19806,0.31393
1994,No answer / don't know,Seldom,0.32401,69,219,0.26188,0.38614
1994,No answer / don't know,Never,0.28359,70,219,0.22375,0.34342
1994,Pre-primary Level,At least once per week,0.45988,103,231,0.39547,0.52430
1994,Pre-primary Level,At least once per month,0.34614,82,231,0.28465,0.40762
1994,Pre-primary Level,Seldom,0.17739,46,231,0.12802,0.22676
1994,Primary Level,Seldom,0.23516,119,509,0.19828,0.27204
1994,Primary Level,Never,0.65788,390,509,0.61662,0.69913
1994,Lower Secondary Level,At least once per week,0.08798,275,2451,0.07676,0.09920
1994,Lower Secondary Level,At least once per month,0.09202,275,2451,0.08057,0.10347
1994,Lower Secondary Level,Seldom,0.22508,599,2451,0.20854,0.24162
1994,Lower Secondary Level,Never,0.59492,1302,2451,0.57548,0.61436
1994,Upper Secondary Level,At least once per week,0.07686,537,6506,0.07039,0.08333
1994,Upper Secondary Level,At least once per month,0.13518,940,6506,0.12687,0.14348
1994,Upper Secondary Level,Seldom,0.40108,2671,6506,0.38917,0.41299
1994,Upper Secondary Level,Never,0.38689,2358,6506,0.37505,0.39872
1994,Post-secondary Non-tertiary Level,At least once per week,0.11808,48,389,0.08597,0.15019
1994,Post-secondary Non-tertiary Level,At least once per month,0.28169,99,389,0.23693,0.32645
1994,Post-secondary Non-tertiary Level,Seldom,0.39687,158,389,0.34819,0.44556
1994,Post-secondary Non-tertiary Level,Never,0.20336,84,389,0.16331,0.24341
1994,First Stage of Tertiary Education,At least once per week,0.05580,40,745,0.03931,0.07229
1994,First Stage of Tertiary Education,At least once per month,0.12797,110,745,0.10397,0.15198
1994,First Stage of Tertiary Education,Seldom,0.48753,370,745,0.45162,0.52345
1994,First Stage of Tertiary Education,Never,0.32869,225,745,0.29494,0.36245
1994,Second Stage of Tertiary Education,At least once per week,0.04375,65,1645,0.03387,0.05364
1994,Second Stage of Tertiary Education,At least once per month,0.18010,265,1645,0.16152,0.19867
1994,Second Stage of Tertiary Education,Seldom,0.49520,881,1645,0.47104,0.51937
1994,Second Stage of Tertiary Education,Never,0.28094,434,1645,0.25922,0.30267
1995,No answer / don't know,At least once per week,0.19324,40,262,0.14534,0.24114
1995,No answer / don't know,At least once per month,0.21589,51,262,0.16597,0.26580
1995,No answer / don't know,Seldom,0.23441,67,262,0.18302,0.28581
1995,No answer / don't know,Never,0.35646,104,262,0.29835,0.41457
1995,Pre-primary Level,At least once per week,0.43563,120,274,0.37681,0.49445
1995,Pre-primary Level,At least once per month,0.35973,100,274,0.30280,0.41666
1995,Pre-primary Level,Seldom,0.16480,54,274,0.12079,0.20881
1995,Primary Level,Seldom,0.15315,71,492,0.12130,0.18501
1995,Primary Level,Never,0.74849,421,492,0.71011,0.78686
1995,Lower Secondary Level,At least once per week,0.07637,249,2482,0.06592,0.08682
1995,Lower Secondary Level,At least once per month,0.08580,281,2482,0.07478,0.09682
1995,Lower Secondary Level,Seldom,0.20591,545,2482,0.19000,0.22182
1995,Lower Secondary Level,Never,0.63192,1407,2482,0.61294,0.65090
1995,Upper Secondary Level,At least once per week,0.05212,407,6690,0.04680,0.05745
1995,Upper Secondary Level,At least once per month,0.12978,959,6690,0.12173,0.13783
1995,Upper Secondary Level,Seldom,0.36379,2569,6690,0.35226,0.37532
1995,Upper Secondary Level,Never,0.45431,2755,6690,0.44237,0.46624
1995,Post-secondary Non-tertiary Level,At least once per month,0.29355,123,443,0.25110,0.33601
1995,Post-secondary Non-tertiary Level,Seldom,0.39091,181,443,0.34542,0.43640
1995,Post-secondary Non-tertiary Level,Never,0.25842,139,443,0.21761,0.29923
1995,First Stage of Tertiary Education,At least once per month,0.14873,115,729,0.12288,0.17458
1995,First Stage of Tertiary Education,Seldom,0.35356,313,729,0.31883,0.38829
1995,First Stage of Tertiary Education,Never,0.47282,301,729,0.43655,0.50909
1995,Second Stage of Tertiary Education,At least once per week,0.03178,51,1747,0.02356,0.04001
1995,Second Stage of Tertiary Education,At least once per month,0.16062,265,1747,0.14340,0.17785
1995,Second Stage of Tertiary Education,Seldom,0.46364,874,1747,0.44025,0.48704
1995,Second Stage of Tertiary Education,Never,0.34395,557,1747,0.32167,0.36623
1996,No answer / don't know,At least once per week,0.14847,37,260,0.10516,0.19177
1996,No answer / don't know,At least once per month,0.24785,64,260,0.19527,0.30044
1996,No answer / don't know,Seldom,0.38425,93,260,0.32501,0.44349
1996,No answer / don't know,Never,0.21943,66,260,0.16903,0.26983
1996,Pre-primary Level,At least once per week,0.42927,114,284,0.37160,0.48693
1996,Pre-primary Level,At least once per month,0.40737,119,284,0.35012,0.46461
1996,Pre-primary Level,Seldom,0.14507,51,284,0.10404,0.18611
1996,Primary Level,Seldom,0.26038,112,450,0.21978,0.30097
1996,Primary Level,Never,0.62973,338,450,0.58506,0.67439
1996,Lower Secondary Level,At least once per week,0.08133,242,2367,0.07032,0.09235
1996,Lower Secondary Level,At least once per month,0.10616,306,2367,0.09374,0.11857
1996,Lower Secondary Level,Seldom,0.26134,661,2367,0.24364,0.27904
1996,Lower Secondary Level,Never,0.55117,1158,2367,0.53113,0.57121
1996,Upper Secondary Level,At least once per week,0.08130,565,6589,0.07470,0.08790
1996,Upper Secondary Level,At least once per month,0.16266,1170,6589,0.15375,0.17157
1996,Upper Secondary Level,Seldom,0.40293,2777,6589,0.39109,0.41478
1996,Upper Secondary Level,Never,0.35310,2077,6589,0.34156,0.36464
1996,Post-secondary Non-tertiary Level,At least once per week,0.10235,45,471,0.07495,0.12976
1996,Post-secondary Non-tertiary Level,At least once per month,0.30367,131,471,0.26210,0.34525
1996,Post-secondary Non-tertiary Level,Seldom,0.38515,196,471,0.34115,0.42914
1996,Post-secondary Non-tertiary Level,Never,0.20883,99,471,0.17208,0.24557
1996,First Stage of Tertiary Education,At least once per week,0.05730,41,757,0.04073,0.07387
1996,First Stage of Tertiary Education,At least once per month,0.19557,156,757,0.16730,0.22385
1996,First Stage of Tertiary Education,Seldom,0.46260,376,757,0.42706,0.49815
1996,First Stage of Tertiary Education,Never,0.28453,184,757,0.25236,0.31669
1996,Second Stage of Tertiary Education,At least once per week,0.04722,84,1758,0.03730,0.05714
1996,Second Stage of Tertiary Education,At least once per month,0.20473,357,1758,0.18586,0.22360
1996,Second Stage of Tertiary Education,Seldom,0.49841,932,1758,0.47503,0.52179
1996,Second Stage of Tertiary Education,Never,0.24964,385,1758,0.22940,0.26987
1997,No answer / don't know,At least once per week,0.12517,31,263,0.08510,0.16524
1997,No answer / don't know,At least once per month,0.26833,69,263,0.21468,0.32198
1997,No answer / don't know,Seldom,0.37950,94,263,0.32074,0.43826
1997,No answer / don't know,Never,0.22701,69,263,0.17628,0.27773
1997,Pre-primary Level,At least once per week,0.36875,112,304,0.31443,0.42308
1997,Pre-primary Level,At least once per month,0.38102,118,304,0.32634,0.43570
1997,Pre-primary Level,Seldom,0.21918,74,304,0.17260,0.26576
1997,Primary Level,Seldom,0.21179,94,422,0.17276,0.25082
1997,Primary Level,Never,0.69872,328,422,0.65489,0.74255
1997,Lower Secondary Level,At least once per week,0.07494,220,2307,0.06419,0.08568
1997,Lower Secondary Level,At least once per month,0.11510,322,2307,0.10208,0.12813
1997,Lower Secondary Level,Seldom,0.24679,622,2307,0.22919,0.26439
1997,Lower Secondary Level,Never,0.56317,1143,2307,0.54292,0.58341
1997,Upper Secondary Level,At least once per week,0.07280,509,6426,0.06644,0.07915
1997,Upper Secondary Level,At least once per month,0.15434,1079,6426,0.14550,0.16317
1997,Upper Secondary Level,Seldom,0.40651,2700,6426,0.39450,0.41852
1997,Upper Secondary Level,Never,0.36636,2138,6426,0.35458,0.37814
1997,Post-secondary Non-tertiary Level,At least once per week,0.11313,49,449,0.08380,0.14246
1997,Post-secondary Non-tertiary Level,At least once per month,0.29391,115,449,0.25172,0.33609
1997,Post-secondary Non-tertiary Level,Seldom,0.41715,192,449,0.37149,0.46281
1997,Post-secondary Non-tertiary Level,Never,0.17581,93,449,0.14056,0.21106
1997,First Stage of Tertiary Education,At least once per week,0.04396,36,748,0.02926,0.05866
1997,First Stage of Tertiary Education,At least once per month,0.16980,132,748,0.14288,0.19673
1997,First Stage of Tertiary Education,Seldom,0.46691,376,748,0.43113,0.50269
1997,First Stage of Tertiary Education,Never,0.31933,204,748,0.28590,0.35277
1997,Second Stage of Tertiary Education,At least once per week,0.06687,101,1760,0.05520,0.07854
1997,Second Stage of Tertiary Education,At least once per month,0.20181,359,1760,0.18306,0.22057
1997,Second Stage of Tertiary Education,Seldom,0.46288,888,1760,0.43958,0.48618
1997,Second Stage of Tertiary Education,Never,0.26844,412,1760,0.24773,0.28915
1998,No answer / don't know,At least once per week,0.05859,41,598,0.03975,0.07743
1998,No answer / don't know,At least once per month,0.20756,123,598,0.17502,0.24009
1998,No answer / don't know,Seldom,0.30161,182,598,0.26480,0.33843
1998,No answer / don't know,Never,0.43224,252,598,0.39250,0.47198
1998,Pre-primary Level,At least once per week,0.29191,97,321,0.24210,0.34172
1998,Pre-primary Level,At least once per month,0.44306,148,321,0.38863,0.49749
1998,Pre-primary Level,Seldom,0.23209,76,321,0.18583,0.27835
1998,Primary Level,Seldom,0.21318,80,413,0.17363,0.25273
1998,Primary Level,Never,0.70369,333,413,0.65959,0.74778
1998,Lower Secondary Level,At least once per week,0.06510,203,2522,0.05547,0.07473
1998,Lower Secondary Level,At least once per month,0.11403,334,2522,0.10162,0.12644
1998,Lower Secondary Level,Seldom,0.23892,654,2522,0.22228,0.25557
1998,Lower Secondary Level,Never,0.58195,1331,2522,0.56269,0.60120
1998,Upper Secondary Level,At least once per week,0.04173,342,6988,0.03704,0.04642
1998,Upper Secondary Level,At least once per month,0.15582,1132,6988,0.14732,0.16433
1998,Upper Secondary Level,Seldom,0.39336,2901,6988,0.38191,0.40482
1998,Upper Secondary Level,Never,0.40908,2613,6988,0.39755,0.42061
1998,Post-secondary Non-tertiary Level,At least once per week,0.06604,34,502,0.04430,0.08779
1998,Post-secondary Non-tertiary Level,At least once per month,0.26927,132,502,0.23043,0.30812
1998,Post-secondary Non-tertiary Level,Seldom,0.45320,225,502,0.40961,0.49679
1998,Post-secondary Non-tertiary Level,Never,0.21148,111,502,0.17572,0.24724
1998,First Stage of Tertiary Education,At least once per month,0.17327,149,790,0.14686,0.19968
1998,First Stage of Tertiary Education,Seldom,0.47117,404,790,0.43634,0.50600
1998,First Stage of Tertiary Education,Never,0.32792,237,790,0.29517,0.36068
1998,Second Stage of Tertiary Education,At least once per week,0.03492,71,1966,0.02680,0.04304
1998,Second Stage of Tertiary Education,At least once per month,0.20398,390,1966,0.18616,0.22179
1998,Second Stage of Tertiary Education,Seldom,0.46513,966,1966,0.44308,0.48719
1998,Second Stage of Tertiary Education,Never,0.29597,539,1966,0.27579,0.31615
1999,No answer / don't know,At least once per week,0.13183,41,283,0.09235,0.17132
1999,No answer / don't know,At least once per month,0.22337,67,283,0.17476,0.27199
1999,No answer / don't know,Seldom,0.38403,102,283,0.32726,0.44080
1999,No answer / don't know,Never,0.26076,73,283,0.20952,0.31201
1999,Pre-primary Level,At least once per week,0.33599,101,306,0.28298,0.38900
1999,Pre-primary Level,At least once per month,0.41095,130,306,0.35573,0.46616
1999,Pre-primary Level,Seldom,0.22489,75,306,0.17803,0.27174
1999,Primary Level,Seldom,0.26679,104,399,0.22334,0.31024
1999,Primary Level,Never,0.66087,295,399,0.61436,0.70738
1999,Lower Secondary Level,At least once per week,0.07630,232,2424,0.06573,0.08688
1999,Lower Secondary Level,At least once per month,0.11459,348,2424,0.10190,0.12727
1999,Lower Secondary Level,Seldom,0.27789,704,2424,0.26006,0.29573
1999,Lower Secondary Level,Never,0.53122,1140,2424,0.51135,0.55109
1999,Upper Secondary Level,At least once per week,0.07024,522,6888,0.06420,0.07628
1999,Upper Secondary Level,At least once per month,0.16713,1219,6888,0.15832,0.17594
1999,Upper Secondary Level,Seldom,0.42900,3092,6888,0.41731,0.44069
1999,Upper Secondary Level,Never,0.33363,2055,6888,0.32249,0.34476
1999,Post-secondary Non-tertiary Level,At least once per week,0.10251,48,500,0.07589,0.12912
1999,Post-secondary Non-tertiary Level,At least once per month,0.27688,138,500,0.23762,0.31615
1999,Post-secondary Non-tertiary Level,Seldom,0.42236,218,500,0.37902,0.46569
1999,Post-secondary Non-tertiary Level,Never,0.19825,96,500,0.16327,0.23323
1999,First Stage of Tertiary Education,At least once per week,0.03843,38,809,0.02518,0.05169
1999,First Stage of Tertiary Education,At least once per month,0.15442,137,809,0.12951,0.17934
1999,First Stage of Tertiary Education,Seldom,0.51665,454,809,0.48220,0.55111
1999,First Stage of Tertiary Education,Never,0.29049,180,809,0.25919,0.32180
1999,Second Stage of Tertiary Education,At least once per week,0.04549,98,1948,0.03623,0.05475
1999,Second Stage of Tertiary Education,At least once per month,0.21737,440,1948,0.19905,0.23569
1999,Second Stage of Tertiary Education,Seldom,0.51136,1047,1948,0.48916,0.53357
1999,Second Stage of Tertiary Education,Never,0.22577,363,1948,0.20720,0.24435
2001,No answer / don't know,At least once per month,0.37975,46,46,0.23795,0.52155
2001,Pre-primary Level,At least once per week,0.32477,184,522,0.28456,0.36498
2001,Pre-primary Level,At least once per month,0.47490,251,522,0.43202,0.51778
2001,Pre-primary Level,Seldom,0.17594,87,522,0.14324,0.20863
2001,Primary Level,Seldom,0.22275,62,280,0.17393,0.27158
2001,Primary Level,Never,0.66171,218,280,0.60619,0.71723
2001,Lower Secondary Level,At least once per week,0.07873,291,3050,0.06917,0.08829
2001,Lower Secondary Level,At least once per month,0.11122,406,3050,0.10006,0.12238
2001,Lower Secondary Level,Seldom,0.24009,773,3050,0.22493,0.25525
2001,Lower Secondary Level,Never,0.56996,1580,3050,0.55239,0.58753
2001,Upper Secondary Level,At least once per week,0.06703,814,11500,0.06246,0.07160
2001,Upper Secondary Level,At least once per month,0.15821,1878,11500,0.15154,0.16488
2001,Upper Secondary Level,Seldom,0.39318,4717,11500,0.38425,0.40211
2001,Upper Secondary Level,Never,0.38158,4091,11500,0.37270,0.39046
2001,Post-secondary Non-tertiary Level,At least once per week,0.09428,92,1061,0.07669,0.11188
2001,Post-secondary Non-tertiary Level,At least once per month,0.25366,273,1061,0.22746,0.27985
2001,Post-secondary Non-tertiary Level,Seldom,0.40531,451,1061,0.37576,0.43487
2001,Post-secondary Non-tertiary Level,Never,0.24675,245,1061,0.22079,0.27270
2001,First Stage of Tertiary Education,At least once per week,0.04394,68,1662,0.03408,0.05379
2001,First Stage of Tertiary Education,At least once per month,0.17230,298,1662,0.15414,0.19046
2001,First Stage of Tertiary Education,Seldom,0.45726,813,1662,0.43330,0.48121
2001,First Stage of Tertiary Education,Never,0.32651,483,1662,0.30396,0.34906
2001,Second Stage of Tertiary Education,At least once per week,0.06123,194,3527,0.05331,0.06914
2001,Second Stage of Tertiary Education,At least once per month,0.21673,774,3527,0.20313,0.23033
2001,Second Stage of Tertiary Education,Seldom,0.48582,1778,3527,0.46932,0.50232
2001,Second Stage of Tertiary Education,Never,0.23622,781,3527,0.22220,0.25024
2003,No answer / don't know,At least once per week,0.15046,44,213,0.10233,0.19858
2003,No answer / don't know,At least once per month,0.40535,98,213,0.33926,0.47143
2003,No answer / don't know,Seldom,0.32028,71,213,0.25748,0.38309
2003,Pre-primary Level,At least once per week,0.22927,158,593,0.19541,0.26313
2003,Pre-primary Level,At least once per month,0.50147,299,593,0.46119,0.54175
2003,Pre-primary Level,Seldom,0.23695,136,593,0.20270,0.27121
2003,Primary Level,Seldom,0.17687,47,245,0.12899,0.22474
2003,Primary Level,Never,0.71951,198,245,0.66314,0.77588
2003,Lower Secondary Level,At least once per week,0.06442,187,2720,0.05519,0.07364
2003,Lower Secondary Level,At least once per month,0.12562,407,2720,0.11316,0.13807
2003,Lower Secondary Level,Seldom,0.21801,636,2720,0.20249,0.23353
2003,Lower Secondary Level,Never,0.59196,1490,2720,0.57349,0.61043
2003,Upper Secondary Level,At least once per week,0.03640,468,11064,0.03291,0.03989
2003,Upper Secondary Level,At least once per month,0.13763,1638,11064,0.13121,0.14405
2003,Upper Secondary Level,Seldom,0.38696,4502,11064,0.37789,0.39604
2003,Upper Secondary Level,Never,0.43901,4456,11064,0.42976,0.44825
2003,Post-secondary Non-tertiary Level,At least once per week,0.04003,55,1149,0.02869,0.05137
2003,Post-secondary Non-tertiary Level,At least once per month,0.23635,278,1149,0.21177,0.26093
2003,Post-secondary Non-tertiary Level,Seldom,0.44361,537,1149,0.41488,0.47235
2003,Post-secondary Non-tertiary Level,Never,0.28001,279,1149,0.25403,0.30598
2003,First Stage of Tertiary Education,At least once per week,0.02573,42,1679,0.01816,0.03331
2003,First Stage of Tertiary Education,At least once per month,0.14089,240,1679,0.12424,0.15753
2003,First Stage of Tertiary Education,Seldom,0.46069,837,1679,0.43684,0.48454
2003,First Stage of Tertiary Education,Never,0.37269,560,1679,0.34955,0.39582
2003,Second Stage of Tertiary Education,At least once per week,0.03264,124,4339,0.02735,0.03792
2003,Second Stage of Tertiary Education,At least once per month,0.22460,932,4339,0.21219,0.23702
