year,bula_h,pgisced97,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,North Rhine-Westphalia,Lower Secondary Level,Never,0.56460,250,457,0.51909,0.61011
1997,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.05234,71,1229,0.03988,0.06480
1997,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.16846,223,1229,0.14753,0.18940
1997,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.41829,527,1229,0.39070,0.44588
1997,North Rhine-Westphalia,Upper Secondary Level,Never,0.36090,408,1229,0.33404,0.38776
1997,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.42335,48,48,0.28209,0.56460
1997,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.39532,62,95,0.29648,0.49416
1997,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.28388,33,95,0.19273,0.37503
1997,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.23624,66,252,0.18369,0.28880
1997,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.48328,136,252,0.42146,0.54511
1997,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.19269,50,252,0.14390,0.24149
1997,Hesse,Primary Level,Never,0.73622,39,39,0.59610,0.87633
1997,Hesse,Lower Secondary Level,Seldom,0.24978,52,158,0.18207,0.31750
1997,Hesse,Lower Secondary Level,Never,0.67873,106,158,0.60568,0.75177
1997,Hesse,Upper Secondary Level,At least once per week,0.08506,33,389,0.05730,0.11281
1997,Hesse,Upper Secondary Level,At least once per month,0.14817,64,389,0.11282,0.18352
1997,Hesse,Upper Secondary Level,Seldom,0.39189,154,389,0.34331,0.44046
1997,Hesse,Upper Secondary Level,Never,0.37488,138,389,0.32671,0.42305
1997,Hesse,Second Stage of Tertiary Education,Seldom,0.41122,49,49,0.27202,0.55042
1997,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.26290,50,156,0.19360,0.33221
1997,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.57222,106,156,0.49433,0.65011
1997,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.14213,56,314,0.10344,0.18081
1997,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.37126,133,314,0.31773,0.42478
1997,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.39623,125,314,0.34205,0.45042
1997,Baden-Wuerttemberg,Primary Level,Never,0.74250,108,108,0.65964,0.82535
1997,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.08614,41,411,0.05898,0.11329
1997,Baden-Wuerttemberg,Lower Secondary Level,At least once per month,0.11613,57,411,0.08511,0.14714
1997,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.23751,117,411,0.19631,0.27870
1997,Baden-Wuerttemberg,Lower Secondary Level,Never,0.56023,196,411,0.51218,0.60828
1997,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.08500,91,773,0.06533,0.10467
1997,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.13146,128,773,0.10762,0.15529
1997,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.38670,285,773,0.35235,0.42106
1997,Baden-Wuerttemberg,Upper Secondary Level,Never,0.39684,269,773,0.36233,0.43135
1997,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.50713,48,48,0.36420,0.65007
1997,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.50093,61,93,0.39876,0.60311
1997,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.28925,32,93,0.19660,0.38190
1997,Bavaria,Primary Level,Never,0.53376,31,31,0.35525,0.71228
1997,Bavaria,Lower Secondary Level,At least once per week,0.11161,41,339,0.07804,0.14518
1997,Bavaria,Lower Secondary Level,At least once per month,0.10189,49,339,0.06964,0.13414
1997,Bavaria,Lower Secondary Level,Seldom,0.25520,94,339,0.20872,0.30168
1997,Bavaria,Lower Secondary Level,Never,0.53129,155,339,0.47809,0.58449
1997,Bavaria,Upper Secondary Level,At least once per week,0.10220,90,825,0.08152,0.12289
1997,Bavaria,Upper Secondary Level,At least once per month,0.16979,162,825,0.14416,0.19543
1997,Bavaria,Upper Secondary Level,Seldom,0.37973,316,825,0.34659,0.41287
1997,Bavaria,Upper Secondary Level,Never,0.34827,257,825,0.31574,0.38080
1997,Bavaria,First Stage of Tertiary Education,Seldom,0.42525,51,83,0.31824,0.53226
1997,Bavaria,First Stage of Tertiary Education,Never,0.39491,32,83,0.28910,0.50071
1997,Bavaria,Second Stage of Tertiary Education,At least once per month,0.20970,37,160,0.14642,0.27298
1997,Bavaria,Second Stage of Tertiary Education,Seldom,0.42372,77,160,0.34691,0.50053
1997,Bavaria,Second Stage of Tertiary Education,Never,0.31519,46,160,0.24298,0.38741
1997,Berlin,Upper Secondary Level,At least once per month,0.13812,37,206,0.09089,0.18535
1997,Berlin,Upper Secondary Level,Seldom,0.45844,104,206,0.39024,0.52665
1997,Berlin,Upper Secondary Level,Never,0.33099,65,206,0.26657,0.39540
1997,Berlin,Second Stage of Tertiary Education,At least once per month,0.28620,42,99,0.19671,0.37568
1997,Berlin,Second Stage of Tertiary Education,Seldom,0.35392,57,99,0.25925,0.44860
1997,Brandenburg,Upper Secondary Level,At least once per month,0.11586,33,288,0.07883,0.15288
1997,Brandenburg,Upper Secondary Level,Seldom,0.45065,152,288,0.39309,0.50822
1997,Brandenburg,Upper Secondary Level,Never,0.39447,103,288,0.33792,0.45101
1997,Brandenburg,Second Stage of Tertiary Education,Seldom,0.51971,84,127,0.43248,0.60695
1997,Brandenburg,Second Stage of Tertiary Education,Never,0.30967,43,127,0.22893,0.39040
1997,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per month,0.13793,33,195,0.08940,0.18645
1997,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.48361,105,195,0.41329,0.55393
1997,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.28914,57,195,0.22534,0.35293
1997,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.43649,40,40,0.28083,0.59214
1997,Saxony,Lower Secondary Level,Never,0.59627,55,55,0.46540,0.72714
1997,Saxony,Upper Secondary Level,At least once per week,0.06489,43,595,0.04508,0.08470
1997,Saxony,Upper Secondary Level,At least once per month,0.10888,78,595,0.08383,0.13393
1997,Saxony,Upper Secondary Level,Seldom,0.40533,250,595,0.36584,0.44481
1997,Saxony,Upper Secondary Level,Never,0.42090,224,595,0.38120,0.46061
1997,Saxony,First Stage of Tertiary Education,Seldom,0.40512,31,31,0.22944,0.58079
1997,Saxony,Second Stage of Tertiary Education,At least once per month,0.13327,37,232,0.08944,0.17709
1997,Saxony,Second Stage of Tertiary Education,Seldom,0.55074,144,232,0.48660,0.61489
1997,Saxony,Second Stage of Tertiary Education,Never,0.27998,51,232,0.22208,0.33788
1997,Saxony-Anhalt,Lower Secondary Level,Never,0.57855,36,36,0.41496,0.74214
1997,Saxony-Anhalt,Upper Secondary Level,At least once per month,0.14772,57,327,0.10920,0.18623
1997,Saxony-Anhalt,Upper Secondary Level,Seldom,0.36813,150,327,0.31577,0.42048
1997,Saxony-Anhalt,Upper Secondary Level,Never,0.41843,120,327,0.36488,0.47198
1997,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.49442,78,113,0.40182,0.58702
1997,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.36135,35,113,0.27238,0.45032
1997,Thuringa,Upper Secondary Level,At least once per month,0.17517,69,381,0.13695,0.21339
1997,Thuringa,Upper Secondary Level,Seldom,0.40054,174,381,0.35127,0.44980
1997,Thuringa,Upper Secondary Level,Never,0.37936,138,381,0.33057,0.42815
1997,Thuringa,Second Stage of Tertiary Education,Seldom,0.48440,62,94,0.38283,0.58597
1997,Thuringa,Second Stage of Tertiary Education,Never,0.28420,32,94,0.19254,0.37587
1998,Schleswig-Holstein,Upper Secondary Level,At least once per month,0.19231,32,178,0.13425,0.25037
1998,Schleswig-Holstein,Upper Secondary Level,Seldom,0.51006,93,178,0.43642,0.58371
1998,Schleswig-Holstein,Upper Secondary Level,Never,0.28938,53,178,0.22257,0.35618
1998,Lower Saxony,Lower Secondary Level,At least once per month,0.11471,33,215,0.07201,0.15741
1998,Lower Saxony,Lower Secondary Level,Seldom,0.24790,65,215,0.19005,0.30575
1998,Lower Saxony,Lower Secondary Level,Never,0.58683,117,215,0.52086,0.65280
1998,Lower Saxony,Upper Secondary Level,At least once per month,0.17869,113,557,0.14684,0.21053
1998,Lower Saxony,Upper Secondary Level,Seldom,0.44457,265,557,0.40326,0.48587
1998,Lower Saxony,Upper Secondary Level,Never,0.34077,179,557,0.30138,0.38017
1998,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.48553,31,31,0.30668,0.66438
1998,Lower Saxony,First Stage of Tertiary Education,Seldom,0.43735,42,42,0.28551,0.58920
1998,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.56463,74,74,0.45089,0.67836
1998,North Rhine-Westphalia,No answer / don't know,At least once per month,0.22854,35,143,0.15948,0.29760
1998,North Rhine-Westphalia,No answer / don't know,Seldom,0.39687,54,143,0.31639,0.47734
1998,North Rhine-Westphalia,No answer / don't know,Never,0.33658,54,143,0.25886,0.41431
1998,North Rhine-Westphalia,Pre-primary Level,At least once per month,0.46597,34,34,0.29577,0.63617
1998,North Rhine-Westphalia,Primary Level,Never,0.78844,100,100,0.70798,0.86889
1998,North Rhine-Westphalia,Lower Secondary Level,At least once per month,0.12660,74,508,0.09765,0.15554
1998,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.26021,139,508,0.22202,0.29840
1998,North Rhine-Westphalia,Lower Secondary Level,Never,0.56872,295,508,0.52561,0.61183
1998,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.03420,56,1345,0.02448,0.04391
1998,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.15413,234,1345,0.13482,0.17343
1998,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.41937,578,1345,0.39299,0.44575
1998,North Rhine-Westphalia,Upper Secondary Level,Never,0.39231,477,1345,0.36620,0.41841
1998,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per month,0.24340,33,93,0.15571,0.33109
1998,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.45693,60,93,0.35514,0.55872
1998,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per month,0.25975,41,160,0.19159,0.32791
1998,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.46408,79,160,0.38656,0.54160
1998,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.25388,40,160,0.18623,0.32153
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.24603,84,301,0.19729,0.29477
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.47820,140,301,0.42167,0.53473
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.23890,77,301,0.19065,0.28716
1998,Hesse,Primary Level,Never,0.63592,37,37,0.47874,0.79311
1998,Hesse,Lower Secondary Level,Seldom,0.19846,47,168,0.13797,0.25895
1998,Hesse,Lower Secondary Level,Never,0.64784,121,168,0.57540,0.72029
1998,Hesse,Upper Secondary Level,At least once per month,0.12918,65,414,0.09683,0.16153
1998,Hesse,Upper Secondary Level,Seldom,0.40564,178,414,0.35829,0.45300
1998,Hesse,Upper Secondary Level,Never,0.42241,171,414,0.37478,0.47005
1998,Hesse,Second Stage of Tertiary Education,Seldom,0.51745,55,55,0.38418,0.65073
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.22435,52,183,0.16374,0.28495
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.64541,131,183,0.57591,0.71491
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.14672,61,381,0.11114,0.18230
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.37175,152,381,0.32315,0.42034
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.45656,168,381,0.40647,0.50664
1998,Baden-Wuerttemberg,No answer / don't know,Never,0.53790,42,42,0.38529,0.69051
1998,Baden-Wuerttemberg,Primary Level,Never,0.73673,95,95,0.64770,0.82577
1998,Baden-Wuerttemberg,Lower Secondary Level,At least once per month,0.11473,48,412,0.08392,0.14554
1998,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.24363,131,412,0.20213,0.28514
1998,Baden-Wuerttemberg,Lower Secondary Level,Never,0.59246,233,412,0.54496,0.63997
1998,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.05735,57,797,0.04120,0.07351
1998,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.13644,115,797,0.11259,0.16029
1998,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.37325,313,797,0.33965,0.40685
1998,Baden-Wuerttemberg,Upper Secondary Level,Never,0.43295,312,797,0.39853,0.46738
1998,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.49566,34,34,0.32507,0.66625
1998,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.45618,43,43,0.30554,0.60681
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.29750,41,145,0.22283,0.37216
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.44492,68,145,0.36375,0.52609
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.23145,36,145,0.16256,0.30034
1998,Bavaria,No answer / don't know,Never,0.49872,46,46,0.35263,0.64481
1998,Bavaria,Primary Level,Never,0.74120,41,41,0.60547,0.87693
1998,Bavaria,Lower Secondary Level,At least once per week,0.08159,37,383,0.05414,0.10904
1998,Bavaria,Lower Secondary Level,At least once per month,0.11335,50,383,0.08156,0.14514
1998,Bavaria,Lower Secondary Level,Seldom,0.23571,96,383,0.19315,0.27828
1998,Bavaria,Lower Secondary Level,Never,0.56935,200,383,0.51969,0.61900
1998,Bavaria,Upper Secondary Level,At least once per week,0.05081,52,919,0.03660,0.06501
1998,Bavaria,Upper Secondary Level,At least once per month,0.17303,172,919,0.14856,0.19750
1998,Bavaria,Upper Secondary Level,Seldom,0.32550,334,919,0.29519,0.35581
1998,Bavaria,Upper Secondary Level,Never,0.45067,361,919,0.41848,0.48285
1998,Bavaria,First Stage of Tertiary Education,Seldom,0.46432,61,101,0.36657,0.56207
1998,Bavaria,First Stage of Tertiary Education,Never,0.43450,40,101,0.33734,0.53165
1998,Bavaria,Second Stage of Tertiary Education,At least once per month,0.20389,42,192,0.14675,0.26103
1998,Bavaria,Second Stage of Tertiary Education,Seldom,0.38823,81,192,0.31912,0.45735
1998,Bavaria,Second Stage of Tertiary Education,Never,0.38546,69,192,0.31644,0.45449
1998,Berlin,Upper Secondary Level,At least once per month,0.21683,47,211,0.16110,0.27257
1998,Berlin,Upper Secondary Level,Seldom,0.45806,107,211,0.39067,0.52545
1998,Berlin,Upper Secondary Level,Never,0.26857,57,211,0.20862,0.32851
1998,Berlin,Second Stage of Tertiary Education,At least once per month,0.31677,44,148,0.24157,0.39198
1998,Berlin,Second Stage of Tertiary Education,Seldom,0.37365,67,148,0.29545,0.45186
1998,Berlin,Second Stage of Tertiary Education,Never,0.23735,37,148,0.16857,0.30613
1998,Brandenburg,Upper Secondary Level,At least once per month,0.16271,54,305,0.12122,0.20420
1998,Brandenburg,Upper Secondary Level,Seldom,0.34194,119,305,0.28862,0.39526
1998,Brandenburg,Upper Secondary Level,Never,0.45184,132,305,0.39589,0.50778
1998,Brandenburg,Second Stage of Tertiary Education,Seldom,0.45405,76,134,0.36943,0.53867
1998,Brandenburg,Second Stage of Tertiary Education,Never,0.43272,58,134,0.34852,0.51692
1998,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.44635,109,175,0.37248,0.52021
1998,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.34515,66,175,0.27451,0.41579
1998,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.50853,54,54,0.37394,0.64313
1998,Saxony,Lower Secondary Level,Never,0.61684,59,59,0.49173,0.74196
1998,Saxony,Upper Secondary Level,At least once per week,0.04294,33,653,0.02738,0.05850
1998,Saxony,Upper Secondary Level,At least once per month,0.11702,76,653,0.09234,0.14169
1998,Saxony,Upper Secondary Level,Seldom,0.38725,278,653,0.34986,0.42464
1998,Saxony,Upper Secondary Level,Never,0.45280,266,653,0.41459,0.49101
1998,Saxony,First Stage of Tertiary Education,Seldom,0.47493,31,31,0.29623,0.65362
1998,Saxony,Second Stage of Tertiary Education,Seldom,0.53533,144,212,0.46804,0.60263
1998,Saxony,Second Stage of Tertiary Education,Never,0.36693,68,212,0.30190,0.43196
1998,Saxony-Anhalt,Lower Secondary Level,Never,0.55738,40,40,0.40150,0.71327
1998,Saxony-Anhalt,Upper Secondary Level,At least once per month,0.13549,50,338,0.09895,0.17203
1998,Saxony-Anhalt,Upper Secondary Level,Seldom,0.35169,141,338,0.30071,0.40267
1998,Saxony-Anhalt,Upper Secondary Level,Never,0.49042,147,338,0.43705,0.54379
1998,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.48674,76,120,0.39693,0.57654
1998,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.35126,44,120,0.26549,0.43703
1998,Thuringa,Lower Secondary Level,Never,0.66677,31,31,0.49809,0.83545
1998,Thuringa,Upper Secondary Level,At least once per month,0.12138,54,417,0.09000,0.15277
1998,Thuringa,Upper Secondary Level,Seldom,0.40307,191,417,0.35594,0.45021
1998,Thuringa,Upper Secondary Level,Never,0.42919,172,417,0.38162,0.47675
1998,Thuringa,Second Stage of Tertiary Education,Seldom,0.46646,72,116,0.37528,0.55764
1998,Thuringa,Second Stage of Tertiary Education,Never,0.38376,44,116,0.29487,0.47264
1999,Schleswig-Holstein,Upper Secondary Level,At least once per month,0.19209,33,178,0.13405,0.25012
1999,Schleswig-Holstein,Upper Secondary Level,Seldom,0.48995,96,178,0.41630,0.56359
1999,Schleswig-Holstein,Upper Secondary Level,Never,0.26886,49,178,0.20354,0.33418
1999,Lower Saxony,Lower Secondary Level,At least once per month,0.11175,35,213,0.06934,0.15416
1999,Lower Saxony,Lower Secondary Level,Seldom,0.34402,85,213,0.28007,0.40797
1999,Lower Saxony,Lower Secondary Level,Never,0.44412,93,213,0.37724,0.51101
1999,Lower Saxony,Upper Secondary Level,At least once per week,0.05879,36,582,0.03966,0.07791
1999,Lower Saxony,Upper Secondary Level,At least once per month,0.17437,100,582,0.14352,0.20522
1999,Lower Saxony,Upper Secondary Level,Seldom,0.51187,306,582,0.47123,0.55252
1999,Lower Saxony,Upper Secondary Level,Never,0.25497,140,582,0.21953,0.29041
1999,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.51338,36,36,0.34779,0.67897
1999,Lower Saxony,First Stage of Tertiary Education,Seldom,0.57685,46,46,0.43250,0.72121
1999,Lower Saxony,Second Stage of Tertiary Education,At least once per month,0.25325,33,101,0.16801,0.33848
1999,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.53652,68,101,0.43878,0.63426
1999,North Rhine-Westphalia,No answer / don't know,Seldom,0.50741,32,32,0.33141,0.68340
1999,North Rhine-Westphalia,Pre-primary Level,At least once per month,0.44233,34,34,0.27287,0.61179
1999,North Rhine-Westphalia,Primary Level,Never,0.69233,85,85,0.59363,0.79103
1999,North Rhine-Westphalia,Lower Secondary Level,At least once per month,0.12229,70,475,0.09279,0.15178
1999,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.30588,158,475,0.26440,0.34736
1999,North Rhine-Westphalia,Lower Secondary Level,Never,0.53233,247,475,0.48741,0.57725
1999,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.05020,74,1320,0.03841,0.06198
1999,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.17259,248,1320,0.15219,0.19298
1999,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.43693,600,1320,0.41016,0.46370
1999,North Rhine-Westphalia,Upper Secondary Level,Never,0.34029,398,1320,0.31472,0.36586
1999,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per month,0.28084,39,91,0.18799,0.37369
1999,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.39232,52,91,0.29144,0.49320
1999,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per month,0.20461,34,153,0.14048,0.26875
1999,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.48006,82,153,0.40063,0.55948
1999,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.26340,37,153,0.19338,0.33343
1999,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.26184,81,283,0.21052,0.31315
1999,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.47999,148,283,0.42168,0.53830
1999,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.18157,54,283,0.13658,0.22656
1999,Hesse,Primary Level,Never,0.87160,37,37,0.76232,0.98088
1999,Hesse,Lower Secondary Level,Seldom,0.27074,54,155,0.20056,0.34092
1999,Hesse,Lower Secondary Level,Never,0.57632,101,155,0.49827,0.65436
1999,Hesse,Upper Secondary Level,At least once per week,0.07953,37,416,0.05349,0.10556
1999,Hesse,Upper Secondary Level,At least once per month,0.14707,64,416,0.11299,0.18115
1999,Hesse,Upper Secondary Level,Seldom,0.42955,178,416,0.38192,0.47717
1999,Hesse,Upper Secondary Level,Never,0.34386,137,416,0.29816,0.38956
1999,Hesse,Second Stage of Tertiary Education,Seldom,0.55018,65,65,0.42830,0.67206
1999,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.19991,43,162,0.13813,0.26168
1999,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.65097,119,162,0.57734,0.72460
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.17204,67,356,0.13278,0.21131
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.37814,153,356,0.32769,0.42858
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.38550,136,356,0.33487,0.43613
1999,Baden-Wuerttemberg,Primary Level,Never,0.70464,92,92,0.61091,0.79837
1999,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.08708,45,426,0.06027,0.11389
1999,Baden-Wuerttemberg,Lower Secondary Level,At least once per month,0.09877,63,426,0.07040,0.12714
1999,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.24819,111,426,0.20712,0.28925
1999,Baden-Wuerttemberg,Lower Secondary Level,Never,0.56596,207,426,0.51884,0.61308
1999,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.09013,89,771,0.06990,0.11036
1999,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.14661,136,771,0.12163,0.17160
1999,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.40840,311,771,0.37368,0.44312
1999,Baden-Wuerttemberg,Upper Secondary Level,Never,0.35486,235,771,0.32106,0.38865
1999,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.44617,44,44,0.29759,0.59475
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.22244,38,146,0.15475,0.29013
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.47279,72,146,0.39153,0.55406
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.26930,36,146,0.19710,0.34150
1999,Bavaria,Lower Secondary Level,At least once per week,0.10900,41,370,0.07720,0.14080
1999,Bavaria,Lower Secondary Level,At least once per month,0.09689,38,370,0.06671,0.12708
1999,Bavaria,Lower Secondary Level,Seldom,0.27498,113,370,0.22942,0.32054
1999,Bavaria,Lower Secondary Level,Never,0.51912,178,370,0.46814,0.57010
1999,Bavaria,Upper Secondary Level,At least once per week,0.10876,90,923,0.08866,0.12886
1999,Bavaria,Upper Secondary Level,At least once per month,0.16536,170,923,0.14138,0.18934
1999,Bavaria,Upper Secondary Level,Seldom,0.37748,383,923,0.34619,0.40877
1999,Bavaria,Upper Secondary Level,Never,0.34840,280,923,0.31765,0.37916
1999,Bavaria,First Stage of Tertiary Education,Seldom,0.54679,71,71,0.43017,0.66341
1999,Bavaria,Second Stage of Tertiary Education,At least once per month,0.20770,49,196,0.15076,0.26464
1999,Bavaria,Second Stage of Tertiary Education,Seldom,0.52092,107,196,0.45081,0.59104
1999,Bavaria,Second Stage of Tertiary Education,Never,0.24692,40,196,0.18639,0.30744
1999,Berlin,Upper Secondary Level,At least once per month,0.21407,52,202,0.15736,0.27077
1999,Berlin,Upper Secondary Level,Seldom,0.49271,109,202,0.42359,0.56182
1999,Berlin,Upper Secondary Level,Never,0.22332,41,202,0.16575,0.28090
1999,Berlin,Second Stage of Tertiary Education,At least once per month,0.32811,52,126,0.24580,0.41043
1999,Berlin,Second Stage of Tertiary Education,Seldom,0.48091,74,126,0.39332,0.56850
1999,Brandenburg,Upper Secondary Level,At least once per month,0.16251,56,297,0.12048,0.20453
1999,Brandenburg,Upper Secondary Level,Seldom,0.38263,135,297,0.32726,0.43800
1999,Brandenburg,Upper Secondary Level,Never,0.38823,106,297,0.33271,0.44375
1999,Brandenburg,Second Stage of Tertiary Education,Seldom,0.68283,107,107,0.59423,0.77142
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per month,0.20540,48,206,0.15009,0.26070
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.44737,105,206,0.37931,0.51544
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.28224,53,206,0.22063,0.34386
1999,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.57757,56,56,0.44702,0.70811
1999,Saxony,Lower Secondary Level,Never,0.53374,49,49,0.39261,0.67487
1999,Saxony,Upper Secondary Level,At least once per week,0.04728,43,635,0.03076,0.06380
1999,Saxony,Upper Secondary Level,At least once per month,0.13961,88,635,0.11263,0.16659
1999,Saxony,Upper Secondary Level,Seldom,0.45629,302,635,0.41752,0.49506
1999,Saxony,Upper Secondary Level,Never,0.35682,202,635,0.31953,0.39411
1999,Saxony,First Stage of Tertiary Education,Seldom,0.43591,38,38,0.27613,0.59569
1999,Saxony,Second Stage of Tertiary Education,At least once per month,0.14985,42,227,0.10331,0.19638
1999,Saxony,Second Stage of Tertiary Education,Seldom,0.51417,134,227,0.44901,0.57933
1999,Saxony,Second Stage of Tertiary Education,Never,0.30238,51,227,0.24250,0.36226
1999,Saxony-Anhalt,Upper Secondary Level,At least once per month,0.15553,63,331,0.11643,0.19463
1999,Saxony-Anhalt,Upper Secondary Level,Seldom,0.37669,149,331,0.32441,0.42898
1999,Saxony-Anhalt,Upper Secondary Level,Never,0.41084,119,331,0.35776,0.46393
1999,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.54891,88,88,0.44434,0.65347
1999,Thuringa,Upper Secondary Level,At least once per week,0.08392,37,440,0.05798,0.10986
1999,Thuringa,Upper Secondary Level,At least once per month,0.13857,66,440,0.10625,0.17089
1999,Thuringa,Upper Secondary Level,Seldom,0.44838,215,440,0.40185,0.49490
1999,Thuringa,Upper Secondary Level,Never,0.32913,122,440,0.28517,0.37308
1999,Thuringa,Second Stage of Tertiary Education,Seldom,0.50021,75,75,0.38629,0.61413
2001,Schleswig-Holstein,Lower Secondary Level,Never,0.58546,48,48,0.44462,0.72630
2001,Schleswig-Holstein,Upper Secondary Level,At least once per month,0.16999,60,347,0.13041,0.20957
2001,Schleswig-Holstein,Upper Secondary Level,Seldom,0.44734,168,347,0.39495,0.49973
2001,Schleswig-Holstein,Upper Secondary Level,Never,0.33887,119,347,0.28899,0.38874
