"pli0091_h","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","1986","(Fach-)Abitur","männlich","141","0.306881632280657","0.265097218250945","0.348666046310368"
"Seltener","1986","(Fach-)Abitur","weiblich","115","0.315707063295999","0.26608254336484","0.365331583227158"
"Seltener","1986","AkademikerIn","männlich","209","0.405783958826574","0.3626998175383","0.448868100114848"
"Seltener","1986","AkademikerIn","weiblich","102","0.385953074494256","0.324744398233406","0.447161750755106"
"Nie","1986","(noch) kein Abschluss","männlich","230","0.332683521124934","0.290266468338038","0.37510057391183"
"Nie","1986","(noch) kein Abschluss","weiblich","369","0.503738524972633","0.461723318193889","0.545753731751377"
"Nie","1986","Hauptschule","männlich","1313","0.467963798714063","0.449979266355416","0.48594833107271"
"Nie","1986","Hauptschule","weiblich","1807","0.631953432853146","0.614915860717967","0.648991004988325"
"Nie","1986","Realschule","männlich","167","0.26095434393579","0.229270504060667","0.292638183810913"
"Nie","1986","Realschule","weiblich","334","0.378428235719159","0.348751794728182","0.408104676710136"
"Nie","1986","(Fach-)Abitur","männlich","118","0.241763014050227","0.202972764133778","0.280553263966675"
"Nie","1986","(Fach-)Abitur","weiblich","84","0.243222313548522","0.197416668076175","0.28902795902087"
"Nie","1986","AkademikerIn","männlich","157","0.343099959688362","0.301445855787961","0.384754063588763"
"Nie","1986","AkademikerIn","weiblich","74","0.372730180551615","0.311934961132996","0.433525399970235"
"Täglich","1987","(noch) kein Abschluss","männlich","","","",""
"Täglich","1987","(noch) kein Abschluss","weiblich","","","",""
"Täglich","1987","Hauptschule","männlich","","","",""
"Täglich","1987","Hauptschule","weiblich","","","",""
"Täglich","1987","Realschule","männlich","","","",""
"Täglich","1987","Realschule","weiblich","","","",""
"Täglich","1987","(Fach-)Abitur","männlich","","","",""
"Täglich","1987","(Fach-)Abitur","weiblich","","","",""
"Täglich","1987","AkademikerIn","männlich","","","",""
"Täglich","1987","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1987","Hauptschule","männlich","","","",""
"Min 1x pro Woche","1987","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1987","Realschule","männlich","","","",""
"Min 1x pro Woche","1987","Realschule","weiblich","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1987","AkademikerIn","männlich","","","",""
"Min 1x pro Woche","1987","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1987","Hauptschule","männlich","","","",""
"Min 1x pro Monat","1987","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","1987","Realschule","männlich","","","",""
"Min 1x pro Monat","1987","Realschule","weiblich","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1987","AkademikerIn","männlich","","","",""
"Min 1x pro Monat","1987","AkademikerIn","weiblich","","","",""
"Seltener","1987","(noch) kein Abschluss","männlich","","","",""
"Seltener","1987","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1987","Hauptschule","männlich","","","",""
"Seltener","1987","Hauptschule","weiblich","","","",""
"Seltener","1987","Realschule","männlich","","","",""
"Seltener","1987","Realschule","weiblich","","","",""
"Seltener","1987","(Fach-)Abitur","männlich","","","",""
"Seltener","1987","(Fach-)Abitur","weiblich","","","",""
"Seltener","1987","AkademikerIn","männlich","","","",""
"Seltener","1987","AkademikerIn","weiblich","","","",""
"Nie","1987","(noch) kein Abschluss","männlich","","","",""
"Nie","1987","(noch) kein Abschluss","weiblich","","","",""
"Nie","1987","Hauptschule","männlich","","","",""
"Nie","1987","Hauptschule","weiblich","","","",""
"Nie","1987","Realschule","männlich","","","",""
"Nie","1987","Realschule","weiblich","","","",""
"Nie","1987","(Fach-)Abitur","männlich","","","",""
"Nie","1987","(Fach-)Abitur","weiblich","","","",""
"Nie","1987","AkademikerIn","männlich","","","",""
"Nie","1987","AkademikerIn","weiblich","","","",""
"Täglich","1988","(noch) kein Abschluss","männlich","","","",""
"Täglich","1988","(noch) kein Abschluss","weiblich","","","",""
"Täglich","1988","Hauptschule","männlich","","","",""
"Täglich","1988","Hauptschule","weiblich","","","",""
"Täglich","1988","Realschule","männlich","","","",""
"Täglich","1988","Realschule","weiblich","","","",""
"Täglich","1988","(Fach-)Abitur","männlich","","","",""
"Täglich","1988","(Fach-)Abitur","weiblich","","","",""
"Täglich","1988","AkademikerIn","männlich","","","",""
"Täglich","1988","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1988","(noch) kein Abschluss","männlich","54","0.213761214502343","0.173434343710588","0.254088085294098"
"Min 1x pro Woche","1988","(noch) kein Abschluss","weiblich","29","","",""
"Min 1x pro Woche","1988","Hauptschule","männlich","250","0.0739477725458128","0.0642808290494943","0.0836147160421314"
"Min 1x pro Woche","1988","Hauptschule","weiblich","113","0.0354540823660811","0.0286791049074152","0.042229059824747"
"Min 1x pro Woche","1988","Realschule","männlich","120","0.148125226205971","0.121658669947166","0.174591782464775"
"Min 1x pro Woche","1988","Realschule","weiblich","104","0.0878558422203591","0.0703191323942988","0.105392552046419"
"Min 1x pro Woche","1988","(Fach-)Abitur","männlich","79","0.200816618441676","0.163083109793163","0.238550127090189"
"Min 1x pro Woche","1988","(Fach-)Abitur","weiblich","42","0.145804586239637","0.105803046646495","0.18580612583278"
"Min 1x pro Woche","1988","AkademikerIn","männlich","35","0.0751388391252904","0.051306335185375","0.0989713430652059"
"Min 1x pro Woche","1988","AkademikerIn","weiblich","15","","",""
"Min 1x pro Monat","1988","(noch) kein Abschluss","männlich","60","0.259137466769853","0.216036525147965","0.302238408391741"
"Min 1x pro Monat","1988","(noch) kein Abschluss","weiblich","48","0.152681495979495","0.121403941909747","0.183959050049242"
"Min 1x pro Monat","1988","Hauptschule","männlich","440","0.139218867632334","0.12643081810937","0.152006917155297"
"Min 1x pro Monat","1988","Hauptschule","weiblich","228","0.070696377081175","0.0613058348387267","0.0800869193236233"
"Min 1x pro Monat","1988","Realschule","männlich","148","0.196377926409331","0.166779589631635","0.225976263187026"
"Min 1x pro Monat","1988","Realschule","weiblich","211","0.193132256059437","0.168677708278057","0.217586803840817"
"Min 1x pro Monat","1988","(Fach-)Abitur","männlich","123","0.298052636787668","0.254969938009144","0.341135335566192"
"Min 1x pro Monat","1988","(Fach-)Abitur","weiblich","81","0.280081370723679","0.229183886735493","0.330978854711864"
"Min 1x pro Monat","1988","AkademikerIn","männlich","101","0.217877764725198","0.180557653106508","0.255197876343887"
"Min 1x pro Monat","1988","AkademikerIn","weiblich","40","0.161614189579136","0.113939041142446","0.209289338015827"
"Seltener","1988","(noch) kein Abschluss","männlich","78","0.199198996623791","0.159911105714768","0.238486887532815"
"Seltener","1988","(noch) kein Abschluss","weiblich","80","0.198997108119341","0.16427895138177","0.233715264856913"
"Seltener","1988","Hauptschule","männlich","894","0.330756671172029","0.31337645303191","0.348136889312149"
"Seltener","1988","Hauptschule","weiblich","832","0.266402565609596","0.250206430921825","0.282598700297367"
"Seltener","1988","Realschule","männlich","271","0.400823768489415","0.364310638284781","0.437336898694048"
"Seltener","1988","Realschule","weiblich","382","0.356740029161831","0.327064379361116","0.386415678962545"
"Seltener","1988","(Fach-)Abitur","männlich","104","0.250899089072803","0.21006490823992","0.291733269905686"
"Seltener","1988","(Fach-)Abitur","weiblich","104","0.365351969969144","0.310771824137747","0.41993211580054"
"Seltener","1988","AkademikerIn","männlich","202","0.41202928933305","0.367531231828385","0.456527346837715"
"Seltener","1988","AkademikerIn","weiblich","93","0.406032456785862","0.342427335905965","0.469637577665759"
"Nie","1988","(noch) kein Abschluss","männlich","205","0.327902322104013","0.281723666922687","0.374080977285339"
"Nie","1988","(noch) kein Abschluss","weiblich","351","0.498430106913796","0.45495065123364","0.541909562593952"
"Nie","1988","Hauptschule","männlich","1231","0.456076688649824","0.437677585046109","0.47447579225354"
"Nie","1988","Hauptschule","weiblich","1689","0.627446974943148","0.609733823397084","0.645160126489212"
"Nie","1988","Realschule","männlich","153","0.254673078895284","0.222212222956357","0.287133934834211"
"Nie","1988","Realschule","weiblich","304","0.362271872558373","0.332495886915434","0.392047858201312"
"Nie","1988","(Fach-)Abitur","männlich","127","0.250231655697853","0.209433660947888","0.291029650447817"
"Nie","1988","(Fach-)Abitur","weiblich","72","0.20876207306754","0.162694869970081","0.254829276164999"
"Nie","1988","AkademikerIn","männlich","132","0.294954106816462","0.253726789172221","0.336181424460703"
"Nie","1988","AkademikerIn","weiblich","81","0.376569900277329","0.313815087997888","0.439324712556769"
"Täglich","1989","(noch) kein Abschluss","männlich","","","",""
"Täglich","1989","(noch) kein Abschluss","weiblich","","","",""
"Täglich","1989","Hauptschule","männlich","","","",""
"Täglich","1989","Hauptschule","weiblich","","","",""
"Täglich","1989","Realschule","männlich","","","",""
"Täglich","1989","Realschule","weiblich","","","",""
"Täglich","1989","(Fach-)Abitur","männlich","","","",""
"Täglich","1989","(Fach-)Abitur","weiblich","","","",""
"Täglich","1989","AkademikerIn","männlich","","","",""
"Täglich","1989","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1989","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Woche","1989","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1989","Hauptschule","männlich","","","",""
"Min 1x pro Woche","1989","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1989","Realschule","männlich","","","",""
"Min 1x pro Woche","1989","Realschule","weiblich","","","",""
"Min 1x pro Woche","1989","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Woche","1989","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1989","AkademikerIn","männlich","","","",""
"Min 1x pro Woche","1989","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1989","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Monat","1989","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1989","Hauptschule","männlich","","","",""
"Min 1x pro Monat","1989","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","1989","Realschule","männlich","","","",""
"Min 1x pro Monat","1989","Realschule","weiblich","","","",""
"Min 1x pro Monat","1989","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Monat","1989","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1989","AkademikerIn","männlich","","","",""
"Min 1x pro Monat","1989","AkademikerIn","weiblich","","","",""
"Seltener","1989","(noch) kein Abschluss","männlich","","","",""
"Seltener","1989","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1989","Hauptschule","männlich","","","",""
"Seltener","1989","Hauptschule","weiblich","","","",""
"Seltener","1989","Realschule","männlich","","","",""
"Seltener","1989","Realschule","weiblich","","","",""
"Seltener","1989","(Fach-)Abitur","männlich","","","",""
"Seltener","1989","(Fach-)Abitur","weiblich","","","",""
"Seltener","1989","AkademikerIn","männlich","","","",""
"Seltener","1989","AkademikerIn","weiblich","","","",""
"Nie","1989","(noch) kein Abschluss","männlich","","","",""
"Nie","1989","(noch) kein Abschluss","weiblich","","","",""
"Nie","1989","Hauptschule","männlich","","","",""
"Nie","1989","Hauptschule","weiblich","","","",""
"Nie","1989","Realschule","männlich","","","",""
"Nie","1989","Realschule","weiblich","","","",""
"Nie","1989","(Fach-)Abitur","männlich","","","",""
"Nie","1989","(Fach-)Abitur","weiblich","","","",""
"Nie","1989","AkademikerIn","männlich","","","",""
"Nie","1989","AkademikerIn","weiblich","","","",""
"Täglich","1990","(noch) kein Abschluss","männlich","1","","",""
"Täglich","1990","(noch) kein Abschluss","weiblich","1","","",""
"Täglich","1990","Hauptschule","männlich","8","","",""
"Täglich","1990","Hauptschule","weiblich","2","","",""
"Täglich","1990","Realschule","männlich","","","",""
"Täglich","1990","Realschule","weiblich","","","",""
"Täglich","1990","(Fach-)Abitur","männlich","","","",""
"Täglich","1990","(Fach-)Abitur","weiblich","","","",""
"Täglich","1990","AkademikerIn","männlich","","","",""
"Täglich","1990","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1990","(noch) kein Abschluss","männlich","43","0.173391670345142","0.136475094452668","0.210308246237616"
"Min 1x pro Woche","1990","(noch) kein Abschluss","weiblich","31","0.117203511873759","0.0885171722003194","0.145889851547199"
"Min 1x pro Woche","1990","Hauptschule","männlich","168","0.0429466420161516","0.0360669697182564","0.0498263143140468"
"Min 1x pro Woche","1990","Hauptschule","weiblich","70","0.0168839773547174","0.0126939685198762","0.0210739861895586"
"Min 1x pro Woche","1990","Realschule","männlich","237","0.135462215811804","0.117968160287328","0.15295627133628"
"Min 1x pro Woche","1990","Realschule","weiblich","152","0.0697123651052663","0.0576245048062014","0.0818002254043312"
"Min 1x pro Woche","1990","(Fach-)Abitur","männlich","76","0.146344965188978","0.115487310221825","0.177202620156131"
"Min 1x pro Woche","1990","(Fach-)Abitur","weiblich","56","0.129743893909113","0.0955516077282146","0.163936180090012"
"Min 1x pro Woche","1990","AkademikerIn","männlich","40","0.0421888144297401","0.0291567383691382","0.055220890490342"
"Min 1x pro Woche","1990","AkademikerIn","weiblich","17","","",""
"Min 1x pro Monat","1990","(noch) kein Abschluss","männlich","71","0.280741386103132","0.236923324232529","0.324559447973735"
"Min 1x pro Monat","1990","(noch) kein Abschluss","weiblich","46","0.19973989870789","0.164084727952109","0.235395069463672"
"Min 1x pro Monat","1990","Hauptschule","männlich","371","0.0954257437093544","0.0854558630770644","0.105395624341644"
"Min 1x pro Monat","1990","Hauptschule","weiblich","282","0.0718852808523096","0.0634849577988598","0.0802856039057594"
"Min 1x pro Monat","1990","Realschule","männlich","309","0.204744204459425","0.184116606714799","0.225371802204051"
"Min 1x pro Monat","1990","Realschule","weiblich","299","0.161951330642953","0.144464432510994","0.179438228774912"
"Min 1x pro Monat","1990","(Fach-)Abitur","männlich","155","0.324372594766853","0.283502228574732","0.365242960958974"
"Min 1x pro Monat","1990","(Fach-)Abitur","weiblich","86","0.280192366550127","0.234494333241848","0.325890399858405"
"Min 1x pro Monat","1990","AkademikerIn","männlich","136","0.165990171775632","0.141868813206477","0.190111530344788"
"Min 1x pro Monat","1990","AkademikerIn","weiblich","134","0.172986914565805","0.146184113045143","0.199789716086467"
"Seltener","1990","(noch) kein Abschluss","männlich","64","0.163998157560271","0.127892063413431","0.20010425170711"
"Seltener","1990","(noch) kein Abschluss","weiblich","59","0.12090940844639","0.0918342968808057","0.149984520011973"
"Seltener","1990","Hauptschule","männlich","1081","0.323684177831065","0.307807099794362","0.339561255867767"
"Seltener","1990","Hauptschule","weiblich","1028","0.251739615627341","0.237624731091849","0.265854500162833"
"Seltener","1990","Realschule","männlich","645","0.418227906302078","0.393012128424587","0.44344368417957"
"Seltener","1990","Realschule","weiblich","791","0.426590047202439","0.4031140595669","0.450066034837979"
"Seltener","1990","(Fach-)Abitur","männlich","151","0.319757126735046","0.279040204790913","0.360474048679179"
"Seltener","1990","(Fach-)Abitur","weiblich","141","0.374348147981459","0.325102784437327","0.423593511525591"
"Seltener","1990","AkademikerIn","männlich","493","0.486405343296765","0.45400240378162","0.51880828281191"
"Seltener","1990","AkademikerIn","weiblich","463","0.548776150945828","0.513513820493437","0.584038481398218"
"Nie","1990","(noch) kein Abschluss","männlich","225","0.381513538860774","0.334146363823942","0.428880713897607"
"Nie","1990","(noch) kein Abschluss","weiblich","346","0.556712812519738","0.512409854582823","0.601015770456652"
"Nie","1990","Hauptschule","männlich","1708","0.53531987914075","0.518395263972817","0.552244494308683"
"Nie","1990","Hauptschule","weiblich","2250","0.659198244271298","0.643783578810343","0.674612909732253"
"Nie","1990","Realschule","männlich","279","0.241565673426693","0.219684730943722","0.263446615909664"
"Nie","1990","Realschule","weiblich","463","0.341746257049341","0.319233201065124","0.364259313033559"
"Nie","1990","(Fach-)Abitur","männlich","122","0.209525313309123","0.173995325725162","0.245055300893085"
"Nie","1990","(Fach-)Abitur","weiblich","88","0.215715591559302","0.173861425310907","0.257569757807696"
"Nie","1990","AkademikerIn","männlich","245","0.305415670497863","0.275556128510175","0.33527521248555"
"Nie","1990","AkademikerIn","weiblich","151","0.260501155425188","0.229398966844504","0.291603344005871"
"Täglich","1991","(noch) kein Abschluss","männlich","","","",""
"Täglich","1991","(noch) kein Abschluss","weiblich","","","",""
"Täglich","1991","Hauptschule","männlich","","","",""
"Täglich","1991","Hauptschule","weiblich","","","",""
"Täglich","1991","Realschule","männlich","","","",""
"Täglich","1991","Realschule","weiblich","","","",""
"Täglich","1991","(Fach-)Abitur","männlich","","","",""
"Täglich","1991","(Fach-)Abitur","weiblich","","","",""
"Täglich","1991","AkademikerIn","männlich","","","",""
"Täglich","1991","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1991","Hauptschule","männlich","","","",""
"Min 1x pro Woche","1991","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1991","Realschule","männlich","","","",""
"Min 1x pro Woche","1991","Realschule","weiblich","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1991","AkademikerIn","männlich","","","",""
"Min 1x pro Woche","1991","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1991","Hauptschule","männlich","","","",""
"Min 1x pro Monat","1991","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","1991","Realschule","männlich","","","",""
"Min 1x pro Monat","1991","Realschule","weiblich","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1991","AkademikerIn","männlich","","","",""
"Min 1x pro Monat","1991","AkademikerIn","weiblich","","","",""
"Seltener","1991","(noch) kein Abschluss","männlich","","","",""
"Seltener","1991","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1991","Hauptschule","männlich","","","",""
"Seltener","1991","Hauptschule","weiblich","","","",""
"Seltener","1991","Realschule","männlich","","","",""
"Seltener","1991","Realschule","weiblich","","","",""
"Seltener","1991","(Fach-)Abitur","männlich","","","",""
"Seltener","1991","(Fach-)Abitur","weiblich","","","",""
"Seltener","1991","AkademikerIn","männlich","","","",""
"Seltener","1991","AkademikerIn","weiblich","","","",""
"Nie","1991","(noch) kein Abschluss","männlich","","","",""
"Nie","1991","(noch) kein Abschluss","weiblich","","","",""
"Nie","1991","Hauptschule","männlich","","","",""
"Nie","1991","Hauptschule","weiblich","","","",""
"Nie","1991","Realschule","männlich","","","",""
"Nie","1991","Realschule","weiblich","","","",""
"Nie","1991","(Fach-)Abitur","männlich","","","",""
"Nie","1991","(Fach-)Abitur","weiblich","","","",""
"Nie","1991","AkademikerIn","männlich","","","",""
"Nie","1991","AkademikerIn","weiblich","","","",""
"Täglich","1992","(noch) kein Abschluss","männlich","","","",""
"Täglich","1992","(noch) kein Abschluss","weiblich","","","",""
"Täglich","1992","Hauptschule","männlich","","","",""
"Täglich","1992","Hauptschule","weiblich","","","",""
"Täglich","1992","Realschule","männlich","","","",""
"Täglich","1992","Realschule","weiblich","","","",""
"Täglich","1992","(Fach-)Abitur","männlich","","","",""
