year,age_gr,pgisced97,pli0091_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,46-65 y.,Upper Secondary Level,At least once per week,0.030927835051546393,14443,0.028104384503278953,0.03375128559981383
1985,46-65 y.,Post-secondary Non-tertiary Level,Never,0.6333333333333333,14443,0.6254741168061755,0.6411925498604911
1985,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.25,14443,0.24293799530813312,0.2570620046918669
1985,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.11666666666666667,14443,0.1114311075208356,0.12190222581249774
1985,46-65 y.,First Stage of Tertiary Education,Never,0.5463917525773195,14443,0.5382724279730039,0.5545110771816352
1985,46-65 y.,First Stage of Tertiary Education,Seldom,0.36082474226804123,14443,0.3529925110780112,0.36865697345807125
1985,46-65 y.,First Stage of Tertiary Education,At least once per month,0.07216494845360824,14443,0.06794481770832163,0.07638507919889485
1985,46-65 y.,First Stage of Tertiary Education,At least once per week,0.020618556701030927,14443,0.018300988987806518,0.022936124414255337
1985,46-65 y.,Second Stage of Tertiary Education,Never,0.4722222222222222,14443,0.4640803154333531,0.4803641290110913
1985,46-65 y.,Second Stage of Tertiary Education,Seldom,0.37962962962962965,14443,0.37171495729383924,0.38754430196542006
1985,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.1111111111111111,14443,0.10598568650186233,0.11623653572035988
1985,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.037037037037037035,14443,0.03395704016417513,0.04011703390989894
1985,66 and older,Primary Level,Never,1.0,14443,1.0,1.0
1985,66 and older,Lower Secondary Level,Never,0.937799043062201,14443,0.9338600901287691,0.9417379959956328
1985,66 and older,Lower Secondary Level,Seldom,0.050239234449760764,14443,0.04667672533060494,0.05380174356891659
1985,66 and older,Lower Secondary Level,At least once per month,0.007177033492822967,14443,0.005800344754854915,0.008553722230791018
1985,66 and older,Lower Secondary Level,At least once per week,0.004784688995215311,14443,0.0036592738713776387,0.005910104119052983
1985,66 and older,Upper Secondary Level,Never,0.871031746031746,14443,0.8655655428863652,0.8764979491771269
1985,66 and older,Upper Secondary Level,Seldom,0.09722222222222222,14443,0.09239051547464688,0.10205392896979756
1985,66 and older,Upper Secondary Level,At least once per week,0.017857142857142856,14443,0.015697307315746322,0.02001697839853939
1985,66 and older,Upper Secondary Level,At least once per month,0.013888888888888888,14443,0.01198024879035137,0.015797528987426406
1985,66 and older,Post-secondary Non-tertiary Level,Never,0.875,14443,0.8696063048235645,0.8803936951764355
1985,66 and older,Post-secondary Non-tertiary Level,Seldom,0.0625,14443,0.058552219362890796,0.0664477806371092
1985,66 and older,Post-secondary Non-tertiary Level,At least once per month,0.0625,14443,0.058552219362890796,0.0664477806371092
1985,66 and older,First Stage of Tertiary Education,Never,0.8831168831168831,14443,0.8778771115772466,0.8883566546565196
1985,66 and older,First Stage of Tertiary Education,Seldom,0.09090909090909091,14443,0.0862205827018875,0.09559759911629433
1985,66 and older,First Stage of Tertiary Education,At least once per month,0.025974025974025976,14443,0.02337995251616089,0.02856809943189106
1985,66 and older,Second Stage of Tertiary Education,Never,0.8392857142857143,14443,0.8332959528906075,0.8452754756808211
1985,66 and older,Second Stage of Tertiary Education,Seldom,0.125,14443,0.11960630482356445,0.13039369517643554
1985,66 and older,Second Stage of Tertiary Education,At least once per week,0.03571428571428571,14443,0.03268771227491419,0.038740859153657235
1986,17-29 y.,Pre-primary Level,At least once per month,0.37433155080213903,13742,0.36624000599110007,0.382423095613178
1986,17-29 y.,Pre-primary Level,At least once per week,0.3315508021390374,13742,0.3236796130785909,0.33942199119948396
1986,17-29 y.,Pre-primary Level,Seldom,0.24064171122994651,13742,0.23349444562088995,0.24778897683900308
1986,17-29 y.,Pre-primary Level,Never,0.053475935828877004,13742,0.04971430539156157,0.05723756626619244
1986,17-29 y.,Primary Level,Never,0.4161490683229814,13742,0.4079075628499164,0.42439057379604633
1986,17-29 y.,Primary Level,Seldom,0.2732919254658385,13742,0.265840755117408,0.28074309581426904
1986,17-29 y.,Primary Level,At least once per month,0.17391304347826086,13742,0.16757565894819687,0.18025042800832486
1986,17-29 y.,Primary Level,At least once per week,0.13664596273291926,13742,0.1309031591355266,0.14238876633031192
1986,17-29 y.,Lower Secondary Level,At least once per month,0.2917547568710359,13742,0.2841544363940458,0.299355077348026
1986,17-29 y.,Lower Secondary Level,Seldom,0.2769556025369979,13742,0.26947358607550953,0.2844376189984863
1986,17-29 y.,Lower Secondary Level,At least once per week,0.266384778012685,13742,0.2589934926733093,0.27377606335206073
1986,17-29 y.,Lower Secondary Level,Never,0.1649048625792812,13742,0.15870023373219447,0.17110949142636792
1986,17-29 y.,Upper Secondary Level,At least once per month,0.3347670250896057,13742,0.32687680132174557,0.34265724885746585
1986,17-29 y.,Upper Secondary Level,Seldom,0.3225806451612903,13742,0.3147647441068302,0.33039654621575043
1986,17-29 y.,Upper Secondary Level,At least once per week,0.21577060931899641,13742,0.20889282107540175,0.22264839756259108
1986,17-29 y.,Upper Secondary Level,Never,0.12688172043010754,13742,0.12131669479839356,0.1324467460618215
1986,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.4056603773584906,13742,0.39745063106085105,0.41387012365613013
1986,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.29245283018867924,13742,0.28484717359318334,0.3000584867841751
1986,17-29 y.,Post-secondary Non-tertiary Level,Never,0.16037735849056603,13742,0.15424193283533918,0.16651278414579287
1986,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.14150943396226415,13742,0.13568180947272132,0.14733705845180697
1986,17-29 y.,First Stage of Tertiary Education,At least once per month,0.4,13742,0.3918090038819146,0.40819099611808546
1986,17-29 y.,First Stage of Tertiary Education,Seldom,0.37,13742,0.36192760813599495,0.37807239186400504
1986,17-29 y.,First Stage of Tertiary Education,At least once per week,0.12,13742,0.11456670784341058,0.1254332921565894
1986,17-29 y.,First Stage of Tertiary Education,Never,0.11,13742,0.10476854558778685,0.11523145441221315
1986,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.3804347826086957,13742,0.3723174242006307,0.38855214101676067
1986,17-29 y.,Second Stage of Tertiary Education,Seldom,0.358695652173913,13742,0.35067654075521865,0.3667147635926074
1986,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.17391304347826086,13742,0.16757565894819687,0.18025042800832486
1986,17-29 y.,Second Stage of Tertiary Education,Never,0.08695652173913043,13742,0.08224536114818487,0.091667682330076
1986,30-45 y.,Primary Level,Never,0.7246376811594203,13742,0.717169001865762,0.7321063604530785
1986,30-45 y.,Primary Level,Seldom,0.19202898550724637,13742,0.18544312718860267,0.19861484382589006
1986,30-45 y.,Primary Level,At least once per month,0.050724637681159424,13742,0.04705573087247707,0.05439354448984178
1986,30-45 y.,Primary Level,At least once per week,0.03260869565217391,13742,0.02963908916961796,0.035578302134729865
1986,30-45 y.,Lower Secondary Level,Never,0.5588235294117647,13742,0.5505216845720683,0.5671253742514611
1986,30-45 y.,Lower Secondary Level,Seldom,0.3464052287581699,13742,0.33844954331775123,0.3543609141985886
1986,30-45 y.,Lower Secondary Level,At least once per month,0.06699346405228758,13742,0.06281333529142272,0.07117359281315244
1986,30-45 y.,Lower Secondary Level,At least once per week,0.027777777777777776,13742,0.025030120123292785,0.030525435432262767
1986,30-45 y.,Upper Secondary Level,Seldom,0.4729811778992107,13742,0.4646334921512345,0.48132886364718686
1986,30-45 y.,Upper Secondary Level,Never,0.3485124468731026,13742,0.34054547457169776,0.3564794191745075
1986,30-45 y.,Upper Secondary Level,At least once per month,0.12143290831815422,13742,0.11597172489280164,0.1268940917435068
1986,30-45 y.,Upper Secondary Level,At least once per week,0.05707346690953248,13742,0.053194758294874835,0.060952175524190126
1986,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.4,13742,0.3918090038819146,0.40819099611808546
1986,30-45 y.,Post-secondary Non-tertiary Level,Never,0.3473684210526316,13742,0.3394075551467625,0.3553292869585007
1986,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.18947368421052632,13742,0.1829214545841103,0.19602591383694234
1986,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.06315789473684211,13742,0.059090857745749105,0.06722493172793512
1986,30-45 y.,First Stage of Tertiary Education,Seldom,0.6084905660377359,13742,0.6003298335888864,0.6166512984865854
1986,30-45 y.,First Stage of Tertiary Education,Never,0.22641509433962265,13742,0.2194176769326177,0.23341251174662758
1986,30-45 y.,First Stage of Tertiary Education,At least once per month,0.09433962264150944,13742,0.08945241433231178,0.0992268309507071
1986,30-45 y.,First Stage of Tertiary Education,At least once per week,0.07075471698113207,13742,0.06646751464255543,0.07504191931970872
1986,30-45 y.,Second Stage of Tertiary Education,Seldom,0.4907161803713528,13742,0.482357721157611,0.49907463958509457
1986,30-45 y.,Second Stage of Tertiary Education,Never,0.21485411140583555,13742,0.20798693641980562,0.22172128639186547
1986,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.20424403183023873,13742,0.19750347555298287,0.2109845881074946
1986,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.09018567639257294,13742,0.08539632979286196,0.09497502299228391
1986,46-65 y.,Primary Level,Never,0.8291139240506329,13742,0.822820434112324,0.8354074139889418
1986,46-65 y.,Primary Level,Seldom,0.13924050632911392,13742,0.13345215601613514,0.1450288566420927
1986,46-65 y.,Primary Level,At least once per month,0.028481012658227847,13742,0.025699798323716112,0.03126222699273958
1986,46-65 y.,Primary Level,At least once per week,0.0031645569620253164,13742,0.0022254840927709526,0.00410362983127968
1986,46-65 y.,Lower Secondary Level,Never,0.704812834224599,13742,0.6971864841540724,0.7124391842951255
1986,46-65 y.,Lower Secondary Level,Seldom,0.2374331550802139,13742,0.2303187147615117,0.2445475953989161
1986,46-65 y.,Lower Secondary Level,At least once per month,0.03529411764705882,13742,0.032208943189856974,0.03837929210426067
1986,46-65 y.,Lower Secondary Level,At least once per week,0.022459893048128343,13742,0.019982458248858925,0.024937327847397762
1986,46-65 y.,Upper Secondary Level,Never,0.598343685300207,13742,0.5901470850524647,0.6065402855479493
1986,46-65 y.,Upper Secondary Level,Seldom,0.31746031746031744,13742,0.30967744747670556,0.3252431874439293
1986,46-65 y.,Upper Secondary Level,At least once per month,0.05106970324361629,13742,0.047389007468035406,0.05475039901919717
1986,46-65 y.,Upper Secondary Level,At least once per week,0.033126293995859216,13742,0.030134012822557593,0.03611857516916084
1986,46-65 y.,Post-secondary Non-tertiary Level,Never,0.6296296296296297,13742,0.6215555729134632,0.6377036863457961
1986,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.3148148148148148,13742,0.30704943572125587,0.3225801939083738
1986,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.037037037037037035,13742,0.03387945960726341,0.04019461446681066
1986,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.018518518518518517,13742,0.016264407643733214,0.02077262939330382
1986,46-65 y.,First Stage of Tertiary Education,Never,0.5340314136125655,13742,0.5256908995064439,0.542371927718687
1986,46-65 y.,First Stage of Tertiary Education,Seldom,0.3403141361256545,13742,0.3323920477504488,0.34823622450086017
1986,46-65 y.,First Stage of Tertiary Education,At least once per month,0.10471204188481675,13742,0.0995927394764098,0.1098313442932237
1986,46-65 y.,First Stage of Tertiary Education,At least once per week,0.020942408376963352,13742,0.01854827395431768,0.023336542799609023
1986,46-65 y.,Second Stage of Tertiary Education,Never,0.44545454545454544,13742,0.4371445387989703,0.45376455211012057
1986,46-65 y.,Second Stage of Tertiary Education,Seldom,0.38636363636363635,13742,0.378222504942826,0.3945047677844467
1986,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.11818181818181818,13742,0.11278427708934853,0.12357935927428783
1986,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.05,13742,0.0463560038952132,0.053643996104786804
1986,66 and older,Primary Level,Never,0.8947368421052632,13742,0.8896056655670369,0.8998680186434894
1986,66 and older,Primary Level,Seldom,0.10526315789473684,13742,0.10013198135651055,0.11039433443296312
1986,66 and older,Lower Secondary Level,Never,0.9584415584415584,13742,0.9551046557353399,0.961778461147777
1986,66 and older,Lower Secondary Level,Seldom,0.03636363636363636,13742,0.0332338020874262,0.039493470639846526
1986,66 and older,Lower Secondary Level,At least once per week,0.0025974025974025974,13742,0.001746390013705407,0.0034484151810997878
1986,66 and older,Lower Secondary Level,At least once per month,0.0025974025974025974,13742,0.001746390013705407,0.0034484151810997878
1986,66 and older,Upper Secondary Level,Never,0.8742004264392325,13742,0.8686557502190613,0.8797451026594036
1986,66 and older,Upper Secondary Level,Seldom,0.09594882729211088,13742,0.09102449397447361,0.10087316060974814
1986,66 and older,Upper Secondary Level,At least once per week,0.014925373134328358,13742,0.012898025314705443,0.016952720953951273
1986,66 and older,Upper Secondary Level,At least once per month,0.014925373134328358,13742,0.012898025314705443,0.016952720953951273
1986,66 and older,Post-secondary Non-tertiary Level,Never,0.7894736842105263,13742,0.7826573147266453,0.7962900536944073
1986,66 and older,Post-secondary Non-tertiary Level,Seldom,0.10526315789473684,13742,0.10013198135651055,0.11039433443296312
1986,66 and older,Post-secondary Non-tertiary Level,At least once per week,0.05263157894736842,13742,0.04889809962075698,0.056365058273979855
1986,66 and older,Post-secondary Non-tertiary Level,At least once per month,0.05263157894736842,13742,0.04889809962075698,0.056365058273979855
1986,66 and older,First Stage of Tertiary Education,Never,0.8309859154929577,13742,0.8247199300820398,0.8372519009038757
1986,66 and older,First Stage of Tertiary Education,Seldom,0.09859154929577464,13742,0.09360716226263124,0.10357593632891804
1986,66 and older,First Stage of Tertiary Education,At least once per month,0.07042253521126761,13742,0.06614464415360903,0.07470042626892619
1986,66 and older,Second Stage of Tertiary Education,Never,0.8301886792452831,13742,0.8239109465060802,0.8364664119844859
1986,66 and older,Second Stage of Tertiary Education,Seldom,0.1509433962264151,13742,0.1449578129143029,0.15692897953852727
1986,66 and older,Second Stage of Tertiary Education,At least once per month,0.018867924528301886,13742,0.01659305286251728,0.021142796194086492
1988,17-29 y.,Pre-primary Level,At least once per week,0.36645962732919257,12817,0.35811776352628444,0.3748014911321007
1988,17-29 y.,Pre-primary Level,At least once per month,0.36645962732919257,12817,0.35811776352628444,0.3748014911321007
1988,17-29 y.,Pre-primary Level,Seldom,0.2111801242236025,12817,0.20411404793176097,0.21824620051544402
1988,17-29 y.,Pre-primary Level,Never,0.055900621118012424,12817,0.051923397114175186,0.05987784512184966
1988,17-29 y.,Primary Level,Never,0.4140625,12817,0.40553500494873207,0.42258999505126793
1988,17-29 y.,Primary Level,Seldom,0.234375,12817,0.22704124200365258,0.24170875799634742
1988,17-29 y.,Primary Level,At least once per month,0.2265625,12817,0.21931531236278773,0.23380968763721227
1988,17-29 y.,Primary Level,At least once per week,0.125,12817,0.11927438802910213,0.13072561197089785
1988,17-29 y.,Lower Secondary Level,At least once per month,0.29617486338797816,12817,0.2882704551110897,0.30407927166486665
1988,17-29 y.,Lower Secondary Level,At least once per week,0.26885245901639343,12817,0.2611766811568572,0.27652823687592964
1988,17-29 y.,Lower Secondary Level,Seldom,0.25245901639344265,12817,0.2449380122846287,0.2599800205022566
1988,17-29 y.,Lower Secondary Level,Never,0.1825136612021858,12817,0.17582636100125323,0.18920096140311835
1988,17-29 y.,Upper Secondary Level,At least once per month,0.3519083969465649,12817,0.34364048407429865,0.36017630981883114
1988,17-29 y.,Upper Secondary Level,Seldom,0.31755725190839695,12817,0.30949777216167745,0.32561673165511645
1988,17-29 y.,Upper Secondary Level,At least once per week,0.20229007633587787,12817,0.19533546817662228,0.20924468449513345
1988,17-29 y.,Upper Secondary Level,Never,0.1282442748091603,12817,0.12245559835382852,0.1340329512644921
1988,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.34615384615384615,12817,0.337917487559916,0.35439020474777627
1988,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.3076923076923077,12817,0.2997018661738988,0.3156827492107166
1988,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.21153846153846154,12817,0.20446799931064122,0.21860892376628185
1988,17-29 y.,Post-secondary Non-tertiary Level,Never,0.1346153846153846,12817,0.1287063734247473,0.1405243958060219
1988,17-29 y.,First Stage of Tertiary Education,Seldom,0.38461538461538464,12817,0.3761927197125359,0.3930380495182334
1988,17-29 y.,First Stage of Tertiary Education,At least once per month,0.358974358974359,12817,0.3506694993824313,0.36727921856628665
1988,17-29 y.,First Stage of Tertiary Education,Never,0.14102564102564102,12817,0.1350000171323782,0.14705126491890386
1988,17-29 y.,First Stage of Tertiary Education,At least once per week,0.11538461538461539,12817,0.10985348270194319,0.1209157480672876
1988,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.44,12817,0.43140623980066145,0.44859376019933855
1988,17-29 y.,Second Stage of Tertiary Education,Seldom,0.29333333333333333,12817,0.28545107088590577,0.3012155957807609
1988,17-29 y.,Second Stage of Tertiary Education,Never,0.14666666666666667,12817,0.1405419226038059,0.15279141072952743
1988,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.12,12817,0.11437406334031888,0.1256259366596811
1988,30-45 y.,Primary Level,Never,0.726890756302521,12817,0.7191770046577044,0.7346045079473376
1988,30-45 y.,Primary Level,Seldom,0.18907563025210083,12817,0.1822965490895158,0.19585471141468586
1988,30-45 y.,Primary Level,At least once per month,0.05042016806722689,12817,0.04663198669005636,0.054208349444397425
1988,30-45 y.,Primary Level,At least once per week,0.03361344537815126,12817,0.030493156280633177,0.03673373447566934
1988,30-45 y.,Lower Secondary Level,Never,0.5348399246704332,12817,0.5262046530098056,0.5434751963310608
1988,30-45 y.,Lower Secondary Level,Seldom,0.352165725047081,12817,0.3438964320010008,0.3604350180931612
1988,30-45 y.,Lower Secondary Level,At least once per month,0.0847457627118644,12817,0.07992414526841027,0.08956738015531854
1988,30-45 y.,Lower Secondary Level,At least once per week,0.02824858757062147,12817,0.02538019335221054,0.031116981789032397
1988,30-45 y.,Upper Secondary Level,Seldom,0.4740740740740741,12817,0.4654294070040202,0.482718741144128
1988,30-45 y.,Upper Secondary Level,Never,0.3393939393939394,12817,0.33119634931763775,0.3475915294702411
1988,30-45 y.,Upper Secondary Level,At least once per month,0.1393939393939394,12817,0.1333975886897319,0.1453902900981469
1988,30-45 y.,Upper Secondary Level,At least once per week,0.04713804713804714,12817,0.043468912355542455,0.05080718192055182
1988,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.41304347826086957,12817,0.404519080033988,0.4215678764877511
1988,30-45 y.,Post-secondary Non-tertiary Level,Never,0.3695652173913043,12817,0.3612086386999037,0.37792179608270493
1988,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.20652173913043478,12817,0.1995134294762776,0.21353004878459197
1988,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.010869565217391304,12817,0.009074435865697159,0.01266469456908545
1988,30-45 y.,First Stage of Tertiary Education,Seldom,0.6,12817,0.5915185813661511,0.6084814186338489
1988,30-45 y.,First Stage of Tertiary Education,Never,0.20952380952380953,12817,0.20247811245400402,0.21656950659361504
1988,30-45 y.,First Stage of Tertiary Education,At least once per month,0.14285714285714285,12817,0.1367989866901079,0.1489152990241778
1988,30-45 y.,First Stage of Tertiary Education,At least once per week,0.047619047619047616,12817,0.04393217118618754,0.051305924051907696
1988,30-45 y.,Second Stage of Tertiary Education,Seldom,0.5043731778425656,12817,0.49571719730241237,0.5130291583827189
1988,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.23323615160349853,12817,0.22591479388370758,0.24055750932328948
1988,30-45 y.,Second Stage of Tertiary Education,Never,0.17784256559766765,12817,0.17122256191826726,0.18446256927706803
1988,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.08454810495626822,12817,0.07973159367155416,0.08936461624098227
1988,46-65 y.,Primary Level,Never,0.8538961038961039,12817,0.8477811062551421,0.8600111015370657
1988,46-65 y.,Primary Level,Seldom,0.12012987012987013,12817,0.11450130533231781,0.12575843492742245
1988,46-65 y.,Primary Level,At least once per month,0.022727272727272728,12817,0.02014712584277669,0.025307419611768765
1988,46-65 y.,Primary Level,At least once per week,0.003246753246753247,12817,0.0022618777094092794,0.0042316287840972145
1988,46-65 y.,Lower Secondary Level,Never,0.7212741751990899,12817,0.7135116740897831,0.7290366763083966
1988,46-65 y.,Lower Secondary Level,Seldom,0.229806598407281,12817,0.22252303302355902,0.23709016379100295
1988,46-65 y.,Lower Secondary Level,At least once per month,0.03526734926052332,12817,0.03207395325901038,0.038460745262036265
1988,46-65 y.,Lower Secondary Level,At least once per week,0.013651877133105802,12817,0.011642903782061027,0.015660850484150578
1988,46-65 y.,Upper Secondary Level,Never,0.5778251599147122,12817,0.5692743495094297,0.5863759703199947
1988,46-65 y.,Upper Secondary Level,Seldom,0.334044065387349,12817,0.3258784765855686,0.34220965418912935
