year,age_gr,quintil_oecd,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,30-45 y.,1st Quintile,Very important,0.62957,528,659,0.59267,0.66647
1992,30-45 y.,1st Quintile,Important,0.20588,131,659,0.17499,0.23678
1992,30-45 y.,2nd Quintile,Very important,0.72940,698,839,0.69932,0.75948
1992,30-45 y.,2nd Quintile,Important,0.16563,141,839,0.14046,0.19080
1992,30-45 y.,3rd Quintile,Very important,0.70031,574,698,0.66629,0.73432
1992,30-45 y.,3rd Quintile,Important,0.17392,124,698,0.14578,0.20206
1992,30-45 y.,4th Quintile,Very important,0.69816,499,610,0.66170,0.73462
1992,30-45 y.,4th Quintile,Important,0.18695,111,610,0.15598,0.21791
1992,30-45 y.,5th Quintile,Very important,0.73584,534,675,0.70256,0.76913
1992,30-45 y.,5th Quintile,Important,0.20736,141,675,0.17676,0.23797
1992,46-65 y.,1st Quintile,Very important,0.53159,380,550,0.48985,0.57333
1992,46-65 y.,1st Quintile,Important,0.21794,135,550,0.18341,0.25248
1992,46-65 y.,1st Quintile,Unimportant,0.07002,35,550,0.04868,0.09137
1992,46-65 y.,2nd Quintile,Very important,0.65160,431,534,0.61115,0.69205
1992,46-65 y.,2nd Quintile,Important,0.17735,103,534,0.14492,0.20978
1992,46-65 y.,3rd Quintile,Very important,0.61344,435,573,0.57353,0.65334
1992,46-65 y.,3rd Quintile,Important,0.22397,138,573,0.18980,0.25814
1992,46-65 y.,4th Quintile,Very important,0.63644,515,677,0.60018,0.67270
1992,46-65 y.,4th Quintile,Important,0.23892,162,677,0.20678,0.27107
1992,46-65 y.,5th Quintile,Very important,0.67584,570,776,0.64288,0.70879
1992,46-65 y.,5th Quintile,Important,0.25035,206,776,0.21985,0.28086
1992,66 and older,1st Quintile,Very important,0.37801,215,472,0.33422,0.42180
1992,66 and older,1st Quintile,Important,0.24756,118,472,0.20858,0.28654
1992,66 and older,1st Quintile,Less important,0.06090,32,472,0.03931,0.08250
1992,66 and older,1st Quintile,Unimportant,0.24286,107,472,0.20414,0.28159
1992,66 and older,2nd Quintile,Very important,0.45216,147,265,0.39212,0.51220
1992,66 and older,2nd Quintile,Important,0.28172,79,265,0.22746,0.33599
1992,66 and older,2nd Quintile,Unimportant,0.15068,39,265,0.10753,0.19384
1992,66 and older,3rd Quintile,Very important,0.45835,116,210,0.39080,0.52590
1992,66 and older,3rd Quintile,Important,0.27608,58,210,0.21547,0.33669
1992,66 and older,3rd Quintile,Unimportant,0.19153,36,210,0.13818,0.24488
1992,66 and older,4th Quintile,Very important,0.53817,124,175,0.46409,0.61224
1992,66 and older,4th Quintile,Important,0.25192,51,175,0.18742,0.31643
1992,66 and older,5th Quintile,Very important,0.58323,116,158,0.50610,0.66035
1992,66 and older,5th Quintile,Important,0.21227,42,158,0.14831,0.27624
1995,17-29 y.,1st Quintile,Very important,0.52356,340,512,0.48026,0.56687
1995,17-29 y.,1st Quintile,Important,0.22410,136,512,0.18794,0.26025
1995,17-29 y.,1st Quintile,Less important,0.06898,36,512,0.04701,0.09096
1995,17-29 y.,2nd Quintile,Very important,0.56796,319,436,0.52140,0.61451
1995,17-29 y.,2nd Quintile,Important,0.20529,117,436,0.16733,0.24325
1995,17-29 y.,3rd Quintile,Very important,0.63939,412,545,0.59904,0.67974
1995,17-29 y.,3rd Quintile,Important,0.23815,133,545,0.20235,0.27394
1995,17-29 y.,4th Quintile,Very important,0.63662,404,566,0.59696,0.67628
1995,17-29 y.,4th Quintile,Important,0.22934,125,566,0.19467,0.26400
1995,17-29 y.,4th Quintile,Less important,0.05843,37,566,0.03909,0.07777
1995,17-29 y.,5th Quintile,Very important,0.68004,316,416,0.63516,0.72492
1995,17-29 y.,5th Quintile,Important,0.20752,100,416,0.16850,0.24653
1995,30-45 y.,1st Quintile,Very important,0.63192,494,632,0.59429,0.66955
1995,30-45 y.,1st Quintile,Important,0.20894,138,632,0.17721,0.24066
1995,30-45 y.,2nd Quintile,Very important,0.72148,697,839,0.69112,0.75183
1995,30-45 y.,2nd Quintile,Important,0.17413,142,839,0.14845,0.19980
1995,30-45 y.,3rd Quintile,Very important,0.75219,665,813,0.72250,0.78189
1995,30-45 y.,3rd Quintile,Important,0.15699,148,813,0.13197,0.18201
1995,30-45 y.,4th Quintile,Very important,0.68657,580,737,0.65306,0.72009
1995,30-45 y.,4th Quintile,Important,0.22212,157,737,0.19209,0.25215
1995,30-45 y.,5th Quintile,Very important,0.69579,560,725,0.66228,0.72930
1995,30-45 y.,5th Quintile,Important,0.23729,165,725,0.20630,0.26828
1995,46-65 y.,1st Quintile,Very important,0.48576,271,401,0.43678,0.53474
1995,46-65 y.,1st Quintile,Important,0.24010,130,401,0.19824,0.28196
1995,46-65 y.,2nd Quintile,Very important,0.61213,387,520,0.57021,0.65405
1995,46-65 y.,2nd Quintile,Important,0.21512,133,520,0.17976,0.25047
1995,46-65 y.,3rd Quintile,Very important,0.66753,452,573,0.62892,0.70614
1995,46-65 y.,3rd Quintile,Important,0.20368,121,573,0.17067,0.23668
1995,46-65 y.,4th Quintile,Very important,0.64773,541,729,0.61303,0.68243
1995,46-65 y.,4th Quintile,Important,0.25314,188,729,0.22156,0.28473
1995,46-65 y.,5th Quintile,Very important,0.72261,681,885,0.69309,0.75212
1995,46-65 y.,5th Quintile,Important,0.18821,172,885,0.16245,0.21398
1995,46-65 y.,5th Quintile,Less important,0.04741,32,885,0.03340,0.06142
1995,66 and older,1st Quintile,Very important,0.38038,117,232,0.31778,0.44299
1995,66 and older,1st Quintile,Important,0.26241,70,232,0.20567,0.31914
1995,66 and older,1st Quintile,Unimportant,0.17164,45,232,0.12301,0.22026
1995,66 and older,2nd Quintile,Very important,0.50127,215,358,0.44940,0.55314
1995,66 and older,2nd Quintile,Important,0.22208,88,358,0.17896,0.26519
1995,66 and older,2nd Quintile,Unimportant,0.17043,55,358,0.13142,0.20943
1995,66 and older,3rd Quintile,Very important,0.48870,172,294,0.43147,0.54594
1995,66 and older,3rd Quintile,Important,0.25208,77,294,0.20237,0.30180
1995,66 and older,3rd Quintile,Unimportant,0.16207,45,294,0.11987,0.20426
1995,66 and older,4th Quintile,Very important,0.56922,154,221,0.50379,0.63466
1995,66 and older,4th Quintile,Important,0.26353,67,221,0.20531,0.32174
1995,66 and older,5th Quintile,Very important,0.61649,136,175,0.54425,0.68874
1995,66 and older,5th Quintile,Important,0.18556,39,175,0.12780,0.24332
2004,17-29 y.,1st Quintile,Very important,0.56791,537,877,0.53511,0.60071
2004,17-29 y.,1st Quintile,Important,0.33086,281,877,0.29970,0.36202
2004,17-29 y.,1st Quintile,Less important,0.06069,59,877,0.04488,0.07650
2004,17-29 y.,2nd Quintile,Very important,0.56137,444,713,0.52492,0.59782
2004,17-29 y.,2nd Quintile,Important,0.32658,224,713,0.29214,0.36103
2004,17-29 y.,2nd Quintile,Less important,0.05906,45,713,0.04175,0.07638
2004,17-29 y.,3rd Quintile,Very important,0.59142,454,723,0.55557,0.62728
2004,17-29 y.,3rd Quintile,Important,0.27707,208,723,0.24443,0.30972
2004,17-29 y.,3rd Quintile,Less important,0.09265,61,723,0.07150,0.11380
2004,17-29 y.,4th Quintile,Very important,0.59887,438,701,0.56256,0.63518
2004,17-29 y.,4th Quintile,Important,0.30351,215,701,0.26945,0.33757
2004,17-29 y.,4th Quintile,Less important,0.06163,48,701,0.04382,0.07945
2004,17-29 y.,5th Quintile,Very important,0.56829,477,829,0.53455,0.60203
2004,17-29 y.,5th Quintile,Important,0.31408,273,829,0.28246,0.34569
2004,17-29 y.,5th Quintile,Less important,0.10694,79,829,0.08589,0.12799
2004,30-45 y.,1st Quintile,Very important,0.58063,578,889,0.54817,0.61308
2004,30-45 y.,1st Quintile,Important,0.33014,272,889,0.29921,0.36107
2004,30-45 y.,1st Quintile,Less important,0.05028,39,889,0.03590,0.06465
2004,30-45 y.,2nd Quintile,Very important,0.71359,856,1154,0.68750,0.73969
2004,30-45 y.,2nd Quintile,Important,0.23869,265,1154,0.21409,0.26330
2004,30-45 y.,2nd Quintile,Less important,0.03117,33,1154,0.02114,0.04120
2004,30-45 y.,3rd Quintile,Very important,0.72296,932,1204,0.69767,0.74825
2004,30-45 y.,3rd Quintile,Important,0.23844,272,1204,0.21436,0.26252
2004,30-45 y.,4th Quintile,Very important,0.73715,1099,1439,0.71440,0.75990
2004,30-45 y.,4th Quintile,Important,0.21449,301,1439,0.19328,0.23571
2004,30-45 y.,4th Quintile,Less important,0.04058,39,1439,0.03038,0.05078
2004,30-45 y.,5th Quintile,Very important,0.72502,1314,1732,0.70398,0.74605
2004,30-45 y.,5th Quintile,Important,0.22892,371,1732,0.20913,0.24872
2004,30-45 y.,5th Quintile,Less important,0.03258,47,1732,0.02422,0.04095
2004,46-65 y.,1st Quintile,Very important,0.49460,452,842,0.46081,0.52839
2004,46-65 y.,1st Quintile,Important,0.34508,290,842,0.31295,0.37721
2004,46-65 y.,1st Quintile,Less important,0.08657,65,842,0.06756,0.10558
2004,46-65 y.,1st Quintile,Unimportant,0.05789,35,842,0.04211,0.07368
2004,46-65 y.,2nd Quintile,Very important,0.58683,630,963,0.55572,0.61795
2004,46-65 y.,2nd Quintile,Important,0.30110,285,963,0.27211,0.33009
2004,46-65 y.,2nd Quintile,Less important,0.06108,48,963,0.04595,0.07622
2004,46-65 y.,3rd Quintile,Very important,0.62330,771,1139,0.59515,0.65146
2004,46-65 y.,3rd Quintile,Important,0.29531,318,1139,0.26881,0.32182
2004,46-65 y.,3rd Quintile,Less important,0.05293,50,1139,0.03993,0.06594
2004,46-65 y.,4th Quintile,Very important,0.63121,967,1428,0.60617,0.65624
2004,46-65 y.,4th Quintile,Important,0.29014,419,1428,0.26659,0.31368
2004,46-65 y.,4th Quintile,Less important,0.03666,42,1428,0.02691,0.04641
2004,46-65 y.,5th Quintile,Very important,0.64990,2013,2843,0.63237,0.66744
2004,46-65 y.,5th Quintile,Important,0.27853,759,2843,0.26205,0.29501
2004,46-65 y.,5th Quintile,Less important,0.04438,71,2843,0.03681,0.05195
2004,66 and older,1st Quintile,Very important,0.40454,278,585,0.36473,0.44435
2004,66 and older,1st Quintile,Important,0.26600,168,585,0.23017,0.30184
2004,66 and older,1st Quintile,Less important,0.10137,58,585,0.07689,0.12585
2004,66 and older,1st Quintile,Unimportant,0.15717,81,585,0.12765,0.18669
2004,66 and older,2nd Quintile,Very important,0.56118,535,877,0.52832,0.59404
2004,66 and older,2nd Quintile,Important,0.24939,229,877,0.22074,0.27804
2004,66 and older,2nd Quintile,Less important,0.06258,50,877,0.04654,0.07862
2004,66 and older,2nd Quintile,Unimportant,0.08271,63,877,0.06447,0.10095
2004,66 and older,3rd Quintile,Very important,0.55379,477,727,0.51763,0.58995
2004,66 and older,3rd Quintile,Important,0.25552,198,727,0.22380,0.28725
2004,66 and older,3rd Quintile,Unimportant,0.08408,52,727,0.06390,0.10427
2004,66 and older,4th Quintile,Very important,0.61227,461,679,0.57559,0.64895
2004,66 and older,4th Quintile,Important,0.27604,187,679,0.24239,0.30969
2004,66 and older,4th Quintile,Unimportant,0.05768,31,679,0.04013,0.07523
2004,66 and older,5th Quintile,Very important,0.61172,487,692,0.57539,0.64806
2004,66 and older,5th Quintile,Important,0.21370,166,692,0.18314,0.24426
2004,66 and older,5th Quintile,Unimportant,0.07483,39,692,0.05522,0.09445
2008,17-29 y.,1st Quintile,Very important,0.57786,488,769,0.54292,0.61279
2008,17-29 y.,1st Quintile,Important,0.26422,241,769,0.23303,0.29540
2008,17-29 y.,1st Quintile,Less important,0.05940,40,769,0.04269,0.07612
2008,17-29 y.,2nd Quintile,Very important,0.55857,352,561,0.51744,0.59970
2008,17-29 y.,2nd Quintile,Important,0.28003,177,561,0.24284,0.31722
2008,17-29 y.,2nd Quintile,Less important,0.05806,32,561,0.03869,0.07742
2008,17-29 y.,3rd Quintile,Very important,0.59728,411,633,0.55904,0.63552
2008,17-29 y.,3rd Quintile,Important,0.28219,189,633,0.24710,0.31728
2008,17-29 y.,3rd Quintile,Less important,0.04989,33,633,0.03292,0.06687
2008,17-29 y.,4th Quintile,Very important,0.56600,365,593,0.52608,0.60593
2008,17-29 y.,4th Quintile,Important,0.28419,183,593,0.24786,0.32052
2008,17-29 y.,4th Quintile,Less important,0.07320,45,593,0.05222,0.09418
2008,17-29 y.,5th Quintile,Very important,0.59842,353,520,0.55624,0.64059
2008,17-29 y.,5th Quintile,Important,0.29438,167,520,0.25517,0.33359
2008,30-45 y.,1st Quintile,Very important,0.55437,432,711,0.51781,0.59093
2008,30-45 y.,1st Quintile,Important,0.33363,231,711,0.29894,0.36831
2008,30-45 y.,1st Quintile,Less important,0.08948,48,711,0.06848,0.11048
2008,30-45 y.,2nd Quintile,Very important,0.68145,649,901,0.65101,0.71189
2008,30-45 y.,2nd Quintile,Important,0.24817,216,901,0.21995,0.27639
2008,30-45 y.,2nd Quintile,Less important,0.04562,36,901,0.03199,0.05925
2008,30-45 y.,3rd Quintile,Very important,0.70991,797,1075,0.68277,0.73705
2008,30-45 y.,3rd Quintile,Important,0.23109,241,1075,0.20588,0.25630
2008,30-45 y.,3rd Quintile,Less important,0.04244,37,1075,0.03038,0.05450
2008,30-45 y.,4th Quintile,Very important,0.71217,847,1128,0.68574,0.73860
2008,30-45 y.,4th Quintile,Important,0.23220,241,1128,0.20755,0.25685
2008,30-45 y.,4th Quintile,Less important,0.04132,40,1128,0.02970,0.05295
2008,30-45 y.,5th Quintile,Very important,0.73594,1001,1294,0.71192,0.75997
2008,30-45 y.,5th Quintile,Important,0.21171,249,1294,0.18944,0.23398
2008,30-45 y.,5th Quintile,Less important,0.04507,44,1294,0.03376,0.05638
2008,46-65 y.,1st Quintile,Very important,0.46545,405,788,0.43060,0.50030
2008,46-65 y.,1st Quintile,Important,0.34881,275,788,0.31552,0.38211
2008,46-65 y.,1st Quintile,Less important,0.10761,72,788,0.08596,0.12926
2008,46-65 y.,1st Quintile,Unimportant,0.05725,36,788,0.04102,0.07348
2008,46-65 y.,2nd Quintile,Very important,0.57947,500,810,0.54545,0.61349
2008,46-65 y.,2nd Quintile,Important,0.32123,262,810,0.28905,0.35341
2008,46-65 y.,2nd Quintile,Less important,0.06589,48,810,0.04880,0.08299
2008,46-65 y.,3rd Quintile,Very important,0.57782,679,1077,0.54831,0.60733
2008,46-65 y.,3rd Quintile,Important,0.30927,338,1077,0.28165,0.33688
2008,46-65 y.,3rd Quintile,Less important,0.08118,60,1077,0.06486,0.09750
2008,46-65 y.,4th Quintile,Very important,0.59829,944,1457,0.57310,0.62347
2008,46-65 y.,4th Quintile,Important,0.31252,453,1457,0.28871,0.33633
2008,46-65 y.,4th Quintile,Less important,0.06126,60,1457,0.04894,0.07358
2008,46-65 y.,5th Quintile,Very important,0.62800,1690,2439,0.60882,0.64719
2008,46-65 y.,5th Quintile,Important,0.30180,687,2439,0.28358,0.32003
2008,46-65 y.,5th Quintile,Less important,0.04252,62,2439,0.03451,0.05053
2008,66 and older,1st Quintile,Very important,0.39877,314,675,0.36180,0.43574
2008,66 and older,1st Quintile,Important,0.30472,232,675,0.26997,0.33947
2008,66 and older,1st Quintile,Less important,0.07479,49,675,0.05493,0.09465
2008,66 and older,1st Quintile,Unimportant,0.14445,80,675,0.11791,0.17099
2008,66 and older,2nd Quintile,Very important,0.52615,597,1003,0.49523,0.55706
2008,66 and older,2nd Quintile,Important,0.28302,302,1003,0.25513,0.31091
2008,66 and older,2nd Quintile,Less important,0.05521,39,1003,0.04107,0.06935
2008,66 and older,2nd Quintile,Unimportant,0.08753,65,1003,0.07003,0.10503
2008,66 and older,3rd Quintile,Very important,0.54341,560,918,0.51117,0.57565
2008,66 and older,3rd Quintile,Important,0.28963,267,918,0.26027,0.31899
2008,66 and older,3rd Quintile,Less important,0.05471,37,918,0.03999,0.06943
2008,66 and older,3rd Quintile,Unimportant,0.08151,54,918,0.06380,0.09922
2008,66 and older,4th Quintile,Very important,0.54229,405,658,0.50419,0.58038
2008,66 and older,4th Quintile,Important,0.30349,215,658,0.26833,0.33865
2008,66 and older,4th Quintile,Unimportant,0.06680,38,658,0.04771,0.08589
2008,66 and older,5th Quintile,Very important,0.60789,601,882,0.57565,0.64013
2008,66 and older,5th Quintile,Important,0.22405,210,882,0.19651,0.25158
2008,66 and older,5th Quintile,Less important,0.07592,38,882,0.05843,0.09342
2008,66 and older,5th Quintile,Unimportant,0.05502,33,882,0.03996,0.07008
2012,17-29 y.,1st Quintile,Very important,0.54917,768,1192,0.52091,0.57743
2012,17-29 y.,1st Quintile,Important,0.29732,349,1192,0.27136,0.32328
2012,17-29 y.,1st Quintile,Less important,0.07206,75,1192,0.05738,0.08675
2012,17-29 y.,2nd Quintile,Very important,0.58241,504,737,0.54678,0.61804
2012,17-29 y.,2nd Quintile,Important,0.28854,197,737,0.25581,0.32128
2012,17-29 y.,2nd Quintile,Less important,0.04475,36,737,0.02981,0.05968
2012,17-29 y.,3rd Quintile,Very important,0.59393,429,652,0.55621,0.63166
2012,17-29 y.,3rd Quintile,Important,0.24079,180,652,0.20794,0.27363
2012,17-29 y.,3rd Quintile,Less important,0.06739,43,652,0.04813,0.08665
2012,17-29 y.,4th Quintile,Very important,0.59280,360,570,0.55243,0.63317
2012,17-29 y.,4th Quintile,Important,0.26851,175,570,0.23209,0.30492
2012,17-29 y.,4th Quintile,Less important,0.05814,35,570,0.03892,0.07737
2012,17-29 y.,5th Quintile,Very important,0.55616,258,416,0.50836,0.60396
2012,17-29 y.,5th Quintile,Important,0.28367,126,416,0.24030,0.32704
2012,17-29 y.,5th Quintile,Less important,0.07041,32,416,0.04580,0.09503
2012,30-45 y.,1st Quintile,Very important,0.61148,1293,1966,0.58993,0.63303
2012,30-45 y.,1st Quintile,Important,0.28445,519,1966,0.26450,0.30440
2012,30-45 y.,1st Quintile,Less important,0.06687,105,1966,0.05583,0.07792
2012,30-45 y.,1st Quintile,Unimportant,0.03239,49,1966,0.02456,0.04022
2012,30-45 y.,2nd Quintile,Very important,0.70207,1286,1778,0.68081,0.72334
2012,30-45 y.,2nd Quintile,Important,0.24574,441,1778,0.22572,0.26576
2012,30-45 y.,2nd Quintile,Less important,0.03661,51,1778,0.02788,0.04534
2012,30-45 y.,3rd Quintile,Very important,0.66865,1227,1682,0.64614,0.69115
2012,30-45 y.,3rd Quintile,Important,0.28543,413,1682,0.26384,0.30702
2012,30-45 y.,3rd Quintile,Less important,0.03705,42,1682,0.02802,0.04608
2012,30-45 y.,4th Quintile,Very important,0.68025,1178,1569,0.65717,0.70334
2012,30-45 y.,4th Quintile,Important,0.26165,353,1569,0.23990,0.28341
2012,30-45 y.,4th Quintile,Less important,0.04266,38,1569,0.03266,0.05266
2012,30-45 y.,5th Quintile,Very important,0.77218,1157,1426,0.75040,0.79395
2012,30-45 y.,5th Quintile,Important,0.19200,269,1426,0.17155,0.21245
2012,46-65 y.,1st Quintile,Very important,0.38763,653,1394,0.36204,0.41321
2012,46-65 y.,1st Quintile,Important,0.40166,529,1394,0.37591,0.42740
2012,46-65 y.,1st Quintile,Less important,0.11770,138,1394,0.10077,0.13462
2012,46-65 y.,1st Quintile,Unimportant,0.06225,74,1394,0.04956,0.07494
2012,46-65 y.,2nd Quintile,Very important,0.54495,720,1235,0.51717,0.57274
2012,46-65 y.,2nd Quintile,Important,0.34266,403,1235,0.31618,0.36914
2012,46-65 y.,2nd Quintile,Less important,0.07449,78,1235,0.05984,0.08914
2012,46-65 y.,2nd Quintile,Unimportant,0.03183,34,1235,0.02204,0.04163
2012,46-65 y.,3rd Quintile,Very important,0.61522,974,1522,0.59077,0.63968
2012,46-65 y.,3rd Quintile,Important,0.31560,458,1522,0.29224,0.33896
2012,46-65 y.,3rd Quintile,Less important,0.03098,54,1522,0.02227,0.03969
2012,46-65 y.,3rd Quintile,Unimportant,0.03205,36,1522,0.02320,0.04090
2012,46-65 y.,4th Quintile,Very important,0.63521,1130,1738,0.61258,0.65785
2012,46-65 y.,4th Quintile,Important,0.27256,519,1738,0.25162,0.29350
2012,46-65 y.,4th Quintile,Less important,0.06831,89,1738,0.05645,0.08018
2012,46-65 y.,5th Quintile,Very important,0.66984,1705,2451,0.65122,0.68846
2012,46-65 y.,5th Quintile,Important,0.27829,689,2451,0.26054,0.29603
2012,46-65 y.,5th Quintile,Less important,0.03124,57,2451,0.02435,0.03813
2012,66 and older,1st Quintile,Very important,0.35776,318,740,0.32320,0.39232
2012,66 and older,1st Quintile,Important,0.33582,270,740,0.30177,0.36987
2012,66 and older,1st Quintile,Less important,0.10721,68,740,0.08491,0.12952
2012,66 and older,1st Quintile,Unimportant,0.10956,84,740,0.08704,0.13208
2012,66 and older,2nd Quintile,Very important,0.48305,587,1110,0.45364,0.51246
2012,66 and older,2nd Quintile,Important,0.34047,387,1110,0.31258,0.36836
2012,66 and older,2nd Quintile,Less important,0.05352,49,1110,0.04027,0.06677
2012,66 and older,2nd Quintile,Unimportant,0.08129,87,1110,0.06521,0.09737
2012,66 and older,3rd Quintile,Very important,0.49483,484,898,0.46211,0.52755
2012,66 and older,3rd Quintile,Important,0.32891,318,898,0.29817,0.35966
2012,66 and older,3rd Quintile,Less important,0.04710,38,898,0.03323,0.06096
2012,66 and older,3rd Quintile,Unimportant,0.07855,58,898,0.06095,0.09616
2012,66 and older,4th Quintile,Very important,0.50533,459,818,0.47104,0.53961
2012,66 and older,4th Quintile,Important,0.33454,282,818,0.30219,0.36690
2012,66 and older,4th Quintile,Less important,0.05727,40,818,0.04134,0.07320
2012,66 and older,4th Quintile,Unimportant,0.05476,37,818,0.03916,0.07036
2012,66 and older,5th Quintile,Very important,0.55304,534,837,0.51934,0.58674
2012,66 and older,5th Quintile,Important,0.29903,270,837,0.26799,0.33006
2012,66 and older,5th Quintile,Unimportant,0.06468,33,837,0.04801,0.08135
2016,17-29 y.,1st Quintile,Very important,0.56875,812,1253,0.54132,0.59618
2016,17-29 y.,1st Quintile,Important,0.28237,358,1253,0.25743,0.30730
2016,17-29 y.,1st Quintile,Less important,0.05893,83,1253,0.04589,0.07198
2016,17-29 y.,2nd Quintile,Very important,0.53282,561,849,0.49923,0.56640
2016,17-29 y.,2nd Quintile,Important,0.30834,234,849,0.27726,0.33942
2016,17-29 y.,2nd Quintile,Less important,0.04979,54,849,0.03515,0.06443
2016,17-29 y.,3rd Quintile,Very important,0.61620,452,691,0.57991,0.65248
2016,17-29 y.,3rd Quintile,Important,0.26697,203,691,0.23396,0.29998
2016,17-29 y.,3rd Quintile,Less important,0.04106,36,691,0.02625,0.05587
2016,17-29 y.,4th Quintile,Very important,0.60425,365,573,0.56418,0.64433
2016,17-29 y.,4th Quintile,Important,0.27205,177,573,0.23558,0.30852
2016,17-29 y.,4th Quintile,Less important,0.04631,31,573,0.02909,0.06353
2016,17-29 y.,5th Quintile,Very important,0.60537,269,390,0.55680,0.65394
2016,17-29 y.,5th Quintile,Important,0.26168,121,390,0.21800,0.30536
2016,30-45 y.,1st Quintile,Very important,0.55067,1049,1618,0.52643,0.57492
2016,30-45 y.,1st Quintile,Important,0.30719,450,1618,0.28471,0.32968
2016,30-45 y.,1st Quintile,Less important,0.10298,85,1618,0.08816,0.11779
2016,30-45 y.,1st Quintile,Unimportant,0.02231,34,1618,0.01511,0.02951
2016,30-45 y.,2nd Quintile,Very important,0.68885,1159,1586,0.66606,0.71164
