year,age_gr,sex,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2014,unter 18 J.,-3,,,,,,,,,,,,
2014,unter 18 J.,-1,,,,,,,,,,,,
2014,unter 18 J.,maennlich,,,,,,,,,,,,
2014,unter 18 J.,weiblich,,,,,,,,,,,,
2014,18-29 J.,maennlich,0.03665842600447558,0.029457394412756285,0.043859457596194876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2051.0
2014,18-29 J.,weiblich,0.08876164865524006,0.07268469316078853,0.10483860414969158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2246.0
2014,30-45 J.,maennlich,0.07976213530196842,0.06933335364574829,0.09019091695818855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3599.0
2014,30-45 J.,weiblich,0.2102787233405504,0.19318103756382013,0.22737640911728066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4920.0
2014,46-65 J.,maennlich,0.13401027251861833,0.11919212695683747,0.14882841808039918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4357.0
2014,46-65 J.,weiblich,0.25978638473023785,0.24384128480645595,0.27573148465401975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4956.0
2014,66 und älter,maennlich,0.21828527956393784,0.19745189234362714,0.23911866678424853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2424.0
2014,66 und älter,weiblich,0.250680461484665,0.22322549547020099,0.278135427499129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2527.0
2015,-1,-1,,,,,,,,,,,,
2015,-1,maennlich,,,,,,,,,,,,
2015,-1,weiblich,,,,,,,,,,,,
2015,unter 18 J.,-3,,,,,,,,,,,,
2015,unter 18 J.,-1,,,,,,,,,,,,
2015,unter 18 J.,maennlich,,,,,,,,,,,,
2015,unter 18 J.,weiblich,,,,,,,,,,,,
2015,18-29 J.,maennlich,0.0568588974780643,0.04874221043275518,0.06497558452337342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2114.0
2015,18-29 J.,weiblich,0.155374058359741,0.14104039993825151,0.16970771678123048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2346.0
2015,30-45 J.,maennlich,0.08111863905324754,0.0729333449748222,0.08930393313167287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3518.0
2015,30-45 J.,weiblich,0.18746473156463225,0.17291745095503286,0.20201201217423165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4767.0
2015,46-65 J.,maennlich,0.11932472811103205,0.10623907069746831,0.1324103855245958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4285.0
2015,46-65 J.,weiblich,0.253550599860795,0.23676883523874073,0.27033236448284925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4850.0
2015,66 und älter,maennlich,0.21204640241354852,0.1870060496338958,0.23708675519320124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.0
2015,66 und älter,weiblich,0.21689776902214805,0.18993561941216275,0.24385991863213335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2507.0
2016,-1,-1,,,,,,,,,,,,
2016,unter 18 J.,-3,,,,,,,,,,,,
2016,unter 18 J.,-1,,,,,,,,,,,,
2016,unter 18 J.,maennlich,,,,,,,,,,,,
2016,unter 18 J.,weiblich,,,,,,,,,,,,
2016,18-29 J.,maennlich,0.0147493235181005,0.01132799381220117,0.018170653223999828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2423.0
2016,18-29 J.,weiblich,0.0647131905933216,0.05366323837785868,0.07576314280878453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434.0
2016,30-45 J.,maennlich,0.04835738229026672,0.04292501979348237,0.053789744787051064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3857.0
2016,30-45 J.,weiblich,0.13330952206028018,0.1185927539334219,0.14802629018713848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4736.0
2016,46-65 J.,maennlich,0.09846716495596071,0.08990614240404414,0.10702818750787728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4243.0
2016,46-65 J.,weiblich,0.2272290991485539,0.21104028161238436,0.24341791668472346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4778.0
2016,66 und älter,maennlich,0.20641023114140084,0.18878989441052071,0.22403056787228096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319.0
2016,66 und älter,weiblich,0.23819183687288364,0.20955797741326931,0.266825696332498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2418.0
2017,-1,maennlich,,,,,,,,,,,,
2017,-1,weiblich,,,,,,,,,,,,
2017,unter 18 J.,-3,,,,,,,,,,,,
2017,unter 18 J.,-1,,,,,,,,,,,,
2017,unter 18 J.,maennlich,,,,,,,,,,,,
2017,unter 18 J.,weiblich,,,,,,,,,,,,
2017,18-29 J.,maennlich,0.053045494001537824,0.04524144066880898,0.06084954733426667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2956.0
2017,18-29 J.,weiblich,0.06501432769120442,0.05525557109445471,0.07477308428795414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2846.0
2017,30-45 J.,maennlich,0.045725482821667884,0.03942223328203094,0.05202873236130483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4083.0
2017,30-45 J.,weiblich,0.16294823980454126,0.14463370624354632,0.1812627733655362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5037.0
2017,46-65 J.,maennlich,0.10472990408969711,0.0956820000517499,0.11377780812764432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5001.0
2017,46-65 J.,weiblich,0.22222942074894583,0.2099495267300316,0.23450931476786008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5569.0
2017,66 und älter,maennlich,0.24535880276050703,0.2200699996598374,0.27064760586117664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2465.0
2017,66 und älter,weiblich,0.17061403064612046,0.14981021559455682,0.1914178456976841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528.0
2018,-1,weiblich,,,,,,,,,,,,
2018,unter 18 J.,-3,,,,,,,,,,,,
2018,unter 18 J.,-1,,,,,,,,,,,,
2018,unter 18 J.,maennlich,,,,,,,,,,,,
2018,unter 18 J.,weiblich,,,,,,,,,,,,
2018,18-29 J.,maennlich,0.024110419181576467,0.020416067466269033,0.0278047708968839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2787.0
2018,18-29 J.,weiblich,0.08935155120765863,0.07771732899100632,0.10098577342431093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2691.0
2018,30-45 J.,maennlich,0.04541189186812684,0.039869290093810315,0.05095449364244336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3767.0
2018,30-45 J.,weiblich,0.13763182611514282,0.12357763163792754,0.1516860205923581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4652.0
2018,46-65 J.,maennlich,0.10690848822097804,0.09972572834722876,0.11409124809472732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4841.0
2018,46-65 J.,weiblich,0.2328917481877096,0.2200461903144077,0.24573730606101152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5409.0
2018,66 und älter,maennlich,0.2398408669802898,0.21044219552607862,0.269239538434501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2458.0
2018,66 und älter,weiblich,0.25040951587962074,0.21985631652546594,0.28096271523377553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2559.0
2019,-1,weiblich,,,,,,,,,,,,
2019,unter 18 J.,-3,,,,,,,,,,,,
2019,unter 18 J.,-1,,,,,,,,,,,,
2019,unter 18 J.,maennlich,,,,,,,,,,,,
2019,unter 18 J.,weiblich,,,,,,,,,,,,
2019,18-29 J.,-3,,,,,,,,,,,,
2019,18-29 J.,maennlich,0.03378642367253674,0.028162579388712847,0.03941026795636063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2451.0
2019,18-29 J.,weiblich,0.06529581176913746,0.05618511950449408,0.07440650403378084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.0
2019,30-45 J.,-3,,,,,,,,,,,,
2019,30-45 J.,maennlich,0.07248722417289832,0.061342457667564916,0.08363199067823172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653.0
2019,30-45 J.,weiblich,0.14477831890883258,0.131685724218525,0.15787091359914016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4293.0
2019,46-65 J.,-3,,,,,,,,,,,,
2019,46-65 J.,maennlich,0.11667596749220072,0.10932207157230028,0.12402986341210115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5489.0
2019,46-65 J.,weiblich,0.22606762711304662,0.21241845193773348,0.23971680228835976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5567.0
2019,66 und älter,maennlich,0.2173144933333849,0.19251730349819707,0.24211168316857273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639.0
2019,66 und älter,weiblich,0.2676521956040774,0.23917935108149627,0.29612504012665847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566.0
2020,-1,-1,,,,,,,,,,,,
2020,-1,maennlich,,,,,,,,,,,,
2020,-1,weiblich,,,,,,,,,,,,
2020,unter 18 J.,-3,,,,,,,,,,,,
2020,unter 18 J.,-1,,,,,,,,,,,,
2020,unter 18 J.,maennlich,,,,,,,,,,,,
2020,unter 18 J.,weiblich,,,,,,,,,,,,
2020,18-29 J.,-3,,,,,,,,,,,,
2020,18-29 J.,maennlich,0.03119911777666823,0.026539686741429987,0.03585854881190648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2823.0
2020,18-29 J.,weiblich,0.10490553077054479,0.09268734756546922,0.11712371397562037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2636.0
2020,30-45 J.,-3,,,,,,,,,,,,
2020,30-45 J.,maennlich,0.050850275222115424,0.04384425863880378,0.05785629180542707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0
2020,30-45 J.,weiblich,0.2222507462007028,0.20159778386614138,0.2429037085352642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4316.0
2020,46-65 J.,-3,,,,,,,,,,,,
2020,46-65 J.,maennlich,0.15606164374535686,0.14468844850869278,0.16743483898202094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5155.0
2020,46-65 J.,weiblich,0.30872639744040864,0.29146291847316697,0.3259898764076503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5363.0
2020,66 und älter,maennlich,0.16332835335567625,0.14527323624879723,0.18138347046255526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455.0
2020,66 und älter,weiblich,0.26979713298897895,0.24271113243200781,0.2968831335459501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2470.0
2021,-1,-1,,,,,,,,,,,,
2021,-1,maennlich,,,,,,,,,,,,
2021,-1,weiblich,,,,,,,,,,,,
2021,unter 18 J.,-3,,,,,,,,,,,,
2021,unter 18 J.,-1,,,,,,,,,,,,
2021,unter 18 J.,maennlich,,,,,,,,,,,,
2021,unter 18 J.,weiblich,,,,,,,,,,,,
2021,18-29 J.,-3,,,,,,,,,,,,
2021,18-29 J.,maennlich,0.07818056755867205,0.060345773701765776,0.09601536141557832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0
2021,18-29 J.,weiblich,0.12920481822228044,0.10577621518240082,0.15263342126216006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.0
2021,30-45 J.,-3,,,,,,,,,,,,
2021,30-45 J.,maennlich,0.0915326730528481,0.0770683901908282,0.10599695591486799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2375.0
2021,30-45 J.,weiblich,0.27733187117396524,0.24948412457880123,0.3051796177691293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2727.0
2021,46-65 J.,-3,,,,,,,,,,,,
2021,46-65 J.,maennlich,0.2252528989729488,0.20405666737094783,0.2464491305749498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3347.0
2021,46-65 J.,weiblich,0.4046758848498975,0.38011476007036915,0.4292370096294259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657.0
2021,66 und älter,maennlich,0.2515186506926611,0.22348984428360336,0.27954745710171885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.0
2021,66 und älter,weiblich,0.39464782551666994,0.34300759358993266,0.4462880574434072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684.0
