"party","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"SPD","1984","46-65","AkademikerIn","43","0.173407277252633","0.123378925013576","0.22343562949169"
"SPD","1984","66","(noch) kein Abschluss","","","",""
"SPD","1984","66","Hauptschule","","","",""
"SPD","1984","66","Realschule","","","",""
"SPD","1984","66","(Fach-)Abitur","","","",""
"SPD","1984","66","AkademikerIn","","","",""
"CDU/CSU","1984","17-29","(noch) kein Abschluss","28","","",""
"CDU/CSU","1984","17-29","Hauptschule","192","0.167644896294035","0.149196555885695","0.186093236702374"
"CDU/CSU","1984","17-29","Realschule","146","0.191228386284899","0.164027725876427","0.21842904669337"
"CDU/CSU","1984","17-29","(Fach-)Abitur","70","0.174367488216066","0.14031765018386","0.208417326248273"
"CDU/CSU","1984","17-29","AkademikerIn","18","","",""
"CDU/CSU","1984","30-45","(noch) kein Abschluss","10","","",""
"CDU/CSU","1984","30-45","Hauptschule","476","0.254256082755655","0.236448780551362","0.272063384959948"
"CDU/CSU","1984","30-45","Realschule","157","0.306725108226589","0.266898632549428","0.34655158390375"
"CDU/CSU","1984","30-45","(Fach-)Abitur","34","0.227426065872639","0.170733176862878","0.284118954882401"
"CDU/CSU","1984","30-45","AkademikerIn","81","0.222008810314233","0.179776089125938","0.264241531502529"
"CDU/CSU","1984","46-65","(noch) kein Abschluss","13","","",""
"CDU/CSU","1984","46-65","Hauptschule","666","0.304357894034926","0.28584066644179","0.322875121628062"
"CDU/CSU","1984","46-65","Realschule","159","0.444516272261722","0.393538463790103","0.495494080733341"
"CDU/CSU","1984","46-65","(Fach-)Abitur","45","0.461340127356878","0.373242651983999","0.549437602729757"
"CDU/CSU","1984","46-65","AkademikerIn","87","0.427045645330377","0.361682354151059","0.492408936509696"
"CDU/CSU","1984","66","(noch) kein Abschluss","","","",""
"CDU/CSU","1984","66","Hauptschule","","","",""
"CDU/CSU","1984","66","Realschule","","","",""
"CDU/CSU","1984","66","(Fach-)Abitur","","","",""
"CDU/CSU","1984","66","AkademikerIn","","","",""
"FDP","1984","17-29","(noch) kein Abschluss","","","",""
"FDP","1984","17-29","Hauptschule","9","","",""
"FDP","1984","17-29","Realschule","2","","",""
"FDP","1984","17-29","(Fach-)Abitur","5","","",""
"FDP","1984","17-29","AkademikerIn","9","","",""
"FDP","1984","30-45","(noch) kein Abschluss","","","",""
"FDP","1984","30-45","Hauptschule","25","","",""
"FDP","1984","30-45","Realschule","15","","",""
"FDP","1984","30-45","(Fach-)Abitur","6","","",""
"FDP","1984","30-45","AkademikerIn","21","","",""
"FDP","1984","46-65","(noch) kein Abschluss","1","","",""
"FDP","1984","46-65","Hauptschule","28","","",""
"FDP","1984","46-65","Realschule","10","","",""
"FDP","1984","46-65","(Fach-)Abitur","7","","",""
"FDP","1984","46-65","AkademikerIn","11","","",""
"FDP","1984","66","(noch) kein Abschluss","","","",""
"FDP","1984","66","Hauptschule","","","",""
"FDP","1984","66","Realschule","","","",""
"FDP","1984","66","(Fach-)Abitur","","","",""
"FDP","1984","66","AkademikerIn","","","",""
"Grüne","1984","17-29","(noch) kein Abschluss","27","","",""
"Grüne","1984","17-29","Hauptschule","60","0.0403720544709947","0.0306513065626874","0.050092802379302"
"Grüne","1984","17-29","Realschule","82","0.10033236948728","0.0795520653108357","0.121112673663725"
"Grüne","1984","17-29","(Fach-)Abitur","101","0.212749057196","0.176022576153864","0.249475538238137"
"Grüne","1984","17-29","AkademikerIn","13","","",""
"Grüne","1984","30-45","(noch) kein Abschluss","3","","",""
"Grüne","1984","30-45","Hauptschule","32","0.0136351596240446","0.00889255961000851","0.0183777596380807"
"Grüne","1984","30-45","Realschule","15","","",""
"Grüne","1984","30-45","(Fach-)Abitur","21","","",""
"Grüne","1984","30-45","AkademikerIn","39","0.103435090987564","0.0724893105465061","0.134380871428623"
"Grüne","1984","46-65","(noch) kein Abschluss","3","","",""
"Grüne","1984","46-65","Hauptschule","11","","",""
"Grüne","1984","46-65","Realschule","6","","",""
"Grüne","1984","46-65","(Fach-)Abitur","1","","",""
"Grüne","1984","46-65","AkademikerIn","7","","",""
"Grüne","1984","66","(noch) kein Abschluss","","","",""
"Grüne","1984","66","Hauptschule","","","",""
"Grüne","1984","66","Realschule","","","",""
"Grüne","1984","66","(Fach-)Abitur","","","",""
"Grüne","1984","66","AkademikerIn","","","",""
"Linke","1984","17-29","(noch) kein Abschluss","","","",""
"Linke","1984","17-29","Hauptschule","","","",""
"Linke","1984","17-29","Realschule","","","",""
"Linke","1984","17-29","(Fach-)Abitur","","","",""
"Linke","1984","17-29","AkademikerIn","","","",""
"Linke","1984","30-45","(noch) kein Abschluss","","","",""
"Linke","1984","30-45","Hauptschule","","","",""
"Linke","1984","30-45","Realschule","","","",""
"Linke","1984","30-45","(Fach-)Abitur","","","",""
"Linke","1984","30-45","AkademikerIn","","","",""
"Linke","1984","46-65","(noch) kein Abschluss","","","",""
"Linke","1984","46-65","Hauptschule","","","",""
"Linke","1984","46-65","Realschule","","","",""
"Linke","1984","46-65","(Fach-)Abitur","","","",""
"Linke","1984","46-65","AkademikerIn","","","",""
"Linke","1984","66","(noch) kein Abschluss","","","",""
"Linke","1984","66","Hauptschule","","","",""
"Linke","1984","66","Realschule","","","",""
"Linke","1984","66","(Fach-)Abitur","","","",""
"Linke","1984","66","AkademikerIn","","","",""
"Rechte","1984","17-29","(noch) kein Abschluss","","","",""
"Rechte","1984","17-29","Hauptschule","","","",""
"Rechte","1984","17-29","Realschule","","","",""
"Rechte","1984","17-29","(Fach-)Abitur","","","",""
"Rechte","1984","17-29","AkademikerIn","","","",""
"Rechte","1984","30-45","(noch) kein Abschluss","","","",""
"Rechte","1984","30-45","Hauptschule","","","",""
"Rechte","1984","30-45","Realschule","","","",""
"Rechte","1984","30-45","(Fach-)Abitur","","","",""
"Rechte","1984","30-45","AkademikerIn","","","",""
"Rechte","1984","46-65","(noch) kein Abschluss","","","",""
"Rechte","1984","46-65","Hauptschule","","","",""
"Rechte","1984","46-65","Realschule","","","",""
"Rechte","1984","46-65","(Fach-)Abitur","","","",""
"Rechte","1984","46-65","AkademikerIn","","","",""
"Rechte","1984","66","(noch) kein Abschluss","","","",""
"Rechte","1984","66","Hauptschule","","","",""
"Rechte","1984","66","Realschule","","","",""
"Rechte","1984","66","(Fach-)Abitur","","","",""
"Rechte","1984","66","AkademikerIn","","","",""
"AfD","1984","17-29","(noch) kein Abschluss","","","",""
"AfD","1984","17-29","Hauptschule","","","",""
"AfD","1984","17-29","Realschule","","","",""
"AfD","1984","17-29","(Fach-)Abitur","","","",""
"AfD","1984","17-29","AkademikerIn","","","",""
"AfD","1984","30-45","(noch) kein Abschluss","","","",""
"AfD","1984","30-45","Hauptschule","","","",""
"AfD","1984","30-45","Realschule","","","",""
"AfD","1984","30-45","(Fach-)Abitur","","","",""
"AfD","1984","30-45","AkademikerIn","","","",""
"AfD","1984","46-65","(noch) kein Abschluss","","","",""
"AfD","1984","46-65","Hauptschule","","","",""
"AfD","1984","46-65","Realschule","","","",""
"AfD","1984","46-65","(Fach-)Abitur","","","",""
"AfD","1984","46-65","AkademikerIn","","","",""
"AfD","1984","66","(noch) kein Abschluss","","","",""
"AfD","1984","66","Hauptschule","","","",""
"AfD","1984","66","Realschule","","","",""
"AfD","1984","66","(Fach-)Abitur","","","",""
"AfD","1984","66","AkademikerIn","","","",""
"Andere","1984","17-29","(noch) kein Abschluss","3","","",""
"Andere","1984","17-29","Hauptschule","4","","",""
"Andere","1984","17-29","Realschule","6","","",""
"Andere","1984","17-29","(Fach-)Abitur","3","","",""
"Andere","1984","17-29","AkademikerIn","","","",""
"Andere","1984","30-45","(noch) kein Abschluss","1","","",""
"Andere","1984","30-45","Hauptschule","6","","",""
"Andere","1984","30-45","Realschule","","","",""
"Andere","1984","30-45","(Fach-)Abitur","2","","",""
"Andere","1984","30-45","AkademikerIn","1","","",""
"Andere","1984","46-65","(noch) kein Abschluss","2","","",""
"Andere","1984","46-65","Hauptschule","3","","",""
"Andere","1984","46-65","Realschule","2","","",""
"Andere","1984","46-65","(Fach-)Abitur","1","","",""
"Andere","1984","46-65","AkademikerIn","","","",""
"Andere","1984","66","(noch) kein Abschluss","","","",""
"Andere","1984","66","Hauptschule","","","",""
"Andere","1984","66","Realschule","","","",""
"Andere","1984","66","(Fach-)Abitur","","","",""
"Andere","1984","66","AkademikerIn","","","",""
"keine Parteineigung","1985","17-29","(noch) kein Abschluss","243","0.623466635613968","0.572778901912507","0.674154369315429"
"keine Parteineigung","1985","17-29","Hauptschule","882","0.612009216557479","0.586158567538419","0.63785986557654"
"keine Parteineigung","1985","17-29","Realschule","423","0.545775797088304","0.510878886033623","0.580672708142985"
"keine Parteineigung","1985","17-29","(Fach-)Abitur","180","0.387636790951312","0.341956967947153","0.433316613955472"
"keine Parteineigung","1985","17-29","AkademikerIn","48","0.389680459024286","0.302425439568119","0.476935478480453"
"keine Parteineigung","1985","30-45","(noch) kein Abschluss","269","0.737796431268884","0.691848672365845","0.783744190171922"
"keine Parteineigung","1985","30-45","Hauptschule","915","0.394885399002458","0.373541934316526","0.416228863688391"
"keine Parteineigung","1985","30-45","Realschule","155","0.309940914737772","0.269241342279076","0.350640487196467"
"keine Parteineigung","1985","30-45","(Fach-)Abitur","78","0.352408210944406","0.284120454799216","0.420695967089596"
"keine Parteineigung","1985","30-45","AkademikerIn","96","0.268946833209977","0.222950662007373","0.314943004412582"
"keine Parteineigung","1985","46-65","(noch) kein Abschluss","285","0.752411595108392","0.708253742081487","0.796569448135298"
"keine Parteineigung","1985","46-65","Hauptschule","913","0.377142538048984","0.356921938892863","0.397363137205105"
"keine Parteineigung","1985","46-65","Realschule","103","0.292754252098858","0.245219247784785","0.340289256412931"
"keine Parteineigung","1985","46-65","(Fach-)Abitur","36","0.305495041666018","0.220940795185835","0.390049288146201"
"keine Parteineigung","1985","46-65","AkademikerIn","63","0.286555784652921","0.226257380836043","0.3468541884698"
"keine Parteineigung","1985","66","(noch) kein Abschluss","","","",""
"keine Parteineigung","1985","66","Hauptschule","","","",""
"keine Parteineigung","1985","66","Realschule","","","",""
"keine Parteineigung","1985","66","(Fach-)Abitur","","","",""
"keine Parteineigung","1985","66","AkademikerIn","","","",""
"SPD","1985","17-29","(noch) kein Abschluss","45","0.124566824209047","0.0900200716487243","0.15911357676937"
"SPD","1985","17-29","Hauptschule","280","0.202155472227412","0.180850368566357","0.223460575888467"
"SPD","1985","17-29","Realschule","168","0.198655476223924","0.170691133123391","0.226619819324457"
"SPD","1985","17-29","(Fach-)Abitur","86","0.183209147509413","0.146940080644891","0.219478214373935"
"SPD","1985","17-29","AkademikerIn","28","","",""
"SPD","1985","30-45","(noch) kein Abschluss","69","0.218301570920096","0.175147198086654","0.261455943753537"
"SPD","1985","30-45","Hauptschule","633","0.326815499394671","0.30633554701908","0.347295451770263"
"SPD","1985","30-45","Realschule","158","0.318216339054529","0.277225030269729","0.35920764783933"
"SPD","1985","30-45","(Fach-)Abitur","51","0.24790017935071","0.186177420536372","0.309622938165047"
"SPD","1985","30-45","AkademikerIn","115","0.324478818202662","0.275913454616019","0.373044181789306"
"SPD","1985","46-65","(noch) kein Abschluss","68","0.185476482899889","0.145710538695156","0.225242427104621"
"SPD","1985","46-65","Hauptschule","652","0.306301948758101","0.28707071965784","0.325533177858363"
"SPD","1985","46-65","Realschule","70","0.196616841852359","0.155097689464776","0.238135994239943"
"SPD","1985","46-65","(Fach-)Abitur","33","0.216154552043317","0.140594355558069","0.291714748528564"
"SPD","1985","46-65","AkademikerIn","47","0.207843888984991","0.153731683656523","0.261956094313459"
"SPD","1985","66","(noch) kein Abschluss","","","",""
"SPD","1985","66","Hauptschule","","","",""
"SPD","1985","66","Realschule","","","",""
"SPD","1985","66","(Fach-)Abitur","","","",""
"SPD","1985","66","AkademikerIn","","","",""
"CDU/CSU","1985","17-29","(noch) kein Abschluss","34","0.148685464421327","0.111465683371995","0.185905245470659"
"CDU/CSU","1985","17-29","Hauptschule","146","0.13966338044678","0.121274417213282","0.158052343680278"
"CDU/CSU","1985","17-29","Realschule","119","0.164728858875129","0.138730657833081","0.190727059917176"
"CDU/CSU","1985","17-29","(Fach-)Abitur","69","0.180616316079458","0.144547696739045","0.216684935419871"
"CDU/CSU","1985","17-29","AkademikerIn","23","","",""
"CDU/CSU","1985","30-45","(noch) kein Abschluss","7","","",""
"CDU/CSU","1985","30-45","Hauptschule","405","0.243797965269511","0.225050415080454","0.262545515458568"
"CDU/CSU","1985","30-45","Realschule","149","0.305229894916245","0.264703184988535","0.345756604843955"
"CDU/CSU","1985","30-45","(Fach-)Abitur","34","0.23024490144237","0.170066525311616","0.290423277573123"
"CDU/CSU","1985","30-45","AkademikerIn","78","0.209643487001568","0.167418824345668","0.251868149657469"
"CDU/CSU","1985","46-65","(noch) kein Abschluss","10","","",""
"CDU/CSU","1985","46-65","Hauptschule","583","0.288685391894782","0.26977980375824","0.307590980031324"
"CDU/CSU","1985","46-65","Realschule","159","0.452104934735013","0.40011191073868","0.504097958731345"
"CDU/CSU","1985","46-65","(Fach-)Abitur","37","0.405070073652217","0.314955786293984","0.495184361010451"
"CDU/CSU","1985","46-65","AkademikerIn","84","0.407133497965604","0.341614372782698","0.472652623148509"
"CDU/CSU","1985","66","(noch) kein Abschluss","","","",""
"CDU/CSU","1985","66","Hauptschule","","","",""
"CDU/CSU","1985","66","Realschule","","","",""
"CDU/CSU","1985","66","(Fach-)Abitur","","","",""
"CDU/CSU","1985","66","AkademikerIn","","","",""
"FDP","1985","17-29","(noch) kein Abschluss","2","","",""
"FDP","1985","17-29","Hauptschule","3","","",""
"FDP","1985","17-29","Realschule","6","","",""
"FDP","1985","17-29","(Fach-)Abitur","9","","",""
"FDP","1985","17-29","AkademikerIn","6","","",""
"FDP","1985","30-45","(noch) kein Abschluss","","","",""
"FDP","1985","30-45","Hauptschule","22","","",""
"FDP","1985","30-45","Realschule","13","","",""
"FDP","1985","30-45","(Fach-)Abitur","6","","",""
"FDP","1985","30-45","AkademikerIn","25","","",""
"FDP","1985","46-65","(noch) kein Abschluss","1","","",""
"FDP","1985","46-65","Hauptschule","35","0.0167223280025969","0.0113725793009342","0.0220720767042597"
"FDP","1985","46-65","Realschule","14","","",""
"FDP","1985","46-65","(Fach-)Abitur","3","","",""
"FDP","1985","46-65","AkademikerIn","15","","",""
"FDP","1985","66","(noch) kein Abschluss","","","",""
"FDP","1985","66","Hauptschule","","","",""
"FDP","1985","66","Realschule","","","",""
"FDP","1985","66","(Fach-)Abitur","","","",""
"FDP","1985","66","AkademikerIn","","","",""
"Grüne","1985","17-29","(noch) kein Abschluss","22","","",""
"Grüne","1985","17-29","Hauptschule","54","0.0426555592513892","0.0319353393177542","0.0533757791850241"
"Grüne","1985","17-29","Realschule","63","0.0797804971037643","0.0607898921243452","0.0987711020831833"
"Grüne","1985","17-29","(Fach-)Abitur","92","0.225066862722474","0.185911137936323","0.264222587508625"
"Grüne","1985","17-29","AkademikerIn","14","","",""
"Grüne","1985","30-45","(noch) kein Abschluss","7","","",""
"Grüne","1985","30-45","Hauptschule","35","0.0176979250808619","0.0119409510203098","0.023454899141414"
"Grüne","1985","30-45","Realschule","19","","",""
"Grüne","1985","30-45","(Fach-)Abitur","19","","",""
"Grüne","1985","30-45","AkademikerIn","41","0.11662493252232","0.083329684494441","0.149920180550199"
"Grüne","1985","46-65","(noch) kein Abschluss","3","","",""
"Grüne","1985","46-65","Hauptschule","14","","",""
"Grüne","1985","46-65","Realschule","5","","",""
"Grüne","1985","46-65","(Fach-)Abitur","3","","",""
"Grüne","1985","46-65","AkademikerIn","7","","",""
"Grüne","1985","66","(noch) kein Abschluss","","","",""
"Grüne","1985","66","Hauptschule","","","",""
"Grüne","1985","66","Realschule","","","",""
"Grüne","1985","66","(Fach-)Abitur","","","",""
"Grüne","1985","66","AkademikerIn","","","",""
"Linke","1985","17-29","(noch) kein Abschluss","","","",""
"Linke","1985","17-29","Hauptschule","","","",""
"Linke","1985","17-29","Realschule","","","",""
"Linke","1985","17-29","(Fach-)Abitur","","","",""
"Linke","1985","17-29","AkademikerIn","","","",""
"Linke","1985","30-45","(noch) kein Abschluss","","","",""
"Linke","1985","30-45","Hauptschule","","","",""
"Linke","1985","30-45","Realschule","","","",""
"Linke","1985","30-45","(Fach-)Abitur","","","",""
"Linke","1985","30-45","AkademikerIn","","","",""
"Linke","1985","46-65","(noch) kein Abschluss","","","",""
"Linke","1985","46-65","Hauptschule","","","",""
"Linke","1985","46-65","Realschule","","","",""
"Linke","1985","46-65","(Fach-)Abitur","","","",""
"Linke","1985","46-65","AkademikerIn","","","",""
"Linke","1985","66","(noch) kein Abschluss","","","",""
"Linke","1985","66","Hauptschule","","","",""
"Linke","1985","66","Realschule","","","",""
"Linke","1985","66","(Fach-)Abitur","","","",""
"Linke","1985","66","AkademikerIn","","","",""
"Rechte","1985","17-29","(noch) kein Abschluss","","","",""
"Rechte","1985","17-29","Hauptschule","","","",""
"Rechte","1985","17-29","Realschule","","","",""
"Rechte","1985","17-29","(Fach-)Abitur","","","",""
"Rechte","1985","17-29","AkademikerIn","","","",""
"Rechte","1985","30-45","(noch) kein Abschluss","","","",""
"Rechte","1985","30-45","Hauptschule","","","",""
"Rechte","1985","30-45","Realschule","","","",""
"Rechte","1985","30-45","(Fach-)Abitur","","","",""
"Rechte","1985","30-45","AkademikerIn","","","",""
"Rechte","1985","46-65","(noch) kein Abschluss","","","",""
"Rechte","1985","46-65","Hauptschule","","","",""
"Rechte","1985","46-65","Realschule","","","",""
"Rechte","1985","46-65","(Fach-)Abitur","","","",""
"Rechte","1985","46-65","AkademikerIn","","","",""
"Rechte","1985","66","(noch) kein Abschluss","","","",""
"Rechte","1985","66","Hauptschule","","","",""
"Rechte","1985","66","Realschule","","","",""
"Rechte","1985","66","(Fach-)Abitur","","","",""
"Rechte","1985","66","AkademikerIn","","","",""
"AfD","1985","17-29","(noch) kein Abschluss","","","",""
"AfD","1985","17-29","Hauptschule","","","",""
"AfD","1985","17-29","Realschule","","","",""
"AfD","1985","17-29","(Fach-)Abitur","","","",""
"AfD","1985","17-29","AkademikerIn","","","",""
"AfD","1985","30-45","(noch) kein Abschluss","","","",""
"AfD","1985","30-45","Hauptschule","","","",""
"AfD","1985","30-45","Realschule","","","",""
"AfD","1985","30-45","(Fach-)Abitur","","","",""
"AfD","1985","30-45","AkademikerIn","","","",""
"AfD","1985","46-65","(noch) kein Abschluss","","","",""
"AfD","1985","46-65","Hauptschule","","","",""
"AfD","1985","46-65","Realschule","","","",""
"AfD","1985","46-65","(Fach-)Abitur","","","",""
"AfD","1985","46-65","AkademikerIn","","","",""
"AfD","1985","66","(noch) kein Abschluss","","","",""
"AfD","1985","66","Hauptschule","","","",""
"AfD","1985","66","Realschule","","","",""
"AfD","1985","66","(Fach-)Abitur","","","",""
"AfD","1985","66","AkademikerIn","","","",""
"Andere","1985","17-29","(noch) kein Abschluss","5","","",""
"Andere","1985","17-29","Hauptschule","","","",""
"Andere","1985","17-29","Realschule","3","","",""
"Andere","1985","17-29","(Fach-)Abitur","1","","",""
"Andere","1985","17-29","AkademikerIn","1","","",""
"Andere","1985","30-45","(noch) kein Abschluss","","","",""
"Andere","1985","30-45","Hauptschule","5","","",""
"Andere","1985","30-45","Realschule","2","","",""
"Andere","1985","30-45","(Fach-)Abitur","","","",""
"Andere","1985","30-45","AkademikerIn","2","","",""
"Andere","1985","46-65","(noch) kein Abschluss","","","",""
"Andere","1985","46-65","Hauptschule","10","","",""
"Andere","1985","46-65","Realschule","1","","",""
"Andere","1985","46-65","(Fach-)Abitur","2","","",""
"Andere","1985","46-65","AkademikerIn","","","",""
"Andere","1985","66","(noch) kein Abschluss","","","",""
"Andere","1985","66","Hauptschule","","","",""
"Andere","1985","66","Realschule","","","",""
"Andere","1985","66","(Fach-)Abitur","","","",""
"Andere","1985","66","AkademikerIn","","","",""
"keine Parteineigung","1986","17-29","(noch) kein Abschluss","240","0.625189922562512","0.574257425629463","0.676122419495562"
"keine Parteineigung","1986","17-29","Hauptschule","858","0.607845646830507","0.581487458212819","0.634203835448194"
"keine Parteineigung","1986","17-29","Realschule","418","0.535148412070329","0.499735235459475","0.570561588681182"
"keine Parteineigung","1986","17-29","(Fach-)Abitur","197","0.411217192748645","0.365551100083","0.45688328541429"
"keine Parteineigung","1986","17-29","AkademikerIn","41","0.436809907959452","0.336005305784411","0.537614510134494"
"keine Parteineigung","1986","30-45","(noch) kein Abschluss","241","0.756149407479155","0.708037442628847","0.804261372329462"
"keine Parteineigung","1986","30-45","Hauptschule","875","0.418687658555802","0.396182499114753","0.441192817996851"
"keine Parteineigung","1986","30-45","Realschule","171","0.345567835730698","0.303331854815967","0.387803816645429"
"keine Parteineigung","1986","30-45","(Fach-)Abitur","79","0.337656923193167","0.271785836851329","0.403528009535005"
"keine Parteineigung","1986","30-45","AkademikerIn","105","0.290461728067997","0.243952415581947","0.336971040554046"
"keine Parteineigung","1986","46-65","(noch) kein Abschluss","259","0.689905282133639","0.641517418049761","0.738293146217517"
"keine Parteineigung","1986","46-65","Hauptschule","848","0.355972770293731","0.33572904723297","0.376216493354491"
"keine Parteineigung","1986","46-65","Realschule","119","0.345584107910099","0.295904225487179","0.39526399033302"
"keine Parteineigung","1986","46-65","(Fach-)Abitur","37","0.266909530805099","0.183095441636532","0.350723619973667"
"keine Parteineigung","1986","46-65","AkademikerIn","66","0.276313048627646","0.217622019094278","0.335004078161013"
"keine Parteineigung","1986","66","(noch) kein Abschluss","","","",""
"keine Parteineigung","1986","66","Hauptschule","","","",""
"keine Parteineigung","1986","66","Realschule","","","",""
"keine Parteineigung","1986","66","(Fach-)Abitur","","","",""
"keine Parteineigung","1986","66","AkademikerIn","","","",""
"SPD","1986","17-29","(noch) kein Abschluss","51","0.142243251785213","0.105491227792561","0.178995275777865"
"SPD","1986","17-29","Hauptschule","280","0.220472762364042","0.198091555313823","0.242853969414261"
"SPD","1986","17-29","Realschule","165","0.217095945960421","0.187824058074933","0.246367833845909"
"SPD","1986","17-29","(Fach-)Abitur","92","0.208079731478957","0.17040620452402","0.245753258433894"
"SPD","1986","17-29","AkademikerIn","15","","",""
"SPD","1986","30-45","(noch) kein Abschluss","56","0.206078309553361","0.160758053694866","0.251398565411856"
"SPD","1986","30-45","Hauptschule","560","0.315526757253938","0.294327112791525","0.336726401716351"
"SPD","1986","30-45","Realschule","141","0.294084531911572","0.253617993950148","0.334551069872995"
"SPD","1986","30-45","(Fach-)Abitur","60","0.259939946661263","0.198847785329604","0.321032107992923"
"SPD","1986","30-45","AkademikerIn","108","0.288681924379656","0.242257207208652","0.335106641550661"
"SPD","1986","46-65","(noch) kein Abschluss","81","0.261745983409815","0.215758731807309","0.307733235012321"
"SPD","1986","46-65","Hauptschule","643","0.314238497402275","0.29461184963194","0.33386514517261"
"SPD","1986","46-65","Realschule","68","0.191171180505263","0.150092519504036","0.23224984150649"
"SPD","1986","46-65","(Fach-)Abitur","30","0.252348047503828","0.170046895835281","0.334649199172375"
"SPD","1986","46-65","AkademikerIn","50","0.207828319582002","0.154573651913125","0.261082987250879"
"SPD","1986","66","(noch) kein Abschluss","","","",""
"SPD","1986","66","Hauptschule","","","",""
"SPD","1986","66","Realschule","","","",""
"SPD","1986","66","(Fach-)Abitur","","","",""
"SPD","1986","66","AkademikerIn","","","",""
"CDU/CSU","1986","17-29","(noch) kein Abschluss","28","","",""
"CDU/CSU","1986","17-29","Hauptschule","141","0.139108551215637","0.120425771349166","0.157791331082109"
"CDU/CSU","1986","17-29","Realschule","117","0.168118532020543","0.141565805364409","0.194671258676676"
"CDU/CSU","1986","17-29","(Fach-)Abitur","70","0.177844611593019","0.142356901955378","0.213332321230661"
"CDU/CSU","1986","17-29","AkademikerIn","21","","",""
"CDU/CSU","1986","30-45","(noch) kein Abschluss","7","","",""
"CDU/CSU","1986","30-45","Hauptschule","358","0.233089704559498","0.21380264274483","0.252376766374167"
"CDU/CSU","1986","30-45","Realschule","138","0.287717944000703","0.247511738661499","0.327924149339908"
"CDU/CSU","1986","30-45","(Fach-)Abitur","29","","",""
"CDU/CSU","1986","30-45","AkademikerIn","74","0.200564676225266","0.159541768633472","0.241587583817059"
"CDU/CSU","1986","46-65","(noch) kein Abschluss","8","","",""
"CDU/CSU","1986","46-65","Hauptschule","606","0.304948948655965","0.285484065289013","0.324413832022916"
"CDU/CSU","1986","46-65","Realschule","148","0.415688169167464","0.364202906672592","0.467173431662335"
