year,bula_h,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2005,Baden-Wuerttemberg,West,,,,,,,,,,,,
2005,Bavaria,West,,,,,,,,,,,,
2005,Berlin,West,,,,,,,,,,,,
2005,Berlin,East,,,,,,,,,,,,
2005,Brandenburg,East,,,,,,,,,,,,
2005,Mecklenburg-Western Pomerania,East,,,,,,,,,,,,
2005,Saxony,East,,,,,,,,,,,,
2005,Saxony-Anhalt,East,,,,,,,,,,,,
2005,Thuringa,East,,,,,,,,,,,,
2006,Schleswig-Holstein,West,,,,,,,,,,,,
2006,Hamburg,West,,,,,,,,,,,,
2006,Lower Saxony,West,,,,,,,,,,,,
2006,Bremen,West,,,,,,,,,,,,
2006,North Rhine-Westphalia,West,,,,,,,,,,,,
2006,Hesse,West,,,,,,,,,,,,
2006,"Rhineland-Palatinate, Saarland",West,,,,,,,,,,,,
2006,Baden-Wuerttemberg,West,,,,,,,,,,,,
2006,Bavaria,West,,,,,,,,,,,,
2006,Berlin,West,,,,,,,,,,,,
2006,Berlin,East,,,,,,,,,,,,
2006,Brandenburg,East,,,,,,,,,,,,
2006,Mecklenburg-Western Pomerania,East,,,,,,,,,,,,
2006,Saxony,East,,,,,,,,,,,,
2006,Saxony-Anhalt,East,,,,,,,,,,,,
2006,Thuringa,East,,,,,,,,,,,,
2007,Schleswig-Holstein,West,,,,,,,,,,,,
2007,Hamburg,West,,,,,,,,,,,,
2007,Lower Saxony,West,,,,,,,,,,,,
2007,Bremen,West,,,,,,,,,,,,
2007,North Rhine-Westphalia,West,,,,,,,,,,,,
2007,Hesse,West,,,,,,,,,,,,
2007,"Rhineland-Palatinate, Saarland",West,,,,,,,,,,,,
2007,Baden-Wuerttemberg,West,,,,,,,,,,,,
2007,Bavaria,West,,,,,,,,,,,,
2007,Berlin,West,,,,,,,,,,,,
2007,Berlin,East,,,,,,,,,,,,
2007,Brandenburg,East,,,,,,,,,,,,
2007,Mecklenburg-Western Pomerania,East,,,,,,,,,,,,
2007,Saxony,East,,,,,,,,,,,,
2007,Saxony-Anhalt,East,,,,,,,,,,,,
2007,Thuringa,East,,,,,,,,,,,,
2008,Schleswig-Holstein,West,,,,,,,,,,,,
2008,Hamburg,West,,,,,,,,,,,,
2008,Lower Saxony,West,,,,,,,,,,,,
2008,Bremen,West,,,,,,,,,,,,
2008,North Rhine-Westphalia,West,,,,,,,,,,,,
2008,Hesse,West,,,,,,,,,,,,
2008,"Rhineland-Palatinate, Saarland",West,,,,,,,,,,,,
2008,Baden-Wuerttemberg,West,,,,,,,,,,,,
2008,Bavaria,West,,,,,,,,,,,,
2008,Berlin,West,,,,,,,,,,,,
2008,Berlin,East,,,,,,,,,,,,
2008,Brandenburg,East,,,,,,,,,,,,
2008,Mecklenburg-Western Pomerania,East,,,,,,,,,,,,
2008,Saxony,East,,,,,,,,,,,,
2008,Saxony-Anhalt,East,,,,,,,,,,,,
2008,Thuringa,East,,,,,,,,,,,,
2009,Schleswig-Holstein,West,,,,,,,,,,,,
2009,Hamburg,West,,,,,,,,,,,,
2009,Lower Saxony,West,,,,,,,,,,,,
2009,Bremen,West,,,,,,,,,,,,
2009,North Rhine-Westphalia,West,,,,,,,,,,,,
2009,Hesse,West,,,,,,,,,,,,
2009,"Rhineland-Palatinate, Saarland",West,,,,,,,,,,,,
2009,Baden-Wuerttemberg,West,,,,,,,,,,,,
2009,Bavaria,West,,,,,,,,,,,,
2009,Berlin,West,,,,,,,,,,,,
2009,Berlin,East,,,,,,,,,,,,
2009,Brandenburg,East,,,,,,,,,,,,
2009,Mecklenburg-Western Pomerania,East,,,,,,,,,,,,
2009,Saxony,East,,,,,,,,,,,,
2009,Saxony-Anhalt,East,,,,,,,,,,,,
2009,Thuringa,East,,,,,,,,,,,,
2010,Schleswig-Holstein,West,231,55.51956,51.60662,59.43250,33.00000,50.00000,70.00000,11.00000,125.50000,,,
2010,Hamburg,West,182,44.12187,40.98910,47.25465,30.00000,38.00000,55.67989,14.00000,94.19972,,,
2010,Lower Saxony,West,559,54.24918,51.84695,56.65141,35.00000,50.00000,68.00000,10.00000,117.50000,,,
2010,Bremen,West,63,57.30912,45.88989,68.72835,30.00000,50.00000,70.00000,15.00000,130.00000,,,
2010,North Rhine-Westphalia,West,1523,59.71996,58.11125,61.32868,40.00000,50.00000,72.00000,8.00000,120.00000,,,
2010,Hesse,West,495,53.97711,51.20326,56.75096,33.00000,46.00000,68.00000,10.00000,120.50000,,,
2010,"Rhineland-Palatinate, Saarland",West,291,60.30648,56.63709,63.97586,40.00000,50.00000,75.00000,15.00000,127.50000,,,
2010,Baden-Wuerttemberg,West,747,53.37028,51.21369,55.52688,30.00000,47.00000,65.00000,10.00000,117.50000,,,
2010,Bavaria,West,901,50.69682,49.09187,52.30176,34.00000,46.54325,60.00000,10.00000,99.00000,,,
2010,Berlin,West,283,45.48368,43.18200,47.78536,30.00000,40.00000,56.45858,10.00000,96.14644,,,
2010,Berlin,East,199,37.97596,35.51626,40.43567,25.00000,34.00000,46.00000,14.00000,77.50000,,,
2010,Brandenburg,East,318,43.14269,40.64636,45.63903,29.00000,40.00000,51.47522,10.00000,85.18806,,,
2010,Mecklenburg-Western Pomerania,East,210,45.27406,41.72157,48.82654,29.00000,40.00000,55.00000,1.00000,94.00000,,,
2010,Saxony,East,569,43.22084,41.22930,45.21238,28.00000,40.00000,50.00000,7.00000,83.00000,,,
2010,Saxony-Anhalt,East,264,41.81251,39.08820,44.53682,27.00015,35.00000,52.00000,6.00000,89.49977,,,
2010,Thuringa,East,243,42.91192,40.14769,45.67614,28.81701,40.00000,50.00000,9.00000,81.77449,,,
2011,Schleswig-Holstein,West,317,55.43869,51.69489,59.18249,30.00000,50.00000,70.00000,10.00000,130.00000,,,
2011,Hamburg,West,197,51.92369,48.04821,55.79917,35.00000,48.19698,60.00000,15.00000,97.50000,,,
2011,Lower Saxony,West,626,59.49460,56.95548,62.03373,40.00000,50.00000,72.00000,4.00000,120.00000,,,
2011,Bremen,West,80,54.40667,48.66487,60.14847,35.56014,50.00000,70.00000,15.00000,121.65979,,,
2011,North Rhine-Westphalia,West,1761,62.35094,60.79036,63.91151,40.00000,55.00000,79.00000,10.00000,137.50000,,,
2011,Hesse,West,568,56.85987,54.32321,59.39652,35.00000,50.00000,70.40059,10.00000,123.50147,,,
2011,"Rhineland-Palatinate, Saarland",West,369,62.68264,59.70401,65.66127,41.38315,55.00000,80.00000,18.00000,137.92528,,,
2011,Baden-Wuerttemberg,West,872,55.23090,52.44856,58.01323,34.00000,49.00000,65.00000,10.00000,111.50000,,,
2011,Bavaria,West,1144,53.80477,52.16323,55.44632,35.00000,50.00000,66.00000,1.00000,112.50000,,,
2011,Berlin,West,304,50.66873,47.89187,53.44559,35.00000,45.00000,60.00000,10.00000,97.50000,,,
2011,Berlin,East,241,39.24358,36.96314,41.52402,26.89005,35.00000,48.61595,18.00000,81.20480,,,
2011,Brandenburg,East,374,46.14518,43.84096,48.44940,30.00000,40.00000,56.00000,10.00000,95.00000,,,
2011,Mecklenburg-Western Pomerania,East,253,42.38776,39.87372,44.90179,28.00000,40.00000,53.00000,1.00000,90.50000,,,
2011,Saxony,East,646,44.17910,42.38476,45.97343,30.00000,40.00000,53.00000,7.00000,87.50000,,,
2011,Saxony-Anhalt,East,352,45.90492,43.45385,48.35599,30.00000,40.00000,56.00000,10.00000,95.00000,,,
2011,Thuringa,East,328,42.09524,39.77330,44.41717,30.00000,39.00000,50.32610,4.00000,80.81525,,,
2012,Schleswig-Holstein,West,310,56.79651,53.15370,60.43932,30.00000,50.00000,78.05960,10.00000,150.14899,,,
2012,Hamburg,West,199,50.15651,46.67093,53.64210,30.00000,45.00000,60.00000,10.00000,105.00000,,,
2012,Lower Saxony,West,619,60.07153,57.27707,62.86598,38.52575,51.12433,70.00000,10.00000,117.21138,,,
2012,Bremen,West,81,51.50567,46.09622,56.91513,30.77117,50.00000,64.00000,15.00000,113.84325,,,
2012,North Rhine-Westphalia,West,1696,64.07686,62.42508,65.72865,40.00000,55.00000,80.00000,10.00000,140.00000,,,
2012,Hesse,West,530,56.01951,53.24213,58.79689,35.00000,50.00000,70.00000,15.00000,122.50000,,,
2012,"Rhineland-Palatinate, Saarland",West,382,62.74360,59.45717,66.03003,40.00000,60.00000,80.00000,4.00000,140.00000,,,
2012,Baden-Wuerttemberg,West,815,55.08335,52.91871,57.24799,35.00000,50.00000,65.00000,10.00000,110.00000,,,
2012,Bavaria,West,1124,54.80970,53.15063,56.46877,35.00000,50.00000,70.00000,10.00000,122.50000,,,
2012,Berlin,West,306,50.29658,47.53468,53.05847,33.00000,45.00000,60.00000,8.00000,100.50000,,,
2012,Berlin,East,257,43.09962,40.33863,45.86061,30.00000,39.00000,50.00000,10.00000,80.00000,,,
2012,Brandenburg,East,351,46.12837,43.92692,48.32983,30.00000,40.00000,56.00000,12.00000,95.00000,,,
2012,Mecklenburg-Western Pomerania,East,263,43.71511,41.20674,46.22348,28.00000,40.00000,55.00000,15.00000,95.50000,,,
2012,Saxony,East,668,46.60233,44.68311,48.52155,30.00000,41.00000,57.00000,13.00000,97.50000,,,
2012,Saxony-Anhalt,East,342,46.81733,44.14316,49.49149,30.00000,40.00000,54.41307,5.00000,91.03267,,,
2012,Thuringa,East,324,43.32701,41.08367,45.57036,26.92096,40.00000,58.00000,10.00000,104.61856,,,
2013,Schleswig-Holstein,West,358,56.12058,52.89572,59.34544,34.00000,50.00000,67.00000,11.00000,116.50000,,,
2013,Hamburg,West,256,54.38821,51.51586,57.26056,38.00000,50.00000,61.18584,16.00000,95.96459,,,
2013,Lower Saxony,West,757,65.13120,62.31665,67.94575,40.00000,56.00000,80.00000,10.00000,140.00000,,,
2013,Bremen,West,100,56.84738,51.22525,62.46950,35.00000,50.00000,80.00000,13.00000,147.50000,,,
2013,North Rhine-Westphalia,West,2082,64.05787,62.57480,65.54094,40.00000,58.00000,80.00000,14.00000,140.00000,,,
2013,Hesse,West,693,58.79185,56.35547,61.22824,38.00000,50.00000,70.00000,15.00000,118.00000,,,
2013,"Rhineland-Palatinate, Saarland",West,454,64.63497,61.49113,67.77881,40.00000,59.00000,80.00000,0.00000,140.00000,,,
2013,Baden-Wuerttemberg,West,1010,57.41832,55.62929,59.20735,36.00000,50.00000,70.00000,12.00000,121.00000,,,
2013,Bavaria,West,1428,58.92737,57.29990,60.55483,40.00000,50.00000,72.07302,9.00000,120.18256,,,
2013,Berlin,West,377,53.03810,50.38711,55.68909,35.00000,45.00000,65.08975,6.00000,110.22438,,,
2013,Berlin,East,263,44.53745,41.99316,47.08174,30.00000,38.29391,53.00000,15.00000,87.50000,,,
2013,Brandenburg,East,376,48.82588,46.29892,51.35283,32.00000,40.00000,58.00000,10.00000,97.00000,,,
2013,Mecklenburg-Western Pomerania,East,257,45.03517,42.52034,47.55000,30.00000,40.00000,55.00000,15.00000,92.50000,,,
2013,Saxony,East,662,47.53704,45.68691,49.38717,30.00000,43.00000,59.35986,9.00000,103.39965,,,
2013,Saxony-Anhalt,East,363,50.13561,47.38028,52.89095,32.00000,43.00000,60.00000,10.00000,102.00000,,,
2013,Thuringa,East,295,46.45344,43.85999,49.04688,30.00000,41.31472,60.00000,10.00000,105.00000,,,
2014,Schleswig-Holstein,West,296,59.26970,55.67937,62.86004,40.00000,50.00000,70.00000,10.00000,115.00000,,,
2014,Hamburg,West,193,56.54333,53.08281,60.00384,40.28371,50.00000,70.00000,17.00000,114.57444,,,
2014,Lower Saxony,West,629,64.25970,61.42738,67.09202,40.00000,53.00000,80.00000,4.00000,140.00000,,,
2014,Bremen,West,78,59.40188,52.89530,65.90847,40.00000,52.84398,65.22244,23.00000,103.05609,,,
