year,quintil_oecd_hh,hlf0291,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1991,,No,0.9786368260427264,6629,0.9751560528352914,0.9821175992501614
1991,,Yes,0.021363173957273652,6629,0.017882400749838632,0.024843947164708672
1991,,No,0.9815436241610739,6629,0.9783035117497558,0.9847837365723919
1991,,Yes,0.018456375838926176,6629,0.01521626342760814,0.02169648825024421
1991,,No,0.9736842105263158,6629,0.9698307640839533,0.9775376569686783
1991,,Yes,0.02631578947368421,6629,0.022462343031321722,0.030169235916046696
1992,,No,0.9425465838509317,6603,0.9369335874605682,0.9481595802412952
1992,,Yes,0.05745341614906832,6603,0.05184041975870482,0.06306641253943182
1992,,No,0.9695121951219512,6603,0.9653652800708583,0.9736591101730441
1992,,Yes,0.03048780487804878,6603,0.0263408898269559,0.03463471992914166
1992,,No,0.9728070175438597,6603,0.9688839373003137,0.9767300977874056
1992,,Yes,0.027192982456140352,6603,0.023269902212594416,0.031116062699686288
1992,,No,0.9817232375979112,6603,0.9784922924038433,0.9849541827919792
1992,,Yes,0.018276762402088774,6603,0.015045817208020815,0.021507707596156733
1992,,No,0.9712230215827338,6603,0.96719058540558,0.9752554577598875
1992,,Yes,0.02877697841726619,6603,0.02474454224011239,0.03280941459441999
1993,,No,0.9417337754618664,6570,0.93606947999987,0.9473980709238629
1993,,Yes,0.058266224538133585,6570,0.05260192907613712,0.06393052000013004
1993,,No,0.9649973074851912,6570,0.9605531732962724,0.96944144167411
1993,,Yes,0.03500269251480883,6570,0.03055855832589005,0.03944682670372761
1993,,No,0.9725722757598221,6570,0.968622893086945,0.9765216584326991
1993,,Yes,0.02742772424017791,6570,0.023478341567300907,0.03137710691305491
1993,,No,0.9832935560859188,6570,0.9801943033615858,0.9863928088102519
1993,,Yes,0.016706443914081145,6570,0.013607191189748086,0.019805696638414205
1993,,No,0.9700272479564033,6570,0.9659041024262371,0.9741503934865694
1993,,Yes,0.02997275204359673,6570,0.025849606513430656,0.0340958975737628
1994,,No,0.9390951276102089,6496,0.9332792685199077,0.94491098670051
1994,,Yes,0.060904872389791184,6496,0.05508901329949005,0.06672073148009232
1994,,No,0.9614967462039046,6496,0.9568177177233955,0.9661757746844136
1994,,Yes,0.03850325379609545,6496,0.03382422531558639,0.043182282276604506
1994,,No,0.9737206085753803,6496,0.9698305342788726,0.9776106828718881
1994,,Yes,0.02627939142461964,6496,0.022389317128111895,0.030169465721127386
1994,,No,0.9708249496981891,6496,0.9667322551359229,0.9749176442604554
1994,,Yes,0.029175050301810865,6496,0.025082355739544586,0.033267744864077145
1994,,No,0.9761388286334056,6496,0.9724274544937553,0.9798502027730559
1994,,Yes,0.02386117136659436,6496,0.020149797226944065,0.027572545506244654
1995,,No,0.9419953596287703,6697,0.9363968597537141,0.9475938595038266
1995,,Yes,0.058004640371229696,6697,0.052406140496173426,0.06360314024628597
1995,,No,0.9626119010005266,6697,0.9580682158771561,0.9671555861238972
1995,,Yes,0.03738809899947341,6697,0.03284441387610282,0.041931784122844
1995,,No,0.9698910954516335,6697,0.9657982543384102,0.9739839365648569
1995,,Yes,0.03010890454836643,6697,0.026016063435143087,0.034201745661589775
1995,,No,0.969,6697,0.9648489433782949,0.9731510566217051
1995,,Yes,0.031,6697,0.026848943378294937,0.03515105662170506
1995,,No,0.9683544303797469,6697,0.9641617712736982,0.9725470894857956
1995,,Yes,0.03164556962025317,6697,0.027452910514204426,0.03583822872630191
1996,,No,0.9512036434612883,6631,0.946018067410826,0.9563892195117506
1996,,Yes,0.048796356538711776,6631,0.04361078048824944,0.05398193258917411
1996,,No,0.9598971722365038,6631,0.9551747326359022,0.9646196118371054
1996,,Yes,0.04010282776349614,6631,0.03538038816289453,0.044825267364097754
1996,,No,0.9696774193548388,6631,0.9655501455746598,0.9738046931350177
1996,,Yes,0.03032258064516129,6631,0.02619530686498227,0.034449854425340314
1996,,No,0.9667931688804554,6631,0.9624804906090719,0.9711058471518389
1996,,Yes,0.03320683111954459,6631,0.02889415284816113,0.037519509390928046
1996,,No,0.9765166340508806,6631,0.9728717262002528,0.9801615419015085
1996,,Yes,0.023483365949119372,6631,0.01983845809849146,0.027128273799747284
1997,,No,0.9487179487179487,6546,0.9433745285696349,0.9540613688662625
1997,,Yes,0.05128205128205128,6546,0.04593863113373744,0.05662547143036512
1997,,No,0.9622340425531914,6546,0.9576159920358926,0.9668520930704902
1997,,Yes,0.03776595744680851,6546,0.033147906929509766,0.042384007964107254
1997,,No,0.9680915111378687,6546,0.9638337686102585,0.972349253665479
1997,,Yes,0.03190848886213125,6546,0.027650746334521015,0.03616623138974148
1997,,No,0.9701627486437613,6546,0.9660411113135502,0.9742843859739724
1997,,Yes,0.029837251356238697,6546,0.02571561402602761,0.033958888686449785
1997,,No,0.9784172661870504,6546,0.9748969363857742,0.9819375959883265
1997,,Yes,0.02158273381294964,6546,0.01806240401167353,0.025103063614225752
1998,,No,0.9583931133428981,7417,0.9538485058106638,0.9629377208751324
1998,,Yes,0.04160688665710186,7417,0.037062279124867585,0.04615149418933614
1998,,No,0.9632139399806389,7417,0.9589299844993344,0.9674978954619433
1998,,Yes,0.036786060019361085,7417,0.032502104538056645,0.041070015500665524
1998,,No,0.9664745940282871,7417,0.9623779882268285,0.9705711998297456
1998,,Yes,0.03352540597171294,7417,0.029428800170254392,0.03762201177317149
1998,,No,0.9626239511823036,7417,0.9583071011884317,0.9669408011761755
1998,,Yes,0.03737604881769641,7417,0.03305919882382445,0.041692898811568374
1998,,No,0.9753086419753086,7417,0.971776928548553,0.9788403554020643
1998,,Yes,0.024691358024691357,7417,0.021159644597935758,0.028223071451446955
1999,,No,0.9626687847498014,7143,0.9582724550452144,0.9670651144543885
1999,,Yes,0.03733121525019857,7143,0.03293488554561156,0.04172754495478558
1999,,No,0.9542943244600703,7143,0.9494510176317844,0.9591376312883563
1999,,Yes,0.045705675539929685,7143,0.040862368711643754,0.05054898236821562
1999,,No,0.9646662927650028,7143,0.9603847636532755,0.9689478218767301
1999,,Yes,0.035333707234997194,7143,0.03105217812326994,0.03961523634672445
1999,,No,0.9707602339181286,7143,0.9668530965359554,0.9746673713003018
1999,,Yes,0.029239766081871343,7143,0.0253326286996982,0.03314690346404449
1999,,No,0.97165991902834,7143,0.9678115790370787,0.9755082590196014
1999,,Yes,0.02834008097165992,7143,0.024491740980398594,0.032188420962921245
2000,,No,0.9607752653437933,12950,0.9574316823990718,0.9641188482885148
2000,,Yes,0.03922473465620674,12950,0.035881151711485294,0.042568317600928184
2000,,No,0.9579858883899935,12950,0.9545304883381864,0.9614412884418007
2000,,Yes,0.04201411161000641,12950,0.03855871155819931,0.04546951166181352
2000,,No,0.954736211031175,12950,0.9511557550634356,0.9583166669989144
2000,,Yes,0.04526378896882494,12950,0.04168333300108553,0.048844244936564356
2000,,No,0.9701720841300191,12950,0.9672421555851757,0.9731020126748625
2000,,Yes,0.02982791586998088,12950,0.026897987325137485,0.03275784441482427
2000,,No,0.974824355971897,12950,0.9721261526818619,0.9775225592619321
2000,,Yes,0.025175644028103045,12950,0.022477440738067924,0.027873847318138165
2001,,No,0.9623717217787914,11680,0.9589205764348758,0.9658228671227069
2001,,Yes,0.037628278221208664,11680,0.03417713287729314,0.04107942356512419
2001,,No,0.9587207140200819,11680,0.9551128779712011,0.9623285500689626
2001,,Yes,0.04127928597991819,11680,0.03767144993103746,0.044887122028798916
2001,,No,0.9550524934383202,11680,0.9512949754046487,0.9588100114719917
2001,,Yes,0.04494750656167979,11680,0.04118998852800826,0.04870502459535132
2001,,No,0.9650843468026677,11680,0.9617552427351904,0.9684134508701451
2001,,Yes,0.03491565319733229,11680,0.03158654912985499,0.03824475726480958
2001,,No,0.9694189602446484,11680,0.9662963590004588,0.9725415614888379
2001,,Yes,0.03058103975535168,11680,0.027458438511162142,0.03370364099954122
2002,,No,0.9595092024539877,12212,0.9560132508548326,0.9630051540531429
2002,,Yes,0.04049079754601227,12212,0.03699484594685707,0.043986749145167474
2002,,No,0.9516400336417157,12212,0.9478351443894567,0.9554449228939746
2002,,Yes,0.048359966358284275,12212,0.04455507710602534,0.05216485561054321
2002,,No,0.9553474972992438,12212,0.9516842498037126,0.9590107447947751
2002,,Yes,0.044652502700756214,12212,0.04098925520522498,0.04831575019628745
2002,,No,0.9670736219015909,12212,0.9639086896148301,0.9702385541883516
2002,,Yes,0.032926378098409176,12212,0.029761445811648437,0.03609131038516992
2002,,No,0.9790364104450165,12212,0.9764954674651245,0.9815773534249086
2002,,Yes,0.02096358955498345,12212,0.01842264657509138,0.023504532534875517
2003,,No,0.9671268902038133,11804,0.963910241781173,0.9703435386264535
2003,,Yes,0.03287310979618672,11804,0.02965646137354646,0.03608975821882698
2003,,No,0.9482363719651855,11804,0.9442395746063502,0.9522331693240208
2003,,Yes,0.05176362803481448,11804,0.04776683067597914,0.055760425393649816
2003,,No,0.9532185628742516,11804,0.9494090056980025,0.9570281200505006
2003,,Yes,0.046781437125748504,11804,0.0429718799494994,0.05059099430199761
2003,,No,0.9625141991669822,11804,0.9590874805808538,0.9659409177531106
2003,,Yes,0.03748580083301779,11804,0.034059082246889416,0.04091251941914617
2003,,No,0.9755571531272466,11804,0.9727713929660651,0.978342913288428
2003,,Yes,0.024442846872753415,11804,0.021657086711571932,0.0272286070339349
2004,,No,0.9635627530364372,11543,0.9601444583217228,0.9669810477511517
2004,,Yes,0.03643724696356275,11543,0.033018952248848335,0.039855541678277165
2004,,No,0.9477756286266924,11543,0.9437169365607617,0.9518343206926231
2004,,Yes,0.05222437137330754,11543,0.04816567930737687,0.056283063439238216
2004,,No,0.9495219885277246,11543,0.945528059384763,0.9535159176706862
2004,,Yes,0.05047801147227533,11543,0.04648408232931371,0.054471940615236955
2004,,No,0.9599411980889379,11543,0.9563637938519716,0.9635186023259041
2004,,Yes,0.04005880191106211,11543,0.03648139767409585,0.04363620614802838
2004,,No,0.9747550866616428,11543,0.9718933384459519,0.9776168348773336
2004,,Yes,0.025244913338357197,11543,0.022383165122666342,0.028106661554048052
2005,,No,0.964649898028552,11199,0.9612297362770993,0.9680700597800048
2005,,Yes,0.03535010197144799,11199,0.031929940219995276,0.03877026372290071
2005,,No,0.950259067357513,11199,0.9462324123486824,0.9542857223663436
2005,,Yes,0.049740932642487044,11199,0.04571427763365643,0.05376758765131766
2005,,No,0.9585179218687072,11199,0.954824772947318,0.9622110707900964
2005,,Yes,0.04148207813129279,11199,0.037788929209903586,0.04517522705268199
2005,,No,0.9568567026194145,11199,0.9530935956125772,0.9606198096262517
2005,,Yes,0.04314329738058552,11199,0.03938019037374823,0.04690640438742281
2005,,No,0.9779086892488954,11199,0.9751864496698668,0.980630928827924
2005,,Yes,0.022091310751104567,11199,0.01936907117207592,0.024813550330133213
2006,,No,0.9711833231146536,12265,0.9682226200608809,0.9741440261684263
2006,,Yes,0.028816676885346414,12265,0.02585597383157365,0.03177737993911918
2006,,No,0.9384615384615385,12265,0.9342084555257084,0.9427146213973685
2006,,Yes,0.06153846153846154,12265,0.05728537860263146,0.06579154447429163
2006,,No,0.9531019202363368,12265,0.9493602156365566,0.956843624836117
2006,,Yes,0.04689807976366322,12265,0.04315637516388303,0.05063978436344341
2006,,No,0.955379632961497,12265,0.95172556303854,0.959033702884454
2006,,Yes,0.044620367038503056,12265,0.04096629711554598,0.04827443696146013
2006,,No,0.9768049656974844,12265,0.9741410300217378,0.9794689013732311
2006,,Yes,0.02319503430251552,12265,0.020531098626768877,0.02585896997826216
2007,,No,0.9675792507204611,11453,0.9643354718682351,0.9708230295726872
2007,,Yes,0.032420749279538905,11453,0.029176970427312866,0.03566452813176494
2007,,No,0.9457446808510638,11453,0.9415960522610922,0.9498933094410353
2007,,Yes,0.05425531914893617,11453,0.05010669055896461,0.05840394773890773
2007,,No,0.9565746753246753,11453,0.9528419381013092,0.9603074125480414
2007,,Yes,0.04342532467532467,11453,0.03969258745195855,0.047158061898690797
2007,,No,0.9510669610007358,11453,0.9471159969073891,0.9550179250940826
2007,,Yes,0.04893303899926416,11453,0.044982074905917394,0.05288400309261093
2007,,No,0.9766511007338226,11453,0.9738854370390998,0.9794167644285453
2007,,Yes,0.02334889926617745,11453,0.02058323557145475,0.026114562960900152
2008,,No,0.9679743795036029,10822,0.9646570927518268,0.971291666255379
2008,,Yes,0.032025620496397116,10822,0.028708333744620947,0.03534290724817328
2008,,No,0.9523241954707986,10822,0.9483095820597582,0.956338808881839
2008,,Yes,0.04767580452920143,10822,0.0436611911181611,0.051690417940241755
2008,,No,0.9565406345067362,10822,0.9526991798687459,0.9603820891447266
2008,,Yes,0.0434593654932638,10822,0.0396179108552735,0.0473008201312541
2008,,No,0.9544410413476263,10822,0.9505122066746285,0.9583698760206241
2008,,Yes,0.04555895865237366,10822,0.04163012397937594,0.04948779332537138
2008,,No,0.9764942914707858,10822,0.9736398323075174,0.9793487506340542
2008,,Yes,0.02350570852921424,10822,0.020651249365945833,0.026360167692482644
2009,,No,0.9612961296129613,10177,0.957548540407904,0.9650437188180185
2009,,Yes,0.0387038703870387,10177,0.0349562811819815,0.042451459592095904
2009,,No,0.941972920696325,10177,0.9374305690828205,0.9465152723098295
2009,,Yes,0.058027079303675046,10177,0.05348472769017061,0.06256943091717948
2009,,No,0.9479413156649313,10177,0.943625295110598,0.9522573362192647
2009,,Yes,0.05205868433506862,10177,0.047742663780735335,0.056374704889401904
2009,,No,0.9596577017114915,10177,0.9558348744118601,0.9634805290111228
2009,,Yes,0.040342298288508556,10177,0.03651947098887725,0.04416512558813986
2009,,No,0.9765625,10177,0.9736231463045804,0.9795018536954196
2009,,Yes,0.0234375,10177,0.02049814630458037,0.02637685369541963
2010,,No,0.9658337582865885,13799,0.9628027853467953,0.9688647312263816
2010,,Yes,0.034166241713411524,13799,0.03113526877361842,0.03719721465320463
2010,,No,0.9568106312292359,13799,0.9534188042644155,0.9602024581940564
2010,,Yes,0.04318936877076412,13799,0.03979754180594364,0.0465811957355846
2010,,No,0.9598167077899189,13799,0.9565399135270957,0.9630935020527421
2010,,Yes,0.04018329221008107,13799,0.03690649794725784,0.04346008647290431
2010,,No,0.967202775149795,13799,0.9642310435684671,0.9701745067311229
2010,,Yes,0.03279722485020498,13799,0.029825493268877127,0.035768956431532835
2010,,No,0.9771796372147454,13799,0.974688023341215,0.9796712510882759
2010,,Yes,0.022820362785254535,13799,0.020328748911724086,0.025311976658784985
2011,,No,0.9670122525918945,16603,0.9642954686219674,0.9697290365618216
2011,,Yes,0.03298774740810556,16603,0.030270963438178432,0.035704531378032686
2011,,No,0.9645390070921985,16603,0.961725823141386,0.9673521910430111
2011,,Yes,0.03546099290780142,16603,0.03264780895698891,0.03827417685861393
2011,,No,0.9585832619251642,16603,0.9555524034763961,0.9616141203739322
2011,,Yes,0.041416738074835764,16603,0.038385879626067765,0.04444759652360376
2011,,No,0.9643605870020965,16603,0.9615405955954638,0.9671805784087292
2011,,Yes,0.03563941299790356,16603,0.03281942159127087,0.038459404404536254
2011,,No,0.9759466539652298,16603,0.973616076318491,0.9782772316119687
2011,,Yes,0.024053346034770183,16603,0.021722768388031395,0.02638392368150897
2012,,No,0.9728317659352143,16303,0.9703361837095714,0.9753273481608571
2012,,Yes,0.027168234064785787,16303,0.02467265183914295,0.029663816290428625
2012,,No,0.9531473533619457,16303,0.949903438895209,0.9563912678286823
2012,,Yes,0.046852646638054364,16303,0.04360873217131767,0.050096561104791056
2012,,No,0.9549095223969148,16303,0.9517242554363249,0.9580947893575048
2012,,Yes,0.04509047760308514,16303,0.04190521064249515,0.04827574456367513
2012,,No,0.9646753246753247,16303,0.96184163699884,0.9675090123518094
2012,,Yes,0.03532467532467533,16303,0.032490987648190583,0.03815836300116007
2012,,No,0.978240952817224,16303,0.9760013801214248,0.9804805255130232
2012,,Yes,0.021759047182775996,16303,0.019519474486976825,0.023998619878575166
2013,,No,0.967425256581883,17870,0.9648224433399426,0.9700280698238235
2013,,Yes,0.03257474341811691,17870,0.029971930176176408,0.03517755666005742
2013,,No,0.957741935483871,17870,0.9547922694453654,0.9606916015223765
2013,,Yes,0.04225806451612903,17870,0.03930839847762349,0.045207730554634576
2013,,No,0.9526864474739375,17870,0.9495735732897572,0.9557993216581178
2013,,Yes,0.04731355252606255,17870,0.04420067834188232,0.05042642671024278
2013,,No,0.9637454981992797,17870,0.9610048332405277,0.9664861631580317
2013,,Yes,0.03625450180072029,17870,0.03351383684196829,0.03899516675947229
2013,,No,0.9746478873239437,17870,0.9723431324282512,0.9769526422196362
2013,,Yes,0.02535211267605634,17870,0.023047357780363844,0.027656867571748834
2014,,No,0.9630038652678078,15828,0.9600632700819866,0.965944460453629
2014,,Yes,0.03699613473219216,15828,0.034055539546370875,0.03993672991801345
2014,,No,0.9446792162888974,15828,0.941117745448783,0.9482406871290118
2014,,Yes,0.05532078371110257,15828,0.051759312870988235,0.05888225455121691
2014,,No,0.9513260530421217,15828,0.9479736515285349,0.9546784545557085
2014,,Yes,0.048673946957878314,15828,0.04532154544429144,0.052026348471465186
2014,,No,0.9623655913978495,15828,0.9594007214925032,0.9653304613031958
2014,,Yes,0.03763440860215054,15828,0.03466953869680424,0.04059927850749684
2014,,No,0.9721106648817492,15828,0.96954547224379,0.9746758575197085
2014,,Yes,0.027889335118250782,15828,0.025324142480291537,0.030454527756210027
2015,,No,0.9657049537289059,15764,0.9628640220836502,0.9685458853741615
2015,,Yes,0.03429504627109418,15764,0.03145411462583851,0.037135977916349844
2015,,No,0.9561688311688312,15764,0.9529730158396974,0.959364646497965
2015,,Yes,0.04383116883116883,15764,0.04063535350203506,0.047026984160302605
2015,,No,0.9506797344293393,15764,0.9472994544003367,0.9540600144583419
2015,,Yes,0.049320265570660764,15764,0.04593998554165813,0.0527005455996634
2015,,No,0.9638297872340426,15764,0.9609150556834732,0.9667445187846119
2015,,Yes,0.036170212765957444,15764,0.03325548121538813,0.03908494431652676
2015,,No,0.9744155271283634,15764,0.97195071857243,0.9768803356842969
2015,,Yes,0.025584472871636524,15764,0.023119664315703076,0.02804928142756997
2016,,No,0.964332892998679,16419,0.9614960836298005,0.9671697023675574
2016,,Yes,0.035667107001321,16419,0.032830297632442544,0.03850391637019946
2016,,No,0.9574252407501267,16419,0.9543369992365224,0.960513482263731
2016,,Yes,0.04257475924987329,16419,0.039486517736268996,0.04566300076347759
2016,,No,0.9464555052790347,16419,0.943012083411598,0.9498989271464713
2016,,Yes,0.053544494720965306,16419,0.05010107285352871,0.0569879165884019
2016,,No,0.9527160146355192,16419,0.9494694691656765,0.955962560105362
2016,,Yes,0.047283985364480724,16419,0.044037439894637986,0.05053053083432346
2016,,No,0.9715464813205907,16419,0.9690032696849681,0.9740896929562134
2016,,Yes,0.02845351867940921,16419,0.025910307043786548,0.030996730315031872
2017,,No,0.9550462758924636,18279,0.952042449003505,0.9580501027814222
2017,,Yes,0.04495372410753636,18279,0.04194989721857773,0.04795755099649499
2017,,No,0.9499768411301528,18279,0.9468165876334725,0.953137094626833
2017,,Yes,0.05002315886984715,18279,0.04686290537316694,0.05318341236652736
2017,,No,0.9482099409106708,18279,0.9449973508583827,0.9514225309629589
2017,,Yes,0.05179005908932916,18279,0.04857746903704102,0.0550026491416173
2017,,No,0.958,18279,0.9550920478587723,0.9609079521412276
2017,,Yes,0.042,18279,0.03909204785877236,0.04490795214122765
2017,,No,0.9702317290552585,18279,0.967767991767707,0.9726954663428099
2017,,Yes,0.029768270944741534,18279,0.027304533657190124,0.03223200823229295
2018,,No,0.9448529411764706,17878,0.9415068336559224,0.9481990486970188
2018,,Yes,0.05514705882352941,17878,0.051800951302981256,0.058493166344077564
2018,,No,0.936851601262968,17878,0.933286160889963,0.940417041635973
2018,,Yes,0.06314839873703203,17878,0.05958295836402708,0.06671383911003698
2018,,No,0.943239334779465,17878,0.9398475265085801,0.9466311430503499
2018,,Yes,0.05676066522053507,17878,0.05336885694965014,0.06015247349142
2018,,No,0.9519586104951958,17878,0.9488237846539509,0.9550934363364407
2018,,Yes,0.04804138950480414,17878,0.04490656366355919,0.05117621534604909
2018,,No,0.9671111111111111,17878,0.9644967872175177,0.9697254350047045
2018,,Yes,0.03288888888888889,17878,0.03027456499529546,0.03550321278248232
2019,,No,0.9551473729175566,18428,0.9521589221537649,0.9581358236813483
2019,,Yes,0.0448526270824434,18428,0.041864176318651664,0.04784107784623513
2019,,No,0.9463182897862232,18428,0.9430640559365567,0.9495725236358897
2019,,Yes,0.05368171021377672,18428,0.05042747636411017,0.05693594406344327
2019,,No,0.9310897435897436,18428,0.9274324933768042,0.934746993802683
2019,,Yes,0.06891025641025642,18428,0.06525300619731701,0.07256750662319582
2019,,No,0.9485415520088057,18428,0.9453516782820434,0.9517314257355681
2019,,Yes,0.05145844799119428,18428,0.04826857426443185,0.0546483217179567
2019,,No,0.9687170010559663,18428,0.9662035547009732,0.9712304474109593
2019,,Yes,0.03128299894403379,18428,0.028769552589040667,0.03379644529902691
2020,,No,0.9533112582781457,19329,0.9503370263999787,0.9562854901563126
2020,,Yes,0.046688741721854304,19329,0.04371450984368739,0.04966297360002122
2020,,No,0.9505376344086022,19329,0.94748078898548,0.9535944798317243
2020,,Yes,0.04946236559139785,19329,0.04640552016827574,0.05251921101451996
2020,,No,0.9480570975416336,19329,0.9449286294344331,0.951185565648834
2020,,Yes,0.05194290245836638,19329,0.04881443435116591,0.055071370565566845
2020,,No,0.946583514099783,19329,0.9434134466456592,0.9497535815539069
2020,,Yes,0.05341648590021692,19329,0.05024641844609309,0.056586553354340756
2020,,No,0.968327016783974,19329,0.9658580975208616,0.9707959360470865
2020,,Yes,0.03167298321602599,19329,0.029204063952913587,0.0341419024791384
2021,,No,0.931063829787234,12568,0.9266345176222415,0.9354931419522265
2021,,Yes,0.06893617021276596,12568,0.06450685804777342,0.0733654823777585
2021,,No,0.9234972677595629,12568,0.918850197210217,0.9281443383089087
2021,,Yes,0.07650273224043716,12568,0.0718556616910913,0.08114980278978302
2021,,No,0.9294578706727629,12568,0.9249811280930976,0.9339346132524281
2021,,Yes,0.0705421293272371,12568,0.06606538674757186,0.07501887190690233
2021,,No,0.9398708635996772,12568,0.935714633705236,0.9440270934941184
2021,,Yes,0.060129136400322844,12568,0.05597290650588164,0.06428536629476404
2021,,No,0.9645487240965919,12568,0.9613157590749356,0.9677816891182481
2021,,Yes,0.035451275903408117,12568,0.03221831088175191,0.038684240925064325
