year,bula_h,quintil_oecd_hh,hlf0291,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,Schleswig-Holstein,,No,0.9711538461538461,5863,0.9668695044707851,0.9754381878369072
1984,Schleswig-Holstein,,Yes,0.028846153846153848,5863,0.024561812163092785,0.03313049552921491
1984,Schleswig-Holstein,,No,0.9152542372881356,5863,0.908125280295834,0.9223831942804372
1984,Schleswig-Holstein,,Yes,0.0847457627118644,5863,0.0776168057195628,0.09187471970416601
1984,Schleswig-Holstein,,No,1.0,5863,1.0,1.0
1984,Schleswig-Holstein,,No,1.0,5863,1.0,1.0
1984,Schleswig-Holstein,,No,1.0,5863,1.0,1.0
1984,Hamburg,,No,0.9655172413793104,5863,0.9608465933384011,0.9701878894202197
1984,Hamburg,,Yes,0.034482758620689655,5863,0.029812110579780365,0.039153406661598944
1984,Hamburg,,No,0.9782608695652174,5863,0.9745279850915445,0.9819937540388903
1984,Hamburg,,Yes,0.021739130434782608,5863,0.018006245961109685,0.02547201490845553
1984,Hamburg,,No,0.9047619047619048,5863,0.8972479491039134,0.9122758604198962
1984,Hamburg,,Yes,0.09523809523809523,5863,0.0877241395801038,0.10275205089608666
1984,Hamburg,,No,1.0,5863,1.0,1.0
1984,Hamburg,,No,1.0,5863,1.0,1.0
1984,Lower Saxony,,No,0.952247191011236,5863,0.9467887271907606,0.9577056548317114
1984,Lower Saxony,,Yes,0.047752808988764044,5863,0.04229434516828863,0.05321127280923946
1984,Lower Saxony,,No,0.961038961038961,5863,0.9560858064077565,0.9659921156701655
1984,Lower Saxony,,Yes,0.03896103896103896,5863,0.034007884329834474,0.043914193592243446
1984,Lower Saxony,,No,0.9803921568627451,5863,0.9768431164036736,0.9839411973218165
1984,Lower Saxony,,Yes,0.0196078431372549,5863,0.01605880267818351,0.023156883596326294
1984,Lower Saxony,,No,0.9473684210526315,5863,0.9416525979974955,0.9530842441077676
1984,Lower Saxony,,Yes,0.05263157894736842,5863,0.04691575589223239,0.05834740200250445
1984,Lower Saxony,,No,1.0,5863,1.0,1.0
1984,Bremen,,No,0.8846153846153846,5863,0.8764373805584647,0.8927933886723045
1984,Bremen,,Yes,0.11538461538461539,5863,0.10720661132769543,0.12356261944153535
1984,Bremen,,No,1.0,5863,1.0,1.0
1984,Bremen,,No,0.6666666666666666,5863,0.6545999291058239,0.6787334042275094
1984,Bremen,,Yes,0.3333333333333333,5863,0.32126659577249056,0.34540007089417607
1984,Bremen,,No,1.0,5863,1.0,1.0
1984,North Rhine-Westphalia,,No,0.9624365482233502,5863,0.9575695081231511,0.9673035883235493
1984,North Rhine-Westphalia,,Yes,0.03756345177664975,5863,0.032696411676450626,0.04243049187684887
1984,North Rhine-Westphalia,,No,0.9732620320855615,5863,0.9691327437072077,0.9773913204639153
1984,North Rhine-Westphalia,,Yes,0.026737967914438502,5863,0.022608679536084652,0.030867256292792352
1984,North Rhine-Westphalia,,No,0.9586206896551724,5863,0.9535225568171635,0.9637188224931814
1984,North Rhine-Westphalia,,Yes,0.041379310344827586,5863,0.036281177506818654,0.04647744318283652
1984,North Rhine-Westphalia,,No,1.0,5863,1.0,1.0
1984,North Rhine-Westphalia,,No,1.0,5863,1.0,1.0
1984,Hesse,,No,0.9635258358662614,5863,0.9587271703356259,0.9683245013968969
1984,Hesse,,Yes,0.0364741641337386,5863,0.03167549860310311,0.04127282966437409
1984,Hesse,,No,0.9864864864864865,5863,0.9835310213912373,0.9894419515817358
1984,Hesse,,Yes,0.013513513513513514,5863,0.01055804841826426,0.016468978608762768
1984,Hesse,,No,1.0,5863,1.0,1.0
1984,Hesse,,No,1.0,5863,1.0,1.0
1984,Hesse,,No,1.0,5863,1.0,1.0
1984,"Rhineland-Palatinate, Saarland",,No,0.9696969696969697,5863,0.9653090651293905,0.9740848742645489
1984,"Rhineland-Palatinate, Saarland",,Yes,0.030303030303030304,5863,0.025915125735451128,0.03469093487060948
1984,"Rhineland-Palatinate, Saarland",,No,0.9651162790697675,5863,0.9604195301239246,0.9698130280156104
1984,"Rhineland-Palatinate, Saarland",,Yes,0.03488372093023256,5863,0.030186971984389653,0.03958046987607546
1984,"Rhineland-Palatinate, Saarland",,No,1.0,5863,1.0,1.0
1984,"Rhineland-Palatinate, Saarland",,No,1.0,5863,1.0,1.0
1984,"Rhineland-Palatinate, Saarland",,No,1.0,5863,1.0,1.0
1984,Baden-Wuerttemberg,,No,0.9690553745928339,5863,0.9646227287213571,0.9734880204643106
1984,Baden-Wuerttemberg,,Yes,0.030944625407166124,5863,0.02651197953568934,0.0353772712786429
1984,Baden-Wuerttemberg,,No,0.9740740740740741,5863,0.9700062772364157,0.9781418709117324
1984,Baden-Wuerttemberg,,Yes,0.025925925925925925,5863,0.021858129088267557,0.029993722763584293
1984,Baden-Wuerttemberg,,No,0.9902912621359223,5863,0.9877813473012592,0.9928011769705855
1984,Baden-Wuerttemberg,,Yes,0.009708737864077669,5863,0.0071988230294145195,0.012218652698740819
1984,Baden-Wuerttemberg,,No,0.972972972972973,5863,0.9688220406700199,0.9771239052759262
1984,Baden-Wuerttemberg,,Yes,0.02702702702702703,5863,0.0228760947240739,0.031177959329980156
1984,Baden-Wuerttemberg,,No,1.0,5863,1.0,1.0
1984,Bavaria,,No,0.9516407599309153,5863,0.946149495271863,0.9571320245899677
1984,Bavaria,,Yes,0.04835924006908463,5863,0.04286797541003225,0.053850504728137016
1984,Bavaria,,No,0.9878542510121457,5863,0.9850504014289077,0.9906581005953838
1984,Bavaria,,Yes,0.012145748987854251,5863,0.009341899404616152,0.01494959857109235
1984,Bavaria,,No,0.967032967032967,5863,0.9624625408885102,0.9716033931774238
1984,Bavaria,,Yes,0.03296703296703297,5863,0.028396606822576182,0.03753745911148976
1984,Bavaria,,No,0.9782608695652174,5863,0.9745279850915445,0.9819937540388903
1984,Bavaria,,Yes,0.021739130434782608,5863,0.018006245961109685,0.02547201490845553
1984,Bavaria,,No,1.0,5863,1.0,1.0
1984,Berlin,,No,0.923728813559322,5863,0.916934452521182,0.930523174597462
1984,Berlin,,Yes,0.07627118644067797,5863,0.06947682540253798,0.08306554747881796
1984,Berlin,,No,1.0,5863,1.0,1.0
1984,Berlin,,No,0.9565217391304348,5863,0.9513016294435213,0.9617418488173484
1984,Berlin,,Yes,0.043478260869565216,5863,0.038258151182651697,0.048698370556478736
1984,Berlin,,No,0.9375,5863,0.9313038521647796,0.9436961478352204
1984,Berlin,,Yes,0.0625,5863,0.056303852164779594,0.0686961478352204
1984,Berlin,,No,1.0,5863,1.0,1.0
1985,Schleswig-Holstein,,No,0.9807692307692307,5272,0.9770619957834105,0.984476465755051
1985,Schleswig-Holstein,,Yes,0.019230769230769232,5272,0.015523534244949014,0.02293800421658945
1985,Schleswig-Holstein,,No,0.9782608695652174,5272,0.9743243102854621,0.9821974288449727
1985,Schleswig-Holstein,,Yes,0.021739130434782608,5272,0.01780257115502731,0.025675689714537906
1985,Schleswig-Holstein,,No,0.9545454545454546,5272,0.9489226195762456,0.9601682895146636
1985,Schleswig-Holstein,,Yes,0.045454545454545456,5272,0.039831710485336486,0.051077380423754426
1985,Schleswig-Holstein,,No,0.8,5272,0.7892023719796918,0.8107976280203083
1985,Schleswig-Holstein,,Yes,0.2,5272,0.18920237197969172,0.2107976280203083
1985,Schleswig-Holstein,,No,1.0,5272,1.0,1.0
1985,Hamburg,,No,0.9647058823529412,5272,0.9597248771153267,0.9696868875905557
1985,Hamburg,,Yes,0.03529411764705882,5272,0.030313112409444364,0.04027512288467328
1985,Hamburg,,No,0.9736842105263158,5272,0.9693631968988139,0.9780052241538177
1985,Hamburg,,Yes,0.02631578947368421,5272,0.02199477584618227,0.030636803101186147
1985,Hamburg,,No,0.9583333333333334,5272,0.9529392078295001,0.9637274588371666
1985,Hamburg,,Yes,0.041666666666666664,5272,0.03627254116283341,0.04706079217049992
1985,Hamburg,,No,1.0,5272,1.0,1.0
1985,Hamburg,,No,1.0,5272,1.0,1.0
1985,Lower Saxony,,No,0.9488054607508533,5272,0.9428561209086445,0.9547548005930621
1985,Lower Saxony,,Yes,0.051194539249146756,5272,0.045245199406938004,0.05714387909135551
1985,Lower Saxony,,No,0.9632352941176471,5272,0.9581554531972634,0.9683151350380308
1985,Lower Saxony,,Yes,0.03676470588235294,5272,0.03168486496196927,0.04184454680273662
1985,Lower Saxony,,No,0.9344262295081968,5272,0.9277442373895929,0.9411082216268006
1985,Lower Saxony,,Yes,0.06557377049180328,5272,0.05889177837319935,0.07225576261040721
1985,Lower Saxony,,No,0.9583333333333334,5272,0.9529392078295001,0.9637274588371666
1985,Lower Saxony,,Yes,0.041666666666666664,5272,0.03627254116283341,0.04706079217049992
1985,Lower Saxony,,No,1.0,5272,1.0,1.0
1985,Bremen,,No,0.9387755102040817,5272,0.9323039077095879,0.9452471126985754
1985,Bremen,,Yes,0.061224489795918366,5272,0.054752887301424635,0.0676960922904121
1985,Bremen,,No,1.0,5272,1.0,1.0
1985,Bremen,,Yes,0.5,5272,0.48650296497461465,0.5134970350253854
1985,Bremen,,No,0.5,5272,0.48650296497461465,0.5134970350253854
1985,Bremen,,No,1.0,5272,1.0,1.0
1985,North Rhine-Westphalia,,No,0.9596199524940617,5272,0.9543061988234876,0.9649337061646359
1985,North Rhine-Westphalia,,Yes,0.040380047505938245,5272,0.03506629383536411,0.04569380117651238
1985,North Rhine-Westphalia,,No,0.9712643678160919,5272,0.9667546696373684,0.9757740659948154
1985,North Rhine-Westphalia,,Yes,0.028735632183908046,5272,0.02422593400518454,0.033245330362631546
1985,North Rhine-Westphalia,,No,0.9743589743589743,5272,0.9700922404251769,0.9786257082927717
1985,North Rhine-Westphalia,,Yes,0.02564102564102564,5272,0.02137429170722829,0.02990775957482299
1985,North Rhine-Westphalia,,No,1.0,5272,1.0,1.0
1985,North Rhine-Westphalia,,No,1.0,5272,1.0,1.0
1985,Hesse,,No,0.9763513513513513,5272,0.9722495502166468,0.9804531524860558
1985,Hesse,,Yes,0.02364864864864865,5272,0.019546847513944143,0.027750449783353157
1985,Hesse,,No,0.9788732394366197,5272,0.9749913062736623,0.9827551725995772
1985,Hesse,,Yes,0.02112676056338028,5272,0.01724482740042285,0.025008693726337714
1985,Hesse,,No,0.9855072463768116,5272,0.9822811767511697,0.9887333160024536
1985,Hesse,,Yes,0.014492753623188406,5272,0.011266683997546375,0.017718823248830437
1985,Hesse,,No,1.0,5272,1.0,1.0
1985,Hesse,,No,1.0,5272,1.0,1.0
1985,"Rhineland-Palatinate, Saarland",,No,0.9611650485436893,5272,0.9559497552277878,0.9663803418595909
1985,"Rhineland-Palatinate, Saarland",,Yes,0.038834951456310676,5272,0.03361965814040913,0.04405024477221222
1985,"Rhineland-Palatinate, Saarland",,No,0.9896907216494846,5272,0.9869640537028729,0.9924173895960963
1985,"Rhineland-Palatinate, Saarland",,Yes,0.010309278350515464,5272,0.0075826104039037725,0.013035946297127156
1985,"Rhineland-Palatinate, Saarland",,No,0.9428571428571428,5272,0.9365914039488601,0.9491228817654256
1985,"Rhineland-Palatinate, Saarland",,Yes,0.05714285714285714,5272,0.05087711823457443,0.06340859605113985
1985,"Rhineland-Palatinate, Saarland",,No,0.9,5272,0.8919017789847687,0.9080982210152313
1985,"Rhineland-Palatinate, Saarland",,Yes,0.1,5272,0.09190177898476878,0.10809822101523123
1985,"Rhineland-Palatinate, Saarland",,No,1.0,5272,1.0,1.0
1985,Baden-Wuerttemberg,,No,0.9700934579439252,5272,0.9654955713126583,0.9746913445751921
1985,Baden-Wuerttemberg,,Yes,0.029906542056074768,5272,0.02530865542480787,0.034504428687341666
1985,Baden-Wuerttemberg,,No,0.9693486590038314,5272,0.9646956583098277,0.974001659697835
1985,Baden-Wuerttemberg,,Yes,0.03065134099616858,5272,0.025998340302164902,0.035304341690172256
1985,Baden-Wuerttemberg,,No,0.9690721649484536,5272,0.964398891535465,0.9737454383614422
1985,Baden-Wuerttemberg,,Yes,0.030927835051546393,5272,0.026254561638557765,0.03560110846453502
