year,quintil_oecd,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,West,2459,0.15958608044960876,0.1355770457202383,0.18359511517897922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,2nd Quintile,West,2366,0.15181607357854054,0.1288511316362655,0.1747810155208156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,3rd Quintile,West,2349,0.1459450940746561,0.12175386780507437,0.17013632034423784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,4th Quintile,West,2469,0.13071721800645586,0.11007174244513976,0.15136269356777196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,5th Quintile,West,2386,0.1277311108962846,0.10917168766355037,0.14629053412901885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,1st Quintile,West,2223,0.17810885619002617,0.14818839927572178,0.20802931310433057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,2nd Quintile,West,2135,0.1691907406426555,0.13906382305197068,0.1993176582333403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,3rd Quintile,West,2183,0.15651005315298566,0.12385504028794536,0.18916506601802596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,4th Quintile,West,2210,0.14448257157266753,0.11693085053675753,0.17203429260857753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,5th Quintile,West,2161,0.12976655491608113,0.10524447466896057,0.1542886351632017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,1st Quintile,West,2050,0.26794294989773015,0.17358707409123947,0.36229882570422084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,2nd Quintile,West,2056,0.20695046755589228,0.1464469867979744,0.26745394831381014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,3rd Quintile,West,2072,0.15944609052524705,0.13316989480264113,0.18572228624785297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,4th Quintile,West,2184,0.1437595071912776,0.12070268135238874,0.1668163330301665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,5th Quintile,West,2086,0.13971945230127802,0.1149373464358807,0.16450155816667533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,1st Quintile,West,2005,0.20979594108017233,0.17913913299067427,0.24045274916967038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
