year,migback,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,1st Quintile,1424,0.16075,0.12799,0.19352,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,No migration background,2nd Quintile,1586,0.15102,0.12221,0.17984,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,No migration background,3rd Quintile,1718,0.14436,0.11584,0.17289,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,No migration background,4th Quintile,1840,0.13390,0.10915,0.15864,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,No migration background,5th Quintile,1995,0.13045,0.10995,0.15095,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,Direct migration background,1st Quintile,1008,0.15643,0.12999,0.18287,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,Direct migration background,2nd Quintile,759,0.14334,0.11276,0.17392,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,Direct migration background,3rd Quintile,601,0.15951,0.11740,0.20162,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,Direct migration background,4th Quintile,584,0.09905,0.07311,0.12498,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,Direct migration background,5th Quintile,388,0.13457,0.09117,0.17797,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,Indirect migration background,1st Quintile,,,,,,,,,,,,
1984,Indirect migration background,2nd Quintile,32,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1984,Indirect migration background,4th Quintile,32,0.02440,-0.03123,0.08003,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,Indirect migration background,5th Quintile,,,,,,,,,,,,
1985,No migration background,1st Quintile,1294,0.17978,0.14252,0.21705,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,No migration background,2nd Quintile,1455,0.16410,0.12882,0.19937,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,No migration background,3rd Quintile,1605,0.17173,0.12888,0.21458,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,No migration background,4th Quintile,1688,0.13841,0.11020,0.16661,0.00000,0.00000,0.00000,0.00000,0.00000,,,
