year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1996,Indirect migration background,West,521,0.10123096173137568,0.05665394805777313,0.14052403566067062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,Indirect migration background,East,,,,,,,,,,,,
1997,No migration background,West,6237,0.1944517826284749,0.15745825955971593,0.2216327333934062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,No migration background,East,3458,0.21415313717584647,0.1469382856026249,0.27379782712959766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,Direct migration background,West,2315,0.15669860284960396,0.11678058577333292,0.1942319040057147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,Direct migration background,East,130,0.18064988309473914,0.009526808880664872,0.29542809308823037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,Indirect migration background,West,540,0.11267463658754562,0.06142195999972913,0.14871937253854128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,Indirect migration background,East,,,,,,,,,,,,
1998,No migration background,West,7464,0.18182764032811963,0.16116478915197088,0.20225715266597025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,No migration background,East,3696,0.17308262606695127,0.15257699571602001,0.1908416256791049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,Direct migration background,West,2263,0.22337642355208098,0.09174957346875606,0.31222181269778637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,Direct migration background,East,117,0.20661805377671072,0.09519933794868685,0.30224357504955646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,Indirect migration background,West,571,0.07226696085984681,0.03977440650131227,0.0973958662226661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,Indirect migration background,East,,,,,,,,,,,,
1999,No migration background,West,7175,0.1913030760006579,0.17153444815773555,0.21353138430805094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,No migration background,East,3634,0.19523088014829615,0.1694001831759041,0.22191225076780613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,Direct migration background,West,2077,0.1852680186456103,0.14051432102295472,0.22197984606559445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,Direct migration background,East,107,0.2254247963361651,0.09549067004711742,0.3366167005608982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,Indirect migration background,West,578,0.09353978575576509,0.0562420766396865,0.1264434133086331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,Indirect migration background,East,,,,,,,,,,,,
2000,No migration background,West,14229,0.18940323529364755,0.1722154928877729,0.20580642935135962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,No migration background,East,5649,0.2008135657923598,0.17738478687965015,0.2211140704783397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,Direct migration background,West,3144,0.1829875958834051,0.13492832740519636,0.22031478529301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,Direct migration background,East,149,0.2697718213833407,0.12673403939033534,0.41098506944168767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,Indirect migration background,West,788,0.138007488672587,0.09493807563632611,0.1839562587570357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,Indirect migration background,East,,,,,,,,,,,,
2001,No migration background,West,12884,0.17460331823636563,0.16190727298228122,0.18394923255612197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,No migration background,East,5268,0.158297934772767,0.13867840060041348,0.1758108844210108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,Direct migration background,West,2780,0.15629590870339716,0.13254738902903104,0.18089110302560288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,Direct migration background,East,121,0.32819560245145407,0.19519428343790973,0.46590890313621763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,Indirect migration background,West,737,0.12453420943720529,0.08615831885133665,0.1584541078159794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,Indirect migration background,East,,,,,,,,,,,,
2002,No migration background,West,14110,0.1672504615143899,0.1580282699083127,0.1799866601127112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,No migration background,East,5280,0.19140416121568868,0.1619054819431824,0.21431680255811497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,Direct migration background,West,2676,0.15399046245555756,0.11790422939444795,0.1875027182146579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,Direct migration background,East,112,0.1844198111790829,0.08221288888457545,0.28587375499959644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,Indirect migration background,West,742,0.11565408566609366,0.07924319508777575,0.1453443140573452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,Indirect migration background,East,,,,,,,,,,,,
2003,No migration background,West,13500,0.1731264021207106,0.1593523815722984,0.18748642273124796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,No migration background,East,5183,0.17773004894246064,0.15923949614988597,0.20002582944210567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,Direct migration background,West,2486,0.16957101987779982,0.14089258565004686,0.19767606069397242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,Direct migration background,East,104,0.2587826012639416,0.06832218507957072,0.3970454340309399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,Indirect migration background,West,738,0.12268041333177093,0.0713898208641213,0.174611208867793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,Indirect migration background,East,31,0.736456276267667,0.3028355830904321,1.0768638846125975,0.0,0.0,1.0,0.0,2.5,0.0,-1.0,0.0
2004,No migration background,West,13133,0.18216860924626604,0.16756768224063456,0.19439765016546684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,No migration background,East,5072,0.18220615213903912,0.16219103962072867,0.20300285070826748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,Direct migration background,West,2415,0.15984836238754696,0.13302518959692233,0.18619455415652125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,Direct migration background,East,100,0.22755389767393924,0.11006463519934273,0.3292171111408707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,Indirect migration background,West,754,0.07978278727016508,0.05909483471640012,0.0982275081756974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,Indirect migration background,East,34,0.5170115566319081,0.11394922767373572,0.8399754217485677,0.0,0.0,1.0,0.0,2.5,0.0,-1.0,0.0
2005,No migration background,West,12545,0.15671437546511668,0.14507313529883994,0.1684507495668209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,No migration background,East,4869,0.18838775074143513,0.1636510843029441,0.2091904490437928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Direct migration background,West,2253,0.15164590183928323,0.1200259192293533,0.18006265477773256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Direct migration background,East,99,0.267204618812448,0.07569008842444652,0.442170615036168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Indirect migration background,West,780,0.13514034344937217,0.07062575614482994,0.18837309881020364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Indirect migration background,East,34,0.1758434988018363,-0.019329164224951623,0.3516869976036726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,No migration background,West,13601,0.16661598153131232,0.15403019134491608,0.17787262820827893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,No migration background,East,5109,0.21787380647167576,0.1834079454712449,0.24671834687226568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Direct migration background,West,2258,0.1440904500031615,0.11570279460745173,0.1683788652089218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Direct migration background,East,109,0.25667477683823287,0.11826230713290786,0.3889610018623964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Indirect migration background,West,771,0.1051152724384919,0.06328670490844104,0.13645746471092468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Indirect migration background,East,39,0.25943478352701144,0.024215523947775874,0.45156580576832117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,No migration background,West,12684,0.1859208392796891,0.16836206663822365,0.20237833032186295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,No migration background,East,4853,0.17543021134634854,0.1564974605077142,0.19238158365697516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,Direct migration background,West,2020,0.1449791207612821,0.11854092317380277,0.1711424032417928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,Direct migration background,East,91,0.12988889538209525,0.05822008049153857,0.1945844553677079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,Indirect migration background,West,735,0.12237748052815224,0.08275522306835251,0.15900862195127488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,Indirect migration background,East,39,0.23827449787766075,-0.12255558063004313,0.4638962294034425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,No migration background,West,11930,0.16548582801227862,0.15129006463001385,0.1792859437543016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,No migration background,East,4617,0.1766004551823726,0.1564430995132391,0.19286311646894128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,Direct migration background,West,1818,0.1324388624002103,0.1072531086741712,0.15461746222861586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,Direct migration background,East,79,0.097576417540726,0.0248885845045351,0.15839936552037664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,Indirect migration background,West,717,0.08094630861386837,0.055395429686333694,0.10316012923923443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,Indirect migration background,East,40,0.1322825824279012,-0.08320253352869106,0.25187927858619424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,No migration background,West,11166,0.19586842481505826,0.17322403006007472,0.21392043398897573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,No migration background,East,4402,0.18046333347656282,0.16172750906869973,0.20283590091883608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,Direct migration background,West,1580,0.15153296965119772,0.11354294439864235,0.18183932466167535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,Direct migration background,East,74,0.17988130865619892,0.014293291616099602,0.293404549227545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,Indirect migration background,West,665,0.10208474002929872,0.06656046898794926,0.13240198993653035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,Indirect migration background,East,39,0.23190481050898223,-0.08698367798577372,0.46380962101796447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,No migration background,West,14590,0.182483645211716,0.16590330881040838,0.19704588850858973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,No migration background,East,5249,0.1828071055011497,0.16212756481565652,0.2017695547565424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Direct migration background,West,2803,0.16299516447474754,0.11961693105476615,0.19519631010658625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Direct migration background,East,129,0.1161266282175932,0.04678655109208349,0.1688566559388765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Indirect migration background,West,1030,0.13046617036382988,0.07658674618860958,0.1722560847353591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Indirect migration background,East,72,0.13206309575447245,-0.10205772314466305,0.2312151907267427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,No migration background,West,17685,0.19283586699509028,0.17762524136654081,0.20593712824680424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,No migration background,East,6051,0.18877459211921074,0.16766670396997901,0.20696823827278485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Direct migration background,West,3129,0.16475590250617153,0.1435409562165718,0.19079293726855526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Direct migration background,East,160,0.23790634115290438,0.13371941948186017,0.33383312350978217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Indirect migration background,West,1172,0.1053592800059816,0.06813462826827588,0.13892651687663832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Indirect migration background,East,79,0.04479989323107548,-0.0054249516269449655,0.08008569097998264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,No migration background,West,17273,0.199356146013814,0.18387269049343188,0.21224095449624322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,No migration background,East,5912,0.21482484499348561,0.19180894945853438,0.23827049315164003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Direct migration background,West,2956,0.1720606213221332,0.14548267156589048,0.19743782426719814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Direct migration background,East,164,0.17693136744202337,0.05884262732345025,0.26222723561660216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Indirect migration background,West,1141,0.19778480881413352,0.14724600603695412,0.251491750954829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Indirect migration background,East,69,0.01715158530040134,-0.024668261150977894,0.03430317060080268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,No migration background,West,16161,0.20311646233072583,0.19097938534279973,0.21544507094714224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,No migration background,East,5499,0.20841695550539638,0.18151901142616383,0.22921346132454323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,Direct migration background,West,2646,0.18888121592563814,0.1482642884596508,0.22274878481372154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,Direct migration background,East,145,0.34315722490103123,-0.02963021459099957,0.6194241591667871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,Indirect migration background,West,1075,0.1397887545153885,0.1006266012663263,0.18016503024022137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,Indirect migration background,East,67,0.2504148001973129,-0.012375477427448933,0.4835141957818666,0.0,0.0,0.16812939926512904,0.0,0.4203234981628226,0.0,-1.0,0.0
2014,No migration background,West,14706,0.1911637489050826,0.17582611185987465,0.20588540418843565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,No migration background,East,5069,0.20090697577406516,0.18065201481764182,0.22224981766974156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,Direct migration background,West,2310,0.17179780211575596,0.137236559935203,0.19801691719008407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,Direct migration background,East,125,0.15610134187956662,0.07505384690204508,0.2413399314346592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,Indirect migration background,West,977,0.12298312355698603,0.0823986042643794,0.1633804928418806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,Indirect migration background,East,67,0.06310393004041705,-0.032575839366708964,0.12346335302507598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,No migration background,West,14154,0.20400536971964905,0.18533956747545144,0.2188661337351578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,No migration background,East,4835,0.20296533941229797,0.18114793949726987,0.2231100826824002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Direct migration background,West,4097,0.17175576742299675,0.1511185838047726,0.19234306601177378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Direct migration background,East,306,0.16397198735923765,0.08527318587941568,0.24539276575667845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Indirect migration background,West,1461,0.1359244253227195,0.10595120244681194,0.1643695168646394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Indirect migration background,East,93,0.0853148606927098,0.020395009255662788,0.14017188565054128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,No migration background,West,13183,0.20753344310229455,0.18077439643262133,0.22989851429687252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,No migration background,East,4541,0.1975088467042301,0.17228928259684634,0.22449027649133727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Direct migration background,West,4508,0.1621917031385181,0.13870610848723885,0.18344956158511536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Direct migration background,East,360,0.0767008622246026,0.04060879443070371,0.10078568243292263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Indirect migration background,West,1369,0.17764749036220515,0.045842536145106194,0.25570793794839686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Indirect migration background,East,99,0.06267650132626526,0.012090799294093069,0.1013337806246919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,No migration background,West,14935,0.19959124034852269,0.1855106442590064,0.21526506091766748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,No migration background,East,5099,0.2099464857348732,0.1797379966831768,0.2341656880215254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,Direct migration background,West,4297,0.19701245679730375,0.17011843269674642,0.21969879863900557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,Direct migration background,East,368,0.34851555415630914,0.08581629350222952,0.528510978756747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,Indirect migration background,West,1511,0.14036923862888745,0.1053357911809415,0.18162435097982133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,Indirect migration background,East,98,0.28076383882813677,0.0248863153961264,0.4489352136412139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,No migration background,West,14372,0.19929039469073043,0.18497296763992732,0.21153131606810172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,No migration background,East,4985,0.23204537957159585,0.19123155101333805,0.26321078655928254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Direct migration background,West,4133,0.1550051677128513,0.13660190276320514,0.17252854680873758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Direct migration background,East,356,0.17586023765789668,0.1015300858405131,0.24576533899679215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Indirect migration background,West,1500,0.1402770473846496,0.10579272949640392,0.1688406658889942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Indirect migration background,East,114,0.14842622683990478,0.0224650805576857,0.2562562441279176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,No migration background,West,14932,0.20634034616805727,0.1907063482773524,0.22396723700396032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,No migration background,East,5113,0.21180922854693787,0.18067326789621582,0.24686733703004615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Direct migration background,West,3642,0.162132750828108,0.13271016058744203,0.18851788511794723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Direct migration background,East,301,0.09737202147274007,0.04049970675476475,0.139516074639992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Indirect migration background,West,1446,0.1473721769814987,0.10923679511476139,0.1885232464783343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Indirect migration background,East,115,0.1821836306464414,0.005341665495084746,0.29505661037878567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,No migration background,West,13783,0.21124803850029641,0.1928774067987493,0.22856178895953475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,No migration background,East,4700,0.20075064370921236,0.17548503781288527,0.22183327549517778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Direct migration background,West,7368,0.17412484470564604,0.1487660373932412,0.2016355439323979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Direct migration background,East,878,0.17817984768482012,0.09603318867736854,0.24604141419123904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Indirect migration background,West,1414,0.14182904054494117,0.11019152803665763,0.17980730567891412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Indirect migration background,East,115,0.16362613745186477,0.02072970794674911,0.27845030834545675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,No migration background,West,9903,0.19964016874027965,0.1798101761008631,0.22213120247949733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
