year,age_gr,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,under 18 y.,West,,,,,,,,,,,,
1984,18-29 y.,West,3135,0.12937723393562636,0.12028861412391027,0.13846585374734247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,30-45 y.,West,3878,0.13254191001362803,0.12457426938790783,0.14050955063934822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,46-65 y.,West,3515,0.14451247380400767,0.13529924268648313,0.1537257049215322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,66 and older,West,1244,0.18404425743653485,0.16806634019991867,0.20002217467315103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,under 18 y.,West,,,,,,,,,,,,
1985,18-29 y.,West,2854,0.13673313568061154,0.1256580886898156,0.1478081826714075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,30-45 y.,West,3442,0.1591360376741514,0.14535203907615638,0.17292003627214644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,46-65 y.,West,3267,0.14395998726959117,0.1326916669385752,0.15522830760060713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,66 and older,West,1093,0.2000095187789347,0.1841314659564503,0.21588757160141908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,under 18 y.,West,,,,,,,,,,,,
1986,18-29 y.,West,2764,0.1568258356747187,0.14590360455093834,0.16774806679849905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,30-45 y.,West,3236,0.18346932015042566,0.15483847518129779,0.21210016511955354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,46-65 y.,West,3186,0.16469766701549185,0.14907551544979783,0.18031981858118587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,66 and older,West,1005,0.2472727474896185,0.20463600257789993,0.28990949240133707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,under 18 y.,West,,,,,,,,,,,,
1987,18-29 y.,West,2744,0.17744080750878996,0.1580507119716081,0.1968309030459718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,30-45 y.,West,3142,0.13832761725135578,0.12501057696733625,0.15164465753537532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,46-65 y.,West,3166,0.16365156236013656,0.14798558136661738,0.17931754335365574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,66 and older,West,1051,0.2773889616293412,0.2529544781192686,0.3018234451394138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,under 18 y.,West,,,,,,,,,,,,
1988,18-29 y.,West,2643,0.16937034456074934,0.15399712656014455,0.18474356256135413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,30-45 y.,West,2923,0.15122849791496956,0.13813914783283,0.16431784799710913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,46-65 y.,West,3061,0.16791010269602696,0.150872816332621,0.18494738905943292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,66 and older,West,1016,0.2848770431827898,0.24498543335815245,0.3247686530074271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,under 18 y.,West,,,,,,,,,,,,
1989,18-29 y.,West,2622,0.14578681603076268,0.13603192124532756,0.1555417108161978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,30-45 y.,West,2811,0.11211049747835292,0.10510651750936789,0.11911447744733794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,46-65 y.,West,2935,0.20297414881624476,0.17994000650511693,0.22600829112737258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,66 and older,West,981,0.285188080916109,0.22431457543966374,0.34606158639255424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,under 18 y.,West,,,,,,,,,,,,
1990,under 18 y.,East,,,,,,,,,,,,
1990,18-29 y.,West,,,,,,,,,,,,
1990,18-29 y.,East,,,,,,,,,,,,
1990,30-45 y.,West,,,,,,,,,,,,
1990,30-45 y.,East,,,,,,,,,,,,
1990,46-65 y.,West,,,,,,,,,,,,
1990,46-65 y.,East,,,,,,,,,,,,
1990,66 and older,West,,,,,,,,,,,,
1990,66 and older,East,,,,,,,,,,,,
1991,under 18 y.,West,,,,,,,,,,,,
1991,under 18 y.,East,,,,,,,,,,,,
1991,18-29 y.,West,2510,0.2159850062600888,0.19808228474051295,0.23388772777966463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,18-29 y.,East,,,,,,,,,,,,
1991,30-45 y.,West,2782,0.1434908956750546,0.1272541280617054,0.1597276632884038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,30-45 y.,East,,,,,,,,,,,,
1991,46-65 y.,West,2814,0.16683274697448353,0.1504510704720939,0.18321442347687314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,46-65 y.,East,,,,,,,,,,,,
1991,66 and older,West,1028,0.3076353274978973,0.28057021098938856,0.33470044400640603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,66 and older,East,,,,,,,,,,,,
1992,under 18 y.,West,,,,,,,,,,,,
1992,under 18 y.,East,,,,,,,,,,,,
1992,18-29 y.,West,2491,0.14634834747289807,0.13580513687500806,0.15689155807078808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,18-29 y.,East,831,0.1311107831657481,0.11672881651586382,0.14549274981563237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,30-45 y.,West,2795,0.15025116219378007,0.13661438009261512,0.16388794429494502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,30-45 y.,East,1415,0.10715357787578367,0.07491645073410165,0.1393907050174657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,46-65 y.,West,2770,0.15002506777983163,0.1372694403490279,0.16278069521063535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,46-65 y.,East,1207,0.14005233378601029,0.11102199515692474,0.16908267241509584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,66 and older,West,1032,0.30404831750577993,0.2805031982476855,0.32759343676387437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,66 and older,East,379,0.20306748874229028,0.1522722363388886,0.25386274114569196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,under 18 y.,West,,,,,,,,,,,,
1993,under 18 y.,East,,,,,,,,,,,,
1993,18-29 y.,West,,,,,,,,,,,,
1993,18-29 y.,East,,,,,,,,,,,,
1993,30-45 y.,West,,,,,,,,,,,,
1993,30-45 y.,East,,,,,,,,,,,,
1993,46-65 y.,West,,,,,,,,,,,,
1993,46-65 y.,East,,,,,,,,,,,,
1993,66 and older,West,,,,,,,,,,,,
1993,66 and older,East,,,,,,,,,,,,
1994,under 18 y.,West,,,,,,,,,,,,
1994,under 18 y.,East,,,,,,,,,,,,
1994,18-29 y.,West,2362,0.11785640460367043,0.10967553009040774,0.1260372791169331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,18-29 y.,East,768,0.12223181947078542,0.10767114559719174,0.1367924933443791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,30-45 y.,West,2787,0.12753769579526467,0.11851667551308531,0.13655871607744402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,30-45 y.,East,1334,0.11793611217598564,0.09870606599479355,0.13716615835717774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,46-65 y.,West,2662,0.18203373670313824,0.16101730842213693,0.20305016498413955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,46-65 y.,East,1173,0.11332269867551803,0.10213372527802665,0.12451167207300941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,66 and older,West,1071,0.3643027978335475,0.3344638101943299,0.3941417854727651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,66 and older,East,390,0.2986819656766314,0.25427103933079365,0.3430928920224692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,under 18 y.,West,,,,,,,,,,,,
1995,under 18 y.,East,,,,,,,,,,,,
1995,18-29 y.,West,2352,0.14475358525388662,0.1323834383570765,0.15712373215069675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,18-29 y.,East,749,0.13808026755435257,0.12200917794354031,0.15415135716516482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,30-45 y.,West,3135,0.13528877394868657,0.12533890233366363,0.14523864556370952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,30-45 y.,East,1271,0.10814663779347952,0.09607508974762324,0.1202181858393358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,46-65 y.,West,2738,0.16738492462898943,0.15333730364518763,0.18143254561279124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,46-65 y.,East,1160,0.15700350259954546,0.12776677746978052,0.1862402277293104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,66 and older,West,1089,0.2958556161297797,0.27392829473716024,0.3177829375223991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,66 and older,East,399,0.36816029212894186,0.3041854382023256,0.43213514605555814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,under 18 y.,West,,,,,,,,,,,,
1996,under 18 y.,East,,,,,,,,,,,,
1996,18-29 y.,West,2176,0.10934058481034235,0.10104023529474103,0.11764093432594368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,18-29 y.,East,750,0.17656669139360995,0.1564079777701104,0.1967254050171095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,30-45 y.,West,3152,0.1297900794751973,0.12125627900060892,0.13832387994978568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,30-45 y.,East,1251,0.14441599077751388,0.1262940731460308,0.16253790840899696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,46-65 y.,West,2689,0.20030745061866745,0.17867790149479895,0.22193699974253595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,46-65 y.,East,1158,0.15652684992919802,0.13640970940834693,0.1766439904500491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,66 and older,West,1112,0.35366468154572267,0.31803890113749445,0.3892904619539509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,66 and older,East,407,0.4864192505690123,0.3758312611262288,0.5970072400117958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,under 18 y.,West,,,,,,,,,,,,
1997,under 18 y.,East,,,,,,,,,,,,
1997,18-29 y.,West,2019,0.1166950925794733,0.10862590000817594,0.12476428515077066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,18-29 y.,East,748,0.1298197972231193,0.11550201319058896,0.1441375812556496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,30-45 y.,West,3148,0.12543993844743603,0.11733628150150549,0.13354359539336658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,30-45 y.,East,1180,0.12350505286645985,0.10701802117917597,0.13999208455374373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,46-65 y.,West,2650,0.21222058146806158,0.19036295364170724,0.23407820929441592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,46-65 y.,East,1167,0.3330011824272396,0.2727103254801487,0.3932920393743305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,66 and older,West,1119,0.3062030240206673,0.2782217689207278,0.3341842791206068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,66 and older,East,432,0.2229127963266349,0.19734749931883788,0.24847809333443194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,under 18 y.,West,,,,,,,,,,,,
1998,under 18 y.,East,,,,,,,,,,,,
1998,18-29 y.,West,2117,0.13192955595095457,0.12210761998672334,0.1417514919151858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,18-29 y.,East,797,0.14941377481252943,0.13332934621821757,0.1654982034068413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,30-45 y.,West,3560,0.13198679899587984,0.12196180175382922,0.14201179623793048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,30-45 y.,East,1243,0.1283746804670453,0.11307089347859586,0.14367846745549476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,46-65 y.,West,3097,0.2117727132671308,0.18353177061206344,0.24001365592219814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,46-65 y.,East,1258,0.16377114935361062,0.14974924532550765,0.17779305338171358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,66 and older,West,1357,0.2724972188336099,0.25311961749913264,0.29187482016808713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,66 and older,East,470,0.30145448636333727,0.26952760789844976,0.3333813648282248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,under 18 y.,West,,,,,,,,,,,,
1999,under 18 y.,East,,,,,,,,,,,,
1999,18-29 y.,West,1986,0.12080305416623732,0.11021586726415186,0.13139024106832278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,18-29 y.,East,758,0.15724282768594203,0.13720600398152977,0.1772796513903543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,30-45 y.,West,3473,0.12721384995284885,0.11870140936889824,0.13572629053679944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,30-45 y.,East,1220,0.1307926153972243,0.1175945456898022,0.14399068510464644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,46-65 y.,West,2923,0.19124078858321142,0.17794440159456487,0.20453717557185797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,46-65 y.,East,1231,0.1978684477948439,0.17607366446876094,0.21966323112092684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,66 and older,West,1302,0.3343018599934866,0.30653816706764164,0.36206555291933157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,66 and older,East,479,0.3363984342316154,0.2994709993319633,0.37332586913126753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,under 18 y.,West,,,,,,,,,,,,
2000,under 18 y.,East,,,,,,,,,,,,
