year,age_gr,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,male,,,,,,,,,,,,
1984,0-16 y.,female,,,,,,,,,,,,
1984,17-29 y.,male,1725,0.09835,0.05791,0.12607,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,17-29 y.,female,1689,0.14673,0.11855,0.16809,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,30-45 y.,male,1925,0.10721,0.07626,0.13540,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,30-45 y.,female,1953,0.15832,0.13386,0.18054,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,46-65 y.,male,1754,0.16072,0.13370,0.18596,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,46-65 y.,female,1761,0.13008,0.09332,0.15935,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,66 and older,male,497,0.18166,0.12252,0.22718,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,66 and older,female,747,0.18539,0.14663,0.23084,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,0-16 y.,male,,,,,,,,,,,,
1985,0-16 y.,female,,,,,,,,,,,,
1985,17-29 y.,male,1599,0.09170,0.05266,0.11943,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,17-29 y.,female,1518,0.17256,0.13940,0.20689,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,30-45 y.,male,1698,0.13697,0.07498,0.18428,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,30-45 y.,female,1744,0.18179,0.13309,0.22201,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,46-65 y.,male,1636,0.13767,0.10334,0.16210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
