year,quintil_oecd,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,male,1087,0.16186,0.10256,0.20630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,1st Quintile,female,1372,0.15813,0.12872,0.19035,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,2nd Quintile,male,1107,0.14877,0.10613,0.18905,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,2nd Quintile,female,1259,0.15426,0.11885,0.18222,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,3rd Quintile,male,1187,0.11894,0.09377,0.14185,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,3rd Quintile,female,1162,0.17200,0.12346,0.20870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,4th Quintile,male,1262,0.12052,0.08826,0.15084,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,4th Quintile,female,1207,0.14087,0.11019,0.17440,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,5th Quintile,male,1251,0.11961,0.09037,0.14378,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,5th Quintile,female,1135,0.13634,0.10622,0.16067,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,1st Quintile,male,988,0.16677,0.11017,0.20827,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,1st Quintile,female,1235,0.18565,0.13596,0.22639,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,2nd Quintile,male,1020,0.14061,0.09807,0.17713,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,2nd Quintile,female,1115,0.19233,0.14881,0.23672,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,3rd Quintile,male,1092,0.13559,0.07632,0.17932,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,3rd Quintile,female,1091,0.17555,0.12980,0.21379,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,4th Quintile,male,1148,0.12259,0.08939,0.15200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,4th Quintile,female,1062,0.16721,0.12119,0.22270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,5th Quintile,male,1118,0.10838,0.07523,0.13983,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,5th Quintile,female,1043,0.15219,0.11269,0.18735,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1986,1st Quintile,male,907,0.38687,0.00224,0.60509,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
