year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,2459,0.15959,0.13558,0.18360,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,2nd Quintile,2366,0.15182,0.12885,0.17478,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,3rd Quintile,2349,0.14595,0.12175,0.17014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,4th Quintile,2469,0.13072,0.11007,0.15136,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1984,5th Quintile,2386,0.12773,0.10917,0.14629,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,1st Quintile,2223,0.17811,0.14819,0.20803,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,2nd Quintile,2135,0.16919,0.13906,0.19932,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,3rd Quintile,2183,0.15651,0.12386,0.18917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,4th Quintile,2210,0.14448,0.11693,0.17203,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,5th Quintile,2161,0.12977,0.10524,0.15429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1986,1st Quintile,2050,0.26794,0.17359,0.36230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1986,2nd Quintile,2056,0.20695,0.14645,0.26745,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1986,3rd Quintile,2072,0.15945,0.13317,0.18572,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1986,4th Quintile,2184,0.14376,0.12070,0.16682,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1986,5th Quintile,2086,0.13972,0.11494,0.16450,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1987,1st Quintile,2005,0.20980,0.17914,0.24045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1987,2nd Quintile,2021,0.17002,0.13954,0.20050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1987,3rd Quintile,2074,0.19818,0.15685,0.23951,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1987,4th Quintile,2176,0.15148,0.10613,0.19683,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1987,5th Quintile,2061,0.17671,0.13323,0.22019,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1988,1st Quintile,1937,0.21926,0.17123,0.26729,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1988,2nd Quintile,1963,0.21506,0.16041,0.26971,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1988,3rd Quintile,1981,0.17947,0.12952,0.22942,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1988,4th Quintile,2052,0.13530,0.11071,0.15989,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1988,5th Quintile,1918,0.17363,0.14157,0.20570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1989,1st Quintile,1877,0.17476,0.14955,0.19996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1989,2nd Quintile,1936,0.18485,0.15597,0.21374,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1989,3rd Quintile,1872,0.19160,0.13564,0.24755,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1989,4th Quintile,2010,0.21594,0.13126,0.30062,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1989,5th Quintile,1834,0.12830,0.09218,0.16443,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1990,1st Quintile,,,,,,,,,,,,
1990,2nd Quintile,,,,,,,,,,,,
1990,3rd Quintile,,,,,,,,,,,,
1990,4th Quintile,,,,,,,,,,,,
1990,5th Quintile,,,,,,,,,,,,
1991,1st Quintile,1806,0.28236,0.24086,0.32385,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1991,2nd Quintile,1868,0.19708,0.15517,0.23899,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1991,3rd Quintile,1874,0.15650,0.11978,0.19322,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1991,4th Quintile,1921,0.17915,0.13256,0.22574,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1991,5th Quintile,1819,0.17433,0.13393,0.21473,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1992,1st Quintile,2734,0.20362,0.17671,0.23052,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1992,2nd Quintile,2810,0.17749,0.13978,0.21521,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1992,3rd Quintile,2638,0.17551,0.15228,0.19874,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1992,4th Quintile,2603,0.14315,0.12196,0.16433,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1992,5th Quintile,2357,0.15034,0.11292,0.18775,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1993,1st Quintile,,,,,,,,,,,,
1993,2nd Quintile,,,,,,,,,,,,
1993,3rd Quintile,,,,,,,,,,,,
1993,4th Quintile,,,,,,,,,,,,
1993,5th Quintile,,,,,,,,,,,,
1994,1st Quintile,2477,0.22255,0.19444,0.25065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1994,2nd Quintile,2663,0.21645,0.16737,0.26554,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1994,3rd Quintile,2675,0.15950,0.13551,0.18349,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1994,4th Quintile,2528,0.16096,0.13377,0.18815,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1994,5th Quintile,2382,0.14529,0.12269,0.16788,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1995,1st Quintile,2505,0.22044,0.18870,0.25219,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1995,2nd Quintile,2834,0.20487,0.17533,0.23442,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1995,3rd Quintile,2683,0.18620,0.15652,0.21588,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1995,4th Quintile,2644,0.14507,0.11637,0.17376,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1995,5th Quintile,2443,0.13400,0.11420,0.15379,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1996,1st Quintile,2510,0.26512,0.21558,0.31466,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1996,2nd Quintile,2706,0.17942,0.15313,0.20572,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1996,3rd Quintile,2628,0.23933,0.18897,0.28970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1996,4th Quintile,2685,0.16253,0.13623,0.18883,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1996,5th Quintile,2379,0.13679,0.10898,0.16459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
