year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,12051,0.14255560925192876,0.13056157135230895,0.15258265694869472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,West,10919,0.15450289550930493,0.14065499222852232,0.16814220585624678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,West,10454,0.18106482569970966,0.151657356254363,0.2068991885228653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,West,10340,0.18050259953820288,0.15998557383057557,0.1987744167459761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,West,9853,0.18393540314785675,0.15749928209333672,0.2029616709636424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,West,9530,0.17862597391727933,0.15082678970251828,0.2040428283760035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,West,,,,,,,,,,,,
1990,East,,,,,,,,,,,,
1991,West,9288,0.1963246232787028,0.17287151457675654,0.21810753830921834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,East,,,,,,,,,,,,
1992,West,9237,0.17687199186665092,0.15759284221015687,0.1939231338989399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,East,3908,0.13749819191876309,0.1035983603454341,0.16689008627027552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,West,,,,,,,,,,,,
1993,East,,,,,,,,,,,,
1994,West,8999,0.18725281078426992,0.16820335481015003,0.20684549933071794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,East,3733,0.14686125026504812,0.12721885256190765,0.16528254644698204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,West,9459,0.17638176864466837,0.15775902369105183,0.19364139006801273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,East,3654,0.1746375175425544,0.14403437742651842,0.19952496251650378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,West,9269,0.18998541650929507,0.16987132369352995,0.21275380141862654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,East,3644,0.21265870177348678,0.15054027640347378,0.25363759744055875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,West,9092,0.18616095236918587,0.16353932117151587,0.20721435688800724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,East,3608,0.21303381217521736,0.13904125226379854,0.26815726478049046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,West,10298,0.18487658715445462,0.15205906084215356,0.20566824780775547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,East,3838,0.1742840396340419,0.1515602918123846,0.1949122986927723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,West,9830,0.18708330175665253,0.1679942000955821,0.20324536648855004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,East,3762,0.19577211020687219,0.17090322682253456,0.21917251022056894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,West,18161,0.1867642659288763,0.17243715427753475,0.20261907641483287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,East,5823,0.20325129100034148,0.18380514874505402,0.2199422891215366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,West,16401,0.17022135256947285,0.16033968568413207,0.17879928982599147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,East,5413,0.16273720719471954,0.1458343618909738,0.17635376313924575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,West,17528,0.1635061303822171,0.1516273654689923,0.1725320793137159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,East,5415,0.192623173869391,0.1701111423011322,0.21645788480850314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,West,16724,0.17077891983581334,0.15957909543148288,0.18332931888111137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,East,5318,0.18296620187548254,0.1605628013730869,0.20430830513147416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,West,16302,0.1746535071690274,0.1601832931496016,0.18642381415127604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,East,5206,0.1857388799557299,0.16718078171740117,0.20440765694449456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,West,15578,0.15495507891112822,0.144273510454951,0.16484997340004956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,East,5002,0.1904479742773655,0.16347560770341032,0.2146466366600049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,West,16630,0.16016259225538884,0.15134347193032527,0.16973973614600815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,East,5257,0.21923503131787944,0.18524938690688159,0.2509821398660773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,West,15439,0.1764103865024651,0.16344319308074154,0.18768211966729237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,East,4983,0.17479804165469218,0.15561832507752163,0.193182069511432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,West,14465,0.15585453790778417,0.14419881346969318,0.16618540500903206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,East,4736,0.1745090207101349,0.1563439021048522,0.19432101462670712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,West,13411,0.18385148178392935,0.167156973509968,0.20057771349509057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,East,4515,0.18091606345244549,0.15542609347211336,0.20089739051649402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,West,18423,0.17682674427182263,0.16527873832800344,0.19035695939665379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,East,5450,0.1807684647180636,0.16031342483216965,0.199198670595894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,West,21986,0.1842572864193148,0.1729639610599053,0.19704185657262796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,East,6290,0.18859376585403628,0.16965625241306098,0.20522824917779287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,West,21370,0.19484412506969148,0.1822933950526889,0.20769180099100182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,East,6145,0.21188841172648717,0.19273367758801976,0.23241337152381933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,West,19882,0.199378843548957,0.18841197281712244,0.2127654392202394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,East,5711,0.2110346895475018,0.18063351802288072,0.2337641825588589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,West,17993,0.18622552208470428,0.17402207802455397,0.19978968171218586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,East,5261,0.1990410322574412,0.17893977587465118,0.22320523994615646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,West,19712,0.19511276630000932,0.17927941329114688,0.20768928681286092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,East,5234,0.20039946994315022,0.17891791258153078,0.22272418495899016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,West,19060,0.19798043473932636,0.17183865373977703,0.21563463468794974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,East,5000,0.19008824626612353,0.16462222370600452,0.21415224757350182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,West,20743,0.19536628323878164,0.1821098730746546,0.20838431088742146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,East,5565,0.21702600459083388,0.18526833317707184,0.24423116256931782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,West,20005,0.18767573862323342,0.17632943927992448,0.20005332780684157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,East,5455,0.22816337330368086,0.19503166966273,0.2603959323414132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,West,20020,0.19453548294368805,0.18089899594298953,0.20611666419020683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,East,5529,0.20648799556281627,0.17727026792356007,0.235400832492709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,West,22565,0.20070872314550903,0.18089352241987638,0.21342538240605874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,East,5693,0.19904035318274216,0.1764173372651995,0.2232702208295189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,West,13520,0.1929869879901691,0.1749874585353439,0.2109941233326197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,East,3605,0.19399509747097077,0.13079115852572143,0.23319574174408897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
