year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,8582,0.14319386360821237,0.13741442326047024,0.1489733039559545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,Direct migration background,3344,0.14174017557713464,0.13453445677614723,0.14894589437812206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,Indirect migration background,125,0.012499207878026568,0.0019953521676872345,0.023003063588365902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,No migration background,7896,0.15572808206857852,0.14833696933107055,0.1631191948060865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,Direct migration background,2883,0.14467813360627937,0.13235804456843187,0.15699822264412688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,Indirect migration background,140,0.11858780895472727,0.09150517297548952,0.14567044493396503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,No migration background,7500,0.17303574275686795,0.16108983910498925,0.18498164640874665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,Direct migration background,2801,0.24639536052586636,0.21034308257269962,0.2824476384790331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,Indirect migration background,153,0.3017876589914647,0.2289087787555078,0.3746665392274216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,No migration background,7376,0.18281488858056197,0.17245180304081154,0.1931779741203124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,Direct migration background,2792,0.16160947980664572,0.14950275894415468,0.17371620066913676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,Indirect migration background,172,0.16451948611865977,0.12954357929789603,0.1994953929394235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,No migration background,6991,0.1854847706480772,0.17426312926673265,0.19670641202942174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Direct migration background,2643,0.17615858484107524,0.16076599962980423,0.19155117005234626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Indirect migration background,219,0.10207464822485918,0.07260392837949453,0.13154536807022382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,No migration background,6718,0.1812779028860274,0.1672209177515565,0.1953348880204983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,Direct migration background,2557,0.1636151343151224,0.14820370969250735,0.17902655893773745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,Indirect migration background,255,0.0977918173995378,0.07658053606288635,0.11900309873618924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,No migration background,,,,,,,,,,,,
1990,Direct migration background,,,,,,,,,,,,
1990,Indirect migration background,,,,,,,,,,,,
1991,No migration background,6495,0.20309528755148942,0.19179892680815952,0.21439164829481933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,Direct migration background,2452,0.16022738932033675,0.14882636916562195,0.17162840947505156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,Indirect migration background,341,0.07526662298024644,0.06136649343470495,0.08916675252578794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,No migration background,10225,0.17202853647908944,0.16442237542834254,0.17963469752983635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
