year,bula_h,quintil_oecd_hh,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Berlin,1st Quintile,No,0.32999,51,168,0.25867,0.40130
2015,Berlin,2nd Quintile,Yes,0.77743,115,115,0.70106,0.85379
2015,Berlin,3rd Quintile,Yes,0.88870,95,95,0.82512,0.95228
2015,Berlin,4th Quintile,Yes,0.84420,100,100,0.77276,0.91564
2015,Berlin,5th Quintile,Yes,0.87503,97,97,0.80888,0.94118
2015,Brandenburg,1st Quintile,Yes,0.68105,116,170,0.61078,0.75132
2015,Brandenburg,1st Quintile,No,0.31895,54,170,0.24868,0.38922
2015,Brandenburg,2nd Quintile,Yes,0.68882,95,142,0.61240,0.76524
2015,Brandenburg,2nd Quintile,No,0.31118,47,142,0.23476,0.38760
2015,Brandenburg,3rd Quintile,Yes,0.71622,93,130,0.63842,0.79402
2015,Brandenburg,3rd Quintile,No,0.28378,37,130,0.20598,0.36158
2015,Brandenburg,4th Quintile,Yes,0.80420,74,74,0.71318,0.89523
2015,Brandenburg,5th Quintile,Yes,0.77742,62,62,0.67302,0.88181
2015,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.47012,61,95,0.36922,0.57101
2015,Mecklenburg-Western Pomerania,1st Quintile,No,0.52988,34,95,0.42899,0.63078
2015,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.72690,78,114,0.64475,0.80905
2015,Mecklenburg-Western Pomerania,2nd Quintile,No,0.27310,36,114,0.19095,0.35525
2015,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.72775,50,50,0.60312,0.85239
2015,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.79767,32,32,0.65625,0.93909
2015,Saxony,1st Quintile,Yes,0.55269,127,213,0.48576,0.61963
2015,Saxony,1st Quintile,No,0.44476,86,213,0.37787,0.51165
2015,Saxony,2nd Quintile,Yes,0.62582,181,280,0.56904,0.68260
2015,Saxony,2nd Quintile,No,0.37418,99,280,0.31740,0.43096
2015,Saxony,3rd Quintile,Yes,0.67945,129,186,0.61220,0.74670
2015,Saxony,3rd Quintile,No,0.30828,57,186,0.24174,0.37482
2015,Saxony,4th Quintile,Yes,0.69684,111,150,0.62304,0.77064
2015,Saxony,4th Quintile,No,0.30316,39,150,0.22936,0.37696
2015,Saxony,5th Quintile,Yes,0.82366,71,71,0.73438,0.91294
2015,Saxony-Anhalt,1st Quintile,Yes,0.53129,78,162,0.45420,0.60837
2015,Saxony-Anhalt,1st Quintile,No,0.46871,84,162,0.39163,0.54580
2015,Saxony-Anhalt,2nd Quintile,Yes,0.58696,92,150,0.50790,0.66602
2015,Saxony-Anhalt,2nd Quintile,No,0.41304,58,150,0.33398,0.49210
2015,Saxony-Anhalt,3rd Quintile,Yes,0.75700,79,79,0.66182,0.85219
2015,Saxony-Anhalt,4th Quintile,Yes,0.65539,58,58,0.53201,0.77877
2015,Saxony-Anhalt,5th Quintile,Yes,0.67548,38,38,0.52461,0.82634
2015,Thuringa,1st Quintile,Yes,0.51941,87,162,0.44224,0.59659
2015,Thuringa,1st Quintile,No,0.48059,75,162,0.40341,0.55776
2015,Thuringa,2nd Quintile,Yes,0.64931,111,169,0.57715,0.72147
2015,Thuringa,2nd Quintile,No,0.35069,58,169,0.27853,0.42285
2015,Thuringa,3rd Quintile,Yes,0.68964,78,111,0.60318,0.77610
2015,Thuringa,3rd Quintile,No,0.31036,33,111,0.22390,0.39682
2015,Thuringa,4th Quintile,Yes,0.65283,55,55,0.52585,0.77981
2015,Thuringa,5th Quintile,Yes,0.91364,52,52,0.83655,0.99073
2016,Schleswig-Holstein,1st Quintile,Yes,0.67830,159,253,0.62062,0.73597
2016,Schleswig-Holstein,1st Quintile,No,0.32170,94,253,0.26403,0.37938
2016,Schleswig-Holstein,2nd Quintile,Yes,0.73842,91,91,0.64762,0.82922
2016,Schleswig-Holstein,3rd Quintile,Yes,0.90728,87,87,0.84597,0.96858
2016,Schleswig-Holstein,4th Quintile,Yes,0.91249,84,84,0.85170,0.97328
2016,Schleswig-Holstein,5th Quintile,Yes,0.97040,79,79,0.93279,1.00801
2016,Hamburg,1st Quintile,Yes,0.81127,54,54,0.70592,0.91662
2016,Hamburg,2nd Quintile,Yes,0.97835,51,51,0.93802,1.01869
2016,Hamburg,3rd Quintile,Yes,0.85152,33,33,0.72832,0.97472
2016,Hamburg,4th Quintile,Yes,0.95196,53,53,0.89384,1.01009
2016,Hamburg,5th Quintile,Yes,0.81912,61,61,0.72172,0.91652
2016,Lower Saxony,1st Quintile,Yes,0.70913,350,533,0.67054,0.74772
2016,Lower Saxony,1st Quintile,No,0.29080,183,533,0.25221,0.32939
2016,Lower Saxony,2nd Quintile,Yes,0.84746,206,250,0.80280,0.89212
2016,Lower Saxony,2nd Quintile,No,0.15103,44,250,0.10656,0.19551
2016,Lower Saxony,3rd Quintile,Yes,0.84666,210,210,0.79781,0.89551
2016,Lower Saxony,4th Quintile,Yes,0.90019,254,254,0.86326,0.93713
2016,Lower Saxony,5th Quintile,Yes,0.92927,258,258,0.89792,0.96061
2016,Bremen,1st Quintile,Yes,0.89108,45,45,0.79903,0.98313
2016,North Rhine-Westphalia,1st Quintile,Yes,0.63291,720,1155,0.60510,0.66072
2016,North Rhine-Westphalia,1st Quintile,No,0.36709,435,1155,0.33928,0.39490
2016,North Rhine-Westphalia,2nd Quintile,Yes,0.80449,482,575,0.77205,0.83694
2016,North Rhine-Westphalia,2nd Quintile,No,0.19551,93,575,0.16306,0.22795
2016,North Rhine-Westphalia,3rd Quintile,Yes,0.86456,440,523,0.83520,0.89391
2016,North Rhine-Westphalia,3rd Quintile,No,0.13544,83,523,0.10609,0.16480
2016,North Rhine-Westphalia,4th Quintile,Yes,0.89256,478,542,0.86646,0.91865
2016,North Rhine-Westphalia,4th Quintile,No,0.10744,64,542,0.08135,0.13354
2016,North Rhine-Westphalia,5th Quintile,Yes,0.95007,558,558,0.93198,0.96816
2016,Hesse,1st Quintile,Yes,0.64458,202,344,0.59392,0.69523
2016,Hesse,1st Quintile,No,0.35542,142,344,0.30477,0.40608
2016,Hesse,2nd Quintile,Yes,0.77371,153,187,0.71357,0.83384
2016,Hesse,2nd Quintile,No,0.22629,34,187,0.16616,0.28643
2016,Hesse,3rd Quintile,Yes,0.87789,143,143,0.82404,0.93174
2016,Hesse,4th Quintile,Yes,0.80992,147,147,0.74627,0.87357
2016,Hesse,5th Quintile,Yes,0.92895,233,233,0.89589,0.96201
2016,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.59030,219,383,0.54098,0.63961
2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.40970,164,383,0.36039,0.45902
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.77360,148,192,0.71425,0.83295
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.22640,44,192,0.16705,0.28575
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.85254,141,141,0.79381,0.91128
2016,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.90075,135,135,0.85012,0.95137
2016,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.85966,141,141,0.80212,0.91719
2016,Baden-Wuerttemberg,1st Quintile,Yes,0.68366,281,462,0.64121,0.72611
2016,Baden-Wuerttemberg,1st Quintile,No,0.30686,181,462,0.26476,0.34896
2016,Baden-Wuerttemberg,2nd Quintile,Yes,0.83164,249,300,0.78923,0.87406
2016,Baden-Wuerttemberg,2nd Quintile,No,0.16836,51,300,0.12594,0.21077
2016,Baden-Wuerttemberg,3rd Quintile,Yes,0.89208,291,331,0.85860,0.92555
2016,Baden-Wuerttemberg,3rd Quintile,No,0.10792,40,331,0.07445,0.14140
2016,Baden-Wuerttemberg,4th Quintile,Yes,0.86253,318,356,0.82671,0.89835
2016,Baden-Wuerttemberg,4th Quintile,No,0.13747,38,356,0.10165,0.17329
2016,Baden-Wuerttemberg,5th Quintile,Yes,0.91659,383,414,0.88992,0.94326
2016,Baden-Wuerttemberg,5th Quintile,No,0.08341,31,414,0.05674,0.11008
2016,Bavaria,1st Quintile,Yes,0.68139,396,597,0.64398,0.71880
2016,Bavaria,1st Quintile,No,0.31861,201,597,0.28120,0.35602
2016,Bavaria,2nd Quintile,Yes,0.79781,409,495,0.76240,0.83323
2016,Bavaria,2nd Quintile,No,0.20155,86,495,0.16617,0.23692
2016,Bavaria,3rd Quintile,Yes,0.86613,390,447,0.83453,0.89773
2016,Bavaria,3rd Quintile,No,0.13387,57,447,0.10227,0.16547
2016,Bavaria,4th Quintile,Yes,0.92944,433,467,0.90619,0.95269
2016,Bavaria,4th Quintile,No,0.07056,34,467,0.04731,0.09381
2016,Bavaria,5th Quintile,Yes,0.91788,480,522,0.89430,0.94145
2016,Bavaria,5th Quintile,No,0.08212,42,522,0.05855,0.10570
2016,Berlin,1st Quintile,Yes,0.65689,151,212,0.59283,0.72095
2016,Berlin,1st Quintile,No,0.34290,61,212,0.27885,0.40695
2016,Berlin,2nd Quintile,Yes,0.79595,85,85,0.70977,0.88214
2016,Berlin,3rd Quintile,Yes,0.86480,97,97,0.79640,0.93320
2016,Berlin,4th Quintile,Yes,0.84131,105,105,0.77109,0.91154
2016,Berlin,5th Quintile,Yes,0.90286,95,95,0.84299,0.96273
2016,Brandenburg,1st Quintile,Yes,0.64259,146,223,0.57955,0.70563
2016,Brandenburg,1st Quintile,No,0.35741,77,223,0.29437,0.42045
2016,Brandenburg,2nd Quintile,Yes,0.66752,99,148,0.59136,0.74367
2016,Brandenburg,2nd Quintile,No,0.33248,49,148,0.25633,0.40864
2016,Brandenburg,3rd Quintile,Yes,0.77958,93,130,0.70804,0.85111
2016,Brandenburg,3rd Quintile,No,0.22042,37,130,0.14889,0.29196
2016,Brandenburg,4th Quintile,Yes,0.67143,54,54,0.54497,0.79788
2016,Brandenburg,5th Quintile,Yes,0.87215,63,63,0.78903,0.95527
2016,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.45764,98,152,0.37817,0.53710
2016,Mecklenburg-Western Pomerania,1st Quintile,No,0.54236,54,152,0.46290,0.62183
2016,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.71244,59,59,0.59596,0.82893
2016,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.70429,48,48,0.57381,0.83476
2016,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.85329,36,36,0.73607,0.97051
2016,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.94135,32,32,0.85864,1.02407
2016,Saxony,1st Quintile,Yes,0.56657,171,321,0.51228,0.62087
2016,Saxony,1st Quintile,No,0.43030,150,321,0.37605,0.48455
2016,Saxony,2nd Quintile,Yes,0.64202,155,233,0.58033,0.70371
2016,Saxony,2nd Quintile,No,0.35798,78,233,0.29629,0.41967
2016,Saxony,3rd Quintile,Yes,0.68980,150,206,0.62647,0.75312
2016,Saxony,3rd Quintile,No,0.31020,56,206,0.24688,0.37353
2016,Saxony,4th Quintile,Yes,0.72952,101,101,0.64246,0.81659
2016,Saxony,5th Quintile,Yes,0.91310,70,70,0.84664,0.97957
2016,Saxony-Anhalt,1st Quintile,Yes,0.55017,100,220,0.48429,0.61606
2016,Saxony-Anhalt,1st Quintile,No,0.44983,120,220,0.38394,0.51571
2016,Saxony-Anhalt,2nd Quintile,Yes,0.58498,80,134,0.50124,0.66872
2016,Saxony-Anhalt,2nd Quintile,No,0.41502,54,134,0.33128,0.49876
2016,Saxony-Anhalt,3rd Quintile,Yes,0.65986,70,70,0.54807,0.77164
2016,Saxony-Anhalt,4th Quintile,Yes,0.71715,53,53,0.59473,0.83957
2016,Saxony-Anhalt,5th Quintile,Yes,0.56150,33,33,0.38957,0.73342
2016,Thuringa,1st Quintile,Yes,0.49419,120,205,0.42558,0.56280
2016,Thuringa,1st Quintile,No,0.50581,85,205,0.43720,0.57442
2016,Thuringa,2nd Quintile,Yes,0.61506,100,144,0.53530,0.69481
2016,Thuringa,2nd Quintile,No,0.37275,44,144,0.29349,0.45200
2016,Thuringa,3rd Quintile,Yes,0.73127,80,112,0.64880,0.81374
2016,Thuringa,3rd Quintile,No,0.26873,32,112,0.18626,0.35120
2016,Thuringa,4th Quintile,Yes,0.79915,67,67,0.70250,0.89581
2016,Thuringa,5th Quintile,Yes,0.89199,48,48,0.80326,0.98073
2017,Schleswig-Holstein,1st Quintile,Yes,0.61696,178,278,0.55972,0.67421
2017,Schleswig-Holstein,1st Quintile,No,0.38304,100,278,0.32579,0.44028
2017,Schleswig-Holstein,2nd Quintile,Yes,0.79277,96,96,0.71126,0.87427
2017,Schleswig-Holstein,3rd Quintile,Yes,0.95923,103,103,0.92085,0.99761
2017,Schleswig-Holstein,4th Quintile,Yes,0.90374,103,103,0.84650,0.96098
2017,Schleswig-Holstein,5th Quintile,Yes,0.94865,92,92,0.90330,0.99400
2017,Hamburg,1st Quintile,Yes,0.86252,75,75,0.78406,0.94098
2017,Hamburg,2nd Quintile,Yes,0.88061,45,45,0.78480,0.97642
2017,Hamburg,3rd Quintile,Yes,0.96439,48,48,0.91142,1.01737
2017,Hamburg,4th Quintile,Yes,0.86333,57,57,0.77336,0.95330
2017,Hamburg,5th Quintile,Yes,0.98968,76,76,0.96680,1.01255
2017,Lower Saxony,1st Quintile,Yes,0.71600,442,675,0.68196,0.75005
2017,Lower Saxony,1st Quintile,No,0.28400,233,675,0.24995,0.31804
2017,Lower Saxony,2nd Quintile,Yes,0.83001,257,310,0.78813,0.87189
2017,Lower Saxony,2nd Quintile,No,0.16999,53,310,0.12811,0.21187
2017,Lower Saxony,3rd Quintile,Yes,0.89079,279,279,0.85412,0.92745
2017,Lower Saxony,4th Quintile,Yes,0.89530,280,280,0.85937,0.93123
2017,Lower Saxony,5th Quintile,Yes,0.96599,286,286,0.94495,0.98703
2017,Bremen,1st Quintile,Yes,0.78624,52,52,0.67373,0.89876
2017,North Rhine-Westphalia,1st Quintile,Yes,0.66967,821,1296,0.64405,0.69529
2017,North Rhine-Westphalia,1st Quintile,No,0.33033,475,1296,0.30471,0.35595
2017,North Rhine-Westphalia,2nd Quintile,Yes,0.78891,491,615,0.75663,0.82119
2017,North Rhine-Westphalia,2nd Quintile,No,0.21109,124,615,0.17881,0.24337
2017,North Rhine-Westphalia,3rd Quintile,Yes,0.87421,520,604,0.84775,0.90068
2017,North Rhine-Westphalia,3rd Quintile,No,0.12579,84,604,0.09932,0.15225
2017,North Rhine-Westphalia,4th Quintile,Yes,0.86975,563,628,0.84340,0.89609
2017,North Rhine-Westphalia,4th Quintile,No,0.13025,65,628,0.10391,0.15660
2017,North Rhine-Westphalia,5th Quintile,Yes,0.93812,631,667,0.91982,0.95642
2017,North Rhine-Westphalia,5th Quintile,No,0.06188,36,667,0.04358,0.08018
2017,Hesse,1st Quintile,Yes,0.57822,230,419,0.53087,0.62556
2017,Hesse,1st Quintile,No,0.42178,189,419,0.37444,0.46913
2017,Hesse,2nd Quintile,Yes,0.73419,132,171,0.66778,0.80060
2017,Hesse,2nd Quintile,No,0.26581,39,171,0.19940,0.33222
2017,Hesse,3rd Quintile,Yes,0.84537,173,204,0.79563,0.89510
2017,Hesse,3rd Quintile,No,0.15463,31,204,0.10490,0.20437
2017,Hesse,4th Quintile,Yes,0.85267,184,216,0.80529,0.90005
2017,Hesse,4th Quintile,No,0.14733,32,216,0.09995,0.19471
2017,Hesse,5th Quintile,Yes,0.92360,238,238,0.88979,0.95742
2017,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.62452,204,357,0.57422,0.67483
2017,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.37548,153,357,0.32517,0.42578
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.76768,159,206,0.70987,0.82549
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.23232,47,206,0.17451,0.29013
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.80081,146,146,0.73580,0.86582
2017,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.91480,150,150,0.86997,0.95963
2017,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.85693,145,145,0.79974,0.91412
2017,Baden-Wuerttemberg,1st Quintile,Yes,0.71253,283,484,0.67217,0.75289
2017,Baden-Wuerttemberg,1st Quintile,No,0.28747,201,484,0.24711,0.32783
2017,Baden-Wuerttemberg,2nd Quintile,Yes,0.83193,241,299,0.78947,0.87438
2017,Baden-Wuerttemberg,2nd Quintile,No,0.16807,58,299,0.12562,0.21053
2017,Baden-Wuerttemberg,3rd Quintile,Yes,0.90993,303,341,0.87950,0.94036
2017,Baden-Wuerttemberg,3rd Quintile,No,0.09007,38,341,0.05964,0.12050
2017,Baden-Wuerttemberg,4th Quintile,Yes,0.89541,378,413,0.86586,0.92496
2017,Baden-Wuerttemberg,4th Quintile,No,0.10459,35,413,0.07504,0.13414
2017,Baden-Wuerttemberg,5th Quintile,Yes,0.90146,428,465,0.87434,0.92858
2017,Baden-Wuerttemberg,5th Quintile,No,0.09854,37,465,0.07142,0.12566
2017,Bavaria,1st Quintile,Yes,0.65338,391,612,0.61564,0.69111
2017,Bavaria,1st Quintile,No,0.34662,221,612,0.30889,0.38436
2017,Bavaria,2nd Quintile,Yes,0.83255,441,518,0.80037,0.86474
2017,Bavaria,2nd Quintile,No,0.16745,77,518,0.13526,0.19963
2017,Bavaria,3rd Quintile,Yes,0.82577,440,513,0.79291,0.85862
2017,Bavaria,3rd Quintile,No,0.17423,73,513,0.14138,0.20709
2017,Bavaria,4th Quintile,Yes,0.88229,477,524,0.85467,0.90991
2017,Bavaria,4th Quintile,No,0.11771,47,524,0.09009,0.14533
2017,Bavaria,5th Quintile,Yes,0.91639,541,586,0.89396,0.93882
2017,Bavaria,5th Quintile,No,0.08361,45,586,0.06118,0.10604
2017,Berlin,1st Quintile,Yes,0.66743,156,226,0.60587,0.72899
2017,Berlin,1st Quintile,No,0.32691,70,226,0.26561,0.38820
2017,Berlin,2nd Quintile,Yes,0.77940,114,147,0.71214,0.84666
2017,Berlin,2nd Quintile,No,0.22060,33,147,0.15334,0.28786
2017,Berlin,3rd Quintile,Yes,0.83316,97,97,0.75858,0.90775
2017,Berlin,4th Quintile,Yes,0.84304,98,98,0.77064,0.91543
2017,Berlin,5th Quintile,Yes,0.88949,104,104,0.82894,0.95004
2017,Brandenburg,1st Quintile,Yes,0.63724,152,224,0.57413,0.70034
2017,Brandenburg,1st Quintile,No,0.36276,72,224,0.29966,0.42587
2017,Brandenburg,2nd Quintile,Yes,0.71851,115,169,0.65051,0.78652
2017,Brandenburg,2nd Quintile,No,0.28149,54,169,0.21348,0.34949
2017,Brandenburg,3rd Quintile,Yes,0.66689,94,146,0.59017,0.74361
2017,Brandenburg,3rd Quintile,No,0.33311,52,146,0.25639,0.40983
2017,Brandenburg,4th Quintile,Yes,0.88825,75,75,0.81647,0.96004
2017,Brandenburg,5th Quintile,Yes,0.90444,66,66,0.83297,0.97591
2017,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.52314,101,150,0.44294,0.60334
2017,Mecklenburg-Western Pomerania,1st Quintile,No,0.47686,49,150,0.39666,0.55706
2017,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.71211,68,68,0.60369,0.82053
2017,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.71244,62,62,0.59885,0.82603
2017,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.89358,37,37,0.79285,0.99432
2017,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.93723,36,36,0.85687,1.01759
2017,Saxony,1st Quintile,Yes,0.55314,195,329,0.49934,0.60695
2017,Saxony,1st Quintile,No,0.44686,134,329,0.39305,0.50066
2017,Saxony,2nd Quintile,Yes,0.60622,172,268,0.54761,0.66483
2017,Saxony,2nd Quintile,No,0.39378,96,268,0.33517,0.45239
2017,Saxony,3rd Quintile,Yes,0.70845,167,222,0.64853,0.76837
2017,Saxony,3rd Quintile,No,0.26415,55,222,0.20602,0.32227
2017,Saxony,4th Quintile,Yes,0.65252,119,166,0.57986,0.72518
2017,Saxony,4th Quintile,No,0.33464,47,166,0.26264,0.40664
2017,Saxony,5th Quintile,Yes,0.76883,77,77,0.67405,0.86362
2017,Saxony-Anhalt,1st Quintile,Yes,0.56828,108,229,0.50399,0.63257
2017,Saxony-Anhalt,1st Quintile,No,0.43052,121,229,0.36625,0.49479
2017,Saxony-Anhalt,2nd Quintile,Yes,0.56703,85,145,0.48610,0.64796
2017,Saxony-Anhalt,2nd Quintile,No,0.43297,60,145,0.35204,0.51390
2017,Saxony-Anhalt,3rd Quintile,Yes,0.57250,66,102,0.47601,0.66898
2017,Saxony-Anhalt,3rd Quintile,No,0.42750,36,102,0.33102,0.52399
2017,Saxony-Anhalt,4th Quintile,Yes,0.74249,60,60,0.63092,0.85407
2017,Saxony-Anhalt,5th Quintile,Yes,0.75019,47,47,0.62508,0.87529
2017,Thuringa,1st Quintile,Yes,0.53645,110,195,0.46627,0.60662
2017,Thuringa,1st Quintile,No,0.46355,85,195,0.39338,0.53373
2017,Thuringa,2nd Quintile,Yes,0.57324,115,177,0.50017,0.64631
2017,Thuringa,2nd Quintile,No,0.42676,62,177,0.35369,0.49983
2017,Thuringa,3rd Quintile,Yes,0.75203,90,123,0.67541,0.82866
2017,Thuringa,3rd Quintile,No,0.24797,33,123,0.17134,0.32459
2017,Thuringa,4th Quintile,Yes,0.78497,74,74,0.69072,0.87921
2017,Thuringa,5th Quintile,Yes,0.87516,52,52,0.78445,0.96588
2018,Schleswig-Holstein,1st Quintile,Yes,0.65458,150,227,0.59258,0.71657
2018,Schleswig-Holstein,1st Quintile,No,0.34315,77,227,0.28125,0.40505
2018,Schleswig-Holstein,2nd Quintile,Yes,0.88289,114,114,0.82360,0.94217
2018,Schleswig-Holstein,3rd Quintile,Yes,0.89999,107,107,0.84288,0.95710
2018,Schleswig-Holstein,4th Quintile,Yes,0.92930,86,86,0.87480,0.98379
2018,Hamburg,1st Quintile,Yes,0.89168,89,89,0.82675,0.95662
2018,Hamburg,2nd Quintile,Yes,0.91943,49,49,0.84243,0.99643
2018,Hamburg,3rd Quintile,Yes,0.98266,56,56,0.94817,1.01716
2018,Hamburg,4th Quintile,Yes,0.89012,58,58,0.80893,0.97131
2018,Hamburg,5th Quintile,Yes,0.97962,72,72,0.94675,1.01249
2018,Lower Saxony,1st Quintile,Yes,0.71928,399,584,0.68280,0.75575
2018,Lower Saxony,1st Quintile,No,0.27837,185,584,0.24198,0.31475
2018,Lower Saxony,2nd Quintile,Yes,0.86663,258,312,0.82885,0.90442
2018,Lower Saxony,2nd Quintile,No,0.13337,54,312,0.09558,0.17115
2018,Lower Saxony,3rd Quintile,Yes,0.87424,255,292,0.83614,0.91234
2018,Lower Saxony,3rd Quintile,No,0.12576,37,292,0.08766,0.16386
2018,Lower Saxony,4th Quintile,Yes,0.94124,249,249,0.91197,0.97051
2018,Lower Saxony,5th Quintile,Yes,0.94352,294,294,0.91709,0.96995
2018,Bremen,1st Quintile,Yes,0.91733,58,58,0.84584,0.98882
2018,North Rhine-Westphalia,1st Quintile,Yes,0.63432,729,1122,0.60612,0.66251
2018,North Rhine-Westphalia,1st Quintile,No,0.36270,393,1122,0.33455,0.39084
2018,North Rhine-Westphalia,2nd Quintile,Yes,0.81506,538,681,0.78588,0.84424
2018,North Rhine-Westphalia,2nd Quintile,No,0.18463,143,681,0.15546,0.21379
2018,North Rhine-Westphalia,3rd Quintile,Yes,0.86593,512,612,0.83891,0.89294
2018,North Rhine-Westphalia,3rd Quintile,No,0.13407,100,612,0.10706,0.16109
2018,North Rhine-Westphalia,4th Quintile,Yes,0.88952,537,598,0.86438,0.91467
2018,North Rhine-Westphalia,4th Quintile,No,0.11048,61,598,0.08533,0.13562
2018,North Rhine-Westphalia,5th Quintile,Yes,0.93586,612,647,0.91696,0.95475
2018,North Rhine-Westphalia,5th Quintile,No,0.06411,35,647,0.04522,0.08300
2018,Hesse,1st Quintile,Yes,0.61685,223,370,0.56724,0.66645
2018,Hesse,1st Quintile,No,0.38045,147,370,0.33091,0.42999
2018,Hesse,2nd Quintile,Yes,0.81461,155,192,0.75950,0.86973
2018,Hesse,2nd Quintile,No,0.18513,37,192,0.13005,0.24022
2018,Hesse,3rd Quintile,Yes,0.83846,159,196,0.78680,0.89011
2018,Hesse,3rd Quintile,No,0.16154,37,196,0.10989,0.21320
2018,Hesse,4th Quintile,Yes,0.89168,173,173,0.84524,0.93813
2018,Hesse,5th Quintile,Yes,0.89505,227,227,0.85509,0.93501
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.62077,196,350,0.56986,0.67167
2018,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.37684,154,350,0.32600,0.42768
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.73511,146,192,0.67253,0.79770
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.25899,46,192,0.19686,0.32112
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.87902,144,144,0.82557,0.93247
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.91087,162,162,0.86686,0.95489
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.86093,143,143,0.80402,0.91784
2018,Baden-Wuerttemberg,1st Quintile,Yes,0.73253,250,422,0.69024,0.77481
2018,Baden-Wuerttemberg,1st Quintile,No,0.26293,172,422,0.22088,0.30499
2018,Baden-Wuerttemberg,2nd Quintile,Yes,0.83573,248,304,0.79401,0.87745
2018,Baden-Wuerttemberg,2nd Quintile,No,0.16422,56,304,0.12251,0.20594
2018,Baden-Wuerttemberg,3rd Quintile,Yes,0.90611,291,322,0.87420,0.93802
2018,Baden-Wuerttemberg,3rd Quintile,No,0.09389,31,322,0.06198,0.12580
2018,Baden-Wuerttemberg,4th Quintile,Yes,0.87527,344,383,0.84213,0.90840
2018,Baden-Wuerttemberg,4th Quintile,No,0.12222,39,383,0.08937,0.15507
2018,Baden-Wuerttemberg,5th Quintile,Yes,0.92213,396,396,0.89570,0.94856
2018,Bavaria,1st Quintile,Yes,0.67123,354,562,0.63235,0.71010
2018,Bavaria,1st Quintile,No,0.32561,208,562,0.28683,0.36439
2018,Bavaria,2nd Quintile,Yes,0.82547,416,492,0.79190,0.85905
2018,Bavaria,2nd Quintile,No,0.17417,76,492,0.14062,0.20771
2018,Bavaria,3rd Quintile,Yes,0.82065,387,452,0.78524,0.85606
2018,Bavaria,3rd Quintile,No,0.17930,65,452,0.14390,0.21471
2018,Bavaria,4th Quintile,Yes,0.85971,469,522,0.82989,0.88953
2018,Bavaria,4th Quintile,No,0.14029,53,522,0.11047,0.17011
2018,Bavaria,5th Quintile,Yes,0.92378,532,576,0.90210,0.94547
2018,Bavaria,5th Quintile,No,0.07622,44,576,0.05453,0.09790
2018,Berlin,1st Quintile,Yes,0.69392,186,261,0.63790,0.74994
2018,Berlin,1st Quintile,No,0.30318,75,261,0.24731,0.35905
2018,Berlin,2nd Quintile,Yes,0.80801,106,143,0.74323,0.87280
2018,Berlin,2nd Quintile,No,0.19199,37,143,0.12720,0.25677
2018,Berlin,3rd Quintile,Yes,0.83978,97,97,0.76640,0.91315
2018,Berlin,4th Quintile,Yes,0.80186,100,100,0.72334,0.88038
2018,Berlin,5th Quintile,Yes,0.79065,100,100,0.71051,0.87079
2018,Brandenburg,1st Quintile,Yes,0.65996,174,257,0.60193,0.71800
2018,Brandenburg,1st Quintile,No,0.33317,83,257,0.27543,0.39091
2018,Brandenburg,2nd Quintile,Yes,0.70411,122,170,0.63530,0.77293
2018,Brandenburg,2nd Quintile,No,0.29589,48,170,0.22707,0.36470
2018,Brandenburg,3rd Quintile,Yes,0.74003,104,138,0.66658,0.81348
