year,bula_h,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,1st Quintile,59,0.12914,0.02809,0.23019,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,Schleswig-Holstein,2nd Quintile,79,0.09088,0.01712,0.16464,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,Schleswig-Holstein,3rd Quintile,61,0.11121,0.03069,0.19173,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,Schleswig-Holstein,4th Quintile,94,0.17195,0.06327,0.28063,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,Schleswig-Holstein,5th Quintile,88,0.05047,0.00408,0.09685,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,Hamburg,1st Quintile,52,0.17675,0.02514,0.32837,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,Hamburg,2nd Quintile,52,0.44965,-0.00774,0.90704,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,Hamburg,3rd Quintile,54,0.03434,-0.01536,0.08405,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,Hamburg,4th Quintile,71,0.04071,-0.02614,0.10756,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,Hamburg,5th Quintile,74,0.16596,0.07976,0.25215,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,Lower Saxony,1st Quintile,296,0.20532,0.09372,0.31693,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,Lower Saxony,2nd Quintile,232,0.16497,0.08199,0.24796,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
