year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,West,8632,4.61640,4.51658,4.71622,0.00000,4.00000,9.00000,0.0,22.0,4.0,2.00000,4.00000
1985,Rural regions,West,2324,4.29338,4.10412,4.48264,0.00000,0.00000,9.00000,0.0,18.0,0.0,0.00000,3.00000
1986,Urban regions,West,8285,4.68543,4.58279,4.78807,0.00000,4.00000,9.00000,0.0,22.50000,4.0,3.00000,5.00000
1986,Rural regions,West,2208,4.55250,4.35624,4.74876,0.00000,3.00000,9.00000,0.0,16.0,3.0,1.00000,4.00000
1987,Urban regions,West,8151,4.77567,4.67242,4.87892,0.00000,5.00000,9.00000,0.0,20.0,5.0,4.00000,5.00000
1987,Rural regions,West,2179,4.69936,4.49990,4.89882,0.00000,4.00000,9.00000,0.0,22.50000,4.0,2.00000,5.00000
1988,Urban regions,West,7820,4.79789,4.69253,4.90326,0.00000,5.00000,9.00000,0.0,20.0,5.0,4.00000,5.00000
1988,Rural regions,West,2032,4.56041,4.35433,4.76649,0.00000,3.00000,9.00000,0.0,22.50000,3.0,1.00000,5.00000
1989,Urban regions,West,7638,4.87231,4.76586,4.97876,0.00000,5.00000,9.00000,0.0,20.0,5.0,4.00000,5.00000
1989,Rural regions,West,1935,4.64669,4.43586,4.85752,0.00000,4.00000,9.00000,0.0,22.50000,4.0,2.00000,5.00000
1990,Urban regions,West,7501,0.28437,0.25439,0.31435,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,Urban regions,East,1449,6.98374,6.75186,7.21561,0.00000,9.00000,10.00000,0.0,16.0,9.0,9.00000,9.00000
1990,Rural regions,West,1959,0.33058,0.27271,0.38844,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,Rural regions,East,2833,6.45035,6.28786,6.61284,0.00000,9.00000,10.00000,0.0,18.0,9.0,8.00000,9.00000
1991,Urban regions,West,7113,5.04768,4.93983,5.15554,0.00000,6.00000,9.00000,0.0,18.0,6.0,5.00000,7.00000
1991,Urban regions,East,1271,5.70188,5.43943,5.96432,0.00000,8.00000,10.00000,0.0,17.0,8.0,8.00000,8.00000
1991,Rural regions,West,1867,4.97873,4.76995,5.18751,0.00000,5.00000,9.00000,0.0,16.0,5.0,5.00000,7.00000
1991,Rural regions,East,2594,5.06535,4.88575,5.24495,0.00000,7.00000,9.00000,0.0,16.0,7.0,6.00000,8.00000
1992,Urban regions,West,7002,5.02567,4.91627,5.13508,0.00000,6.00000,9.00000,0.0,18.0,6.0,5.00000,7.00000
1992,Urban regions,East,1269,5.63740,5.36914,5.90566,0.00000,8.00000,10.00000,0.0,15.0,8.0,8.00000,8.00000
1992,Rural regions,West,1873,4.92815,4.72077,5.13554,0.00000,6.00000,9.00000,0.0,16.0,6.0,5.00000,6.02500
1992,Rural regions,East,2465,4.83812,4.64981,5.02642,0.00000,6.00000,9.00000,0.0,16.0,6.0,3.00000,7.02500
1993,Urban regions,West,7009,4.98876,4.88025,5.09727,0.00000,6.00000,9.00000,0.0,17.0,6.0,5.00000,7.00000
1993,Urban regions,East,1255,5.79170,5.51681,6.06660,0.00000,8.00000,10.00000,0.0,18.0,8.0,8.00000,8.00000
1993,Rural regions,West,1883,4.84810,4.64243,5.05377,0.00000,5.00000,9.00000,0.0,16.0,5.0,4.00000,6.00000
1993,Rural regions,East,2407,4.86443,4.66868,5.06018,0.00000,6.00000,9.00000,0.0,18.0,6.0,0.00000,7.00000
1994,Urban regions,West,6900,4.84141,4.73183,4.95098,0.00000,5.00000,9.00000,0.0,16.0,5.0,4.00000,6.00000
1994,Urban regions,East,1253,5.61162,5.33526,5.88798,0.00000,8.00000,10.00000,0.0,18.0,8.0,7.00000,8.00000
1994,Rural regions,West,1838,4.77651,4.56952,4.98350,0.00000,5.00000,9.00000,0.0,15.0,5.0,4.00000,6.00000
1994,Rural regions,East,2354,4.83513,4.63911,5.03114,0.00000,6.00000,10.00000,0.0,15.0,6.0,0.00000,7.00000
1995,Urban regions,West,7328,4.71000,4.60437,4.81563,0.00000,4.00000,9.00000,0.0,18.0,4.0,4.00000,5.00000
1995,Urban regions,East,1186,5.28634,5.00523,5.56745,0.00000,8.00000,10.00000,0.0,16.0,8.0,5.00000,8.00000
1995,Rural regions,West,2013,4.72128,4.51934,4.92321,0.00000,5.00000,9.00000,0.0,22.50000,5.0,3.97500,6.00000
1995,Rural regions,East,2404,5.00794,4.81310,5.20279,0.00000,6.00000,10.00000,0.0,18.0,6.0,4.00000,7.02500
1996,Urban regions,West,7096,4.73216,4.62389,4.84043,0.00000,4.00000,9.00000,0.0,18.0,4.0,4.00000,5.00000
1996,Urban regions,East,1198,5.29265,5.01236,5.57293,0.00000,7.21328,10.00000,0.0,16.0,7.0,4.95000,8.00000
1996,Rural regions,West,2001,4.75891,4.55704,4.96078,0.00000,5.00000,9.00000,0.0,16.0,5.0,4.00000,6.00000
1996,Rural regions,East,2351,4.82914,4.63196,5.02631,0.00000,4.00000,10.00000,0.0,16.0,4.0,0.00000,6.00000
1997,Urban regions,West,6968,4.65089,4.54260,4.75919,0.00000,4.00000,9.00000,0.0,22.50000,4.0,3.97500,5.00000
1997,Urban regions,East,1162,5.05487,4.77077,5.33896,0.00000,6.00000,10.00000,0.0,15.0,6.0,2.00000,7.00000
1997,Rural regions,West,1927,4.59544,4.38993,4.80094,0.00000,4.00000,9.00000,0.0,22.50000,4.0,3.00000,5.00000
1997,Rural regions,East,2330,4.81167,4.61298,5.01036,0.00000,4.00000,10.00000,0.0,24.0,4.0,0.00000,6.00000
1998,Urban regions,West,7565,4.55157,4.44736,4.65579,0.00000,4.00000,9.00000,0.0,18.0,4.0,3.00000,4.00000
1998,Urban regions,East,1189,4.96204,4.68223,5.24184,0.00000,5.00000,10.00000,0.0,15.0,5.0,1.97500,8.00000
1998,Rural regions,West,2186,4.42462,4.23035,4.61889,0.00000,3.00000,9.00000,0.0,18.0,3.0,1.00000,4.00000
1998,Rural regions,East,2488,4.57527,4.38401,4.76653,0.00000,0.00000,9.00000,0.0,22.50000,0.0,0.00000,4.00000
1999,Urban regions,West,7542,4.70052,4.59649,4.80455,0.00000,4.00000,9.00000,0.0,20.0,4.0,4.00000,5.00000
1999,Urban regions,East,1196,5.10673,4.82871,5.38475,0.00000,7.00000,10.00000,0.0,15.0,7.0,3.97500,8.00000
1999,Rural regions,West,2188,4.55311,4.36245,4.74376,0.00000,4.00000,9.00000,0.0,17.0,4.0,3.00000,5.00000
1999,Rural regions,East,2480,4.78410,4.59087,4.97732,0.00000,4.00000,9.00000,0.0,22.50000,4.0,0.00000,6.00000
2000,Urban regions,West,13731,4.72963,4.65212,4.80714,0.00000,4.00000,9.00000,0.0,22.50000,4.0,4.00000,5.00000
2000,Urban regions,East,1816,4.85532,4.63129,5.07934,0.00000,5.00000,10.00000,0.0,16.0,5.0,2.00000,6.02500
2000,Rural regions,West,4302,4.74401,4.60722,4.88080,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,5.00000
2000,Rural regions,East,3937,4.55394,4.40299,4.70489,0.00000,1.00000,9.00000,0.0,16.0,1.0,0.00000,4.00000
2001,Urban regions,West,12407,4.78144,4.69958,4.86331,0.00000,5.00000,9.00000,0.0,17.0,5.0,4.00000,5.00000
2001,Urban regions,East,1698,4.89184,4.65975,5.12393,0.00000,5.00000,10.00000,0.0,17.0,5.0,2.00000,7.00000
2001,Rural regions,West,3842,4.67364,4.52903,4.81826,0.00000,4.00000,9.00000,0.0,17.0,4.0,4.00000,5.00000
2001,Rural regions,East,3603,4.60811,4.45113,4.76509,0.00000,2.59325,9.00000,0.0,22.50000,3.0,0.00000,4.00000
2002,Urban regions,West,13358,4.59670,4.51876,4.67463,0.00000,4.00000,9.00000,0.0,22.50000,4.0,3.00000,4.00000
2002,Urban regions,East,1727,4.62641,4.40251,4.85031,0.00000,3.00000,9.00000,0.0,22.50000,3.0,0.00000,6.00000
2002,Rural regions,West,3998,4.60848,4.46899,4.74797,0.00000,4.00000,9.00000,0.0,18.0,4.0,4.00000,5.00000
2002,Rural regions,East,3587,4.30789,4.15209,4.46370,0.00000,0.00000,9.00000,0.0,22.50000,0.0,0.00000,1.00000
2003,Urban regions,West,12726,4.58096,4.50124,4.66068,0.00000,4.00000,9.00000,0.0,22.50000,4.0,3.00000,5.00000
2003,Urban regions,East,1711,4.40561,4.18314,4.62807,0.00000,1.00000,9.00000,0.0,14.0,1.0,0.00000,4.00000
2003,Rural regions,West,3731,4.58247,4.43824,4.72670,0.00000,4.00000,9.00000,0.0,18.0,4.0,4.00000,5.00000
2003,Rural regions,East,3470,4.28119,4.12528,4.43710,0.00000,0.00000,9.00000,0.0,16.0,0.0,0.00000,2.00000
2004,Urban regions,West,12383,4.55405,4.47275,4.63535,0.00000,4.00000,9.00000,0.0,22.50000,4.0,3.00000,4.00000
2004,Urban regions,East,1704,4.52364,4.29837,4.74890,0.00000,2.00000,9.00000,0.0,22.50000,2.0,0.00000,5.00000
