year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1991,Post-secondary Non-tertiary Level,355,6.18887,5.72712,6.65063,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,9.00000
1991,First Stage of Tertiary Education,729,5.99966,5.66640,6.33291,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,9.00000
1991,Second Stage of Tertiary Education,1616,6.81415,6.60348,7.02483,1.36624,9.00000,10.00000,0.0,15.0,9.0,8.00000,9.00000
1992,Pre-primary Level,152,0.77121,0.40942,1.13301,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1992,Primary Level,606,4.14998,3.78815,4.51181,0.00000,0.00000,9.00000,0.0,14.0,0.0,0.00000,4.00000
1992,Lower Secondary Level,2649,3.27361,3.10966,3.43756,0.00000,0.00000,8.00000,0.0,18.0,0.0,0.00000,0.00000
1992,Upper Secondary Level,6445,5.26650,5.15198,5.38101,0.00000,8.00000,9.00000,0.0,18.0,8.0,7.00000,8.00000
1992,Post-secondary Non-tertiary Level,358,5.87543,5.40566,6.34520,0.00000,8.00000,10.00000,0.0,15.0,8.0,6.00000,9.00000
1992,First Stage of Tertiary Education,739,6.05313,5.71889,6.38737,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,8.00000
1992,Second Stage of Tertiary Education,1597,6.84908,6.63626,7.06189,2.00000,9.00000,10.00000,0.0,16.0,9.0,8.00000,9.00000
1993,Pre-primary Level,159,0.56878,0.21293,0.92462,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1993,Primary Level,596,4.11035,3.74920,4.47149,0.00000,0.00000,9.00000,0.0,15.0,0.0,0.00000,5.00000
1993,Lower Secondary Level,2579,3.26840,3.10242,3.43438,0.00000,0.00000,8.00000,0.0,16.0,0.0,0.00000,0.00000
1993,Upper Secondary Level,6380,5.18663,5.07185,5.30141,0.00000,7.00000,9.00000,0.0,18.0,7.0,6.00000,8.00000
1993,Post-secondary Non-tertiary Level,353,6.10371,5.63649,6.57094,0.00000,8.00000,10.00000,0.0,15.0,8.0,7.00000,9.00000
1993,First Stage of Tertiary Education,712,6.01354,5.67091,6.35617,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,8.00000
1993,Second Stage of Tertiary Education,1579,6.85213,6.63547,7.06878,1.00000,9.00000,10.00000,0.0,18.0,9.0,8.00000,9.00000
1994,Pre-primary Level,217,0.47369,0.22552,0.72185,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1994,Primary Level,543,3.86237,3.48633,4.23841,0.00000,0.00000,9.00000,0.0,15.0,0.0,0.00000,3.00000
1994,Lower Secondary Level,2395,2.99463,2.82591,3.16335,0.00000,0.00000,8.00000,0.0,15.0,0.0,0.00000,0.00000
1994,Upper Secondary Level,6287,5.06387,4.94864,5.17909,0.00000,6.00000,9.00000,0.0,18.0,6.0,5.00000,7.00000
1994,Post-secondary Non-tertiary Level,359,6.11471,5.65355,6.57588,0.00000,8.00000,10.00000,0.0,15.0,8.0,7.00000,9.00000
1994,First Stage of Tertiary Education,720,5.80994,5.46963,6.15025,0.00000,8.00000,10.00000,0.0,15.0,8.0,7.00000,8.00000
1994,Second Stage of Tertiary Education,1610,6.86757,6.65201,7.08313,1.58063,9.00000,10.00000,0.0,16.0,9.0,8.00000,9.00000
1995,Pre-primary Level,264,0.51760,0.28519,0.75001,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1995,Primary Level,523,3.59714,3.23605,3.95824,0.00000,0.00000,8.00000,0.0,16.0,0.0,0.00000,1.02500
1995,Lower Secondary Level,2436,2.92075,2.75549,3.08600,0.00000,0.00000,8.00000,0.0,15.0,0.0,0.00000,0.00000
1995,Upper Secondary Level,6541,4.95129,4.83835,5.06422,0.00000,6.00000,9.00000,0.0,22.50000,6.0,5.00000,6.00000
1995,Post-secondary Non-tertiary Level,448,5.62759,5.21278,6.04240,0.00000,8.00000,10.00000,0.0,16.0,8.0,6.00000,8.00000
1995,First Stage of Tertiary Education,741,5.79440,5.45610,6.13271,0.00000,8.00000,10.00000,0.0,16.0,8.0,7.00000,8.00000
1995,Second Stage of Tertiary Education,1721,6.77745,6.56704,6.98786,0.00000,9.00000,10.00000,0.0,17.0,9.0,8.00000,9.00000
1996,Pre-primary Level,269,0.45702,0.24542,0.66861,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1996,Primary Level,481,3.72803,3.33510,4.12096,0.00000,0.00000,8.00000,0.0,15.0,0.0,0.00000,3.00000
1996,Lower Secondary Level,2320,2.86910,2.69984,3.03837,0.00000,0.00000,8.00000,0.0,15.0,0.0,0.00000,0.00000
1996,Upper Secondary Level,6418,4.93202,4.81777,5.04628,0.00000,5.00000,9.00000,0.0,16.0,5.0,5.00000,6.00000
1996,Post-secondary Non-tertiary Level,451,5.95275,5.53643,6.36907,0.00000,8.00000,10.00000,0.0,14.0,8.0,6.97500,9.00000
1996,First Stage of Tertiary Education,742,5.89833,5.55835,6.23830,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,8.00000
1996,Second Stage of Tertiary Education,1716,6.73412,6.52002,6.94822,0.00000,9.00000,10.00000,0.0,18.0,9.0,8.00000,9.00000
1997,Pre-primary Level,292,0.46130,0.24055,0.68206,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,Primary Level,451,3.51784,3.12922,3.90647,0.00000,0.00000,8.00000,0.0,14.0,0.0,0.00000,4.00000
1997,Lower Secondary Level,2254,2.84223,2.67225,3.01221,0.00000,0.00000,8.00000,0.0,16.0,0.0,0.00000,0.00000
1997,Upper Secondary Level,6260,4.70268,4.58790,4.81747,0.00000,4.00000,9.00000,0.0,22.50000,4.0,4.00000,5.00000
1997,Post-secondary Non-tertiary Level,423,6.20481,5.77917,6.63045,0.00000,8.00000,10.00000,0.0,15.0,8.0,7.00000,8.00000
1997,First Stage of Tertiary Education,727,5.89643,5.55296,6.23990,0.00000,8.00000,10.00000,0.0,24.0,8.0,8.00000,8.00000
1997,Second Stage of Tertiary Education,1728,6.82308,6.61206,7.03410,0.00000,9.00000,10.00000,0.0,15.0,9.0,8.00000,9.00000
1998,Pre-primary Level,286,0.45576,0.24714,0.66438,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1998,Primary Level,422,3.40588,2.99665,3.81511,0.00000,0.00000,8.00000,0.0,14.0,0.0,0.00000,0.00000
1998,Lower Secondary Level,2395,2.69713,2.53221,2.86205,0.00000,0.00000,8.00000,0.0,16.0,0.0,0.00000,0.00000
1998,Upper Secondary Level,6644,4.60898,4.49715,4.72081,0.00000,4.00000,9.00000,0.0,22.50000,4.0,3.00000,5.00000
1998,Post-secondary Non-tertiary Level,475,6.16289,5.76032,6.56547,0.00000,8.00000,10.00000,0.0,15.0,8.0,7.00000,9.00000
1998,First Stage of Tertiary Education,766,5.73690,5.40602,6.06778,0.00000,8.00000,10.00000,0.0,14.0,8.0,7.00000,8.00000
1998,Second Stage of Tertiary Education,1877,6.47927,6.27279,6.68576,0.00000,8.00000,10.00000,0.0,15.0,8.0,8.00000,9.00000
1999,Pre-primary Level,295,0.66714,0.41719,0.91709,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1999,Primary Level,426,3.69874,3.28893,4.10855,0.00000,0.00000,8.00000,0.0,14.0,0.0,0.00000,3.02500
1999,Lower Secondary Level,2386,2.87362,2.70686,3.04039,0.00000,0.00000,8.00000,0.0,17.0,0.0,0.00000,0.00000
1999,Upper Secondary Level,6795,4.76971,4.65961,4.87982,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,5.00000
1999,Post-secondary Non-tertiary Level,498,5.92910,5.53581,6.32238,0.00000,8.00000,10.00000,0.0,14.0,8.0,7.00000,9.00000
1999,First Stage of Tertiary Education,794,6.06858,5.74136,6.39579,0.00000,8.00000,10.00000,0.0,18.0,8.0,8.00000,8.00000
1999,Second Stage of Tertiary Education,1936,6.56368,6.36466,6.76271,0.00000,8.00000,10.00000,0.0,15.0,8.0,8.00000,9.00000
2000,Pre-primary Level,457,0.44742,0.28530,0.60953,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2000,Primary Level,403,3.08790,2.67213,3.50368,0.00000,0.00000,8.00000,0.0,14.0,0.0,0.00000,0.00000
2000,Lower Secondary Level,3494,2.90304,2.76634,3.03974,0.00000,0.00000,8.00000,0.0,16.0,0.0,0.00000,0.00000
2000,Upper Secondary Level,12650,4.65323,4.57280,4.73366,0.00000,4.00000,9.00000,0.0,22.50000,4.0,4.00000,5.00000
2000,Post-secondary Non-tertiary Level,1103,5.80823,5.54079,6.07567,0.00000,8.00000,10.00000,0.0,24.0,8.0,8.00000,8.00000
2000,First Stage of Tertiary Education,1857,5.70651,5.49053,5.92250,0.00000,8.00000,10.00000,0.0,24.0,8.0,7.00000,8.00000
2000,Second Stage of Tertiary Education,3781,6.44895,6.30273,6.59518,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,8.00000
2001,Pre-primary Level,499,0.63213,0.46339,0.80087,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,Primary Level,311,2.79256,2.32445,3.26067,0.00000,0.00000,8.00000,0.0,15.0,0.0,0.00000,0.00000
2001,Lower Secondary Level,3018,2.97788,2.82930,3.12647,0.00000,0.00000,8.00000,0.0,16.0,0.0,0.00000,0.00000
2001,Upper Secondary Level,11407,4.70330,4.61812,4.78847,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,5.00000
2001,Post-secondary Non-tertiary Level,1046,5.53333,5.25877,5.80789,0.00000,8.00000,9.00000,0.0,17.0,8.0,6.00000,8.00000
2001,First Stage of Tertiary Education,1653,5.69440,5.46658,5.92222,0.00000,8.00000,10.00000,0.0,17.0,8.0,7.00000,8.00000
2001,Second Stage of Tertiary Education,3504,6.38944,6.23743,6.54144,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,8.00000
2002,Pre-primary Level,578,0.51127,0.37770,0.64485,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2002,Primary Level,284,2.82048,2.34265,3.29831,0.00000,0.00000,8.00000,0.0,14.0,0.0,0.00000,0.00000
2002,Lower Secondary Level,2842,2.95449,2.80339,3.10560,0.00000,0.00000,8.00000,0.0,16.0,0.0,0.00000,0.00000
2002,Upper Secondary Level,11419,4.47155,4.38765,4.55546,0.00000,3.00000,9.00000,0.0,22.50000,3.0,3.00000,4.00000
2002,Post-secondary Non-tertiary Level,1151,5.44318,5.18357,5.70280,0.00000,7.00000,9.00000,0.0,16.0,7.0,6.00000,8.00000
2002,First Stage of Tertiary Education,1719,5.57911,5.35952,5.79871,0.00000,8.00000,10.00000,0.0,16.0,8.0,7.00000,8.00000
2002,Second Stage of Tertiary Education,4497,6.21689,6.08246,6.35132,0.00000,8.00000,10.00000,0.0,18.0,8.0,8.00000,8.00000
2003,Pre-primary Level,549,0.61037,0.45252,0.76821,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2003,Primary Level,266,2.79356,2.29819,3.28892,0.00000,0.00000,8.00000,0.0,14.0,0.0,0.00000,0.00000
2003,Lower Secondary Level,2662,2.92042,2.76285,3.07800,0.00000,0.00000,8.00000,0.0,16.0,0.0,0.00000,0.00000
2003,Upper Secondary Level,10870,4.45874,4.37315,4.54434,0.00000,4.00000,9.00000,0.0,22.0,4.0,3.00000,4.00000
2003,Post-secondary Non-tertiary Level,1118,5.43356,5.17506,5.69207,0.00000,7.00000,9.00000,0.0,16.0,7.0,6.00000,8.00000
2003,First Stage of Tertiary Education,1662,5.41060,5.18611,5.63510,0.00000,7.00000,10.00000,0.0,24.0,7.0,6.00000,8.00000
2003,Second Stage of Tertiary Education,4279,6.11162,5.97483,6.24841,0.00000,8.00000,10.00000,0.0,18.0,8.0,8.00000,8.00000
2004,Pre-primary Level,594,0.38521,0.26415,0.50626,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2004,Primary Level,250,2.44090,1.95218,2.92963,0.00000,0.00000,7.00000,0.0,14.0,0.0,0.00000,0.00000
2004,Lower Secondary Level,2514,2.91930,2.75643,3.08216,0.00000,0.00000,8.00000,0.0,16.0,0.0,0.00000,0.00000
2004,Upper Secondary Level,10540,4.37990,4.29248,4.46732,0.00000,3.00000,9.00000,0.0,22.50000,3.0,2.00000,3.00000
2004,Post-secondary Non-tertiary Level,1135,5.45146,5.19254,5.71037,0.00000,7.00000,9.00000,0.0,16.0,7.0,6.00000,8.00000
2004,First Stage of Tertiary Education,1613,5.56188,5.33162,5.79214,0.00000,8.00000,10.00000,0.0,24.0,8.0,7.00000,8.00000
2004,Second Stage of Tertiary Education,4240,6.08280,5.94340,6.22220,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,8.00000
2005,Pre-primary Level,614,0.42297,0.29686,0.54908,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2005,Primary Level,237,2.90480,2.36417,3.44542,0.00000,0.00000,8.00000,0.0,13.0,0.0,0.00000,0.00000
2005,Lower Secondary Level,2341,2.93224,2.76514,3.09935,0.00000,0.00000,8.00000,0.0,16.0,0.0,0.00000,0.00000
2005,Upper Secondary Level,10080,4.46833,4.37924,4.55743,0.00000,4.00000,9.00000,0.0,20.0,4.0,3.00000,4.00000
2005,Post-secondary Non-tertiary Level,1104,5.47978,5.22306,5.73650,0.00000,7.00000,9.00000,0.0,14.0,7.0,6.00000,8.00000
2005,First Stage of Tertiary Education,1537,5.64070,5.40236,5.87905,0.00000,8.00000,10.00000,0.0,24.0,8.0,7.00000,8.00000
2005,Second Stage of Tertiary Education,4111,5.95897,5.81850,6.09945,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,8.00000
2006,Pre-primary Level,378,0.63731,0.44577,0.82884,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2006,Primary Level,237,2.61478,2.07823,3.15133,0.00000,0.00000,7.00000,0.0,16.0,0.0,0.00000,0.00000
2006,Lower Secondary Level,2433,2.82286,2.65886,2.98686,0.00000,0.00000,8.00000,0.0,18.0,0.0,0.00000,0.00000
2006,Upper Secondary Level,10930,4.39450,4.30897,4.48003,0.00000,3.00000,9.00000,0.0,22.50000,3.0,2.00000,4.00000
2006,Post-secondary Non-tertiary Level,1186,5.56653,5.32055,5.81251,0.00000,7.00000,9.00000,0.0,16.0,7.0,6.00000,8.00000
2006,First Stage of Tertiary Education,1632,5.46831,5.23787,5.69875,0.00000,7.00000,10.00000,0.0,24.0,7.0,6.00000,8.00000
2006,Second Stage of Tertiary Education,4527,5.98010,5.84516,6.11504,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,8.00000
2007,Pre-primary Level,314,0.35818,0.21007,0.50628,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2007,Primary Level,210,2.77198,2.20878,3.33519,0.00000,0.00000,8.00000,0.0,14.0,0.0,0.00000,0.00000
2007,Lower Secondary Level,2162,2.80074,2.63189,2.96959,0.00000,0.00000,7.00000,0.0,14.0,0.0,0.00000,0.00000
2007,Upper Secondary Level,10172,4.60125,4.51251,4.68998,0.00000,4.00000,9.00000,0.0,22.50000,4.0,4.00000,5.00000
2007,Post-secondary Non-tertiary Level,1154,5.72638,5.46979,5.98297,0.00000,8.00000,9.00000,0.0,22.50000,8.0,6.00000,8.00000
2007,First Stage of Tertiary Education,1506,5.44268,5.20459,5.68076,0.00000,7.00000,10.00000,0.0,24.0,7.0,6.00000,8.00000
2007,Second Stage of Tertiary Education,4344,6.05529,5.91808,6.19249,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,8.00000
2008,Pre-primary Level,331,0.52007,0.33039,0.70975,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2008,Primary Level,182,3.30703,2.66495,3.94910,0.00000,0.00000,8.00000,0.0,14.0,0.0,0.00000,2.00000
2008,Lower Secondary Level,1968,2.91703,2.73539,3.09867,0.00000,0.00000,8.00000,0.0,14.0,0.0,0.00000,0.00000
2008,Upper Secondary Level,9570,4.69038,4.59876,4.78199,0.00000,4.00000,9.00000,0.0,22.50000,4.0,4.00000,5.00000
2008,Post-secondary Non-tertiary Level,1071,5.92795,5.66844,6.18745,0.00000,8.00000,9.00000,0.0,18.0,8.0,7.00000,8.00000
2008,First Stage of Tertiary Education,1387,5.45409,5.20775,5.70043,0.00000,7.00000,10.00000,0.0,24.0,7.0,6.00000,8.00000
2008,Second Stage of Tertiary Education,4127,6.19358,6.05195,6.33520,0.00000,8.00000,10.00000,0.0,24.0,8.0,8.00000,8.00000
2009,Pre-primary Level,282,0.85068,0.57017,1.13119,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2009,Primary Level,162,3.25087,2.58731,3.91443,0.00000,0.00000,8.00000,0.0,13.0,0.0,0.00000,0.00000
2009,Lower Secondary Level,1758,2.82159,2.63310,3.01008,0.00000,0.00000,8.00000,0.0,14.0,0.0,0.00000,0.00000
2009,Upper Secondary Level,8898,4.60834,4.51452,4.70216,0.00000,4.00000,9.00000,0.0,22.50000,4.0,4.00000,5.00000
2009,Post-secondary Non-tertiary Level,977,5.84407,5.57398,6.11416,0.00000,8.00000,9.00000,0.0,22.50000,8.0,7.00000,8.00000
2009,First Stage of Tertiary Education,1315,5.42612,5.17405,5.67819,0.00000,7.00000,10.00000,0.0,16.0,7.0,6.00000,8.00000
2009,Second Stage of Tertiary Education,3971,6.21277,6.07070,6.35484,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,8.00000
2010,Pre-primary Level,398,0.68841,0.47555,0.90127,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2010,Primary Level,339,2.41039,1.97606,2.84472,0.00000,0.00000,4.00000,0.0,10.00000,0.0,0.00000,0.00000
2010,Lower Secondary Level,2415,3.03692,2.87139,3.20245,0.00000,0.00000,8.00000,0.0,18.0,0.0,0.00000,0.00000
2010,Upper Secondary Level,11560,4.59818,4.51540,4.68095,0.00000,4.00000,9.00000,0.0,22.50000,4.0,3.00000,4.00000
2010,Post-secondary Non-tertiary Level,1680,5.84027,5.63832,6.04221,0.00000,8.00000,9.00000,0.0,16.0,8.0,7.00000,8.00000
2010,First Stage of Tertiary Education,1586,5.63464,5.40445,5.86483,0.00000,8.00000,10.00000,0.0,24.0,8.0,6.00000,8.00000
2010,Second Stage of Tertiary Education,5300,6.07543,5.95284,6.19802,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,8.00000
2011,Pre-primary Level,454,0.81634,0.60082,1.03187,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2011,Primary Level,404,2.98951,2.57920,3.39983,0.00000,0.00000,8.00000,0.0,14.0,0.0,0.00000,0.00000
2011,Lower Secondary Level,2898,2.93375,2.78577,3.08173,0.00000,0.00000,8.00000,0.0,15.0,0.0,0.00000,0.00000
2011,Upper Secondary Level,13636,4.52938,4.45422,4.60454,0.00000,4.00000,9.00000,0.0,22.50000,4.0,4.00000,4.00000
2011,Post-secondary Non-tertiary Level,1971,6.00697,5.81838,6.19557,0.00000,8.00000,9.00000,0.0,22.50000,8.0,7.00000,8.00000
2011,First Stage of Tertiary Education,1817,5.80129,5.58989,6.01269,0.00000,8.00000,10.00000,0.0,24.0,8.0,8.00000,8.00000
2011,Second Stage of Tertiary Education,6110,6.15697,6.04425,6.26968,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,8.00000
2012,Pre-primary Level,458,0.47711,0.33334,0.62088,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2012,Primary Level,381,3.00321,2.56723,3.43918,0.00000,0.00000,8.00000,0.0,15.0,0.0,0.00000,0.00000
2012,Lower Secondary Level,2853,3.16195,3.00810,3.31580,0.00000,0.00000,8.00000,0.0,18.0,0.0,0.00000,0.00000
2012,Upper Secondary Level,13346,4.55861,4.48221,4.63501,0.00000,4.00000,9.00000,0.0,22.50000,4.0,4.00000,4.00000
