year,bula_h,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,376,4.77667,4.30218,5.25117,0.00000,5.00000,9.00000,0.0,14.0,5.0,0.97500,6.00000
1984,Hamburg,307,4.30825,3.76895,4.84754,0.00000,0.00000,10.00000,0.0,15.0,0.0,0.00000,5.00000
1984,Lower Saxony,1212,4.20451,3.94107,4.46796,0.00000,0.00000,9.00000,0.0,22.50000,0.0,0.00000,4.00000
1984,Bremen,131,2.46503,1.74953,3.18054,0.00000,0.00000,5.02015,0.0,12.55039,0.0,0.00000,0.00000
1984,North Rhine-Westphalia,3204,4.38882,4.22778,4.54986,0.00000,2.00000,9.00000,0.0,22.50000,2.0,0.00000,4.00000
1984,Hesse,1234,4.59974,4.34051,4.85898,0.00000,5.00000,9.00000,0.0,16.0,5.0,2.00000,5.00000
1984,"Rhineland-Palatinate, Saarland",841,4.12614,3.81474,4.43754,0.00000,0.00000,9.00000,0.0,16.0,0.0,0.00000,3.00000
1984,Baden-Wuerttemberg,2230,4.84139,4.64686,5.03592,0.00000,5.00000,9.00000,0.0,22.50000,5.0,4.00000,6.00000
1984,Bavaria,2071,4.82949,4.62757,5.03142,0.00000,5.00000,9.00000,0.0,19.0,5.0,4.00000,6.00000
1984,Berlin,400,4.88783,4.43255,5.34312,0.00000,5.94691,9.00000,0.0,16.0,6.0,2.00000,8.00000
1985,Schleswig-Holstein,350,4.62834,4.12637,5.13031,0.00000,3.00000,10.00000,0.0,20.0,3.0,0.00000,6.00000
1985,Hamburg,278,4.79260,4.20212,5.38308,0.00000,1.00000,10.00000,0.0,14.0,1.0,0.00000,8.00000
1985,Lower Saxony,1099,4.09683,3.82355,4.37011,0.00000,0.00000,9.00000,0.0,16.0,0.0,0.00000,3.00000
1985,Bremen,116,2.18173,1.48608,2.87738,0.00000,0.00000,3.33111,0.0,8.32776,0.0,0.00000,0.00000
1985,North Rhine-Westphalia,2938,4.43702,4.26629,4.60776,0.00000,1.00000,9.00000,0.0,20.0,1.0,0.00000,4.00000
1985,Hesse,1125,4.54448,4.26729,4.82166,0.00000,3.00000,9.00000,0.0,17.0,3.0,0.00000,5.00000
1985,"Rhineland-Palatinate, Saarland",771,4.18636,3.85874,4.51398,0.00000,0.00000,9.00000,0.0,16.0,0.0,0.00000,3.02500
1985,Baden-Wuerttemberg,2026,5.05255,4.84757,5.25753,0.00000,6.00000,9.00000,0.0,22.0,6.0,5.00000,7.00000
1985,Bavaria,1888,4.73684,4.52390,4.94979,0.00000,4.98455,9.00000,0.0,18.0,5.0,3.00000,6.00000
