year,bula_h,quintil_oecd_hh,hlc0083_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Bavaria,2nd Quintile,No,0.98714,133,133,0.96792,1.00636
1995,Bavaria,3rd Quintile,No,0.99071,160,160,0.97580,1.00562
1995,Berlin,1st Quintile,No,0.65712,43,43,0.51356,0.80067
1995,Berlin,2nd Quintile,No,0.98275,56,56,0.94835,1.01716
1995,Berlin,4th Quintile,No,0.96291,68,68,0.91765,1.00816
1995,Brandenburg,1st Quintile,No,0.65780,36,36,0.50061,0.81498
1995,Brandenburg,2nd Quintile,No,0.90409,81,81,0.83956,0.96862
1995,Brandenburg,3rd Quintile,No,0.96846,58,58,0.92309,1.01383
1995,Mecklenburg-Western Pomerania,1st Quintile,No,0.62307,34,34,0.45773,0.78842
1995,Mecklenburg-Western Pomerania,2nd Quintile,No,0.88311,50,50,0.79315,0.97307
1995,Saxony,1st Quintile,Yes,0.31161,41,138,0.23405,0.38916
1995,Saxony,1st Quintile,No,0.68839,97,138,0.61084,0.76595
1995,Saxony,2nd Quintile,No,0.93911,152,152,0.90097,0.97726
1995,Saxony,3rd Quintile,No,0.94020,102,102,0.89396,0.98645
1995,Saxony,4th Quintile,No,0.99641,71,71,0.98239,1.01043
1995,Saxony-Anhalt,1st Quintile,No,0.80822,58,58,0.70601,0.91043
1995,Saxony-Anhalt,2nd Quintile,No,0.93447,80,80,0.87990,0.98904
1995,Saxony-Anhalt,3rd Quintile,No,0.99021,77,77,0.96807,1.01235
1995,Thuringa,1st Quintile,No,0.65789,50,50,0.52505,0.79072
1995,Thuringa,2nd Quintile,No,0.89846,79,79,0.83143,0.96549
1995,Thuringa,3rd Quintile,No,0.96350,71,71,0.91957,1.00743
1996,Lower Saxony,1st Quintile,Yes,0.35706,32,88,0.25638,0.45775
1996,Lower Saxony,1st Quintile,No,0.64294,56,88,0.54225,0.74362
1996,Lower Saxony,2nd Quintile,No,0.99888,83,83,0.99164,1.00612
1996,Lower Saxony,5th Quintile,No,0.98573,96,96,0.96187,1.00958
1996,North Rhine-Westphalia,1st Quintile,Yes,0.16600,50,267,0.12129,0.21072
1996,North Rhine-Westphalia,1st Quintile,No,0.83400,217,267,0.78928,0.87871
1996,North Rhine-Westphalia,2nd Quintile,No,0.96518,249,249,0.94236,0.98800
1996,North Rhine-Westphalia,3rd Quintile,No,0.99337,212,212,0.98241,1.00432
1996,North Rhine-Westphalia,4th Quintile,No,0.99162,246,246,0.98021,1.00304
1996,North Rhine-Westphalia,5th Quintile,No,0.99614,243,243,0.98834,1.00395
1996,Hesse,1st Quintile,No,0.82155,80,80,0.73712,0.90599
1996,Hesse,2nd Quintile,No,0.94829,67,67,0.89487,1.00172
1996,Hesse,4th Quintile,No,0.99411,81,81,0.97734,1.01088
1996,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.78952,55,55,0.68079,0.89825
1996,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.95284,55,55,0.89630,1.00938
1996,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.98274,73,73,0.95265,1.01282
1996,Baden-Wuerttemberg,1st Quintile,No,0.81092,120,120,0.74057,0.88128
1996,Baden-Wuerttemberg,2nd Quintile,No,0.94962,148,148,0.91426,0.98498
1996,Baden-Wuerttemberg,3rd Quintile,No,0.99362,157,157,0.98113,1.00611
1996,Baden-Wuerttemberg,4th Quintile,No,0.99243,173,173,0.97947,1.00538
1996,Bavaria,1st Quintile,No,0.83464,121,121,0.76816,0.90111
1996,Bavaria,2nd Quintile,No,0.99702,132,132,0.98768,1.00635
1996,Bavaria,3rd Quintile,No,0.99881,163,163,0.99352,1.00411
1996,Bavaria,4th Quintile,No,0.99070,166,166,0.97606,1.00535
1996,Berlin,1st Quintile,No,0.72232,40,40,0.58176,0.86288
1996,Berlin,2nd Quintile,No,0.99418,47,47,0.97221,1.01616
1996,Berlin,3rd Quintile,No,0.99082,59,59,0.96627,1.01537
1996,Berlin,5th Quintile,No,0.99287,60,60,0.97139,1.01434
1996,Brandenburg,1st Quintile,No,0.70592,46,46,0.57279,0.83904
1996,Brandenburg,2nd Quintile,No,0.95468,75,75,0.90728,1.00207
1996,Brandenburg,3rd Quintile,No,0.96057,59,59,0.91048,1.01066
1996,Brandenburg,4th Quintile,No,0.96957,49,49,0.92098,1.01816
1996,Mecklenburg-Western Pomerania,1st Quintile,No,0.64929,35,35,0.48889,0.80970
1996,Mecklenburg-Western Pomerania,2nd Quintile,No,0.94514,43,43,0.87627,1.01401
1996,Saxony,1st Quintile,Yes,0.26148,32,130,0.18565,0.33732
1996,Saxony,1st Quintile,No,0.73852,98,130,0.66268,0.81435
1996,Saxony,2nd Quintile,No,0.95415,136,136,0.91886,0.98943
1996,Saxony,4th Quintile,No,0.99027,80,80,0.96862,1.01192
1996,Saxony-Anhalt,1st Quintile,No,0.81992,50,50,0.71232,0.92751
1996,Saxony-Anhalt,2nd Quintile,No,0.97184,78,78,0.93489,1.00879
1996,Saxony-Anhalt,3rd Quintile,No,0.96923,72,72,0.92906,1.00940
1996,Saxony-Anhalt,4th Quintile,No,0.98343,51,51,0.94804,1.01881
1996,Thuringa,1st Quintile,No,0.60462,53,53,0.47172,0.73751
1996,Thuringa,2nd Quintile,No,0.93274,84,84,0.87886,0.98663
1997,Lower Saxony,1st Quintile,No,0.66560,69,69,0.55347,0.77774
1997,Lower Saxony,2nd Quintile,No,0.94359,75,75,0.89103,0.99616
1997,Lower Saxony,3rd Quintile,No,0.97303,103,103,0.94160,1.00447
1997,North Rhine-Westphalia,1st Quintile,Yes,0.18733,57,255,0.13934,0.23531
1997,North Rhine-Westphalia,1st Quintile,No,0.81267,198,255,0.76469,0.86066
1997,North Rhine-Westphalia,2nd Quintile,No,0.94570,239,239,0.91691,0.97449
1997,North Rhine-Westphalia,3rd Quintile,No,0.99582,221,221,0.98730,1.00435
1997,North Rhine-Westphalia,5th Quintile,No,0.99536,246,246,0.98686,1.00387
1997,Hesse,1st Quintile,No,0.82646,69,69,0.73644,0.91647
1997,Hesse,3rd Quintile,No,0.98604,83,83,0.96065,1.01143
1997,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.78651,51,51,0.67293,0.90009
1997,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.98667,68,68,0.95920,1.01413
1997,Baden-Wuerttemberg,1st Quintile,No,0.89168,131,131,0.83826,0.94511
1997,Baden-Wuerttemberg,2nd Quintile,No,0.96903,143,143,0.94054,0.99752
1997,Baden-Wuerttemberg,3rd Quintile,No,0.99199,167,167,0.97844,1.00555
1997,Baden-Wuerttemberg,4th Quintile,No,0.98696,176,176,0.97015,1.00377
1997,Baden-Wuerttemberg,5th Quintile,No,0.99362,136,136,0.98019,1.00705
1997,Bavaria,1st Quintile,No,0.89918,105,105,0.84131,0.95705
1997,Bavaria,2nd Quintile,No,0.96328,147,147,0.93277,0.99379
1997,Bavaria,3rd Quintile,No,0.99599,152,152,0.98591,1.00607
1997,Berlin,1st Quintile,No,0.78215,45,45,0.66017,0.90412
1997,Berlin,2nd Quintile,No,0.91768,35,35,0.82529,1.01007
1997,Berlin,4th Quintile,No,0.99059,59,59,0.96575,1.01544
1997,Berlin,5th Quintile,No,0.98873,58,58,0.96132,1.01613
1997,Brandenburg,1st Quintile,No,0.89632,49,49,0.81008,0.98256
1997,Brandenburg,2nd Quintile,No,0.95471,80,80,0.90885,1.00056
1997,Brandenburg,3rd Quintile,No,0.96792,65,65,0.92474,1.01109
1997,Mecklenburg-Western Pomerania,2nd Quintile,No,0.94171,49,49,0.87543,1.00799
1997,Mecklenburg-Western Pomerania,3rd Quintile,No,0.97664,37,37,0.92731,1.02598
1997,Saxony,1st Quintile,No,0.79543,94,94,0.71345,0.87742
1997,Saxony,2nd Quintile,No,0.95950,134,134,0.92600,0.99300
1997,Saxony,3rd Quintile,No,0.99333,121,121,0.97877,1.00789
1997,Saxony-Anhalt,1st Quintile,No,0.85216,53,53,0.75569,0.94864
1997,Saxony-Anhalt,2nd Quintile,No,0.97973,77,77,0.94804,1.01141
1997,Saxony-Anhalt,3rd Quintile,No,0.97291,66,66,0.93345,1.01238
1997,Thuringa,1st Quintile,No,0.70815,61,61,0.59311,0.82318
1997,Thuringa,2nd Quintile,No,0.94270,71,71,0.88826,0.99715
1997,Thuringa,3rd Quintile,No,0.99219,82,82,0.97301,1.01136
1998,Schleswig-Holstein,2nd Quintile,No,0.98751,35,35,0.95017,1.02484
1998,Schleswig-Holstein,4th Quintile,No,0.98056,34,34,0.93345,1.02767
1998,Lower Saxony,1st Quintile,Yes,0.27211,32,114,0.19005,0.35417
1998,Lower Saxony,1st Quintile,No,0.72789,82,114,0.64583,0.80995
1998,Lower Saxony,2nd Quintile,No,0.93104,109,109,0.88326,0.97883
1998,Lower Saxony,3rd Quintile,No,0.98651,111,111,0.96495,1.00807
1998,Lower Saxony,4th Quintile,No,0.98945,129,129,0.97175,1.00715
1998,North Rhine-Westphalia,1st Quintile,Yes,0.18122,54,324,0.13921,0.22322
1998,North Rhine-Westphalia,1st Quintile,No,0.81878,270,324,0.77678,0.86079
1998,North Rhine-Westphalia,2nd Quintile,No,0.95976,240,240,0.93485,0.98468
1998,North Rhine-Westphalia,3rd Quintile,No,0.99225,255,255,0.98147,1.00304
1998,North Rhine-Westphalia,4th Quintile,No,0.99055,282,282,0.97924,1.00186
1998,North Rhine-Westphalia,5th Quintile,No,0.99817,316,316,0.99346,1.00289
1998,Hesse,1st Quintile,No,0.86333,83,83,0.78898,0.93768
1998,Hesse,2nd Quintile,No,0.96311,89,89,0.92372,1.00249
1998,Hesse,5th Quintile,No,0.98626,97,97,0.96298,1.00955
1998,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.80918,59,59,0.70806,0.91031
1998,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.96553,94,94,0.92846,1.00261
1998,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.99123,83,83,0.97106,1.01141
1998,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.98901,83,83,0.96644,1.01158
1998,Baden-Wuerttemberg,1st Quintile,Yes,0.19342,39,183,0.13603,0.25080
1998,Baden-Wuerttemberg,1st Quintile,No,0.80658,144,183,0.74920,0.86397
1998,Baden-Wuerttemberg,2nd Quintile,No,0.95975,160,160,0.92920,0.99030
1998,Baden-Wuerttemberg,3rd Quintile,No,0.99179,181,181,0.97861,1.00497
1998,Baden-Wuerttemberg,4th Quintile,No,0.99060,182,182,0.97653,1.00466
1998,Baden-Wuerttemberg,5th Quintile,No,0.99729,171,171,0.98947,1.00511
1998,Bavaria,1st Quintile,No,0.84196,120,120,0.77642,0.90750
1998,Bavaria,2nd Quintile,No,0.97352,177,177,0.94979,0.99724
1998,Bavaria,4th Quintile,No,0.99810,218,218,0.99231,1.00389
1998,Berlin,1st Quintile,No,0.84485,52,52,0.74548,0.94422
1998,Berlin,2nd Quintile,No,0.98460,57,57,0.95235,1.01685
1998,Berlin,4th Quintile,No,0.92820,68,68,0.86639,0.99002
1998,Brandenburg,1st Quintile,No,0.65424,43,43,0.51040,0.79808
1998,Brandenburg,2nd Quintile,No,0.98029,73,73,0.94818,1.01240
1998,Brandenburg,4th Quintile,No,0.98760,53,53,0.95751,1.01768
1998,Mecklenburg-Western Pomerania,2nd Quintile,No,0.98685,54,54,0.95617,1.01752
1998,Mecklenburg-Western Pomerania,3rd Quintile,No,0.96778,39,39,0.91164,1.02393
1998,Saxony,1st Quintile,Yes,0.26600,32,118,0.18593,0.34607
1998,Saxony,1st Quintile,No,0.73400,86,118,0.65393,0.81407
1998,Saxony,2nd Quintile,No,0.94943,149,149,0.91413,0.98474
1998,Saxony,3rd Quintile,No,0.97668,143,143,0.95186,1.00150
1998,Saxony-Anhalt,1st Quintile,No,0.76707,59,59,0.65828,0.87585
1998,Saxony-Anhalt,2nd Quintile,No,0.95986,77,77,0.91572,1.00399
1998,Saxony-Anhalt,3rd Quintile,No,0.93223,85,85,0.87847,0.98598
1998,Thuringa,1st Quintile,No,0.63131,55,55,0.50263,0.75999
1998,Thuringa,2nd Quintile,No,0.94505,80,80,0.89480,0.99530
1998,Thuringa,3rd Quintile,No,0.95435,74,74,0.90647,1.00223
1999,Schleswig-Holstein,2nd Quintile,No,0.94484,37,37,0.87026,1.01941
1999,Schleswig-Holstein,3rd Quintile,No,0.94769,32,32,0.86931,1.02607
1999,Lower Saxony,1st Quintile,No,0.75679,86,86,0.66558,0.84799
1999,Lower Saxony,2nd Quintile,No,0.99189,111,111,0.97512,1.00865
1999,Lower Saxony,3rd Quintile,No,0.99700,135,135,0.98774,1.00626
1999,Lower Saxony,5th Quintile,No,0.99754,122,122,0.98871,1.00637
1999,North Rhine-Westphalia,1st Quintile,Yes,0.12705,39,292,0.08879,0.16531
1999,North Rhine-Westphalia,1st Quintile,No,0.87295,253,292,0.83469,0.91121
1999,North Rhine-Westphalia,2nd Quintile,No,0.97404,286,286,0.95558,0.99250
1999,North Rhine-Westphalia,3rd Quintile,No,0.99011,243,243,0.97765,1.00258
1999,North Rhine-Westphalia,4th Quintile,No,0.99273,283,283,0.98282,1.00265
1999,North Rhine-Westphalia,5th Quintile,No,0.99633,299,299,0.98946,1.00320
1999,Hesse,1st Quintile,No,0.86106,84,84,0.78665,0.93547
1999,Hesse,4th Quintile,No,0.99773,92,92,0.98795,1.00751
1999,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.80036,68,68,0.70464,0.89608
1999,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.95927,77,77,0.91483,1.00371
1999,Baden-Wuerttemberg,1st Quintile,Yes,0.16637,32,178,0.11151,0.22124
1999,Baden-Wuerttemberg,1st Quintile,No,0.83363,146,178,0.77876,0.88849
1999,Baden-Wuerttemberg,2nd Quintile,No,0.94920,167,167,0.91579,0.98260
1999,Baden-Wuerttemberg,3rd Quintile,No,0.98560,190,190,0.96861,1.00258
1999,Baden-Wuerttemberg,4th Quintile,No,0.99001,170,170,0.97501,1.00500
1999,Bavaria,1st Quintile,No,0.87818,136,136,0.82300,0.93335
1999,Bavaria,2nd Quintile,No,0.94961,148,148,0.91425,0.98497
1999,Bavaria,3rd Quintile,No,0.99472,187,187,0.98431,1.00514
1999,Bavaria,4th Quintile,No,0.99687,223,223,0.98951,1.00422
1999,Bavaria,5th Quintile,No,0.98985,216,216,0.97645,1.00325
1999,Berlin,1st Quintile,No,0.91162,63,63,0.84097,0.98228
1999,Berlin,2nd Quintile,No,0.96838,44,44,0.91608,1.02068
1999,Berlin,4th Quintile,No,0.99006,66,66,0.96595,1.01418
1999,Brandenburg,1st Quintile,No,0.62362,44,44,0.47881,0.76843
1999,Brandenburg,2nd Quintile,No,0.98494,84,84,0.95874,1.01114
1999,Brandenburg,3rd Quintile,No,0.93434,72,72,0.87672,0.99195
1999,Brandenburg,4th Quintile,No,0.99097,49,49,0.96421,1.01773
1999,Mecklenburg-Western Pomerania,1st Quintile,No,0.61722,36,36,0.45619,0.77825
1999,Mecklenburg-Western Pomerania,2nd Quintile,No,0.92083,57,57,0.85011,0.99155
1999,Mecklenburg-Western Pomerania,3rd Quintile,No,0.98036,36,36,0.93439,1.02633
1999,Saxony,1st Quintile,No,0.79724,117,117,0.72407,0.87041
1999,Saxony,2nd Quintile,No,0.99560,174,174,0.98574,1.00546
1999,Saxony,3rd Quintile,No,0.97870,135,135,0.95426,1.00315
1999,Saxony,4th Quintile,No,0.99506,89,89,0.98042,1.00971
1999,Saxony-Anhalt,1st Quintile,No,0.78328,73,73,0.68810,0.87845
1999,Saxony-Anhalt,2nd Quintile,No,0.99564,86,86,0.98162,1.00965
1999,Saxony-Anhalt,3rd Quintile,No,0.99122,87,87,0.97151,1.01094
1999,Saxony-Anhalt,4th Quintile,No,0.99110,57,57,0.96649,1.01570
1999,Thuringa,1st Quintile,No,0.70205,65,65,0.59000,0.81410
1999,Thuringa,2nd Quintile,No,0.98396,97,97,0.95882,1.00909
1999,Thuringa,3rd Quintile,No,0.98995,91,91,0.96934,1.01056
1999,Thuringa,4th Quintile,No,0.98278,43,43,0.94343,1.02212
2000,Schleswig-Holstein,1st Quintile,No,0.79281,54,54,0.68370,0.90193
2000,Schleswig-Holstein,2nd Quintile,No,0.95834,76,76,0.91312,1.00356
2000,Schleswig-Holstein,3rd Quintile,No,0.99003,76,76,0.96755,1.01251
2000,Hamburg,2nd Quintile,No,0.97533,36,36,0.92394,1.02672
2000,Hamburg,4th Quintile,No,0.97733,32,32,0.92494,1.02973
2000,Lower Saxony,1st Quintile,Yes,0.18942,39,187,0.13310,0.24573
2000,Lower Saxony,1st Quintile,No,0.81058,148,187,0.75427,0.86690
2000,Lower Saxony,2nd Quintile,No,0.97973,203,203,0.96029,0.99916
2000,Lower Saxony,4th Quintile,No,0.99143,245,245,0.97987,1.00300
2000,North Rhine-Westphalia,1st Quintile,Yes,0.14886,82,538,0.11876,0.17897
2000,North Rhine-Westphalia,1st Quintile,No,0.85114,456,538,0.82103,0.88124
2000,North Rhine-Westphalia,2nd Quintile,No,0.97265,524,524,0.95867,0.98663
2000,North Rhine-Westphalia,4th Quintile,No,0.99686,575,575,0.99227,1.00144
2000,Hesse,1st Quintile,No,0.86701,155,155,0.81338,0.92064
2000,Hesse,2nd Quintile,No,0.95778,144,144,0.92483,0.99074
2000,Hesse,3rd Quintile,No,0.99278,173,173,0.98012,1.00543
2000,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.87677,138,138,0.82173,0.93181
2000,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.95763,155,155,0.92582,0.98944
2000,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.99652,155,155,0.98722,1.00582
2000,Baden-Wuerttemberg,1st Quintile,Yes,0.15969,40,241,0.11334,0.20604
2000,Baden-Wuerttemberg,1st Quintile,No,0.84031,201,241,0.79396,0.88666
2000,Baden-Wuerttemberg,2nd Quintile,No,0.97300,303,303,0.95472,0.99128
2000,Baden-Wuerttemberg,3rd Quintile,No,0.98707,299,299,0.97425,0.99990
2000,Baden-Wuerttemberg,5th Quintile,No,0.99251,334,334,0.98324,1.00177
2000,Bavaria,1st Quintile,No,0.93615,288,288,0.90787,0.96444
2000,Bavaria,2nd Quintile,No,0.97183,300,300,0.95307,0.99058
2000,Bavaria,4th Quintile,No,0.99727,393,393,0.99211,1.00244
2000,Berlin,1st Quintile,No,0.79564,94,94,0.71369,0.87760
2000,Berlin,2nd Quintile,No,0.97830,93,93,0.94852,1.00807
2000,Berlin,3rd Quintile,No,0.97709,92,92,0.94635,1.00783
2000,Brandenburg,1st Quintile,No,0.80420,97,97,0.72482,0.88358
2000,Brandenburg,2nd Quintile,No,0.98200,137,137,0.95966,1.00435
2000,Brandenburg,3rd Quintile,No,0.99253,126,126,0.97744,1.00762
2000,Brandenburg,4th Quintile,No,0.98008,94,94,0.95168,1.00848
2000,Mecklenburg-Western Pomerania,1st Quintile,No,0.74125,65,65,0.63395,0.84855
2000,Mecklenburg-Western Pomerania,2nd Quintile,No,0.99056,87,87,0.97012,1.01100
2000,Mecklenburg-Western Pomerania,3rd Quintile,No,0.92889,62,62,0.86440,0.99339
2000,Mecklenburg-Western Pomerania,4th Quintile,No,0.97874,40,40,0.93348,1.02401
2000,Saxony,1st Quintile,Yes,0.19669,49,213,0.14318,0.25019
2000,Saxony,1st Quintile,No,0.80331,164,213,0.74981,0.85682
2000,Saxony,2nd Quintile,No,0.96690,267,267,0.94541,0.98840
2000,Saxony,3rd Quintile,No,0.98712,227,227,0.97243,1.00182
2000,Saxony,4th Quintile,No,0.98457,134,134,0.96363,1.00552
2000,Saxony-Anhalt,1st Quintile,Yes,0.27567,40,133,0.19944,0.35190
2000,Saxony-Anhalt,1st Quintile,No,0.72433,93,133,0.64810,0.80056
2000,Saxony-Anhalt,2nd Quintile,No,0.98402,146,146,0.96361,1.00443
2000,Saxony-Anhalt,3rd Quintile,No,0.98887,126,126,0.97048,1.00726
2000,Thuringa,1st Quintile,No,0.77537,106,106,0.69555,0.85520
2000,Thuringa,2nd Quintile,No,0.97525,136,136,0.94905,1.00146
2000,Thuringa,3rd Quintile,No,0.98505,139,139,0.96480,1.00530
2000,Thuringa,4th Quintile,No,0.98044,80,80,0.94990,1.01098
2001,Schleswig-Holstein,1st Quintile,No,0.78746,44,44,0.66518,0.90974
2001,Schleswig-Holstein,2nd Quintile,No,0.99343,69,69,0.97424,1.01263
2001,Schleswig-Holstein,4th Quintile,No,0.99237,80,80,0.97317,1.01156
2001,Schleswig-Holstein,5th Quintile,No,0.98296,87,87,0.95561,1.01031
2001,Hamburg,1st Quintile,No,0.89825,33,33,0.79351,1.00300
2001,Hamburg,2nd Quintile,No,0.96841,33,33,0.90782,1.02901
2001,Lower Saxony,1st Quintile,No,0.87417,144,144,0.81981,0.92853
2001,Lower Saxony,2nd Quintile,No,0.97384,170,170,0.94978,0.99791
2001,North Rhine-Westphalia,1st Quintile,Yes,0.13357,62,462,0.10251,0.16462
2001,North Rhine-Westphalia,1st Quintile,No,0.86643,400,462,0.83538,0.89749
2001,North Rhine-Westphalia,2nd Quintile,No,0.97872,453,453,0.96542,0.99202
2001,North Rhine-Westphalia,3rd Quintile,No,0.99658,498,498,0.99144,1.00171
2001,North Rhine-Westphalia,4th Quintile,No,0.99322,512,512,0.98610,1.00033
2001,North Rhine-Westphalia,5th Quintile,No,0.99597,541,541,0.99063,1.00131
2001,Hesse,1st Quintile,No,0.89422,115,115,0.83776,0.95068
2001,Hesse,2nd Quintile,No,0.97818,146,146,0.95440,1.00196
2001,Hesse,3rd Quintile,No,0.98874,154,154,0.97203,1.00546
2001,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.89768,120,120,0.84323,0.95213
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.98915,154,154,0.97274,1.00557
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.98050,134,134,0.95699,1.00400
2001,Baden-Wuerttemberg,1st Quintile,No,0.90133,199,199,0.85980,0.94287
2001,Baden-Wuerttemberg,2nd Quintile,No,0.97294,244,244,0.95253,0.99334
2001,Baden-Wuerttemberg,3rd Quintile,No,0.99295,278,278,0.98310,1.00280
2001,Bavaria,1st Quintile,No,0.94870,231,231,0.92019,0.97721
2001,Bavaria,2nd Quintile,No,0.97248,302,302,0.95400,0.99096
2001,Bavaria,3rd Quintile,No,0.99937,315,315,0.99658,1.00215
2001,Bavaria,5th Quintile,No,0.99964,373,373,0.99770,1.00157
2001,Berlin,1st Quintile,No,0.85615,106,106,0.78903,0.92328
2001,Berlin,2nd Quintile,No,0.94687,81,81,0.89771,0.99602
2001,Berlin,3rd Quintile,No,0.99105,84,84,0.97079,1.01131
2001,Brandenburg,1st Quintile,No,0.83876,91,91,0.76278,0.91474
2001,Brandenburg,2nd Quintile,No,0.96898,129,129,0.93894,0.99901
2001,Brandenburg,3rd Quintile,No,0.99222,118,118,0.97630,1.00814
2001,Brandenburg,4th Quintile,No,0.98580,82,82,0.96003,1.01157
2001,Mecklenburg-Western Pomerania,1st Quintile,No,0.69223,56,56,0.57025,0.81422
2001,Mecklenburg-Western Pomerania,2nd Quintile,No,0.99197,85,85,0.97289,1.01106
2001,Mecklenburg-Western Pomerania,3rd Quintile,No,0.97568,55,55,0.93459,1.01677
2001,Saxony,1st Quintile,Yes,0.15834,34,198,0.10736,0.20932
2001,Saxony,1st Quintile,No,0.84166,164,198,0.79068,0.89264
2001,Saxony,2nd Quintile,No,0.95895,245,245,0.93405,0.98384
2001,Saxony,3rd Quintile,No,0.99526,202,202,0.98577,1.00476
2001,Saxony,4th Quintile,No,0.98776,122,122,0.96816,1.00735
2001,Saxony-Anhalt,1st Quintile,No,0.76091,86,86,0.67024,0.85159
2001,Saxony-Anhalt,2nd Quintile,No,0.98033,138,138,0.95708,1.00358
2001,Saxony-Anhalt,3rd Quintile,No,0.99492,118,118,0.98204,1.00780
2001,Thuringa,1st Quintile,No,0.81245,94,94,0.73312,0.89179
2001,Thuringa,2nd Quintile,No,0.96310,123,123,0.92965,0.99655
2001,Thuringa,3rd Quintile,No,0.98920,128,128,0.97122,1.00718
2002,Schleswig-Holstein,1st Quintile,No,0.73107,40,40,0.59190,0.87023
2002,Schleswig-Holstein,2nd Quintile,No,0.98878,64,64,0.96276,1.01479
2002,Hamburg,1st Quintile,No,0.89468,33,33,0.78832,1.00104
2002,Lower Saxony,1st Quintile,Yes,0.18976,34,170,0.13064,0.24888
2002,Lower Saxony,1st Quintile,No,0.81024,136,170,0.75112,0.86936
2002,Lower Saxony,2nd Quintile,No,0.94350,167,167,0.90837,0.97862
2002,Lower Saxony,3rd Quintile,No,0.99872,187,187,0.99359,1.00386
2002,North Rhine-Westphalia,1st Quintile,Yes,0.13668,57,410,0.10339,0.16997
2002,North Rhine-Westphalia,1st Quintile,No,0.86332,353,410,0.83003,0.89661
2002,North Rhine-Westphalia,2nd Quintile,No,0.96496,436,436,0.94768,0.98224
2002,North Rhine-Westphalia,5th Quintile,No,0.99872,787,787,0.99622,1.00122
2002,Hesse,1st Quintile,No,0.88972,121,121,0.83368,0.94577
2002,Hesse,2nd Quintile,No,0.97934,121,121,0.95388,1.00479
2002,Hesse,3rd Quintile,No,0.99047,153,153,0.97502,1.00592
2002,Hesse,4th Quintile,No,0.99756,134,134,0.98918,1.00594
2002,Hesse,5th Quintile,No,0.99761,311,311,0.99217,1.00305
2002,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.88760,119,119,0.83060,0.94459
2002,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.97270,133,133,0.94490,1.00050
2002,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.99831,141,141,0.99150,1.00512
