"plh0033","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","1988","30-45","Realschule","46","0.100948945055165","0.0739982144944336","0.127899675615896"
"Grosse Sorgen","1988","30-45","(Fach-)Abitur","33","0.157015222985665","0.105009646785073","0.209020799186257"
"Grosse Sorgen","1988","30-45","AkademikerIn","38","0.101644476404872","0.0696653170056122","0.133623635804131"
"Grosse Sorgen","1988","46-65","(noch) kein Abschluss","98","0.3300538368644","0.279774354568102","0.380333319160698"
"Grosse Sorgen","1988","46-65","Hauptschule","434","0.19223017210239","0.175122118898994","0.209338225305786"
"Grosse Sorgen","1988","46-65","Realschule","26","","",""
"Grosse Sorgen","1988","46-65","(Fach-)Abitur","18","","",""
"Grosse Sorgen","1988","46-65","AkademikerIn","24","","",""
"Grosse Sorgen","1988","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","1988","66","Hauptschule","","","",""
"Grosse Sorgen","1988","66","Realschule","","","",""
"Grosse Sorgen","1988","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","1988","66","AkademikerIn","","","",""
"Einige Sorgen","1988","17-29","(noch) kein Abschluss","128","0.434982596415765","0.376389210213666","0.493575982617864"
"Einige Sorgen","1988","17-29","Hauptschule","646","0.526920273511844","0.499417856619043","0.554422690404644"
"Einige Sorgen","1988","17-29","Realschule","372","0.524193164987925","0.487764730539373","0.560621599436477"
"Einige Sorgen","1988","17-29","(Fach-)Abitur","222","0.572562622540222","0.523838026965671","0.621287218114772"
"Einige Sorgen","1988","17-29","AkademikerIn","39","0.532041420742807","0.419860829652425","0.644222011833189"
"Einige Sorgen","1988","30-45","(noch) kein Abschluss","131","0.525217195255503","0.46440157115605","0.586032819354957"
"Einige Sorgen","1988","30-45","Hauptschule","846","0.518888913827831","0.494535886322763","0.5432419413329"
"Einige Sorgen","1988","30-45","Realschule","235","0.476518397041649","0.431837897478101","0.521198896605196"
"Einige Sorgen","1988","30-45","(Fach-)Abitur","98","0.469963105455743","0.398619656723663","0.541306554187822"
"Einige Sorgen","1988","30-45","AkademikerIn","135","0.384882202199165","0.333389688649441","0.436374715748888"
"Einige Sorgen","1988","46-65","(noch) kein Abschluss","162","0.439527170948621","0.386457230792269","0.492597111104974"
"Einige Sorgen","1988","46-65","Hauptschule","927","0.457353361798145","0.435724657781699","0.478982065814592"
"Einige Sorgen","1988","46-65","Realschule","145","0.436436522269099","0.382846726060269","0.490026318477929"
"Einige Sorgen","1988","46-65","(Fach-)Abitur","35","0.386477220690478","0.290069381306708","0.482885060074248"
"Einige Sorgen","1988","46-65","AkademikerIn","78","0.340441597679016","0.278525329788964","0.402357865569069"
"Einige Sorgen","1988","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","1988","66","Hauptschule","","","",""
"Einige Sorgen","1988","66","Realschule","","","",""
"Einige Sorgen","1988","66","(Fach-)Abitur","","","",""
"Einige Sorgen","1988","66","AkademikerIn","","","",""
"Keine Sorgen","1988","17-29","(noch) kein Abschluss","91","0.3725110861851","0.315369226048515","0.429652946321685"
"Keine Sorgen","1988","17-29","Hauptschule","317","0.258875281129646","0.234747233625141","0.283003328634151"
"Keine Sorgen","1988","17-29","Realschule","246","0.352776912298473","0.31792259583515","0.387631228761797"
"Keine Sorgen","1988","17-29","(Fach-)Abitur","105","0.27919029624023","0.235006709300981","0.323373883179478"
"Keine Sorgen","1988","17-29","AkademikerIn","29","","",""
"Keine Sorgen","1988","30-45","(noch) kein Abschluss","65","0.257628301799814","0.204367745566879","0.310888858032749"
"Keine Sorgen","1988","30-45","Hauptschule","456","0.289703936803656","0.267593873637239","0.311813999970074"
"Keine Sorgen","1988","30-45","Realschule","199","0.422532657903186","0.37834293001491","0.466722385791463"
"Keine Sorgen","1988","30-45","(Fach-)Abitur","57","0.373021671558592","0.303892323184263","0.442151019932922"
"Keine Sorgen","1988","30-45","AkademikerIn","170","0.513473321395964","0.460578482006967","0.56636816078496"
"Keine Sorgen","1988","46-65","(noch) kein Abschluss","76","0.230418992186978","0.185392847829834","0.275445136544123"
"Keine Sorgen","1988","46-65","Hauptschule","677","0.350416466099465","0.32970285787746","0.37113007432147"
"Keine Sorgen","1988","46-65","Realschule","158","0.473690940812073","0.419737629471984","0.527644252152162"
"Keine Sorgen","1988","46-65","(Fach-)Abitur","45","0.523378837067718","0.424493979322896","0.62226369481254"
"Keine Sorgen","1988","46-65","AkademikerIn","123","0.546738936826228","0.481692870073828","0.611785003578629"
"Keine Sorgen","1988","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","1988","66","Hauptschule","","","",""
"Keine Sorgen","1988","66","Realschule","","","",""
"Keine Sorgen","1988","66","(Fach-)Abitur","","","",""
"Keine Sorgen","1988","66","AkademikerIn","","","",""
"Grosse Sorgen","1989","17-29","(noch) kein Abschluss","56","0.156521279969034","0.114262915787972","0.198779644150096"
"Grosse Sorgen","1989","17-29","Hauptschule","249","0.189236097363137","0.167220498816532","0.211251695909741"
"Grosse Sorgen","1989","17-29","Realschule","79","0.101285865143097","0.078903520080733","0.123668210205461"
