"plh0033","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","1986","16-34 Jahre alt","weiblich","923","0.468813494628959","0.446882705035202","0.490744284222716"
"Einige Sorgen","1986","35-65 Jahre alt","maennlich","1130","0.404962148199328","0.386507622952716","0.423416673445939"
"Einige Sorgen","1986","35-65 Jahre alt","weiblich","1158","0.427724363811581","0.409028024815424","0.446420702807739"
"Einige Sorgen","1986","66 und älter","maennlich","108","0.246394184745695","0.205035434132707","0.287752935358683"
"Einige Sorgen","1986","66 und älter","weiblich","154","0.249917635577799","0.215186910157873","0.284648360997725"
"Keine Sorgen","1986","16-34 Jahre alt","maennlich","697","0.357896043712379","0.337199862571674","0.378592224853085"
"Keine Sorgen","1986","16-34 Jahre alt","weiblich","685","0.348019448305773","0.327085566049777","0.368953330561769"
"Keine Sorgen","1986","35-65 Jahre alt","maennlich","1059","0.423948576830197","0.405370079575017","0.442527074085378"
"Keine Sorgen","1986","35-65 Jahre alt","weiblich","1080","0.422419513299401","0.403753559217958","0.441085467380844"
"Keine Sorgen","1986","66 und älter","maennlich","277","0.67583752668537","0.630913095847692","0.720761957523049"
"Keine Sorgen","1986","66 und älter","weiblich","386","0.658744583517427","0.620711701975719","0.696777465059135"
"Grosse Sorgen","1987","16-34 Jahre alt","maennlich","385","0.178592549153023","0.162032822450959","0.195152275855086"
"Grosse Sorgen","1987","16-34 Jahre alt","weiblich","372","0.180329165865015","0.163207894582236","0.197450437147795"
"Grosse Sorgen","1987","35-65 Jahre alt","maennlich","481","0.165157335322058","0.151062199344558","0.179252471299559"
"Grosse Sorgen","1987","35-65 Jahre alt","weiblich","466","0.159923710433792","0.145926032459673","0.173921388407911"
"Grosse Sorgen","1987","66 und älter","maennlich","","","",""
"Grosse Sorgen","1987","66 und älter","weiblich","56","0.0813922405955238","0.0601414011558357","0.102643080035212"
"Einige Sorgen","1987","16-34 Jahre alt","maennlich","1054","0.511076709959914","0.489464181117041","0.532689238802786"
"Einige Sorgen","1987","16-34 Jahre alt","weiblich","974","0.503534504214243","0.4812684924759","0.525800515952586"
"Einige Sorgen","1987","35-65 Jahre alt","maennlich","1218","0.454187029481878","0.435287225138834","0.473086833824922"
"Einige Sorgen","1987","35-65 Jahre alt","weiblich","1223","0.468057746773007","0.449002166916214","0.4871133266298"
"Einige Sorgen","1987","66 und älter","maennlich","113","0.263528739311438","0.221194347988459","0.305863130634416"
"Einige Sorgen","1987","66 und älter","weiblich","178","0.273235601223076","0.238603009097215","0.307868193348937"
"Keine Sorgen","1987","16-34 Jahre alt","maennlich","616","0.310330740887064","0.290328667734412","0.330332814039716"
"Keine Sorgen","1987","16-34 Jahre alt","weiblich","591","0.316136329920741","0.295429898869713","0.33684276097177"
"Keine Sorgen","1987","35-65 Jahre alt","maennlich","967","0.380655635196064","0.362224578060083","0.399086692332044"
"Keine Sorgen","1987","35-65 Jahre alt","weiblich","945","0.372018542793201","0.35356006389207","0.390477021694333"
"Keine Sorgen","1987","66 und älter","maennlich","274","0.666658566878542","0.621358608080237","0.711958525676846"
"Keine Sorgen","1987","66 und älter","weiblich","402","0.6453721581814","0.608192014772922","0.682552301589878"
"Grosse Sorgen","1988","16-34 Jahre alt","maennlich","404","0.174386081177996","0.157574944064113","0.19119721829188"
"Grosse Sorgen","1988","16-34 Jahre alt","weiblich","335","0.160292116629354","0.14361470710649","0.176969526152218"
"Grosse Sorgen","1988","35-65 Jahre alt","maennlich","474","0.165386483224092","0.150915136350413","0.17985783009777"
"Grosse Sorgen","1988","35-65 Jahre alt","weiblich","469","0.167347757659092","0.152735655470224","0.18195985984796"
"Grosse Sorgen","1988","66 und älter","maennlich","31","0.0765391948656945","0.0508988274866118","0.102179562244777"
"Grosse Sorgen","1988","66 und älter","weiblich","63","0.108989046002957","0.0844200844518281","0.133558007554086"
"Einige Sorgen","1988","16-34 Jahre alt","maennlich","975","0.494877365653602","0.472726031506697","0.517028699800507"
"Einige Sorgen","1988","16-34 Jahre alt","weiblich","975","0.533224115185643","0.510545449827637","0.555902780543648"
"Einige Sorgen","1988","35-65 Jahre alt","maennlich","1169","0.451452949524461","0.432069573099012","0.470836325949911"
"Einige Sorgen","1988","35-65 Jahre alt","weiblich","1180","0.467529536937745","0.447998593980135","0.487060479895355"
"Einige Sorgen","1988","66 und älter","maennlich","107","0.251336179577932","0.20950077310815","0.293171586047713"
"Einige Sorgen","1988","66 und älter","weiblich","177","0.283793913064115","0.248249250518968","0.319338575609262"
"Keine Sorgen","1988","16-34 Jahre alt","maennlich","578","0.330736553168401","0.309892012516295","0.351581093820508"
"Keine Sorgen","1988","16-34 Jahre alt","weiblich","549","0.306483768185003","0.285526221099908","0.327441315270098"
"Keine Sorgen","1988","35-65 Jahre alt","maennlich","889","0.383160567251447","0.364224372623018","0.402096761879876"
"Keine Sorgen","1988","35-65 Jahre alt","weiblich","858","0.365122705403163","0.346276008676385","0.38396940212994"
"Keine Sorgen","1988","66 und älter","maennlich","275","0.672124625556374","0.626850260456344","0.717398990656404"
"Keine Sorgen","1988","66 und älter","weiblich","378","0.607217040932928","0.568713369043511","0.645720712822345"
"Grosse Sorgen","1989","16-34 Jahre alt","maennlich","344","0.142963274976872","0.127298081974728","0.158628467979016"
"Grosse Sorgen","1989","16-34 Jahre alt","weiblich","272","0.1296233924355","0.114191908399973","0.145054876471026"
"Grosse Sorgen","1989","35-65 Jahre alt","maennlich","395","0.136427655403154","0.122723882894766","0.150131427911542"
"Grosse Sorgen","1989","35-65 Jahre alt","weiblich","392","0.146349584983258","0.132240941432266","0.160458228534251"
"Grosse Sorgen","1989","66 und älter","maennlich","","","",""
"Grosse Sorgen","1989","66 und älter","weiblich","41","0.0663698509783553","0.0465507188039078","0.0861889831528028"
"Einige Sorgen","1989","16-34 Jahre alt","maennlich","912","0.471662924543081","0.449322305481921","0.494003543604241"
"Einige Sorgen","1989","16-34 Jahre alt","weiblich","963","0.528978709842123","0.506046190821492","0.551911228862753"
"Einige Sorgen","1989","35-65 Jahre alt","maennlich","1011","0.41593979855799","0.396261678076443","0.435617919039536"
"Einige Sorgen","1989","35-65 Jahre alt","weiblich","1085","0.435589191651537","0.415797373397219","0.455381009905855"
"Einige Sorgen","1989","66 und älter","maennlich","98","0.246890347918843","0.204258615778698","0.289522080058987"
"Einige Sorgen","1989","66 und älter","weiblich","188","0.31917076337418","0.2820563646831","0.35628516206526"
"Keine Sorgen","1989","16-34 Jahre alt","maennlich","662","0.385373800480047","0.363593171506154","0.40715442945394"
"Keine Sorgen","1989","16-34 Jahre alt","weiblich","585","0.341397897722378","0.319613057722016","0.36318273772274"
"Keine Sorgen","1989","35-65 Jahre alt","maennlich","1004","0.447632546038857","0.427780081078281","0.467485010999433"
"Keine Sorgen","1989","35-65 Jahre alt","weiblich","934","0.418061223365205","0.398372929737049","0.43774951699336"
"Keine Sorgen","1989","66 und älter","maennlich","269","0.690448993488905","0.64474188725671","0.736156099721099"
"Keine Sorgen","1989","66 und älter","weiblich","377","0.614459385647465","0.575707446666103","0.653211324628827"
"Grosse Sorgen","1990","16-34 Jahre alt","maennlich","570","0.175134798996621","0.160758282691821","0.189511315301421"
"Grosse Sorgen","1990","16-34 Jahre alt","weiblich","597","0.182856944218904","0.1680977530719","0.197616135365908"
"Grosse Sorgen","1990","35-65 Jahre alt","maennlich","719","0.167191876485243","0.154859636448385","0.179524116522101"
"Grosse Sorgen","1990","35-65 Jahre alt","weiblich","729","0.167167176795839","0.154835664867633","0.179498688724046"
"Grosse Sorgen","1990","66 und älter","maennlich","47","0.0692323987232155","0.048113225234213","0.090351572212218"
"Grosse Sorgen","1990","66 und älter","weiblich","100","0.0939731669390613","0.0750770392187972","0.112869294659325"
"Einige Sorgen","1990","16-34 Jahre alt","maennlich","1359","0.491095564656459","0.472186194216053","0.510004935096866"
"Einige Sorgen","1990","16-34 Jahre alt","weiblich","1402","0.52498698620736","0.505919879186245","0.544054093228474"
"Einige Sorgen","1990","35-65 Jahre alt","maennlich","1651","0.435007515528143","0.418623074770139","0.451391956286147"
"Einige Sorgen","1990","35-65 Jahre alt","weiblich","1728","0.4703946263019","0.453898982341303","0.486890270262496"
"Einige Sorgen","1990","66 und älter","maennlich","165","0.259691919124439","0.223213411516683","0.296170426732196"
"Einige Sorgen","1990","66 und älter","weiblich","322","0.332151160233913","0.301650634239511","0.362651686228315"
"Keine Sorgen","1990","16-34 Jahre alt","maennlich","756","0.33376963634692","0.315933057017192","0.351606215676647"
"Keine Sorgen","1990","16-34 Jahre alt","weiblich","636","0.292156069573736","0.274792700602203","0.309519438545269"
"Keine Sorgen","1990","35-65 Jahre alt","maennlich","1147","0.397800607986614","0.381624844640758","0.41397637133247"
"Keine Sorgen","1990","35-65 Jahre alt","weiblich","1060","0.362438196902261","0.346551265052955","0.378325128751568"
"Keine Sorgen","1990","66 und älter","maennlich","343","0.671075682152345","0.631988411899525","0.710162952405166"
"Keine Sorgen","1990","66 und älter","weiblich","494","0.573875672827026","0.541851536498427","0.605899809155625"
"Grosse Sorgen","1991","16-34 Jahre alt","maennlich","559","0.182308825063054","0.167447917459351","0.197169732666758"
"Grosse Sorgen","1991","16-34 Jahre alt","weiblich","585","0.181157474924313","0.166226231012493","0.196088718836133"
"Grosse Sorgen","1991","35-65 Jahre alt","maennlich","757","0.17397217765932","0.161366377394831","0.186577977923809"
"Grosse Sorgen","1991","35-65 Jahre alt","weiblich","752","0.175642942085287","0.162985927964808","0.188299956205766"
"Grosse Sorgen","1991","66 und älter","maennlich","50","0.0770918163022215","0.0548199977868688","0.0993636348175743"
"Grosse Sorgen","1991","66 und älter","weiblich","115","0.110559285234239","0.0900834413555951","0.131035129112884"
"Einige Sorgen","1991","16-34 Jahre alt","maennlich","1273","0.484257741809336","0.465022330482106","0.503493153136566"
"Einige Sorgen","1991","16-34 Jahre alt","weiblich","1312","0.518885203970877","0.49951529113662","0.538255116805134"
"Einige Sorgen","1991","35-65 Jahre alt","maennlich","1574","0.432871758424298","0.416395695290483","0.449347821558114"
"Einige Sorgen","1991","35-65 Jahre alt","weiblich","1681","0.463142837202537","0.446556706453868","0.479728967951206"
"Einige Sorgen","1991","66 und älter","maennlich","185","0.299776595691719","0.261521484857044","0.338031706526394"
"Einige Sorgen","1991","66 und älter","weiblich","317","0.329928240661888","0.29922698781081","0.360629493512965"
"Keine Sorgen","1991","16-34 Jahre alt","maennlich","761","0.33343343312761","0.315287756457694","0.351579109797526"
"Keine Sorgen","1991","16-34 Jahre alt","weiblich","659","0.29995732110481","0.282192548265999","0.317722093943621"
"Keine Sorgen","1991","35-65 Jahre alt","maennlich","1143","0.393156063916382","0.376913515069982","0.409398612762781"
"Keine Sorgen","1991","35-65 Jahre alt","weiblich","1039","0.361214220712176","0.345236373191276","0.377192068233076"
"Keine Sorgen","1991","66 und älter","maennlich","316","0.623131588006059","0.582668684432624","0.663594491579495"
"Keine Sorgen","1991","66 und älter","weiblich","469","0.559512474103873","0.527096625948958","0.591928322258787"
"Grosse Sorgen","1992","16-34 Jahre alt","maennlich","496","0.158471121537905","0.144110214427659","0.172832028648151"
"Grosse Sorgen","1992","16-34 Jahre alt","weiblich","555","0.185505283630251","0.170225408451957","0.200785158808546"
"Grosse Sorgen","1992","35-65 Jahre alt","maennlich","735","0.183478506664283","0.170487365244013","0.196469648084553"
"Grosse Sorgen","1992","35-65 Jahre alt","weiblich","768","0.184839496143041","0.171849172133706","0.197829820152375"
"Grosse Sorgen","1992","66 und älter","maennlich","55","0.0807609426529866","0.0580723199711291","0.103449565334844"
"Grosse Sorgen","1992","66 und älter","weiblich","130","0.139770143465758","0.11712890614561","0.162411380785907"
"Einige Sorgen","1992","16-34 Jahre alt","maennlich","1256","0.516331016874748","0.496678846462062","0.535983187287434"
"Einige Sorgen","1992","16-34 Jahre alt","weiblich","1344","0.557077030428446","0.537550761954749","0.576603298902143"
"Einige Sorgen","1992","35-65 Jahre alt","maennlich","1706","0.484289054471348","0.46751544981187","0.501062659130827"
"Einige Sorgen","1992","35-65 Jahre alt","weiblich","1791","0.514641114802702","0.497915397087921","0.531366832517482"
"Einige Sorgen","1992","66 und älter","maennlich","230","0.392702665801339","0.352037193496093","0.433368138106584"
"Einige Sorgen","1992","66 und älter","weiblich","342","0.367123127368116","0.335649182453386","0.398597072282846"
"Keine Sorgen","1992","16-34 Jahre alt","maennlich","732","0.325197861587348","0.306775964113927","0.343619759060768"
"Keine Sorgen","1992","16-34 Jahre alt","weiblich","587","0.257417685941303","0.24023112348764","0.274604248394965"
"Keine Sorgen","1992","35-65 Jahre alt","maennlich","969","0.332232438864369","0.316423432376399","0.348041445352339"
"Keine Sorgen","1992","35-65 Jahre alt","weiblich","871","0.300519389054258","0.285175864948355","0.31586291316016"
"Keine Sorgen","1992","66 und älter","maennlich","269","0.526536391545675","0.484959625383654","0.568113157707695"
"Keine Sorgen","1992","66 und älter","weiblich","429","0.493106729166126","0.460461898285718","0.525751560046533"
"Grosse Sorgen","1993","16-34 Jahre alt","maennlich","522","0.188245206631459","0.172778950221962","0.203711463040956"
"Grosse Sorgen","1993","16-34 Jahre alt","weiblich","522","0.182296678200211","0.166967898421779","0.197625457978644"
"Grosse Sorgen","1993","35-65 Jahre alt","maennlich","740","0.186056418529882","0.172868704843446","0.199244132216317"
"Grosse Sorgen","1993","35-65 Jahre alt","weiblich","736","0.184954930346389","0.171834627303018","0.198075233389761"
"Grosse Sorgen","1993","66 und älter","maennlich","56","0.0902510693733986","0.0663905351088564","0.114111603637941"
"Grosse Sorgen","1993","66 und älter","weiblich","112","0.113128585322776","0.0927051585715238","0.133552012074029"
"Einige Sorgen","1993","16-34 Jahre alt","maennlich","1319","0.542394827745817","0.52268358329798","0.562106072193654"
"Einige Sorgen","1993","16-34 Jahre alt","weiblich","1358","0.566341603942389","0.546665756832397","0.586017451052381"
"Einige Sorgen","1993","35-65 Jahre alt","maennlich","1727","0.510667585783678","0.493727282992565","0.52760788857479"
"Einige Sorgen","1993","35-65 Jahre alt","weiblich","1752","0.507448539957765","0.490554173647947","0.524342906267582"
"Einige Sorgen","1993","66 und älter","maennlich","217","0.385059293691785","0.344538902006558","0.425579685377011"
"Einige Sorgen","1993","66 und älter","weiblich","369","0.39202095425202","0.360542670067264","0.423499238436776"
"Keine Sorgen","1993","16-34 Jahre alt","maennlich","613","0.269359965622724","0.2518078662781","0.286912064967348"
"Keine Sorgen","1993","16-34 Jahre alt","weiblich","557","0.251361717857399","0.234138832531554","0.268584603183245"
"Keine Sorgen","1993","35-65 Jahre alt","maennlich","878","0.303275995686441","0.287698435590236","0.318853555782645"
"Keine Sorgen","1993","35-65 Jahre alt","weiblich","876","0.307596529695846","0.292001348282499","0.323191711109193"
"Keine Sorgen","1993","66 und älter","maennlich","281","0.524689636934817","0.483104982818273","0.566274291051361"
"Keine Sorgen","1993","66 und älter","weiblich","443","0.494850460425204","0.462613129642486","0.527087791207922"
"Grosse Sorgen","1994","16-34 Jahre alt","maennlich","536","0.201781144777508","0.185616784412356","0.217945505142659"
"Grosse Sorgen","1994","16-34 Jahre alt","weiblich","604","0.220238084548963","0.203737527555454","0.236738641542472"
"Grosse Sorgen","1994","35-65 Jahre alt","maennlich","766","0.214160215950163","0.200114422609963","0.228206009290363"
"Grosse Sorgen","1994","35-65 Jahre alt","weiblich","757","0.20471863983984","0.190960264056608","0.218477015623071"
"Grosse Sorgen","1994","66 und älter","maennlich","55","0.0895728433944368","0.065984107078503","0.113161579710371"
"Grosse Sorgen","1994","66 und älter","weiblich","94","0.103464064744906","0.0839108237099317","0.12301730577988"
"Einige Sorgen","1994","16-34 Jahre alt","maennlich","1303","0.544431219787094","0.524372383679087","0.5644900558951"
"Einige Sorgen","1994","16-34 Jahre alt","weiblich","1332","0.561639074535696","0.541882303851447","0.581395845219945"
"Einige Sorgen","1994","35-65 Jahre alt","maennlich","1719","0.50334834792121","0.48622967333749","0.520467022504929"
"Einige Sorgen","1994","35-65 Jahre alt","weiblich","1801","0.523848372028372","0.506818808864055","0.540877935192689"
"Einige Sorgen","1994","66 und älter","maennlich","255","0.441658620178153","0.400639422921857","0.482677817434449"
"Einige Sorgen","1994","66 und älter","weiblich","406","0.430084945854385","0.398299938229167","0.461869953479602"
"Keine Sorgen","1994","16-34 Jahre alt","maennlich","529","0.253787635435398","0.236259985447455","0.271315285423342"
"Keine Sorgen","1994","16-34 Jahre alt","weiblich","487","0.218122840915341","0.201679456123599","0.234566225707083"
"Keine Sorgen","1994","35-65 Jahre alt","maennlich","792","0.282491436128627","0.267077056237613","0.297905816019641"
"Keine Sorgen","1994","35-65 Jahre alt","weiblich","746","0.271432988131788","0.256269673822833","0.286596302440744"
"Keine Sorgen","1994","66 und älter","maennlich","253","0.46876853642741","0.427547869378827","0.509989203475993"
"Keine Sorgen","1994","66 und älter","weiblich","432","0.46645098940071","0.434422953724808","0.498479025076611"
"Grosse Sorgen","1995","16-34 Jahre alt","maennlich","524","0.196891387674857","0.181097133973023","0.21268564137669"
"Grosse Sorgen","1995","16-34 Jahre alt","weiblich","557","0.205395089995165","0.189539934071229","0.2212502459191"
"Grosse Sorgen","1995","35-65 Jahre alt","maennlich","751","0.194486163133819","0.181116902510671","0.207855423756967"
"Grosse Sorgen","1995","35-65 Jahre alt","weiblich","727","0.179661833126656","0.166789716266948","0.192533949986363"
"Grosse Sorgen","1995","66 und älter","maennlich","53","0.0778818617807431","0.0561843102825799","0.0995794132789063"
"Grosse Sorgen","1995","66 und älter","weiblich","105","0.11589296356437","0.0955059289946359","0.136279998134105"
"Einige Sorgen","1995","16-34 Jahre alt","maennlich","1334","0.556462091935853","0.536729607351693","0.576194576520013"
"Einige Sorgen","1995","16-34 Jahre alt","weiblich","1400","0.561767425640208","0.542294532936153","0.581240318344262"
"Einige Sorgen","1995","35-65 Jahre alt","maennlich","1728","0.492122084700302","0.475235468824141","0.509008700576463"
"Einige Sorgen","1995","35-65 Jahre alt","weiblich","1790","0.51008477360368","0.493323490937823","0.526846056269537"
"Einige Sorgen","1995","66 und älter","maennlich","219","0.352544889706059","0.313862675421592","0.391227103990525"
"Einige Sorgen","1995","66 und älter","weiblich","347","0.362025174636991","0.331416518798662","0.392633830475319"
"Keine Sorgen","1995","16-34 Jahre alt","maennlich","577","0.246646520389291","0.229525269000661","0.26376777177792"
"Keine Sorgen","1995","16-34 Jahre alt","weiblich","537","0.232837484364628","0.216250401932735","0.24942456679652"
"Keine Sorgen","1995","35-65 Jahre alt","maennlich","888","0.313391752165879","0.297723345961944","0.329060158369813"
"Keine Sorgen","1995","35-65 Jahre alt","weiblich","900","0.310253393269664","0.294742791129205","0.325763995410124"
"Keine Sorgen","1995","66 und älter","maennlich","314","0.569573248513198","0.529484388892043","0.609662108134353"
"Keine Sorgen","1995","66 und älter","weiblich","495","0.522081861798639","0.490267797035965","0.553895926561314"
"Grosse Sorgen","1996","16-34 Jahre alt","maennlich","510","0.193273076888497","0.177301492497535","0.209244661279459"
"Grosse Sorgen","1996","16-34 Jahre alt","weiblich","505","0.198619922729891","0.182701497381628","0.214538348078154"
"Grosse Sorgen","1996","35-65 Jahre alt","maennlich","731","0.190129282965721","0.1768294156008","0.203429150330643"
"Grosse Sorgen","1996","35-65 Jahre alt","weiblich","719","0.180718437625855","0.167780822539708","0.193656052712002"
"Grosse Sorgen","1996","66 und älter","maennlich","41","0.0568924759855442","0.0383888062777194","0.075396145693369"
"Grosse Sorgen","1996","66 und älter","weiblich","88","0.0886942250361888","0.0707659188456309","0.106622531226747"
"Einige Sorgen","1996","16-34 Jahre alt","maennlich","1303","0.565913120203363","0.54586552632262","0.585960714084106"
"Einige Sorgen","1996","16-34 Jahre alt","weiblich","1373","0.572608447287928","0.552870077888312","0.592346816687544"
"Einige Sorgen","1996","35-65 Jahre alt","maennlich","1802","0.520604884543553","0.50367258751744","0.537537181569666"
"Einige Sorgen","1996","35-65 Jahre alt","weiblich","1902","0.54958470952385","0.532856082935403","0.566313336112298"
"Einige Sorgen","1996","66 und älter","maennlich","273","0.436297732253234","0.396682134418364","0.475913330088105"
"Einige Sorgen","1996","66 und älter","weiblich","418","0.425894754766244","0.394712577874283","0.457076931658205"
"Keine Sorgen","1996","16-34 Jahre alt","maennlich","535","0.24081380290814","0.223519068997779","0.258108536818501"
"Keine Sorgen","1996","16-34 Jahre alt","weiblich","535","0.228771629982181","0.212012093168565","0.245531166795797"
"Keine Sorgen","1996","35-65 Jahre alt","maennlich","811","0.289265832490726","0.273897840589639","0.304633824391813"
"Keine Sorgen","1996","35-65 Jahre alt","weiblich","777","0.269696852850295","0.254774890868823","0.284618814831766"
"Keine Sorgen","1996","66 und älter","maennlich","288","0.506809791761222","0.466872412119154","0.546747171403289"
"Keine Sorgen","1996","66 und älter","weiblich","460","0.485411020197567","0.453894041049429","0.516927999345705"
"Grosse Sorgen","1997","16-34 Jahre alt","maennlich","566","0.226213907121004","0.209111835699749","0.243315978542258"
"Grosse Sorgen","1997","16-34 Jahre alt","weiblich","545","0.218329488016172","0.201519315860456","0.235139660171889"
"Grosse Sorgen","1997","35-65 Jahre alt","maennlich","779","0.223740257775931","0.209488907877835","0.237991607674027"
"Grosse Sorgen","1997","35-65 Jahre alt","weiblich","810","0.216110190875732","0.202197396414966","0.230022985336498"
"Grosse Sorgen","1997","66 und älter","maennlich","67","0.0987634560782223","0.0756313487765343","0.12189556337991"
"Grosse Sorgen","1997","66 und älter","weiblich","109","0.113419474500658","0.0933601925134081","0.133478756487908"
"Einige Sorgen","1997","16-34 Jahre alt","maennlich","1332","0.56985605960426","0.549618036128095","0.590094083080426"
"Einige Sorgen","1997","16-34 Jahre alt","weiblich","1377","0.594199257360471","0.574217827188407","0.614180687532535"
"Einige Sorgen","1997","35-65 Jahre alt","maennlich","1845","0.541818618751908","0.524780325646025","0.55885691185779"
"Einige Sorgen","1997","35-65 Jahre alt","weiblich","1930","0.562229095416034","0.545459239095735","0.578998951736333"
"Einige Sorgen","1997","66 und älter","maennlich","295","0.466610436064805","0.427929485065877","0.505291387063734"
"Einige Sorgen","1997","66 und älter","weiblich","448","0.4558750123508","0.424369633692713","0.487380391008887"
"Keine Sorgen","1997","16-34 Jahre alt","maennlich","401","0.203930033274736","0.18745998696692","0.220400079582553"
"Keine Sorgen","1997","16-34 Jahre alt","weiblich","398","0.187471254623357","0.171589780598244","0.203352728648471"
"Keine Sorgen","1997","35-65 Jahre alt","maennlich","661","0.234441123472162","0.219953851968453","0.24892839497587"
"Keine Sorgen","1997","35-65 Jahre alt","weiblich","622","0.221660713708234","0.207620359120497","0.235701068295971"
"Keine Sorgen","1997","66 und älter","maennlich","277","0.434626107856972","0.396191412581785","0.47306080313216"
"Keine Sorgen","1997","66 und älter","weiblich","403","0.430705513148542","0.399381948522781","0.462029077774303"
"Grosse Sorgen","1998","16-34 Jahre alt","maennlich","678","0.273149521695314","0.255360079433921","0.290938963956707"
