year,bula_h,pgisced97,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.14896,45,386,0.11339,0.18453
1994,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,0.63374,32,32,0.46414,0.80334
1994,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.66814,112,112,0.58054,0.75574
1994,Thuringa,Lower Secondary Level,Somewhat concerned,0.59441,47,47,0.45252,0.73631
1994,Thuringa,Upper Secondary Level,Very concerned,0.31910,133,413,0.27409,0.36412
1994,Thuringa,Upper Secondary Level,Somewhat concerned,0.55559,236,413,0.50761,0.60357
1994,Thuringa,Upper Secondary Level,Not concerned at all,0.12531,44,413,0.09334,0.15727
1994,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.59382,73,73,0.48038,0.70726
1995,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.58200,84,142,0.50058,0.66341
1995,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.33813,58,142,0.26005,0.41622
1995,Hamburg,Upper Secondary Level,Not concerned at all,0.41295,31,31,0.23676,0.58914
1995,Lower Saxony,Lower Secondary Level,Very concerned,0.19117,57,219,0.13897,0.24337
1995,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.39044,92,219,0.32568,0.45520
1995,Lower Saxony,Lower Secondary Level,Not concerned at all,0.41839,70,219,0.35291,0.48388
1995,Lower Saxony,Upper Secondary Level,Very concerned,0.17466,95,516,0.14187,0.20745
1995,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.48586,259,516,0.44269,0.52903
1995,Lower Saxony,Upper Secondary Level,Not concerned at all,0.33948,162,516,0.29858,0.38038
1995,Lower Saxony,First Stage of Tertiary Education,Not concerned at all,0.48874,32,32,0.31277,0.66471
1995,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.40809,44,89,0.30541,0.51078
1995,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.51035,45,89,0.40591,0.61480
1995,North Rhine-Westphalia,No answer / don't know,Somewhat concerned,0.55179,35,35,0.38463,0.71896
1995,North Rhine-Westphalia,Pre-primary Level,Somewhat concerned,0.57519,33,33,0.40392,0.74646
1995,North Rhine-Westphalia,Primary Level,Very concerned,0.34281,46,113,0.25491,0.43072
1995,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.50723,67,113,0.41464,0.59982
1995,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.19411,126,507,0.15965,0.22857
1995,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.49925,244,507,0.45568,0.54281
1995,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.30664,137,507,0.26647,0.34682
1995,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.13851,222,1273,0.11952,0.15749
1995,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.50022,656,1273,0.47275,0.52770
1995,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.36127,395,1273,0.33487,0.38767
1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.63838,73,73,0.52739,0.74936
1995,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.45123,61,113,0.35907,0.54339
1995,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.41332,52,113,0.32212,0.50452
1995,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.13345,37,268,0.09266,0.17424
1995,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.38510,110,268,0.32673,0.44347
1995,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.48145,121,268,0.42152,0.54139
1995,Hesse,Lower Secondary Level,Very concerned,0.15810,46,222,0.11000,0.20620
1995,Hesse,Lower Secondary Level,Somewhat concerned,0.38554,99,222,0.32137,0.44972
1995,Hesse,Lower Secondary Level,Not concerned at all,0.45635,77,222,0.39068,0.52202
1995,Hesse,Upper Secondary Level,Very concerned,0.12104,65,432,0.09024,0.15183
1995,Hesse,Upper Secondary Level,Somewhat concerned,0.47639,220,432,0.42924,0.52354
1995,Hesse,Upper Secondary Level,Not concerned at all,0.40257,147,432,0.35627,0.44887
1995,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.31445,43,91,0.21852,0.41037
1995,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.50788,48,91,0.40460,0.61117
1995,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.12861,31,199,0.08198,0.17524
1995,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.47318,101,199,0.40364,0.54273
1995,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.39820,67,199,0.33002,0.46639
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.17206,68,345,0.13217,0.21195
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.44237,164,345,0.38988,0.49485
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.38557,113,345,0.33414,0.43701
1995,Baden-Wuerttemberg,Primary Level,Very concerned,0.40876,57,169,0.33442,0.48310
1995,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.40046,80,169,0.32636,0.47455
1995,Baden-Wuerttemberg,Primary Level,Not concerned at all,0.19079,32,169,0.13137,0.25020
1995,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.21143,113,430,0.17279,0.25007
1995,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.42975,199,430,0.38291,0.47660
1995,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.35881,118,430,0.31343,0.40420
1995,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.14176,128,799,0.11756,0.16597
1995,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.52975,428,799,0.49512,0.56438
1995,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.32849,243,799,0.29590,0.36108
1995,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.49036,34,34,0.31980,0.66093
1995,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.38749,38,77,0.27796,0.49702
1995,Baden-Wuerttemberg,First Stage of Tertiary Education,Not concerned at all,0.45834,39,77,0.34632,0.57036
1995,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.42346,52,109,0.33027,0.51665
1995,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.45905,57,109,0.36507,0.55304
1995,Bavaria,Primary Level,Somewhat concerned,0.53326,31,31,0.35473,0.71178
1995,Bavaria,Lower Secondary Level,Very concerned,0.20877,78,348,0.16600,0.25153
1995,Bavaria,Lower Secondary Level,Somewhat concerned,0.50234,183,348,0.44973,0.55495
1995,Bavaria,Lower Secondary Level,Not concerned at all,0.28889,87,348,0.24120,0.33658
1995,Bavaria,Upper Secondary Level,Very concerned,0.13020,118,853,0.10761,0.15280
1995,Bavaria,Upper Secondary Level,Somewhat concerned,0.54389,482,853,0.51045,0.57733
1995,Bavaria,Upper Secondary Level,Not concerned at all,0.32591,253,853,0.29443,0.35738
1995,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.52550,34,34,0.35513,0.69588
1995,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.50009,51,86,0.39379,0.60638
1995,Bavaria,First Stage of Tertiary Education,Not concerned at all,0.34416,35,86,0.24316,0.44516
1995,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.38750,75,160,0.31177,0.46322
1995,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.52550,85,160,0.44788,0.60311
1995,Berlin,Upper Secondary Level,Very concerned,0.21993,67,255,0.16899,0.27087
1995,Berlin,Upper Secondary Level,Somewhat concerned,0.48787,130,255,0.42640,0.54934
1995,Berlin,Upper Secondary Level,Not concerned at all,0.29220,58,255,0.23627,0.34813
1995,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.49140,84,118,0.40081,0.58199
1995,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.30597,34,118,0.22247,0.38947
1995,Brandenburg,Lower Secondary Level,Somewhat concerned,0.43161,31,31,0.25437,0.60885
1995,Brandenburg,Upper Secondary Level,Very concerned,0.23987,83,304,0.19179,0.28795
1995,Brandenburg,Upper Secondary Level,Somewhat concerned,0.59882,183,304,0.54363,0.65401
1995,Brandenburg,Upper Secondary Level,Not concerned at all,0.16131,38,304,0.11989,0.20273
1995,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.20796,31,120,0.13504,0.28088
1995,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.63714,89,120,0.55075,0.72353
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.30316,64,228,0.24337,0.36295
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.51923,125,228,0.45423,0.58422
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.17762,39,228,0.12790,0.22733
1995,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.55613,49,49,0.41558,0.69669
1995,Saxony,Lower Secondary Level,Somewhat concerned,0.36494,52,98,0.26913,0.46074
1995,Saxony,Lower Secondary Level,Not concerned at all,0.46562,46,98,0.36635,0.56488
1995,Saxony,Upper Secondary Level,Very concerned,0.25781,155,623,0.22343,0.29219
1995,Saxony,Upper Secondary Level,Somewhat concerned,0.52090,340,623,0.48164,0.56016
1995,Saxony,Upper Secondary Level,Not concerned at all,0.22129,128,623,0.18867,0.25392
1995,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.54783,36,36,0.38294,0.71272
1995,Saxony,Second Stage of Tertiary Education,Very concerned,0.17450,41,229,0.12523,0.22376
1995,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.53842,130,229,0.47370,0.60313
1995,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.28709,58,229,0.22836,0.34581
1995,Saxony-Anhalt,Lower Secondary Level,Somewhat concerned,0.51822,37,37,0.35499,0.68144
1995,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.28097,113,372,0.23524,0.32671
1995,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.57242,213,372,0.52208,0.62276
1995,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.14661,46,372,0.11061,0.18260
1995,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,0.64850,35,35,0.48801,0.80898
1995,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.57442,90,124,0.48704,0.66180
1995,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.23963,34,124,0.16419,0.31506
1995,Thuringa,Lower Secondary Level,Somewhat concerned,0.65317,46,46,0.51411,0.79224
1995,Thuringa,Upper Secondary Level,Very concerned,0.29424,120,402,0.24964,0.33884
1995,Thuringa,Upper Secondary Level,Somewhat concerned,0.53485,219,402,0.48603,0.58367
1995,Thuringa,Upper Secondary Level,Not concerned at all,0.17091,63,402,0.13406,0.20775
1995,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.69651,80,80,0.59513,0.79790
1996,Schleswig-Holstein,Lower Secondary Level,Somewhat concerned,0.70505,35,35,0.55176,0.85833
1996,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.58867,91,142,0.50744,0.66989
1996,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.32006,51,142,0.24306,0.39706
1996,Hamburg,Upper Secondary Level,Somewhat concerned,0.54270,39,39,0.38430,0.70109
1996,Lower Saxony,Lower Secondary Level,Very concerned,0.22577,56,208,0.16881,0.28272
1996,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.40488,85,208,0.33801,0.47175
1996,Lower Saxony,Lower Secondary Level,Not concerned at all,0.36935,67,208,0.30360,0.43510
1996,Lower Saxony,Upper Secondary Level,Very concerned,0.20561,110,520,0.17084,0.24038
1996,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.46934,263,520,0.42641,0.51228
1996,Lower Saxony,Upper Secondary Level,Not concerned at all,0.32505,147,520,0.28475,0.36535
1996,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.53202,40,40,0.37542,0.68863
1996,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.47654,55,95,0.37557,0.57751
1996,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.45312,40,95,0.35248,0.55375
1996,North Rhine-Westphalia,No answer / don't know,Somewhat concerned,0.55836,41,41,0.40446,0.71225
1996,North Rhine-Westphalia,Pre-primary Level,Somewhat concerned,0.46632,32,32,0.29070,0.64193
1996,North Rhine-Westphalia,Primary Level,Very concerned,0.36457,43,108,0.27337,0.45577
1996,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.49122,65,108,0.39649,0.58594
1996,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.18422,122,498,0.15014,0.21831
1996,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.52193,256,498,0.47801,0.56585
1996,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.29385,120,498,0.25380,0.33390
1996,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.14977,217,1248,0.12997,0.16958
1996,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.53560,655,1248,0.50792,0.56328
1996,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.31463,376,1248,0.28885,0.34040
1996,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.61129,70,70,0.49627,0.72630
1996,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.55340,66,114,0.46174,0.64507
1996,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.34168,48,114,0.25424,0.42913
1996,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.11970,40,273,0.08112,0.15828
1996,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.45846,129,273,0.39925,0.51768
1996,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.42184,104,273,0.36315,0.48053
1996,Hesse,Lower Secondary Level,Very concerned,0.17060,40,208,0.11936,0.22185
1996,Hesse,Lower Secondary Level,Somewhat concerned,0.44576,103,208,0.37804,0.51347
1996,Hesse,Lower Secondary Level,Not concerned at all,0.38364,65,208,0.31740,0.44989
1996,Hesse,Upper Secondary Level,Very concerned,0.10414,55,426,0.07510,0.13318
1996,Hesse,Upper Secondary Level,Somewhat concerned,0.52031,237,426,0.47281,0.56781
1996,Hesse,Upper Secondary Level,Not concerned at all,0.37554,134,426,0.32950,0.42159
1996,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.40839,48,92,0.30739,0.50938
1996,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.53126,44,92,0.42873,0.63380
1996,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.19055,41,187,0.13411,0.24699
1996,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.54389,97,187,0.47231,0.61547
1996,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.26556,49,187,0.20209,0.32903
1996,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.12457,53,338,0.08931,0.15983
1996,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.56231,195,338,0.50934,0.61528
1996,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.31312,90,338,0.26361,0.36264
1996,Baden-Wuerttemberg,Primary Level,Very concerned,0.42367,53,151,0.34459,0.50275
1996,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.38033,65,151,0.30264,0.45802
1996,Baden-Wuerttemberg,Primary Level,Not concerned at all,0.19600,33,151,0.13247,0.25953
1996,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.19470,101,400,0.15585,0.23356
1996,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.51319,207,400,0.46414,0.56223
1996,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.29211,92,400,0.24749,0.33673
1996,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.13864,130,778,0.11434,0.16294
1996,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.53433,423,778,0.49926,0.56940
1996,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.32703,225,778,0.29404,0.36002
1996,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.54585,35,35,0.37849,0.71321
1996,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.56040,52,85,0.45426,0.66654
1996,Baden-Wuerttemberg,First Stage of Tertiary Education,Not concerned at all,0.31515,33,85,0.21580,0.41450
1996,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.48359,65,113,0.39104,0.57615
1996,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.42052,48,113,0.32909,0.51194
1996,Bavaria,Primary Level,Somewhat concerned,0.43557,31,31,0.25814,0.61300
1996,Bavaria,Lower Secondary Level,Very concerned,0.16774,68,350,0.12854,0.20694
1996,Bavaria,Lower Secondary Level,Somewhat concerned,0.49258,182,350,0.44013,0.54503
1996,Bavaria,Lower Secondary Level,Not concerned at all,0.33968,100,350,0.28999,0.38936
1996,Bavaria,Upper Secondary Level,Very concerned,0.13083,108,850,0.10814,0.15351
1996,Bavaria,Upper Secondary Level,Somewhat concerned,0.56592,506,850,0.53258,0.59926
1996,Bavaria,Upper Secondary Level,Not concerned at all,0.30325,236,850,0.27233,0.33417
1996,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.64842,38,38,0.49457,0.80227
1996,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.63515,62,62,0.51435,0.75596
1996,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.43076,83,162,0.35427,0.50725
1996,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.50357,79,162,0.42634,0.58080
1996,Berlin,Upper Secondary Level,Very concerned,0.26408,72,240,0.20819,0.31998
1996,Berlin,Upper Secondary Level,Somewhat concerned,0.51102,126,240,0.44765,0.57440
1996,Berlin,Upper Secondary Level,Not concerned at all,0.22489,42,240,0.17196,0.27783
1996,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.59270,83,115,0.50250,0.68289
1996,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.26068,32,115,0.18009,0.34127
1996,Brandenburg,Upper Secondary Level,Very concerned,0.24312,80,310,0.19529,0.29095
1996,Brandenburg,Upper Secondary Level,Somewhat concerned,0.56715,184,310,0.51190,0.62239
1996,Brandenburg,Upper Secondary Level,Not concerned at all,0.18973,46,310,0.14601,0.23345
1996,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.54981,86,86,0.44404,0.65558
1996,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.32375,64,223,0.26219,0.38530
1996,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.46110,114,223,0.39553,0.52667
1996,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.21515,45,223,0.16110,0.26921
1996,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.60595,60,60,0.48127,0.73064
1996,Saxony,Lower Secondary Level,Very concerned,0.22090,31,85,0.13218,0.30962
1996,Saxony,Lower Secondary Level,Somewhat concerned,0.47323,54,85,0.36646,0.58001
1996,Saxony,Upper Secondary Level,Very concerned,0.22546,138,619,0.19251,0.25841
1996,Saxony,Upper Secondary Level,Somewhat concerned,0.53278,346,619,0.49345,0.57212
1996,Saxony,Upper Secondary Level,Not concerned at all,0.24176,135,619,0.20800,0.27551
1996,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.57676,37,37,0.41536,0.73815
1996,Saxony,Second Stage of Tertiary Education,Very concerned,0.13276,35,243,0.09001,0.17551
1996,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.58862,146,243,0.52662,0.65062
1996,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.27862,62,243,0.22213,0.33510
1996,Saxony-Anhalt,Lower Secondary Level,Somewhat concerned,0.47302,37,37,0.30992,0.63611
1996,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.24260,106,366,0.19862,0.28658
1996,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.57198,209,366,0.52122,0.62274
1996,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.18542,51,366,0.14555,0.22529
1996,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,0.68026,34,34,0.52114,0.83939
1996,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.56875,91,122,0.48050,0.65699
1996,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.25391,31,122,0.17636,0.33146
1996,Thuringa,Lower Secondary Level,Somewhat concerned,0.58255,42,42,0.43160,0.73350
1996,Thuringa,Upper Secondary Level,Very concerned,0.25378,108,407,0.21145,0.29611
1996,Thuringa,Upper Secondary Level,Somewhat concerned,0.58922,244,407,0.54136,0.63707
1996,Thuringa,Upper Secondary Level,Not concerned at all,0.15700,55,407,0.12161,0.19239
1996,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.70687,80,80,0.60650,0.80725
1997,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.49587,81,130,0.40959,0.58215
1997,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.29761,49,130,0.21871,0.37651
1997,Hamburg,Upper Secondary Level,Somewhat concerned,0.53701,39,39,0.37847,0.69555
1997,Lower Saxony,Lower Secondary Level,Very concerned,0.23447,60,214,0.17757,0.29136
1997,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.55026,111,214,0.48345,0.61707
1997,Lower Saxony,Lower Secondary Level,Not concerned at all,0.21527,43,214,0.16008,0.27047
1997,Lower Saxony,Upper Secondary Level,Very concerned,0.16584,86,510,0.13353,0.19815
1997,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.56237,295,510,0.51927,0.60547
1997,Lower Saxony,Upper Secondary Level,Not concerned at all,0.27179,129,510,0.23314,0.31044
1997,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.53029,39,39,0.37160,0.68897
1997,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.49419,55,93,0.39203,0.59636
1997,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.40483,38,93,0.30453,0.50513
1997,North Rhine-Westphalia,No answer / don't know,Somewhat concerned,0.53818,34,34,0.36808,0.70827
1997,North Rhine-Westphalia,Primary Level,Very concerned,0.50853,56,106,0.41291,0.60415
1997,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.41460,50,106,0.32037,0.50884
1997,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.26629,141,489,0.22707,0.30550
1997,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.49488,249,489,0.45052,0.53924
1997,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.23883,99,489,0.20100,0.27666
1997,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.17991,258,1231,0.15845,0.20138
1997,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.53460,658,1231,0.50673,0.56248
1997,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.28549,315,1231,0.26025,0.31073
1997,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.66001,70,70,0.54824,0.77179
1997,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.55741,76,115,0.46623,0.64859
1997,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.31960,39,115,0.23400,0.40520
1997,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.16214,48,279,0.11881,0.20547
1997,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.44761,135,279,0.38916,0.50606
1997,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.39025,96,279,0.33291,0.44760
1997,Hesse,Primary Level,Somewhat concerned,0.64574,31,31,0.47458,0.81689
1997,Hesse,Lower Secondary Level,Very concerned,0.22573,42,182,0.16483,0.28664
1997,Hesse,Lower Secondary Level,Somewhat concerned,0.52873,95,182,0.45601,0.60146
1997,Hesse,Lower Secondary Level,Not concerned at all,0.24553,45,182,0.18283,0.30824
1997,Hesse,Upper Secondary Level,Very concerned,0.14936,67,394,0.11412,0.18460
1997,Hesse,Upper Secondary Level,Somewhat concerned,0.54886,225,394,0.49966,0.59805
1997,Hesse,Upper Secondary Level,Not concerned at all,0.30178,102,394,0.25640,0.34717
1997,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.53388,56,92,0.43139,0.63638
1997,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.38811,36,92,0.28798,0.48823
1997,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.14828,33,193,0.09801,0.19855
1997,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.59138,121,193,0.52185,0.66092
1997,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.26034,39,193,0.19827,0.32241
1997,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.19724,71,344,0.15513,0.23935
1997,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.58105,202,344,0.52883,0.63326
1997,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.22172,71,344,0.17775,0.26568
1997,Baden-Wuerttemberg,Primary Level,Very concerned,0.52027,58,117,0.42936,0.61119
1997,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.31269,59,117,0.22832,0.39705
1997,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.23799,129,410,0.19672,0.27926
1997,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.52135,199,410,0.47294,0.56976
1997,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.24066,82,410,0.19923,0.28209
1997,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.16370,158,775,0.13763,0.18976
1997,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.58207,441,775,0.54733,0.61682
1997,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.25423,176,775,0.22355,0.28491
1997,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.52193,37,37,0.35875,0.68510
1997,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.57687,53,86,0.47184,0.68190
1997,Baden-Wuerttemberg,First Stage of Tertiary Education,Not concerned at all,0.30810,33,86,0.20994,0.40625
1997,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.61150,70,110,0.52000,0.70300
1997,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.27715,40,110,0.19312,0.36118
1997,Bavaria,Primary Level,Somewhat concerned,0.62172,32,32,0.45101,0.79244
1997,Bavaria,Lower Secondary Level,Very concerned,0.19707,74,340,0.15473,0.23942
1997,Bavaria,Lower Secondary Level,Somewhat concerned,0.55219,193,340,0.49925,0.60512
1997,Bavaria,Lower Secondary Level,Not concerned at all,0.25074,73,340,0.20460,0.29688
1997,Bavaria,Upper Secondary Level,Very concerned,0.13942,129,833,0.11589,0.16296
1997,Bavaria,Upper Secondary Level,Somewhat concerned,0.57338,508,833,0.53977,0.60698
