"plh0033","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1993","66 und älter","kein Migrationshintergrund","136","0.100819698508175","0.084570880198864","0.117068516817486"
"Grosse Sorgen","1993","66 und älter","direkter Migrationshintergrund","32","0.159871917910408","0.102176531642552","0.217567304178264"
"Grosse Sorgen","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1993","16-34 Jahre alt","kein Migrationshintergrund","2041","0.559268011052679","0.543143914257221","0.575392107848136"
"Einige Sorgen","1993","16-34 Jahre alt","direkter Migrationshintergrund","412","0.526448852564806","0.492021474483269","0.560876230646343"
"Einige Sorgen","1993","16-34 Jahre alt","indirekter Migrationshintergrund","224","0.513192205496434","0.466542642070066","0.559841768922803"
"Einige Sorgen","1993","35-65 Jahre alt","kein Migrationshintergrund","2710","0.509411874142203","0.495792912228517","0.523030836055888"
"Einige Sorgen","1993","35-65 Jahre alt","direkter Migrationshintergrund","751","0.500255580587918","0.475003012387967","0.525508148787869"
"Einige Sorgen","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1993","66 und älter","kein Migrationshintergrund","528","0.392487530346576","0.36613537007095","0.418839690622202"
"Einige Sorgen","1993","66 und älter","direkter Migrationshintergrund","55","0.334304149991666","0.260037976013168","0.408570323970163"
"Einige Sorgen","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1993","16-34 Jahre alt","kein Migrationshintergrund","917","0.270812271047607","0.256380090088035","0.285244452007179"
"Keine Sorgen","1993","16-34 Jahre alt","direkter Migrationshintergrund","133","0.170848762143082","0.144897098386399","0.196800425899764"
"Keine Sorgen","1993","16-34 Jahre alt","indirekter Migrationshintergrund","120","0.26792313147029","0.226588673793928","0.309257589146652"
"Keine Sorgen","1993","35-65 Jahre alt","kein Migrationshintergrund","1443","0.317787535683553","0.305102864558966","0.330472206808139"
"Keine Sorgen","1993","35-65 Jahre alt","direkter Migrationshintergrund","304","0.23033365299952","0.209068644937929","0.251598661061111"
"Keine Sorgen","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1993","66 und älter","kein Migrationshintergrund","655","0.506692771145249","0.479711849095414","0.533673693195084"
"Keine Sorgen","1993","66 und älter","direkter Migrationshintergrund","68","0.505823932097927","0.427115224137569","0.584532640058284"
"Keine Sorgen","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1994","16-34 Jahre alt","kein Migrationshintergrund","745","0.190080099045833","0.17722376101181","0.202936437079855"
"Grosse Sorgen","1994","16-34 Jahre alt","direkter Migrationshintergrund","259","0.340211883940349","0.306394547168902","0.374029220711796"
"Grosse Sorgen","1994","16-34 Jahre alt","indirekter Migrationshintergrund","136","0.289276510525613","0.247795563031232","0.330757458019993"
"Grosse Sorgen","1994","35-65 Jahre alt","kein Migrationshintergrund","1075","0.193769020906309","0.182943654212518","0.204594387600099"
"Grosse Sorgen","1994","35-65 Jahre alt","direkter Migrationshintergrund","445","0.306830300538113","0.282944187136382","0.330716413939843"
"Grosse Sorgen","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1994","66 und älter","kein Migrationshintergrund","117","0.0927548523458","0.0770997345603647","0.108409970131235"
"Grosse Sorgen","1994","66 und älter","direkter Migrationshintergrund","32","0.16107847737143","0.106141685605026","0.216015269137834"
"Grosse Sorgen","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","16-34 Jahre alt","kein Migrationshintergrund","2068","0.56751565256596","0.551282530961227","0.583748774170692"
"Einige Sorgen","1994","16-34 Jahre alt","direkter Migrationshintergrund","358","0.475249491871445","0.439604404581325","0.510894579161566"
"Einige Sorgen","1994","16-34 Jahre alt","indirekter Migrationshintergrund","209","0.470009060740154","0.424349777898637","0.51566834358167"
"Einige Sorgen","1994","35-65 Jahre alt","kein Migrationshintergrund","2799","0.521066734287765","0.507384567546806","0.534748901028724"
"Einige Sorgen","1994","35-65 Jahre alt","direkter Migrationshintergrund","702","0.461861684554188","0.436040301100609","0.487683068007767"
"Einige Sorgen","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","66 und älter","kein Migrationshintergrund","584","0.439519589043674","0.412734380597967","0.46630479748938"
"Einige Sorgen","1994","66 und älter","direkter Migrationshintergrund","74","0.3742335397333","0.301913049335238","0.446554030131362"
"Einige Sorgen","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","kein Migrationshintergrund","765","0.242404248388208","0.228362641776504","0.256445854999911"
"Keine Sorgen","1994","16-34 Jahre alt","direkter Migrationshintergrund","137","0.184538624188206","0.15684959334308","0.212227655033331"
"Keine Sorgen","1994","16-34 Jahre alt","indirekter Migrationshintergrund","114","0.240714428734234","0.201603747249821","0.279825110218646"
"Keine Sorgen","1994","35-65 Jahre alt","kein Migrationshintergrund","1247","0.285164244805927","0.272798468893927","0.297530020717926"
"Keine Sorgen","1994","35-65 Jahre alt","direkter Migrationshintergrund","285","0.231308014907699","0.209468242956126","0.253147786859272"
"Keine Sorgen","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","66 und älter","kein Migrationshintergrund","618","0.467725558610526","0.440798491617925","0.494652625603127"
"Keine Sorgen","1994","66 und älter","direkter Migrationshintergrund","66","0.46468798289527","0.390151639252142","0.539224326538398"
"Keine Sorgen","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","kein Migrationshintergrund","674","0.177178852858288","0.164551000296041","0.189806705420534"
"Grosse Sorgen","1995","16-34 Jahre alt","direkter Migrationshintergrund","278","0.309880876652517","0.280270923892252","0.339490829412783"
"Grosse Sorgen","1995","16-34 Jahre alt","indirekter Migrationshintergrund","129","0.273173705295053","0.233311416213333","0.313035994376773"
"Grosse Sorgen","1995","35-65 Jahre alt","kein Migrationshintergrund","989","0.168818637243297","0.158566080627674","0.179071193858919"
"Grosse Sorgen","1995","35-65 Jahre alt","direkter Migrationshintergrund","485","0.287685720841117","0.26569619478065","0.309675246901583"
"Grosse Sorgen","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1995","66 und älter","kein Migrationshintergrund","126","0.0987593576414267","0.0826467913930696","0.114871923889784"
"Grosse Sorgen","1995","66 und älter","direkter Migrationshintergrund","32","0.136889033503008","0.0903994035193618","0.183378663486654"
"Grosse Sorgen","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","kein Migrationshintergrund","2035","0.579339938181595","0.563013057744567","0.595666818618624"
"Einige Sorgen","1995","16-34 Jahre alt","direkter Migrationshintergrund","467","0.488799969510888","0.456793386177349","0.520806552844427"
"Einige Sorgen","1995","16-34 Jahre alt","indirekter Migrationshintergrund","232","0.436741686535457","0.39237126027065","0.481112112800265"
"Einige Sorgen","1995","35-65 Jahre alt","kein Migrationshintergrund","2688","0.506893711005001","0.493210034295156","0.520577387714847"
"Einige Sorgen","1995","35-65 Jahre alt","direkter Migrationshintergrund","811","0.464393766005522","0.440167477049139","0.488620054961904"
"Einige Sorgen","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","66 und älter","kein Migrationshintergrund","477","0.358250619564375","0.332354695813302","0.384146543315448"
"Einige Sorgen","1995","66 und älter","direkter Migrationshintergrund","86","0.356977238896375","0.292177705347637","0.421776772445112"
"Einige Sorgen","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","kein Migrationshintergrund","803","0.243481208960117","0.229286927192001","0.257675490728232"
"Keine Sorgen","1995","16-34 Jahre alt","direkter Migrationshintergrund","192","0.201319153836594","0.175644329645513","0.226993978027676"
"Keine Sorgen","1995","16-34 Jahre alt","indirekter Migrationshintergrund","119","0.29008460816949","0.249487685780562","0.330681530558417"
"Keine Sorgen","1995","35-65 Jahre alt","kein Migrationshintergrund","1451","0.324287651751702","0.311475554798503","0.337099748704901"
"Keine Sorgen","1995","35-65 Jahre alt","direkter Migrationshintergrund","332","0.247920513153362","0.226945173914827","0.268895852391896"
"Keine Sorgen","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1995","66 und älter","kein Migrationshintergrund","714","0.542990022794198","0.516086201527479","0.569893844060918"
"Keine Sorgen","1995","66 und älter","direkter Migrationshintergrund","92","0.506133727600618","0.438513634100237","0.573753821100998"
"Keine Sorgen","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1996","16-34 Jahre alt","kein Migrationshintergrund","640","0.176759396416333","0.163961617805288","0.189557175027378"
"Grosse Sorgen","1996","16-34 Jahre alt","direkter Migrationshintergrund","256","0.286081675752927","0.255465238820721","0.316698112685134"
"Grosse Sorgen","1996","16-34 Jahre alt","indirekter Migrationshintergrund","119","0.259973900130089","0.221943925626796","0.298003874633383"
"Grosse Sorgen","1996","35-65 Jahre alt","kein Migrationshintergrund","1001","0.173618323415819","0.163301281702034","0.183935365129604"
"Grosse Sorgen","1996","35-65 Jahre alt","direkter Migrationshintergrund","437","0.24717495829503","0.225581297407973","0.268768619182086"
"Grosse Sorgen","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1996","66 und älter","kein Migrationshintergrund","100","0.0764740672028457","0.0622130068467374","0.0907351275589541"
"Grosse Sorgen","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1996","16-34 Jahre alt","kein Migrationshintergrund","1970","0.580710542955769","0.564156016072185","0.597265069839352"
"Einige Sorgen","1996","16-34 Jahre alt","direkter Migrationshintergrund","434","0.520232025522662","0.486386634868227","0.554077416177097"
"Einige Sorgen","1996","16-34 Jahre alt","indirekter Migrationshintergrund","272","0.519392018357357","0.476072784592526","0.562711252122188"
"Einige Sorgen","1996","35-65 Jahre alt","kein Migrationshintergrund","2878","0.537255578374211","0.523674691528332","0.55083646522009"
"Einige Sorgen","1996","35-65 Jahre alt","direkter Migrationshintergrund","808","0.519974072192132","0.494964848804351","0.544983295579913"
"Einige Sorgen","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1996","66 und älter","kein Migrationshintergrund","577","0.422951418895778","0.396440693690362","0.449462144101194"
"Einige Sorgen","1996","66 und älter","direkter Migrationshintergrund","111","0.484272169631205","0.419403393045549","0.549140946216862"
"Einige Sorgen","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1996","16-34 Jahre alt","kein Migrationshintergrund","803","0.242530060627898","0.228150505978004","0.256909615277792"
"Keine Sorgen","1996","16-34 Jahre alt","direkter Migrationshintergrund","147","0.19368629872441","0.166913927897107","0.220458669551714"
"Keine Sorgen","1996","16-34 Jahre alt","indirekter Migrationshintergrund","120","0.220634081512554","0.184680294147583","0.256587868877524"
"Keine Sorgen","1996","35-65 Jahre alt","kein Migrationshintergrund","1299","0.28912609820997","0.276777803078268","0.301474393341672"
"Keine Sorgen","1996","35-65 Jahre alt","direkter Migrationshintergrund","288","0.232850969512839","0.211693880700767","0.254008058324911"
"Keine Sorgen","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1996","66 und älter","kein Migrationshintergrund","657","0.500574513901376","0.473743326420806","0.527405701381946"
"Keine Sorgen","1996","66 und älter","direkter Migrationshintergrund","88","0.431427323295001","0.367139683236928","0.495714963353074"
"Keine Sorgen","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1997","16-34 Jahre alt","kein Migrationshintergrund","703","0.201185506456992","0.187526439914514","0.21484457299947"
"Grosse Sorgen","1997","16-34 Jahre alt","direkter Migrationshintergrund","271","0.327336553543853","0.294385027754466","0.36028807933324"
"Grosse Sorgen","1997","16-34 Jahre alt","indirekter Migrationshintergrund","137","0.267657542305039","0.230000372214175","0.305314712395903"
"Grosse Sorgen","1997","35-65 Jahre alt","kein Migrationshintergrund","1084","0.202164833751523","0.191195101208363","0.213134566294683"
"Grosse Sorgen","1997","35-65 Jahre alt","direkter Migrationshintergrund","497","0.316552149710439","0.292734187428874","0.340370111992003"
"Grosse Sorgen","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1997","66 und älter","kein Migrationshintergrund","137","0.100589383406737","0.0845741408260684","0.116604625987406"
"Grosse Sorgen","1997","66 und älter","direkter Migrationshintergrund","39","0.173704354536451","0.125471051575571","0.22193765749733"
"Grosse Sorgen","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","16-34 Jahre alt","kein Migrationshintergrund","2029","0.598125868285747","0.58142107806225","0.614830658509243"
"Einige Sorgen","1997","16-34 Jahre alt","direkter Migrationshintergrund","392","0.508376126397155","0.473269554915563","0.543482697878747"
"Einige Sorgen","1997","16-34 Jahre alt","indirekter Migrationshintergrund","288","0.532847442444623","0.490411716237403","0.575283168651843"
"Einige Sorgen","1997","35-65 Jahre alt","kein Migrationshintergrund","3016","0.55916781177009","0.545606728715874","0.572728894824307"
"Einige Sorgen","1997","35-65 Jahre alt","direkter Migrationshintergrund","738","0.508234688440513","0.48263466423656","0.533834712644465"
"Einige Sorgen","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","66 und älter","kein Migrationshintergrund","641","0.46803156244596","0.441463557283022","0.494599567608898"
"Einige Sorgen","1997","66 und älter","direkter Migrationshintergrund","99","0.400234258176387","0.33785763278093","0.462610883571844"
"Einige Sorgen","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","16-34 Jahre alt","kein Migrationshintergrund","577","0.200688625257261","0.187042194274111","0.214335056240412"
"Keine Sorgen","1997","16-34 Jahre alt","direkter Migrationshintergrund","116","0.164287320058993","0.138267164980692","0.190307475137293"
"Keine Sorgen","1997","16-34 Jahre alt","indirekter Migrationshintergrund","106","0.199495015250338","0.165505194440279","0.233484836060397"
"Keine Sorgen","1997","35-65 Jahre alt","kein Migrationshintergrund","1049","0.238667354478386","0.227024207470728","0.250310501486045"
"Keine Sorgen","1997","35-65 Jahre alt","direkter Migrationshintergrund","230","0.175213161849049","0.155746857772586","0.194679465925511"
"Keine Sorgen","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","66 und älter","kein Migrationshintergrund","577","0.431379054147303","0.405008491440683","0.457749616853923"
"Keine Sorgen","1997","66 und älter","direkter Migrationshintergrund","99","0.426061387287163","0.363104575251141","0.489018199323185"
"Keine Sorgen","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1998","16-34 Jahre alt","kein Migrationshintergrund","922","0.255608933063969","0.241361877420902","0.269855988707036"
"Grosse Sorgen","1998","16-34 Jahre alt","direkter Migrationshintergrund","257","0.345135039417804","0.310360909522802","0.379909169312806"
"Grosse Sorgen","1998","16-34 Jahre alt","indirekter Migrationshintergrund","174","0.302270570213221","0.263959877422164","0.340581263004277"
"Grosse Sorgen","1998","35-65 Jahre alt","kein Migrationshintergrund","1496","0.237359936900754","0.226632763255211","0.248087110546297"
"Grosse Sorgen","1998","35-65 Jahre alt","direkter Migrationshintergrund","513","0.351833288227028","0.32708233682704","0.376584239627015"
"Grosse Sorgen","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1998","66 und älter","kein Migrationshintergrund","193","0.11349939246648","0.0979906551572045","0.129008129775756"
"Grosse Sorgen","1998","66 und älter","direkter Migrationshintergrund","33","0.112703374672062","0.073582000143412","0.151824749200712"
"Grosse Sorgen","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","16-34 Jahre alt","kein Migrationshintergrund","1986","0.539217188196434","0.522936733529558","0.55549764286331"
"Einige Sorgen","1998","16-34 Jahre alt","direkter Migrationshintergrund","365","0.505836745152902","0.469266633989261","0.542406856316544"
"Einige Sorgen","1998","16-34 Jahre alt","indirekter Migrationshintergrund","282","0.535366418163904","0.49376008782635","0.576972748501458"
"Einige Sorgen","1998","35-65 Jahre alt","kein Migrationshintergrund","3197","0.523754985049275","0.511162799918806","0.536347170179745"
"Einige Sorgen","1998","35-65 Jahre alt","direkter Migrationshintergrund","709","0.465287050167893","0.43943464783686","0.491139452498926"
"Einige Sorgen","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","66 und älter","kein Migrationshintergrund","680","0.427480872667827","0.403293232639983","0.451668512695671"
"Einige Sorgen","1998","66 und älter","direkter Migrationshintergrund","120","0.453695270667224","0.392105180984962","0.515285360349486"
"Einige Sorgen","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","16-34 Jahre alt","kein Migrationshintergrund","693","0.205173878739597","0.191984217833581","0.218363539645612"
"Keine Sorgen","1998","16-34 Jahre alt","direkter Migrationshintergrund","96","0.149028215429294","0.122980016516728","0.175076414341859"
"Keine Sorgen","1998","16-34 Jahre alt","indirekter Migrationshintergrund","96","0.162363011622876","0.131598500038078","0.193127523207673"
"Keine Sorgen","1998","35-65 Jahre alt","kein Migrationshintergrund","1350","0.238885078049971","0.228134262189003","0.249635893910938"
"Keine Sorgen","1998","35-65 Jahre alt","direkter Migrationshintergrund","208","0.182879661605079","0.162843903156211","0.202915420053947"
"Keine Sorgen","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","66 und älter","kein Migrationshintergrund","734","0.459019734865693","0.434655849764041","0.483383619967345"
"Keine Sorgen","1998","66 und älter","direkter Migrationshintergrund","98","0.433601354660714","0.372293284117107","0.494909425204322"
"Keine Sorgen","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1999","16-34 Jahre alt","kein Migrationshintergrund","649","0.185901736156402","0.172855978784502","0.198947493528303"
"Grosse Sorgen","1999","16-34 Jahre alt","direkter Migrationshintergrund","196","0.282640049780109","0.247672613784742","0.317607485775476"
"Grosse Sorgen","1999","16-34 Jahre alt","indirekter Migrationshintergrund","151","0.258007432011985","0.221407708504964","0.294607155519006"
"Grosse Sorgen","1999","35-65 Jahre alt","kein Migrationshintergrund","1037","0.16756485921419","0.158045431788755","0.177084286639625"
"Grosse Sorgen","1999","35-65 Jahre alt","direkter Migrationshintergrund","394","0.28218973187702","0.257965402345974","0.306414061408066"
"Grosse Sorgen","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1999","66 und älter","kein Migrationshintergrund","137","0.087253058947948","0.0732670036665713","0.101239114229325"
"Grosse Sorgen","1999","66 und älter","direkter Migrationshintergrund","35","0.105806729591455","0.0676781672150027","0.143935291967908"
"Grosse Sorgen","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","16-34 Jahre alt","kein Migrationshintergrund","1965","0.561254611408237","0.544613765328289","0.577895457488186"
"Einige Sorgen","1999","16-34 Jahre alt","direkter Migrationshintergrund","334","0.532186788631378","0.493439023319825","0.570934553942932"
"Einige Sorgen","1999","16-34 Jahre alt","indirekter Migrationshintergrund","259","0.478150571147386","0.436365911937156","0.519935230357616"
"Einige Sorgen","1999","35-65 Jahre alt","kein Migrationshintergrund","3189","0.518071520839461","0.505335601298527","0.530807440380395"
"Einige Sorgen","1999","35-65 Jahre alt","direkter Migrationshintergrund","702","0.517466802243645","0.490571206131392","0.544362398355898"
"Einige Sorgen","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","66 und älter","kein Migrationshintergrund","611","0.380976214677752","0.35690864065697","0.405043788698533"
"Einige Sorgen","1999","66 und älter","direkter Migrationshintergrund","100","0.345260945794403","0.286324229112411","0.404197662476394"
"Einige Sorgen","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","16-34 Jahre alt","kein Migrationshintergrund","802","0.252843652435361","0.238268237309476","0.267419067561245"
"Keine Sorgen","1999","16-34 Jahre alt","direkter Migrationshintergrund","107","0.185173161588513","0.155008388810621","0.215337934366405"
"Keine Sorgen","1999","16-34 Jahre alt","indirekter Migrationshintergrund","139","0.263841996840629","0.22697655865438","0.300707435026879"
"Keine Sorgen","1999","35-65 Jahre alt","kein Migrationshintergrund","1687","0.314363619946349","0.302530283332721","0.326196956559978"
"Keine Sorgen","1999","35-65 Jahre alt","direkter Migrationshintergrund","230","0.200343465879336","0.178799995423665","0.221886936335006"
"Keine Sorgen","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","66 und älter","kein Migrationshintergrund","816","0.531770726374301","0.50704089182538","0.556500560923221"
"Keine Sorgen","1999","66 und älter","direkter Migrationshintergrund","115","0.548932324614142","0.487250339489547","0.610614309738738"
"Keine Sorgen","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2000","16-34 Jahre alt","kein Migrationshintergrund","1018","0.187149426399783","0.176744685750656","0.197554167048909"
"Grosse Sorgen","2000","16-34 Jahre alt","direkter Migrationshintergrund","265","0.265691260249461","0.238022816767545","0.293359703731378"
"Grosse Sorgen","2000","16-34 Jahre alt","indirekter Migrationshintergrund","160","0.215574793351315","0.185305677675365","0.245843909027265"
"Grosse Sorgen","2000","35-65 Jahre alt","kein Migrationshintergrund","1974","0.165193018423664","0.158346362010457","0.172039674836871"
"Grosse Sorgen","2000","35-65 Jahre alt","direkter Migrationshintergrund","528","0.270354664446378","0.250766786928983","0.289942541963774"
"Grosse Sorgen","2000","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2000","66 und älter","kein Migrationshintergrund","269","0.0860343439989131","0.076326228418607","0.0957424595792191"
"Grosse Sorgen","2000","66 und älter","direkter Migrationshintergrund","55","0.110239656613679","0.0777973274594564","0.142681985767902"
"Grosse Sorgen","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2000","16-34 Jahre alt","kein Migrationshintergrund","2891","0.527884717769748","0.514567140510923","0.541202295028574"
"Einige Sorgen","2000","16-34 Jahre alt","direkter Migrationshintergrund","494","0.506843075482306","0.475525648636044","0.538160502328567"
"Einige Sorgen","2000","16-34 Jahre alt","indirekter Migrationshintergrund","358","0.526754140888922","0.490002869834405","0.563505411943438"
"Einige Sorgen","2000","35-65 Jahre alt","kein Migrationshintergrund","5478","0.480149138822932","0.470937919682163","0.489360357963702"
"Einige Sorgen","2000","35-65 Jahre alt","direkter Migrationshintergrund","1014","0.498534574054749","0.476483351111612","0.520585796997886"
"Einige Sorgen","2000","35-65 Jahre alt","indirekter Migrationshintergrund","58","0.579478940774374","0.480731652511822","0.678226229036926"
"Einige Sorgen","2000","66 und älter","kein Migrationshintergrund","1082","0.33393197717077","0.317604376482781","0.35025957785876"
"Einige Sorgen","2000","66 und älter","direkter Migrationshintergrund","142","0.426561756413119","0.37532980924216","0.477793703584078"
"Einige Sorgen","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2000","16-34 Jahre alt","kein Migrationshintergrund","1489","0.284965855830469","0.272924054590224","0.297007657070713"
"Keine Sorgen","2000","16-34 Jahre alt","direkter Migrationshintergrund","220","0.227465664268233","0.201206943474088","0.253724385062377"
"Keine Sorgen","2000","16-34 Jahre alt","indirekter Migrationshintergrund","191","0.257671065759763","0.225478470116814","0.289863661402712"
"Keine Sorgen","2000","35-65 Jahre alt","kein Migrationshintergrund","3849","0.354657842753404","0.345837418883814","0.363478266622994"
"Keine Sorgen","2000","35-65 Jahre alt","direkter Migrationshintergrund","433","0.231110761498873","0.212519600299028","0.249701922698718"
"Keine Sorgen","2000","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2000","66 und älter","kein Migrationshintergrund","1854","0.580033678830317","0.56294659651721","0.597120761143424"
"Keine Sorgen","2000","66 und älter","direkter Migrationshintergrund","161","0.463198586973201","0.411545412678603","0.5148517612678"
"Keine Sorgen","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2001","16-34 Jahre alt","kein Migrationshintergrund","894","0.185314137571656","0.174296857631056","0.196331417512256"
"Grosse Sorgen","2001","16-34 Jahre alt","direkter Migrationshintergrund","208","0.26778019494508","0.237728080909622","0.297832308980538"
"Grosse Sorgen","2001","16-34 Jahre alt","indirekter Migrationshintergrund","147","0.234205058592088","0.201647952489167","0.266762164695009"
"Grosse Sorgen","2001","35-65 Jahre alt","kein Migrationshintergrund","1767","0.167448096011968","0.160262503204573","0.174633688819363"
"Grosse Sorgen","2001","35-65 Jahre alt","direkter Migrationshintergrund","435","0.245797123953415","0.225636056127849","0.26595819177898"
"Grosse Sorgen","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2001","66 und älter","kein Migrationshintergrund","246","0.0826561210633465","0.0728724755466967","0.0924397665799962"
"Grosse Sorgen","2001","66 und älter","direkter Migrationshintergrund","52","0.132445141353946","0.0962542208531366","0.168636061854755"
"Grosse Sorgen","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2001","16-34 Jahre alt","kein Migrationshintergrund","2519","0.507552929382373","0.493377198270876","0.521728660493871"
"Einige Sorgen","2001","16-34 Jahre alt","direkter Migrationshintergrund","452","0.526808876746447","0.492923688529312","0.560694064963583"
"Einige Sorgen","2001","16-34 Jahre alt","indirekter Migrationshintergrund","303","0.474407552081622","0.436019880746124","0.51279522341712"
"Einige Sorgen","2001","35-65 Jahre alt","kein Migrationshintergrund","5109","0.481803984738521","0.472187882651512","0.49142008682553"
"Einige Sorgen","2001","35-65 Jahre alt","direkter Migrationshintergrund","922","0.525764586051894","0.50238301460688","0.549146157496908"
"Einige Sorgen","2001","35-65 Jahre alt","indirekter Migrationshintergrund","58","0.542419036485311","0.445736187187643","0.639101885782979"
"Einige Sorgen","2001","66 und älter","kein Migrationshintergrund","1057","0.340938223686845","0.32409605455993","0.357780392813759"
"Einige Sorgen","2001","66 und älter","direkter Migrationshintergrund","123","0.367303354601569","0.315834636239684","0.418772072963454"
"Einige Sorgen","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2001","16-34 Jahre alt","kein Migrationshintergrund","1365","0.307132933045971","0.294052769581065","0.320213096510877"
"Keine Sorgen","2001","16-34 Jahre alt","direkter Migrationshintergrund","174","0.205410928308473","0.177992147975","0.232829708641945"
"Keine Sorgen","2001","16-34 Jahre alt","indirekter Migrationshintergrund","200","0.29138738932629","0.256454763876772","0.326320014775807"
"Keine Sorgen","2001","35-65 Jahre alt","kein Migrationshintergrund","3496","0.350747919249511","0.34156414787348","0.359931690625543"
"Keine Sorgen","2001","35-65 Jahre alt","direkter Migrationshintergrund","395","0.228438289994691","0.208779769761116","0.248096810228266"
"Keine Sorgen","2001","35-65 Jahre alt","indirekter Migrationshintergrund","34","0.364844192310835","0.271423762599021","0.458264622022649"
"Keine Sorgen","2001","66 und älter","kein Migrationshintergrund","1740","0.576405655249809","0.558849221253762","0.593962089245856"
"Keine Sorgen","2001","66 und älter","direkter Migrationshintergrund","162","0.500251504044485","0.446868490092574","0.553634517996396"
"Keine Sorgen","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2002","16-34 Jahre alt","kein Migrationshintergrund","957","0.219620685826691","0.207875987392706","0.231365384260675"
"Grosse Sorgen","2002","16-34 Jahre alt","direkter Migrationshintergrund","223","0.300310797538339","0.267261370747938","0.333360224328741"
