year,bula_h,sampreg,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,Bavaria,West,Somewhat concerned,0.43319,838,1858,0.41065,0.45573
1985,Bavaria,West,Not concerned at all,0.39200,686,1858,0.36980,0.41421
1985,Berlin,West,Very concerned,0.16222,77,359,0.12403,0.20041
1985,Berlin,West,Somewhat concerned,0.42882,159,359,0.37755,0.48009
1985,Berlin,West,Not concerned at all,0.40896,123,359,0.35803,0.45989
1986,Schleswig-Holstein,West,Very concerned,0.16548,57,316,0.12445,0.20652
1986,Schleswig-Holstein,West,Somewhat concerned,0.42327,138,316,0.36870,0.47783
1986,Schleswig-Holstein,West,Not concerned at all,0.41125,121,316,0.35691,0.46559
1986,Hamburg,West,Very concerned,0.12558,38,252,0.08458,0.16657
1986,Hamburg,West,Somewhat concerned,0.36347,102,252,0.30396,0.42297
1986,Hamburg,West,Not concerned at all,0.51095,112,252,0.44911,0.57280
1986,Lower Saxony,West,Very concerned,0.15912,191,1091,0.13740,0.18083
1986,Lower Saxony,West,Somewhat concerned,0.40396,456,1091,0.37483,0.43309
1986,Lower Saxony,West,Not concerned at all,0.43692,444,1091,0.40747,0.46637
1986,Bremen,West,Very concerned,0.25093,34,106,0.16800,0.33385
1986,Bremen,West,Somewhat concerned,0.34724,36,106,0.25617,0.43830
1986,Bremen,West,Not concerned at all,0.40183,36,106,0.30806,0.49561
1986,North Rhine-Westphalia,West,Very concerned,0.17459,573,2816,0.16056,0.18861
1986,North Rhine-Westphalia,West,Somewhat concerned,0.40026,1165,2816,0.38216,0.41836
1986,North Rhine-Westphalia,West,Not concerned at all,0.42516,1078,2816,0.40689,0.44342
1986,Hesse,West,Very concerned,0.11858,154,1035,0.09887,0.13828
1986,Hesse,West,Somewhat concerned,0.36243,411,1035,0.33313,0.39174
1986,Hesse,West,Not concerned at all,0.51899,470,1035,0.48853,0.54944
1986,"Rhineland-Palatinate, Saarland",West,Very concerned,0.20514,160,762,0.17645,0.23383
1986,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.46248,366,762,0.42705,0.49790
1986,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.33238,236,762,0.29891,0.36585
1986,Baden-Wuerttemberg,West,Very concerned,0.13412,327,1966,0.11905,0.14918
1986,Baden-Wuerttemberg,West,Somewhat concerned,0.39576,814,1966,0.37414,0.41738
1986,Baden-Wuerttemberg,West,Not concerned at all,0.47012,825,1966,0.44805,0.49219
1986,Bavaria,West,Very concerned,0.14063,261,1719,0.12419,0.15707
1986,Bavaria,West,Somewhat concerned,0.42931,775,1719,0.40590,0.45272
1986,Bavaria,West,Not concerned at all,0.43006,683,1719,0.40665,0.45347
1986,Berlin,West,Very concerned,0.14385,74,348,0.10692,0.18077
1986,Berlin,West,Somewhat concerned,0.33119,127,348,0.28167,0.38071
1986,Berlin,West,Not concerned at all,0.52496,147,348,0.47242,0.57751
1987,Schleswig-Holstein,West,Very concerned,0.16649,58,317,0.12542,0.20756
1987,Schleswig-Holstein,West,Somewhat concerned,0.47287,152,317,0.41782,0.52792
1987,Schleswig-Holstein,West,Not concerned at all,0.36064,107,317,0.30770,0.41359
1987,Hamburg,West,Very concerned,0.15197,44,221,0.10454,0.19941
1987,Hamburg,West,Somewhat concerned,0.40203,98,221,0.33724,0.46682
1987,Hamburg,West,Not concerned at all,0.44600,79,221,0.38031,0.51168
1987,Lower Saxony,West,Very concerned,0.15994,180,1082,0.13809,0.18179
1987,Lower Saxony,West,Somewhat concerned,0.43288,492,1082,0.40334,0.46242
1987,Lower Saxony,West,Not concerned at all,0.40718,410,1082,0.37789,0.43647
1987,Bremen,West,Somewhat concerned,0.42547,42,42,0.27413,0.57681
1987,North Rhine-Westphalia,West,Very concerned,0.17284,542,2781,0.15879,0.18690
1987,North Rhine-Westphalia,West,Somewhat concerned,0.44429,1270,2781,0.42582,0.46276
1987,North Rhine-Westphalia,West,Not concerned at all,0.38287,969,2781,0.36480,0.40094
1987,Hesse,West,Very concerned,0.11336,154,1039,0.09407,0.13265
1987,Hesse,West,Somewhat concerned,0.41266,448,1039,0.38271,0.44261
1987,Hesse,West,Not concerned at all,0.47398,437,1039,0.44361,0.50436
1987,"Rhineland-Palatinate, Saarland",West,Very concerned,0.17462,146,750,0.14743,0.20180
1987,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.46056,366,750,0.42486,0.49626
1987,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.36482,238,750,0.33035,0.39930
1987,Baden-Wuerttemberg,West,Very concerned,0.14088,322,1947,0.12542,0.15634
1987,Baden-Wuerttemberg,West,Somewhat concerned,0.45448,925,1947,0.43236,0.47660
1987,Baden-Wuerttemberg,West,Not concerned at all,0.40464,700,1947,0.38283,0.42645
1987,Bavaria,West,Very concerned,0.13400,238,1694,0.11777,0.15023
1987,Bavaria,West,Somewhat concerned,0.45125,783,1694,0.42754,0.47495
1987,Bavaria,West,Not concerned at all,0.41475,673,1694,0.39128,0.43822
1987,Berlin,West,Very concerned,0.13465,68,356,0.09914,0.17016
1987,Berlin,West,Somewhat concerned,0.41152,161,356,0.36033,0.46272
1987,Berlin,West,Not concerned at all,0.45382,127,356,0.40203,0.50561
1988,Schleswig-Holstein,West,Very concerned,0.17375,57,320,0.13217,0.21532
1988,Schleswig-Holstein,West,Somewhat concerned,0.45422,148,320,0.39958,0.50886
1988,Schleswig-Holstein,West,Not concerned at all,0.37203,115,320,0.31899,0.42507
1988,Hamburg,West,Very concerned,0.12992,33,200,0.08321,0.17663
1988,Hamburg,West,Somewhat concerned,0.47143,101,200,0.40207,0.54078
1988,Hamburg,West,Not concerned at all,0.39865,66,200,0.33063,0.46668
1988,Lower Saxony,West,Very concerned,0.14208,162,1036,0.12081,0.16335
1988,Lower Saxony,West,Somewhat concerned,0.44460,481,1036,0.41433,0.47487
1988,Lower Saxony,West,Not concerned at all,0.41332,393,1036,0.38332,0.44332
1988,Bremen,West,Somewhat concerned,0.33555,40,75,0.22797,0.44314
1988,Bremen,West,Not concerned at all,0.45443,35,75,0.34098,0.56788
1988,North Rhine-Westphalia,West,Very concerned,0.17388,547,2656,0.15946,0.18830
1988,North Rhine-Westphalia,West,Somewhat concerned,0.44223,1199,2656,0.42334,0.46112
1988,North Rhine-Westphalia,West,Not concerned at all,0.38389,910,2656,0.36539,0.40239
1988,Hesse,West,Very concerned,0.09904,123,983,0.08036,0.11773
1988,Hesse,West,Somewhat concerned,0.41334,465,983,0.38254,0.44414
1988,Hesse,West,Not concerned at all,0.48761,395,983,0.45635,0.51888
1988,"Rhineland-Palatinate, Saarland",West,Very concerned,0.23367,183,725,0.20285,0.26450
1988,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.47574,347,725,0.43936,0.51211
1988,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.29059,195,725,0.25752,0.32367
1988,Baden-Wuerttemberg,West,Very concerned,0.12290,301,1872,0.10802,0.13778
1988,Baden-Wuerttemberg,West,Somewhat concerned,0.46782,901,1872,0.44521,0.49043
1988,Baden-Wuerttemberg,West,Not concerned at all,0.40928,670,1872,0.38700,0.43156
1988,Bavaria,West,Very concerned,0.14915,273,1620,0.13179,0.16650
1988,Bavaria,West,Somewhat concerned,0.44223,746,1620,0.41804,0.46643
1988,Bavaria,West,Not concerned at all,0.40862,601,1620,0.38467,0.43256
1988,Berlin,West,Very concerned,0.13447,66,326,0.09738,0.17156
1988,Berlin,West,Somewhat concerned,0.37614,138,326,0.32347,0.42881
1988,Berlin,West,Not concerned at all,0.48939,122,326,0.43504,0.54374
1989,Schleswig-Holstein,West,Very concerned,0.16089,46,293,0.11875,0.20303
1989,Schleswig-Holstein,West,Somewhat concerned,0.41546,129,293,0.35893,0.47198
1989,Schleswig-Holstein,West,Not concerned at all,0.42365,118,293,0.36697,0.48033
1989,Hamburg,West,Very concerned,0.10405,37,191,0.06064,0.14747
1989,Hamburg,West,Somewhat concerned,0.40230,74,191,0.33257,0.47202
1989,Hamburg,West,Not concerned at all,0.49365,80,191,0.42256,0.56474
1989,Lower Saxony,West,Very concerned,0.13516,154,987,0.11382,0.15651
1989,Lower Saxony,West,Somewhat concerned,0.44829,455,987,0.41725,0.47933
1989,Lower Saxony,West,Not concerned at all,0.41655,378,987,0.38578,0.44732
1989,Bremen,West,Somewhat concerned,0.39639,41,86,0.29240,0.50038
1989,Bremen,West,Not concerned at all,0.49941,45,86,0.39311,0.60570
1989,North Rhine-Westphalia,West,Very concerned,0.13830,419,2574,0.12496,0.15164
1989,North Rhine-Westphalia,West,Somewhat concerned,0.42649,1114,2574,0.40738,0.44560
1989,North Rhine-Westphalia,West,Not concerned at all,0.43521,1041,2574,0.41606,0.45437
1989,Hesse,West,Very concerned,0.08815,125,979,0.07038,0.10592
1989,Hesse,West,Somewhat concerned,0.39802,428,979,0.36734,0.42870
1989,Hesse,West,Not concerned at all,0.51383,426,979,0.48251,0.54516
1989,"Rhineland-Palatinate, Saarland",West,Very concerned,0.17044,134,685,0.14226,0.19862
1989,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.44405,312,685,0.40682,0.48129
1989,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.38551,239,685,0.34903,0.42198
1989,Baden-Wuerttemberg,West,Very concerned,0.10460,258,1788,0.09041,0.11879
1989,Baden-Wuerttemberg,West,Somewhat concerned,0.42543,816,1788,0.40250,0.44835
1989,Baden-Wuerttemberg,West,Not concerned at all,0.46997,714,1788,0.44683,0.49311
1989,Bavaria,West,Very concerned,0.11938,227,1584,0.10340,0.13535
1989,Bavaria,West,Somewhat concerned,0.43011,715,1584,0.40572,0.45450
1989,Bavaria,West,Not concerned at all,0.45051,642,1584,0.42600,0.47502
1989,Berlin,West,Very concerned,0.10473,46,325,0.07139,0.13807
1989,Berlin,West,Somewhat concerned,0.42875,152,325,0.37486,0.48264
1989,Berlin,West,Not concerned at all,0.46652,127,325,0.41220,0.52084
1990,Schleswig-Holstein,West,Very concerned,0.11664,33,277,0.07877,0.15451
1990,Schleswig-Holstein,West,Somewhat concerned,0.46318,131,277,0.40435,0.52201
1990,Schleswig-Holstein,West,Not concerned at all,0.42018,113,277,0.36195,0.47842
1990,Hamburg,West,Somewhat concerned,0.40212,68,137,0.31971,0.48453
1990,Hamburg,West,Not concerned at all,0.51535,69,137,0.43136,0.59935
1990,Lower Saxony,West,Very concerned,0.14756,145,967,0.12520,0.16993
1990,Lower Saxony,West,Somewhat concerned,0.39343,417,967,0.36263,0.42424
1990,Lower Saxony,West,Not concerned at all,0.45900,405,967,0.42758,0.49043
1990,Bremen,West,Somewhat concerned,0.27851,31,81,0.18028,0.37674
1990,Bremen,West,Not concerned at all,0.53083,50,81,0.42147,0.64019
1990,North Rhine-Westphalia,West,Very concerned,0.12814,408,2524,0.11510,0.14118
1990,North Rhine-Westphalia,West,Somewhat concerned,0.41444,1068,2524,0.39522,0.43366
1990,North Rhine-Westphalia,West,Not concerned at all,0.45742,1048,2524,0.43798,0.47686
1990,Hesse,West,Very concerned,0.11250,131,972,0.09263,0.13238
1990,Hesse,West,Somewhat concerned,0.38012,410,972,0.34958,0.41065
1990,Hesse,West,Not concerned at all,0.50738,431,972,0.47593,0.53883
1990,"Rhineland-Palatinate, Saarland",West,Very concerned,0.15128,109,667,0.12406,0.17849
1990,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.42445,289,667,0.38691,0.46199
1990,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.42427,269,667,0.38674,0.46181
1990,Baden-Wuerttemberg,West,Very concerned,0.11507,278,1771,0.10021,0.12994
1990,Baden-Wuerttemberg,West,Somewhat concerned,0.43237,765,1771,0.40929,0.45545
1990,Baden-Wuerttemberg,West,Not concerned at all,0.45256,728,1771,0.42937,0.47574
1990,Bavaria,West,Very concerned,0.11553,226,1573,0.09973,0.13133
1990,Bavaria,West,Somewhat concerned,0.43028,719,1573,0.40580,0.45476
1990,Bavaria,West,Not concerned at all,0.45419,628,1573,0.42958,0.47881
1990,Berlin,West,Very concerned,0.10847,58,317,0.07418,0.14275
1990,Berlin,West,Somewhat concerned,0.38265,128,317,0.32906,0.43624
1990,Berlin,West,Not concerned at all,0.50889,131,317,0.45377,0.56401
1990,Berlin,East,Very concerned,0.28710,91,270,0.23303,0.34116
1990,Berlin,East,Somewhat concerned,0.60303,179,270,0.54456,0.66150
1990,Brandenburg,East,Very concerned,0.28326,226,728,0.25050,0.31601
1990,Brandenburg,East,Somewhat concerned,0.59347,430,728,0.55776,0.62918
1990,Brandenburg,East,Not concerned at all,0.12327,72,728,0.09938,0.14717
1990,Mecklenburg-Western Pomerania,East,Very concerned,0.33731,178,506,0.29607,0.37854
1990,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.51074,267,506,0.46714,0.55434
1990,Mecklenburg-Western Pomerania,East,Not concerned at all,0.15196,61,506,0.12065,0.18327
1990,Saxony,East,Very concerned,0.27173,374,1329,0.24780,0.29565
1990,Saxony,East,Somewhat concerned,0.56627,761,1329,0.53961,0.59292
1990,Saxony,East,Not concerned at all,0.16201,194,1329,0.14219,0.18182
1990,Saxony-Anhalt,East,Very concerned,0.30390,255,805,0.27210,0.33569
1990,Saxony-Anhalt,East,Somewhat concerned,0.59136,476,805,0.55738,0.62534
1990,Saxony-Anhalt,East,Not concerned at all,0.10475,74,805,0.08358,0.12591
1990,Thuringa,East,Very concerned,0.24556,188,743,0.21459,0.27653
1990,Thuringa,East,Somewhat concerned,0.60407,451,743,0.56888,0.63926
1990,Thuringa,East,Not concerned at all,0.15037,104,743,0.12465,0.17609
1991,Schleswig-Holstein,West,Very concerned,0.11631,36,294,0.07960,0.15302
1991,Schleswig-Holstein,West,Somewhat concerned,0.43996,133,294,0.38312,0.49680
1991,Schleswig-Holstein,West,Not concerned at all,0.44373,125,294,0.38684,0.50062
1991,Hamburg,West,Somewhat concerned,0.38797,63,135,0.30546,0.47047
1991,Hamburg,West,Not concerned at all,0.50148,72,135,0.41682,0.58614
1991,Lower Saxony,West,Very concerned,0.11102,113,962,0.09116,0.13089
1991,Lower Saxony,West,Somewhat concerned,0.38078,399,962,0.35008,0.41148
1991,Lower Saxony,West,Not concerned at all,0.50820,450,962,0.47659,0.53980
1991,Bremen,West,Somewhat concerned,0.30858,34,76,0.20404,0.41312
1991,Bremen,West,Not concerned at all,0.48956,42,76,0.37642,0.60269
1991,North Rhine-Westphalia,West,Very concerned,0.11131,356,2523,0.09904,0.12359
1991,North Rhine-Westphalia,West,Somewhat concerned,0.42247,1106,2523,0.40319,0.44175
1991,North Rhine-Westphalia,West,Not concerned at all,0.46622,1061,2523,0.44675,0.48569
1991,Hesse,West,Very concerned,0.07727,101,953,0.06030,0.09423
1991,Hesse,West,Somewhat concerned,0.41558,439,953,0.38427,0.44688
1991,Hesse,West,Not concerned at all,0.50716,413,953,0.47540,0.53892
1991,"Rhineland-Palatinate, Saarland",West,Very concerned,0.12878,86,663,0.10326,0.15429
1991,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.43845,311,663,0.40065,0.47624
1991,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.43278,266,663,0.39504,0.47052
1991,Baden-Wuerttemberg,West,Very concerned,0.10513,234,1778,0.09087,0.11939
1991,Baden-Wuerttemberg,West,Somewhat concerned,0.43093,788,1778,0.40791,0.45396
1991,Baden-Wuerttemberg,West,Not concerned at all,0.46394,756,1778,0.44075,0.48713
1991,Bavaria,West,Very concerned,0.09570,174,1587,0.08122,0.11017
1991,Bavaria,West,Somewhat concerned,0.46145,782,1587,0.43691,0.48598
1991,Bavaria,West,Not concerned at all,0.44285,631,1587,0.41841,0.46730
1991,Berlin,West,Very concerned,0.10203,51,331,0.06937,0.13469
1991,Berlin,West,Somewhat concerned,0.40848,141,331,0.35545,0.46152
1991,Berlin,West,Not concerned at all,0.48949,139,331,0.43555,0.54342
1991,Berlin,East,Very concerned,0.41802,114,238,0.35522,0.48082
1991,Berlin,East,Somewhat concerned,0.46397,124,238,0.40048,0.52746
1991,Brandenburg,East,Very concerned,0.39814,284,677,0.36124,0.43504
1991,Brandenburg,East,Somewhat concerned,0.50586,341,677,0.46817,0.54355
1991,Brandenburg,East,Not concerned at all,0.09600,52,677,0.07379,0.11821
1991,Mecklenburg-Western Pomerania,East,Very concerned,0.45044,209,469,0.40536,0.49552
1991,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.43868,214,469,0.39372,0.48364
1991,Mecklenburg-Western Pomerania,East,Not concerned at all,0.11088,46,469,0.08243,0.13933
1991,Saxony,East,Very concerned,0.32184,405,1224,0.29566,0.34802
1991,Saxony,East,Somewhat concerned,0.54427,675,1224,0.51635,0.57218
1991,Saxony,East,Not concerned at all,0.13390,144,1224,0.11481,0.15298
1991,Saxony-Anhalt,East,Very concerned,0.38744,321,788,0.35340,0.42147
1991,Saxony-Anhalt,East,Somewhat concerned,0.51387,401,788,0.47895,0.54879
1991,Saxony-Anhalt,East,Not concerned at all,0.09869,66,788,0.07785,0.11953
1991,Thuringa,East,Very concerned,0.39199,271,695,0.35567,0.42831
1991,Thuringa,East,Somewhat concerned,0.50218,362,695,0.46498,0.53938
1991,Thuringa,East,Not concerned at all,0.10583,62,695,0.08294,0.12871
1992,Schleswig-Holstein,West,Somewhat concerned,0.49101,133,243,0.42802,0.55399
1992,Schleswig-Holstein,West,Not concerned at all,0.42534,110,243,0.36305,0.48763
1992,Hamburg,West,Very concerned,0.18838,33,152,0.12601,0.25075
1992,Hamburg,West,Somewhat concerned,0.32770,55,152,0.25283,0.40256
1992,Hamburg,West,Not concerned at all,0.48393,64,152,0.40422,0.56364
1992,Lower Saxony,West,Very concerned,0.14323,153,957,0.12102,0.16543
1992,Lower Saxony,West,Somewhat concerned,0.43209,416,957,0.40069,0.46349
1992,Lower Saxony,West,Not concerned at all,0.42468,388,957,0.39335,0.45602
1992,Bremen,West,Somewhat concerned,0.38581,41,41,0.23495,0.53666
1992,North Rhine-Westphalia,West,Very concerned,0.14331,426,2499,0.12957,0.15705
1992,North Rhine-Westphalia,West,Somewhat concerned,0.46288,1168,2499,0.44333,0.48243
1992,North Rhine-Westphalia,West,Not concerned at all,0.39381,905,2499,0.37465,0.41297
1992,Hesse,West,Very concerned,0.08156,111,943,0.06408,0.09904
1992,Hesse,West,Somewhat concerned,0.45405,439,943,0.42225,0.48584
1992,Hesse,West,Not concerned at all,0.46439,393,943,0.43254,0.49624
1992,"Rhineland-Palatinate, Saarland",West,Very concerned,0.14389,108,657,0.11703,0.17075
1992,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.45733,318,657,0.41920,0.49545
1992,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.39879,231,657,0.36131,0.43626
1992,Baden-Wuerttemberg,West,Very concerned,0.13495,304,1738,0.11888,0.15101
1992,Baden-Wuerttemberg,West,Somewhat concerned,0.49586,828,1738,0.47235,0.51937
1992,Baden-Wuerttemberg,West,Not concerned at all,0.36919,606,1738,0.34650,0.39189
1992,Bavaria,West,Very concerned,0.12699,234,1626,0.11080,0.14318
1992,Bavaria,West,Somewhat concerned,0.53006,878,1626,0.50579,0.55432
1992,Bavaria,West,Not concerned at all,0.34295,514,1626,0.31987,0.36604
1992,Berlin,West,Very concerned,0.15703,60,309,0.11639,0.19766
1992,Berlin,West,Somewhat concerned,0.44816,141,309,0.39262,0.50370
1992,Berlin,West,Not concerned at all,0.39481,108,309,0.34022,0.44940
1992,Berlin,East,Very concerned,0.27362,79,277,0.22102,0.32622
1992,Berlin,East,Somewhat concerned,0.57817,164,277,0.51990,0.63643
1992,Berlin,East,Not concerned at all,0.14821,34,277,0.10629,0.19013
1992,Brandenburg,East,Very concerned,0.33977,233,656,0.30350,0.37604
1992,Brandenburg,East,Somewhat concerned,0.51316,345,656,0.47488,0.55144
1992,Brandenburg,East,Not concerned at all,0.14707,78,656,0.11995,0.17420
1992,Mecklenburg-Western Pomerania,East,Very concerned,0.35836,147,414,0.31211,0.40460
1992,Mecklenburg-Western Pomerania,East,Somewhat concerned,0.52198,223,414,0.47380,0.57015
1992,Mecklenburg-Western Pomerania,East,Not concerned at all,0.11967,44,414,0.08836,0.15097
1992,Saxony,East,Very concerned,0.26639,326,1151,0.24084,0.29195
1992,Saxony,East,Somewhat concerned,0.55923,653,1151,0.53053,0.58792
1992,Saxony,East,Not concerned at all,0.17438,172,1151,0.15245,0.19631
1992,Saxony-Anhalt,East,Very concerned,0.33141,257,764,0.29801,0.36481
1992,Saxony-Anhalt,East,Somewhat concerned,0.54901,417,764,0.51371,0.58432
1992,Saxony-Anhalt,East,Not concerned at all,0.11958,90,764,0.09655,0.14260
1992,Thuringa,East,Very concerned,0.30355,209,680,0.26897,0.33814
1992,Thuringa,East,Somewhat concerned,0.60399,411,680,0.56720,0.64077
1992,Thuringa,East,Not concerned at all,0.09246,60,680,0.07067,0.11425
1993,Schleswig-Holstein,West,Very concerned,0.10538,36,283,0.06954,0.14122
1993,Schleswig-Holstein,West,Somewhat concerned,0.54385,151,283,0.48572,0.60198
1993,Schleswig-Holstein,West,Not concerned at all,0.35077,96,283,0.29507,0.40647
1993,Hamburg,West,Somewhat concerned,0.43438,64,126,0.34748,0.52128
1993,Hamburg,West,Not concerned at all,0.47867,62,126,0.39110,0.56625
1993,Lower Saxony,West,Very concerned,0.15111,170,973,0.12860,0.17363
1993,Lower Saxony,West,Somewhat concerned,0.45934,454,973,0.42801,0.49067
1993,Lower Saxony,West,Not concerned at all,0.38954,349,973,0.35889,0.42020
1993,Bremen,West,Somewhat concerned,0.37164,36,75,0.26154,0.48175
1993,Bremen,West,Not concerned at all,0.41379,39,75,0.30158,0.52601
1993,North Rhine-Westphalia,West,Very concerned,0.15504,471,2484,0.14080,0.16928
1993,North Rhine-Westphalia,West,Somewhat concerned,0.47697,1192,2484,0.45732,0.49661
1993,North Rhine-Westphalia,West,Not concerned at all,0.36800,821,2484,0.34903,0.38697
1993,Hesse,West,Very concerned,0.10992,126,923,0.08973,0.13011
1993,Hesse,West,Somewhat concerned,0.48497,457,923,0.45271,0.51723
1993,Hesse,West,Not concerned at all,0.40510,340,923,0.37341,0.43679
1993,"Rhineland-Palatinate, Saarland",West,Very concerned,0.14671,97,637,0.11921,0.17421
1993,"Rhineland-Palatinate, Saarland",West,Somewhat concerned,0.47369,317,637,0.43489,0.51250
1993,"Rhineland-Palatinate, Saarland",West,Not concerned at all,0.37960,223,637,0.34188,0.41731
1993,Baden-Wuerttemberg,West,Very concerned,0.15844,356,1763,0.14139,0.17549
1993,Baden-Wuerttemberg,West,Somewhat concerned,0.51141,896,1763,0.48807,0.53475
1993,Baden-Wuerttemberg,West,Not concerned at all,0.33015,511,1763,0.30819,0.35211
1993,Bavaria,West,Very concerned,0.13319,247,1597,0.11652,0.14986
1993,Bavaria,West,Somewhat concerned,0.52779,875,1597,0.50330,0.55228
1993,Bavaria,West,Not concerned at all,0.33902,475,1597,0.31580,0.36225
1993,Berlin,West,Very concerned,0.15094,66,299,0.11030,0.19159
1993,Berlin,West,Somewhat concerned,0.48311,140,299,0.42637,0.53985
1993,Berlin,West,Not concerned at all,0.36595,93,299,0.31126,0.42064
