"plh0033","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","1985","Hauptschule","1393","0.204896986801901","0.194960858273658","0.214833115330144"
"Grosse Sorgen","1985","Realschule","265","0.142304342837932","0.126128952453487","0.158479733222376"
"Keine Sorgen","1985","(Fach-)Abitur","261","0.366406907253939","0.332701443597641","0.400112370910238"
"Keine Sorgen","1985","(noch) kein Abschluss","315","0.327050126499215","0.298794910632858","0.355305342365572"
"Keine Sorgen","1985","AkademikerIn","405","0.575860252096632","0.540419671452088","0.611300832741176"
"Keine Sorgen","1985","Hauptschule","2059","0.354760561796057","0.342982716803044","0.366538406789069"
"Keine Sorgen","1985","Realschule","675","0.388157349575162","0.36559403652287","0.410720662627453"
"Einige Sorgen","1986","(Fach-)Abitur","350","0.425427149635003","0.391231136924984","0.459623162345021"
"Einige Sorgen","1986","(noch) kein Abschluss","442","0.402318424615368","0.372121461853747","0.43251538737699"
"Einige Sorgen","1986","AkademikerIn","255","0.321597129785064","0.288011491641873","0.355182767928256"
"Einige Sorgen","1986","Hauptschule","2534","0.406484781352401","0.394029499583253","0.418940063121549"
"Einige Sorgen","1986","Realschule","749","0.414188460598194","0.391063694099664","0.437313227096725"
"Grosse Sorgen","1986","(Fach-)Abitur","154","0.157629628843158","0.132426132844279","0.182833124842038"
"Grosse Sorgen","1986","(noch) kein Abschluss","242","0.205819113878136","0.180922176002173","0.230716051754098"
"Grosse Sorgen","1986","AkademikerIn","71","0.0881454614615039","0.0677601925863419","0.108530730336666"
"Grosse Sorgen","1986","Hauptschule","1154","0.173371890150931","0.163772140470572","0.182971639831289"
"Grosse Sorgen","1986","Realschule","215","0.117281662396929","0.102176495490492","0.132386829303366"
"Keine Sorgen","1986","(Fach-)Abitur","299","0.416943221521839","0.382840879827614","0.451045563216065"
"Keine Sorgen","1986","(noch) kein Abschluss","329","0.391862461506496","0.361800929782565","0.421923993230426"
"Keine Sorgen","1986","AkademikerIn","417","0.590257408753432","0.554895967105618","0.625618850401245"
"Keine Sorgen","1986","Hauptschule","2286","0.420143328496668","0.407627069340317","0.432659587653019"
"Keine Sorgen","1986","Realschule","779","0.468529877004876","0.445103373671753","0.491956380338"
"Einige Sorgen","1987","(Fach-)Abitur","363","0.468327088191121","0.433150375617483","0.503503800764759"
"Einige Sorgen","1987","(noch) kein Abschluss","453","0.41687895166343","0.386072981899861","0.447684921427"
"Einige Sorgen","1987","AkademikerIn","254","0.323909218069594","0.290077926143347","0.357740509995841"
"Einige Sorgen","1987","Hauptschule","2785","0.455683741726168","0.442986430327099","0.468381053125237"
"Einige Sorgen","1987","Realschule","820","0.451346593168564","0.427931144924522","0.474762041412607"
"Grosse Sorgen","1987","(Fach-)Abitur","141","0.146040702096489","0.121145601478672","0.170935802714306"
"Grosse Sorgen","1987","(noch) kein Abschluss","245","0.24654061544371","0.219611337862831","0.273469893024589"
"Grosse Sorgen","1987","AkademikerIn","71","0.0914738342251784","0.0706326888499909","0.112314979600366"
"Grosse Sorgen","1987","Hauptschule","1078","0.165457868410186","0.155984112380563","0.174931624439809"
"Grosse Sorgen","1987","Realschule","212","0.118550736491013","0.103340038648373","0.133761434333652"
"Keine Sorgen","1987","(Fach-)Abitur","269","0.38563220971239","0.351319168342518","0.419945251082262"
"Keine Sorgen","1987","(noch) kein Abschluss","286","0.33658043289286","0.307055486862157","0.366105378923563"
"Keine Sorgen","1987","AkademikerIn","410","0.584616947705228","0.548991157286496","0.62024273812396"
"Keine Sorgen","1987","Hauptschule","2047","0.378858389863646","0.366490713363554","0.391226066363737"
"Keine Sorgen","1987","Realschule","703","0.430102670340423","0.406806596621407","0.45339874405944"
"Einige Sorgen","1988","(Fach-)Abitur","364","0.489623572850567","0.453260862741552","0.525986282959583"
"Einige Sorgen","1988","(noch) kein Abschluss","427","0.446309721019318","0.413650583594081","0.478968858444554"
"Einige Sorgen","1988","AkademikerIn","258","0.348821362495331","0.313515186609557","0.384127538381106"
"Einige Sorgen","1988","Hauptschule","2637","0.446633975398949","0.433677838911837","0.459590111886062"
"Einige Sorgen","1988","Realschule","794","0.456078999326399","0.432325848994481","0.479832149658316"
"Grosse Sorgen","1988","(Fach-)Abitur","121","0.129970180361036","0.105509489978205","0.154430870743868"
"Grosse Sorgen","1988","(noch) kein Abschluss","219","0.223195435946429","0.195839496937597","0.250551374955261"
"Grosse Sorgen","1988","AkademikerIn","71","0.093691978610539","0.072105182569102","0.115278774651976"
"Grosse Sorgen","1988","Hauptschule","1126","0.176012823528064","0.166087931930564","0.185937715125563"
"Grosse Sorgen","1988","Realschule","189","0.10494789523774","0.0903313649152716","0.119564425560209"
"Keine Sorgen","1988","(Fach-)Abitur","241","0.380406246788396","0.345091417115394","0.415721076461398"
"Keine Sorgen","1988","(noch) kein Abschluss","244","0.330494843034253","0.299591006737249","0.361398679331256"
"Keine Sorgen","1988","AkademikerIn","371","0.55748665889413","0.52069244787946","0.594280869908799"
"Keine Sorgen","1988","Hauptschule","1893","0.377353201072987","0.364720730660986","0.389985671484988"
"Keine Sorgen","1988","Realschule","706","0.438973105435861","0.415306058977074","0.462640151894648"
"Einige Sorgen","1989","(Fach-)Abitur","329","0.429324962555165","0.393805516374712","0.464844408735618"
"Einige Sorgen","1989","(noch) kein Abschluss","386","0.402613556440833","0.369931308849546","0.435295804032121"
"Einige Sorgen","1989","AkademikerIn","242","0.329488517526307","0.294315527809334","0.36466150724328"
"Einige Sorgen","1989","Hauptschule","2438","0.434775923273183","0.421562572150295","0.447989274396071"
"Einige Sorgen","1989","Realschule","748","0.44251702464005","0.418419701012988","0.466614348267113"
"Grosse Sorgen","1989","(Fach-)Abitur","111","0.107340950055971","0.085128104303251","0.12955379580869"
"Grosse Sorgen","1989","(noch) kein Abschluss","211","0.208335046534464","0.181271050946656","0.235399042122273"
"Grosse Sorgen","1989","AkademikerIn","39","0.0519831144498261","0.0353709884140857","0.0685952404855664"
"Grosse Sorgen","1989","Hauptschule","929","0.148321760569391","0.138848268024149","0.157795253114632"
"Grosse Sorgen","1989","Realschule","142","0.0777104484219469","0.0647218776332405","0.0906990192106532"
"Keine Sorgen","1989","(Fach-)Abitur","306","0.463334087388864","0.427551000005862","0.499117174771866"
"Keine Sorgen","1989","(noch) kein Abschluss","268","0.389051397024702","0.356561684780556","0.421541109268848"
"Keine Sorgen","1989","AkademikerIn","405","0.618528368023867","0.582178991322787","0.654877744724947"
"Keine Sorgen","1989","Hauptschule","2040","0.416902316157426","0.403760429467536","0.430044202847316"
"Keine Sorgen","1989","Realschule","742","0.479772526938003","0.455534216513373","0.504010837362632"
"Einige Sorgen","1990","(Fach-)Abitur","421","0.472872783569645","0.439659018623238","0.506086548516052"
"Einige Sorgen","1990","(noch) kein Abschluss","406","0.435639074944843","0.402878717107575","0.468399432782111"
"Einige Sorgen","1990","AkademikerIn","868","0.448541778345096","0.424787884805515","0.472295671884678"
"Einige Sorgen","1990","Hauptschule","3216","0.44355894174022","0.431859618224449","0.455258265255991"
"Einige Sorgen","1990","Realschule","1582","0.44506134782267","0.427782945925952","0.462339749719389"
"Grosse Sorgen","1990","(Fach-)Abitur","142","0.124568395418226","0.102599750253193","0.146537040583259"
"Grosse Sorgen","1990","(noch) kein Abschluss","226","0.223708592382926","0.196175152254302","0.251242032511549"
"Grosse Sorgen","1990","AkademikerIn","298","0.124750573912967","0.108968493898616","0.140532653927319"
"Grosse Sorgen","1990","Hauptschule","1393","0.164920916996907","0.156181606481655","0.173660227512158"
"Grosse Sorgen","1990","Realschule","648","0.151396534680772","0.1389347135783","0.163858355783244"
"Keine Sorgen","1990","(Fach-)Abitur","305","0.402558821012129","0.369933824130676","0.435183817893583"
"Keine Sorgen","1990","(noch) kein Abschluss","248","0.340652332672231","0.309339693349575","0.371964971994887"
"Keine Sorgen","1990","AkademikerIn","518","0.426707647741936","0.403084904210191","0.450330391273681"
"Keine Sorgen","1990","Hauptschule","2318","0.391520141262873","0.380026023161372","0.403014259364374"
"Keine Sorgen","1990","Realschule","948","0.403542117496558","0.386485006717136","0.420599228275979"
"Einige Sorgen","1991","(Fach-)Abitur","431","0.479394060294507","0.446480312312509","0.512307808276506"
"Einige Sorgen","1991","(noch) kein Abschluss","412","0.46506194426904","0.431918654517659","0.49820523402042"
"Einige Sorgen","1991","AkademikerIn","797","0.416027944958036","0.392380882031703","0.439675007884368"
"Einige Sorgen","1991","Hauptschule","3089","0.444457316326616","0.432546578893347","0.456368053759884"
"Einige Sorgen","1991","Realschule","1481","0.431229089470498","0.4138818940803","0.448576284860695"
"Grosse Sorgen","1991","(Fach-)Abitur","150","0.131926547494356","0.109630863945672","0.15422223104304"
"Grosse Sorgen","1991","(noch) kein Abschluss","175","0.179988121442639","0.154459905870487","0.205516337014791"
"Grosse Sorgen","1991","AkademikerIn","352","0.15873441770309","0.141202798255265","0.176266037150916"
"Grosse Sorgen","1991","Hauptschule","1347","0.160812844374425","0.152007330905683","0.169618357843167"
"Grosse Sorgen","1991","Realschule","727","0.175147315843539","0.161833685446029","0.188460946241048"
"Keine Sorgen","1991","(Fach-)Abitur","304","0.388679392211137","0.356564480585429","0.420794303836844"
"Keine Sorgen","1991","(noch) kein Abschluss","283","0.354949934288322","0.323154209688099","0.386745658888545"
"Keine Sorgen","1991","AkademikerIn","520","0.425237637338874","0.401519535383098","0.448955739294651"
"Keine Sorgen","1991","Hauptschule","2250","0.394729839298959","0.383013565402058","0.40644611319586"
"Keine Sorgen","1991","Realschule","923","0.393623594685964","0.376510905365215","0.410736284006713"
"Einige Sorgen","1992","(Fach-)Abitur","436","0.491621816444374","0.458795793775251","0.524447839113496"
"Einige Sorgen","1992","(noch) kein Abschluss","395","0.425804253614071","0.392621795207944","0.458986712020198"
"Einige Sorgen","1992","AkademikerIn","857","0.472482454103035","0.44837160034865","0.49659330785742"
"Einige Sorgen","1992","Hauptschule","3211","0.492664068517997","0.480477341534826","0.504850795501167"
"Einige Sorgen","1992","Realschule","1619","0.498207322978634","0.480560841718069","0.515853804239199"
"Grosse Sorgen","1992","(Fach-)Abitur","151","0.136689729999861","0.114133805330129","0.159245654669594"
"Grosse Sorgen","1992","(noch) kein Abschluss","213","0.231321422472993","0.203023543067414","0.259619301878571"
"Grosse Sorgen","1992","AkademikerIn","282","0.128345251717424","0.112191870420479","0.144498633014368"
"Grosse Sorgen","1992","Hauptschule","1401","0.180459792698474","0.171085485397366","0.189834099999582"
"Grosse Sorgen","1992","Realschule","633","0.161740218740425","0.148744831231289","0.17473560624956"
"Keine Sorgen","1992","(Fach-)Abitur","304","0.371688453555765","0.339957268315384","0.403419638796147"
"Keine Sorgen","1992","(noch) kein Abschluss","245","0.342874323912936","0.311020228542553","0.37472841928332"
"Keine Sorgen","1992","AkademikerIn","508","0.399172294179542","0.375520915479601","0.422823672879482"
"Keine Sorgen","1992","Hauptschule","1853","0.32687613878353","0.315442013960301","0.338310263606758"
"Keine Sorgen","1992","Realschule","832","0.340052458280941","0.323333139690073","0.35677177687181"
"Einige Sorgen","1993","(Fach-)Abitur","492","0.544658566309775","0.512230970828027","0.577086161791524"
"Einige Sorgen","1993","(noch) kein Abschluss","406","0.461733740093292","0.427939760570036","0.495527719616549"
"Einige Sorgen","1993","AkademikerIn","892","0.506497410994688","0.482233855392199","0.530760966597177"
"Einige Sorgen","1993","Hauptschule","3153","0.493506856807239","0.481150493350091","0.505863220264386"
"Einige Sorgen","1993","Realschule","1645","0.511813024831195","0.494157037538036","0.529469012124353"
"Grosse Sorgen","1993","(Fach-)Abitur","144","0.128606578821601","0.106808273904906","0.150404883738297"
"Grosse Sorgen","1993","(noch) kein Abschluss","245","0.256162368170422","0.226572591306438","0.285752145034405"
"Grosse Sorgen","1993","AkademikerIn","248","0.129972407686716","0.113652668806281","0.14629214656715"
"Grosse Sorgen","1993","Hauptschule","1368","0.183034996310457","0.173477897248797","0.192592095372117"
"Grosse Sorgen","1993","Realschule","602","0.162969531007762","0.149923839995659","0.176015222019864"
"Keine Sorgen","1993","(Fach-)Abitur","270","0.326734854868623","0.296194449941373","0.357275259795874"
"Keine Sorgen","1993","(noch) kein Abschluss","185","0.282103891736286","0.25159824121851","0.312609542254061"
"Keine Sorgen","1993","AkademikerIn","491","0.363530181318596","0.340185913654375","0.386874448982818"
"Keine Sorgen","1993","Hauptschule","1768","0.323458146882305","0.311896660418664","0.335019633345945"
"Keine Sorgen","1993","Realschule","832","0.325217444161043","0.308670717748723","0.341764170573364"
"Einige Sorgen","1994","(Fach-)Abitur","481","0.525403562641197","0.493153763101105","0.55765336218129"
"Einige Sorgen","1994","(noch) kein Abschluss","406","0.464868879159006","0.431119759302889","0.498617999015122"
"Einige Sorgen","1994","AkademikerIn","930","0.497492130045772","0.473359630618701","0.521624629472844"
"Einige Sorgen","1994","Hauptschule","3133","0.502096421897861","0.489500529529847","0.514692314265875"
"Einige Sorgen","1994","Realschule","1692","0.54494180516479","0.527234081374329","0.562649528955251"
"Grosse Sorgen","1994","(Fach-)Abitur","197","0.186149214569949","0.161011761462504","0.211286667677394"
"Grosse Sorgen","1994","(noch) kein Abschluss","249","0.273968852698465","0.243790513719236","0.304147191677695"
"Grosse Sorgen","1994","AkademikerIn","247","0.137457456723862","0.120838177757975","0.154076735689748"
"Grosse Sorgen","1994","Hauptschule","1368","0.202079395815017","0.191963517156037","0.212195274473997"
"Grosse Sorgen","1994","Realschule","651","0.167899422616976","0.15460814530625","0.181190699927701"
"Keine Sorgen","1994","(Fach-)Abitur","243","0.288447222788854","0.259188523469192","0.317705922108515"
"Keine Sorgen","1994","(noch) kein Abschluss","184","0.261162268142529","0.231438979449924","0.290885556835134"
"Keine Sorgen","1994","AkademikerIn","472","0.365050413230366","0.341813212593263","0.38828761386747"
"Keine Sorgen","1994","Hauptschule","1552","0.295824182287122","0.284326239486538","0.307322125087706"
"Keine Sorgen","1994","Realschule","695","0.287158772218235","0.271070416690719","0.303247127745751"
"Einige Sorgen","1995","(Fach-)Abitur","558","0.510347644877004","0.480211508072664","0.540483781681345"
"Einige Sorgen","1995","(noch) kein Abschluss","430","0.473766918296057","0.440453888562419","0.507079948029696"
"Einige Sorgen","1995","AkademikerIn","883","0.453437311110401","0.430059565260508","0.476815056960294"
"Einige Sorgen","1995","Hauptschule","3011","0.479787471828233","0.467207998169987","0.492366945486478"
"Einige Sorgen","1995","Realschule","1705","0.526281239824894","0.508693223843613","0.543869255806176"
"Grosse Sorgen","1995","(Fach-)Abitur","202","0.166752236461211","0.144280661625933","0.18922381129649"
"Grosse Sorgen","1995","(noch) kein Abschluss","228","0.237833691365927","0.209428072543617","0.266239310188238"
"Grosse Sorgen","1995","AkademikerIn","271","0.140137919064059","0.123836844028329","0.15643899409979"
"Grosse Sorgen","1995","Hauptschule","1317","0.188781516250354","0.178927885845005","0.198635146655703"
"Grosse Sorgen","1995","Realschule","601","0.152335927725103","0.139678056472236","0.164993798977969"
"Keine Sorgen","1995","(Fach-)Abitur","297","0.322900118661784","0.294711676933033","0.351088560390536"
"Keine Sorgen","1995","(noch) kein Abschluss","205","0.288399390338015","0.258174967394329","0.318623813281702"
"Keine Sorgen","1995","AkademikerIn","588","0.40642476982554","0.38335984812109","0.42948969152999"
"Keine Sorgen","1995","Hauptschule","1731","0.331431011921413","0.319578311708369","0.343283712134458"
"Keine Sorgen","1995","Realschule","790","0.321382832450003","0.304932625227793","0.337833039672213"
"Einige Sorgen","1996","(Fach-)Abitur","569","0.551358715043847","0.520896263425758","0.581821166661936"
"Einige Sorgen","1996","(noch) kein Abschluss","408","0.459997531053199","0.426152009303888","0.49384305280251"
"Einige Sorgen","1996","AkademikerIn","971","0.498160261432695","0.474807648688273","0.521512874177117"
"Einige Sorgen","1996","Hauptschule","3105","0.523914168462311","0.511192035275767","0.536636301648856"
"Einige Sorgen","1996","Realschule","1794","0.547130089666766","0.529627210390795","0.564632968942737"
"Grosse Sorgen","1996","(Fach-)Abitur","193","0.163432659229161","0.140785278077341","0.186080040380982"
"Grosse Sorgen","1996","(noch) kein Abschluss","242","0.285355977882597","0.254689495669818","0.316022460095375"
"Grosse Sorgen","1996","AkademikerIn","239","0.111518995514987","0.0968173173596404","0.126220673670333"
"Grosse Sorgen","1996","Hauptschule","1264","0.178354582270857","0.168603078517077","0.188106086024638"
"Grosse Sorgen","1996","Realschule","563","0.156095039485264","0.143333038165429","0.168857040805098"
"Keine Sorgen","1996","(Fach-)Abitur","262","0.285208625726992","0.257553916771719","0.312863334682264"
"Keine Sorgen","1996","(noch) kein Abschluss","183","0.254646491064205","0.225061217556738","0.284231764571671"
"Keine Sorgen","1996","AkademikerIn","551","0.390320743052318","0.367536744800673","0.413104741303964"
"Keine Sorgen","1996","Hauptschule","1551","0.297731249266831","0.286083255772504","0.309379242761158"
"Keine Sorgen","1996","Realschule","750","0.296774870847971","0.280711443349252","0.312838298346689"
"Einige Sorgen","1997","(Fach-)Abitur","621","0.600103051656836","0.569980746791079","0.630225356522594"
"Einige Sorgen","1997","(noch) kein Abschluss","388","0.440956038366096","0.407055615721247","0.474856461010944"
"Einige Sorgen","1997","AkademikerIn","1037","0.540981959220922","0.517727562927177","0.564236355514667"
"Einige Sorgen","1997","Hauptschule","3096","0.531601904863223","0.518703002333143","0.544500807393304"
"Einige Sorgen","1997","Realschule","1854","0.577919478250786","0.560451626224734","0.595387330276838"
"Grosse Sorgen","1997","(Fach-)Abitur","178","0.140231270874727","0.118880454049352","0.161582087700102"
"Grosse Sorgen","1997","(noch) kein Abschluss","260","0.303125894805195","0.271744433162883","0.334507356447507"
"Grosse Sorgen","1997","AkademikerIn","276","0.143726725470821","0.127355780040953","0.160097670900689"
"Grosse Sorgen","1997","Hauptschule","1411","0.219374628801066","0.20867751866448","0.230071738937652"
"Grosse Sorgen","1997","Realschule","631","0.178159960035098","0.164626561095232","0.191693358974965"
"Keine Sorgen","1997","(Fach-)Abitur","217","0.259665677468437","0.232705518208075","0.286625836728798"
"Keine Sorgen","1997","(noch) kein Abschluss","176","0.255918066828709","0.226122933150575","0.285713200506844"
"Keine Sorgen","1997","AkademikerIn","451","0.315291315308257","0.293608896792065","0.336973733824449"
"Keine Sorgen","1997","Hauptschule","1242","0.249023466335711","0.237844921913688","0.260202010757734"
"Keine Sorgen","1997","Realschule","586","0.243920561714115","0.22873201916025","0.259109104267981"
"Einige Sorgen","1998","(Fach-)Abitur","631","0.55592021862721","0.527090393785375","0.584750043469045"
"Einige Sorgen","1998","(noch) kein Abschluss","412","0.493650619546588","0.459389115523635","0.52791212356954"
"Einige Sorgen","1998","AkademikerIn","1025","0.484289656391892","0.462176328416083","0.506402984367701"
"Einige Sorgen","1998","Hauptschule","3106","0.4995754801615","0.487080226548714","0.512070733774285"
"Einige Sorgen","1998","Realschule","1825","0.526012160624085","0.509196188268225","0.542828132979944"
"Grosse Sorgen","1998","(Fach-)Abitur","265","0.218904933234742","0.194911909108161","0.242897957361323"
"Grosse Sorgen","1998","(noch) kein Abschluss","249","0.289306160611375","0.258232561715025","0.320379759507726"
"Grosse Sorgen","1998","AkademikerIn","359","0.170928262860386","0.154271078819954","0.187585446900817"
"Grosse Sorgen","1998","Hauptschule","1663","0.24465980392585","0.233916747976727","0.255402859874972"
"Grosse Sorgen","1998","Realschule","857","0.226581431371869","0.212483352106729","0.24067951063701"
"Keine Sorgen","1998","(Fach-)Abitur","245","0.225174848138048","0.200938506646752","0.249411189629343"
"Keine Sorgen","1998","(noch) kein Abschluss","157","0.217043219842037","0.188793545504882","0.245292894179192"
"Keine Sorgen","1998","AkademikerIn","578","0.344782080747722","0.323750892256011","0.365813269239434"
"Keine Sorgen","1998","Hauptschule","1382","0.255764715912651","0.244861598948375","0.266667832876927"
"Keine Sorgen","1998","Realschule","705","0.247406408004046","0.232874380111368","0.261938435896723"
"Einige Sorgen","1999","(Fach-)Abitur","633","0.554575328282668","0.525635193937252","0.583515462628084"
"Einige Sorgen","1999","(noch) kein Abschluss","415","0.533560042454858","0.498572608080323","0.568547476829394"
"Einige Sorgen","1999","AkademikerIn","1042","0.479200793647055","0.457061814714697","0.501339772579413"
"Einige Sorgen","1999","Hauptschule","2989","0.482956450462614","0.470312289568476","0.495600611356753"
"Einige Sorgen","1999","Realschule","1898","0.528213037467251","0.511363738594045","0.545062336340457"
"Grosse Sorgen","1999","(Fach-)Abitur","191","0.151503085818046","0.130626041698199","0.172380129937893"
"Grosse Sorgen","1999","(noch) kein Abschluss","199","0.230992733889407","0.201433923257594","0.260551544521219"
"Grosse Sorgen","1999","AkademikerIn","231","0.109273147534379","0.0954472713048933","0.123099023763864"
"Grosse Sorgen","1999","Hauptschule","1248","0.183621057707421","0.173824362306206","0.193417753108636"
"Grosse Sorgen","1999","Realschule","619","0.159609010849701","0.147247438794466","0.171970582904936"
"Keine Sorgen","1999","(Fach-)Abitur","309","0.293921585899286","0.267395367283054","0.320447804515519"
"Keine Sorgen","1999","(noch) kein Abschluss","167","0.235447223655735","0.205691323294416","0.265203124017054"
"Keine Sorgen","1999","AkademikerIn","683","0.411526058818566","0.389717550845958","0.433334566791175"
"Keine Sorgen","1999","Hauptschule","1763","0.333422491829964","0.321493733502542","0.345351250157386"
"Keine Sorgen","1999","Realschule","855","0.312177951683048","0.296537709704782","0.327818193661313"
"Einige Sorgen","2000","(Fach-)Abitur","1124","0.463500493498566","0.443256941474221","0.48374404552291"
"Einige Sorgen","2000","(noch) kein Abschluss","473","0.527395486637609","0.494742188056503","0.560048785218716"
"Einige Sorgen","2000","AkademikerIn","1752","0.446706071779394","0.430882562478638","0.46252958108015"
"Einige Sorgen","2000","Hauptschule","4911","0.456576298589511","0.447082634250147","0.466069962928875"
"Einige Sorgen","2000","Realschule","3186","0.493879163914472","0.481473270124624","0.506285057704321"
"Grosse Sorgen","2000","(Fach-)Abitur","401","0.161785727024723","0.146836298795356","0.17673515525409"
"Grosse Sorgen","2000","(noch) kein Abschluss","185","0.20762005351712","0.181091638082894","0.234148468951347"
"Grosse Sorgen","2000","AkademikerIn","443","0.111994230683726","0.101956867333713","0.12203159403374"
"Grosse Sorgen","2000","Hauptschule","2043","0.178837501660487","0.171533653202472","0.186141350118502"
"Grosse Sorgen","2000","Realschule","1155","0.170314629733487","0.160986957182777","0.179642302284197"
"Keine Sorgen","2000","(Fach-)Abitur","806","0.374713779476712","0.355063613850376","0.394363945103048"
"Keine Sorgen","2000","(noch) kein Abschluss","240","0.264984459845271","0.236119670925869","0.293849248764672"
"Keine Sorgen","2000","AkademikerIn","1597","0.44129969753688","0.425495582041433","0.457103813032327"
"Keine Sorgen","2000","Hauptschule","3621","0.364586199750002","0.355412672881561","0.373759726618442"
"Keine Sorgen","2000","Realschule","1898","0.335806206352041","0.324087427355227","0.347524985348854"
"Einige Sorgen","2001","(Fach-)Abitur","1113","0.48173133287492","0.460899289155916","0.502563376593925"
"Einige Sorgen","2001","(noch) kein Abschluss","414","0.484285427226618","0.450865391386549","0.517705463066688"
"Einige Sorgen","2001","AkademikerIn","1587","0.423353169522537","0.40704469650337","0.439661642541704"
"Einige Sorgen","2001","Hauptschule","4378","0.458439622066209","0.448318831406296","0.468560412726121"
"Einige Sorgen","2001","Realschule","2951","0.494712640726382","0.481770597659097","0.507654683793667"
"Grosse Sorgen","2001","(Fach-)Abitur","340","0.142959526360437","0.128366036172248","0.157553016548627"
"Grosse Sorgen","2001","(noch) kein Abschluss","169","0.199553466827513","0.172826645418493","0.226280288236533"
"Grosse Sorgen","2001","AkademikerIn","377","0.109255137600614","0.0989582840894401","0.119551991111788"
"Grosse Sorgen","2001","Hauptschule","1745","0.178443285707613","0.170666165565463","0.186220405849763"
"Grosse Sorgen","2001","Realschule","1061","0.169633325709398","0.159918217014535","0.179348434404262"
"Keine Sorgen","2001","(Fach-)Abitur","757","0.375309140764642","0.355121800617942","0.395496480911343"
"Keine Sorgen","2001","(noch) kein Abschluss","276","0.316161105945869","0.285066673858767","0.347255538032971"
"Keine Sorgen","2001","AkademikerIn","1562","0.467391692876849","0.450923293157714","0.483860092595984"
"Keine Sorgen","2001","Hauptschule","3188","0.363117092226179","0.353349150262756","0.372885034189602"
"Keine Sorgen","2001","Realschule","1721","0.33565403356422","0.323430403255288","0.347877663873152"
"Einige Sorgen","2002","(Fach-)Abitur","1274","0.513925119716335","0.494117997721404","0.533732241711265"
"Einige Sorgen","2002","(noch) kein Abschluss","428","0.507471557812924","0.474662997412661","0.540280118213187"
"Einige Sorgen","2002","AkademikerIn","2090","0.476598312964497","0.462084419463201","0.491112206465792"
"Einige Sorgen","2002","Hauptschule","4388","0.493869630334894","0.48345626350874","0.504282997161048"
"Einige Sorgen","2002","Realschule","3146","0.531621976146205","0.51895986316826","0.54428408912415"
"Grosse Sorgen","2002","(Fach-)Abitur","400","0.176957048704809","0.161833105148799","0.192080992260819"
"Grosse Sorgen","2002","(noch) kein Abschluss","177","0.214886038336422","0.187931238342049","0.241840838330795"
"Grosse Sorgen","2002","AkademikerIn","466","0.130281357590352","0.120499515448058","0.140063199732646"
"Grosse Sorgen","2002","Hauptschule","1864","0.206576463802834","0.198144149860528","0.215008777745141"
"Grosse Sorgen","2002","Realschule","1214","0.200559563897837","0.190398920476207","0.210720207319466"
"Keine Sorgen","2002","(Fach-)Abitur","772","0.309117831578856","0.290803803080444","0.327431860077269"
"Keine Sorgen","2002","(noch) kein Abschluss","287","0.277642403850654","0.248253412312529","0.30703139538878"
