"plh0033","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Große Sorgen","1984","16-34 J.","(noch) kein Abschluss","144","0.242022900989258","0.204814117344263","0.279231684634253"
"Große Sorgen","1984","16-34 J.","Hauptschule","582","0.246610836038774","0.228574615298805","0.264647056778742"
"Große Sorgen","1984","16-34 J.","Realschule","158","0.165987104126861","0.142856953772034","0.189117254481688"
"Große Sorgen","1984","16-34 J.","(Fach-)Abitur","131","0.206846039232609","0.173447596273708","0.240244482191511"
"Große Sorgen","1984","16-34 J.","AkademikerIn","37","0.147225875951703","0.102857439001199","0.191594312902208"
"Große Sorgen","1984","35-65 J.","(noch) kein Abschluss","223","0.312016986607637","0.278498991140736","0.345534982074538"
"Große Sorgen","1984","35-65 J.","Hauptschule","894","0.218232621925639","0.205454765200173","0.231010478651105"
"Große Sorgen","1984","35-65 J.","Realschule","76","0.110937510689582","0.0876724375117466","0.134202583867417"
"Große Sorgen","1984","35-65 J.","(Fach-)Abitur","53","0.158815321225664","0.113233519253767","0.204397123197561"
"Große Sorgen","1984","35-65 J.","AkademikerIn","48","0.097996281945182","0.0712029648598282","0.124789599030536"
"Große Sorgen","1984","66 und älter","(noch) kein Abschluss","","","",""
"Große Sorgen","1984","66 und älter","Hauptschule","110","0.115070842873625","0.0947360654903016","0.135405620256948"
"Große Sorgen","1984","66 und älter","Realschule","","","",""
"Große Sorgen","1984","66 und älter","(Fach-)Abitur","","","",""
"Große Sorgen","1984","66 und älter","AkademikerIn","","","",""
"Einige Sorgen","1984","16-34 J.","(noch) kein Abschluss","219","0.46845653024534","0.425106116977931","0.511806943512748"
"Einige Sorgen","1984","16-34 J.","Hauptschule","1076","0.494220118549443","0.47329968093773","0.515140556161156"
"Einige Sorgen","1984","16-34 J.","Realschule","492","0.491729705199452","0.460650816191233","0.52280859420767"
"Einige Sorgen","1984","16-34 J.","(Fach-)Abitur","264","0.466564618032781","0.425428748982705","0.507700487082857"
"Einige Sorgen","1984","16-34 J.","AkademikerIn","76","0.298181325018426","0.240899383553834","0.355463266483018"
"Einige Sorgen","1984","35-65 J.","(noch) kein Abschluss","294","0.376439498609984","0.34138958490846","0.411489412311508"
"Einige Sorgen","1984","35-65 J.","Hauptschule","1804","0.445379928548268","0.430004666769341","0.460755190327195"
"Einige Sorgen","1984","35-65 J.","Realschule","296","0.415852863115026","0.379341332029194","0.452364394200857"
"Einige Sorgen","1984","35-65 J.","(Fach-)Abitur","106","0.428622391579399","0.366906266514749","0.490338516644049"
"Einige Sorgen","1984","35-65 J.","AkademikerIn","165","0.348245822932338","0.305311720288725","0.391179925575952"
"Einige Sorgen","1984","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","1984","66 und älter","Hauptschule","304","0.317635900231928","0.287968779521011","0.347303020942844"
"Einige Sorgen","1984","66 und älter","Realschule","45","0.262298286523543","0.196938354814237","0.327658218232849"
"Einige Sorgen","1984","66 und älter","(Fach-)Abitur","","","",""
"Einige Sorgen","1984","66 und älter","AkademikerIn","","","",""
"Keine Sorgen","1984","16-34 J.","(noch) kein Abschluss","146","0.289520568765403","0.250119802670307","0.328921334860498"
"Keine Sorgen","1984","16-34 J.","Hauptschule","536","0.259169045411783","0.240834045839105","0.277504044984461"
"Keine Sorgen","1984","16-34 J.","Realschule","344","0.342283190673688","0.312786916916957","0.371779464430418"
"Keine Sorgen","1984","16-34 J.","(Fach-)Abitur","170","0.32658934273461","0.287920171520262","0.365258513948957"
"Keine Sorgen","1984","16-34 J.","AkademikerIn","132","0.554592799029871","0.49235836003351","0.616827238026231"
"Keine Sorgen","1984","35-65 J.","(noch) kein Abschluss","217","0.311543514782378","0.278039437147544","0.345047592417213"
"Keine Sorgen","1984","35-65 J.","Hauptschule","1316","0.336387449526093","0.321771178263526","0.35100372078866"
"Keine Sorgen","1984","35-65 J.","Realschule","328","0.473209626195392","0.436222995454602","0.510196256936183"
"Keine Sorgen","1984","35-65 J.","(Fach-)Abitur","88","0.412562287194937","0.351168377710831","0.473956196679043"
"Keine Sorgen","1984","35-65 J.","AkademikerIn","260","0.55375789512248","0.508959468740865","0.598556321504095"
"Keine Sorgen","1984","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","1984","66 und älter","Hauptschule","532","0.567293256894448","0.535721179041261","0.598865334747635"
"Keine Sorgen","1984","66 und älter","Realschule","116","0.6560770601092","0.58549709073998","0.72665702947842"
"Keine Sorgen","1984","66 und älter","(Fach-)Abitur","31","0.660122606292405","0.523241780169008","0.797003432415803"
"Keine Sorgen","1984","66 und älter","AkademikerIn","49","0.819415320982947","0.722882351861752","0.915948290104142"
"Große Sorgen","1985","16-34 J.","(noch) kein Abschluss","97","0.210631084800475","0.171910265878547","0.249351903722403"
"Große Sorgen","1985","16-34 J.","Hauptschule","460","0.222733259826441","0.204019407958461","0.241447111694421"
"Große Sorgen","1985","16-34 J.","Realschule","168","0.168864520702625","0.145166198971414","0.192562842433835"
"Große Sorgen","1985","16-34 J.","(Fach-)Abitur","136","0.233545810167999","0.197146466428792","0.269945153907206"
"Große Sorgen","1985","16-34 J.","AkademikerIn","32","0.122966216621818","0.0809791797235915","0.164953253520045"
"Große Sorgen","1985","35-65 J.","(noch) kein Abschluss","174","0.316626144311509","0.279922594024544","0.353329694598473"
"Große Sorgen","1985","35-65 J.","Hauptschule","825","0.223142704810413","0.209613299284339","0.236672110336488"
"Große Sorgen","1985","35-65 J.","Realschule","78","0.115850645065361","0.0916348419872409","0.14006644814348"
"Große Sorgen","1985","35-65 J.","(Fach-)Abitur","45","0.141111161318224","0.0955207779257682","0.18670154471068"
"Große Sorgen","1985","35-65 J.","AkademikerIn","44","0.0994286192945707","0.0719936318353342","0.126863606753807"
"Große Sorgen","1985","66 und älter","(noch) kein Abschluss","","","",""
"Große Sorgen","1985","66 und älter","Hauptschule","108","0.136508801490984","0.112747501832368","0.1602701011496"
"Große Sorgen","1985","66 und älter","Realschule","","","",""
"Große Sorgen","1985","66 und älter","(Fach-)Abitur","","","",""
"Große Sorgen","1985","66 und älter","AkademikerIn","","","",""
"Einige Sorgen","1985","16-34 J.","(noch) kein Abschluss","197","0.445132009101156","0.397938470733324","0.492325547468988"
"Einige Sorgen","1985","16-34 J.","Hauptschule","947","0.513423974656983","0.490943833489261","0.535904115824705"
"Einige Sorgen","1985","16-34 J.","Realschule","485","0.515052801652696","0.483438355436613","0.546667247868778"
"Einige Sorgen","1985","16-34 J.","(Fach-)Abitur","244","0.468608240526477","0.425676669573553","0.511539811479401"
"Einige Sorgen","1985","16-34 J.","AkademikerIn","95","0.379436685367375","0.317395959855498","0.441477410879252"
"Einige Sorgen","1985","35-65 J.","(noch) kein Abschluss","268","0.424612486565449","0.385610915099107","0.463614058031792"
"Einige Sorgen","1985","35-65 J.","Hauptschule","1678","0.450722909998134","0.434554500387247","0.466891319609022"
"Einige Sorgen","1985","35-65 J.","Realschule","323","0.474916651506827","0.437132501869236","0.512700801144419"
"Einige Sorgen","1985","35-65 J.","(Fach-)Abitur","83","0.3876002113539","0.323798313049615","0.451402109658185"
"Einige Sorgen","1985","35-65 J.","AkademikerIn","156","0.313324173405199","0.270797361944015","0.355850984866384"
"Einige Sorgen","1985","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","1985","66 und älter","Hauptschule","262","0.330784610235917","0.298222202158256","0.363347018313579"
"Einige Sorgen","1985","66 und älter","Realschule","44","0.293581946450764","0.223237353547455","0.363926539354073"
"Einige Sorgen","1985","66 und älter","(Fach-)Abitur","","","",""
"Einige Sorgen","1985","66 und älter","AkademikerIn","","","",""
"Keine Sorgen","1985","16-34 J.","(noch) kein Abschluss","132","0.344236906098369","0.299119357801517","0.389354454395221"
"Keine Sorgen","1985","16-34 J.","Hauptschule","492","0.263842765516576","0.244020946974574","0.283664584058577"
"Keine Sorgen","1985","16-34 J.","Realschule","307","0.31608267764468","0.286671350339472","0.345494004949887"
"Keine Sorgen","1985","16-34 J.","(Fach-)Abitur","139","0.297845949305524","0.258502134789396","0.337189763821652"
"Keine Sorgen","1985","16-34 J.","AkademikerIn","108","0.497597098010806","0.433670859771404","0.561523336250208"
"Keine Sorgen","1985","35-65 J.","(noch) kein Abschluss","175","0.258761369123042","0.224204510854408","0.293318227391677"
"Keine Sorgen","1985","35-65 J.","Hauptschule","1135","0.326134385191452","0.310900815392675","0.34136795499023"
"Keine Sorgen","1985","35-65 J.","Realschule","270","0.409232703427812","0.372029510004143","0.446435896851481"
"Keine Sorgen","1985","35-65 J.","(Fach-)Abitur","96","0.471288627327876","0.405918867711717","0.536658386944035"
"Keine Sorgen","1985","35-65 J.","AkademikerIn","257","0.58724720730023","0.542108877927","0.63238553667346"
"Keine Sorgen","1985","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","1985","66 und älter","Hauptschule","432","0.532706588273099","0.498176334518699","0.567236842027499"
"Keine Sorgen","1985","66 und älter","Realschule","98","0.585853962025681","0.509767639456707","0.661940284594654"
"Keine Sorgen","1985","66 und älter","(Fach-)Abitur","","","",""
"Keine Sorgen","1985","66 und älter","AkademikerIn","40","0.714435871316995","0.595064495744648","0.833807246889342"
"Große Sorgen","1986","16-34 J.","(noch) kein Abschluss","85","0.19177419617209","0.153804728655597","0.229743663688584"
"Große Sorgen","1986","16-34 J.","Hauptschule","417","0.219462881082798","0.200442944693652","0.238482817471943"
"Große Sorgen","1986","16-34 J.","Realschule","145","0.149041453016849","0.126347494163907","0.17173541186979"
"Große Sorgen","1986","16-34 J.","(Fach-)Abitur","111","0.17898016094733","0.146943590426123","0.211016731468537"
"Große Sorgen","1986","16-34 J.","AkademikerIn","30","0.121458551215981","0.0789642845788842","0.163952817853078"
"Große Sorgen","1986","35-65 J.","(noch) kein Abschluss","155","0.267085510621325","0.231047515093933","0.303123506148716"
"Große Sorgen","1986","35-65 J.","Hauptschule","666","0.182834431108724","0.169893215856535","0.195775646360912"
"Große Sorgen","1986","35-65 J.","Realschule","59","0.0931070155070721","0.0706118962284665","0.115602134785678"
"Große Sorgen","1986","35-65 J.","(Fach-)Abitur","40","0.117631419268288","0.0740576499553624","0.161205188581213"
"Große Sorgen","1986","35-65 J.","AkademikerIn","41","0.0884042490891694","0.0625741057248916","0.114234392453447"
"Große Sorgen","1986","66 und älter","(noch) kein Abschluss","","","",""
"Große Sorgen","1986","66 und älter","Hauptschule","71","0.0964443015947447","0.0750006791428218","0.117887924046668"
"Große Sorgen","1986","66 und älter","Realschule","","","",""
"Große Sorgen","1986","66 und älter","(Fach-)Abitur","","","",""
"Große Sorgen","1986","66 und älter","AkademikerIn","","","",""
"Einige Sorgen","1986","16-34 J.","(noch) kein Abschluss","174","0.400323750899326","0.353069904201045","0.447577597597606"
"Einige Sorgen","1986","16-34 J.","Hauptschule","862","0.483844950791875","0.460879501928509","0.506810399655242"
"Einige Sorgen","1986","16-34 J.","Realschule","441","0.464540906438199","0.432759167674358","0.496322645202039"
"Einige Sorgen","1986","16-34 J.","(Fach-)Abitur","255","0.461221361475921","0.419560654340783","0.502882068611059"
"Einige Sorgen","1986","16-34 J.","AkademikerIn","87","0.36970880567191","0.306912270844204","0.432505340499615"
"Einige Sorgen","1986","35-65 J.","(noch) kein Abschluss","258","0.407510883625346","0.367487057445337","0.447534709805354"
"Einige Sorgen","1986","35-65 J.","Hauptschule","1470","0.425850141943669","0.409295032053628","0.442405251833711"
"Einige Sorgen","1986","35-65 J.","Realschule","282","0.439621075213075","0.401197371470262","0.478044778955888"
"Einige Sorgen","1986","35-65 J.","(Fach-)Abitur","81","0.356247457755193","0.29147747086818","0.421017444642205"
"Einige Sorgen","1986","35-65 J.","AkademikerIn","160","0.331379483400354","0.288550106276194","0.374208860524515"
"Einige Sorgen","1986","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","1986","66 und älter","Hauptschule","202","0.268136915919345","0.235957687464766","0.300316144373924"
"Einige Sorgen","1986","66 und älter","Realschule","","","",""
"Einige Sorgen","1986","66 und älter","(Fach-)Abitur","","","",""
"Einige Sorgen","1986","66 und älter","AkademikerIn","","","",""
"Keine Sorgen","1986","16-34 J.","(noch) kein Abschluss","154","0.407902052928584","0.360505387475243","0.455298718381925"
"Keine Sorgen","1986","16-34 J.","Hauptschule","540","0.296692168125327","0.275699989680816","0.317684346569838"
"Keine Sorgen","1986","16-34 J.","Realschule","360","0.386417640544953","0.355388665682151","0.417446615407754"
"Keine Sorgen","1986","16-34 J.","(Fach-)Abitur","184","0.359798477576749","0.319688283971994","0.399908671181505"
"Keine Sorgen","1986","16-34 J.","AkademikerIn","110","0.508832643112109","0.443799103425082","0.573866182799137"
"Keine Sorgen","1986","35-65 J.","(noch) kein Abschluss","166","0.32540360575333","0.287240650561997","0.363566560944663"
"Keine Sorgen","1986","35-65 J.","Hauptschule","1291","0.391315426947607","0.374975478914221","0.407655374980992"
"Keine Sorgen","1986","35-65 J.","Realschule","300","0.467271909279853","0.428647956994737","0.505895861564968"
"Keine Sorgen","1986","35-65 J.","(Fach-)Abitur","89","0.52612112297652","0.458588286955127","0.593653958997912"
"Keine Sorgen","1986","35-65 J.","AkademikerIn","263","0.580216267510477","0.535311044909577","0.625121490111376"
"Keine Sorgen","1986","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","1986","66 und älter","Hauptschule","455","0.635418782485911","0.600455711587014","0.670381853384807"
"Keine Sorgen","1986","66 und älter","Realschule","119","0.749414347210667","0.681411844813365","0.817416849607969"
"Keine Sorgen","1986","66 und älter","(Fach-)Abitur","","","",""
"Keine Sorgen","1986","66 und älter","AkademikerIn","44","0.858023826369125","0.763159303471594","0.952888349266657"
"Große Sorgen","1987","16-34 J.","(noch) kein Abschluss","81","0.232345533752279","0.190104694947573","0.274586372556985"
"Große Sorgen","1987","16-34 J.","Hauptschule","377","0.205059684005965","0.186392386202726","0.223726981809204"
"Große Sorgen","1987","16-34 J.","Realschule","144","0.149775830484543","0.127166915873738","0.172384745095348"
"Große Sorgen","1987","16-34 J.","(Fach-)Abitur","104","0.168759143380056","0.136781984101925","0.200736302658187"
"Große Sorgen","1987","16-34 J.","AkademikerIn","","","",""
"Große Sorgen","1987","35-65 J.","(noch) kein Abschluss","159","0.282069925210081","0.245478486131185","0.318661364288976"
"Große Sorgen","1987","35-65 J.","Hauptschule","633","0.179878068704543","0.1668775812899","0.192878556119185"
"Große Sorgen","1987","35-65 J.","Realschule","62","0.108042699849604","0.0836071569491074","0.132478242750101"
"Große Sorgen","1987","35-65 J.","(Fach-)Abitur","36","0.133659411991846","0.086733090657695","0.180585733325997"
"Große Sorgen","1987","35-65 J.","AkademikerIn","42","0.0922392898808132","0.065881969127807","0.11859661063382"
"Große Sorgen","1987","66 und älter","(noch) kein Abschluss","","","",""
"Große Sorgen","1987","66 und älter","Hauptschule","68","0.0870212089203974","0.0669818328560375","0.107060584984757"
"Große Sorgen","1987","66 und älter","Realschule","","","",""
"Große Sorgen","1987","66 und älter","(Fach-)Abitur","","","",""
"Große Sorgen","1987","66 und älter","AkademikerIn","","","",""
