"plh0033","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Keine Sorgen","1992","Hauptschule","Laendlicher Raum","501","0.275690251706828","0.256858414058825","0.294522089354831"
"Keine Sorgen","1992","Hauptschule","Staedtischer Raum","1347","0.352552222013239","0.338222153922841","0.366882290103636"
"Keine Sorgen","1992","Realschule","Laendlicher Raum","221","0.217670195305775","0.19537483126909","0.239965559342459"
"Keine Sorgen","1992","Realschule","Staedtischer Raum","605","0.409092605866387","0.385829913555283","0.432355298177492"
"Einige Sorgen","1993","(Fach-)Abitur","Laendlicher Raum","114","0.601392185565132","0.533536711695237","0.669247659435027"
"Einige Sorgen","1993","(Fach-)Abitur","Staedtischer Raum","378","0.5293696144995","0.492551187777232","0.566188041221767"
"Einige Sorgen","1993","(noch) kein Abschluss","Laendlicher Raum","88","0.500016220621281","0.424632990486332","0.575399450756231"
"Einige Sorgen","1993","(noch) kein Abschluss","Staedtischer Raum","318","0.449799662184844","0.412046340994976","0.487552983374713"
"Einige Sorgen","1993","AkademikerIn","Laendlicher Raum","388","0.596740448397068","0.558220194831348","0.635260701962788"
"Einige Sorgen","1993","AkademikerIn","Staedtischer Raum","504","0.467833737943297","0.43703114597944","0.498636329907154"
"Einige Sorgen","1993","Hauptschule","Laendlicher Raum","1089","0.506469660099642","0.485116972174102","0.527822348025183"
"Einige Sorgen","1993","Hauptschule","Staedtischer Raum","2064","0.487225716130595","0.472078515480318","0.502372916780872"
"Einige Sorgen","1993","Realschule","Laendlicher Raum","750","0.557076682894902","0.530420869553866","0.583732496235938"
"Einige Sorgen","1993","Realschule","Staedtischer Raum","895","0.486902684399165","0.463451146334952","0.510354222463377"
"Grosse Sorgen","1993","(Fach-)Abitur","Laendlicher Raum","38","0.155510249898228","0.105286423847316","0.205734075949139"
"Grosse Sorgen","1993","(Fach-)Abitur","Staedtischer Raum","106","0.121356399192506","0.0972693579288926","0.145443440456119"
"Grosse Sorgen","1993","(noch) kein Abschluss","Laendlicher Raum","49","0.264893577353684","0.198363877898012","0.331423276809355"
"Grosse Sorgen","1993","(noch) kein Abschluss","Staedtischer Raum","196","0.253440524413411","0.220429773060442","0.28645127576638"
"Grosse Sorgen","1993","AkademikerIn","Laendlicher Raum","100","0.14258686792956","0.115130764777669","0.170042971081451"
"Grosse Sorgen","1993","AkademikerIn","Staedtischer Raum","148","0.124567875873647","0.104181872395455","0.144953879351839"
"Grosse Sorgen","1993","Hauptschule","Laendlicher Raum","502","0.204273243971444","0.187054295311475","0.221492192631412"
"Grosse Sorgen","1993","Hauptschule","Staedtischer Raum","866","0.172743979909534","0.161288175569027","0.184199784250041"
"Grosse Sorgen","1993","Realschule","Laendlicher Raum","323","0.20606900108126","0.184363596328569","0.227774405833951"
"Grosse Sorgen","1993","Realschule","Staedtischer Raum","279","0.139250226870658","0.123006458442843","0.155493995298473"
"Keine Sorgen","1993","(Fach-)Abitur","Laendlicher Raum","48","0.24309756453664","0.183648729514568","0.302546399558712"
"Keine Sorgen","1993","(Fach-)Abitur","Staedtischer Raum","222","0.349273986307995","0.314107583589742","0.384440389026247"
"Keine Sorgen","1993","(noch) kein Abschluss","Laendlicher Raum","32","0.235090202025035","0.171156902965572","0.299023501084498"
"Keine Sorgen","1993","(noch) kein Abschluss","Staedtischer Raum","153","0.296759813401745","0.26209095357841","0.33142867322508"
"Keine Sorgen","1993","AkademikerIn","Laendlicher Raum","135","0.260672683673372","0.226200388043557","0.295144979303187"
"Keine Sorgen","1993","AkademikerIn","Staedtischer Raum","356","0.407598386183056","0.377263514001208","0.437933258364904"
"Keine Sorgen","1993","Hauptschule","Laendlicher Raum","515","0.289257095928914","0.269892110048411","0.308622081809418"
"Keine Sorgen","1993","Hauptschule","Staedtischer Raum","1253","0.340030303959871","0.325674584333598","0.354386023586144"
"Keine Sorgen","1993","Realschule","Laendlicher Raum","261","0.236854316023838","0.214039626978091","0.259669005069585"
"Keine Sorgen","1993","Realschule","Staedtischer Raum","571","0.373847088730178","0.351146476041066","0.396547701419289"
"Einige Sorgen","1994","(Fach-)Abitur","Laendlicher Raum","126","0.569457117972855","0.503878123499036","0.635036112446675"
"Einige Sorgen","1994","(Fach-)Abitur","Staedtischer Raum","355","0.511978061238139","0.475001639323172","0.548954483153106"
"Einige Sorgen","1994","(noch) kein Abschluss","Laendlicher Raum","100","0.582161118110379","0.507581617062742","0.656740619158016"
"Einige Sorgen","1994","(noch) kein Abschluss","Staedtischer Raum","306","0.431956758963403","0.394476924313236","0.469436593613569"
"Einige Sorgen","1994","AkademikerIn","Laendlicher Raum","398","0.572255322278859","0.53327997495726","0.611230669600457"
"Einige Sorgen","1994","AkademikerIn","Staedtischer Raum","532","0.465905100492855","0.435441065440717","0.496369135544993"
"Einige Sorgen","1994","Hauptschule","Laendlicher Raum","1077","0.510011842118673","0.488152300803564","0.531871383433783"
"Einige Sorgen","1994","Hauptschule","Staedtischer Raum","2056","0.498395798295196","0.482985526924152","0.513806069666241"
"Einige Sorgen","1994","Realschule","Laendlicher Raum","757","0.567152422145292","0.540393254836898","0.593911589453686"
"Einige Sorgen","1994","Realschule","Staedtischer Raum","935","0.532766695005322","0.509194876641475","0.556338513369169"
"Grosse Sorgen","1994","(Fach-)Abitur","Laendlicher Raum","49","0.201061166465903","0.147979212859402","0.254143120072405"
"Grosse Sorgen","1994","(Fach-)Abitur","Staedtischer Raum","148","0.181604736159653","0.153086367826516","0.210123104492791"
"Grosse Sorgen","1994","(noch) kein Abschluss","Laendlicher Raum","44","0.256032140235115","0.190036114923402","0.322028165546828"
"Grosse Sorgen","1994","(noch) kein Abschluss","Staedtischer Raum","205","0.279001881667692","0.24506613081356","0.312937632521825"
"Grosse Sorgen","1994","AkademikerIn","Laendlicher Raum","101","0.161254262231019","0.132282592151838","0.190225932310199"
"Grosse Sorgen","1994","AkademikerIn","Staedtischer Raum","146","0.1274034398157","0.107041141116893","0.147765738514507"
"Grosse Sorgen","1994","Hauptschule","Laendlicher Raum","459","0.216235219880371","0.19823349124703","0.234236948513711"
"Grosse Sorgen","1994","Hauptschule","Staedtischer Raum","909","0.195461253607775","0.183239139340942","0.207683367874609"
"Grosse Sorgen","1994","Realschule","Laendlicher Raum","350","0.221581140326891","0.199151191908655","0.244011088745128"
"Grosse Sorgen","1994","Realschule","Staedtischer Raum","301","0.138472917840389","0.122154631681936","0.154791203998842"
"Keine Sorgen","1994","(Fach-)Abitur","Laendlicher Raum","44","0.229481715561241","0.173789877445666","0.285173553676816"
"Keine Sorgen","1994","(Fach-)Abitur","Staedtischer Raum","199","0.306417202602208","0.272314777547694","0.340519627656722"
"Keine Sorgen","1994","(noch) kein Abschluss","Laendlicher Raum","24","","",""
"Keine Sorgen","1994","(noch) kein Abschluss","Staedtischer Raum","160","0.289041359368905","0.254741764146854","0.323340954590956"
"Keine Sorgen","1994","AkademikerIn","Laendlicher Raum","120","0.266490415490123","0.231660978040218","0.301319852940027"
"Keine Sorgen","1994","AkademikerIn","Staedtischer Raum","352","0.406691459691445","0.376692768674889","0.436690150708001"
"Keine Sorgen","1994","Hauptschule","Laendlicher Raum","473","0.273752938000956","0.254255402879763","0.29325047312215"
"Keine Sorgen","1994","Hauptschule","Staedtischer Raum","1079","0.306142948097028","0.291938000011619","0.320347896182437"
"Keine Sorgen","1994","Realschule","Laendlicher Raum","210","0.211266437527817","0.189220142302216","0.233312732753417"
"Keine Sorgen","1994","Realschule","Staedtischer Raum","485","0.32876038715429","0.306566356242831","0.350954418065749"
"Einige Sorgen","1995","(Fach-)Abitur","Laendlicher Raum","149","0.557003145658193","0.495550529640802","0.618455761675584"
"Einige Sorgen","1995","(Fach-)Abitur","Staedtischer Raum","409","0.496655285925602","0.46213766482162","0.531172907029585"
"Einige Sorgen","1995","(noch) kein Abschluss","Laendlicher Raum","109","0.576070286700275","0.504076756469128","0.648063816931422"
"Einige Sorgen","1995","(noch) kein Abschluss","Staedtischer Raum","321","0.442683914281043","0.40540583192211","0.479961996639976"
"Einige Sorgen","1995","AkademikerIn","Laendlicher Raum","371","0.534482908283669","0.496195231101906","0.572770585465431"
"Einige Sorgen","1995","AkademikerIn","Staedtischer Raum","512","0.418991414220365","0.389700786504054","0.448282041936675"
"Einige Sorgen","1995","Hauptschule","Laendlicher Raum","1019","0.492189545639673","0.470344592672665","0.51403449860668"
"Einige Sorgen","1995","Hauptschule","Staedtischer Raum","1992","0.473844602564488","0.458461055916796","0.489228149212181"
"Einige Sorgen","1995","Realschule","Laendlicher Raum","796","0.58111756111444","0.554799173223948","0.607435949004933"
"Einige Sorgen","1995","Realschule","Staedtischer Raum","909","0.495124477679467","0.471672723800742","0.518576231558193"
"Grosse Sorgen","1995","(Fach-)Abitur","Laendlicher Raum","44","0.139596703380849","0.0967221267746323","0.182471279987067"
"Grosse Sorgen","1995","(Fach-)Abitur","Staedtischer Raum","158","0.174721785608199","0.148506518312075","0.200937052904322"
"Grosse Sorgen","1995","(noch) kein Abschluss","Laendlicher Raum","38","0.176282225080987","0.120768255352306","0.231796194809667"
"Grosse Sorgen","1995","(noch) kein Abschluss","Staedtischer Raum","190","0.256534976607147","0.223758711197313","0.28931124201698"
"Grosse Sorgen","1995","AkademikerIn","Laendlicher Raum","109","0.156736410170582","0.128830839041819","0.184641981299345"
"Grosse Sorgen","1995","AkademikerIn","Staedtischer Raum","162","0.13308324943206","0.11291885251934","0.15324764634478"
"Grosse Sorgen","1995","Hauptschule","Laendlicher Raum","434","0.191287413430974","0.174101429500157","0.208473397361792"
"Grosse Sorgen","1995","Hauptschule","Staedtischer Raum","883","0.187580731642938","0.17555349906921","0.199607964216667"
"Grosse Sorgen","1995","Realschule","Laendlicher Raum","309","0.191749450043631","0.170749354304569","0.212749545782692"
"Grosse Sorgen","1995","Realschule","Staedtischer Raum","292","0.129942052437448","0.114170482662799","0.145713622212097"
"Keine Sorgen","1995","(Fach-)Abitur","Laendlicher Raum","58","0.303400150960958","0.246526538474977","0.360273763446938"
"Keine Sorgen","1995","(Fach-)Abitur","Staedtischer Raum","239","0.328622928466199","0.296195481812216","0.361050375120182"
"Keine Sorgen","1995","(noch) kein Abschluss","Laendlicher Raum","34","0.247647488218738","0.184764024552445","0.310530951885031"
"Keine Sorgen","1995","(noch) kein Abschluss","Staedtischer Raum","171","0.30078110911181","0.266362940447112","0.335199277776508"
"Keine Sorgen","1995","AkademikerIn","Laendlicher Raum","172","0.30878068154575","0.273319166393687","0.344242196697812"
"Keine Sorgen","1995","AkademikerIn","Staedtischer Raum","416","0.447925336347575","0.418403962499862","0.477446710195289"
"Keine Sorgen","1995","Hauptschule","Laendlicher Raum","559","0.316523040929353","0.29619953133689","0.336846550521817"
"Keine Sorgen","1995","Hauptschule","Staedtischer Raum","1172","0.338574665792574","0.323994947564331","0.353154384020817"
"Keine Sorgen","1995","Realschule","Laendlicher Raum","245","0.227132988841929","0.204783185819528","0.24948279186433"
"Keine Sorgen","1995","Realschule","Staedtischer Raum","545","0.374933469883085","0.352226133202402","0.397640806563768"
"Einige Sorgen","1996","(Fach-)Abitur","Laendlicher Raum","141","0.542673939310991","0.479382922829889","0.605964955792092"
"Einige Sorgen","1996","(Fach-)Abitur","Staedtischer Raum","428","0.55371242192682","0.518959898023995","0.588464945829645"
"Einige Sorgen","1996","(noch) kein Abschluss","Laendlicher Raum","106","0.447831719244352","0.376937578711234","0.51872585977747"
"Einige Sorgen","1996","(noch) kein Abschluss","Staedtischer Raum","302","0.464288130716314","0.425770055015415","0.502806206417214"
"Einige Sorgen","1996","AkademikerIn","Laendlicher Raum","373","0.535847368518677","0.497567075557514","0.57412766147984"
"Einige Sorgen","1996","AkademikerIn","Staedtischer Raum","598","0.482786719683692","0.453376734255281","0.512196705112104"
"Einige Sorgen","1996","Hauptschule","Laendlicher Raum","1041","0.51692231212169","0.494977869594767","0.538866754648613"
"Einige Sorgen","1996","Hauptschule","Staedtischer Raum","2064","0.527185477555555","0.511572365586701","0.542798589524409"
"Einige Sorgen","1996","Realschule","Laendlicher Raum","817","0.568792601000831","0.54249115604629","0.595094045955372"
"Einige Sorgen","1996","Realschule","Staedtischer Raum","977","0.534983904155749","0.51158180979977","0.558385998511729"
"Grosse Sorgen","1996","(Fach-)Abitur","Laendlicher Raum","45","0.173975452490887","0.125813944499605","0.222136960482169"
"Grosse Sorgen","1996","(Fach-)Abitur","Staedtischer Raum","148","0.160575401214771","0.13490887039754","0.186241932032003"
"Grosse Sorgen","1996","(noch) kein Abschluss","Laendlicher Raum","49","0.292513492337597","0.227657632510748","0.357369352164446"
"Grosse Sorgen","1996","(noch) kein Abschluss","Staedtischer Raum","193","0.282831688538663","0.24804767140171","0.317615705675617"
"Grosse Sorgen","1996","AkademikerIn","Laendlicher Raum","102","0.134483035490527","0.108295427145606","0.160670643835447"
"Grosse Sorgen","1996","AkademikerIn","Staedtischer Raum","137","0.102151372086522","0.0843273389126202","0.119975405260423"
"Grosse Sorgen","1996","Hauptschule","Laendlicher Raum","459","0.198355517489609","0.180844294816481","0.215866740162736"
"Grosse Sorgen","1996","Hauptschule","Staedtischer Raum","805","0.168996660988301","0.157277330602622","0.180715991373979"
"Grosse Sorgen","1996","Realschule","Laendlicher Raum","271","0.177254078610023","0.156973024451698","0.197535132768349"
"Grosse Sorgen","1996","Realschule","Staedtischer Raum","292","0.144231151200066","0.127747320435688","0.160714981964444"
"Keine Sorgen","1996","(Fach-)Abitur","Laendlicher Raum","52","0.283350608198122","0.226100665622507","0.340600550773738"
"Keine Sorgen","1996","(Fach-)Abitur","Staedtischer Raum","210","0.285712176858409","0.254130308691215","0.317294045025602"
"Keine Sorgen","1996","(noch) kein Abschluss","Laendlicher Raum","34","0.259654788418051","0.197147236129619","0.322162340706483"
"Keine Sorgen","1996","(noch) kein Abschluss","Staedtischer Raum","149","0.252880180745022","0.21930969056704","0.286450670923004"
"Keine Sorgen","1996","AkademikerIn","Laendlicher Raum","177","0.329669595990797","0.293586133892124","0.36575305808947"
"Keine Sorgen","1996","AkademikerIn","Staedtischer Raum","374","0.415061908229786","0.386062194610405","0.444061621849166"
"Keine Sorgen","1996","Hauptschule","Laendlicher Raum","492","0.284722170388702","0.264904552570955","0.304539788206448"
"Keine Sorgen","1996","Hauptschule","Staedtischer Raum","1059","0.303817861456144","0.289435491991086","0.318200230921202"
"Keine Sorgen","1996","Realschule","Laendlicher Raum","274","0.253953320389146","0.23083695844012","0.277069682338172"
"Keine Sorgen","1996","Realschule","Staedtischer Raum","476","0.320784944644185","0.298884092359691","0.342685796928679"
"Einige Sorgen","1997","(Fach-)Abitur","Laendlicher Raum","142","0.567463777118461","0.503014882005293","0.631912672231628"
"Einige Sorgen","1997","(Fach-)Abitur","Staedtischer Raum","479","0.610067110564657","0.576013064247717","0.644121156881597"
"Einige Sorgen","1997","(noch) kein Abschluss","Laendlicher Raum","92","0.425242879565554","0.355675133733304","0.494810625397804"
"Einige Sorgen","1997","(noch) kein Abschluss","Staedtischer Raum","296","0.446422095522069","0.407603481005166","0.485240710038971"
"Einige Sorgen","1997","AkademikerIn","Laendlicher Raum","424","0.5881872806726","0.550724585432473","0.625649975912727"
"Einige Sorgen","1997","AkademikerIn","Staedtischer Raum","613","0.520782425514619","0.4912738014311","0.550291049598139"
"Einige Sorgen","1997","Hauptschule","Laendlicher Raum","1068","0.538469690161183","0.516200036186121","0.560739344136245"
"Einige Sorgen","1997","Hauptschule","Staedtischer Raum","2028","0.528404556221703","0.512582707550406","0.544226404892999"
"Einige Sorgen","1997","Realschule","Laendlicher Raum","830","0.588023822293453","0.561710119265435","0.614337525321471"
"Einige Sorgen","1997","Realschule","Staedtischer Raum","1024","0.572327147754218","0.548993645082298","0.595660650426139"
"Grosse Sorgen","1997","(Fach-)Abitur","Laendlicher Raum","41","0.179425807665886","0.129510179104791","0.229341436226981"
"Grosse Sorgen","1997","(Fach-)Abitur","Staedtischer Raum","137","0.1302550915648","0.106754527627861","0.153755655501739"
"Grosse Sorgen","1997","(noch) kein Abschluss","Laendlicher Raum","68","0.377054051373055","0.308855646837998","0.445252455908112"
"Grosse Sorgen","1997","(noch) kein Abschluss","Staedtischer Raum","192","0.277408880526581","0.24244784351942","0.312369917533743"
"Grosse Sorgen","1997","AkademikerIn","Laendlicher Raum","105","0.158045678121121","0.130278809576437","0.185812546665805"
"Grosse Sorgen","1997","AkademikerIn","Staedtischer Raum","171","0.137599531379054","0.117251734162159","0.157947328595949"
"Grosse Sorgen","1997","Hauptschule","Laendlicher Raum","466","0.220159606388278","0.201649692109229","0.238669520667327"
"Grosse Sorgen","1997","Hauptschule","Staedtischer Raum","945","0.219009176633707","0.205900970239225","0.232117383028189"
"Grosse Sorgen","1997","Realschule","Laendlicher Raum","319","0.225625476939198","0.203278537429158","0.247972416449239"
"Grosse Sorgen","1997","Realschule","Staedtischer Raum","312","0.151889787859915","0.134962306029471","0.16881726969036"
"Keine Sorgen","1997","(Fach-)Abitur","Laendlicher Raum","44","0.253110415215653","0.196549246815571","0.309671583615735"
"Keine Sorgen","1997","(Fach-)Abitur","Staedtischer Raum","172","0.259677797870543","0.229064312368715","0.290291283372371"
"Keine Sorgen","1997","(noch) kein Abschluss","Laendlicher Raum","34","0.197703069061391","0.141660053328103","0.253746084794679"
"Keine Sorgen","1997","(noch) kein Abschluss","Staedtischer Raum","142","0.27616902395135","0.241256288216509","0.311081759686191"
"Keine Sorgen","1997","AkademikerIn","Laendlicher Raum","134","0.253767041206279","0.22064278400782","0.286891298404738"
"Keine Sorgen","1997","AkademikerIn","Staedtischer Raum","317","0.341618043106326","0.313604774080781","0.369631312131872"
"Keine Sorgen","1997","Hauptschule","Laendlicher Raum","391","0.241370703450539","0.222255021007222","0.260486385893856"
"Keine Sorgen","1997","Hauptschule","Staedtischer Raum","851","0.25258626714459","0.238814979386255","0.266357554902926"
"Keine Sorgen","1997","Realschule","Laendlicher Raum","195","0.186350700767348","0.165533007792498","0.207168393742199"
"Keine Sorgen","1997","Realschule","Staedtischer Raum","391","0.275783064385866","0.254705517843655","0.296860610928078"
"Einige Sorgen","1998","(Fach-)Abitur","Laendlicher Raum","140","0.530653875068545","0.46891431670623","0.59239343343086"
"Einige Sorgen","1998","(Fach-)Abitur","Staedtischer Raum","491","0.561877030615073","0.529280473019113","0.594473588211033"
"Einige Sorgen","1998","(noch) kein Abschluss","Laendlicher Raum","95","0.46557897916609","0.395746332309916","0.535411626022265"
"Einige Sorgen","1998","(noch) kein Abschluss","Staedtischer Raum","317","0.50270234978882","0.463409225688469","0.541995473889171"
"Einige Sorgen","1998","AkademikerIn","Laendlicher Raum","414","0.519447017331857","0.483103994436331","0.555790040227384"
"Einige Sorgen","1998","AkademikerIn","Staedtischer Raum","611","0.468594505524729","0.440774931747931","0.496414079301526"
"Einige Sorgen","1998","Hauptschule","Laendlicher Raum","1055","0.49530655352709","0.473856037894472","0.516757069159709"
"Einige Sorgen","1998","Hauptschule","Staedtischer Raum","2051","0.501579377757417","0.486207069698892","0.516951685815941"
"Einige Sorgen","1998","Realschule","Laendlicher Raum","806","0.539521464379939","0.514050181802378","0.5649927469575"
"Einige Sorgen","1998","Realschule","Staedtischer Raum","1019","0.518077620884539","0.49570399859361","0.540451243175469"
"Grosse Sorgen","1998","(Fach-)Abitur","Laendlicher Raum","53","0.216444294598746","0.165497221358099","0.267391367839393"
"Grosse Sorgen","1998","(Fach-)Abitur","Staedtischer Raum","212","0.219485055233427","0.192292740615821","0.246677369851032"
"Grosse Sorgen","1998","(noch) kein Abschluss","Laendlicher Raum","57","0.285772818863206","0.222524541473973","0.349021096252438"
"Grosse Sorgen","1998","(noch) kein Abschluss","Staedtischer Raum","192","0.290445490409155","0.254769330664997","0.326121650153313"
"Grosse Sorgen","1998","AkademikerIn","Laendlicher Raum","150","0.203513891221838","0.174227496421324","0.232800286022351"
"Grosse Sorgen","1998","AkademikerIn","Staedtischer Raum","209","0.156381199612161","0.136132168362992","0.176630230861331"
"Grosse Sorgen","1998","Hauptschule","Laendlicher Raum","579","0.255028441060727","0.236328035685957","0.273728846435498"
"Grosse Sorgen","1998","Hauptschule","Staedtischer Raum","1084","0.239792611582923","0.226665922966761","0.252919300199084"
"Grosse Sorgen","1998","Realschule","Laendlicher Raum","446","0.282786004686865","0.259771846786614","0.305800162587115"
"Grosse Sorgen","1998","Realschule","Staedtischer Raum","411","0.193570298557658","0.175879275195876","0.211261321919441"
"Keine Sorgen","1998","(Fach-)Abitur","Laendlicher Raum","58","0.252901830332709","0.199127370975033","0.306676289690386"
"Keine Sorgen","1998","(Fach-)Abitur","Staedtischer Raum","187","0.2186379141515","0.191483402772904","0.245792425530096"
"Keine Sorgen","1998","(noch) kein Abschluss","Laendlicher Raum","44","0.248648201970704","0.188137194752744","0.309159209188663"
"Keine Sorgen","1998","(noch) kein Abschluss","Staedtischer Raum","113","0.206852159802025","0.175020447455102","0.238683872148948"
"Keine Sorgen","1998","AkademikerIn","Laendlicher Raum","162","0.277039091446305","0.244484839871176","0.309593343021434"
"Keine Sorgen","1998","AkademikerIn","Staedtischer Raum","416","0.37502429486311","0.348034466370874","0.402014123355346"
"Keine Sorgen","1998","Hauptschule","Laendlicher Raum","453","0.249665005412183","0.231095800701207","0.268234210123158"
"Keine Sorgen","1998","Hauptschule","Staedtischer Raum","929","0.258628010659661","0.245165467527673","0.272090553791648"
"Keine Sorgen","1998","Realschule","Laendlicher Raum","219","0.177692530933196","0.158158428589517","0.197226633276875"
"Keine Sorgen","1998","Realschule","Staedtischer Raum","486","0.288352080557802","0.268068506814984","0.308635654300621"
"Einige Sorgen","1999","(Fach-)Abitur","Laendlicher Raum","153","0.540713597603081","0.480139513450434","0.601287681755728"
"Einige Sorgen","1999","(Fach-)Abitur","Staedtischer Raum","480","0.557817738630151","0.524872869421952","0.590762607838351"
"Einige Sorgen","1999","(noch) kein Abschluss","Laendlicher Raum","99","0.605598434606136","0.534003340794693","0.67719352841758"
"Einige Sorgen","1999","(noch) kein Abschluss","Staedtischer Raum","316","0.513405137873471","0.473478410886801","0.553331864860141"
"Einige Sorgen","1999","AkademikerIn","Laendlicher Raum","432","0.548373391296914","0.511972349245757","0.58477443334807"
"Einige Sorgen","1999","AkademikerIn","Staedtischer Raum","610","0.449619134971555","0.421908796868851","0.477329473074259"
"Einige Sorgen","1999","Hauptschule","Laendlicher Raum","1048","0.498153874715651","0.476525660601104","0.519782088830197"
"Einige Sorgen","1999","Hauptschule","Staedtischer Raum","1941","0.475899417867205","0.460318988004658","0.491479847729753"
"Einige Sorgen","1999","Realschule","Laendlicher Raum","855","0.553599484641317","0.528272854069414","0.57892611521322"
"Einige Sorgen","1999","Realschule","Staedtischer Raum","1043","0.512869866177066","0.490347520788663","0.535392211565468"
"Grosse Sorgen","1999","(Fach-)Abitur","Laendlicher Raum","35","0.145476652151898","0.102619823297783","0.188333481006013"
"Grosse Sorgen","1999","(Fach-)Abitur","Staedtischer Raum","156","0.152912734535743","0.129038641989395","0.17678682708209"
"Grosse Sorgen","1999","(noch) kein Abschluss","Laendlicher Raum","38","0.167341218729401","0.112657684869878","0.222024752588924"
"Grosse Sorgen","1999","(noch) kein Abschluss","Staedtischer Raum","161","0.248801157650679","0.214266631711053","0.283335683590304"
"Grosse Sorgen","1999","AkademikerIn","Laendlicher Raum","83","0.10386726617832","0.0815515211780106","0.126183011178629"
"Grosse Sorgen","1999","AkademikerIn","Staedtischer Raum","148","0.111584972484551","0.0940462251342989","0.129123719834803"
"Grosse Sorgen","1999","Hauptschule","Laendlicher Raum","419","0.175617366749543","0.159158430468801","0.192076303030285"
"Grosse Sorgen","1999","Hauptschule","Staedtischer Raum","829","0.187337628820585","0.175165063526113","0.199510194115057"
"Grosse Sorgen","1999","Realschule","Laendlicher Raum","345","0.213071552845","0.192209953930177","0.233933151759824"
"Grosse Sorgen","1999","Realschule","Staedtischer Raum","274","0.127297087333258","0.112278469334535","0.142315705331981"
"Keine Sorgen","1999","(Fach-)Abitur","Laendlicher Raum","72","0.313809750245021","0.257404840967536","0.370214659522506"
"Keine Sorgen","1999","(Fach-)Abitur","Staedtischer Raum","237","0.289269526834106","0.25919181597692","0.319347237691292"
"Keine Sorgen","1999","(noch) kein Abschluss","Laendlicher Raum","42","0.227060346664463","0.165689089765363","0.288431603563562"
"Keine Sorgen","1999","(noch) kein Abschluss","Staedtischer Raum","125","0.23779370447585","0.203785297632082","0.271802111319619"
"Keine Sorgen","1999","AkademikerIn","Laendlicher Raum","203","0.347759342524767","0.312923268438486","0.382595416611047"
"Keine Sorgen","1999","AkademikerIn","Staedtischer Raum","480","0.438795892543894","0.411153255844123","0.466438529243665"
"Keine Sorgen","1999","Hauptschule","Laendlicher Raum","586","0.326228758534806","0.305948617398309","0.346508899671303"
"Keine Sorgen","1999","Hauptschule","Staedtischer Raum","1177","0.33676295331221","0.322019097638591","0.351506808985828"
"Keine Sorgen","1999","Realschule","Laendlicher Raum","280","0.233328962513683","0.211781006173111","0.254876918854255"
"Keine Sorgen","1999","Realschule","Staedtischer Raum","575","0.359833046489676","0.338206624472085","0.381459468507268"
"Einige Sorgen","2000","(Fach-)Abitur","Laendlicher Raum","257","0.414903620463777","0.373801344594825","0.45600589633273"
"Einige Sorgen","2000","(Fach-)Abitur","Staedtischer Raum","867","0.476130210104475","0.452922373224664","0.499338046984285"
"Einige Sorgen","2000","(noch) kein Abschluss","Laendlicher Raum","133","0.530694267813474","0.468831661319766","0.592556874307182"
"Einige Sorgen","2000","(noch) kein Abschluss","Staedtischer Raum","340","0.526208648961899","0.487764243997994","0.564653053925804"
"Einige Sorgen","2000","AkademikerIn","Laendlicher Raum","609","0.480154683380706","0.451946038725243","0.50836332803617"
"Einige Sorgen","2000","AkademikerIn","Staedtischer Raum","1145","0.434270201163863","0.415177533711684","0.453362868616042"
"Einige Sorgen","2000","Hauptschule","Laendlicher Raum","1825","0.488026186929516","0.471943890938352","0.504108482920681"
"Einige Sorgen","2000","Hauptschule","Staedtischer Raum","3086","0.440896041363805","0.429150478409783","0.452641604317828"
"Einige Sorgen","2000","Realschule","Laendlicher Raum","1411","0.515932170928856","0.496887009081057","0.534977332776654"
"Einige Sorgen","2000","Realschule","Staedtischer Raum","1775","0.480341032787615","0.464007011723252","0.496675053851979"
"Grosse Sorgen","2000","(Fach-)Abitur","Laendlicher Raum","106","0.180993502806621","0.148875116431978","0.213111889181264"
"Grosse Sorgen","2000","(Fach-)Abitur","Staedtischer Raum","295","0.156793867474798","0.13989757060691","0.173690164342685"
"Grosse Sorgen","2000","(noch) kein Abschluss","Laendlicher Raum","53","0.21003146778934","0.159539166347038","0.260523769231642"
"Grosse Sorgen","2000","(noch) kein Abschluss","Staedtischer Raum","132","0.206752473293565","0.175571453984645","0.237933492602486"
"Grosse Sorgen","2000","AkademikerIn","Laendlicher Raum","170","0.139821129185051","0.120240107184871","0.15940215118523"
"Grosse Sorgen","2000","AkademikerIn","Staedtischer Raum","273","0.101209824814197","0.0895920605335463","0.112827589094847"
"Grosse Sorgen","2000","Hauptschule","Laendlicher Raum","670","0.162224772668212","0.150363672922386","0.174085872414037"
"Grosse Sorgen","2000","Hauptschule","Staedtischer Raum","1373","0.187120261236726","0.177893845695656","0.196346676777796"
"Grosse Sorgen","2000","Realschule","Laendlicher Raum","629","0.227103648468007","0.211137214210852","0.243070082725161"
"Grosse Sorgen","2000","Realschule","Staedtischer Raum","526","0.13545239159553","0.124264536049833","0.146640247141228"
"Keine Sorgen","2000","(Fach-)Abitur","Laendlicher Raum","189","0.404102876729602","0.363166427710108","0.445039325749097"
"Keine Sorgen","2000","(Fach-)Abitur","Staedtischer Raum","617","0.367075922420728","0.344677683390808","0.389474161450648"
