year,bula_h,sampreg,plh0189,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1992,North Rhine-Westphalia,West,Agree,0.08998935037273695,17350,0.08573115947245238,0.09424754127302151
1992,North Rhine-Westphalia,West,Agree completely,0.07667731629392971,17350,0.07271803337327287,0.08063659921458655
1992,Hesse,West,Disagree completely,0.5598159509202454,17350,0.5524293248131333,0.5672025770273574
1992,Hesse,West,Disagree,0.2776073619631902,17350,0.27094376875207504,0.28427095517430534
1992,Hesse,West,Agree,0.10276073619631902,17350,0.09824244652505949,0.10727902586757855
1992,Hesse,West,Agree completely,0.0598159509202454,17350,0.05628719778651014,0.06334470405398067
1992,"Rhineland-Palatinate, Saarland",West,Disagree completely,0.576427255985267,17350,0.5690746280661769,0.5837798839043571
1992,"Rhineland-Palatinate, Saarland",West,Disagree,0.2302025782688766,17350,0.22393860855005587,0.23646654798769734
1992,"Rhineland-Palatinate, Saarland",West,Agree,0.13075506445672191,17350,0.12573849677598992,0.1357716321374539
1992,"Rhineland-Palatinate, Saarland",West,Agree completely,0.06261510128913444,17350,0.05901010475191714,0.06622009782635176
1992,Baden-Wuerttemberg,West,Disagree completely,0.46237533998186764,17350,0.45495637614618306,0.4697943038175522
1992,Baden-Wuerttemberg,West,Disagree,0.34088848594741616,17350,0.33383519258927735,0.347941779305555
1992,Baden-Wuerttemberg,West,Agree,0.10335448776065277,17350,0.09882466310994753,0.10788431241135801
1992,Baden-Wuerttemberg,West,Agree completely,0.09338168631006347,17350,0.08905206979306209,0.09771130282706485
1992,Bavaria,West,Disagree completely,0.5103289977046672,17350,0.5028905271504144,0.5177674682589201
1992,Bavaria,West,Disagree,0.30145371078806427,17350,0.2946253848393744,0.30828203673675414
1992,Bavaria,West,Agree,0.11553175210405509,17350,0.11077513563843257,0.1202883685696776
1992,Bavaria,West,Agree completely,0.07268553940321347,17350,0.06882236907459818,0.07654870973182876
1992,Berlin,West,Disagree completely,0.5627906976744186,17350,0.5554095399809547,0.5701718553678825
1992,Berlin,West,Disagree,0.25116279069767444,17350,0.24470955258900298,0.25761602880634593
1992,Berlin,West,Agree,0.13023255813953488,17350,0.12522451927166256,0.1352405970074072
1992,Berlin,West,Agree completely,0.05581395348837209,17350,0.05239804274763445,0.05922986422910973
1992,Berlin,East,Disagree completely,0.6214285714285714,17350,0.6142112531594969,0.628645889697646
1992,Berlin,East,Disagree,0.20357142857142857,17350,0.1975798927548852,0.20956296438797195
1992,Berlin,East,Agree completely,0.1,17350,0.0955359650461534,0.10446403495384661
1992,Berlin,East,Agree,0.075,17350,0.07108070611547002,0.07891929388452998
1992,Brandenburg,East,Disagree completely,0.5592705167173252,17350,0.5518829171623036,0.5666581162723467
1992,Brandenburg,East,Disagree,0.26443768996960487,17350,0.2578750626344785,0.27100031730473123
1992,Brandenburg,East,Agree,0.09574468085106383,17350,0.09136634375362786,0.1001230179484998
1992,Brandenburg,East,Agree completely,0.08054711246200608,17350,0.07649766228149818,0.08459656264251397
1992,Mecklenburg-Western Pomerania,East,Disagree completely,0.5334928229665071,17350,0.5260694755331098,0.5409161703999045
1992,Mecklenburg-Western Pomerania,East,Disagree,0.2631578947368421,17350,0.25660547438081693,0.26971031509286725
1992,Mecklenburg-Western Pomerania,East,Agree,0.13875598086124402,17350,0.13361204793303555,0.1438999137894525
1992,Mecklenburg-Western Pomerania,East,Agree completely,0.0645933014354067,17350,0.06093566688778948,0.06825093598302392
1992,Saxony,East,Disagree completely,0.5364583333333334,17350,0.5290380802379302,0.5438785864287365
1992,Saxony,East,Disagree,0.2821180555555556,17350,0.275421549159639,0.28881456195147215
1992,Saxony,East,Agree,0.10416666666666667,17350,0.09962113880215161,0.10871219453118174
1992,Saxony,East,Agree completely,0.07725694444444445,17350,0.07328397259111964,0.08122991629776925
1992,Saxony-Anhalt,East,Disagree completely,0.538961038961039,17350,0.5315436025557444,0.5463784753663335
1992,Saxony-Anhalt,East,Disagree,0.261038961038961,17350,0.2545035972338421,0.26757432484407995
1992,Saxony-Anhalt,East,Agree completely,0.1038961038961039,17350,0.09935579766836693,0.10843641012384088
1992,Saxony-Anhalt,East,Agree,0.09610389610389611,17350,0.09171822472814788,0.10048956747964434
1992,Thuringa,East,Disagree completely,0.5653450807635829,17350,0.5579688339478782,0.5727213275792876
1992,Thuringa,East,Disagree,0.27606461086637296,17350,0.26941246744442615,0.28271675428831977
1992,Thuringa,East,Agree,0.0881057268722467,17350,0.0838879787071304,0.092323475037363
1992,Thuringa,East,Agree completely,0.07048458149779736,17350,0.06667583828271456,0.07429332471288017
1993,Schleswig-Holstein,West,Disagree completely,0.5156794425087108,16993,0.5081653350127066,0.523193550004715
1993,Schleswig-Holstein,West,Disagree,0.25435540069686413,16993,0.24780741891157984,0.2609033824821484
1993,Schleswig-Holstein,West,Agree,0.14634146341463414,16993,0.14102715404169017,0.1516557727875781
1993,Schleswig-Holstein,West,Agree completely,0.08362369337979095,16993,0.07946149629198317,0.08778589046759873
1993,Hamburg,West,Disagree completely,0.6666666666666666,16993,0.659578812296873,0.6737545210364603
1993,Hamburg,West,Disagree,0.20567375886524822,16993,0.19959646915215348,0.21175104857834295
1993,Hamburg,West,Agree,0.09929078014184398,16993,0.09479435043623086,0.1037872098474571
1993,Hamburg,West,Agree completely,0.028368794326241134,16993,0.025872520579787554,0.030865068072694714
1993,Lower Saxony,West,Disagree completely,0.5242018537590113,16993,0.5166928608935748,0.5317108466244478
1993,Lower Saxony,West,Disagree,0.25231719876416064,16993,0.24578659754183102,0.25884779998649027
1993,Lower Saxony,West,Agree,0.12873326467559218,16993,0.1236977716270227,0.13376875772416166
1993,Lower Saxony,West,Agree completely,0.09474768280123584,16993,0.09034426226048785,0.09915110334198383
1993,Bremen,West,Disagree completely,0.5434782608695652,16993,0.5359889326719495,0.5509675890671809
1993,Bremen,West,Disagree,0.2391304347826087,16993,0.23271695727885341,0.245543912286364
1993,Bremen,West,Agree completely,0.14130434782608695,16993,0.13606691534684967,0.14654178030532422
1993,Bremen,West,Agree,0.07608695652173914,16993,0.07210045716667157,0.0800734558768067
1993,North Rhine-Westphalia,West,Disagree completely,0.5369181380417335,16993,0.5294208539832138,0.5444154221002532
1993,North Rhine-Westphalia,West,Disagree,0.2732744783306581,16993,0.2665740003277706,0.2799749563335456
1993,North Rhine-Westphalia,West,Agree,0.11717495987158909,16993,0.11233907702901633,0.12201084271416185
1993,North Rhine-Westphalia,West,Agree completely,0.07263242375601926,16993,0.06873019913436054,0.07653464837767798
1993,Hesse,West,Disagree completely,0.5748373101952278,16993,0.5674041911226233,0.5822704292678322
1993,Hesse,West,Disagree,0.2603036876355748,16993,0.25370605803896096,0.2669013172321887
1993,Hesse,West,Agree,0.10086767895878525,16993,0.09633965348806017,0.10539570442951032
1993,Hesse,West,Agree completely,0.06399132321041215,16993,0.06031154600111798,0.06767110041970631
1993,"Rhineland-Palatinate, Saarland",West,Disagree completely,0.5417322834645669,16993,0.5342407101648536,0.5492238567642802
1993,"Rhineland-Palatinate, Saarland",West,Disagree,0.24566929133858267,16993,0.23919671213896035,0.25214187053820497
1993,"Rhineland-Palatinate, Saarland",West,Agree,0.13543307086614173,16993,0.13028810242465008,0.14057803930763338
1993,"Rhineland-Palatinate, Saarland",West,Agree completely,0.07716535433070866,16993,0.07315304723923687,0.08117766142218046
1993,Baden-Wuerttemberg,West,Disagree completely,0.44860874503123227,16993,0.44113075559552567,0.45608673446693887
1993,Baden-Wuerttemberg,West,Disagree,0.3270868824531516,16993,0.32003293689373835,0.33414082801256484
1993,Baden-Wuerttemberg,West,Agree,0.15275411697898922,16993,0.14734505150667884,0.1581631824512996
1993,Baden-Wuerttemberg,West,Agree completely,0.07155025553662692,16993,0.0676749509911326,0.07542556008212123
1993,Bavaria,West,Disagree completely,0.47018633540372673,16993,0.4626819069413128,0.4776907638661407
1993,Bavaria,West,Disagree,0.31801242236024846,16993,0.31101027385674956,0.32501457086374735
1993,Bavaria,West,Agree,0.13167701863354037,16993,0.12659288821260184,0.1367611490544789
1993,Bavaria,West,Agree completely,0.08012422360248447,16993,0.0760422748214415,0.08420617238352744
1993,Berlin,West,Disagree completely,0.5117845117845118,16993,0.5042687953072086,0.519300228261815
1993,Berlin,West,Disagree,0.26936026936026936,16993,0.26269006018022356,0.27603047854031515
1993,Berlin,West,Agree,0.13804713804713806,16993,0.13286061270398555,0.14323366339029056
1993,Berlin,West,Agree completely,0.08080808080808081,16993,0.07671027345215317,0.08490588816400846
1993,Berlin,East,Disagree completely,0.5661764705882353,16993,0.5587248024939534,0.5736281386825172
1993,Berlin,East,Disagree,0.22794117647058823,16993,0.2216336710744584,0.23424868186671807
1993,Berlin,East,Agree,0.11397058823529412,16993,0.10919263926766518,0.11874853720292305
1993,Berlin,East,Agree completely,0.09191176470588236,16993,0.0875679567182631,0.09625557269350161
1993,Brandenburg,East,Disagree completely,0.5207006369426752,16993,0.513189277877434,0.5282119960079165
1993,Brandenburg,East,Disagree,0.27070063694267515,16993,0.2640199888041203,0.27738128508123
1993,Brandenburg,East,Agree,0.1321656050955414,16993,0.12707348431429238,0.13725772587679042
1993,Brandenburg,East,Agree completely,0.07643312101910828,16993,0.07243831206744396,0.0804279299707726
1993,Mecklenburg-Western Pomerania,East,Disagree completely,0.5530864197530864,16993,0.5456111078848367,0.560561731621336
1993,Mecklenburg-Western Pomerania,East,Disagree,0.23703703703703705,16993,0.23064291566564138,0.2434311584084327
1993,Mecklenburg-Western Pomerania,East,Agree,0.12839506172839507,16993,0.12336521161011865,0.1334249118466715
1993,Mecklenburg-Western Pomerania,East,Agree completely,0.08148148148148149,16993,0.07736814289783821,0.08559482006512477
1993,Saxony,East,Disagree completely,0.5342960288808665,16993,0.5267959300467843,0.5417961277149487
1993,Saxony,East,Disagree,0.2824909747292419,16993,0.2757217798792762,0.2892601695792076
1993,Saxony,East,Agree,0.12184115523465704,16993,0.11692297334069374,0.12675933712862034
1993,Saxony,East,Agree completely,0.061371841155234655,16993,0.05776312762215108,0.06498055468831823
1993,Saxony-Anhalt,East,Disagree completely,0.5373134328358209,16993,0.5298165911931576,0.5448102744784842
1993,Saxony-Anhalt,East,Disagree,0.2781546811397558,16993,0.271417374696773,0.28489198758273854
1993,Saxony-Anhalt,East,Agree,0.10583446404341927,16993,0.10120912509758823,0.11045980298925032
1993,Saxony-Anhalt,East,Agree completely,0.07869742198100407,16993,0.07464884465320022,0.08274599930880792
1993,Thuringa,East,Disagree completely,0.5936555891238671,16993,0.586270844719665,0.6010403335280692
1993,Thuringa,East,Disagree,0.243202416918429,16993,0.236751895016544,0.249652938820314
1993,Thuringa,East,Agree,0.1027190332326284,16993,0.09815434908435448,0.10728371738090232
1993,Thuringa,East,Agree completely,0.06042296072507553,16993,0.056840443879308165,0.0640054775708429
1995,Schleswig-Holstein,West,Disagree completely,0.49295774647887325,17246,0.4854960289505147,0.5004194640072318
1995,Schleswig-Holstein,West,Disagree,0.30633802816901406,17246,0.2994580623621283,0.31321799397589983
1995,Schleswig-Holstein,West,Agree,0.11971830985915492,17246,0.11487320697834572,0.12456341273996413
1995,Schleswig-Holstein,West,Agree completely,0.08098591549295775,17246,0.07691419730353667,0.08505763368237883
1995,Hamburg,West,Disagree completely,0.5909090909090909,17246,0.5835710161742924,0.5982471656438895
1995,Hamburg,West,Disagree,0.24242424242424243,17246,0.2360281763960476,0.24882030845243727
1995,Hamburg,West,Agree,0.09848484848484848,17246,0.0940376848872041,0.10293201208249286
1995,Hamburg,West,Agree completely,0.06818181818181818,17246,0.06441987909052205,0.0719437572731143
1995,Lower Saxony,West,Disagree completely,0.4870067372473532,17246,0.4795467996285062,0.4944666748662002
1995,Lower Saxony,West,Disagree,0.31183830606352264,17246,0.3049244257223043,0.31875218640474096
1995,Lower Saxony,West,Agree,0.1347449470644851,17246,0.12964882060241556,0.13984107352655462
1995,Lower Saxony,West,Agree completely,0.06641000962463908,17246,0.06269374402346785,0.07012627522581032
1995,Bremen,West,Disagree completely,0.41935483870967744,17246,0.4119900869078546,0.42671959051150027
1995,Bremen,West,Disagree,0.3118279569892473,17246,0.3049141393886097,0.31874177458988495
1995,Bremen,West,Agree,0.13978494623655913,17246,0.1346095262153171,0.14496036625780115
1995,Bremen,West,Agree completely,0.12903225806451613,17246,0.12402889446808872,0.13403562166094352
1995,North Rhine-Westphalia,West,Disagree completely,0.5048770971517753,17246,0.497414994424005,0.5123391998795457
1995,North Rhine-Westphalia,West,Disagree,0.3039406944986344,17246,0.29707587016906095,0.3108055188282079
1995,North Rhine-Westphalia,West,Agree,0.13070620366757707,17246,0.12567533162927727,0.13573707570587687
1995,North Rhine-Westphalia,West,Agree completely,0.060476004682013265,17246,0.056918402648616646,0.06403360671540989
1995,Hesse,West,Disagree completely,0.5229455709711847,17246,0.5154909753278243,0.530400166614545
1995,Hesse,West,Disagree,0.29775880469583776,17246,0.2909340454111696,0.30458356398050596
1995,Hesse,West,Agree,0.10352187833511206,17246,0.09897516262941118,0.10806859404081294
1995,Hesse,West,Agree completely,0.07577374599786553,17246,0.07182407964770386,0.0797234123480272
1995,"Rhineland-Palatinate, Saarland",West,Disagree completely,0.5768688293370945,17246,0.56949508752969,0.584242571144499
1995,"Rhineland-Palatinate, Saarland",West,Disagree,0.25952045133991536,17246,0.2529777935027215,0.26606310917710924
1995,"Rhineland-Palatinate, Saarland",West,Agree,0.10155148095909731,17246,0.09704329720452594,0.10605966471366869
1995,"Rhineland-Palatinate, Saarland",West,Agree completely,0.06205923836389281,17246,0.058458406805526754,0.06566006992225887
1995,Baden-Wuerttemberg,West,Disagree completely,0.42736486486486486,17246,0.4199815688038673,0.43474816092586244
1995,Baden-Wuerttemberg,West,Disagree,0.3502252252252252,17246,0.3431054379861864,0.357345012464264
1995,Baden-Wuerttemberg,West,Agree,0.14977477477477477,17246,0.144448810965781,0.15510073858376855
1995,Baden-Wuerttemberg,West,Agree completely,0.07263513513513513,17246,0.0687615725811061,0.07650869768916416
1995,Bavaria,West,Disagree completely,0.47653000594177064,17246,0.46907577398368094,0.48398423789986034
1995,Bavaria,West,Disagree,0.32501485442661915,17246,0.3180243165472101,0.3320053923060282
1995,Bavaria,West,Agree,0.13309566250742721,17246,0.12802599567222245,0.13816532934263198
1995,Bavaria,West,Agree completely,0.06535947712418301,17246,0.06167064859196968,0.06904830565639633
1995,Berlin,West,Disagree completely,0.43174603174603177,17246,0.42435343024123345,0.4391386332508301
1995,Berlin,West,Disagree,0.346031746031746,17246,0.33893191217615737,0.3531315798873347
1995,Berlin,West,Agree,0.1619047619047619,17246,0.15640696897844109,0.16740255483108274
1995,Berlin,West,Agree completely,0.06031746031746032,17246,0.056764224897299695,0.06387069573762094
1995,Berlin,East,Disagree completely,0.5201612903225806,17246,0.5127049016933799,0.5276176789517814
1995,Berlin,East,Disagree,0.2782258064516129,17246,0.2715375755127243,0.2849140373905015
1995,Berlin,East,Agree,0.10080645161290322,17246,0.09631297344968152,0.10529992977612491
1995,Berlin,East,Agree completely,0.10080645161290322,17246,0.09631297344968152,0.10529992977612491
1995,Brandenburg,East,Disagree completely,0.4590443686006826,17246,0.45160698750483536,0.46648174969652983
1995,Brandenburg,East,Disagree,0.3464163822525597,17246,0.3393146929122317,0.35351807159288773
1995,Brandenburg,East,Agree,0.1075085324232082,17246,0.10288541011035421,0.11213165473606218
1995,Brandenburg,East,Agree completely,0.08703071672354949,17246,0.08282368057645811,0.09123775287064087
1995,Mecklenburg-Western Pomerania,East,Disagree completely,0.46859903381642515,17246,0.46115130688953715,0.47604676074331315
1995,Mecklenburg-Western Pomerania,East,Disagree,0.3188405797101449,17246,0.3118851645257747,0.3257959948945151
1995,Mecklenburg-Western Pomerania,East,Agree,0.16183574879227053,17246,0.15633890142296752,0.16733259616157353
1995,Mecklenburg-Western Pomerania,East,Agree completely,0.050724637681159424,17246,0.04744959124672665,0.053999684115592195
1995,Saxony,East,Disagree completely,0.4606227106227106,17246,0.45318343101646635,0.46806199022895484
1995,Saxony,East,Disagree,0.3626373626373626,17246,0.35546203965240214,0.3698126856223231
1995,Saxony,East,Agree,0.11172161172161173,17246,0.1070199105328634,0.11642331291036005
1995,Saxony,East,Agree completely,0.06501831501831502,17246,0.0613384550926936,0.06869817494393644
1995,Saxony-Anhalt,East,Disagree completely,0.4685212298682284,17246,0.4610735761031606,0.47596888363329626
1995,Saxony-Anhalt,East,Disagree,0.34992679355783307,17246,0.34280840627833226,0.3570451808373339
1995,Saxony-Anhalt,East,Agree,0.10102489019033675,17246,0.09652709259698479,0.10552268778368872
1995,Saxony-Anhalt,East,Agree completely,0.08052708638360176,17246,0.0764659054049873,0.08458826736221622
1995,Thuringa,East,Disagree completely,0.4938650306748466,17246,0.4864031346963023,0.5013269266533908
1995,Thuringa,East,Disagree,0.3128834355828221,17246,0.30596323989600605,0.3198036312696382
1995,Thuringa,East,Agree,0.12269938650306748,17246,0.11780264371197967,0.12759612929415529
1995,Thuringa,East,Agree completely,0.0705521472392638,17246,0.06673024553982856,0.07437404893869903
1996,Schleswig-Holstein,West,Disagree completely,0.48936170212765956,16862,0.4818164594977453,0.4969069447575738
1996,Schleswig-Holstein,West,Disagree,0.3191489361702128,16862,0.312112961138478,0.3261849112019476
1996,Schleswig-Holstein,West,Agree,0.11702127659574468,16862,0.11216940762258032,0.12187314556890905
1996,Schleswig-Holstein,West,Agree completely,0.07446808510638298,16862,0.07050546606964953,0.07843070414311643
1996,Hamburg,West,Disagree completely,0.49606299212598426,16862,0.4885162750343345,0.503609709217634
1996,Hamburg,West,Disagree,0.3543307086614173,16862,0.34711114432374196,0.36155027299909265
1996,Hamburg,West,Agree,0.10236220472440945,16862,0.09778688013620275,0.10693752931261614
1996,Hamburg,West,Agree completely,0.047244094488188976,16862,0.0440417642349302,0.050446424741447754
1996,Lower Saxony,West,Disagree completely,0.5154142581888247,16862,0.5078708942915178,0.5229576220861316
1996,Lower Saxony,West,Disagree,0.2957610789980732,16862,0.2888724618001092,0.30264969619603715
1996,Lower Saxony,West,Agree,0.12042389210019268,16862,0.1155114825089583,0.12533630169142707
1996,Lower Saxony,West,Agree completely,0.06840077071290944,16862,0.06459058111738732,0.07221096030843156
1996,Bremen,West,Disagree completely,0.5268817204301075,16862,0.5193456845317557,0.5344177563284593
1996,Bremen,West,Disagree,0.25806451612903225,16862,0.251459882271495,0.2646691499865695
1996,Bremen,West,Agree,0.12903225806451613,16862,0.12397224413046708,0.13409227199856516
1996,Bremen,West,Agree completely,0.08602150537634409,16862,0.08178923858536741,0.09025377216732078
1996,North Rhine-Westphalia,West,Disagree completely,0.50942655145326,16862,0.5018809417634504,0.5169721611430695
1996,North Rhine-Westphalia,West,Disagree,0.3040062843676355,16862,0.29706331149060544,0.31094925724466554
1996,North Rhine-Westphalia,West,Agree,0.12882953652788687,16862,0.12377291065662013,0.1338861623991536
1996,North Rhine-Westphalia,West,Agree completely,0.05773762765121759,16862,0.0542170257358509,0.061258229566584284
1996,Hesse,West,Disagree completely,0.5476718403547672,16862,0.5401592700836003,0.5551844106259342
1996,Hesse,West,Disagree,0.3093126385809313,16862,0.3023360820719251,0.31628919508993747
1996,Hesse,West,Agree,0.08869179600886919,16862,0.08440062429344648,0.09298296772429189
1996,Hesse,West,Agree completely,0.05432372505543237,16862,0.05090261104964405,0.05774483906122069
1996,"Rhineland-Palatinate, Saarland",West,Disagree completely,0.5399129172714079,16862,0.5323900498520805,0.5474357846907353
1996,"Rhineland-Palatinate, Saarland",West,Disagree,0.30043541364296084,16862,0.2935156541710744,0.3073551731148473
1996,"Rhineland-Palatinate, Saarland",West,Agree,0.10740203193033382,16862,0.10272860211720354,0.1120754617434641
