year,age_gr,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,Pre-primary Level,,,,,,,,,,,,
1984,0-16 y.,Primary Level,,,,,,,,,,,,
1984,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1984,17-29 y.,Pre-primary Level,186,7.10058,6.86028,7.34088,6.00000,7.00000,8.00000,3.00000,11.00000,7.0,7.00000,8.00000
1984,17-29 y.,Primary Level,204,1.78677,1.34879,2.22474,0.00000,0.00000,1.11753,0.0,2.79383,0.0,0.00000,0.00000
1984,17-29 y.,Lower Secondary Level,1010,4.06737,3.82012,4.31462,0.00000,2.00000,8.00000,0.0,15.0,2.0,2.00000,5.00000
1984,17-29 y.,Upper Secondary Level,1575,1.64783,1.49114,1.80453,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1984,17-29 y.,Post-secondary Non-tertiary Level,120,2.42253,1.76116,3.08390,0.00000,0.00000,5.22104,0.0,13.05260,0.0,0.00000,0.00000
1984,17-29 y.,First Stage of Tertiary Education,124,0.87559,0.52584,1.22533,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1984,17-29 y.,Second Stage of Tertiary Education,126,2.11270,1.58487,2.64052,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
1984,30-45 y.,Primary Level,399,0.07208,0.01948,0.12469,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,30-45 y.,Lower Secondary Level,803,0.05776,0.02004,0.09548,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,30-45 y.,Upper Secondary Level,1940,0.17743,0.13839,0.21647,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,30-45 y.,Post-secondary Non-tertiary Level,98,0.49377,0.24481,0.74273,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,30-45 y.,First Stage of Tertiary Education,247,0.37094,0.25024,0.49165,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,30-45 y.,Second Stage of Tertiary Education,376,0.52712,0.41023,0.64402,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1984,46-65 y.,Primary Level,379,0.03726,0.00400,0.07052,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,46-65 y.,Lower Secondary Level,1084,0.01008,0.00412,0.01603,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,46-65 y.,Upper Secondary Level,1575,0.04961,0.03301,0.06621,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,46-65 y.,Post-secondary Non-tertiary Level,65,0.09349,0.00471,0.18227,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,46-65 y.,First Stage of Tertiary Education,201,0.12154,0.05342,0.18965,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,46-65 y.,Second Stage of Tertiary Education,220,0.28173,0.20427,0.35919,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,66 and older,Primary Level,,,,,,,,,,,,
1984,66 and older,Lower Secondary Level,514,0.00774,-0.00150,0.01698,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,66 and older,Upper Secondary Level,570,0.03344,0.01076,0.05612,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,66 and older,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,66 and older,First Stage of Tertiary Education,83,0.06381,-0.02396,0.15159,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,66 and older,Second Stage of Tertiary Education,63,0.10200,0.00855,0.19546,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,0-16 y.,Pre-primary Level,,,,,,,,,,,,
1985,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1985,0-16 y.,Upper Secondary Level,,,,,,,,,,,,
1985,17-29 y.,Pre-primary Level,186,6.92610,6.61440,7.23779,6.00000,7.00000,8.00000,3.00000,11.00000,7.0,7.00000,8.00000
1985,17-29 y.,Primary Level,160,1.36826,0.91470,1.82182,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,17-29 y.,Lower Secondary Level,935,3.72369,3.46906,3.97832,0.00000,1.00000,8.00000,0.0,13.0,1.0,1.00000,2.00000
1985,17-29 y.,Upper Secondary Level,1417,1.51585,1.36188,1.66981,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1985,17-29 y.,Post-secondary Non-tertiary Level,106,2.08464,1.49277,2.67650,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,1.00000
