"plh0042","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","1985","(Fach-)Abitur","Ländlicher Raum","15","","",""
"Einige Sorgen","1985","(Fach-)Abitur","Städtischer Raum","98","0.276940182135062","0.229021398221243","0.324858966048881"
"Einige Sorgen","1985","(noch) kein Abschluss","Ländlicher Raum","16","","",""
"Einige Sorgen","1985","(noch) kein Abschluss","Städtischer Raum","172","0.398017776436018","0.352071754630103","0.443963798241934"
"Einige Sorgen","1985","AkademikerIn","Ländlicher Raum","16","","",""
"Einige Sorgen","1985","AkademikerIn","Städtischer Raum","84","0.17277341666725","0.138374893079108","0.207171940255392"
"Einige Sorgen","1985","Hauptschule","Ländlicher Raum","281","0.352427938877433","0.319178010511705","0.385677867243161"
"Einige Sorgen","1985","Hauptschule","Städtischer Raum","866","0.302665925275835","0.285429447180833","0.319902403370837"
"Einige Sorgen","1985","Realschule","Ländlicher Raum","78","0.308412749360264","0.251391402491401","0.365434096229127"
"Einige Sorgen","1985","Realschule","Städtischer Raum","222","0.270943572781845","0.240578930333865","0.301308215229826"
"Grosse Sorgen","1985","(Fach-)Abitur","Ländlicher Raum","6","","",""
"Grosse Sorgen","1985","(Fach-)Abitur","Städtischer Raum","46","0.0838719932282589","0.0541886885628625","0.113555297893655"
"Grosse Sorgen","1985","(noch) kein Abschluss","Ländlicher Raum","13","","",""
"Grosse Sorgen","1985","(noch) kein Abschluss","Städtischer Raum","78","0.190344899176055","0.153495917032989","0.227193881319122"
"Grosse Sorgen","1985","AkademikerIn","Ländlicher Raum","3","","",""
"Grosse Sorgen","1985","AkademikerIn","Städtischer Raum","42","0.0874806368168403","0.0617727657557043","0.113188507877976"
"Grosse Sorgen","1985","Hauptschule","Ländlicher Raum","136","0.14140978898854","0.11715797654833","0.165661601428749"
"Grosse Sorgen","1985","Hauptschule","Städtischer Raum","448","0.140346730104356","0.127314788291029","0.153378671917684"
"Grosse Sorgen","1985","Realschule","Ländlicher Raum","23","","",""
"Grosse Sorgen","1985","Realschule","Städtischer Raum","67","0.0792066111927423","0.0607560327617262","0.0976571896237584"
"Keine Sorgen","1985","(Fach-)Abitur","Ländlicher Raum","34","0.75106108882007","0.636786209751179","0.865335967888961"
"Keine Sorgen","1985","(Fach-)Abitur","Städtischer Raum","191","0.639187824636679","0.587762087394539","0.69061356187882"
"Keine Sorgen","1985","(noch) kein Abschluss","Ländlicher Raum","23","","",""
"Keine Sorgen","1985","(noch) kein Abschluss","Städtischer Raum","186","0.411637324387926","0.365443408752844","0.457831240023008"
"Keine Sorgen","1985","AkademikerIn","Ländlicher Raum","63","0.795149201841041","0.70779489765698","0.882503506025101"
"Keine Sorgen","1985","AkademikerIn","Städtischer Raum","338","0.73974594651591","0.699822396771117","0.779669496260702"
"Keine Sorgen","1985","Hauptschule","Ländlicher Raum","376","0.506162272134027","0.471364734296596","0.540959809971457"
"Keine Sorgen","1985","Hauptschule","Städtischer Raum","1415","0.556987344619809","0.538350299640123","0.575624389599495"
"Keine Sorgen","1985","Realschule","Ländlicher Raum","151","0.587350737223449","0.526567039495685","0.648134434951213"
"Keine Sorgen","1985","Realschule","Städtischer Raum","534","0.649849816025412","0.617260004187403","0.682439627863421"
"Einige Sorgen","1986","(Fach-)Abitur","Ländlicher Raum","19","","",""
"Einige Sorgen","1986","(Fach-)Abitur","Städtischer Raum","98","0.282632413558147","0.234910604755092","0.330354222361202"
"Einige Sorgen","1986","(noch) kein Abschluss","Ländlicher Raum","20","","",""
"Einige Sorgen","1986","(noch) kein Abschluss","Städtischer Raum","159","0.399180802987954","0.351777032511477","0.446584573464431"
"Einige Sorgen","1986","AkademikerIn","Ländlicher Raum","19","","",""
"Einige Sorgen","1986","AkademikerIn","Städtischer Raum","107","0.231262096048229","0.192772885380544","0.269751306715914"
"Einige Sorgen","1986","Hauptschule","Ländlicher Raum","259","0.352875953913751","0.318258322304742","0.387493585522761"
"Einige Sorgen","1986","Hauptschule","Städtischer Raum","801","0.296754263214291","0.279119945060762","0.314388581367819"
"Einige Sorgen","1986","Realschule","Ländlicher Raum","66","0.273137885702908","0.216883477805251","0.329392293600564"
"Einige Sorgen","1986","Realschule","Städtischer Raum","193","0.235931671785968","0.206417965689082","0.265445377882854"
"Grosse Sorgen","1986","(Fach-)Abitur","Ländlicher Raum","8","","",""
"Grosse Sorgen","1986","(Fach-)Abitur","Städtischer Raum","53","0.112494525800474","0.0790067538938347","0.145982297707114"
"Grosse Sorgen","1986","(noch) kein Abschluss","Ländlicher Raum","14","","",""
"Grosse Sorgen","1986","(noch) kein Abschluss","Städtischer Raum","92","0.259052651475593","0.216645035576953","0.301460267374233"
"Grosse Sorgen","1986","AkademikerIn","Ländlicher Raum","5","","",""
"Grosse Sorgen","1986","AkademikerIn","Städtischer Raum","37","0.0752475194629891","0.0511675198960171","0.0993275190299611"
"Grosse Sorgen","1986","Hauptschule","Ländlicher Raum","111","0.146423641128083","0.120813065450926","0.172034216805239"
"Grosse Sorgen","1986","Hauptschule","Städtischer Raum","413","0.136128533282571","0.122891039108618","0.149366027456525"
"Grosse Sorgen","1986","Realschule","Ländlicher Raum","30","0.120149509511391","0.0791002798868776","0.161198739135904"
"Grosse Sorgen","1986","Realschule","Städtischer Raum","67","0.0810154538083448","0.0620482825586099","0.0999826250580798"
"Keine Sorgen","1986","(Fach-)Abitur","Ländlicher Raum","36","0.62258627569011","0.502888402975163","0.742284148405057"
"Keine Sorgen","1986","(Fach-)Abitur","Städtischer Raum","191","0.604873060641379","0.553060449491585","0.656685671791172"
"Keine Sorgen","1986","(noch) kein Abschluss","Ländlicher Raum","20","","",""
"Keine Sorgen","1986","(noch) kein Abschluss","Städtischer Raum","159","0.341766545536453","0.295856162864455","0.387676928208452"
"Keine Sorgen","1986","AkademikerIn","Ländlicher Raum","66","0.762416435335212","0.67448763289636","0.850345237774064"
"Keine Sorgen","1986","AkademikerIn","Städtischer Raum","317","0.693490384488782","0.651404166348559","0.735576602629004"
"Keine Sorgen","1986","Hauptschule","Ländlicher Raum","362","0.500700404958166","0.464479263804097","0.536921546112235"
"Keine Sorgen","1986","Hauptschule","Städtischer Raum","1364","0.567117203503138","0.547991024824005","0.586243382182271"
"Keine Sorgen","1986","Realschule","Ländlicher Raum","145","0.606712604785702","0.545040880313185","0.668384329258218"
"Keine Sorgen","1986","Realschule","Städtischer Raum","535","0.683052874405687","0.650709517210486","0.715396231600889"
"Einige Sorgen","1987","(Fach-)Abitur","Ländlicher Raum","14","","",""
"Einige Sorgen","1987","(Fach-)Abitur","Städtischer Raum","109","0.316197730259925","0.266699133757513","0.365696326762337"
"Einige Sorgen","1987","(noch) kein Abschluss","Ländlicher Raum","19","","",""
"Einige Sorgen","1987","(noch) kein Abschluss","Städtischer Raum","158","0.416585530621407","0.368151875649092","0.465019185593721"
"Einige Sorgen","1987","AkademikerIn","Ländlicher Raum","23","","",""
"Einige Sorgen","1987","AkademikerIn","Städtischer Raum","89","0.190904945282536","0.154872116862081","0.226937773702991"
"Einige Sorgen","1987","Hauptschule","Ländlicher Raum","307","0.399580636203434","0.365206614116952","0.433954658289917"
"Einige Sorgen","1987","Hauptschule","Städtischer Raum","898","0.329452856562249","0.311309487633797","0.347596225490702"
"Einige Sorgen","1987","Realschule","Ländlicher Raum","82","0.303252448555226","0.247486676267762","0.359018220842691"
"Einige Sorgen","1987","Realschule","Städtischer Raum","232","0.278035495465357","0.247425996682462","0.308644994248253"
"Grosse Sorgen","1987","(Fach-)Abitur","Ländlicher Raum","6","","",""
"Grosse Sorgen","1987","(Fach-)Abitur","Städtischer Raum","36","0.0524431981706537","0.0287133230376582","0.0761730733036492"
"Grosse Sorgen","1987","(noch) kein Abschluss","Ländlicher Raum","7","","",""
"Grosse Sorgen","1987","(noch) kein Abschluss","Städtischer Raum","71","0.200789315467074","0.161433628715126","0.240145002219023"
"Grosse Sorgen","1987","AkademikerIn","Ländlicher Raum","4","","",""
"Grosse Sorgen","1987","AkademikerIn","Städtischer Raum","36","0.0703330270088199","0.0468889387948888","0.093777115222751"
"Grosse Sorgen","1987","Hauptschule","Ländlicher Raum","84","0.102217830416786","0.0809584987710815","0.123477162062491"
"Grosse Sorgen","1987","Hauptschule","Städtischer Raum","360","0.122969435069857","0.110292548979521","0.135646321160193"
"Grosse Sorgen","1987","Realschule","Ländlicher Raum","19","","",""
"Grosse Sorgen","1987","Realschule","Städtischer Raum","73","0.0784407260809721","0.0600719333848825","0.0968095187770616"
"Keine Sorgen","1987","(Fach-)Abitur","Ländlicher Raum","34","0.620197938925766","0.490750033070846","0.749645844780687"
"Keine Sorgen","1987","(Fach-)Abitur","Städtischer Raum","194","0.631359071569421","0.580003421617363","0.68271472152148"
"Keine Sorgen","1987","(noch) kein Abschluss","Ländlicher Raum","31","0.681862470672356","0.560951276890435","0.802773664454277"
"Keine Sorgen","1987","(noch) kein Abschluss","Städtischer Raum","169","0.382625153911519","0.334875769270926","0.430374538552111"
"Keine Sorgen","1987","AkademikerIn","Ländlicher Raum","59","0.712389555378185","0.61672303809259","0.808056072663779"
"Keine Sorgen","1987","AkademikerIn","Städtischer Raum","332","0.738762027708644","0.698484720699621","0.779039334717668"
"Keine Sorgen","1987","Hauptschule","Ländlicher Raum","389","0.49820153337978","0.463112776322133","0.533290290437426"
