"plh0042","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"Keine Sorgen","1990","35-65 Jahre alt","maennlich","1256","0.514080674595065","0.495946275381869","0.532215073808261"
"Keine Sorgen","1990","35-65 Jahre alt","weiblich","876","0.521601856763644","0.500170425605285","0.543033287922003"
"Keine Sorgen","1990","66 und älter","maennlich","","","",""
"Keine Sorgen","1990","66 und älter","weiblich","","","",""
"Grosse Sorgen","1991","16-34 Jahre alt","maennlich","327","0.131611393317444","0.11682473496262","0.146398051672267"
"Grosse Sorgen","1991","16-34 Jahre alt","weiblich","318","0.153575460896226","0.135758289153905","0.171392632638546"
"Grosse Sorgen","1991","35-65 Jahre alt","maennlich","543","0.147094838797091","0.133977654357314","0.160212023236868"
"Grosse Sorgen","1991","35-65 Jahre alt","weiblich","456","0.167599767837705","0.151089309221807","0.184110226453602"
"Grosse Sorgen","1991","66 und älter","maennlich","","","",""
"Grosse Sorgen","1991","66 und älter","weiblich","","","",""
"Einige Sorgen","1991","16-34 Jahre alt","maennlich","607","0.273637306434595","0.254137484058325","0.293137128810865"
"Einige Sorgen","1991","16-34 Jahre alt","weiblich","427","0.228024135194825","0.207290473896278","0.248757796493372"
"Einige Sorgen","1991","35-65 Jahre alt","maennlich","864","0.278209990626999","0.261614758532393","0.294805222721605"
"Einige Sorgen","1991","35-65 Jahre alt","weiblich","565","0.263987723397624","0.244503157753097","0.283472289042152"
"Einige Sorgen","1991","66 und älter","maennlich","","","",""
"Einige Sorgen","1991","66 und älter","weiblich","","","",""
"Keine Sorgen","1991","16-34 Jahre alt","maennlich","1074","0.594751300247961","0.573278199986118","0.616224400509805"
"Keine Sorgen","1991","16-34 Jahre alt","weiblich","828","0.618400403908949","0.594394251158888","0.642406556659011"
"Keine Sorgen","1991","35-65 Jahre alt","maennlich","1394","0.57469517057591","0.556386345832638","0.593003995319181"
"Keine Sorgen","1991","35-65 Jahre alt","weiblich","945","0.568412508764671","0.546518636896559","0.590306380632783"
"Keine Sorgen","1991","66 und älter","maennlich","","","",""
"Keine Sorgen","1991","66 und älter","weiblich","","","",""
"Grosse Sorgen","1992","16-34 Jahre alt","maennlich","275","0.121512357088218","0.106664298584548","0.136360415591888"
"Grosse Sorgen","1992","16-34 Jahre alt","weiblich","261","0.143982656184183","0.125937432894376","0.162027879473991"
"Grosse Sorgen","1992","35-65 Jahre alt","maennlich","490","0.144858395774008","0.131447924974149","0.158268866573866"
"Grosse Sorgen","1992","35-65 Jahre alt","weiblich","393","0.154695848164359","0.138262068914351","0.171129627414367"
"Grosse Sorgen","1992","66 und älter","maennlich","","","",""
"Grosse Sorgen","1992","66 und älter","weiblich","","","",""
"Einige Sorgen","1992","16-34 Jahre alt","maennlich","674","0.336212658697314","0.314743593622523","0.357681723772105"
"Einige Sorgen","1992","16-34 Jahre alt","weiblich","452","0.287462636907591","0.264199921297491","0.310725352517691"
"Einige Sorgen","1992","35-65 Jahre alt","maennlich","956","0.338722516319375","0.320689554122368","0.356755478516382"
"Einige Sorgen","1992","35-65 Jahre alt","weiblich","601","0.295022784870727","0.274297193158769","0.315748376582685"
"Einige Sorgen","1992","66 und älter","maennlich","","","",""
"Einige Sorgen","1992","66 und älter","weiblich","","","",""
"Keine Sorgen","1992","16-34 Jahre alt","maennlich","911","0.542274984214468","0.519633560706703","0.564916407722232"
"Keine Sorgen","1992","16-34 Jahre alt","weiblich","741","0.568554706908226","0.54309725775098","0.594012156065472"
"Keine Sorgen","1992","35-65 Jahre alt","maennlich","1200","0.516419087906618","0.497378125776857","0.535460050036378"
"Keine Sorgen","1992","35-65 Jahre alt","weiblich","866","0.550281366964914","0.527673766805472","0.572888967124355"
"Keine Sorgen","1992","66 und älter","maennlich","","","",""
"Keine Sorgen","1992","66 und älter","weiblich","","","",""
"Grosse Sorgen","1993","16-34 Jahre alt","maennlich","230","0.0995137135698162","0.085783486404306","0.113243940735326"
"Grosse Sorgen","1993","16-34 Jahre alt","weiblich","164","0.0948222749555211","0.0795249775978674","0.110119572313175"
"Grosse Sorgen","1993","35-65 Jahre alt","maennlich","374","0.124672657654735","0.111838272926606","0.137507042382865"
"Grosse Sorgen","1993","35-65 Jahre alt","weiblich","251","0.104636014687902","0.0905660969772009","0.118705932398602"
"Grosse Sorgen","1993","66 und älter","maennlich","","","",""
"Grosse Sorgen","1993","66 und älter","weiblich","","","",""
"Einige Sorgen","1993","16-34 Jahre alt","maennlich","636","0.344112439722284","0.322322170914048","0.365902708530519"
"Einige Sorgen","1993","16-34 Jahre alt","weiblich","467","0.299442679607272","0.275527630198167","0.323357729016377"
"Einige Sorgen","1993","35-65 Jahre alt","maennlich","947","0.33689433658579","0.318531387867409","0.35525728530417"
"Einige Sorgen","1993","35-65 Jahre alt","weiblich","609","0.295414877465768","0.274443156653006","0.316386598278529"
"Einige Sorgen","1993","66 und älter","maennlich","","","",""
"Einige Sorgen","1993","66 und älter","weiblich","","","",""
"Keine Sorgen","1993","16-34 Jahre alt","maennlich","960","0.5563738467079","0.533586716777966","0.579160976637834"
"Keine Sorgen","1993","16-34 Jahre alt","weiblich","778","0.605735045437207","0.58021813833329","0.631251952541124"
"Keine Sorgen","1993","35-65 Jahre alt","maennlich","1224","0.538433005759475","0.519064888418265","0.557801123100685"
"Keine Sorgen","1993","35-65 Jahre alt","weiblich","958","0.599949107846331","0.577429232661293","0.622468983031368"
"Keine Sorgen","1993","66 und älter","maennlich","","","",""
"Keine Sorgen","1993","66 und älter","weiblich","","","",""
"Grosse Sorgen","1994","16-34 Jahre alt","maennlich","238","0.109872498293641","0.0951402114349924","0.12460478515229"
"Grosse Sorgen","1994","16-34 Jahre alt","weiblich","184","0.108080774972235","0.0918286156255176","0.124332934318953"
"Grosse Sorgen","1994","35-65 Jahre alt","maennlich","396","0.145164716942022","0.131252778717902","0.159076655166143"
"Grosse Sorgen","1994","35-65 Jahre alt","weiblich","267","0.123116693440658","0.107813989251096","0.138419397630221"
"Grosse Sorgen","1994","66 und älter","maennlich","","","",""
"Grosse Sorgen","1994","66 und älter","weiblich","","","",""
"Einige Sorgen","1994","16-34 Jahre alt","maennlich","700","0.3964715464542","0.373427728034947","0.419515364873454"
"Einige Sorgen","1994","16-34 Jahre alt","weiblich","546","0.362194599633254","0.337035843493112","0.387353355773396"
"Einige Sorgen","1994","35-65 Jahre alt","maennlich","1019","0.37704225460777","0.357902331359594","0.396182177855945"
"Einige Sorgen","1994","35-65 Jahre alt","weiblich","677","0.335329716940214","0.313342110102913","0.357317323777514"
"Einige Sorgen","1994","66 und älter","maennlich","","","",""
"Einige Sorgen","1994","66 und älter","weiblich","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","maennlich","793","0.493655955252159","0.470103586051903","0.517208324452414"
"Keine Sorgen","1994","16-34 Jahre alt","weiblich","672","0.52972462539451","0.503598483304041","0.55585076748498"
"Keine Sorgen","1994","35-65 Jahre alt","maennlich","1048","0.477793028450208","0.458066206619701","0.497519850280715"
"Keine Sorgen","1994","35-65 Jahre alt","weiblich","827","0.541553589619128","0.518347400985107","0.564759778253149"
"Keine Sorgen","1994","66 und älter","maennlich","","","",""
"Keine Sorgen","1994","66 und älter","weiblich","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","maennlich","276","0.130499816974916","0.115252717098708","0.145746916851124"
"Grosse Sorgen","1995","16-34 Jahre alt","weiblich","223","0.134291502484835","0.117251092875397","0.151331912094273"
"Grosse Sorgen","1995","35-65 Jahre alt","maennlich","426","0.139723028877342","0.126419581504042","0.153026476250641"
"Grosse Sorgen","1995","35-65 Jahre alt","weiblich","313","0.128709827440872","0.113888177358072","0.143531477523672"
"Grosse Sorgen","1995","66 und älter","maennlich","","","",""
"Grosse Sorgen","1995","66 und älter","weiblich","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","maennlich","714","0.351626891436909","0.330014591171661","0.373239191702157"
"Einige Sorgen","1995","16-34 Jahre alt","weiblich","555","0.334349910773375","0.310772640260356","0.357927181286394"
"Einige Sorgen","1995","35-65 Jahre alt","maennlich","1029","0.377802307334493","0.359198254998901","0.396406359670085"
"Einige Sorgen","1995","35-65 Jahre alt","weiblich","704","0.322824505571952","0.302130566874986","0.343518444268918"
"Einige Sorgen","1995","66 und älter","maennlich","","","",""
"Einige Sorgen","1995","66 und älter","weiblich","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","maennlich","885","0.517873291588175","0.495256041137351","0.540490542038999"
"Keine Sorgen","1995","16-34 Jahre alt","weiblich","760","0.53135858674179","0.506419295504487","0.556297877979092"
"Keine Sorgen","1995","35-65 Jahre alt","maennlich","1154","0.482474663788166","0.463300602305171","0.50164872527116"
"Keine Sorgen","1995","35-65 Jahre alt","weiblich","944","0.548465666987176","0.526439982865758","0.570491351108594"
"Keine Sorgen","1995","66 und älter","maennlich","","","",""
"Keine Sorgen","1995","66 und älter","weiblich","","","",""
"Grosse Sorgen","1996","16-34 Jahre alt","maennlich","231","0.113988579356276","0.0992458018510989","0.128731356861454"
"Grosse Sorgen","1996","16-34 Jahre alt","weiblich","161","0.109992272243141","0.0939870009864164","0.125997543499865"
"Grosse Sorgen","1996","35-65 Jahre alt","maennlich","379","0.13097291687532","0.11782686820005","0.144118965550591"
"Grosse Sorgen","1996","35-65 Jahre alt","weiblich","260","0.110369500316355","0.0964114491971755","0.124327551435535"
"Grosse Sorgen","1996","66 und älter","maennlich","","","",""
"Grosse Sorgen","1996","66 und älter","weiblich","","","",""
"Einige Sorgen","1996","16-34 Jahre alt","maennlich","727","0.390653267918066","0.368019494976496","0.413287040859636"
"Einige Sorgen","1996","16-34 Jahre alt","weiblich","504","0.347220686426007","0.322866644434224","0.37157472841779"
"Einige Sorgen","1996","35-65 Jahre alt","maennlich","988","0.363098924395032","0.344360360548699","0.381837488241366"
"Einige Sorgen","1996","35-65 Jahre alt","weiblich","720","0.34040972872122","0.319302388183325","0.361517069259115"
"Einige Sorgen","1996","66 und älter","maennlich","","","",""
"Einige Sorgen","1996","66 und älter","weiblich","","","",""
"Keine Sorgen","1996","16-34 Jahre alt","maennlich","827","0.495358152725658","0.472163906189051","0.518552399262264"
"Keine Sorgen","1996","16-34 Jahre alt","weiblich","803","0.542787041330852","0.51730354199747","0.568270540664234"
"Keine Sorgen","1996","35-65 Jahre alt","maennlich","1163","0.505928158729647","0.486446438255785","0.52540987920351"
"Keine Sorgen","1996","35-65 Jahre alt","weiblich","956","0.549220770962425","0.527056633271141","0.571384908653708"
"Keine Sorgen","1996","66 und älter","maennlich","","","",""
"Keine Sorgen","1996","66 und älter","weiblich","","","",""
"Grosse Sorgen","1997","16-34 Jahre alt","maennlich","308","0.152326238088112","0.135466450295362","0.169186025880862"
"Grosse Sorgen","1997","16-34 Jahre alt","weiblich","217","0.131346899246347","0.113551278344987","0.149142520147707"
"Grosse Sorgen","1997","35-65 Jahre alt","maennlich","449","0.158233318671913","0.143843459208245","0.17262317813558"
"Grosse Sorgen","1997","35-65 Jahre alt","weiblich","329","0.137728161515143","0.122293497567365","0.153162825462921"
"Grosse Sorgen","1997","66 und älter","maennlich","","","",""
"Grosse Sorgen","1997","66 und älter","weiblich","","","",""
"Einige Sorgen","1997","16-34 Jahre alt","maennlich","812","0.456060772223615","0.432691944620792","0.479429599826438"
"Einige Sorgen","1997","16-34 Jahre alt","weiblich","572","0.403776938436992","0.377927257528678","0.429626619345306"
"Einige Sorgen","1997","35-65 Jahre alt","maennlich","1107","0.429468689951813","0.409951503388993","0.448985876514634"
"Einige Sorgen","1997","35-65 Jahre alt","weiblich","783","0.393056636004427","0.371180765089157","0.414932506919697"
"Einige Sorgen","1997","66 und älter","maennlich","","","",""
"Einige Sorgen","1997","66 und älter","weiblich","","","",""
"Keine Sorgen","1997","16-34 Jahre alt","maennlich","625","0.391612989688273","0.368711228262229","0.414514751114317"
"Keine Sorgen","1997","16-34 Jahre alt","weiblich","595","0.464876162316661","0.438599159153727","0.491153165479595"
"Keine Sorgen","1997","35-65 Jahre alt","maennlich","915","0.412297991376274","0.392889315144968","0.43170666760758"
"Keine Sorgen","1997","35-65 Jahre alt","weiblich","803","0.46921520248043","0.446863583942044","0.491566821018815"
"Keine Sorgen","1997","66 und älter","maennlich","","","",""
"Keine Sorgen","1997","66 und älter","weiblich","","","",""
"Grosse Sorgen","1998","16-34 Jahre alt","maennlich","326","0.164733718184002","0.14760698928781","0.181860447080194"
"Grosse Sorgen","1998","16-34 Jahre alt","weiblich","240","0.162119962552235","0.14305081366679","0.181189111437679"
"Grosse Sorgen","1998","35-65 Jahre alt","maennlich","473","0.155307816346225","0.141817177762581","0.168798454929869"
"Grosse Sorgen","1998","35-65 Jahre alt","weiblich","334","0.134930795488211","0.120582506353154","0.149279084623268"
"Grosse Sorgen","1998","66 und älter","maennlich","","","",""
"Grosse Sorgen","1998","66 und älter","weiblich","","","",""
"Einige Sorgen","1998","16-34 Jahre alt","maennlich","756","0.4047320816145","0.382069428484938","0.427394734744062"
"Einige Sorgen","1998","16-34 Jahre alt","weiblich","587","0.403811388960817","0.378424863795584","0.42919791412605"
"Einige Sorgen","1998","35-65 Jahre alt","maennlich","1124","0.379944889462418","0.361866403245542","0.398023375679293"
"Einige Sorgen","1998","35-65 Jahre alt","weiblich","835","0.345835173004174","0.325859688199229","0.365810657809118"
"Einige Sorgen","1998","66 und älter","maennlich","","","",""
"Einige Sorgen","1998","66 und älter","weiblich","","","",""
"Keine Sorgen","1998","16-34 Jahre alt","maennlich","720","0.430534200201497","0.407672509270284","0.453395891132711"
"Keine Sorgen","1998","16-34 Jahre alt","weiblich","608","0.434068648486949","0.408424798544541","0.459712498429356"
"Keine Sorgen","1998","35-65 Jahre alt","maennlich","1172","0.464747294191358","0.446170341127199","0.483324247255517"
"Keine Sorgen","1998","35-65 Jahre alt","weiblich","1009","0.519234031507616","0.498251031202956","0.540217031812276"
"Keine Sorgen","1998","66 und älter","maennlich","","","",""
"Keine Sorgen","1998","66 und älter","weiblich","","","",""
"Grosse Sorgen","1999","16-34 Jahre alt","maennlich","283","0.151443824241114","0.134575791524989","0.16831185695724"
"Grosse Sorgen","1999","16-34 Jahre alt","weiblich","223","0.14394321464472","0.125588112122184","0.162298317167255"
"Grosse Sorgen","1999","35-65 Jahre alt","maennlich","416","0.141526649841781","0.128391138662946","0.154662161020616"
"Grosse Sorgen","1999","35-65 Jahre alt","weiblich","320","0.121609534032575","0.107832749534032","0.135386318531118"
"Grosse Sorgen","1999","66 und älter","maennlich","","","",""
"Grosse Sorgen","1999","66 und älter","weiblich","","","",""
"Einige Sorgen","1999","16-34 Jahre alt","maennlich","737","0.406496001298996","0.383383959460184","0.429608043137808"
"Einige Sorgen","1999","16-34 Jahre alt","weiblich","606","0.427625780333391","0.401756645705744","0.453494914961037"
"Einige Sorgen","1999","35-65 Jahre alt","maennlich","1165","0.395998312706038","0.377568106262159","0.414428519149916"
"Einige Sorgen","1999","35-65 Jahre alt","weiblich","904","0.38719146153966","0.366658786402715","0.407724136676606"
"Einige Sorgen","1999","66 und älter","maennlich","","","",""
"Einige Sorgen","1999","66 und älter","weiblich","","","",""
"Keine Sorgen","1999","16-34 Jahre alt","maennlich","715","0.44206017445989","0.418691572676114","0.465428776243665"
"Keine Sorgen","1999","16-34 Jahre alt","weiblich","576","0.428431005021889","0.402555745976092","0.454306264067687"
"Keine Sorgen","1999","35-65 Jahre alt","maennlich","1124","0.462475037452181","0.443685853288388","0.481264221615975"
"Keine Sorgen","1999","35-65 Jahre alt","weiblich","938","0.491199004427765","0.470126169683759","0.51227183917177"
"Keine Sorgen","1999","66 und älter","maennlich","35","0.772023945469297","0.650788621530055","0.893259269408538"
"Keine Sorgen","1999","66 und älter","weiblich","","","",""
"Grosse Sorgen","2000","16-34 Jahre alt","maennlich","362","0.136053542544663","0.122624987923185","0.149482097166141"
"Grosse Sorgen","2000","16-34 Jahre alt","weiblich","325","0.147569628390249","0.132567253348506","0.162572003431992"
"Grosse Sorgen","2000","35-65 Jahre alt","maennlich","725","0.140323628883534","0.130603735889079","0.150043521877988"
