"plh0042","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Keine Sorgen","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1993","66 und älter","kein Migrationshintergrund","","","",""
"Keine Sorgen","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1994","16-34 Jahre alt","kein Migrationshintergrund","266","0.0931415609718845","0.0815141244937428","0.104768997450026"
"Grosse Sorgen","1994","16-34 Jahre alt","direkter Migrationshintergrund","106","0.213476890087601","0.175990559933759","0.250963220241442"
"Grosse Sorgen","1994","16-34 Jahre alt","indirekter Migrationshintergrund","50","0.194743227181954","0.147854204142528","0.241632250221381"
"Grosse Sorgen","1994","35-65 Jahre alt","kein Migrationshintergrund","480","0.123160717368928","0.112017619185391","0.134303815552464"
"Grosse Sorgen","1994","35-65 Jahre alt","direkter Migrationshintergrund","180","0.220430108998681","0.192963373153319","0.247896844844044"
"Grosse Sorgen","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1994","66 und älter","kein Migrationshintergrund","","","",""
"Grosse Sorgen","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","16-34 Jahre alt","kein Migrationshintergrund","961","0.387575038854689","0.3680834693251","0.407066608384278"
"Einige Sorgen","1994","16-34 Jahre alt","direkter Migrationshintergrund","186","0.351541265066522","0.307862427062763","0.395220103070281"
"Einige Sorgen","1994","16-34 Jahre alt","indirekter Migrationshintergrund","99","0.326861117716526","0.271321002163195","0.382401233269856"
"Einige Sorgen","1994","35-65 Jahre alt","kein Migrationshintergrund","1322","0.353843181384174","0.337629402928061","0.370056959840287"
"Einige Sorgen","1994","35-65 Jahre alt","direkter Migrationshintergrund","366","0.400241617351496","0.367778266141202","0.432704968561789"
"Einige Sorgen","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","66 und älter","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","kein Migrationshintergrund","1173","0.519283400173427","0.499294483863941","0.539272316482913"
"Keine Sorgen","1994","16-34 Jahre alt","direkter Migrationshintergrund","167","0.434981844845877","0.389628584281971","0.480335105409783"
"Keine Sorgen","1994","16-34 Jahre alt","indirekter Migrationshintergrund","125","0.47839565510152","0.419248069276902","0.537543240926139"
"Keine Sorgen","1994","35-65 Jahre alt","kein Migrationshintergrund","1539","0.522996101246899","0.506059742543364","0.539932459950433"
"Keine Sorgen","1994","35-65 Jahre alt","direkter Migrationshintergrund","329","0.379328273649823","0.347178149604035","0.411478397695611"
"Keine Sorgen","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","66 und älter","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","kein Migrationshintergrund","314","0.113965088983338","0.10147375377706","0.126456424189616"
"Grosse Sorgen","1995","16-34 Jahre alt","direkter Migrationshintergrund","129","0.213136910639989","0.18084953298352","0.245424288296457"
"Grosse Sorgen","1995","16-34 Jahre alt","indirekter Migrationshintergrund","56","0.223033117756132","0.176618499506528","0.269447736005736"
"Grosse Sorgen","1995","35-65 Jahre alt","kein Migrationshintergrund","535","0.1260947506725","0.115111343482891","0.137078157862108"
"Grosse Sorgen","1995","35-65 Jahre alt","direkter Migrationshintergrund","202","0.190136859568003","0.166287847340495","0.213985871795511"
"Grosse Sorgen","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1995","66 und älter","kein Migrationshintergrund","","","",""
"Grosse Sorgen","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","kein Migrationshintergrund","932","0.349425520196556","0.330683200109205","0.368167840283906"
"Einige Sorgen","1995","16-34 Jahre alt","direkter Migrationshintergrund","229","0.316873708490975","0.280192177224329","0.35355523975762"
"Einige Sorgen","1995","16-34 Jahre alt","indirekter Migrationshintergrund","108","0.327244838866938","0.274928930151977","0.379560747581898"
"Einige Sorgen","1995","35-65 Jahre alt","kein Migrationshintergrund","1301","0.349967053732409","0.334185939188817","0.365748168276002"
"Einige Sorgen","1995","35-65 Jahre alt","direkter Migrationshintergrund","423","0.380968792969207","0.351454499308404","0.410483086630009"
"Einige Sorgen","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","66 und älter","kein Migrationshintergrund","","","",""
"Einige Sorgen","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","kein Migrationshintergrund","1240","0.536609390820106","0.517007395670622","0.556211385969591"
"Keine Sorgen","1995","16-34 Jahre alt","direkter Migrationshintergrund","260","0.469989380869037","0.430639795389824","0.509338966348249"
"Keine Sorgen","1995","16-34 Jahre alt","indirekter Migrationshintergrund","145","0.44972204337693","0.394255385692432","0.505188701061428"
"Keine Sorgen","1995","35-65 Jahre alt","kein Migrationshintergrund","1673","0.523938195595091","0.507413704014954","0.540462687175228"
"Keine Sorgen","1995","35-65 Jahre alt","direkter Migrationshintergrund","415","0.42889434746279","0.398815249233854","0.458973445691726"
"Keine Sorgen","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1995","66 und älter","kein Migrationshintergrund","45","0.904520262083063","0.824645205600604","0.984395318565521"
"Keine Sorgen","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1996","16-34 Jahre alt","kein Migrationshintergrund","242","0.0991369801965451","0.0871533820031662","0.111120578389924"
"Grosse Sorgen","1996","16-34 Jahre alt","direkter Migrationshintergrund","108","0.180654809760958","0.148442932881246","0.21286668664067"
"Grosse Sorgen","1996","16-34 Jahre alt","indirekter Migrationshintergrund","42","0.158503906437006","0.11823678477217","0.198771028101843"
"Grosse Sorgen","1996","35-65 Jahre alt","kein Migrationshintergrund","460","0.113237292282799","0.102746639132761","0.123727945432837"
"Grosse Sorgen","1996","35-65 Jahre alt","direkter Migrationshintergrund","176","0.175677459417863","0.151337384886075","0.200017533949651"
"Grosse Sorgen","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1996","66 und älter","kein Migrationshintergrund","","","",""
"Grosse Sorgen","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1996","16-34 Jahre alt","kein Migrationshintergrund","880","0.366492036246706","0.347170203141989","0.385813869351423"
"Einige Sorgen","1996","16-34 Jahre alt","direkter Migrationshintergrund","226","0.384357159529624","0.343629475379492","0.425084843679756"
"Einige Sorgen","1996","16-34 Jahre alt","indirekter Migrationshintergrund","125","0.420662313201004","0.366232449973829","0.475092176428178"
"Einige Sorgen","1996","35-65 Jahre alt","kein Migrationshintergrund","1309","0.345380150608049","0.32963860572213","0.361121695493968"
"Einige Sorgen","1996","35-65 Jahre alt","direkter Migrationshintergrund","388","0.400471757132948","0.369131246730586","0.43181226753531"
"Einige Sorgen","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1996","66 und älter","kein Migrationshintergrund","","","",""
"Einige Sorgen","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1996","16-34 Jahre alt","kein Migrationshintergrund","1267","0.534370983556749","0.514368613018566","0.554373354094931"
"Keine Sorgen","1996","16-34 Jahre alt","direkter Migrationshintergrund","214","0.434988030709418","0.393480653742924","0.476495407675912"
"Keine Sorgen","1996","16-34 Jahre alt","indirekter Migrationshintergrund","149","0.42083378036199","0.366400882190826","0.475266678533154"
"Keine Sorgen","1996","35-65 Jahre alt","kein Migrationshintergrund","1736","0.541382557109152","0.524886449018863","0.557878665199441"
"Keine Sorgen","1996","35-65 Jahre alt","direkter Migrationshintergrund","375","0.423850783449189","0.392243346677017","0.455458220221361"
"Keine Sorgen","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1996","66 und älter","kein Migrationshintergrund","49","0.810358713508129","0.714316269388493","0.906401157627766"
"Keine Sorgen","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1997","16-34 Jahre alt","kein Migrationshintergrund","350","0.130274043847678","0.11650568070641","0.144042406988945"
"Grosse Sorgen","1997","16-34 Jahre alt","direkter Migrationshintergrund","112","0.202277691140977","0.167311850489203","0.237243531792752"
"Grosse Sorgen","1997","16-34 Jahre alt","indirekter Migrationshintergrund","63","0.200444690561047","0.156987582169124","0.24390179895297"
"Grosse Sorgen","1997","35-65 Jahre alt","kein Migrationshintergrund","555","0.134648607857152","0.123302603975549","0.145994611738755"
"Grosse Sorgen","1997","35-65 Jahre alt","direkter Migrationshintergrund","217","0.236029727966424","0.208052927958068","0.264006527974781"
"Grosse Sorgen","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1997","66 und älter","kein Migrationshintergrund","","","",""
"Grosse Sorgen","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","16-34 Jahre alt","kein Migrationshintergrund","1035","0.442449754067505","0.422133850906156","0.462765657228855"
"Einige Sorgen","1997","16-34 Jahre alt","direkter Migrationshintergrund","219","0.392691394086575","0.35018301735216","0.435199770820991"
"Einige Sorgen","1997","16-34 Jahre alt","indirekter Migrationshintergrund","130","0.391864790653043","0.338873135197687","0.4448564461084"
"Einige Sorgen","1997","35-65 Jahre alt","kein Migrationshintergrund","1475","0.406741511969292","0.390413738163603","0.423069285774982"
"Einige Sorgen","1997","35-65 Jahre alt","direkter Migrationshintergrund","403","0.45215866687151","0.419368072923973","0.484949260819047"
"Einige Sorgen","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","66 und älter","kein Migrationshintergrund","","","",""
"Einige Sorgen","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","16-34 Jahre alt","kein Migrationshintergrund","911","0.427276202084817","0.407041858685557","0.447510545484077"
"Keine Sorgen","1997","16-34 Jahre alt","direkter Migrationshintergrund","176","0.405030914772447","0.362300668297946","0.447761161246948"
"Keine Sorgen","1997","16-34 Jahre alt","indirekter Migrationshintergrund","133","0.40769051878591","0.354347334250283","0.461033703321537"
"Keine Sorgen","1997","35-65 Jahre alt","kein Migrationshintergrund","1447","0.458609880173556","0.442047505234158","0.475172255112954"
"Keine Sorgen","1997","35-65 Jahre alt","direkter Migrationshintergrund","265","0.311811605162066","0.281292185893927","0.342331024430204"
"Keine Sorgen","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","66 und älter","kein Migrationshintergrund","39","0.803533714939166","0.68994237291272","0.917125056965613"
"Keine Sorgen","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1998","16-34 Jahre alt","kein Migrationshintergrund","387","0.146981703503496","0.132986486457251","0.160976920549741"
"Grosse Sorgen","1998","16-34 Jahre alt","direkter Migrationshintergrund","110","0.236160457138172","0.196654620360141","0.275666293916204"
"Grosse Sorgen","1998","16-34 Jahre alt","indirekter Migrationshintergrund","69","0.22378234778223","0.179085229100986","0.268479466463473"
"Grosse Sorgen","1998","35-65 Jahre alt","kein Migrationshintergrund","612","0.136369443118159","0.125791073102987","0.14694781313333"
"Grosse Sorgen","1998","35-65 Jahre alt","direkter Migrationshintergrund","192","0.211644587526265","0.184517471582251","0.238771703470279"
"Grosse Sorgen","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1998","66 und älter","kein Migrationshintergrund","","","",""
"Grosse Sorgen","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","16-34 Jahre alt","kein Migrationshintergrund","1024","0.4051329778257","0.385729589676135","0.424536365975265"
"Einige Sorgen","1998","16-34 Jahre alt","direkter Migrationshintergrund","190","0.436599577851645","0.390467093221756","0.482732062481534"
"Einige Sorgen","1998","16-34 Jahre alt","indirekter Migrationshintergrund","129","0.339319632499567","0.288541695498351","0.390097569500784"
"Einige Sorgen","1998","35-65 Jahre alt","kein Migrationshintergrund","1573","0.360189062775681","0.345391598134507","0.374986527416855"
"Einige Sorgen","1998","35-65 Jahre alt","direkter Migrationshintergrund","365","0.379850300632836","0.347617835651706","0.412082765613966"
"Einige Sorgen","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1998","66 und älter","kein Migrationshintergrund","","","",""
"Einige Sorgen","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","16-34 Jahre alt","kein Migrationshintergrund","1048","0.447885318670804","0.428230597465377","0.467540039876231"
"Keine Sorgen","1998","16-34 Jahre alt","direkter Migrationshintergrund","144","0.327239965010183","0.283596435331759","0.370883494688606"
"Keine Sorgen","1998","16-34 Jahre alt","indirekter Migrationshintergrund","136","0.436898019718203","0.383704537319549","0.490091502116857"
"Keine Sorgen","1998","35-65 Jahre alt","kein Migrationshintergrund","1858","0.50344149410616","0.488029602816594","0.518853385395725"
"Keine Sorgen","1998","35-65 Jahre alt","direkter Migrationshintergrund","314","0.408505111840899","0.375860368451268","0.44114985523053"
"Keine Sorgen","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1998","66 und älter","kein Migrationshintergrund","50","0.843984072248149","0.752922578971364","0.935045565524934"
"Keine Sorgen","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1999","16-34 Jahre alt","kein Migrationshintergrund","352","0.137234833091268","0.123471282246553","0.150998383935982"
"Grosse Sorgen","1999","16-34 Jahre alt","direkter Migrationshintergrund","92","0.197734966623559","0.158703149995444","0.236766783251673"
"Grosse Sorgen","1999","16-34 Jahre alt","indirekter Migrationshintergrund","62","0.190175231622402","0.148399819153087","0.231950644091716"
"Grosse Sorgen","1999","35-65 Jahre alt","kein Migrationshintergrund","565","0.122324925481699","0.112192310574292","0.132457540389106"
"Grosse Sorgen","1999","35-65 Jahre alt","direkter Migrationshintergrund","167","0.198229637203963","0.170808884707142","0.225650389700784"
"Grosse Sorgen","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1999","66 und älter","kein Migrationshintergrund","","","",""
"Grosse Sorgen","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","16-34 Jahre alt","kein Migrationshintergrund","1035","0.419323799420025","0.39958622500691","0.43906137383314"
"Einige Sorgen","1999","16-34 Jahre alt","direkter Migrationshintergrund","166","0.401836594670742","0.353791090198983","0.4498820991425"
"Einige Sorgen","1999","16-34 Jahre alt","indirekter Migrationshintergrund","142","0.397325470598699","0.345234450313472","0.449416490883925"
"Einige Sorgen","1999","35-65 Jahre alt","kein Migrationshintergrund","1693","0.392503749029435","0.377403264564779","0.407604233494092"
"Einige Sorgen","1999","35-65 Jahre alt","direkter Migrationshintergrund","360","0.387270504222329","0.353765345440607","0.420775663004051"
"Einige Sorgen","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","66 und älter","kein Migrationshintergrund","","","",""
"Einige Sorgen","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","16-34 Jahre alt","kein Migrationshintergrund","1014","0.443441367488707","0.423570099743956","0.463312635233459"
"Keine Sorgen","1999","16-34 Jahre alt","direkter Migrationshintergrund","142","0.4004284387057","0.35241077066157","0.448446106749829"
"Keine Sorgen","1999","16-34 Jahre alt","indirekter Migrationshintergrund","135","0.412499297778899","0.360095345350673","0.464903250207126"
"Keine Sorgen","1999","35-65 Jahre alt","kein Migrationshintergrund","1759","0.485171325488866","0.46971607309425","0.500626577883482"
"Keine Sorgen","1999","35-65 Jahre alt","direkter Migrationshintergrund","285","0.414499858573708","0.3806157728413","0.448383944306117"
"Keine Sorgen","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","66 und älter","kein Migrationshintergrund","50","0.750009441823172","0.643924614816208","0.856094268830136"
"Keine Sorgen","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2000","16-34 Jahre alt","kein Migrationshintergrund","523","0.133341951910681","0.122351217569183","0.144332686252178"
"Grosse Sorgen","2000","16-34 Jahre alt","direkter Migrationshintergrund","115","0.207837320690165","0.174438931742035","0.241235709638295"
"Grosse Sorgen","2000","16-34 Jahre alt","indirekter Migrationshintergrund","49","0.108272409685698","0.0781588954644683","0.138385923906927"
"Grosse Sorgen","2000","35-65 Jahre alt","kein Migrationshintergrund","1036","0.128456953274638","0.120908545120635","0.136005361428641"
"Grosse Sorgen","2000","35-65 Jahre alt","direkter Migrationshintergrund","225","0.179412420515961","0.157819747265029","0.201005093766893"
"Grosse Sorgen","2000","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2000","66 und älter","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2000","66 und älter","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2000","16-34 Jahre alt","kein Migrationshintergrund","1454","0.385366847332445","0.369631925661641","0.401101769003249"
"Einige Sorgen","2000","16-34 Jahre alt","direkter Migrationshintergrund","258","0.440230211964112","0.399369943948579","0.481090479979644"
"Einige Sorgen","2000","16-34 Jahre alt","indirekter Migrationshintergrund","168","0.411135126507913","0.363449603174009","0.458820649841816"
"Einige Sorgen","2000","35-65 Jahre alt","kein Migrationshintergrund","2866","0.370898361546408","0.360001033851303","0.381795689241513"
"Einige Sorgen","2000","35-65 Jahre alt","direkter Migrationshintergrund","552","0.436685463536728","0.408774325958148","0.464596601115309"
"Einige Sorgen","2000","35-65 Jahre alt","indirekter Migrationshintergrund","32","0.385165730928931","0.270343389523533","0.499988072334329"
"Einige Sorgen","2000","66 und älter","kein Migrationshintergrund","","","",""
"Einige Sorgen","2000","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2000","16-34 Jahre alt","kein Migrationshintergrund","1698","0.481291200756874","0.465137010710929","0.497445390802819"
"Keine Sorgen","2000","16-34 Jahre alt","direkter Migrationshintergrund","194","0.351932467345723","0.312623072240912","0.391241862450534"
"Keine Sorgen","2000","16-34 Jahre alt","indirekter Migrationshintergrund","192","0.480592463806389","0.432171989589788","0.529012938022991"
"Keine Sorgen","2000","35-65 Jahre alt","kein Migrationshintergrund","3646","0.500644685178954","0.489364875068166","0.511924495289742"
"Keine Sorgen","2000","35-65 Jahre alt","direkter Migrationshintergrund","436","0.383902115947311","0.356533502094217","0.411270729800404"
"Keine Sorgen","2000","35-65 Jahre alt","indirekter Migrationshintergrund","33","0.537793256051675","0.420154787932624","0.655431724170727"
"Keine Sorgen","2000","66 und älter","kein Migrationshintergrund","104","0.785013542186248","0.714664762276355","0.855362322096142"
"Keine Sorgen","2000","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2001","16-34 Jahre alt","kein Migrationshintergrund","382","0.110223909852034","0.0994505267156585","0.12099729298841"
"Grosse Sorgen","2001","16-34 Jahre alt","direkter Migrationshintergrund","99","0.2017806374407","0.167613308387442","0.235947966493958"
"Grosse Sorgen","2001","16-34 Jahre alt","indirekter Migrationshintergrund","49","0.132128731609392","0.0986492978395181","0.165608165379266"
"Grosse Sorgen","2001","35-65 Jahre alt","kein Migrationshintergrund","765","0.103745859494239","0.0966485242069084","0.11084319478157"
"Grosse Sorgen","2001","35-65 Jahre alt","direkter Migrationshintergrund","157","0.148981449631359","0.128118838693466","0.169844060569252"
"Grosse Sorgen","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2001","66 und älter","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2001","66 und älter","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2001","16-34 Jahre alt","kein Migrationshintergrund","1179","0.345570435708619","0.329210801876698","0.36193006954054"
"Einige Sorgen","2001","16-34 Jahre alt","direkter Migrationshintergrund","193","0.33014714619132","0.29011087374283","0.37018341863981"
"Einige Sorgen","2001","16-34 Jahre alt","indirekter Migrationshintergrund","140","0.373211614905806","0.325393785154446","0.421029444657166"
"Einige Sorgen","2001","35-65 Jahre alt","kein Migrationshintergrund","2637","0.349216543669776","0.338120708279841","0.36031237905971"
"Einige Sorgen","2001","35-65 Jahre alt","direkter Migrationshintergrund","449","0.398899268088718","0.370208756267043","0.427589779910394"
"Einige Sorgen","2001","35-65 Jahre alt","indirekter Migrationshintergrund","34","0.49582704373098","0.382672411380118","0.608981676081843"
"Einige Sorgen","2001","66 und älter","kein Migrationshintergrund","","","",""
"Einige Sorgen","2001","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2001","16-34 Jahre alt","kein Migrationshintergrund","1685","0.544205654439347","0.527072401564902","0.561338907313792"
"Keine Sorgen","2001","16-34 Jahre alt","direkter Migrationshintergrund","238","0.468072216367979","0.425591393037468","0.51055303969849"
"Keine Sorgen","2001","16-34 Jahre alt","indirekter Migrationshintergrund","204","0.494659653484802","0.445228920869821","0.544090386099783"
"Keine Sorgen","2001","35-65 Jahre alt","kein Migrationshintergrund","3689","0.547037596835985","0.535451583762969","0.558623609909001"
"Keine Sorgen","2001","35-65 Jahre alt","direkter Migrationshintergrund","513","0.452119282279923","0.422958271696189","0.481280292863657"
"Keine Sorgen","2001","35-65 Jahre alt","indirekter Migrationshintergrund","38","0.452270890105817","0.33962906240848","0.564912717803153"
"Keine Sorgen","2001","66 und älter","kein Migrationshintergrund","105","0.859142419258865","0.798877330586456","0.919407507931273"
"Keine Sorgen","2001","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2002","16-34 Jahre alt","kein Migrationshintergrund","439","0.14532931458388","0.133074252933187","0.157584376234573"
"Grosse Sorgen","2002","16-34 Jahre alt","direkter Migrationshintergrund","99","0.246536168131117","0.206670738739204","0.286401597523029"
"Grosse Sorgen","2002","16-34 Jahre alt","indirekter Migrationshintergrund","43","0.125098103097382","0.0919222995369235","0.15827390665784"
"Grosse Sorgen","2002","35-65 Jahre alt","kein Migrationshintergrund","1000","0.141475244606209","0.133847351081091","0.149103138131327"
"Grosse Sorgen","2002","35-65 Jahre alt","direkter Migrationshintergrund","207","0.21331580166641","0.188963217881841","0.23766838545098"
"Grosse Sorgen","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2002","66 und älter","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2002","16-34 Jahre alt","kein Migrationshintergrund","1210","0.378061120892265","0.361199693151446","0.394922548633085"
"Einige Sorgen","2002","16-34 Jahre alt","direkter Migrationshintergrund","185","0.385535129270978","0.340515135743225","0.430555122798731"
"Einige Sorgen","2002","16-34 Jahre alt","indirekter Migrationshintergrund","168","0.480743074386113","0.430640034481544","0.530846114290682"
"Einige Sorgen","2002","35-65 Jahre alt","kein Migrationshintergrund","3006","0.388081363936278","0.377415495601446","0.39874723227111"
"Einige Sorgen","2002","35-65 Jahre alt","direkter Migrationshintergrund","463","0.445634306328773","0.416086802290745","0.475181810366801"
"Einige Sorgen","2002","35-65 Jahre alt","indirekter Migrationshintergrund","40","0.44705086301357","0.347594279701512","0.546507446325629"
"Einige Sorgen","2002","66 und älter","kein Migrationshintergrund","","","",""
"Einige Sorgen","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2002","16-34 Jahre alt","kein Migrationshintergrund","1528","0.476609564523855","0.459242206736699","0.49397692231101"
"Keine Sorgen","2002","16-34 Jahre alt","direkter Migrationshintergrund","165","0.367928702597905","0.323323061088841","0.412534344106969"
"Keine Sorgen","2002","16-34 Jahre alt","indirekter Migrationshintergrund","171","0.394158822516505","0.34515483399633","0.443162811036681"
"Keine Sorgen","2002","35-65 Jahre alt","kein Migrationshintergrund","4013","0.470443391457512","0.459518984593866","0.481367798321159"
"Keine Sorgen","2002","35-65 Jahre alt","direkter Migrationshintergrund","417","0.341049892004817","0.312868103982877","0.369231680026756"
"Keine Sorgen","2002","35-65 Jahre alt","indirekter Migrationshintergrund","45","0.4693660248157","0.369534931792465","0.569197117838936"
"Keine Sorgen","2002","66 und älter","kein Migrationshintergrund","104","0.697748623955463","0.619701678929339","0.775795568981586"
"Keine Sorgen","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2003","16-34 Jahre alt","kein Migrationshintergrund","472","0.140177956919572","0.12765633697688","0.152699576862263"
"Grosse Sorgen","2003","16-34 Jahre alt","direkter Migrationshintergrund","97","0.289565654361298","0.244493450999093","0.334637857723504"
"Grosse Sorgen","2003","16-34 Jahre alt","indirekter Migrationshintergrund","65","0.213889545148773","0.172823274165742","0.254955816131804"
"Grosse Sorgen","2003","35-65 Jahre alt","kein Migrationshintergrund","1124","0.164964156043353","0.156654251557957","0.17327406052875"
"Grosse Sorgen","2003","35-65 Jahre alt","direkter Migrationshintergrund","237","0.239210227784299","0.212769689277086","0.265650766291513"
"Grosse Sorgen","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2003","66 und älter","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2003","16-34 Jahre alt","kein Migrationshintergrund","1240","0.425150702529168","0.407320149206371","0.442981255851964"
