"plh0042","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","1984","16-34 Jahre alt","572","0.178534788309138","0.164329619515944","0.192739957102332"
"Grosse Sorgen","1984","35-65 Jahre alt","782","0.165389156246378","0.153836433900065","0.176941878592692"
"Grosse Sorgen","1984","66 und älter","","","",""
"Einige Sorgen","1984","16-34 Jahre alt","927","0.327092889960095","0.309690716447144","0.344495063473046"
"Einige Sorgen","1984","35-65 Jahre alt","1220","0.297857123242748","0.283636928271703","0.312077318213794"
"Einige Sorgen","1984","66 und älter","","","",""
"Keine Sorgen","1984","16-34 Jahre alt","1293","0.494372321730767","0.47582706380807","0.512917579653463"
"Keine Sorgen","1984","35-65 Jahre alt","1971","0.536753720510874","0.521248344224339","0.552259096797409"
"Keine Sorgen","1984","66 und älter","","","",""
"Grosse Sorgen","1985","16-34 Jahre alt","379","0.128301583219836","0.115241884935463","0.141361281504209"
"Grosse Sorgen","1985","35-65 Jahre alt","506","0.115756673647826","0.105279498239686","0.126233849055966"
"Grosse Sorgen","1985","66 und älter","","","",""
"Einige Sorgen","1985","16-34 Jahre alt","818","0.310493953873179","0.292425140986882","0.328562766759476"
"Einige Sorgen","1985","35-65 Jahre alt","1067","0.280992629589771","0.2662729134268","0.295712345752741"
"Einige Sorgen","1985","66 und älter","","","",""
"Keine Sorgen","1985","16-34 Jahre alt","1322","0.561204462906985","0.541825717094717","0.580583208719252"
"Keine Sorgen","1985","35-65 Jahre alt","2009","0.603250696762403","0.587229597812581","0.619271795712225"
"Keine Sorgen","1985","66 und älter","31","0.954942818908623","0.884170762752612","1.02571487506463"
"Grosse Sorgen","1986","16-34 Jahre alt","377","0.132950150356815","0.119617156552674","0.146283144160955"
"Grosse Sorgen","1986","35-65 Jahre alt","475","0.115451148243708","0.10465062745385","0.126251669033565"
"Grosse Sorgen","1986","66 und älter","","","",""
"Einige Sorgen","1986","16-34 Jahre alt","776","0.301630324209818","0.283606729441234","0.319653918978402"
"Einige Sorgen","1986","35-65 Jahre alt","997","0.278258495409787","0.263112433979622","0.293404556839952"
"Einige Sorgen","1986","66 und älter","","","",""
"Keine Sorgen","1986","16-34 Jahre alt","1338","0.565419525433367","0.54595330069362","0.584885750173115"
"Keine Sorgen","1986","35-65 Jahre alt","1891","0.606290356346506","0.589777849378023","0.622802863314988"
"Keine Sorgen","1986","66 und älter","","","",""
"Grosse Sorgen","1987","16-34 Jahre alt","317","0.100497834205072","0.0888029426632176","0.112192725746927"
"Grosse Sorgen","1987","35-65 Jahre alt","401","0.101545986651652","0.0913781736537048","0.111713799649599"
"Grosse Sorgen","1987","66 und älter","","","",""
"Einige Sorgen","1987","16-34 Jahre alt","899","0.337965404585837","0.319566447512468","0.356364361659206"
"Einige Sorgen","1987","35-65 Jahre alt","1079","0.306368438440942","0.290850476711151","0.321886400170732"
"Einige Sorgen","1987","66 und älter","","","",""
"Keine Sorgen","1987","16-34 Jahre alt","1323","0.561536761209091","0.542236089189381","0.580837433228801"
"Keine Sorgen","1987","35-65 Jahre alt","1910","0.592085574907406","0.575542165639406","0.608628984175407"
"Keine Sorgen","1987","66 und älter","","","",""
"Grosse Sorgen","1988","16-34 Jahre alt","363","0.120503152482862","0.107548700647933","0.133457604317791"
"Grosse Sorgen","1988","35-65 Jahre alt","457","0.119897491611339","0.108630179887251","0.131164803335427"
"Grosse Sorgen","1988","66 und älter","","","",""
"Einige Sorgen","1988","16-34 Jahre alt","844","0.338167379891387","0.319342048354405","0.356992711428369"
"Einige Sorgen","1988","35-65 Jahre alt","1087","0.333879099839087","0.317521492499218","0.350236707178957"
"Einige Sorgen","1988","66 und älter","","","",""
"Keine Sorgen","1988","16-34 Jahre alt","1219","0.541329467625751","0.521501237671854","0.561157697579647"
"Keine Sorgen","1988","35-65 Jahre alt","1649","0.546223408549574","0.528954899995944","0.563491917103204"
"Keine Sorgen","1988","66 und älter","","","",""
"Grosse Sorgen","1989","16-34 Jahre alt","222","0.0649956750446849","0.0552262522776876","0.0747650978116821"
"Grosse Sorgen","1989","35-65 Jahre alt","283","0.0816666192703258","0.0720154350542074","0.0913178034864442"
"Grosse Sorgen","1989","66 und älter","","","",""
"Einige Sorgen","1989","16-34 Jahre alt","776","0.302450763710022","0.284248112761953","0.32065341465809"
"Einige Sorgen","1989","35-65 Jahre alt","905","0.267081917586611","0.251489692620414","0.282674142552809"
"Einige Sorgen","1989","66 und älter","","","",""
"Keine Sorgen","1989","16-34 Jahre alt","1448","0.632553561245293","0.613447747549779","0.651659374940808"
"Keine Sorgen","1989","35-65 Jahre alt","1905","0.651251463143063","0.634456127623203","0.668046798662923"
"Keine Sorgen","1989","66 und älter","","","",""
"Grosse Sorgen","1990","16-34 Jahre alt","775","0.148344491680386","0.136984863497276","0.159704119863495"
"Grosse Sorgen","1990","35-65 Jahre alt","1062","0.160597230474942","0.150425372802535","0.17076908814735"
"Grosse Sorgen","1990","66 und älter","","","",""
"Einige Sorgen","1990","16-34 Jahre alt","1300","0.314006195137629","0.299173310145976","0.328839080129283"
"Einige Sorgen","1990","35-65 Jahre alt","1811","0.322292169255714","0.309344482652823","0.335239855858605"
"Einige Sorgen","1990","66 und älter","","","",""
"Keine Sorgen","1990","16-34 Jahre alt","1686","0.537649313181985","0.521715059556906","0.553583566807064"
"Keine Sorgen","1990","35-65 Jahre alt","2132","0.517110600269344","0.503266599768204","0.530954600770483"
"Keine Sorgen","1990","66 und älter","33","0.876578210702288","0.773347945706092","0.979808475698484"
"Grosse Sorgen","1991","16-34 Jahre alt","645","0.141295976385532","0.129887370517336","0.152704582253727"
"Grosse Sorgen","1991","35-65 Jahre alt","999","0.155332387048425","0.145049869854928","0.165614904241922"
"Grosse Sorgen","1991","66 und älter","","","",""
"Einige Sorgen","1991","16-34 Jahre alt","1034","0.253525159889516","0.239276827091705","0.267773492687328"
"Einige Sorgen","1991","35-65 Jahre alt","1429","0.272496407697095","0.259857094465279","0.285135720928911"
"Einige Sorgen","1991","66 und älter","","","",""
"Keine Sorgen","1991","16-34 Jahre alt","1902","0.605178863724952","0.589168986430641","0.621188741019263"
"Keine Sorgen","1991","35-65 Jahre alt","2339","0.57217120525448","0.55812614781649","0.58621626269247"
"Keine Sorgen","1991","66 und älter","","","",""
"Grosse Sorgen","1992","16-34 Jahre alt","536","0.131255982925445","0.119759174183293","0.142752791667597"
"Grosse Sorgen","1992","35-65 Jahre alt","883","0.14882167189598","0.138429750199071","0.15921359359289"
"Grosse Sorgen","1992","66 und älter","","","",""
"Einige Sorgen","1992","16-34 Jahre alt","1126","0.315073555481684","0.299257441612256","0.330889669351111"
"Einige Sorgen","1992","35-65 Jahre alt","1557","0.321116931528243","0.307484240604638","0.334749622451849"
"Einige Sorgen","1992","66 und älter","","","",""
"Keine Sorgen","1992","16-34 Jahre alt","1652","0.553670461592872","0.536745592001812","0.570595331183931"
"Keine Sorgen","1992","35-65 Jahre alt","2066","0.530061396575776","0.515488826697541","0.544633966454011"
"Keine Sorgen","1992","66 und älter","","","",""
"Grosse Sorgen","1993","16-34 Jahre alt","394","0.0975045419964442","0.087282306442768","0.10772677755012"
"Grosse Sorgen","1993","35-65 Jahre alt","625","0.116486037469021","0.106966866453511","0.12600520848453"
"Grosse Sorgen","1993","66 und älter","","","",""
"Einige Sorgen","1993","16-34 Jahre alt","1103","0.32498201522116","0.308842210185443","0.341121820256876"
"Einige Sorgen","1993","35-65 Jahre alt","1556","0.319946558562965","0.306105614054799","0.33378750307113"
"Einige Sorgen","1993","66 und älter","","","",""
"Keine Sorgen","1993","16-34 Jahre alt","1738","0.577513442782396","0.560491918648238","0.594534966916554"
"Keine Sorgen","1993","35-65 Jahre alt","2182","0.563567403968015","0.548851497891074","0.578283310044955"
"Keine Sorgen","1993","66 und älter","","","",""
"Grosse Sorgen","1994","16-34 Jahre alt","422","0.109088433690055","0.098172156742454","0.120004710637656"
"Grosse Sorgen","1994","35-65 Jahre alt","663","0.136193626429967","0.125862224483099","0.146525028376834"
"Grosse Sorgen","1994","66 und älter","","","",""
"Einige Sorgen","1994","16-34 Jahre alt","1246","0.38147183059393","0.364462827037159","0.398480834150702"
"Einige Sorgen","1994","35-65 Jahre alt","1696","0.360069896478705","0.345611093448547","0.374528699508864"
"Einige Sorgen","1994","66 und älter","","","",""
"Keine Sorgen","1994","16-34 Jahre alt","1465","0.509439735716015","0.491934801405352","0.526944670026677"
"Keine Sorgen","1994","35-65 Jahre alt","1875","0.503736477091328","0.488676283949502","0.518796670233153"
"Keine Sorgen","1994","66 und älter","","","",""
"Grosse Sorgen","1995","16-34 Jahre alt","499","0.132156529418184","0.120794786466661","0.143518272369708"
"Grosse Sorgen","1995","35-65 Jahre alt","739","0.135205546145829","0.125291665359766","0.145119426931893"
"Grosse Sorgen","1995","66 und älter","","","",""
"Einige Sorgen","1995","16-34 Jahre alt","1269","0.344078008816633","0.328139983919108","0.360016033714159"
"Einige Sorgen","1995","35-65 Jahre alt","1733","0.355251074478954","0.3413754350881","0.369126713869807"
"Einige Sorgen","1995","66 und älter","","","",""
"Keine Sorgen","1995","16-34 Jahre alt","1645","0.523765461765183","0.507009906690246","0.54052101684012"
"Keine Sorgen","1995","35-65 Jahre alt","2098","0.509543379375217","0.495049625796303","0.52403713295413"
"Keine Sorgen","1995","66 und älter","55","0.884232708724937","0.807044253923517","0.961421163526357"
"Grosse Sorgen","1996","16-34 Jahre alt","392","0.112223087747266","0.101376351257578","0.123069824236955"
"Grosse Sorgen","1996","35-65 Jahre alt","639","0.122433228248848","0.112819796055107","0.132046660442589"
"Grosse Sorgen","1996","66 und älter","","","",""
"Einige Sorgen","1996","16-34 Jahre alt","1231","0.371465588890634","0.354860932862692","0.388070244918577"
"Einige Sorgen","1996","35-65 Jahre alt","1708","0.353694723607025","0.339672339060065","0.367717108153986"
"Einige Sorgen","1996","66 und älter","","","",""
"Keine Sorgen","1996","16-34 Jahre alt","1630","0.5163113233621","0.499138375771751","0.533484270952448"
"Keine Sorgen","1996","35-65 Jahre alt","2119","0.523872048144126","0.509224559023509","0.538519537264744"
"Keine Sorgen","1996","66 und älter","55","0.79575264940749","0.703271349936646","0.888233948878334"
"Grosse Sorgen","1997","16-34 Jahre alt","525","0.143224869632002","0.130950817794689","0.155498921469315"
"Grosse Sorgen","1997","35-65 Jahre alt","778","0.149589218951588","0.139033731268823","0.160144706634354"
"Grosse Sorgen","1997","66 und älter","","","",""
"Einige Sorgen","1997","16-34 Jahre alt","1384","0.433378721126621","0.416015690101469","0.450741752151773"
"Einige Sorgen","1997","35-65 Jahre alt","1890","0.41411892096752","0.399541488082608","0.428696353852433"
"Einige Sorgen","1997","66 und älter","","","",""
"Keine Sorgen","1997","16-34 Jahre alt","1220","0.423396409241377","0.40608399775424","0.440708820728514"
"Keine Sorgen","1997","35-65 Jahre alt","1718","0.436291860080891","0.421615123972151","0.450968596189631"
"Keine Sorgen","1997","66 und älter","47","0.788936898598289","0.683919468538865","0.893954328657714"
"Grosse Sorgen","1998","16-34 Jahre alt","566","0.163627530906831","0.150883559329559","0.176371502484103"
"Grosse Sorgen","1998","35-65 Jahre alt","807","0.146585541734296","0.136729496179216","0.156441587289377"
"Grosse Sorgen","1998","66 und älter","","","",""
"Einige Sorgen","1998","16-34 Jahre alt","1343","0.404342428317417","0.387436083124365","0.421248773510469"
"Einige Sorgen","1998","35-65 Jahre alt","1959","0.365344408069338","0.351926110351145","0.378762705787531"
"Einige Sorgen","1998","66 und älter","","","",""
"Keine Sorgen","1998","16-34 Jahre alt","1328","0.432030040775752","0.414965429594564","0.449094651956941"
"Keine Sorgen","1998","35-65 Jahre alt","2181","0.488070050196366","0.474140936472834","0.501999163919898"
"Keine Sorgen","1998","66 und älter","58","0.815841938584067","0.725681233938177","0.906002643229956"
"Grosse Sorgen","1999","16-34 Jahre alt","506","0.148196332341338","0.135769176413176","0.160623488269501"
"Grosse Sorgen","1999","35-65 Jahre alt","736","0.13297239492816","0.123433136249391","0.142511653606928"
"Grosse Sorgen","1999","66 und älter","","","",""
"Einige Sorgen","1999","16-34 Jahre alt","1343","0.415644429220273","0.398406589297928","0.432882269142617"
"Einige Sorgen","1999","35-65 Jahre alt","2069","0.392215834831972","0.378498975968057","0.405932693695888"
"Einige Sorgen","1999","66 und älter","","","",""
"Keine Sorgen","1999","16-34 Jahre alt","1291","0.436159238438389","0.418813849625431","0.453504627251347"
"Keine Sorgen","1999","35-65 Jahre alt","2062","0.474811770239868","0.4607824816751","0.488841058804636"
"Keine Sorgen","1999","66 und älter","56","0.675547333198991","0.572309682899514","0.778784983498468"
"Grosse Sorgen","2000","16-34 Jahre alt","687","0.141118209058173","0.131112839207742","0.151123578908604"
"Grosse Sorgen","2000","35-65 Jahre alt","1265","0.134784490350957","0.127661705151734","0.14190727555018"
"Grosse Sorgen","2000","66 und älter","","","",""
"Einige Sorgen","2000","16-34 Jahre alt","1880","0.394098068056668","0.380054474790561","0.408141661322774"
"Einige Sorgen","2000","35-65 Jahre alt","3450","0.379692413354581","0.369569925941142","0.38981490076802"
"Einige Sorgen","2000","66 und älter","","","",""
"Keine Sorgen","2000","16-34 Jahre alt","2084","0.46478372288516","0.450449801018717","0.479117644751602"
"Keine Sorgen","2000","35-65 Jahre alt","4115","0.485523096294462","0.475098586836499","0.495947605752424"
