"plh0042","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","1991","(noch) kein Abschluss","58","0.16205629354782","0.125577083084366","0.198535504011274"
"Grosse Sorgen","1991","AkademikerIn","304","0.177327971985834","0.156346503632274","0.198309440339394"
"Grosse Sorgen","1991","Hauptschule","696","0.144263782369664","0.133105657466993","0.155421907272334"
"Grosse Sorgen","1991","Realschule","517","0.161313969629359","0.146030611946154","0.176597327312565"
"Keine Sorgen","1991","(Fach-)Abitur","324","0.696559979607809","0.656422646607477","0.736697312608142"
"Keine Sorgen","1991","(noch) kein Abschluss","197","","",""
"Keine Sorgen","1991","AkademikerIn","554","0.559849536717649","0.532580478919935","0.587118594515363"
"Keine Sorgen","1991","Hauptschule","2022","","",""
"Keine Sorgen","1991","Realschule","1078","","",""
"Einige Sorgen","1992","(Fach-)Abitur","146","","",""
"Einige Sorgen","1992","(noch) kein Abschluss","131","","",""
"Einige Sorgen","1992","AkademikerIn","475","0.337980646389972","0.311339231954998","0.364622060824946"
"Einige Sorgen","1992","Hauptschule","1203","","",""
"Einige Sorgen","1992","Realschule","661","0.297482397771123","0.277878694832659","0.317086100709586"
"Grosse Sorgen","1992","(Fach-)Abitur","52","0.0693825136518262","0.0469749191959422","0.0917901081077102"
"Grosse Sorgen","1992","(noch) kein Abschluss","77","0.22675448763774","0.183134743929235","0.270374231346244"
"Grosse Sorgen","1992","AkademikerIn","206","","",""
"Grosse Sorgen","1992","Hauptschule","655","0.151597171091146","0.139748079400491","0.163446262781801"
"Grosse Sorgen","1992","Realschule","404","0.146240635546408","0.131088262845944","0.161393008246872"
"Keine Sorgen","1992","(Fach-)Abitur","296","","",""
"Keine Sorgen","1992","(noch) kein Abschluss","146","","",""
"Keine Sorgen","1992","AkademikerIn","530","0.539143695996363","0.51106925927242","0.567218132720305"
"Keine Sorgen","1992","Hauptschule","1661","","",""
"Keine Sorgen","1992","Realschule","1024","","",""
"Einige Sorgen","1993","(Fach-)Abitur","147","","",""
"Einige Sorgen","1993","(noch) kein Abschluss","133","","",""
"Einige Sorgen","1993","AkademikerIn","468","0.33720041628291","0.310396435190035","0.364004397375785"
"Einige Sorgen","1993","Hauptschule","1156","","",""
"Einige Sorgen","1993","Realschule","690","0.297680541021391","0.278035423789084","0.317325658253699"
"Grosse Sorgen","1993","(Fach-)Abitur","46","0.0653497933741802","0.0438372987956055","0.0868622879527549"
"Grosse Sorgen","1993","(noch) kein Abschluss","58","0.171293807979813","0.130948149170926","0.211639466788699"
"Grosse Sorgen","1993","AkademikerIn","133","","",""
"Grosse Sorgen","1993","Hauptschule","469","0.11719489716276","0.10622721540674","0.128162578918781"
"Grosse Sorgen","1993","Realschule","281","","",""
"Keine Sorgen","1993","(Fach-)Abitur","314","0.649948295796708","0.608429034866118","0.691467556727299"
"Keine Sorgen","1993","(noch) kein Abschluss","144","","",""
"Keine Sorgen","1993","AkademikerIn","594","0.575492629641997","0.547468854550926","0.603516404733068"
"Keine Sorgen","1993","Hauptschule","1679","","",""
"Keine Sorgen","1993","Realschule","1110","","",""
"Einige Sorgen","1994","(Fach-)Abitur","162","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","124","","",""
"Einige Sorgen","1994","AkademikerIn","518","0.37192540227569","0.344826854140693","0.399023950410687"
"Einige Sorgen","1994","Hauptschule","1227","","",""
"Einige Sorgen","1994","Realschule","834","0.355106923667751","0.334556211186756","0.375657636148747"
"Grosse Sorgen","1994","(Fach-)Abitur","63","0.107700088375445","0.0809264168250412","0.134473759925849"
"Grosse Sorgen","1994","(noch) kein Abschluss","73","0.271400349287679","0.221412899637833","0.321387798937526"
"Grosse Sorgen","1994","AkademikerIn","136","","",""
"Grosse Sorgen","1994","Hauptschule","494","0.14295061327264","0.130528539416973","0.155372687128306"
"Grosse Sorgen","1994","Realschule","285","","",""
"Keine Sorgen","1994","(Fach-)Abitur","290","","",""
"Keine Sorgen","1994","(noch) kein Abschluss","107","","",""
"Keine Sorgen","1994","AkademikerIn","568","0.539918339965784","0.511973991469568","0.567862688462"
"Keine Sorgen","1994","Hauptschule","1329","","",""
"Keine Sorgen","1994","Realschule","964","0.531012959248301","0.509582255280964","0.552443663215639"
"Einige Sorgen","1995","(Fach-)Abitur","200","","",""
"Einige Sorgen","1995","(noch) kein Abschluss","120","","",""
"Einige Sorgen","1995","AkademikerIn","522","0.336529376195637","0.31122952124039","0.361829231150885"
"Einige Sorgen","1995","Hauptschule","1222","","",""
"Einige Sorgen","1995","Realschule","841","0.329300899323903","0.309899571430265","0.348702227217541"
"Grosse Sorgen","1995","(Fach-)Abitur","78","0.123665967059328","0.0979188737341285","0.149413060384528"
"Grosse Sorgen","1995","(noch) kein Abschluss","67","0.230718656255913","0.184916031376408","0.276521281135419"
"Grosse Sorgen","1995","AkademikerIn","182","","",""
"Grosse Sorgen","1995","Hauptschule","546","0.142484176478539","0.130455660265195","0.154512692691884"
"Grosse Sorgen","1995","Realschule","331","0.124883122306946","0.111235530035703","0.138530714578188"
"Keine Sorgen","1995","(Fach-)Abitur","350","0.610238410394957","0.572095172364462","0.648381648425452"
"Keine Sorgen","1995","(noch) kein Abschluss","138","","",""
"Keine Sorgen","1995","AkademikerIn","636","0.550468511034932","0.523834167837523","0.57710285423234"
"Keine Sorgen","1995","Hauptschule","1476","","",""
"Keine Sorgen","1995","Realschule","1082","","",""
"Einige Sorgen","1996","(Fach-)Abitur","203","","",""
"Einige Sorgen","1996","(noch) kein Abschluss","116","","",""
"Einige Sorgen","1996","AkademikerIn","501","0.319852056238746","0.29471905010953","0.344985062367963"
"Einige Sorgen","1996","Hauptschule","1169","","",""
"Einige Sorgen","1996","Realschule","854","0.367712175798505","0.347604510490609","0.387819841106401"
"Grosse Sorgen","1996","(Fach-)Abitur","66","0.101951722313038","0.078305057580612","0.125598387045464"
"Grosse Sorgen","1996","(noch) kein Abschluss","63","0.231897826839802","0.183899322726033","0.27989633095357"
"Grosse Sorgen","1996","AkademikerIn","130","","",""
"Grosse Sorgen","1996","Hauptschule","485","0.139397690367285","0.127173504377102","0.151621876357468"
"Grosse Sorgen","1996","Realschule","257","","",""
"Keine Sorgen","1996","(Fach-)Abitur","360","0.577625488681673","0.539024823032573","0.616226154330774"
"Keine Sorgen","1996","(noch) kein Abschluss","118","","",""
"Keine Sorgen","1996","AkademikerIn","692","0.599935233766185","0.573536353544494","0.626334113987876"
"Keine Sorgen","1996","Hauptschule","1430","","",""
"Keine Sorgen","1996","Realschule","1098","","",""
"Einige Sorgen","1997","(Fach-)Abitur","256","","",""
"Einige Sorgen","1997","(noch) kein Abschluss","110","","",""
"Einige Sorgen","1997","AkademikerIn","581","0.417278037615096","0.390746886908496","0.443809188321696"
"Einige Sorgen","1997","Hauptschule","1251","","",""
"Einige Sorgen","1997","Realschule","986","0.427029943332247","0.40628002695801","0.447779859706485"
"Grosse Sorgen","1997","(Fach-)Abitur","81","0.1172014077072","0.0921633467699189","0.14223946864448"
"Grosse Sorgen","1997","(noch) kein Abschluss","80","0.312737999646324","0.25804332504519","0.367432674247458"
"Grosse Sorgen","1997","AkademikerIn","188","","",""
"Grosse Sorgen","1997","Hauptschule","555","0.158951295328758","0.145625548574786","0.172277042082729"
"Grosse Sorgen","1997","Realschule","353","0.136508345254254","0.122106110134553","0.150910580373955"
"Keine Sorgen","1997","(Fach-)Abitur","297","","",""
"Keine Sorgen","1997","(noch) kein Abschluss","86","0.34013966310761","0.284247849660973","0.396031476554248"
"Keine Sorgen","1997","AkademikerIn","558","0.465501780618341","0.438664010149903","0.49233955108678"
"Keine Sorgen","1997","Hauptschule","1086","","",""
"Keine Sorgen","1997","Realschule","844","0.436461711413498","0.415657272231779","0.457266150595217"
"Einige Sorgen","1998","(Fach-)Abitur","271","","",""
"Einige Sorgen","1998","(noch) kein Abschluss","109","","",""
"Einige Sorgen","1998","AkademikerIn","571","0.340819336651545","0.316405943048273","0.365232730254817"
"Einige Sorgen","1998","Hauptschule","1179","","",""
"Einige Sorgen","1998","Realschule","1022","","",""
"Grosse Sorgen","1998","(Fach-)Abitur","109","","",""
"Grosse Sorgen","1998","(noch) kein Abschluss","68","0.294409776353666","0.237454635723389","0.351364916983944"
"Grosse Sorgen","1998","AkademikerIn","188","","",""
"Grosse Sorgen","1998","Hauptschule","565","0.173090603486395","0.159599780685716","0.186581426287074"
"Grosse Sorgen","1998","Realschule","370","0.135952029819084","0.122205511821084","0.149698547817084"
"Keine Sorgen","1998","(Fach-)Abitur","332","0.500826414950838","0.464100087223705","0.537552742677971"
"Keine Sorgen","1998","(noch) kein Abschluss","69","0.265233825242008","0.210068069843771","0.320399580640245"
"Keine Sorgen","1998","AkademikerIn","689","0.546811734131516","0.521171496191503","0.572451972071528"
"Keine Sorgen","1998","Hauptschule","1277","","",""
"Keine Sorgen","1998","Realschule","996","0.45391090364716","0.433942286519932","0.473879520774389"
"Einige Sorgen","1999","(Fach-)Abitur","297","","",""
"Einige Sorgen","1999","(noch) kein Abschluss","115","","",""
"Einige Sorgen","1999","AkademikerIn","606","0.37308170004942","0.348171841738818","0.397991558360022"
"Einige Sorgen","1999","Hauptschule","1228","","",""
"Einige Sorgen","1999","Realschule","1091","","",""
"Grosse Sorgen","1999","(Fach-)Abitur","76","0.0945299001600181","0.0729643748947348","0.116095425425301"
"Grosse Sorgen","1999","(noch) kein Abschluss","53","0.198031735466324","0.150230574080866","0.245832896851782"
"Grosse Sorgen","1999","AkademikerIn","167","","",""
"Grosse Sorgen","1999","Hauptschule","517","0.153161842586864","0.140224824832385","0.166098860341343"
"Grosse Sorgen","1999","Realschule","378","0.142121204131638","0.128203668279681","0.156038739983595"
"Keine Sorgen","1999","(Fach-)Abitur","334","0.528602373219537","0.491806710077539","0.565398036361534"
"Keine Sorgen","1999","(noch) kein Abschluss","99","0.381602235578544","0.323333999526792","0.439870471630296"
"Keine Sorgen","1999","AkademikerIn","675","0.532829826830152","0.507132045599396","0.558527608060909"
"Keine Sorgen","1999","Hauptschule","1232","","",""
"Keine Sorgen","1999","Realschule","949","0.43027344582239","0.410538976789615","0.450007914855166"
"Einige Sorgen","2000","(Fach-)Abitur","533","0.369770385209692","0.344410695246046","0.395130075173338"
"Einige Sorgen","2000","(noch) kein Abschluss","76","0.393145316786963","0.325451032578309","0.460839600995616"
"Einige Sorgen","2000","AkademikerIn","1034","","",""
"Einige Sorgen","2000","Hauptschule","1945","","",""
"Einige Sorgen","2000","Realschule","1740","","",""
"Grosse Sorgen","2000","(Fach-)Abitur","164","","",""
"Grosse Sorgen","2000","(noch) kein Abschluss","40","0.210173731992044","0.153707592346357","0.266639871637731"
"Grosse Sorgen","2000","AkademikerIn","253","","",""
"Grosse Sorgen","2000","Hauptschule","785","0.153963182042476","0.143851598386639","0.164074765698314"
"Grosse Sorgen","2000","Realschule","712","0.152877542139868","0.14221637477233","0.163538709507407"
"Keine Sorgen","2000","(Fach-)Abitur","695","0.520644456612159","0.494400580752206","0.546888332472113"
"Keine Sorgen","2000","(noch) kein Abschluss","84","0.396680951220993","0.328881327280709","0.464480575161277"
"Keine Sorgen","2000","AkademikerIn","1410","","",""
"Keine Sorgen","2000","Hauptschule","2164","","",""
"Keine Sorgen","2000","Realschule","1925","","",""
"Einige Sorgen","2001","(Fach-)Abitur","464","0.324181285907418","0.299286563774497","0.349076008040339"
"Einige Sorgen","2001","(noch) kein Abschluss","58","0.270495887543897","0.209388421138308","0.331603353949486"
"Einige Sorgen","2001","AkademikerIn","905","0.338721807007166","0.320247194098938","0.357196419915394"
"Einige Sorgen","2001","Hauptschule","1583","","",""
"Einige Sorgen","2001","Realschule","1602","","",""
"Grosse Sorgen","2001","(Fach-)Abitur","117","","",""
"Grosse Sorgen","2001","(noch) kein Abschluss","36","0.174476357085644","0.122268829994358","0.226683884176931"
"Grosse Sorgen","2001","AkademikerIn","199","","",""
"Grosse Sorgen","2001","Hauptschule","565","0.130826560520102","0.12082980956318","0.140823311477023"
"Grosse Sorgen","2001","Realschule","530","0.1229450565039","0.112820579421958","0.133069533585841"
"Keine Sorgen","2001","(Fach-)Abitur","777","0.596753577267984","0.570663162499949","0.622843992036019"
"Keine Sorgen","2001","(noch) kein Abschluss","109","","",""
"Keine Sorgen","2001","AkademikerIn","1417","","",""
"Keine Sorgen","2001","Hauptschule","2223","","",""
"Keine Sorgen","2001","Realschule","1909","","",""
"Einige Sorgen","2002","(Fach-)Abitur","571","0.37887885211381","0.354499518825159","0.403258185402462"
"Einige Sorgen","2002","(noch) kein Abschluss","72","0.443154281421054","0.373961559861844","0.512347002980264"
"Einige Sorgen","2002","AkademikerIn","1133","","",""
"Einige Sorgen","2002","Hauptschule","1605","","",""
"Einige Sorgen","2002","Realschule","1663","","",""
"Grosse Sorgen","2002","(Fach-)Abitur","170","","",""
"Grosse Sorgen","2002","(noch) kein Abschluss","36","0.213443922301842","0.156372034528616","0.270515810075069"
"Grosse Sorgen","2002","AkademikerIn","270","","",""
"Grosse Sorgen","2002","Hauptschule","680","0.176607633690958","0.164842938863344","0.188372328518573"
"Grosse Sorgen","2002","Realschule","621","0.157746573739012","0.146620478213259","0.168872669264765"
"Keine Sorgen","2002","(Fach-)Abitur","780","0.504020311984735","0.478893380881157","0.529147243088313"
"Keine Sorgen","2002","(noch) kein Abschluss","90","0.343401796277104","0.277261425940887","0.40954216661332"
"Keine Sorgen","2002","AkademikerIn","1923","","",""
"Keine Sorgen","2002","Hauptschule","1751","","",""
"Keine Sorgen","2002","Realschule","1839","","",""
"Einige Sorgen","2003","(Fach-)Abitur","597","0.417340169730768","0.392326879612787","0.442353459848749"
"Einige Sorgen","2003","(noch) kein Abschluss","46","0.345678674094415","0.274187000856616","0.417170347332215"
"Einige Sorgen","2003","AkademikerIn","1101","","",""
"Einige Sorgen","2003","Hauptschule","1510","","",""
"Einige Sorgen","2003","Realschule","1723","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","213","","",""
"Grosse Sorgen","2003","(noch) kein Abschluss","35","0.210087184532753","0.148850313655937","0.271324055409569"
"Grosse Sorgen","2003","AkademikerIn","342","0.134941471567286","0.122918199868392","0.14696474326618"
"Grosse Sorgen","2003","Hauptschule","685","0.181613589492794","0.169267836597646","0.193959342387941"
"Grosse Sorgen","2003","Realschule","701","0.177131908877334","0.165269452353211","0.188994365401457"
"Keine Sorgen","2003","(Fach-)Abitur","683","0.44117833288149","0.415992176644304","0.466364489118676"
"Keine Sorgen","2003","(noch) kein Abschluss","89","0.444234141372832","0.369541893665315","0.518926389080348"
"Keine Sorgen","2003","AkademikerIn","1659","","",""
"Keine Sorgen","2003","Hauptschule","1551","","",""
"Keine Sorgen","2003","Realschule","1555","","",""
"Einige Sorgen","2004","(Fach-)Abitur","628","0.432847019309109","0.407527288756588","0.458166749861631"
"Einige Sorgen","2004","(noch) kein Abschluss","58","0.35003161696445","0.276124229205852","0.423939004723048"
"Einige Sorgen","2004","AkademikerIn","1117","","",""
"Einige Sorgen","2004","Hauptschule","1441","","",""
"Einige Sorgen","2004","Realschule","1673","","",""
"Grosse Sorgen","2004","(Fach-)Abitur","258","","",""
"Grosse Sorgen","2004","(noch) kein Abschluss","38","0.282347017096112","0.212598183583965","0.352095850608259"
"Grosse Sorgen","2004","AkademikerIn","416","0.157584858176893","0.144702744249074","0.170466972104712"
"Grosse Sorgen","2004","Hauptschule","802","0.238788189782769","0.224685827841456","0.252890551724082"
"Grosse Sorgen","2004","Realschule","789","0.215312867094229","0.202329092003437","0.228296642185021"
"Keine Sorgen","2004","(Fach-)Abitur","585","0.376917446865301","0.352152484611008","0.401682409119595"
"Keine Sorgen","2004","(noch) kein Abschluss","64","0.367621365939438","0.292911653298287","0.442331078580589"
"Keine Sorgen","2004","AkademikerIn","1540","","",""
"Keine Sorgen","2004","Hauptschule","1268","","",""
"Keine Sorgen","2004","Realschule","1388","","",""
"Einige Sorgen","2005","(Fach-)Abitur","633","0.464847312511954","0.438692964056227","0.491001660967681"
"Einige Sorgen","2005","(noch) kein Abschluss","58","0.440864426745965","0.360052552314572","0.521676301177358"
"Einige Sorgen","2005","AkademikerIn","1074","","",""
"Einige Sorgen","2005","Hauptschule","1353","","",""
"Einige Sorgen","2005","Realschule","1645","","",""
"Grosse Sorgen","2005","(Fach-)Abitur","225","","",""
"Grosse Sorgen","2005","(noch) kein Abschluss","36","0.239906485882415","0.17040107773893","0.3094118940259"
"Grosse Sorgen","2005","AkademikerIn","341","0.139186031315027","0.126598878597747","0.151773184032307"
"Grosse Sorgen","2005","Hauptschule","702","0.228510158245859","0.213978456601683","0.243041859890034"
"Grosse Sorgen","2005","Realschule","773","0.235882235397564","0.222131792505781","0.249632678289348"
"Keine Sorgen","2005","(Fach-)Abitur","539","0.372794057098692","0.347437548131687","0.398150566065697"
"Keine Sorgen","2005","(noch) kein Abschluss","51","0.319229087371619","0.243351098109453","0.395107076633786"
"Keine Sorgen","2005","AkademikerIn","1490","","",""
"Keine Sorgen","2005","Hauptschule","1152","","",""
"Keine Sorgen","2005","Realschule","1244","","",""
"Einige Sorgen","2006","(Fach-)Abitur","618","0.420916610305609","0.396105164614006","0.445728055997212"
"Einige Sorgen","2006","(noch) kein Abschluss","31","0.23641492805028","0.163377986693265","0.309451869407296"
"Einige Sorgen","2006","AkademikerIn","1100","","",""
"Einige Sorgen","2006","Hauptschule","1344","","",""
"Einige Sorgen","2006","Realschule","1668","","",""
"Grosse Sorgen","2006","(Fach-)Abitur","230","","",""
"Grosse Sorgen","2006","(noch) kein Abschluss","31","0.287802734879828","0.209976857768602","0.365628611991054"
"Grosse Sorgen","2006","AkademikerIn","327","0.105452271129453","0.0947605360946294","0.116144006164277"
"Grosse Sorgen","2006","Hauptschule","717","0.222188092890034","0.20813789821819","0.236238287561879"
"Grosse Sorgen","2006","Realschule","753","0.202385054216719","0.189754375709202","0.215015732724236"
"Keine Sorgen","2006","(Fach-)Abitur","673","0.418731116743046","0.393937513963771","0.44352471952232"
"Keine Sorgen","2006","(noch) kein Abschluss","68","0.475782337069892","0.389933108408751","0.561631565731032"
"Keine Sorgen","2006","AkademikerIn","1743","","",""
"Keine Sorgen","2006","Hauptschule","1302","","",""
"Keine Sorgen","2006","Realschule","1466","","",""
"Einige Sorgen","2007","(Fach-)Abitur","587","0.413296326087891","0.387994214274839","0.438598437900942"
"Einige Sorgen","2007","(noch) kein Abschluss","32","0.370734274713813","0.27745656229426","0.464011987133365"
"Einige Sorgen","2007","AkademikerIn","1042","","",""
"Einige Sorgen","2007","Hauptschule","1233","","",""
"Einige Sorgen","2007","Realschule","1612","","",""
"Grosse Sorgen","2007","(Fach-)Abitur","193","","",""
"Grosse Sorgen","2007","(noch) kein Abschluss","22","","",""
"Grosse Sorgen","2007","AkademikerIn","280","","",""
"Grosse Sorgen","2007","Hauptschule","584","0.206480117136804","0.192170955649779","0.220789278623829"
"Grosse Sorgen","2007","Realschule","609","0.179978353078885","0.167508465042553","0.192448241115217"
"Keine Sorgen","2007","(Fach-)Abitur","675","0.435060073886885","0.409586355497722","0.460533792276048"
"Keine Sorgen","2007","(noch) kein Abschluss","49","0.407548910101146","0.312653414546532","0.50244440565576"
"Keine Sorgen","2007","AkademikerIn","1683","","",""
"Keine Sorgen","2007","Hauptschule","1257","","",""
