year,age_gr,pgisced97,pli0081,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,30-45 y.,Upper Secondary Level,Daily,0.04327,61,1421,0.03269,0.05386
1990,30-45 y.,Upper Secondary Level,At least once per week,0.39417,566,1421,0.36875,0.41959
1990,30-45 y.,Upper Secondary Level,At least once per month,0.32953,457,1421,0.30508,0.35397
1990,30-45 y.,Upper Secondary Level,Seldom,0.21886,305,1421,0.19735,0.24036
1990,30-45 y.,Upper Secondary Level,Never,0.01417,32,1421,0.00803,0.02032
1990,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.45490,43,43,0.30430,0.60550
1990,30-45 y.,First Stage of Tertiary Education,At least once per week,0.32176,61,193,0.25568,0.38784
1990,30-45 y.,First Stage of Tertiary Education,At least once per month,0.37541,80,193,0.30692,0.44391
1990,30-45 y.,First Stage of Tertiary Education,Seldom,0.26836,52,193,0.20568,0.33104
1990,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.33254,107,323,0.28108,0.38400
1990,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.36813,121,323,0.31545,0.42081
1990,30-45 y.,Second Stage of Tertiary Education,Seldom,0.26263,95,323,0.21456,0.31070
1990,46-65 y.,Primary Level,Daily,0.14852,43,266,0.10571,0.19134
1990,46-65 y.,Primary Level,At least once per week,0.37233,126,266,0.31413,0.43054
1990,46-65 y.,Primary Level,At least once per month,0.18252,52,266,0.13601,0.22902
1990,46-65 y.,Primary Level,Seldom,0.14642,45,266,0.10385,0.18899
1990,46-65 y.,Lower Secondary Level,Daily,0.07973,69,796,0.06090,0.09856
1990,46-65 y.,Lower Secondary Level,At least once per week,0.38413,310,796,0.35032,0.41795
1990,46-65 y.,Lower Secondary Level,At least once per month,0.31868,231,796,0.28629,0.35107
1990,46-65 y.,Lower Secondary Level,Seldom,0.18367,147,796,0.15676,0.21059
1990,46-65 y.,Lower Secondary Level,Never,0.03378,39,796,0.02122,0.04634
1990,46-65 y.,Upper Secondary Level,Daily,0.06348,94,1354,0.05049,0.07647
1990,46-65 y.,Upper Secondary Level,At least once per week,0.32125,434,1354,0.29637,0.34613
1990,46-65 y.,Upper Secondary Level,At least once per month,0.34077,442,1354,0.31551,0.36602
1990,46-65 y.,Upper Secondary Level,Seldom,0.25248,342,1354,0.22933,0.27563
1990,46-65 y.,Upper Secondary Level,Never,0.02203,42,1354,0.01421,0.02985
1990,46-65 y.,First Stage of Tertiary Education,At least once per week,0.23929,36,145,0.16960,0.30897
1990,46-65 y.,First Stage of Tertiary Education,At least once per month,0.36298,57,145,0.28444,0.44152
1990,46-65 y.,First Stage of Tertiary Education,Seldom,0.32202,52,145,0.24571,0.39834
1990,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.26003,59,218,0.20167,0.31840
1990,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.31494,69,218,0.25314,0.37674
1990,46-65 y.,Second Stage of Tertiary Education,Seldom,0.39385,90,218,0.32884,0.45886
1990,66 and older,Lower Secondary Level,Daily,0.14569,52,362,0.10930,0.18209
1990,66 and older,Lower Secondary Level,At least once per week,0.36013,137,362,0.31061,0.40965
1990,66 and older,Lower Secondary Level,At least once per month,0.28797,110,362,0.24126,0.33469
1990,66 and older,Lower Secondary Level,Seldom,0.17105,63,362,0.13220,0.20989
1990,66 and older,Upper Secondary Level,Daily,0.07483,35,470,0.05101,0.09864
1990,66 and older,Upper Secondary Level,At least once per week,0.34286,166,470,0.29990,0.38582
1990,66 and older,Upper Secondary Level,At least once per month,0.29886,153,470,0.25743,0.34029
1990,66 and older,Upper Secondary Level,Seldom,0.24558,116,470,0.20662,0.28454
1995,17-29 y.,No answer / don't know,At least once per week,0.40760,74,108,0.31450,0.50071
1995,17-29 y.,No answer / don't know,At least once per month,0.24877,34,108,0.16685,0.33068
1995,17-29 y.,Pre-primary Level,At least once per week,0.30153,87,255,0.24509,0.35797
1995,17-29 y.,Pre-primary Level,At least once per month,0.34267,99,255,0.28430,0.40104
1995,17-29 y.,Pre-primary Level,Seldom,0.27084,69,255,0.21619,0.32549
1995,17-29 y.,Primary Level,At least once per week,0.32185,36,36,0.16707,0.47663
1995,17-29 y.,Lower Secondary Level,Daily,0.07996,73,757,0.06063,0.09930
1995,17-29 y.,Lower Secondary Level,At least once per week,0.38396,315,757,0.34929,0.41863
1995,17-29 y.,Lower Secondary Level,At least once per month,0.25733,189,757,0.22617,0.28850
1995,17-29 y.,Lower Secondary Level,Seldom,0.23438,141,757,0.20418,0.26457
1995,17-29 y.,Lower Secondary Level,Never,0.04437,39,757,0.02969,0.05905
1995,17-29 y.,Upper Secondary Level,Daily,0.09014,156,1602,0.07612,0.10417
1995,17-29 y.,Upper Secondary Level,At least once per week,0.41859,712,1602,0.39443,0.44276
1995,17-29 y.,Upper Secondary Level,At least once per month,0.27841,416,1602,0.25645,0.30037
1995,17-29 y.,Upper Secondary Level,Seldom,0.18941,283,1602,0.17022,0.20861
1995,17-29 y.,Upper Secondary Level,Never,0.02344,35,1602,0.01603,0.03085
1995,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.36147,71,153,0.28510,0.43785
1995,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.30973,50,153,0.23622,0.38323
1995,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.19978,32,153,0.13621,0.26334
1995,17-29 y.,First Stage of Tertiary Education,At least once per week,0.45939,53,53,0.32394,0.59484
1995,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.38521,72,127,0.30023,0.47018
1995,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.33530,55,127,0.25287,0.41773
1995,30-45 y.,Primary Level,At least once per week,0.35163,64,101,0.25804,0.44521
1995,30-45 y.,Primary Level,At least once per month,0.30531,37,101,0.21504,0.39557
1995,30-45 y.,Lower Secondary Level,Daily,0.10810,47,443,0.07915,0.13704
1995,30-45 y.,Lower Secondary Level,At least once per week,0.44056,208,443,0.39428,0.48685
1995,30-45 y.,Lower Secondary Level,At least once per month,0.25599,110,443,0.21530,0.29668
1995,30-45 y.,Lower Secondary Level,Seldom,0.16448,78,443,0.12992,0.19904
1995,30-45 y.,Upper Secondary Level,Daily,0.06189,160,2376,0.05220,0.07158
1995,30-45 y.,Upper Secondary Level,At least once per week,0.39930,961,2376,0.37960,0.41900
1995,30-45 y.,Upper Secondary Level,At least once per month,0.31297,741,2376,0.29432,0.33161
1995,30-45 y.,Upper Secondary Level,Seldom,0.20322,460,2376,0.18703,0.21940
1995,30-45 y.,Upper Secondary Level,Never,0.02262,54,2376,0.01664,0.02860
1995,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.35913,83,198,0.29213,0.42612
1995,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.32468,66,198,0.25929,0.39007
1995,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.25711,49,198,0.19608,0.31814
1995,30-45 y.,First Stage of Tertiary Education,At least once per week,0.39704,129,312,0.34266,0.45142
1995,30-45 y.,First Stage of Tertiary Education,At least once per month,0.34263,115,312,0.28988,0.39537
1995,30-45 y.,First Stage of Tertiary Education,Seldom,0.23011,68,312,0.18333,0.27689
1995,30-45 y.,Second Stage of Tertiary Education,Daily,0.02971,33,832,0.01817,0.04126
1995,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.32054,272,832,0.28881,0.35227
1995,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.38173,339,832,0.34870,0.41476
1995,30-45 y.,Second Stage of Tertiary Education,Seldom,0.24223,188,832,0.21310,0.27136
1995,46-65 y.,Primary Level,Daily,0.17602,46,250,0.12871,0.22332
1995,46-65 y.,Primary Level,At least once per week,0.41317,126,250,0.35201,0.47433
1995,46-65 y.,Primary Level,At least once per month,0.17884,39,250,0.13124,0.22644
1995,46-65 y.,Primary Level,Seldom,0.16167,39,250,0.11594,0.20740
1995,46-65 y.,Lower Secondary Level,Daily,0.07405,66,749,0.05528,0.09282
1995,46-65 y.,Lower Secondary Level,At least once per week,0.41073,336,749,0.37547,0.44598
1995,46-65 y.,Lower Secondary Level,At least once per month,0.30051,210,749,0.26765,0.33337
1995,46-65 y.,Lower Secondary Level,Seldom,0.18184,137,749,0.15420,0.20948
1995,46-65 y.,Upper Secondary Level,Daily,0.06930,163,1975,0.05810,0.08051
1995,46-65 y.,Upper Secondary Level,At least once per week,0.38452,771,1975,0.36306,0.40598
1995,46-65 y.,Upper Secondary Level,At least once per month,0.29768,580,1975,0.27750,0.31785
1995,46-65 y.,Upper Secondary Level,Seldom,0.23056,417,1975,0.21198,0.24914
1995,46-65 y.,Upper Secondary Level,Never,0.01794,44,1975,0.01208,0.02379
1995,46-65 y.,First Stage of Tertiary Education,At least once per week,0.38165,91,224,0.31788,0.44541
1995,46-65 y.,First Stage of Tertiary Education,At least once per month,0.31793,79,224,0.25681,0.37905
1995,46-65 y.,First Stage of Tertiary Education,Seldom,0.24040,54,224,0.18431,0.29649
1995,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.33740,207,545,0.29766,0.37713
1995,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.32567,196,545,0.28629,0.36505
1995,46-65 y.,Second Stage of Tertiary Education,Seldom,0.28401,142,545,0.24611,0.32190
1995,66 and older,Lower Secondary Level,Daily,0.14164,63,455,0.10957,0.17371
1995,66 and older,Lower Secondary Level,At least once per week,0.38444,184,455,0.33969,0.42918
1995,66 and older,Lower Secondary Level,At least once per month,0.23358,119,455,0.19466,0.27250
1995,66 and older,Lower Secondary Level,Seldom,0.19522,89,455,0.15876,0.23168
1995,66 and older,Upper Secondary Level,Daily,0.11178,75,712,0.08862,0.13494
1995,66 and older,Upper Secondary Level,At least once per week,0.37347,297,712,0.33791,0.40903
1995,66 and older,Upper Secondary Level,At least once per month,0.28491,203,712,0.25173,0.31808
1995,66 and older,Upper Secondary Level,Seldom,0.19231,137,712,0.16334,0.22128
1995,66 and older,Second Stage of Tertiary Education,At least once per week,0.35908,55,133,0.27724,0.44092
1995,66 and older,Second Stage of Tertiary Education,At least once per month,0.25179,40,133,0.17775,0.32584
1995,66 and older,Second Stage of Tertiary Education,Seldom,0.27760,38,133,0.20120,0.35399
1998,17-29 y.,No answer / don't know,Daily,0.12493,32,196,0.07852,0.17134
1998,17-29 y.,No answer / don't know,At least once per week,0.36070,73,196,0.29330,0.42810
1998,17-29 y.,No answer / don't know,At least once per month,0.23029,40,196,0.17120,0.28938
1998,17-29 y.,No answer / don't know,Seldom,0.26632,51,196,0.20427,0.32836
1998,17-29 y.,Pre-primary Level,At least once per week,0.30696,112,308,0.25536,0.35855
1998,17-29 y.,Pre-primary Level,At least once per month,0.35308,113,308,0.29962,0.40654
1998,17-29 y.,Pre-primary Level,Seldom,0.27662,83,308,0.22658,0.32666
1998,17-29 y.,Lower Secondary Level,Daily,0.09138,85,721,0.07033,0.11243
1998,17-29 y.,Lower Secondary Level,At least once per week,0.38696,303,721,0.35138,0.42253
1998,17-29 y.,Lower Secondary Level,At least once per month,0.27103,179,721,0.23857,0.30350
1998,17-29 y.,Lower Secondary Level,Seldom,0.22878,154,721,0.19810,0.25947
1998,17-29 y.,Upper Secondary Level,Daily,0.10090,159,1400,0.08512,0.11668
1998,17-29 y.,Upper Secondary Level,At least once per week,0.45245,651,1400,0.42636,0.47853
1998,17-29 y.,Upper Secondary Level,At least once per month,0.26691,365,1400,0.24373,0.29009
1998,17-29 y.,Upper Secondary Level,Seldom,0.17303,225,1400,0.15321,0.19285
1998,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.44018,72,110,0.34699,0.53338
1998,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.28069,38,110,0.19633,0.36504
1998,17-29 y.,First Stage of Tertiary Education,At least once per week,0.55915,64,64,0.43654,0.68175
1998,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.40764,70,113,0.31663,0.49865
1998,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.30402,43,113,0.21882,0.38921
1998,30-45 y.,No answer / don't know,At least once per week,0.40493,63,105,0.31058,0.49927
1998,30-45 y.,No answer / don't know,At least once per month,0.27107,42,105,0.18564,0.35650
1998,30-45 y.,Primary Level,At least once per week,0.46452,57,57,0.33389,0.59515
1998,30-45 y.,Lower Secondary Level,Daily,0.10532,52,465,0.07739,0.13325
1998,30-45 y.,Lower Secondary Level,At least once per week,0.48059,236,465,0.43513,0.52605
1998,30-45 y.,Lower Secondary Level,At least once per month,0.22495,102,465,0.18696,0.26295
1998,30-45 y.,Lower Secondary Level,Seldom,0.17435,75,465,0.13983,0.20887
1998,30-45 y.,Upper Secondary Level,Daily,0.07051,191,2524,0.06052,0.08050
1998,30-45 y.,Upper Secondary Level,At least once per week,0.41802,1089,2524,0.39878,0.43727
1998,30-45 y.,Upper Secondary Level,At least once per month,0.30774,765,2524,0.28973,0.32575
1998,30-45 y.,Upper Secondary Level,Seldom,0.18677,446,2524,0.17157,0.20198
1998,30-45 y.,Upper Secondary Level,Never,0.01695,33,2524,0.01191,0.02199
1998,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.39924,99,235,0.33649,0.46199
1998,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.38423,100,235,0.32191,0.44656
1998,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.16099,36,235,0.11390,0.20808
1998,30-45 y.,First Stage of Tertiary Education,At least once per week,0.40424,148,341,0.35208,0.45640
1998,30-45 y.,First Stage of Tertiary Education,At least once per month,0.38662,130,341,0.33486,0.43838
1998,30-45 y.,First Stage of Tertiary Education,Seldom,0.16836,63,341,0.12859,0.20814
1998,30-45 y.,Second Stage of Tertiary Education,Daily,0.03200,35,918,0.02061,0.04340
1998,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.29038,280,918,0.26099,0.31976
1998,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.41381,395,918,0.38193,0.44568
1998,30-45 y.,Second Stage of Tertiary Education,Seldom,0.24966,208,918,0.22164,0.27767
1998,46-65 y.,No answer / don't know,At least once per week,0.38699,65,142,0.30659,0.46738
1998,46-65 y.,No answer / don't know,At least once per month,0.26060,44,142,0.18814,0.33306
1998,46-65 y.,No answer / don't know,Seldom,0.20525,33,142,0.13858,0.27191
1998,46-65 y.,Primary Level,Daily,0.19686,52,189,0.14002,0.25370
1998,46-65 y.,Primary Level,At least once per week,0.41375,103,189,0.34335,0.48415
1998,46-65 y.,Primary Level,At least once per month,0.18082,34,189,0.12580,0.23583
1998,46-65 y.,Lower Secondary Level,Daily,0.11281,96,739,0.08998,0.13563
1998,46-65 y.,Lower Secondary Level,At least once per week,0.43891,341,739,0.40311,0.47471
1998,46-65 y.,Lower Secondary Level,At least once per month,0.24388,176,739,0.21289,0.27486
1998,46-65 y.,Lower Secondary Level,Seldom,0.18222,126,739,0.15437,0.21008
1998,46-65 y.,Upper Secondary Level,Daily,0.06940,164,2173,0.05871,0.08009
1998,46-65 y.,Upper Secondary Level,At least once per week,0.38070,852,2173,0.36028,0.40112
1998,46-65 y.,Upper Secondary Level,At least once per month,0.29781,668,2173,0.27858,0.31705
1998,46-65 y.,Upper Secondary Level,Seldom,0.23019,447,2173,0.21249,0.24790
1998,46-65 y.,Upper Secondary Level,Never,0.02190,42,2173,0.01574,0.02805
1998,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.41921,34,34,0.25085,0.58756
1998,46-65 y.,First Stage of Tertiary Education,At least once per week,0.32460,86,247,0.26608,0.38311
1998,46-65 y.,First Stage of Tertiary Education,At least once per month,0.35224,96,247,0.29255,0.41193
1998,46-65 y.,First Stage of Tertiary Education,Seldom,0.25487,65,247,0.20041,0.30933
1998,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.32001,240,662,0.28445,0.35557
1998,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.34703,259,662,0.31074,0.38332
1998,46-65 y.,Second Stage of Tertiary Education,Seldom,0.26971,163,662,0.23588,0.30355
1998,66 and older,No answer / don't know,At least once per week,0.39009,33,33,0.22108,0.55909
1998,66 and older,Lower Secondary Level,Daily,0.14181,79,536,0.11225,0.17137
1998,66 and older,Lower Secondary Level,At least once per week,0.42418,233,536,0.38230,0.46606
1998,66 and older,Lower Secondary Level,At least once per month,0.24530,139,536,0.20884,0.28176
1998,66 and older,Lower Secondary Level,Seldom,0.15680,85,536,0.12599,0.18761
1998,66 and older,Upper Secondary Level,Daily,0.09614,90,847,0.07627,0.11600
1998,66 and older,Upper Secondary Level,At least once per week,0.42068,372,847,0.38741,0.45395
1998,66 and older,Upper Secondary Level,At least once per month,0.27976,251,847,0.24951,0.31001
1998,66 and older,Upper Secondary Level,Seldom,0.17898,134,847,0.15315,0.20481
1998,66 and older,Second Stage of Tertiary Education,At least once per week,0.35111,71,158,0.27645,0.42578
1998,66 and older,Second Stage of Tertiary Education,At least once per month,0.27287,46,158,0.20320,0.34255
1998,66 and older,Second Stage of Tertiary Education,Seldom,0.22174,41,158,0.15676,0.28673
2003,17-29 y.,No answer / don't know,At least once per week,0.26879,68,183,0.20438,0.33319
2003,17-29 y.,No answer / don't know,At least once per month,0.31534,60,183,0.24783,0.38285
2003,17-29 y.,No answer / don't know,Seldom,0.30187,55,183,0.23518,0.36857
2003,17-29 y.,Pre-primary Level,Daily,0.08125,41,593,0.05924,0.10326
2003,17-29 y.,Pre-primary Level,At least once per week,0.28180,180,593,0.24556,0.31804
2003,17-29 y.,Pre-primary Level,At least once per month,0.30604,204,593,0.26891,0.34316
2003,17-29 y.,Pre-primary Level,Seldom,0.27980,168,593,0.24364,0.31596
2003,17-29 y.,Lower Secondary Level,Daily,0.08250,68,794,0.06335,0.10165
2003,17-29 y.,Lower Secondary Level,At least once per week,0.35517,305,794,0.32187,0.38848
2003,17-29 y.,Lower Secondary Level,At least once per month,0.27336,230,794,0.24234,0.30438
2003,17-29 y.,Lower Secondary Level,Seldom,0.24717,191,794,0.21715,0.27720
2003,17-29 y.,Upper Secondary Level,Daily,0.06812,116,1711,0.05618,0.08006
2003,17-29 y.,Upper Secondary Level,At least once per week,0.44226,777,1711,0.41872,0.46580
2003,17-29 y.,Upper Secondary Level,At least once per month,0.28691,506,1711,0.26547,0.30835
2003,17-29 y.,Upper Secondary Level,Seldom,0.18374,312,1711,0.16539,0.20210
2003,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.44157,118,256,0.38062,0.50252
2003,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.31173,89,256,0.25488,0.36858
2003,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.16641,49,256,0.12070,0.21213
2003,17-29 y.,First Stage of Tertiary Education,At least once per week,0.44143,45,45,0.29471,0.58815
2003,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.43614,81,187,0.36487,0.50741
2003,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.30122,67,187,0.23528,0.36715
2003,17-29 y.,Second Stage of Tertiary Education,Seldom,0.19161,39,187,0.13505,0.24817
2003,30-45 y.,Primary Level,At least once per week,0.39395,31,31,0.21909,0.56880
2003,30-45 y.,Lower Secondary Level,Daily,0.09529,48,422,0.06724,0.12333
2003,30-45 y.,Lower Secondary Level,At least once per week,0.49108,222,422,0.44333,0.53884
2003,30-45 y.,Lower Secondary Level,At least once per month,0.22307,87,422,0.18330,0.26283
2003,30-45 y.,Lower Secondary Level,Seldom,0.16153,65,422,0.12637,0.19668
2003,30-45 y.,Upper Secondary Level,Daily,0.06695,260,3556,0.05873,0.07517
2003,30-45 y.,Upper Secondary Level,At least once per week,0.42804,1554,3556,0.41178,0.44431
2003,30-45 y.,Upper Secondary Level,At least once per month,0.30706,1097,3556,0.29190,0.32223
2003,30-45 y.,Upper Secondary Level,Seldom,0.18026,594,3556,0.16762,0.19289
2003,30-45 y.,Upper Secondary Level,Never,0.01768,51,3556,0.01335,0.02202
2003,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.41878,230,501,0.37553,0.46202
2003,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.32687,177,501,0.28575,0.36798
2003,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.17952,94,501,0.14588,0.21316
2003,30-45 y.,First Stage of Tertiary Education,Daily,0.06936,54,686,0.05033,0.08839
2003,30-45 y.,First Stage of Tertiary Education,At least once per week,0.42169,290,686,0.38471,0.45867
2003,30-45 y.,First Stage of Tertiary Education,At least once per month,0.33199,229,686,0.29672,0.36725
2003,30-45 y.,First Stage of Tertiary Education,Seldom,0.16232,113,686,0.13470,0.18993
2003,30-45 y.,Second Stage of Tertiary Education,Daily,0.04118,68,1554,0.03130,0.05107
2003,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.32655,537,1554,0.30323,0.34988
2003,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.40082,620,1554,0.37645,0.42519
2003,30-45 y.,Second Stage of Tertiary Education,Seldom,0.21097,329,1554,0.19067,0.23126
2003,46-65 y.,Primary Level,At least once per week,0.43998,39,39,0.28216,0.59781
2003,46-65 y.,Lower Secondary Level,Daily,0.11352,83,662,0.08933,0.13770
2003,46-65 y.,Lower Secondary Level,At least once per week,0.40287,288,662,0.36548,0.44026
2003,46-65 y.,Lower Secondary Level,At least once per month,0.24050,172,662,0.20792,0.27308
2003,46-65 y.,Lower Secondary Level,Seldom,0.20230,119,662,0.17168,0.23293
2003,46-65 y.,Upper Secondary Level,Daily,0.06454,257,3866,0.05680,0.07229
2003,46-65 y.,Upper Secondary Level,At least once per week,0.37872,1492,3866,0.36343,0.39401
2003,46-65 y.,Upper Secondary Level,At least once per month,0.29318,1185,3866,0.27883,0.30753
2003,46-65 y.,Upper Secondary Level,Seldom,0.23092,832,3866,0.21764,0.24421
2003,46-65 y.,Upper Secondary Level,Never,0.03263,100,3866,0.02703,0.03823
2003,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.33981,88,218,0.27679,0.40283
2003,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.30018,72,218,0.23919,0.36116
2003,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.24391,58,218,0.18677,0.30105
2003,46-65 y.,First Stage of Tertiary Education,Daily,0.05149,39,631,0.03423,0.06875
2003,46-65 y.,First Stage of Tertiary Education,At least once per week,0.40643,229,631,0.36808,0.44479
2003,46-65 y.,First Stage of Tertiary Education,At least once per month,0.32803,229,631,0.29137,0.36469
2003,46-65 y.,First Stage of Tertiary Education,Seldom,0.18326,134,631,0.15305,0.21347
2003,46-65 y.,Second Stage of Tertiary Education,Daily,0.03873,85,1991,0.03025,0.04720
2003,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.30768,648,1991,0.28740,0.32796
2003,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.31996,675,1991,0.29946,0.34045
2003,46-65 y.,Second Stage of Tertiary Education,Seldom,0.29674,546,1991,0.27667,0.31681
2003,46-65 y.,Second Stage of Tertiary Education,Never,0.03690,37,1991,0.02862,0.04518
2003,66 and older,Lower Secondary Level,Daily,0.13028,100,779,0.10662,0.15393
2003,66 and older,Lower Secondary Level,At least once per week,0.44200,336,779,0.40710,0.47689
2003,66 and older,Lower Secondary Level,At least once per month,0.21832,180,779,0.18929,0.24735
2003,66 and older,Lower Secondary Level,Seldom,0.15960,126,779,0.13386,0.18533
2003,66 and older,Lower Secondary Level,Never,0.04981,37,779,0.03452,0.06510
2003,66 and older,Upper Secondary Level,Daily,0.08970,173,1878,0.07678,0.10263
2003,66 and older,Upper Secondary Level,At least once per week,0.39441,746,1878,0.37230,0.41652
2003,66 and older,Upper Secondary Level,At least once per month,0.29209,567,1878,0.27152,0.31266
2003,66 and older,Upper Secondary Level,Seldom,0.18176,321,1878,0.16431,0.19921
2003,66 and older,Upper Secondary Level,Never,0.04203,71,1878,0.03296,0.05111
2003,66 and older,Post-secondary Non-tertiary Level,At least once per week,0.41042,41,41,0.25797,0.56286
2003,66 and older,First Stage of Tertiary Education,At least once per week,0.36075,92,205,0.29485,0.42665
2003,66 and older,First Stage of Tertiary Education,At least once per month,0.25333,65,205,0.19365,0.31302
2003,66 and older,First Stage of Tertiary Education,Seldom,0.19878,48,205,0.14401,0.25354
2003,66 and older,Second Stage of Tertiary Education,At least once per week,0.37232,221,515,0.33052,0.41411
2003,66 and older,Second Stage of Tertiary Education,At least once per month,0.32177,189,515,0.28139,0.36216
2003,66 and older,Second Stage of Tertiary Education,Seldom,0.19983,105,515,0.16526,0.23440
2008,17-29 y.,No answer / don't know,Daily,0.12669,38,299,0.08892,0.16445
2008,17-29 y.,No answer / don't know,At least once per week,0.37125,121,299,0.31639,0.42611
2008,17-29 y.,No answer / don't know,At least once per month,0.29226,91,299,0.24062,0.34390
2008,17-29 y.,No answer / don't know,Seldom,0.16052,49,299,0.11884,0.20220
2008,17-29 y.,Pre-primary Level,At least once per week,0.31541,99,326,0.26489,0.36593
2008,17-29 y.,Pre-primary Level,At least once per month,0.35075,134,326,0.29887,0.40263
2008,17-29 y.,Pre-primary Level,Seldom,0.27120,93,326,0.22286,0.31953
2008,17-29 y.,Lower Secondary Level,Daily,0.08677,52,524,0.06264,0.11089
2008,17-29 y.,Lower Secondary Level,At least once per week,0.37512,203,524,0.33363,0.41662
2008,17-29 y.,Lower Secondary Level,At least once per month,0.28279,150,524,0.24419,0.32139
