year,quintil_oecd,pli0081,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1990,1st Quintile,At least once per week,0.39841400054689635,18165,0.3912944180579021,0.4055335830358906
1990,1st Quintile,At least once per month,0.2603226688542521,18165,0.25394127545413103,0.26670406225437315
1990,1st Quintile,Seldom,0.20207820617992892,18165,0.19623867108427362,0.2079177412755842
1990,1st Quintile,Daily,0.09023789991796555,18165,0.0860711562866427,0.09440464354928839
1990,1st Quintile,Never,0.04894722450095707,18165,0.04580957293199054,0.052084876069923604
1990,2nd Quintile,At least once per week,0.38575560375994217,18165,0.3786767149038507,0.39283449261603365
1990,2nd Quintile,At least once per month,0.301879971077368,18165,0.29520390588248957,0.3085560362722465
1990,2nd Quintile,Seldom,0.195589298626175,18165,0.1898209721226803,0.2013576251296697
1990,2nd Quintile,Daily,0.0730296456977585,18165,0.06924590915260087,0.07681338224291612
1990,2nd Quintile,Never,0.043745480838756325,18165,0.040771133263189686,0.04671982841432296
1990,3rd Quintile,At least once per week,0.3464938126104891,18165,0.3395737350184635,0.35341389020251474
1990,3rd Quintile,At least once per month,0.30288744843842075,18165,0.2962050793449845,0.309569817531857
1990,3rd Quintile,Seldom,0.2581025338833235,18165,0.25173888149843543,0.26446618626821156
1990,3rd Quintile,Daily,0.06305244549204478,18165,0.059517790914829,0.06658710006926055
1990,3rd Quintile,Never,0.02946375957572186,18165,0.02700459083524219,0.03192292831620153
1990,4th Quintile,At least once per month,0.32922318125770655,18165,0.3223892186756916,0.3360571438397215
1990,4th Quintile,At least once per week,0.3156596794081381,18165,0.3089006553813625,0.3224187034349137
1990,4th Quintile,Seldom,0.2922318125770654,18165,0.2856180646982756,0.29884556045585514
1990,4th Quintile,Daily,0.04192355117139334,18165,0.039009028191140764,0.04483807415164592
1990,4th Quintile,Never,0.02096177558569667,18165,0.018878473599308807,0.023045077572084533
1990,5th Quintile,At least once per month,0.3510971786833856,18165,0.3441558617984373,0.35803849556833384
1990,5th Quintile,At least once per week,0.3103448275862069,18165,0.3036169725549811,0.3170726826174327
1990,5th Quintile,Seldom,0.2664576802507837,18165,0.26002835970650473,0.2728870007950627
1990,5th Quintile,Daily,0.06583072100313479,18165,0.06222439098694445,0.06943705101932514
1990,5th Quintile,Never,0.006269592476489028,18165,0.005121723505825373,0.007417461447152683
1995,1st Quintile,At least once per week,0.42801903628792387,17246,0.4206343132737366,0.4354037593021111
1995,1st Quintile,At least once per month,0.24211778703152886,17246,0.23572447228320503,0.2485111017798527
1995,1st Quintile,Seldom,0.18054729327781083,17246,0.17480653423608639,0.18628805231953527
1995,1st Quintile,Daily,0.10648423557406306,17246,0.10188055005665692,0.1110879210914692
1995,1st Quintile,Never,0.04283164782867341,17246,0.03980968973683367,0.045853605920513144
1995,2nd Quintile,At least once per week,0.40705383187483424,17246,0.39972144388166503,0.41438621986800345
1995,2nd Quintile,At least once per month,0.2898435428268364,17246,0.2830722637210031,0.2966148219326697
1995,2nd Quintile,Seldom,0.1877486077963405,17246,0.18192025978942464,0.19357695580325637
1995,2nd Quintile,Daily,0.08035003977724742,17246,0.07629293515929453,0.0844071443952003
1995,2nd Quintile,Never,0.035003977724741446,17246,0.032260930140537054,0.03774702530894584
1995,3rd Quintile,At least once per week,0.4024966261808367,17246,0.39517743344433665,0.40981581891733676
1995,3rd Quintile,At least once per month,0.30195681511470984,17246,0.29510468747720053,0.30880894275221915
1995,3rd Quintile,Seldom,0.18454790823211875,17246,0.17875808013449154,0.19033773632974596
1995,3rd Quintile,Daily,0.0883940620782726,17246,0.0841573690397151,0.09263075511683011
1995,3rd Quintile,Never,0.02260458839406208,17246,0.020386160434695936,0.024823016353428224
1995,4th Quintile,At least once per week,0.39283913262733233,17246,0.38555007911553785,0.4001281861391268
1995,4th Quintile,At least once per month,0.32728189611699443,17246,0.32027881060378416,0.3342849816302047
1995,4th Quintile,Seldom,0.2102874432677761,17246,0.20420535004296703,0.21636953649258517
1995,4th Quintile,Daily,0.05849722642460918,17246,0.054994628226989764,0.0619998246222286
1995,4th Quintile,Never,0.011094301563287948,17246,0.009531012449876109,0.012657590676699788
1995,5th Quintile,At least once per week,0.34505494505494505,17246,0.337959846342713,0.3521500437671771
1995,5th Quintile,At least once per month,0.34175824175824177,17246,0.33467936919811714,0.3488371143183664
1995,5th Quintile,Seldom,0.256043956043956,17246,0.24953003060705636,0.2625578814808557
1995,5th Quintile,Daily,0.03296703296703297,17246,0.03030218491058935,0.035631881023476586
1995,5th Quintile,Never,0.024175824175824177,17246,0.021883435198946737,0.026468213152701616
1998,1st Quintile,At least once per week,0.44536271808999084,18147,0.43813143921280123,0.45259399696718045
1998,1st Quintile,At least once per month,0.22176308539944903,18147,0.2157186715364794,0.22780749926241867
1998,1st Quintile,Seldom,0.17263544536271808,18147,0.16713665589561483,0.17813423482982133
1998,1st Quintile,Daily,0.13314967860422405,18147,0.12820661987677281,0.1380927373316753
1998,1st Quintile,Never,0.027089072543617997,18147,0.024727032475122708,0.029451112612113285
1998,2nd Quintile,At least once per week,0.4244001156403585,18147,0.4172089093463143,0.4315913219344027
1998,2nd Quintile,At least once per month,0.28216247470367156,18147,0.27561435879419527,0.28871059061314785
1998,2nd Quintile,Seldom,0.17403873952009252,18147,0.1685223305556504,0.17955514848453463
1998,2nd Quintile,Daily,0.10176351546689795,18147,0.09736460575531936,0.10616242517847654
1998,2nd Quintile,Never,0.017635154668979473,18147,0.015720106533949733,0.019550202804009213
1998,3rd Quintile,At least once per week,0.4012265978050355,18147,0.3940951163101485,0.4083580792999225
1998,3rd Quintile,At least once per month,0.31375080697224017,18147,0.3069995132805983,0.320502100663882
1998,3rd Quintile,Seldom,0.18237572627501614,18147,0.17675730814119847,0.1879941444088338
1998,3rd Quintile,Daily,0.0842479018721756,18147,0.08020659192435987,0.08828921181999132
1998,3rd Quintile,Never,0.018398967075532603,18147,0.016443646923586647,0.02035428722747856
1998,4th Quintile,At least once per week,0.40368663594470044,18147,0.3965480349338251,0.41082523695557577
1998,4th Quintile,At least once per month,0.3304147465437788,18147,0.32357111998769084,0.3372583730998667
1998,4th Quintile,Seldom,0.19400921658986175,18147,0.18825574635625542,0.1997626868234681
1998,4th Quintile,Daily,0.06221198156682028,18147,0.058697647771234686,0.06572631536240588
1998,4th Quintile,Never,0.00967741935483871,18147,0.008253052782174473,0.011101785927502947
1998,5th Quintile,At least once per month,0.3808267370272647,18147,0.3737615532216198,0.38789192083290963
1998,5th Quintile,At least once per week,0.3333333333333333,18147,0.3264745450884398,0.3401921215782268
1998,5th Quintile,Seldom,0.23482849604221637,18147,0.22866100618349255,0.24099598590094018
1998,5th Quintile,Daily,0.04133685136323659,18147,0.03844047252999075,0.044233230196482426
1998,5th Quintile,Never,0.009674582233948988,18147,0.008250422426770222,0.011098742041127754
2003,1st Quintile,At least once per week,0.3887759251728345,27727,0.3830380045258835,0.3945138458197855
2003,1st Quintile,At least once per month,0.25701504676697845,27727,0.2518713670996201,0.2621587264343368
2003,1st Quintile,Seldom,0.19154127694184628,27727,0.1869093175318125,0.19617323635188005
2003,1st Quintile,Daily,0.1032940219601464,27727,0.09971167821321075,0.10687636570708206
2003,1st Quintile,Never,0.05937372915819439,27727,0.056592028804800895,0.06215542951158788
2003,2nd Quintile,At least once per week,0.43280238924838227,27727,0.4269704008505241,0.4386343776462404
2003,2nd Quintile,At least once per month,0.2794922847187656,27727,0.2742101574632417,0.2847744119742895
2003,2nd Quintile,Seldom,0.17322050771528125,27727,0.16876600598877758,0.1776750094417849
2003,2nd Quintile,Daily,0.09183673469387756,27727,0.08843739306689265,0.09523607632086246
2003,2nd Quintile,Never,0.02264808362369338,27727,0.020896842913368022,0.02439932433401874
2003,3rd Quintile,At least once per week,0.4021228822208614,27727,0.39635136508262975,0.40789439935909305
2003,3rd Quintile,At least once per month,0.3070014288630333,27727,0.30157216438516177,0.3124306933409048
2003,3rd Quintile,Seldom,0.19228413962033067,27727,0.18764533942026917,0.19692293982039216
2003,3rd Quintile,Daily,0.07572974076342111,27727,0.07261560634445843,0.07884387518238378
2003,3rd Quintile,Never,0.02286180853235354,27727,0.02110251658125875,0.02462110048344833
2003,4th Quintile,At least once per week,0.4150981582675572,27727,0.40929824461686637,0.420898071918248
2003,4th Quintile,At least once per month,0.32098765432098764,27727,0.31549240210577256,0.3264829065362027
2003,4th Quintile,Seldom,0.1827565270188221,27727,0.17820751788625322,0.187305536151391
2003,4th Quintile,Daily,0.062335559603319164,27727,0.05948981261693233,0.065181306589706
2003,4th Quintile,Never,0.018822100789313904,27727,0.017222496514375792,0.020421705064252015
2003,5th Quintile,At least once per week,0.3522727272727273,27727,0.3466500878570842,0.3578953666883704
2003,5th Quintile,At least once per month,0.3442622950819672,27727,0.3386696863277613,0.3498549038361731
2003,5th Quintile,Seldom,0.23863636363636365,27727,0.23361907591589273,0.24365365135683456
2003,5th Quintile,Daily,0.04992548435171386,27727,0.04736191773162421,0.05248905097180351
2003,5th Quintile,Never,0.014903129657228018,27727,0.013476921750745413,0.016329337563710623
2008,1st Quintile,At least once per week,0.378698224852071,23673,0.37251909453937665,0.38487735516476534
2008,1st Quintile,At least once per month,0.23964497041420119,23673,0.23420718840989543,0.24508275241850694
2008,1st Quintile,Seldom,0.20216962524654833,23673,0.19705348243724374,0.20728576805585291
2008,1st Quintile,Daily,0.13313609467455623,23673,0.12880843810505696,0.1374637512440555
2008,1st Quintile,Never,0.046351084812623275,23673,0.0436728192736395,0.04902935035160705
2008,2nd Quintile,At least once per week,0.42842359434287686,23673,0.42211978224899754,0.43472740643675617
2008,2nd Quintile,At least once per month,0.257330113832356,23673,0.2517611725912062,0.2628990550735058
2008,2nd Quintile,Seldom,0.2004139358399448,23673,0.19531445471124348,0.2055134169686461
2008,2nd Quintile,Daily,0.08485684718868576,23673,0.08130693683834474,0.08840675753902678
2008,2nd Quintile,Never,0.028975508796136598,23673,0.02683872761783583,0.031112289974437365
2008,3rd Quintile,At least once per week,0.39780931043066964,23673,0.3915743469763489,0.40404427388499037
2008,3rd Quintile,At least once per month,0.30694548170276326,23673,0.3010699963986149,0.3128209670069116
2008,3rd Quintile,Seldom,0.19268110530246452,23673,0.18765685178476035,0.19770535882016868
2008,3rd Quintile,Daily,0.08538710480458053,23673,0.08182715211354309,0.08894705749561797
2008,3rd Quintile,Never,0.01717699775952203,23673,0.015521834993825596,0.018832160525218467
2008,4th Quintile,At least once per week,0.39225130890052357,23673,0.386031548727231,0.39847106907381613
2008,4th Quintile,At least once per month,0.31392670157068064,23673,0.3080147780205815,0.31983862512077976
2008,4th Quintile,Seldom,0.1968586387434555,23673,0.191793368075047,0.201923909411864
2008,4th Quintile,Daily,0.07916230366492147,23673,0.0757229235255164,0.08260168380432653
2008,4th Quintile,Never,0.01780104712041885,23673,0.016116621142770342,0.019485473098067356
2008,5th Quintile,At least once per month,0.34814143245693563,23673,0.34207289597320667,0.3542099689406646
2008,5th Quintile,At least once per week,0.33381686310063463,23673,0.3278095485083395,0.3398241776929298
2008,5th Quintile,Seldom,0.24460562103354488,23673,0.2391297966267164,0.25008144544037336
2008,5th Quintile,Daily,0.057660924750679965,23673,0.054691489745306986,0.060630359756052944
2008,5th Quintile,Never,0.015775158658204894,23673,0.014187842448374843,0.017362474868034945
2013,1st Quintile,At least once per week,0.35886126704089816,44486,0.3544038456489887,0.3633186884328076
2013,1st Quintile,Seldom,0.23897353648757017,44486,0.23501058115454088,0.24293649182059945
2013,1st Quintile,At least once per month,0.22574178027265437,44486,0.22185676010365468,0.22962680044165407
2013,1st Quintile,Daily,0.11226944667201283,44486,0.10933574622244539,0.11520314712158027
2013,1st Quintile,Never,0.06415396952686447,44486,0.06187699401134501,0.06643094504238393
2013,2nd Quintile,At least once per week,0.4089514066496164,44486,0.40438271508206336,0.4135200982171694
2013,2nd Quintile,At least once per month,0.2578005115089514,44486,0.2537356420286147,0.2618653809892881
2013,2nd Quintile,Seldom,0.20511508951406648,44486,0.20136280877209006,0.2088673702560429
2013,2nd Quintile,Daily,0.08721227621483375,44486,0.08459036429070363,0.08983418813896388
2013,2nd Quintile,Never,0.04092071611253197,44486,0.0390797607412617,0.04276167148380224
2013,3rd Quintile,At least once per week,0.3966973886328725,44486,0.39215126056480915,0.4012435167009359
2013,3rd Quintile,At least once per month,0.2966589861751152,44486,0.29241419706711663,0.3009037752831138
2013,3rd Quintile,Seldom,0.19834869431643626,44486,0.19464315165413057,0.20205423697874195
2013,3rd Quintile,Daily,0.08333333333333333,44486,0.08076495209300956,0.0859017145736571
2013,3rd Quintile,Never,0.024961597542242704,44486,0.023511853136867884,0.026411341947617524
2013,4th Quintile,At least once per week,0.3966994604887337,44486,0.3921533283551755,0.4012455926222919
2013,4th Quintile,At least once per month,0.304506505871152,44486,0.300229998583455,0.30878301315884904
2013,4th Quintile,Seldom,0.19644557283402095,44486,0.1927534753054361,0.2001376703626058
2013,4th Quintile,Daily,0.08441764519200254,44486,0.08183413775247471,0.08700115263153037
2013,4th Quintile,Never,0.017930815614090764,44486,0.016697666892999532,0.019163964335181995
2013,5th Quintile,At least once per month,0.3577138289368505,44486,0.35325955888971783,0.36216809898398317
2013,5th Quintile,At least once per week,0.3469224620303757,44486,0.3424991968574077,0.35134572720334367
2013,5th Quintile,Seldom,0.22128963495869972,44486,0.21743207303345694,0.2251471968839425
2013,5th Quintile,Daily,0.05981881161737277,44486,0.057615027434269016,0.062022595800476525
2013,5th Quintile,Never,0.014255262456701306,44486,0.013153687041016847,0.015356837872385766
2019,1st Quintile,At least once per week,0.31287128712871287,42417,0.30845875379194326,0.3172838204654825
2019,1st Quintile,Seldom,0.25610561056105613,42417,0.25195175601693115,0.2602594651051811
2019,1st Quintile,At least once per month,0.23102310231023102,42417,0.22701193803393604,0.235034266586526
2019,1st Quintile,Never,0.10033003300330033,42417,0.09747084188682237,0.1031892241197783
2019,1st Quintile,Daily,0.09966996699669967,42417,0.09681915142240972,0.10252078257098961
2019,2nd Quintile,At least once per week,0.36644125105663566,42417,0.36185580359708097,0.37102669851619036
2019,2nd Quintile,At least once per month,0.2595097210481826,42417,0.2553379295668764,0.2636815125294888
2019,2nd Quintile,Seldom,0.21935756551141167,42417,0.2154194497048567,0.22329568131796662
2019,2nd Quintile,Daily,0.08241758241758242,42417,0.07980049292452027,0.08503467191064457
2019,2nd Quintile,Never,0.07227387996618766,42417,0.06980961913578804,0.07473814079658728
2019,3rd Quintile,At least once per week,0.3699007717750827,42417,0.365306325374924,0.37449521817524134
2019,3rd Quintile,At least once per month,0.2822491730981257,42417,0.2779657666448824,0.286532579551369
2019,3rd Quintile,Seldom,0.22684674751929437,42417,0.22286122590471086,0.2308322691338779
2019,3rd Quintile,Daily,0.07414553472987873,42417,0.07165208876976517,0.07663898068999228
2019,3rd Quintile,Never,0.046857772877618525,42417,0.04484657050107769,0.04886897525415936
